レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連複_1=2=3,3連複_1=2=4,3連複_1=2=5,3連複_1=2=6,3連複_1=3=4,3連複_1=3=5,3連複_1=3=6,3連複_1=4=5,3連複_1=4=6,3連複_1=5=6,3連複_2=3=4,3連複_2=3=5,3連複_2=3=6,3連複_2=4=5,3連複_2=4=6,3連複_2=5=6,3連複_3=4=5,3連複_3=4=6,3連複_3=5=6,3連複_4=5=6,拡連複_1=2_下限,拡連複_1=2_上限,拡連複_1=3_下限,拡連複_1=3_上限,拡連複_1=4_下限,拡連複_1=4_上限,拡連複_1=5_下限,拡連複_1=5_上限,拡連複_1=6_下限,拡連複_1=6_上限,拡連複_2=3_下限,拡連複_2=3_上限,拡連複_2=4_下限,拡連複_2=4_上限,拡連複_2=5_下限,拡連複_2=5_上限,拡連複_2=6_下限,拡連複_2=6_上限,拡連複_3=4_下限,拡連複_3=4_上限,拡連複_3=5_下限,拡連複_3=5_上限,拡連複_3=6_下限,拡連複_3=6_上限,拡連複_4=5_下限,拡連複_4=5_上限,拡連複_4=6_下限,拡連複_4=6_上限,拡連複_5=6_下限,拡連複_5=6_上限,単勝_1,単勝_2,単勝_3,単勝_4,単勝_5,単勝_6,複勝_1_下限,複勝_1_上限,複勝_2_下限,複勝_2_上限,複勝_3_下限,複勝_3_上限,複勝_4_下限,複勝_4_上限,複勝_5_下限,複勝_5_上限,複勝_6_下限,複勝_6_上限
202609071101,2026-09-07,11,01R,10:35,2026-09-07T10:26:21.765288+09:00,13.9,13.5,18.5,100.9,12.6,18.1,100.9,17.8,50.4,113.5,4.2,6.3,100.9,5.5,39.4,90.8,4.6,45.4,100.9,34.9,3.3,4.1,3.3,7.1,2.1,2.9,9.8,12.5,33.0,52.1,1.4,2.4,3.3,5.6,6.0,7.7,34.2,45.3,1.2,1.7,2.9,6.4,0.0,0.0,1.7,2.3,32.0,40.1,32.0,51.7,14.6,29.2,2.4,1.2,0.0,0.0,1.3,5.2,2.2,10.5,1.3,5.2,1.0,1.1,0.0,0.0,0.0,0.0
202609071301,2026-09-07,13,01R,10:38,2026-09-07T10:28:17.635037+09:00,3.2,7.1,29.1,48.6,3.8,22.4,29.1,17.1,32.4,97.2,6.7,24.3,41.6,26.5,72.9,291.7,17.1,41.6,58.3,48.6,1.7,3.2,1.2,1.3,2.1,2.8,5.6,13.3,12.5,25.8,2.5,5.4,3.2,5.4,14.5,52.5,0.0,0.0,2.6,3.8,1.8,3.2,6.6,12.5,7.5,13.1,8.2,13.1,0.0,0.0,1.0,0.0,0.0,6.1,0.0,30.7,1.4,1.8,1.8,2.3,1.7,2.1,1.3,1.6,6.2,8.2,6.2,8.2
202609070901,2026-09-07,09,01R,10:42,2026-09-07T10:32:22.672411+09:00,4.7,5.5,6.1,16.9,9.8,9.7,26.8,7.3,21.2,24.3,29.1,32.6,78.8,21.2,47.8,44.6,31.9,95.7,78.8,33.5,2.0,2.2,2.3,2.7,2.4,2.7,2.1,2.3,3.9,4.0,2.3,2.7,3.6,4.3,3.3,4.0,7.6,8.6,5.7,6.8,3.6,4.3,11.5,13.0,5.0,6.0,11.5,13.0,5.3,6.0,1.6,12.7,2.5,9.5,9.5,19.1,1.0,1.1,0.0,0.0,1.0,3.5,0.0,0.0,0.0,0.0,1.3,5.2
202609071006,2026-09-07,10,06R,10:48,2026-09-07T10:38:18.754053+09:00,15.8,18.7,15.8,82.3,7.2,8.7,82.3,2.8,102.9,102.9,19.6,17.9,58.8,11.4,82.3,205.8,4.9,58.8,411.7,17.1,3.7,4.6,3.8,7.7,1.8,2.4,1.5,1.9,24.7,42.7,11.8,22.5,5.0,6.3,3.0,3.7,27.5,44.2,1.5,2.2,3.6,7.6,0.0,0.0,1.5,1.9,12.6,18.3,12.6,21.5,2.2,6.7,6.7,2.7,6.7,13.5,2.0,2.2,2.8,3.1,2.8,3.1,1.5,1.7,1.5,1.7,2.8,3.1
202609071601,2026-09-07,16,01R,10:53,2026-09-07T10:44:21.810841+09:00,3.8,8.6,14.2,39.9,4.1,5.5,66.5,11.0,39.9,39.9,12.4,16.6,39.9,49.8,49.8,199.5,24.9,99.7,99.7,66.5,1.2,1.6,1.1,1.5,2.0,2.8,2.3,3.9,12.2,23.2,2.5,6.6,4.3,6.0,12.0,25.5,13.5,25.5,2.5,5.3,0.0,0.0,12.2,51.0,7.2,12.9,15.5,25.1,0.0,0.0,1.0,0.0,9.7,0.0,0.0,0.0,1.0,1.1,0.0,0.0,1.1,4.5,0.0,0.0,1.1,4.5,0.0,0.0
202609070401,2026-09-07,04,01R,10:55,2026-09-07T10:46:18.069408+09:00,17.9,9.2,7.7,10.1,64.7,53.9,35.9,14.0,30.8,23.9,34.0,38.0,38.0,5.7,6.9,4.7,71.9,80.9,71.9,11.7,3.5,4.2,10.5,10.8,4.5,5.2,3.8,4.4,2.7,3.3,4.5,5.0,2.0,2.2,3.2,4.0,1.6,1.8,6.6,7.5,13.7,14.2,12.0,14.2,2.9,3.3,3.9,5.2,2.3,2.9,10.5,1.4,21.0,2.6,0.0,10.5,1.1,1.3,1.5,2.0,4.8,6.7,2.6,3.7,2.6,3.7,1.8,2.6
202609071406,2026-09-07,14,06R,10:58,2026-09-07T10:48:19.783153+09:00,4.1,2.2,68.8,62.2,6.4,100.5,100.5,56.8,87.1,130.7,3.3,52.2,100.5,52.2,76.8,326.8,72.6,100.5,118.8,87.1,1.1,1.3,2.3,3.3,1.6,2.2,8.0,10.9,9.8,13.4,2.2,3.2,1.7,2.5,9.8,13.5,9.8,13.5,2.4,2.9,24.1,25.1,3.6,4.0,15.4,17.8,11.5,13.5,49.5,52.0,2.1,1.7,4.3,12.3,0.0,0.0,1.3,1.8,1.2,1.5,3.0,4.2,1.3,1.8,13.5,18.7,4.7,6.7
202609071302,2026-09-07,13,02R,11:03,2026-09-07T10:54:22.973410+09:00,6.1,5.9,28.1,21.9,8.9,28.1,24.6,21.9,24.6,65.7,4.6,16.4,8.9,16.4,19.7,65.7,19.7,28.1,49.3,65.7,2.8,5.6,3.8,8.2,4.6,8.0,9.7,32.2,0.0,0.0,1.0,1.2,1.3,1.9,7.7,16.1,7.7,16.1,1.6,2.5,7.7,16.1,7.7,16.1,2.6,4.2,4.8,8.0,0.0,0.0,1.0,30.7,30.7,6.1,0.0,0.0,1.1,2.4,1.3,3.2,3.3,9.7,1.0,1.9,0.0,0.0,0.0,0.0
202609071102,2026-09-07,11,02R,11:05,2026-09-07T10:56:25.489941+09:00,5.8,14.4,14.4,3.4,22.1,15.8,5.0,36.9,7.7,16.6,36.9,110.7,25.5,110.7,18.4,66.4,66.4,83.0,55.3,83.0,1.7,2.0,2.0,2.6,7.0,8.0,1.3,1.7,2.5,3.3,2.9,5.2,3.2,3.6,8.5,18.7,3.3,5.8,11.6,19.8,0.0,0.0,5.6,19.6,19.5,39.0,4.2,6.8,0.0,0.0,1.0,7.1,14.2,0.0,0.0,14.2,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.7,1.1,3.7
202609070902,2026-09-07,09,02R,11:12,2026-09-07T11:02:22.585336+09:00,7.3,5.9,8.6,18.6,6.3,9.8,25.2,5.9,13.1,34.2,21.4,37.2,65.9,28.5,47.6,50.4,29.5,42.8,65.9,19.9,1.0,1.1,2.7,4.7,1.9,3.1,2.6,4.3,2.6,3.1,4.0,11.4,3.4,10.2,9.1,27.4,0.0,0.0,6.8,7.7,11.4,12.5,64.2,108.0,5.0,5.5,9.2,15.6,8.4,14.1,1.1,10.7,10.7,8.0,16.1,16.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202609070301,2026-09-07,03,01R,11:14,2026-09-07T11:04:26.746876+09:00,2.8,15.3,16.0,8.8,19.8,11.6,6.3,25.9,37.5,22.5,25.9,67.5,9.1,48.2,37.5,67.5,30.6,25.9,33.7,67.5,1.8,2.0,3.8,4.8,4.3,4.8,4.3,4.9,4.6,6.3,1.8,2.2,5.3,6.5,8.0,9.3,1.5,1.7,4.3,5.0,8.3,9.2,1.9,2.5,17.2,18.2,5.3,6.5,15.2,18.2,1.9,9.7,2.7,9.7,6.5,9.7,1.0,1.7,1.8,5.2,0.0,0.0,0.0,0.0,1.8,5.2,1.1,2.6
202609071007,2026-09-07,10,07R,11:19,2026-09-07T11:10:30.382469+09:00,10.5,13.6,3.6,38.7,18.6,4.4,27.3,5.6,93.0,11.9,29.0,16.0,93.0,18.6,155.0,51.6,25.8,116.2,116.2,31.0,1.7,3.0,2.4,4.6,5.7,8.2,1.0,1.2,5.9,11.4,3.5,6.3,8.3,11.0,1.1,1.5,24.7,45.7,7.6,12.3,5.4,12.1,0.0,0.0,4.0,5.7,30.5,47.2,7.6,16.0,1.6,15.0,5.0,7.5,3.7,15.0,1.1,1.3,3.0,4.1,3.0,4.1,3.0,4.1,1.2,1.6,3.0,4.1
202609071602,2026-09-07,16,02R,11:22,2026-09-07T11:12:22.091725+09:00,8.0,17.6,12.5,35.2,9.7,4.7,22.0,11.7,19.5,11.0,17.6,16.0,25.1,44.0,14.6,35.2,17.6,35.2,17.6,25.1,2.9,5.0,1.7,2.6,0.0,0.0,1.7,2.6,2.2,7.1,2.9,3.4,8.7,14.2,4.1,5.0,8.2,14.2,4.7,6.7,7.0,9.2,2.2,3.7,9.2,13.1,0.0,0.0,2.2,3.8,0.0,3.0,1.5,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.1,24.3,0.0,0.0,1.1,24.3,0.0,0.0
202609070402,2026-09-07,04,02R,11:24,2026-09-07T11:14:25.313483+09:00,8.3,7.8,8.3,43.2,16.6,8.0,432.0,16.6,72.0,216.0,8.8,4.1,86.4,9.3,72.0,72.0,8.3,54.0,61.7,54.0,3.6,13.5,3.0,5.5,1.6,2.3,2.2,6.7,0.0,0.0,3.2,5.5,2.2,3.6,2.6,7.7,0.0,0.0,2.0,2.3,3.4,5.5,5.5,8.7,6.8,13.3,5.5,9.1,0.0,0.0,8.2,4.1,4.9,1.4,24.7,24.7,1.4,1.5,2.2,2.7,1.7,2.1,1.7,2.1,3.1,3.9,3.1,3.9
202609071407,2026-09-07,14,07R,11:28,2026-09-07T11:18:20.162150+09:00,8.2,5.8,3.2,115.8,15.4,10.5,39.9,8.5,165.5,115.8,18.9,10.6,231.7,5.2,144.8,144.8,31.3,193.1,128.7,105.3,1.5,2.9,3.8,14.6,3.8,14.6,1.3,2.3,0.0,0.0,4.5,9.0,5.5,11.2,1.4,1.8,24.2,42.7,5.9,21.9,1.9,3.2,0.0,0.0,1.9,3.2,0.0,0.0,24.2,38.6,1.7,4.0,28.5,14.2,2.3,0.0,1.5,4.3,1.1,3.1,6.0,21.7,3.1,10.8,1.0,1.5,0.0,0.0
202609071303,2026-09-07,13,03R,11:33,2026-09-07T11:24:21.008773+09:00,5.4,2.9,17.1,48.5,11.1,26.4,58.2,22.3,291.0,97.0,4.0,19.4,41.5,9.7,36.3,97.0,22.3,97.0,145.5,97.0,1.0,1.5,4.8,9.6,1.9,7.3,14.5,28.1,14.5,28.1,2.0,4.9,1.0,1.1,5.3,14.0,7.6,14.0,4.7,28.1,17.2,56.2,0.0,0.0,10.0,56.2,0.0,0.0,0.0,0.0,2.4,2.0,6.0,4.0,0.0,0.0,1.1,4.1,1.0,1.1,1.8,8.2,1.8,8.2,0.0,0.0,0.0,0.0
202609071103,2026-09-07,11,03R,11:37,2026-09-07T11:28:21.746014+09:00,7.5,7.0,44.5,50.0,5.2,44.5,66.7,44.5,44.5,200.2,3.1,30.8,28.6,12.1,5.7,200.2,36.4,23.5,133.5,66.7,1.3,1.7,3.1,5.4,4.0,5.3,28.7,35.5,14.0,18.1,1.1,1.3,2.0,2.7,25.5,34.5,4.4,6.3,2.2,3.0,6.9,8.9,3.2,4.3,6.8,7.4,8.0,9.0,33.0,35.5,13.2,2.6,2.3,2.3,39.7,0.0,3.0,3.7,3.0,3.7,1.2,1.5,1.2,1.5,3.0,3.7,3.0,3.7
202609070302,2026-09-07,03,02R,11:41,2026-09-07T11:32:23.425213+09:00,3.9,12.0,10.8,23.2,11.2,13.0,36.1,25.0,46.5,40.6,10.8,5.3,16.2,46.5,65.1,8.7,36.1,46.5,54.2,46.5,1.4,2.0,6.2,7.3,6.3,7.5,2.3,4.0,6.5,7.5,2.7,3.9,3.6,5.1,1.0,1.1,5.1,7.3,7.0,7.5,3.4,5.1,7.1,7.5,9.5,14.5,14.0,14.5,5.1,7.6,3.7,3.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202609070903,2026-09-07,09,03R,11:42,2026-09-07T11:32:23.425213+09:00,6.8,3.5,14.3,25.2,2.8,11.6,31.9,13.3,31.9,95.9,20.4,47.9,56.4,53.2,24.5,137.0,47.9,53.2,106.5,119.9,2.4,3.5,1.1,1.2,1.7,2.5,2.3,3.3,7.5,10.0,2.6,3.8,3.8,4.6,9.2,10.6,19.2,20.6,1.9,3.0,3.2,5.0,14.2,20.0,7.1,8.7,36.2,40.5,19.1,20.6,1.4,35.2,17.6,0.0,35.2,1.9,1.0,1.1,3.7,6.3,1.5,2.3,3.7,6.3,1.5,2.3,3.7,6.3
202609072201,2026-09-07,22,01R,11:47,2026-09-07T11:38:20.396691+09:00,4.9,4.8,15.5,19.3,2.8,8.3,19.3,11.6,25.8,58.1,46.5,77.5,77.5,77.5,116.2,232.5,38.7,58.1,116.2,58.1,1.9,3.2,1.4,2.9,1.5,3.1,8.6,28.8,0.0,0.0,2.2,3.1,2.8,4.2,16.7,28.8,17.7,28.8,1.0,1.2,13.2,28.8,13.2,28.8,7.0,14.4,7.0,14.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.2,0.0,0.0,0.0,0.0
202609071008,2026-09-07,10,08R,11:51,2026-09-07T11:42:18.384138+09:00,4.9,5.3,6.3,19.3,11.4,8.2,26.0,8.6,33.8,10.7,19.9,35.6,61.5,30.7,37.6,67.7,30.7,52.0,112.8,45.1,1.4,1.8,2.5,2.9,1.5,1.9,5.2,6.1,7.6,8.8,3.8,4.7,1.7,2.2,5.2,6.0,5.3,6.0,5.0,6.1,5.7,6.1,8.5,8.8,7.7,8.8,5.4,6.1,6.0,6.1,1.0,30.7,10.2,30.7,0.0,30.7,1.0,1.5,1.5,4.5,0.0,0.0,2.6,9.0,2.6,9.0,1.5,4.5
202609070403,2026-09-07,04,03R,11:53,2026-09-07T11:44:20.520336+09:00,9.8,4.7,7.6,27.2,18.8,16.9,81.8,5.4,16.3,27.2,19.6,12.9,98.2,8.3,32.7,35.0,18.1,81.8,70.1,20.4,1.6,1.9,5.6,6.7,2.5,3.1,1.7,2.0,11.1,12.7,4.7,5.5,3.7,4.5,2.5,3.2,11.2,12.6,4.9,5.3,21.5,25.0,8.3,8.8,1.7,2.0,4.0,4.5,5.6,6.8,1.1,3.0,18.0,18.0,0.0,0.0,1.0,1.1,3.3,5.6,1.8,3.0,1.3,2.1,3.3,5.6,3.3,5.6
202609071304,2026-09-07,13,04R,11:57,2026-09-07T11:48:23.931519+09:00,8.8,9.4,5.4,10.8,20.1,11.7,17.6,20.1,17.6,23.5,12.8,12.8,14.1,23.5,14.1,20.1,35.2,35.2,35.2,47.0,1.7,1.9,3.3,5.6,6.5,7.7,5.5,7.7,2.5,4.0,2.4,4.0,3.5,4.0,1.5,1.6,3.3,5.6,7.0,11.6,3.2,6.0,0.0,0.0,6.2,7.7,7.2,11.6,6.2,11.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,4.5,0.0,0.0,1.0,2.2,0.0,0.0
202609071603,2026-09-07,16,03R,11:59,2026-09-07T11:50:23.467770+09:00,17.9,26.1,6.5,71.8,16.8,9.9,71.8,8.9,57.4,41.0,8.4,13.6,47.8,6.5,35.9,28.7,5.0,35.9,28.7,17.9,4.3,4.7,5.0,9.0,6.0,13.3,3.3,6.8,8.7,13.3,3.1,5.6,2.6,5.6,2.6,5.6,16.7,25.1,1.3,3.8,3.3,17.7,0.0,0.0,1.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.3,0.0,4.1,12.0,4.1,12.0,1.0,2.0,2.2,6.0,1.0,2.0,0.0,0.0
202609071104,2026-09-07,11,04R,12:03,2026-09-07T11:54:17.610502+09:00,6.0,25.0,15.4,25.0,33.3,16.6,18.2,50.0,66.7,28.6,16.6,5.0,4.6,40.0,50.0,8.3,33.3,100.1,9.5,40.0,7.0,12.3,2.6,4.7,6.5,13.8,0.0,0.0,8.2,27.7,1.3,1.5,5.2,13.8,1.8,3.0,7.0,13.8,1.2,1.6,3.5,6.7,2.8,4.7,6.7,27.7,0.0,0.0,0.0,0.0,1.1,4.5,0.0,0.0,0.0,4.5,1.5,5.5,1.0,3.3,1.0,1.2,0.0,0.0,0.0,0.0,3.7,16.5
202609071408,2026-09-07,14,08R,12:05,2026-09-07T11:56:20.438750+09:00,4.9,6.4,3.6,7.6,29.0,27.4,50.7,11.8,92.3,33.8,17.9,15.6,47.2,18.6,33.8,26.7,15.7,156.2,101.5,70.0,1.2,1.2,2.3,3.2,3.9,5.6,3.8,6.0,3.2,4.4,2.3,3.3,2.5,3.4,1.6,2.1,4.0,5.5,5.9,6.8,5.1,6.3,31.1,34.5,9.7,12.1,21.3,23.5,19.9,23.5,1.6,1.8,19.5,9.7,19.5,0.0,1.0,1.1,1.1,1.6,4.8,8.2,2.6,4.3,2.6,4.3,4.8,8.2
202609070303,2026-09-07,03,03R,12:08,2026-09-07T11:58:20.862035+09:00,12.5,16.3,21.3,35.5,35.5,16.3,71.0,11.2,71.0,17.7,12.5,7.1,23.6,13.3,106.5,19.3,4.5,30.4,10.1,9.6,4.1,5.0,3.6,5.0,2.8,3.3,1.7,2.0,6.3,7.2,5.6,7.3,4.6,5.1,2.3,2.7,6.7,7.3,4.1,5.1,1.4,1.6,6.0,7.3,4.1,5.0,13.5,14.0,4.2,5.0,2.7,8.2,1.3,0.0,8.2,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0
202609070904,2026-09-07,09,04R,12:13,2026-09-07T12:04:23.154737+09:00,6.3,1.9,13.8,24.2,8.7,24.2,58.5,13.2,24.7,99.0,13.5,47.6,67.7,23.4,36.7,47.6,58.5,143.0,183.9,53.6,1.8,2.4,2.8,3.5,1.4,1.7,3.5,4.1,5.9,7.1,2.4,2.9,1.5,1.8,7.2,8.6,13.5,16.5,3.3,4.1,14.9,16.8,22.7,24.8,5.8,7.1,4.0,4.8,11.8,12.8,1.7,5.2,31.5,3.5,6.3,10.5,1.0,1.1,1.8,8.7,4.8,26.2,2.6,13.1,1.1,4.3,0.0,0.0
202609072202,2026-09-07,22,02R,12:18,2026-09-07T12:08:20.020161+09:00,12.1,14.6,39.8,6.9,6.2,27.9,3.7,46.5,4.1,13.2,69.7,279.0,39.8,279.0,27.9,21.4,139.5,34.8,69.7,31.0,1.5,1.8,1.8,3.4,3.7,6.7,7.2,12.7,1.3,1.8,3.5,6.5,3.7,6.7,7.2,13.1,0.0,0.0,0.0,0.0,7.5,26.2,1.5,2.5,0.0,0.0,7.0,13.1,7.2,13.1,1.0,22.0,0.0,0.0,0.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202609070404,2026-09-07,04,04R,12:22,2026-09-07T12:12:21.133625+09:00,11.4,3.2,23.5,15.1,10.5,17.6,84.7,8.4,9.2,60.5,9.2,35.3,38.5,19.2,16.2,30.2,28.2,32.5,70.6,32.5,2.9,4.1,4.6,5.3,1.7,2.0,2.9,3.4,4.6,5.3,6.0,8.0,1.3,1.4,5.8,8.0,6.0,7.8,3.3,4.0,14.0,15.2,7.3,8.0,2.8,3.4,3.3,4.0,7.2,8.0,0.0,3.7,0.0,3.7,0.0,1.2,1.5,1.8,2.6,3.3,2.6,3.3,1.2,1.3,2.6,3.3,2.6,3.3
