レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202609051101,2026-09-05,11,01R,10:33,2026-09-05T10:24:20.997949+09:00,3,一周,まわり足,直線,楠 将太郎,37.59,5.8,7.97,松井 貫太,37.4,5.8,7.83,笹木 香吾,36.95,5.6,8.07,原田 朱理,38.2,5.99,8.38,坂本 一真,37.54,6.19,8.1,佐野 優都,37.12,6.04,8.04
202609051301,2026-09-05,13,01R,10:36,2026-09-05T10:26:26.334086+09:00,2,一周,まわり足,,橋本 年光,37.86,11.64,,乃村 康友,38.01,11.76,,水摩 敦,38.07,11.96,,中里 英夫,37.01,11.52,,峰重 侑治,37.34,11.74,,國弘 翔平,37.96,12.08,
202609050901,2026-09-05,09,01R,10:42,2026-09-05T10:32:17.556655+09:00,3,一周,まわり足,直線,鎌倉 涼,36.67,4.4,8.5,中島 孝平,37.0,4.33,8.73,尾嶋 一広,37.64,4.63,8.45,中村 晃朋,37.9,4.87,8.43,澤田 尚也,37.3,4.97,8.52,春園 功太,37.56,4.83,8.4
202609050201,2026-09-05,02,01R,10:47,2026-09-05T10:38:25.685853+09:00,3,一周,まわり足,直線,上村 宏太,36.99,5.58,6.9,加藤 啓太,37.27,5.73,6.93,中井 俊祐,37.46,5.83,7.05,宇野 博之,37.4,5.61,7.07,櫻井 隼,37.37,5.7,6.9,鈴木 猛,36.83,5.9,6.85
202609051006,2026-09-05,10,06R,10:50,2026-09-05T10:40:23.624372+09:00,3,一周,まわり足,直線,中岡 健人,37.73,5.8,6.95,多田 有佑,38.22,6.08,6.98,田頭 虎親,37.75,6.02,6.88,萩原 秀人,38.1,5.98,6.87,中村 将隆,38.28,5.98,6.93,北川 太一,37.7,5.7,6.9
202609051701,2026-09-05,17,01R,10:54,2026-09-05T10:44:22.641596+09:00,3,一周,まわり足,直線,長尾 章平,37.14,5.78,7.28,山本 景士郎,37.68,5.81,7.26,森清 友翔,37.61,5.71,7.3,吉田 和仁,37.37,5.5,7.31,石川 哲秀,38.47,5.88,7.33,齊藤 廉,37.64,5.68,7.3
202609050401,2026-09-05,04,01R,10:55,2026-09-05T10:46:23.594534+09:00,3,一周,まわり足,直線,渡邉 真奈美,37.53,5.67,7.29,孫崎 百世,38.33,5.81,7.6,中村 尊,37.47,5.77,7.3,今井 裕梨,37.98,5.7,7.29,大橋 由珠,38.33,6.52,7.31,日隈 茜,38.29,6.22,7.33
202609051806,2026-09-05,18,06R,10:59,2026-09-05T10:50:22.131618+09:00,2,一周,まわり足,,三好 勇人,37.61,11.93,,島川 光男,37.95,11.83,,金田 大輔,37.7,11.74,,嶋田 貴支,38.35,11.89,,鈴木 雄登,38.7,11.72,,吉村 誠,38.17,11.94,
202609051102,2026-09-05,11,02R,11:02,2026-09-05T10:52:19.757588+09:00,3,一周,まわり足,直線,村松 栄太,37.63,5.93,8.15,土井 歩夢,37.7,5.97,8.0,小川 竜太朗,37.8,6.1,7.97,廣瀬 凜,37.29,6.17,7.9,上野 拓馬,37.5,5.9,7.93,藤井 公人,37.52,6.0,8.1
202609051302,2026-09-05,13,02R,11:05,2026-09-05T10:56:19.486701+09:00,2,一周,まわり足,,福西 広太郎,37.35,11.52,,竹田 広樹,37.78,11.9,,中野 孝二,37.87,12.06,,北川 敏弘,38.63,11.93,,渡辺 真至,39.2,11.94,,木村 亮太,37.47,11.74,
202609050902,2026-09-05,09,02R,11:12,2026-09-05T11:02:20.459930+09:00,3,一周,まわり足,直線,高野 哲史,36.9,4.57,8.63,篠崎 仁志,37.54,4.79,8.71,山崎 郡,37.2,4.83,8.56,平本 真之,37.43,4.81,8.4,松田 祐季,37.92,4.98,8.28,山口 剛,37.63,4.77,8.43
202609050202,2026-09-05,02,02R,11:16,2026-09-05T11:06:22.846922+09:00,3,一周,まわり足,直線,原田 雄次,37.01,5.8,6.87,野村 誠,37.38,5.37,6.97,森 雄利,37.12,5.38,6.97,山崎 善庸,37.64,5.36,7.1,重富 伸也,37.44,5.7,7.05,藤原 碧生,36.84,5.32,6.97
202609051007,2026-09-05,10,07R,11:20,2026-09-05T11:10:22.158651+09:00,3,一周,まわり足,直線,中渡 修作,38.1,5.85,6.95,登玉 隼百,38.1,5.92,6.85,片岡 秀樹,38.62,6.05,6.88,岡村 将也,37.75,5.75,6.92,中本 大樹,38.25,6.05,6.88,横井 健太,38.75,6.02,6.95
202609050402,2026-09-05,04,02R,11:24,2026-09-05T11:14:20.675285+09:00,3,一周,まわり足,直線,瀧川 千依,37.2,5.57,7.33,関野 文,37.8,5.57,7.37,植竹 玲奈,38.23,6.0,7.47,西舘 果里,38.47,5.97,7.4,川尻 泰輔,37.77,5.77,7.53,金田 幸子,38.13,5.9,7.4
202609051702,2026-09-05,17,02R,11:23,2026-09-05T11:14:20.675285+09:00,3,一周,まわり足,直線,亀山 雅幸,37.16,5.65,7.25,栗原 一馬,37.86,5.96,7.31,松井 賢治,37.98,5.81,7.36,貫地谷 直人,37.61,5.86,7.43,外崎 悟,37.87,5.48,7.35,木山 大聖,37.48,5.5,7.42
202609051807,2026-09-05,18,07R,11:31,2026-09-05T11:22:19.442090+09:00,2,一周,まわり足,,内田 圭,37.92,12.04,,幸田 智裕,37.78,12.14,,大西 隆洋,38.63,12.34,,池田 雷太,37.85,12.07,,新田 洋一,38.4,12.32,,高村 諒,38.8,12.32,
202609051103,2026-09-05,11,03R,11:34,2026-09-05T11:24:22.243481+09:00,3,一周,まわり足,直線,小林 礼央,37.26,5.8,8.37,山崎 祥,37.94,5.93,7.87,渡邊 雄斗,37.76,5.67,7.97,大原 祥昌,38.11,5.62,8.17,廣部 大明,38.26,5.9,8.07,竹間 隆晟,37.29,6.0,7.93
202609051303,2026-09-05,13,03R,11:37,2026-09-05T11:28:20.422835+09:00,2,一周,まわり足,,伊藤 尚汰,37.46,11.76,,渡邉 英児,37.48,11.78,,小畑 実成,38.41,11.99,,佐藤 太亮,37.99,11.88,,高橋 直哉,38.15,11.81,,天野 友和,37.53,11.78,
202609050903,2026-09-05,09,03R,11:42,2026-09-05T11:32:23.628994+09:00,3,一周,まわり足,直線,木村 仁紀,37.19,4.51,8.65,豊田 健士郎,37.13,4.44,8.45,石本 裕武,37.4,4.63,8.42,川原 祐明,37.73,4.6,8.51,宮地 元輝,37.53,5.01,8.52,若林 義人,37.1,4.8,8.12
202609050203,2026-09-05,02,03R,11:45,2026-09-05T11:36:25.297252+09:00,3,一周,まわり足,直線,山崎 昂介,37.92,5.35,7.12,萬 正嗣,38.08,5.76,7.18,杢野 誓良,37.94,6.45,6.87,島川 海輝,37.47,5.83,7.0,海野 康志郎,37.52,5.91,7.04,金子 怜央,37.33,5.97,7.0
202609052201,2026-09-05,22,01R,11:48,2026-09-05T11:38:27.691369+09:00,3,一周,まわり足,直線,松本 一毅,37.35,5.43,7.54,長尾 京志郎,37.97,5.53,7.5,大町 利克,38.31,5.61,7.59,伏島 祐介,37.55,5.64,7.6,田代 達也,37.63,5.48,7.42,寳田 亮治,37.69,5.48,7.53
202609051008,2026-09-05,10,08R,11:50,2026-09-05T11:40:22.186007+09:00,3,一周,まわり足,直線,井上 茂,,5.68,6.83,熊本 英一,,6.48,6.85,松下 哲也,,6.17,6.92,森 智也,,6.1,6.85,岩川 仁士,,5.78,6.95,吉田 拡郎,,5.9,6.93
202609050403,2026-09-05,04,03R,11:53,2026-09-05T11:44:23.663779+09:00,3,一周,まわり足,直線,櫻本 あゆみ,37.94,5.63,7.47,永井 聖美,37.84,5.8,7.33,村上 奈穂,37.97,5.97,7.4,井上 未都,37.57,5.73,7.43,田中 瀬里奈,38.06,5.8,7.53,門間 雄大,38.27,5.86,7.53
202609051304,2026-09-05,13,04R,12:00,2026-09-05T11:50:24.704151+09:00,2,一周,まわり足,,角山 雄哉,37.29,11.67,,高井 雄基,38.03,11.86,,中島 友和,38.11,11.89,,柴田 直哉,37.16,11.54,,成貞 琳平,37.31,11.67,,上野 秀和,37.1,11.65,
202609051104,2026-09-05,11,04R,12:02,2026-09-05T11:52:20.207033+09:00,3,一周,まわり足,直線,山下 拓巳,37.37,5.67,8.1,遠藤 圭吾,37.96,5.68,8.03,山本 幸也,37.5,6.02,8.0,藤原 仙二,37.73,5.83,7.93,竹下 大樹,38.3,5.78,8.13,大森 翼,38.06,6.04,8.0
202609051808,2026-09-05,18,08R,12:06,2026-09-05T11:56:20.768388+09:00,2,一周,まわり足,,三浦 洋次朗,38.42,12.21,,藤田 浩人,38.72,12.2,,福田 理,38.53,12.01,,本吉 正樹,38.27,12.12,,藤森 拓海,37.87,11.94,,山田 丈,37.71,12.09,
202609051703,2026-09-05,17,03R,12:11,2026-09-05T12:02:26.713845+09:00,3,一周,まわり足,直線,北川 潤二,37.24,5.78,7.23,山地 正樹,38.08,5.72,7.21,小林 甘寧,36.88,5.67,7.15,峰重 力也,37.55,5.8,7.34,江藤 敦宏,38.1,5.96,7.3,武重 雄介,37.93,5.83,7.35
202609050204,2026-09-05,02,04R,12:14,2026-09-05T12:04:22.185816+09:00,3,一周,まわり足,直線,中山 雄太,37.28,5.65,6.93,汐崎 正則,37.35,5.45,7.0,椎名 豊,36.77,5.51,6.97,三村 岳人,37.49,5.18,7.0,安河内鈴之介,36.69,5.24,7.04,森 晋太郎,37.33,5.33,7.12
202609050904,2026-09-05,09,04R,12:13,2026-09-05T12:04:22.185816+09:00,3,一周,まわり足,直線,金子 拓矢,36.84,4.49,8.77,石丸 海渡,37.17,4.54,8.47,尾上 雅也,37.1,4.66,8.38,大池 佑来,37.3,4.87,8.44,佐々木 完太,37.64,5.0,8.28,新田 雄史,37.56,4.77,8.42
202609052202,2026-09-05,22,02R,12:18,2026-09-05T12:08:20.300007+09:00,3,一周,まわり足,直線,平岡 重典,37.59,5.85,7.55,岩田 凌,37.82,6.1,7.5,堀越 雄貴,38.2,5.93,7.52,松田 隆司,39.0,5.8,7.61,篠原 飛翔,38.24,5.85,7.58,大月 遊雅,38.88,6.16,7.49
202609050404,2026-09-05,04,04R,12:22,2026-09-05T12:12:24.947148+09:00,3,一周,まわり足,直線,高石 梨菜,37.76,5.76,7.46,湯淺 紀香,38.23,5.91,7.43,樋口 由加里,38.1,5.9,7.45,藤井 太雅,37.71,5.63,7.5,中谷 朋子,37.54,5.84,7.53,谷島 咲希,37.8,6.53,7.3
202609051009,2026-09-05,10,09R,12:25,2026-09-05T12:16:23.374189+09:00,3,一周,まわり足,直線,杉山 勝匡,,5.9,7.0,永嶋 裕一,,6.75,7.05,吉島 祥之,,6.15,6.98,山崎 聖司,,6.35,6.97,大橋 純一郎,,5.88,7.0,坂口 諒宗,,5.95,7.0
202609051305,2026-09-05,13,05R,12:31,2026-09-05T12:22:25.077236+09:00,2,一周,まわり足,,近藤 友宝,37.86,11.83,,茶谷 信次,37.55,11.92,,奥平 拓也,37.8,11.74,,高橋 正男,37.54,11.78,,乃村 康友,37.96,11.98,,齋藤 智裕,39.22,12.04,
202609051105,2026-09-05,11,05R,12:33,2026-09-05T12:24:22.984742+09:00,3,一周,まわり足,直線,津田 陸翔,37.49,5.78,7.77,坂本 一真,37.6,5.97,8.17,大島 隆乃介,37.87,6.03,8.13,濱野 斗馬,37.93,6.08,8.03,杉山 太陽,37.93,6.04,7.97,鳥居塚 嶺王,38.09,6.01,8.17
202609051704,2026-09-05,17,04R,12:38,2026-09-05T12:28:20.896824+09:00,3,一周,まわり足,直線,三嶌 こころ,37.51,5.75,7.3,深川 麻奈美,37.7,5.99,7.36,島倉 都,37.71,5.74,7.38,内山 七海,37.66,5.6,7.26,小野 桜,,,,根岸 真優,37.15,6.04,7.33
202609051809,2026-09-05,18,09R,12:41,2026-09-05T12:32:24.935382+09:00,2,一周,まわり足,,岡村 慶太,37.89,11.68,,高橋 勲,37.76,11.67,,江本 真治,38.2,12.06,,妻鳥 晋也,37.78,11.95,,山口 修路,37.86,11.99,,蒲原 健太,38.23,12.01,
202609050205,2026-09-05,02,05R,12:44,2026-09-05T12:34:24.529434+09:00,3,一周,まわり足,直線,木下 大將,36.91,5.66,6.77,関口 智久,37.36,5.56,7.07,岩津 徹郎,36.97,5.6,7.03,佐藤 翼,36.76,5.47,6.9,加藤 啓太,37.27,5.43,7.07,小川 晃司,37.25,5.41,7.05
202609050905,2026-09-05,09,05R,12:44,2026-09-05T12:34:24.529434+09:00,3,一周,まわり足,直線,砂長 知輝,37.13,4.5,8.47,遠藤 エミ,37.23,4.97,8.18,加藤 翔馬,37.61,5.11,8.22,下出 卓矢,38.38,5.11,8.36,池田 浩二,37.78,5.16,8.33,渡邉 和将,37.76,5.2,8.14
202609052203,2026-09-05,22,03R,12:49,2026-09-05T12:40:25.441291+09:00,3,一周,まわり足,直線,山口 隆史,37.81,5.79,7.69,品田 直樹,37.9,5.63,7.47,林 恵祐,39.19,5.71,7.67,近藤 雄一郎,38.13,5.63,7.57,佐々木 大河,39.05,5.63,7.56,河野 主樹,37.83,5.74,7.43
202609050405,2026-09-05,04,05R,12:52,2026-09-05T12:42:21.451233+09:00,3,一周,まわり足,直線,中村 かなえ,37.18,6.14,7.4,登 みひ果,37.37,5.73,7.44,佐藤 隆太郎,36.9,5.53,7.43,土屋 実沙希,38.15,5.75,7.47,森田 梨湖,38.63,6.17,7.44,菅野 はやか,38.07,5.8,7.57
202609051010,2026-09-05,10,10R,12:58,2026-09-05T12:48:27.043189+09:00,3,一周,まわり足,直線,長谷川 雅和,,6.13,6.98,島村 隆幸,,6.5,7.1,中岡 健人,,5.97,6.93,間野 兼礼,,6.3,7.02,戸塚 邦好,,6.02,6.87,山崎 鉄平,,5.98,6.97
202609051705,2026-09-05,17,05R,13:03,2026-09-05T12:54:20.121238+09:00,3,一周,まわり足,直線,山下 和彦,37.16,5.9,7.19,飯田 庄吾,37.38,6.02,7.14,越智 照浩,38.33,5.77,7.37,山本 光雄,37.72,5.6,7.34,福田 雅一,37.31,5.72,7.19,前田 滉,36.91,5.52,7.18
202609051106,2026-09-05,11,06R,13:06,2026-09-05T12:56:18.627411+09:00,3,一周,まわり足,直線,吉田 一心,38.14,5.7,8.13,宮崎 心之介,37.76,5.96,8.22,水谷 理人,36.95,5.58,8.07,丸山 祐也,38.22,6.25,8.07,松井 貫太,37.72,6.48,7.63,金子 龍斗,37.72,6.17,7.9
202609051306,2026-09-05,13,06R,13:10,2026-09-05T13:01:28.942382+09:00,2,一周,まわり足,,池田 雄一,37.66,11.78,,栗山 繁洋,37.65,11.88,,峰重 侑治,37.37,11.67,,柳沢 一,37.31,11.61,,竹田 広樹,37.88,12.01,,一ノ木 匠,37.29,11.62,
202609051810,2026-09-05,18,10R,13:12,2026-09-05T13:02:19.570610+09:00,2,一周,まわり足,,西丸 侑太朗,37.23,11.69,,吉村 誠,38.28,12.17,,三好 勇人,38.21,12.04,,坂元 浩仁,38.08,11.87,,柘植 政浩,38.06,12.05,,藤山 雅弘,38.81,12.35,
202609050206,2026-09-05,02,06R,13:14,2026-09-05T13:04:21.470260+09:00,3,一周,まわり足,直線,小澤 学,36.53,5.37,6.9,郷原 章平,37.2,5.43,6.97,藤原 碧生,36.71,5.69,7.07,畔柳 俊吾,37.28,5.42,7.07,川添 英正,37.11,6.13,6.9,柴田 光,36.94,5.62,7.07
202609050906,2026-09-05,09,06R,13:15,2026-09-05T13:06:20.648463+09:00,3,一周,まわり足,直線,尾嶋 一広,37.17,4.4,8.77,塩田 北斗,37.77,4.64,8.47,福島 勇樹,37.94,4.72,8.47,白神 優,37.9,4.93,8.5,中山 翔太,38.16,4.87,8.47,白井 英治,37.63,4.83,8.37
202609050406,2026-09-05,04,06R,13:22,2026-09-05T13:12:22.494473+09:00,3,一周,まわり足,直線,真子 奈津実,37.51,5.68,7.33,小川 時光,38.03,5.87,7.56,大橋 由珠,37.99,5.86,7.43,黒澤 めぐみ,37.8,5.63,7.4,土屋 蘭,37.85,6.19,7.27,平山 智加,37.63,5.7,7.37
202609052204,2026-09-05,22,04R,13:25,2026-09-05T13:16:20.863625+09:00,3,一周,まわり足,直線,杉村 賢也,37.58,5.58,7.6,関 裕也,37.73,5.57,7.7,長野 壮志郎,37.83,5.53,7.61,宮迫 暢彦,38.0,5.5,7.6,桑島 和宏,37.99,5.66,7.62,佃 來紀,38.23,5.8,7.71
202609051706,2026-09-05,17,06R,13:31,2026-09-05T13:22:22.136195+09:00,3,一周,まわり足,直線,眞崎 武蔵,38.16,5.85,7.23,牧 宏次,37.55,6.02,7.18,谷口 知優,38.13,5.74,7.29,山本 景士郎,37.79,5.63,7.34,佐竹 太一,37.61,5.81,7.2,大平 誉史明,37.59,6.03,7.31
202609051011,2026-09-05,10,11R,13:33,2026-09-05T13:24:23.918488+09:00,3,一周,まわり足,直線,重冨 勇哉,,6.35,6.87,北川 太一,,5.65,6.92,板橋 侑我,,5.67,7.0,坪井 康晴,,5.7,6.98,平見 真彦,,6.32,6.92,前田 健太郎,,6.6,7.38
202609051107,2026-09-05,11,07R,13:36,2026-09-05T13:26:18.231514+09:00,3,一周,まわり足,直線,西川 拓利,37.06,5.61,7.93,廣部 大明,37.8,6.03,8.07,村松 栄太,38.01,6.05,7.88,藤田 俊祐,37.78,6.0,7.87,佐野 優都,37.36,5.82,7.88,松田 淳平,37.43,5.97,7.92
202609051307,2026-09-05,13,07R,13:39,2026-09-05T13:30:28.094617+09:00,2,一周,まわり足,,天野 友和,36.97,11.49,,北川 敏弘,37.44,11.76,,大澤 風葵,37.23,11.59,,富田 恕生,37.66,11.6,,伊藤 尚汰,37.75,11.68,,吉田 宗弘,38.73,12.11,
202609050207,2026-09-05,02,07R,13:45,2026-09-05T13:36:23.373901+09:00,3,一周,まわり足,直線,島田 賢人,36.89,5.8,6.86,山崎 善庸,37.39,5.77,7.07,田邉 亮蔵,37.04,5.96,7.01,中井 俊祐,37.62,6.06,7.01,木幡 純也,38.05,5.72,7.14,鐘ヶ江 真司,37.69,5.63,7.07
202609050907,2026-09-05,09,07R,13:46,2026-09-05T13:36:23.373901+09:00,3,一周,まわり足,直線,西村 拓也,36.83,4.4,8.51,山口 剛,36.78,4.67,8.58,高田 ひかる,37.75,5.08,8.36,関 浩哉,37.68,5.08,8.2,木村 仁紀,38.46,4.96,8.44,羽野 直也,38.21,5.16,8.44
202609051811,2026-09-05,18,11R,13:50,2026-09-05T13:40:21.248037+09:00,2,一周,まわり足,,和田 拓也,37.55,11.61,,古澤 光紀,37.64,11.82,,三浦 洋次朗,38.53,12.15,,稗田 聖也,38.21,11.96,,佐藤 大佑,38.43,12.2,,島川 光男,38.07,11.89,
202609050407,2026-09-05,04,07R,13:53,2026-09-05T13:44:19.421914+09:00,3,一周,まわり足,直線,小林 愛実,36.97,5.53,7.29,西舘 果里,37.41,5.77,7.37,岩崎 麗子,38.37,5.93,7.43,長田 頼宗,37.46,5.68,7.5,日隈 茜,38.34,5.93,7.4,来田 衣織,37.95,5.81,7.37
202609052205,2026-09-05,22,05R,13:58,2026-09-05T13:48:24.365746+09:00,3,一周,まわり足,直線,今泉 友吾,36.75,5.42,7.58,土井 祥伍,37.5,5.6,7.53,繁野谷 圭介,37.9,5.5,7.6,深澤 達徳,38.23,5.66,7.67,甲斐 貴大,38.05,5.72,7.66,田中 孝明,38.53,5.86,7.52
202609051707,2026-09-05,17,07R,14:02,2026-09-05T13:52:21.992344+09:00,3,一周,まわり足,直線,谷村 一哉,37.12,5.62,7.15,原村 拓也,37.44,5.57,7.23,齊藤 廉,37.42,5.75,7.21,栗原 一馬,37.76,5.81,7.37,向後 龍一,37.4,5.57,7.21,清水 紀克,37.99,5.84,7.28
202609051108,2026-09-05,11,08R,14:07,2026-09-05T13:58:20.372222+09:00,3,一周,まわり足,直線,上野 拓馬,36.94,5.77,8.1,塚越 海斗,37.75,5.96,8.07,市川 健太,37.33,6.0,8.17,遠藤 圭吾,37.73,6.1,7.9,原田 朱理,37.94,6.2,7.93,宇留田 翔平,38.07,6.03,7.85
202609051308,2026-09-05,13,08R,14:09,2026-09-05T14:00:22.116286+09:00,2,一周,まわり足,,上野 秀和,36.79,11.42,,久田 武,37.46,11.68,,高橋 直哉,37.82,11.78,,中野 孝二,38.07,11.74,,中島 友和,37.89,11.96,,樅山 拓馬,38.26,11.71,
202609051012,2026-09-05,10,12R,14:11,2026-09-05T14:02:21.306002+09:00,3,一周,まわり足,直線,石野 貴之,,5.73,6.83,川口 貴久,,6.07,7.07,久永 祥平,,6.55,6.85,百武 翔,,6.03,6.93,登玉 隼百,,6.57,6.9,松下 哲也,,6.17,7.07
202609050208,2026-09-05,02,08R,14:16,2026-09-05T14:06:23.207185+09:00,3,一周,まわり足,直線,森 雄利,37.55,5.45,7.0,井上 忠政,37.29,5.21,7.08,山崎 昂介,37.7,5.2,7.21,櫻井 隼,37.57,5.73,6.91,森 晋太郎,37.37,5.76,7.12,尾道 佳諭,37.33,5.34,7.12
202609050908,2026-09-05,09,08R,14:18,2026-09-05T14:08:21.156771+09:00,3,一周,まわり足,直線,澤田 尚也,36.97,4.6,8.58,宮之原 輝紀,37.47,4.87,8.41,平本 真之,38.4,5.0,8.82,柳生 泰二,37.73,4.9,8.39,桐生 順平,37.44,4.86,8.34,渡辺 浩司,37.63,4.68,8.64
202609050408,2026-09-05,04,08R,14:24,2026-09-05T14:14:19.429005+09:00,3,一周,まわり足,直線,孫崎 百世,37.93,5.63,7.43,喜井 つかさ,37.97,6.03,7.43,中曽 瑠華,38.8,5.67,7.5,瀧川 千依,37.93,5.63,7.4,村上 宗太郎,37.85,5.88,7.43,田中 瀬里奈,37.9,5.9,7.47
202609052206,2026-09-05,22,06R,14:27,2026-09-05T14:18:24.414608+09:00,3,一周,まわり足,直線,小松 卓司,37.87,5.97,7.55,山本 英志,37.67,6.03,7.57,佐藤 大騎,37.83,5.83,7.63,溝口 海義也,37.99,5.67,7.56,岩田 凌,38.08,5.62,7.63,作間 章,38.67,5.87,7.64
202609051812,2026-09-05,18,12R,14:30,2026-09-05T14:20:17.522341+09:00,2,一周,まわり足,,安河内 将,37.34,11.4,,里岡 右貴,37.37,11.63,,長岡 良也,38.11,12.05,,山口 晃朋,37.95,12.15,,原田 秀弥,38.24,11.92,,深川 和仁,37.94,11.78,
202609051309,2026-09-05,13,09R,14:37,2026-09-05T14:28:18.789641+09:00,2,一周,まわり足,,高橋 正男,38.63,11.42,,小畑 実成,38.85,12.15,,柴田 直哉,37.66,11.75,,水摩 敦,37.79,11.83,,高井 雄基,38.09,12.08,,西川 真人,37.58,11.75,
202609051109,2026-09-05,11,09R,14:39,2026-09-05T14:30:26.300489+09:00,3,一周,まわり足,直線,数原 魁,37.16,5.77,8.13,廣瀬 凜,37.38,6.13,8.0,仲 航太,37.92,5.87,7.93,小林 礼央,37.49,5.87,8.0,笹木 香吾,37.18,5.6,8.0,早川 理稀,37.35,5.96,8.17
202609051708,2026-09-05,17,08R,14:46,2026-09-05T14:36:22.175521+09:00,3,一周,まわり足,直線,後藤 正宗,37.7,5.66,7.29,貫地谷 直人,37.6,5.82,7.18,小原 聡将,37.57,5.62,7.19,江藤 敦宏,37.46,5.62,7.26,森清 友翔,37.51,5.68,7.27,三嶌 こころ,37.53,5.69,7.3
202609050209,2026-09-05,02,09R,14:48,2026-09-05T14:38:21.287041+09:00,3,一周,まわり足,直線,岩津 徹郎,36.56,5.3,6.94,海野 康志郎,36.67,5.4,7.0,重富 伸也,37.79,6.81,6.89,汐崎 正則,37.7,5.67,7.13,齊藤 仁,37.0,5.77,6.97,宇野 博之,37.76,5.7,7.11
