レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202609101703,2026-09-10,17,03R,11:39,2026-09-10T11:30:34.614932+09:00,3,一周,まわり足,直線,滝沢 芳行,38.15,6.12,7.19,清水 攻二,37.55,5.94,7.11,町田 洸希,37.86,5.87,7.16,権藤 俊光,37.66,5.68,7.09,有賀 達也,36.99,5.45,7.16,幸野 史明,37.8,5.77,7.2
202609101603,2026-09-10,16,03R,11:49,2026-09-10T11:40:26.673770+09:00,3,一周,まわり足,直線,村岡 賢,37.97,5.87,6.77,坂井 滉哉,38.63,6.13,6.8,後藤 翔之,37.47,6.0,6.8,松尾 充,37.53,5.67,6.87,永井 源,37.6,5.47,6.93,増本 杏珠,37.87,6.0,6.93
202609102108,2026-09-10,21,08R,11:51,2026-09-10T11:42:18.772426+09:00,3,一周,まわり足,直線,谷川 祐一,36.45,7.69,7.61,秋山 広一,36.66,7.69,7.63,常盤 海心,36.42,7.79,7.58,前原 哉,36.87,7.81,7.61,岡本 亜子,36.89,8.08,7.63,西野 雄貴,36.6,7.79,7.55
202609100403,2026-09-10,04,03R,11:53,2026-09-10T11:44:24.915320+09:00,3,一周,まわり足,直線,小川 時光,37.3,5.53,7.5,渡邉 真奈美,37.67,5.8,7.33,菅野 はやか,37.67,5.9,7.37,関野 文,37.83,5.9,7.47,土屋 蘭,37.83,5.67,7.37,村上 宗太郎,37.33,5.8,7.3
202609101304,2026-09-10,13,04R,11:59,2026-09-10T11:50:31.568168+09:00,2,一周,まわり足,,坂口 周,37.29,11.55,,丸岡 正典,37.05,11.68,,山川 雄大,37.35,11.61,,井上 尚悟,37.85,11.86,,荒井 翔伍,37.97,11.86,,松本 浩貴,38.56,11.98,
202609100503,2026-09-10,05,03R,12:01,2026-09-10T11:52:17.969881+09:00,3,一周,まわり足,直線,石田 政吾,37.17,6.07,6.8,安達 裕樹,36.96,5.73,6.9,寺本 昇平,36.98,5.82,6.87,田中 豪,37.67,5.77,7.03,大場 敏,37.37,5.69,6.9,堀井 涼平,37.21,5.89,6.93
202609101408,2026-09-10,14,08R,12:05,2026-09-10T11:56:26.629294+09:00,3,一周,まわり足,直線,豊田 結,37.17,5.93,7.09,向井田 真紀,37.0,5.74,7.16,西澤 日花里,37.24,6.14,7.24,藤原 早菜,37.4,6.04,7.17,魚谷 香織,36.8,6.26,7.01,前田 紗希,37.13,6.19,6.99
202609101704,2026-09-10,17,04R,12:13,2026-09-10T12:04:19.470298+09:00,3,一周,まわり足,直線,大庭 元明,37.73,5.78,7.25,櫻井 優,37.93,5.65,7.27,田中 信一郎,37.63,5.54,7.27,鈴木 裕隆,38.08,5.78,7.24,木場 雄二郎,37.71,5.75,7.27,大串 重幸,37.57,5.64,7.28
202609101604,2026-09-10,16,04R,12:20,2026-09-10T12:10:26.765352+09:00,3,一周,まわり足,直線,上瀧 絢也,37.83,5.47,6.9,佐藤 右京,38.3,5.57,6.93,國分 将太郎,37.8,5.53,6.83,森高 一真,37.73,5.63,6.97,渡邊 伸太郎,37.77,5.6,6.9,青木 幸太郎,37.9,5.67,6.9
202609100404,2026-09-10,04,04R,12:22,2026-09-10T12:12:22.270566+09:00,3,一周,まわり足,直線,土屋 実沙希,37.63,5.8,7.44,小林 愛実,37.28,5.99,7.27,中谷 朋子,37.9,5.84,7.4,黒澤 めぐみ,38.58,5.5,7.3,谷島 咲希,38.74,6.26,7.27,岩崎 麗子,38.9,6.05,7.33
202609102109,2026-09-10,21,09R,12:24,2026-09-10T12:14:18.497042+09:00,3,一周,まわり足,直線,金子 萌,36.08,7.62,7.61,上之 晃弘,37.07,7.94,7.66,伊藤 玲奈,37.24,8.11,7.62,仁科 さやか,37.5,8.18,7.55,奈須 啓太,36.52,7.91,7.63,小池 公生,36.76,8.0,7.65
202609101305,2026-09-10,13,05R,12:28,2026-09-10T12:18:20.875688+09:00,2,一周,まわり足,,河村 了,36.61,11.39,,石井 伸長,37.54,11.61,,大神 康司,37.8,11.68,,川崎 誠志,37.69,11.66,,森定 晃史,37.34,11.61,,富永 夏哉人,37.26,11.74,
202609100504,2026-09-10,05,04R,12:31,2026-09-10T12:22:24.816485+09:00,3,一周,まわり足,直線,乙津 康志,37.6,5.87,7.07,北村 征嗣,36.87,5.76,6.93,藤井 徹,37.38,5.92,6.93,伊藤 誠二,37.24,5.86,6.97,柳橋 宏紀,37.09,5.9,6.93,伏田 裕隆,37.04,5.8,7.1
202609101409,2026-09-10,14,09R,12:38,2026-09-10T12:28:24.069153+09:00,3,一周,まわり足,直線,浜田 亜理沙,36.79,5.54,7.14,山崎 小葉音,37.36,5.85,6.99,中田 夕貴,37.3,5.97,6.9,藤原 菜希,37.37,5.67,7.09,薗頭 心,36.67,5.97,6.92,西岡 成美,37.43,6.27,6.97
202609101705,2026-09-10,17,05R,12:42,2026-09-10T12:32:27.503436+09:00,3,一周,まわり足,直線,今村 暢孝,36.95,5.52,7.24,小林 京平,37.28,5.66,7.13,小坂 宗司,37.22,5.6,7.22,西野 翔太,37.36,5.59,7.11,小黒 竜吾,37.21,5.8,7.27,中山 雄太,37.94,5.86,7.22
202609101605,2026-09-10,16,05R,12:50,2026-09-10T12:40:24.737015+09:00,3,一周,まわり足,直線,古賀 智之,36.9,5.7,6.8,山口 亮,37.57,5.6,7.0,平田 さやか,37.43,5.57,6.9,小池 哲也,37.8,5.67,6.9,三嶌 さらら,37.57,5.7,6.87,井上 大輔,37.77,5.73,6.9
202609100405,2026-09-10,04,05R,12:52,2026-09-10T12:42:19.928997+09:00,3,一周,まわり足,直線,田中 瀬里奈,36.97,5.5,7.43,中村 尊,36.8,5.5,7.37,植竹 玲奈,37.61,5.76,7.37,村上 奈穂,37.74,6.04,7.33,高石 梨菜,37.87,5.87,7.44,門間 雄大,38.66,5.68,7.43
202609101306,2026-09-10,13,06R,12:56,2026-09-10T12:46:23.621774+09:00,2,一周,まわり足,,渡邊 雄一郎,36.89,11.37,,齊藤 優,37.58,11.62,,高濱 芳久,37.29,11.53,,深水 慎一郎,37.47,11.81,,樋口 喜彦,37.7,11.8,,黒田 剛,37.36,11.59,
202609102110,2026-09-10,21,10R,12:58,2026-09-10T12:48:32.935979+09:00,3,一周,まわり足,直線,田中 宏樹,36.56,7.85,7.59,鈴木 秀茉,36.72,7.8,7.64,長尾 萌加,36.68,7.83,7.59,今泉 博人,37.06,7.85,7.72,仲谷 颯仁,37.59,7.8,7.61,宗行 治哉,36.77,7.76,7.58
202609100505,2026-09-10,05,05R,13:01,2026-09-10T12:52:24.258075+09:00,3,一周,まわり足,直線,松村 康太,36.71,6.23,6.5,吉田 俊彦,37.04,5.76,6.93,杉江 浩明,37.31,6.16,6.97,芹澤 克彦,36.97,6.13,6.87,上村 純一,37.14,5.97,7.03,平田 健之佑,36.93,5.71,7.0
202609101706,2026-09-10,17,06R,13:08,2026-09-10T12:58:21.886495+09:00,3,一周,まわり足,直線,四宮 与寛,37.36,5.73,7.27,杉山 貴博,36.8,5.73,7.27,三木 晴斗,36.74,5.48,7.25,森野 正弘,36.96,5.41,7.21,八戸 琉楓,37.21,5.5,7.3,柴田 友和,37.97,5.64,7.34
202609101410,2026-09-10,14,10R,13:09,2026-09-10T13:00:49.670450+09:00,3,一周,まわり足,直線,小野 生奈,36.46,5.87,6.87,清埜 翔子,36.63,6.0,6.86,赤井 睦,37.27,6.3,6.95,出口 舞有子,37.03,6.0,7.03,松尾 夏海,37.37,5.8,7.0,喜多須 杏奈,37.67,5.87,7.06
202609101606,2026-09-10,16,06R,13:18,2026-09-10T13:08:22.728206+09:00,3,一周,まわり足,直線,香月 大輝,37.03,5.53,6.77,渋谷 明憲,37.1,5.53,6.9,川崎 智稔,37.4,5.43,6.9,西丸 敦基,37.2,5.47,6.9,篠崎 元志,37.47,5.57,6.9,中嶋 達也,37.1,5.47,6.9
202609100406,2026-09-10,04,06R,13:22,2026-09-10T13:12:23.190205+09:00,3,一周,まわり足,直線,樋口 由加里,37.7,5.64,7.47,大澤 真菜,38.09,5.91,7.57,来田 衣織,37.78,5.81,7.37,金田 幸子,37.51,5.79,7.33,孫崎 百世,37.72,6.3,7.3,川尻 泰輔,37.23,5.87,7.49
202609101307,2026-09-10,13,07R,13:27,2026-09-10T13:18:24.942875+09:00,2,一周,まわり足,,佐藤 謙史朗,36.79,11.38,,藤田 浩人,36.99,11.6,,富永 修一,37.09,11.59,,富山 弘幸,37.05,11.42,,荒川 健太,37.73,11.77,,福田 柊人,38.62,12.08,
202609100506,2026-09-10,05,06R,13:31,2026-09-10T13:22:20.642979+09:00,3,一周,まわり足,直線,畑田 汰一,36.07,5.73,6.98,西村 豪洋,36.87,5.93,7.0,北中 元樹,37.5,6.1,7.0,木田 峰由季,37.07,5.9,6.97,飯島 誠,37.0,6.13,7.0,鈴木 章司,36.66,6.8,6.7
202609102111,2026-09-10,21,11R,13:34,2026-09-10T13:24:22.563473+09:00,3,一周,まわり足,直線,中田 元泰,36.64,7.72,7.63,君島 秀三,36.75,7.83,7.69,伊藤 喜智,36.78,7.92,7.7,三嶌 誠司,36.47,7.7,7.69,小林 遼太,36.71,7.91,7.72,岡 祐臣,36.31,7.76,7.67
202609101707,2026-09-10,17,07R,13:39,2026-09-10T13:30:32.335829+09:00,3,一周,まわり足,直線,松尾 拓,36.77,5.65,7.15,堂原 洋史,37.18,5.69,7.29,佐竹 友樹,37.04,5.44,7.19,丸尾 義孝,37.37,5.69,7.31,藤本 遼磨,37.35,5.55,7.29,東 潤樹,38.07,5.68,7.32
202609101607,2026-09-10,16,07R,13:46,2026-09-10T13:36:20.619236+09:00,3,一周,まわり足,直線,中北 涼,37.37,5.5,6.97,石原 光,37.7,5.8,6.9,中山 将,37.4,5.67,6.87,坂井 滉哉,37.93,5.9,6.9,宮田 栞,37.7,5.83,6.8,末永 由楽,37.57,5.47,6.93
202609101411,2026-09-10,14,11R,13:49,2026-09-10T13:40:27.745737+09:00,3,一周,まわり足,直線,大山 千広,36.52,6.34,6.8,米丸 乃絵,37.13,5.97,7.03,安井 瑞紀,37.07,6.19,7.07,奥村 明日香,37.03,6.04,7.08,北村 寧々,37.23,5.67,7.1,新田 芳美,37.57,6.33,7.1
202609100407,2026-09-10,04,07R,13:53,2026-09-10T13:44:18.010747+09:00,3,一周,まわり足,直線,西舘 果里,37.43,5.84,7.45,登 みひ果,37.12,5.54,7.42,藤田 美代,37.49,5.62,7.41,菅野 はやか,37.75,5.84,7.51,喜井 つかさ,37.54,5.83,7.5,日隈 茜,38.16,6.28,7.5
202609100507,2026-09-10,05,07R,14:01,2026-09-10T13:52:21.396632+09:00,3,一周,まわり足,直線,藤田 靖弘,36.87,5.86,7.17,大澤 普司,36.89,5.7,6.97,冨田 秀幸,37.64,5.63,7.0,田中 堅,37.01,5.58,7.1,一柳 和孝,37.14,5.59,6.97,堀井 涼平,37.23,6.07,7.01
202609101308,2026-09-10,13,08R,14:06,2026-09-10T13:56:25.588531+09:00,2,一周,まわり足,,松本 浩貴,37.85,11.77,,守屋 大地,37.76,11.89,,古結 宏,37.75,11.66,,寺嶋 雄,38.01,11.99,,室田 泰史,37.47,11.78,,上岡 巧汰,37.4,11.78,
202609101708,2026-09-10,17,08R,14:10,2026-09-10T14:00:50.037264+09:00,3,一周,まわり足,直線,村上 彰一,37.1,5.63,7.17,正木 聖賢,37.79,5.52,7.25,中田 友也,37.39,5.53,7.27,幸野 史明,37.55,5.58,7.29,上條 嘉嗣,37.55,5.74,7.14,後藤 浩,37.72,5.67,7.3
202609102112,2026-09-10,21,12R,14:13,2026-09-10T14:04:29.115614+09:00,3,一周,まわり足,直線,下寺 秀和,36.52,7.64,7.65,井手 良太,36.74,7.99,7.63,藤森 陸斗,37.14,8.12,7.74,岡部 大輔,36.75,7.85,7.67,浜本 裕己,36.39,7.83,7.61,野中 一平,36.87,7.9,7.68
202609101608,2026-09-10,16,08R,14:21,2026-09-10T14:12:22.210376+09:00,3,一周,まわり足,直線,和田 兼輔,37.1,6.2,6.63,大澤 誠也,37.4,5.9,6.7,青木 幸太郎,37.4,5.63,6.87,増本 杏珠,37.63,5.8,7.0,木山 誠一,37.5,6.3,6.67,高橋 嗣穏,37.63,6.8,6.5
202609100408,2026-09-10,04,08R,14:24,2026-09-10T14:14:22.503210+09:00,3,一周,まわり足,直線,今井 裕梨,37.01,5.64,7.29,中曽 瑠華,37.34,5.83,7.37,土屋 蘭,37.96,6.07,7.37,小林 愛実,37.13,6.14,7.37,小川 時光,37.88,5.97,7.57,大橋 由珠,37.97,6.46,7.53
202609101412,2026-09-10,14,12R,14:28,2026-09-10T14:18:24.415818+09:00,3,一周,まわり足,直線,平高 奈菜,37.09,5.84,6.93,魚谷 香織,36.9,5.9,7.1,田口 節子,36.87,5.76,7.22,千葉 真弥,37.18,5.98,7.2,今井 美亜,37.25,5.73,7.2,後藤 美翼,37.17,5.63,7.2
202609100508,2026-09-10,05,08R,14:32,2026-09-10T14:22:25.780391+09:00,3,一周,まわり足,直線,津久井 拓也,36.77,5.73,6.97,伊藤 誠二,36.73,5.91,6.97,田中 豪,37.3,5.86,7.03,川上 聡介,37.06,5.8,7.03,大澤 大夢,37.28,5.71,6.9,米本 圭佑,37.71,5.89,6.87
202609101709,2026-09-10,17,09R,14:37,2026-09-10T14:28:23.073345+09:00,3,一周,まわり足,直線,有賀 達也,36.72,5.65,7.17,尾形 栄治,37.53,5.63,7.24,福田 翔吾,37.88,5.69,7.29,安田 吉宏,37.19,5.92,7.14,田中 信一郎,36.83,5.78,7.1,齋藤 和政,37.63,5.87,7.23
202609101309,2026-09-10,13,09R,14:42,2026-09-10T14:32:18.362803+09:00,2,一周,まわり足,,小野寺 智洋,37.49,11.39,,向所 浩二,37.88,11.72,,富永 夏哉人,37.75,11.94,,金田 諭,37.28,11.58,,岩崎 正哉,37.21,11.71,,加木 郁,37.53,11.64,
202609101609,2026-09-10,16,09R,14:50,2026-09-10T14:40:25.735617+09:00,3,一周,まわり足,直線,森永 淳,37.0,5.67,6.7,後藤 翔之,37.33,5.7,6.8,原 豊土,37.83,5.57,6.87,古賀 智之,37.43,5.63,6.93,滝川 真由子,37.47,5.57,6.87,森 陽多,38.2,5.7,6.9
202609100409,2026-09-10,04,09R,14:56,2026-09-10T14:46:29.499065+09:00,3,一周,まわり足,直線,永井 聖美,37.0,5.57,7.37,湯淺 紀香,37.67,5.6,7.4,落合 直子,37.66,5.6,7.37,石井 裕美,37.87,5.6,7.47,真子 奈津実,37.7,5.9,7.4,森田 梨湖,37.87,6.13,7.37
