レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202609132105,2026-09-13,21,05R,10:32,2026-09-13T10:22:25.872678+09:00,3,一周,まわり足,直線,下寺 秀和,36.71,8.02,7.73,井手 良太,36.81,7.92,7.74,別府 昌樹,36.77,7.83,7.71,野中 一平,37.12,8.18,7.67,中村 楓,36.82,8.17,7.68,西野 雄貴,36.38,7.8,7.7
202609130901,2026-09-13,09,01R,10:33,2026-09-13T10:24:19.925880+09:00,3,一周,まわり足,直線,浜野 孝志,36.67,4.3,8.7,北川 敏弘,38.31,4.81,8.73,西田 和加,38.16,4.81,8.43,坂口 貴彦,38.42,4.91,8.47,犬童 千秋,38.6,4.9,8.6,松本 弓雄,39.2,4.9,8.4
202609131801,2026-09-13,18,01R,10:38,2026-09-13T10:28:19.909185+09:00,2,一周,まわり足,,白神 優,37.29,11.65,,石本 裕武,37.39,11.52,,新田 雄史,37.38,11.62,,土屋 智則,37.78,11.62,,竹田 辰也,37.35,11.65,,青木 玄太,37.73,11.62,
202609130801,2026-09-13,08,01R,10:43,2026-09-13T10:34:18.360153+09:00,3,一周,まわり足,直線,山口 真喜子,36.73,5.5,7.13,神里 琴音,37.77,5.53,7.2,孫崎 百世,37.73,5.7,7.1,赤井 星璃菜,38.8,5.77,7.17,市川 瑚幸,38.5,6.0,7.2,山川 波乙,38.0,5.6,7.2
202609130201,2026-09-13,02,01R,10:47,2026-09-13T10:38:17.671332+09:00,3,一周,まわり足,直線,西村 勝,36.45,5.68,6.87,金子 貴志,37.07,5.81,6.93,橋本 英一,36.76,5.45,7.0,細川 明人,36.73,5.98,6.93,野田 昇吾,37.22,5.51,7.07,酒井 俊弘,37.45,5.61,7.23
202609131006,2026-09-13,10,06R,10:50,2026-09-13T10:40:25.474206+09:00,3,一周,まわり足,直線,香川 陽太,37.45,6.17,6.72,藤生 雄人,38.5,6.45,6.83,堤 昇,37.87,6.05,6.82,山本 景士郎,37.73,5.97,6.78,山下 昂大,37.87,6.0,6.73,若林 義人,37.43,5.92,6.7
202609131701,2026-09-13,17,01R,10:56,2026-09-13T10:46:24.768159+09:00,3,一周,まわり足,直線,大庭 元明,36.85,6.24,7.07,小宮 涼雅,37.08,5.74,7.25,木場 雄二郎,37.49,6.24,7.14,安田 吉宏,37.27,5.78,7.2,柴田 友和,37.84,5.7,7.3,三木 晴斗,37.52,5.41,7.24
202609131102,2026-09-13,11,02R,10:58,2026-09-13T10:48:25.889577+09:00,3,一周,まわり足,直線,伊倉 光,38.08,5.75,8.3,中野 希一,38.03,6.15,8.07,鶴田 勇雄,38.08,6.05,8.1,川田 正人,38.45,6.17,8.13,佐藤 太亮,37.73,6.18,7.87,今泉 澪,39.09,6.02,8.0
202609130902,2026-09-13,09,02R,11:00,2026-09-13T10:50:18.256613+09:00,3,一周,まわり足,直線,宇恵 有香,37.37,4.63,8.49,坂井 康嗣,38.4,5.15,8.47,吉岡 誠,38.13,5.0,8.32,泥谷 一毅,37.8,4.86,8.51,松田 憲幸,37.77,4.9,8.37,長谷川 暖,37.6,4.73,8.36
202609130501,2026-09-13,05,01R,11:03,2026-09-13T10:54:21.242637+09:00,3,一周,まわり足,直線,杉江 浩明,36.89,6.02,6.78,高橋 二朗,37.16,6.22,6.82,川上 聡介,37.24,6.2,6.92,一瀬 明,37.71,5.68,7.04,柳橋 宏紀,37.68,5.79,7.04,藤井 徹,37.62,5.94,7.15
202609132106,2026-09-13,21,06R,11:05,2026-09-13T10:56:24.428941+09:00,3,一周,まわり足,直線,仁科 さやか,36.43,7.87,7.65,池 千夏,36.99,8.06,7.74,伊藤 玲奈,37.59,8.03,7.71,津田 裕絵,37.19,7.96,7.7,長尾 萌加,36.58,7.96,7.68,岡本 亜子,36.95,8.23,7.63
202609131802,2026-09-13,18,02R,11:08,2026-09-13T10:58:27.037689+09:00,2,一周,まわり足,,黒井 達矢,37.15,11.41,,磯部 誠,37.47,11.64,,今泉 友吾,37.37,11.41,,山崎 郡,38.01,11.69,,井本 昌也,37.54,11.63,,中村 晃朋,38.1,11.82,
202609130802,2026-09-13,08,02R,11:14,2026-09-13T11:04:19.297567+09:00,3,一周,まわり足,直線,大久保 佑香,37.61,5.45,7.15,樋江井 舞,37.8,5.48,7.15,内山 七海,37.98,5.34,7.17,南 彩寧,37.77,5.79,7.12,畑田 希咲,37.83,5.63,7.47,島田 なぎさ,37.97,5.77,7.2
202609130202,2026-09-13,02,02R,11:16,2026-09-13T11:06:23.585633+09:00,3,一周,まわり足,直線,鈴木 唯央,36.55,5.33,6.98,古場 輝義,37.04,5.47,6.99,新出 浩司,37.37,5.34,7.22,三浦 洋次朗,38.12,5.48,7.18,板倉 敦史,37.18,5.47,6.98,藤原 啓史朗,36.96,5.54,6.94
202609131007,2026-09-13,10,07R,11:20,2026-09-13T11:10:21.469641+09:00,3,一周,まわり足,直線,高橋 英之,37.55,5.52,6.73,小倉 康典,38.28,5.93,6.77,茶谷 信次,37.52,5.67,6.63,塩崎 桐加,37.7,5.8,6.63,北川 潤二,37.45,5.55,6.63,平石 和男,37.55,5.55,6.67
202609131702,2026-09-13,17,02R,11:23,2026-09-13T11:14:22.986906+09:00,3,一周,まわり足,直線,正木 聖賢,37.95,5.61,7.42,齋藤 和政,38.0,5.98,7.27,前田 聖文,37.91,5.61,7.33,堂原 洋史,37.44,5.99,7.3,尾形 栄治,37.7,5.95,7.32,藤本 遼磨,38.47,5.77,7.29
202609131103,2026-09-13,11,03R,11:26,2026-09-13T11:16:26.556320+09:00,3,一周,まわり足,直線,橋本 明,37.27,5.63,8.07,相原 利章,37.23,5.8,8.17,野村 誠,37.94,5.9,8.13,井川 大作,37.67,5.87,8.1,深井 利寿,37.56,5.7,8.03,高木 圭大,38.3,5.9,8.07
202609130903,2026-09-13,09,03R,11:27,2026-09-13T11:18:17.755171+09:00,3,一周,まわり足,直線,崎 利仁,38.15,4.68,8.73,桑原 将光,38.21,4.87,8.75,水口 由紀,37.9,5.64,8.36,石田 貴洋,38.77,5.33,8.63,山田 祐也,39.1,5.33,8.39,今泉 徹,38.33,5.41,8.67
202609130502,2026-09-13,05,02R,11:32,2026-09-13T11:22:24.912447+09:00,3,一周,まわり足,直線,上村 純一,36.45,5.36,7.05,飯島 誠,37.06,5.7,7.06,鋤柄 貴俊,37.14,5.76,7.03,津久井 拓也,37.6,5.71,6.97,大西 賢,37.46,5.9,6.85,堀井 涼平,37.8,5.75,7.09
202609130601,2026-09-13,06,01R,11:34,2026-09-13T11:24:25.716909+09:00,3,一周,まわり足,直線,坂東 満,37.49,5.29,8.16,飯山 晃三,38.16,5.36,7.94,渡辺 真至,37.7,5.58,7.9,樋口 亮,37.82,5.52,7.93,向井田 佑紀,37.36,5.4,7.99,出口 飛龍,37.38,5.29,8.11
202609132107,2026-09-13,21,07R,11:36,2026-09-13T11:26:22.681456+09:00,3,一周,まわり足,直線,前原 哉,37.0,7.95,7.82,福島 陽子,37.6,8.31,7.8,小池 公生,37.3,8.18,7.81,上之 晃弘,37.11,8.11,7.83,谷川 祐一,,,,酒見 峻介,37.99,8.57,7.76
202609131803,2026-09-13,18,03R,11:38,2026-09-13T11:28:17.880788+09:00,2,一周,まわり足,,寺田 祥,37.23,11.45,,中田 竜太,37.12,11.5,,高橋 竜矢,37.7,11.55,,金子 拓矢,37.97,11.66,,栗城 匠,38.28,11.75,,菊地 孝平,37.79,11.69,
202609130803,2026-09-13,08,03R,11:42,2026-09-13T11:32:20.343211+09:00,3,一周,まわり足,直線,小池 礼乃,36.8,5.4,7.13,中村 紋夕梨,37.57,5.73,7.17,佐々木 裕美,37.47,5.53,7.3,志賀 美優,37.53,5.53,7.27,薮内 瑞希,38.07,5.53,7.23,宮崎 安奈,37.97,5.8,7.2
