レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202609120902,2026-09-12,09,02R,11:00,2026-09-12T10:50:27.235969+09:00,3,一周,まわり足,直線,森 竜也,38.17,4.63,8.6,角浜 修,37.5,4.85,8.43,長谷川 充,37.3,4.91,8.57,北川 敏弘,38.4,4.88,8.6,高山 秀雄,38.31,5.01,8.42,吉岡 誠,38.29,5.45,8.23
202609122106,2026-09-12,21,06R,10:59,2026-09-12T10:50:27.235969+09:00,3,一周,まわり足,直線,上之 晃弘,36.52,7.7,7.67,奈須 啓太,37.13,7.86,7.64,長尾 萌加,36.99,7.91,7.62,小林 遼太,37.41,8.02,7.72,山田 陽翔,37.96,8.11,7.72,石川 真二,36.99,7.77,7.58
202609120501,2026-09-12,05,01R,11:03,2026-09-12T10:54:21.908533+09:00,3,一周,まわり足,直線,西村 豪洋,36.44,6.12,6.74,藤田 靖弘,36.97,5.71,7.33,乙津 康志,37.77,6.0,7.06,伊藤 雄二,37.78,6.18,6.94,芹澤 克彦,37.74,5.73,6.96,杉江 浩明,37.5,5.94,6.95
202609120802,2026-09-12,08,02R,11:06,2026-09-12T10:56:22.450257+09:00,3,一周,まわり足,直線,石原 凪紗,36.77,5.71,7.0,薮内 瑞希,37.98,5.82,7.01,野田 彩加,37.99,5.83,7.21,田中 瀬里奈,37.67,5.63,7.25,大久保 佑香,37.48,5.52,7.09,赤井 星璃菜,37.98,5.72,7.21
202609120202,2026-09-12,02,02R,11:16,2026-09-12T11:06:23.046489+09:00,3,一周,まわり足,直線,古場 輝義,37.56,5.37,6.93,藤原 啓史朗,36.74,5.32,6.93,松崎 祐太郎,37.02,5.3,7.0,西田 靖,37.24,5.46,7.13,細川 明人,37.39,5.35,7.05,竹腰 正樹,38.02,5.37,7.1
202609121702,2026-09-12,17,02R,11:15,2026-09-12T11:06:23.046489+09:00,3,一周,まわり足,直線,東 潤樹,37.86,5.69,7.39,柴田 友和,38.09,5.75,7.31,佐竹 友樹,37.67,5.71,7.33,吉武 真也,37.56,5.95,7.24,堀本 和也,37.69,5.55,7.3,八戸 琉楓,38.05,5.77,7.34
202609121802,2026-09-12,18,02R,11:16,2026-09-12T11:06:23.046489+09:00,2,一周,まわり足,,常住 蓮,37.13,11.49,,坪井 康晴,37.28,11.64,,金子 拓矢,38.01,11.81,,竹田 辰也,37.76,11.63,,渡辺 浩司,37.99,11.92,,石野 貴之,37.26,11.62,
202609121007,2026-09-12,10,07R,11:20,2026-09-12T11:10:25.540374+09:00,3,一周,まわり足,直線,黄金井 力良,37.2,5.77,6.78,岡瀬 正人,37.05,5.88,6.73,松瀬 弘美,37.52,6.05,6.8,武田 信一,37.55,5.9,6.78,角谷 健吾,38.12,5.98,6.92,木谷 賢太,37.02,5.68,6.78
202609121602,2026-09-12,16,02R,11:25,2026-09-12T11:16:22.609611+09:00,3,一周,まわり足,直線,川崎 智稔,37.43,5.8,6.83,中嶋 達也,38.3,5.73,6.9,増本 杏珠,37.73,5.73,6.9,森 陽多,38.27,6.2,6.77,坂井 滉哉,37.9,6.37,6.67,高橋 嗣穏,38.5,5.93,6.7
202609120903,2026-09-12,09,03R,11:27,2026-09-12T11:18:16.977939+09:00,3,一周,まわり足,直線,松本 弓雄,37.2,4.46,8.54,松井 洪弥,37.47,4.57,8.5,馬野 耀,37.41,4.61,8.5,今泉 徹,37.67,4.82,8.43,長谷川 暖,37.47,4.78,8.59,森永 隆,37.23,4.73,8.45
202609122107,2026-09-12,21,07R,11:29,2026-09-12T11:20:25.909963+09:00,3,一周,まわり足,直線,冨成 謙児,36.93,7.79,7.63,前原 哉,37.3,7.82,7.64,川上 清人,37.31,7.95,7.77,常盤 海心,36.88,7.79,7.61,伊藤 玲奈,36.94,7.8,7.61,別府 昌樹,36.57,7.75,7.69
202609120502,2026-09-12,05,02R,11:32,2026-09-12T11:22:20.455090+09:00,3,一周,まわり足,直線,田中 堅,36.34,6.12,6.91,芝田 京介,37.1,6.25,6.93,鈴木 章司,36.77,6.17,6.8,木田 峰由季,37.45,5.68,7.03,川上 聡介,37.41,6.27,7.0,吉川 昭男,37.3,5.94,7.01
202609120803,2026-09-12,08,03R,11:35,2026-09-12T11:26:22.010607+09:00,3,一周,まわり足,直線,山川 波乙,37.17,5.47,7.03,畑田 希咲,38.24,5.59,7.29,深見 亜由美,38.1,5.69,7.21,星田 夢結,38.0,5.62,7.19,三浦 永理,37.53,5.69,7.12,小池 礼乃,38.17,5.97,7.15
202609120601,2026-09-12,06,01R,11:39,2026-09-12T11:30:20.875124+09:00,3,一周,まわり足,直線,長野 道臣,37.29,5.01,8.04,楠原 翔太,37.55,5.31,8.13,草川 壮良,37.44,5.36,8.2,武田 正紀,39.07,5.51,8.01,梅木 敬太,37.83,5.55,8.07,出口 飛龍,37.38,5.67,7.87
202609121703,2026-09-12,17,03R,11:44,2026-09-12T11:34:23.350134+09:00,3,一周,まわり足,直線,正木 聖賢,37.79,5.62,7.29,福田 翔吾,37.86,5.82,7.3,有賀 達也,37.15,5.55,7.19,齋藤 和政,37.92,5.85,7.29,大串 重幸,37.62,5.72,7.33,三木 晴斗,37.62,5.61,7.21
202609120203,2026-09-12,02,03R,11:45,2026-09-12T11:36:18.914075+09:00,3,一周,まわり足,直線,渡部 悟,36.49,5.63,6.98,和田 操拓,37.6,5.57,6.9,野田 昇吾,38.13,5.43,7.17,山下 大輝,37.53,5.57,7.0,橋本 英一,37.36,5.47,7.01,大野 芳顕,37.3,5.5,6.97
202609121803,2026-09-12,18,03R,11:46,2026-09-12T11:36:18.914075+09:00,2,一周,まわり足,,柳生 泰二,37.33,11.57,,山口 剛,37.24,11.52,,井上 一輝,37.35,11.64,,栗城 匠,38.04,11.87,,黒井 達矢,38.01,11.96,,川原 祐明,37.66,11.66,
202609121008,2026-09-12,10,08R,11:51,2026-09-12T11:42:22.559342+09:00,3,一周,まわり足,直線,宮武 英司,37.45,5.82,6.72,山下 昂大,37.77,6.2,6.7,平石 和男,37.8,5.8,6.9,北川 潤二,37.67,5.65,6.7,山本 景士郎,37.8,5.9,6.82,豊田 祥生,37.82,5.82,6.82
202609121603,2026-09-12,16,03R,11:55,2026-09-12T11:46:21.273920+09:00,3,一周,まわり足,直線,高山 智至,37.7,5.83,6.67,永井 源,37.7,5.7,6.8,滝川 真由子,37.63,6.0,6.7,井上 大輔,38.17,5.9,6.77,松尾 充,38.1,5.5,6.8,平田 さやか,37.73,5.67,6.87
202609120904,2026-09-12,09,04R,11:57,2026-09-12T11:48:23.759292+09:00,3,一周,まわり足,直線,佐藤 世那,36.87,4.67,8.48,吉村 誠,37.58,4.69,8.51,崎 利仁,38.07,4.95,8.64,横田 貴満,38.43,4.93,8.4,桑原 将光,38.38,4.9,8.57,松田 憲幸,37.91,4.82,8.47
202609122108,2026-09-12,21,08R,11:59,2026-09-12T11:50:25.334852+09:00,3,一周,まわり足,直線,岡部 大輔,36.82,7.83,7.62,池 千夏,37.02,7.95,7.64,下寺 秀和,36.76,7.78,7.65,小池 公生,37.08,8.04,7.65,今泉 博人,36.98,7.84,7.71,岡 祐臣,36.72,7.84,7.64
202609120503,2026-09-12,05,03R,12:01,2026-09-12T11:52:19.511628+09:00,3,一周,まわり足,直線,伏田 裕隆,37.23,5.8,7.04,山本 兼士,37.67,6.03,6.91,一柳 和孝,37.13,5.67,6.95,大澤 普司,37.47,5.61,6.97,大崎 翔,38.06,5.63,7.1,安達 裕樹,36.94,5.9,6.84
202609120804,2026-09-12,08,04R,12:05,2026-09-12T11:56:22.517936+09:00,3,一周,まわり足,直線,松田 真実,37.33,5.48,7.13,佐々木 裕美,37.64,5.62,7.03,南 彩寧,38.7,6.43,7.03,孫崎 百世,37.77,5.44,7.13,川野 芽唯,37.38,5.52,7.21,市川 瑚幸,38.16,6.4,7.1
202609120602,2026-09-12,06,02R,12:08,2026-09-12T11:58:27.358742+09:00,3,一周,まわり足,直線,雑賀 勇貴,37.57,5.26,8.19,日笠 勝弘,37.63,5.28,8.15,丹下 将,38.09,5.38,8.16,向井田 佑紀,37.49,5.55,8.23,石塚 裕介,37.98,5.38,8.23,篠田 優也,38.08,5.55,8.1
202609121704,2026-09-12,17,04R,12:10,2026-09-12T12:00:54.872146+09:00,3,一周,まわり足,直線,荒牧 凪沙,36.56,5.92,7.12,尾形 栄治,37.44,5.81,7.17,幸野 史明,37.47,5.76,7.16,小坂 宗司,37.55,5.81,7.16,堂原 洋史,37.66,5.99,7.25,森野 正弘,37.16,5.71,7.17
202609120204,2026-09-12,02,04R,12:14,2026-09-12T12:04:25.090494+09:00,3,一周,まわり足,直線,酒井 俊弘,36.93,5.87,6.87,山口 達也,36.79,5.17,7.0,中村 裕将,37.22,5.6,7.03,入海 馨,37.63,5.37,7.0,山崎 裕司,38.11,5.46,7.07,富澤 祐作,37.1,5.13,7.01
202609121804,2026-09-12,18,04R,12:17,2026-09-12T12:08:21.450927+09:00,2,一周,まわり足,,中田 竜太,36.96,11.4,,下出 卓矢,38.02,11.79,,大峯 豊,37.33,11.66,,羽野 直也,37.91,11.92,,山崎 郡,38.28,11.67,,白神 優,38.16,12.05,
202609121604,2026-09-12,16,04R,12:23,2026-09-12T12:14:21.865709+09:00,3,一周,まわり足,直線,山口 亮,37.5,5.67,6.87,香月 大輝,37.67,5.73,6.83,森永 淳,37.63,6.0,6.77,中山 将,37.83,5.9,6.83,中北 涼,38.07,5.77,6.9,國分 将太郎,37.87,5.77,6.8
202609121009,2026-09-12,10,09R,12:25,2026-09-12T12:16:20.494532+09:00,3,一周,まわり足,直線,塩崎 桐加,37.6,5.92,6.8,堤 昇,37.7,6.2,6.77,佐藤 悠,37.7,6.03,6.73,亀山 雅幸,37.3,5.87,6.72,高岡 竜也,37.93,6.37,6.7,香川 陽太,37.0,5.7,6.73
202609120905,2026-09-12,09,05R,12:29,2026-09-12T12:20:23.217713+09:00,3,一周,まわり足,直線,香川 素子,37.43,4.53,8.71,犬童 千秋,38.13,4.87,8.68,宇恵 有香,37.91,5.0,8.49,向井 美鈴,37.93,4.87,8.52,水口 由紀,37.96,5.65,8.27,井上 未都,38.03,5.03,8.49
202609120504,2026-09-12,05,04R,12:31,2026-09-12T12:22:20.267322+09:00,3,一周,まわり足,直線,藤井 徹,37.4,6.12,6.94,松村 康太,37.67,5.84,6.86,飯島 誠,37.33,6.07,6.92,上村 純一,37.43,5.87,7.01,冨田 秀幸,37.52,5.75,7.08,田中 豪,37.77,5.77,7.03
202609122109,2026-09-12,21,09R,12:33,2026-09-12T12:24:23.902631+09:00,3,一周,まわり足,直線,宗行 治哉,36.34,7.68,7.65,浜本 裕己,36.51,7.79,7.65,一色 凌雅,37.14,7.74,7.67,岡本 亜子,37.0,8.15,7.55,藤森 陸斗,37.53,8.22,7.71,三嶌 誠司,37.05,7.86,7.66
202609120805,2026-09-12,08,05R,12:35,2026-09-12T12:26:20.475081+09:00,3,一周,まわり足,直線,沼田 七華,37.34,5.74,7.15,野田部 宏子,37.99,6.06,7.1,山川 美由紀,37.91,5.59,7.32,土屋 南,37.9,5.65,7.15,宮崎 安奈,37.89,5.6,7.14,山口 真喜子,37.63,5.64,7.09
202609120603,2026-09-12,06,03R,12:37,2026-09-12T12:28:16.909651+09:00,3,一周,まわり足,直線,梶原 正,37.48,5.38,8.07,小森 信雄,37.92,5.3,8.16,山田 雄太,37.36,5.19,8.12,松田 竜馬,37.63,5.49,7.9,渡辺 真至,37.72,5.59,7.9,浜先 真範,38.09,5.14,8.06
202609121705,2026-09-12,17,05R,12:42,2026-09-12T12:32:18.612968+09:00,3,一周,まわり足,直線,上條 嘉嗣,37.64,5.81,7.25,大庭 元明,36.9,5.86,7.1,安田 吉宏,37.47,5.82,7.3,清水 攻二,37.13,5.95,7.14,藤本 遼磨,37.99,5.78,7.28,西野 翔太,38.05,5.49,7.23
202609120205,2026-09-12,02,05R,12:44,2026-09-12T12:34:22.723417+09:00,3,一周,まわり足,直線,江本 真治,36.63,5.33,7.0,立具 敬司,,,,西村 勝,37.06,5.57,6.93,里岡 右貴,36.7,5.44,6.87,半田 尚也,38.0,5.76,7.13,板倉 敦史,36.93,5.5,7.03
202609121805,2026-09-12,18,05R,12:48,2026-09-12T12:38:23.841540+09:00,2,一周,まわり足,,中村 晃朋,37.49,11.72,,海野 康志郎,37.74,11.61,,池田 浩二,37.7,11.47,,今泉 友吾,37.51,11.52,,井口 佳典,37.95,11.5,,石本 裕武,37.56,11.77,
202609121605,2026-09-12,16,05R,12:55,2026-09-12T12:46:19.912716+09:00,3,一周,まわり足,直線,渡邊 伸太郎,37.27,5.87,6.83,大廣 咲季,38.03,5.83,6.8,和田 兼輔,37.6,6.17,6.67,石原 光,38.13,6.07,6.77,三嶌 さらら,37.83,5.83,6.8,古賀 智之,37.53,5.87,6.9
202609121010,2026-09-12,10,10R,12:57,2026-09-12T12:48:21.000869+09:00,3,一周,まわり足,直線,金子 良昭,37.1,5.68,6.78,石川 諒,36.9,5.6,6.7,高橋 英之,37.42,5.83,6.78,樋口 範政,37.67,6.07,6.77,長野 壮志郎,37.13,5.55,6.72,平川 香織,38.35,6.12,6.73
202609120906,2026-09-12,09,06R,13:00,2026-09-12T12:50:24.591324+09:00,3,一周,まわり足,直線,泥谷 一毅,37.19,4.65,8.57,坂口 貴彦,37.9,5.03,8.45,三浦 敬太,37.02,4.99,8.34,真庭 明志,37.68,5.04,8.35,西田 和加,37.9,5.39,8.24,山田 祐也,38.37,5.16,8.39
202609120505,2026-09-12,05,05R,13:01,2026-09-12T12:52:16.636462+09:00,3,一周,まわり足,直線,大場 敏,36.53,5.67,6.76,鋤柄 貴俊,37.12,6.05,6.88,畑田 汰一,36.29,5.89,6.87,伊藤 誠二,36.93,5.87,6.93,大西 賢,37.43,5.86,6.88,米本 圭佑,37.15,6.79,6.53
202609120604,2026-09-12,06,04R,13:03,2026-09-12T12:54:26.055365+09:00,3,一周,まわり足,直線,片橋 幸貴,36.61,5.48,8.01,幸田 智裕,37.49,5.17,8.09,待鳥 雄紀,37.52,5.3,8.03,坂東 満,37.89,5.19,8.01,星野 太郎,38.48,5.54,7.93,占部 一真,38.08,5.8,7.82
202609120806,2026-09-12,08,06R,13:05,2026-09-12T12:56:16.336526+09:00,3,一周,まわり足,直線,内山 七海,37.12,5.27,7.11,羽田 妃希,37.54,5.82,7.1,赤井 星璃菜,37.82,5.84,7.2,大石 真央,37.51,5.51,7.26,竹井 奈美,36.97,5.41,7.14,志賀 美優,37.98,5.56,7.16
202609122110,2026-09-12,21,10R,13:08,2026-09-12T12:58:20.510757+09:00,3,一周,まわり足,直線,金子 萌,36.47,7.75,7.68,西野 雄貴,36.26,7.59,7.63,仁科 さやか,37.14,7.98,7.62,鈴木 秀茉,37.36,8.09,7.67,伊藤 喜智,37.08,7.91,7.69,小林 遼太,37.38,8.08,7.71
202609120206,2026-09-12,02,06R,13:14,2026-09-12T13:04:23.237660+09:00,3,一周,まわり足,直線,新出 浩司,37.07,5.33,7.03,金子 賢志,37.0,5.43,6.97,是澤 孝宏,37.21,5.43,6.93,竹腰 正樹,37.73,5.53,7.1,澁澤 周羽,37.3,5.6,7.07,小坂 尚哉,36.9,5.46,7.07
202609121706,2026-09-12,17,06R,13:13,2026-09-12T13:04:23.237660+09:00,3,一周,まわり足,直線,権藤 俊光,37.14,5.75,7.14,木場 雄二郎,37.98,5.98,7.27,小黒 竜吾,37.62,5.86,7.24,松尾 拓,37.26,5.98,7.2,村上 彰一,37.23,5.7,7.21,田中 信一郎,37.57,5.49,7.17
202609121806,2026-09-12,18,06R,13:19,2026-09-12T13:10:24.535880+09:00,2,一周,まわり足,,渡邉 和将,37.65,11.62,,井本 昌也,37.34,11.46,,宮地 元輝,37.38,11.47,,松田 祐季,37.83,11.69,,塩田 北斗,37.92,11.73,,大上 卓人,37.45,11.37,
202609121606,2026-09-12,16,06R,13:26,2026-09-12T13:16:17.940392+09:00,3,一周,まわり足,直線,青木 幸太郎,37.23,5.8,6.77,小池 哲也,37.73,5.93,6.8,永田 義紘,37.5,5.53,6.87,佐藤 右京,37.9,5.73,6.93,森 陽多,37.87,6.0,6.87,池永 太,38.0,5.9,6.97
202609120605,2026-09-12,06,05R,13:29,2026-09-12T13:20:22.111761+09:00,3,一周,まわり足,直線,為本 智也,37.33,5.3,8.02,岡崎 凪汰,37.3,5.36,7.93,西舘 健,37.97,5.38,8.19,田中 京介,37.87,5.17,8.13,中村 魁生,37.53,5.32,8.25,吉原 聖人,37.67,5.24,7.97
202609120506,2026-09-12,05,06R,13:31,2026-09-12T13:22:21.654362+09:00,3,一周,まわり足,直線,永田 秀二,36.63,6.57,6.73,芹澤 克彦,37.01,6.15,6.86,一瀬 明,37.37,5.92,6.96,西村 豪洋,37.46,6.31,6.84,北村 征嗣,36.67,6.47,6.7,寺本 昇平,36.64,6.15,6.84
202609120907,2026-09-12,09,07R,13:32,2026-09-12T13:22:21.654362+09:00,3,一周,まわり足,直線,長谷川 暖,36.87,4.57,8.43,浅見 昌克,37.3,4.8,8.51,山田 亮太,37.53,4.8,8.5,吉岡 誠,37.83,5.0,8.57,松井 友汰,37.67,5.1,8.67,板橋 侑我,37.61,4.89,8.48
202609121011,2026-09-12,10,11R,13:34,2026-09-12T13:24:23.040205+09:00,3,一周,まわり足,直線,表 憲一,37.38,5.78,6.85,茶谷 信次,37.15,5.75,6.73,尾上 雅也,36.88,5.7,6.7,岡瀬 正人,36.95,5.67,6.68,藤生 雄人,37.97,6.03,6.83,丹下 健,37.87,5.95,6.75
202609120807,2026-09-12,08,07R,13:36,2026-09-12T13:26:16.985862+09:00,3,一周,まわり足,直線,神里 琴音,37.05,5.45,7.17,島田 なぎさ,37.83,5.54,7.13,山川 波乙,37.6,5.9,7.04,永田 楽,37.83,5.73,7.15,中村 紋夕梨,37.89,5.81,7.11,野田 彩加,38.03,5.57,7.25
202609122111,2026-09-12,21,11R,13:42,2026-09-12T13:32:24.473483+09:00,3,一周,まわり足,直線,中田 元泰,36.23,7.45,7.69,鶴本 崇文,37.28,8.0,7.72,井手 良太,37.22,8.0,7.69,岡 暢祐,37.33,7.94,7.64,前原 哉,37.46,7.93,7.62,野中 一平,37.13,8.12,7.59
202609121707,2026-09-12,17,07R,13:44,2026-09-12T13:34:16.027865+09:00,3,一周,まわり足,直線,町田 洸希,37.22,5.82,7.1,今村 暢孝,36.91,5.83,7.15,鈴木 裕隆,37.65,5.65,7.28,八戸 琉楓,37.71,5.81,7.27,杉山 貴博,37.11,5.67,7.16,福田 翔吾,37.45,5.67,7.32
202609120207,2026-09-12,02,07R,13:45,2026-09-12T13:36:22.329823+09:00,3,一周,まわり足,直線,渡邉 俊介,36.51,5.2,6.97,野田 昇吾,37.54,5.42,7.0,金子 貴志,37.38,5.36,6.97,新井 英孝,36.73,5.33,6.97,佐藤 駿介,37.63,5.5,7.07,富永 大一,36.69,5.33,7.03
202609121807,2026-09-12,18,07R,13:50,2026-09-12T13:40:21.793458+09:00,2,一周,まわり足,,柳沢 一,37.18,11.32,,石野 貴之,37.48,11.44,,高倉 和士,37.2,11.41,,寺田 祥,37.28,11.44,,宮之原 輝紀,37.32,11.54,,春園 功太,37.33,11.53,
202609121607,2026-09-12,16,07R,13:56,2026-09-12T13:46:20.271501+09:00,3,一周,まわり足,直線,西丸 敦基,37.33,5.4,6.97,平田 さやか,37.87,5.7,6.93,村岡 賢,37.7,5.7,6.97,川崎 智稔,37.4,5.87,6.83,上瀧 絢也,38.43,5.77,6.9,宮田 栞,37.5,5.9,6.9
202609120606,2026-09-12,06,06R,13:58,2026-09-12T13:48:23.749944+09:00,3,一周,まわり足,直線,松本 庸平,37.84,5.3,8.18,飯山 晃三,38.2,5.29,8.15,杉山 裕也,37.46,5.41,8.0,田路 朋史,37.54,5.29,8.15,出口 飛龍,37.47,5.2,8.2,守田 俊介,37.33,5.14,7.96
