レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202609071101,2026-09-07,11,01R,10:35,2026-09-07T10:26:21.765288+09:00,3,一周,まわり足,直線,廣部 大明,37.89,5.75,8.33,杉山 太陽,37.6,6.03,7.97,宮崎 心之介,37.58,5.89,8.17,水谷 理人,37.1,5.71,7.97,小林 礼央,37.19,5.7,8.07,山下 拓巳,37.73,6.13,8.07
202609071301,2026-09-07,13,01R,10:38,2026-09-07T10:28:17.635037+09:00,2,一周,まわり足,,井上 尚悟,37.64,11.47,,富永 夏哉人,37.31,11.67,,森定 晃史,37.44,11.63,,山川 雄大,37.47,11.59,,松本 浩貴,38.39,11.98,,上岡 巧汰,37.85,11.9,
202609070901,2026-09-07,09,01R,10:42,2026-09-07T10:32:22.672411+09:00,3,一周,まわり足,直線,中田 竜太,37.2,4.37,8.77,白神 優,37.92,4.58,8.69,高田 ひかる,38.21,4.87,8.53,木村 仁紀,38.11,4.69,8.63,佐々木 完太,38.1,4.97,8.46,大池 佑来,37.4,4.97,8.33
202609071006,2026-09-07,10,06R,10:48,2026-09-07T10:38:18.754053+09:00,3,一周,まわり足,直線,前田 健太郎,37.77,5.73,6.87,多田 有佑,37.65,5.62,6.77,中村 将隆,37.28,5.73,6.77,板橋 侑我,37.42,5.6,6.77,島村 隆幸,37.23,5.5,6.83,横井 健太,38.55,5.95,6.83
202609071601,2026-09-07,16,01R,10:53,2026-09-07T10:44:21.810841+09:00,3,一周,まわり足,直線,末永 由楽,37.0,5.93,6.73,中北 涼,37.53,5.7,7.03,坂井 滉哉,38.43,6.03,6.9,渡邊 伸太郎,37.7,5.83,6.89,村岡 賢,37.9,5.97,6.93,高橋 嗣穏,37.73,6.23,6.83
202609070401,2026-09-07,04,01R,10:55,2026-09-07T10:46:18.069408+09:00,3,一周,まわり足,直線,西舘 果里,37.2,5.61,7.5,渡邉 真奈美,38.13,5.79,7.39,田中 瀬里奈,38.3,5.77,7.43,大橋 由珠,37.87,5.86,7.5,樋口 由加里,37.92,5.95,7.53,川尻 泰輔,37.77,5.63,7.6
202609071406,2026-09-07,14,06R,10:58,2026-09-07T10:48:19.783153+09:00,3,一周,まわり足,直線,奥村 明日香,36.63,6.03,6.96,田口 節子,36.93,5.77,7.1,北村 寧々,37.7,5.87,7.21,平高 奈菜,38.6,5.83,7.22,柴田 愛梨,38.3,5.7,7.37,高橋 涼夏,37.43,5.77,7.23
202609071302,2026-09-07,13,02R,11:03,2026-09-07T10:54:22.973410+09:00,2,一周,まわり足,,樋口 喜彦,37.46,11.69,,荒井 翔伍,38.22,11.94,,富山 弘幸,37.78,11.79,,室田 泰史,37.53,11.69,,上村 慎太郎,38.67,12.04,,木山 和幸,38.16,12.05,
202609071102,2026-09-07,11,02R,11:05,2026-09-07T10:56:25.489941+09:00,3,一周,まわり足,直線,塚越 海斗,37.9,5.72,8.0,市川 健太,37.87,5.77,8.07,藤本 元輝,38.44,5.93,8.26,坂本 一真,38.03,5.8,8.27,佐野 優都,37.26,5.64,8.17,長谷川 晴哉,38.15,5.99,8.1
202609070902,2026-09-07,09,02R,11:12,2026-09-07T11:02:22.585336+09:00,3,一周,まわり足,直線,下出 卓矢,37.97,4.66,8.6,尾嶋 一広,38.17,4.67,8.5,渡邉 和将,37.89,4.87,8.37,澤田 尚也,37.87,5.03,8.47,中島 孝平,37.43,4.73,8.57,若林 義人,37.1,4.83,8.37
202609071007,2026-09-07,10,07R,11:19,2026-09-07T11:10:30.382469+09:00,3,一周,まわり足,直線,森 智也,37.38,5.67,6.78,川口 貴久,38.35,5.92,6.87,松下 哲也,38.32,5.92,6.83,熊本 英一,38.92,6.03,6.85,石野 貴之,37.22,5.6,6.68,中本 大樹,38.25,5.98,6.83
202609071602,2026-09-07,16,02R,11:22,2026-09-07T11:12:22.091725+09:00,3,一周,まわり足,直線,井上 大輔,37.77,5.67,6.97,上瀧 絢也,38.9,5.83,7.07,三嶌 さらら,38.5,5.87,6.93,永田 義紘,37.63,5.8,6.83,國分 将太郎,37.73,5.6,6.87,香月 大輝,37.87,5.53,7.0
202609070402,2026-09-07,04,02R,11:24,2026-09-07T11:14:25.313483+09:00,3,一周,まわり足,直線,藤田 美代,38.03,5.9,7.43,門間 雄大,38.6,5.94,7.57,井上 未都,38.02,5.89,7.43,土屋 蘭,38.19,5.95,7.39,永井 聖美,37.89,6.03,7.4,谷島 咲希,38.2,6.77,7.33
202609071407,2026-09-07,14,07R,11:28,2026-09-07T11:18:20.162150+09:00,3,一周,まわり足,直線,大豆生田 蒼,37.23,5.9,7.14,千葉 真弥,37.36,6.27,7.02,藤本 紗弥香,37.71,5.89,7.24,藤原 早菜,38.2,5.93,7.26,小野 生奈,37.07,5.63,7.17,野田 亜湖,37.68,6.65,7.25
202609071303,2026-09-07,13,03R,11:33,2026-09-07T11:24:21.008773+09:00,2,一周,まわり足,,高濱 芳久,37.42,11.5,,河村 了,37.66,11.73,,齊藤 優,37.53,11.78,,丸岡 正典,37.25,11.59,,黒田 剛,37.41,11.59,,福田 柊人,38.35,11.87,
202609071103,2026-09-07,11,03R,11:37,2026-09-07T11:28:21.746014+09:00,3,一周,まわり足,直線,遠藤 圭吾,37.39,5.57,8.23,山崎 祥,38.0,5.93,7.9,仲 航太,38.07,5.93,7.97,藤原 仙二,37.73,5.77,8.0,山本 幸也,37.78,5.99,8.17,宇留田 翔平,37.99,5.98,8.1
202609070903,2026-09-07,09,03R,11:42,2026-09-07T11:32:23.425213+09:00,3,一周,まわり足,直線,石丸 海渡,37.46,4.43,8.63,黒井 達矢,38.6,4.67,8.57,松田 祐季,38.0,4.94,8.31,平本 真之,37.83,5.07,8.34,春園 功太,37.6,4.93,8.37,柳生 泰二,37.9,4.67,8.57
202609072201,2026-09-07,22,01R,11:47,2026-09-07T11:38:20.396691+09:00,3,一周,まわり足,直線,作間 章,37.21,5.53,7.53,森 弘行,37.6,5.7,7.6,堀越 雄貴,37.63,5.48,7.61,河野 主樹,37.26,5.44,7.5,林 恵祐,38.27,5.53,7.63,有山 望,37.88,5.39,7.53
202609071008,2026-09-07,10,08R,11:51,2026-09-07T11:42:18.384138+09:00,3,一周,まわり足,直線,竹腰 正樹,38.13,5.75,6.82,岩川 仁士,37.62,5.67,6.8,東口 晃,38.12,5.9,6.83,中岡 健人,37.47,5.6,6.8,重冨 勇哉,37.53,5.7,6.78,杉山 勝匡,39.38,6.52,6.85
202609070403,2026-09-07,04,03R,11:53,2026-09-07T11:44:20.520336+09:00,3,一周,まわり足,直線,登 みひ果,36.96,5.78,7.51,高石 梨菜,37.94,5.7,7.53,瀧川 千依,38.1,6.41,7.33,落合 直子,38.16,6.06,7.6,喜井 つかさ,38.22,6.09,7.63,村上 宗太郎,38.08,6.05,7.57
202609071304,2026-09-07,13,04R,11:57,2026-09-07T11:48:23.931519+09:00,2,一周,まわり足,,向所 浩二,37.48,11.64,,富永 修一,37.37,11.71,,米田 隆弘,38.59,11.93,,岡本 猛,37.78,11.84,,坂口 周,37.99,11.59,,石井 伸長,37.85,11.96,
202609071603,2026-09-07,16,03R,11:59,2026-09-07T11:50:23.467770+09:00,3,一周,まわり足,直線,大澤 誠也,37.4,5.7,6.9,原 豊土,37.37,5.53,6.87,青木 幸太郎,37.87,5.83,6.87,後藤 翔之,37.7,5.77,6.83,森永 淳,37.53,5.63,6.9,滝川 真由子,37.43,5.6,6.87
202609071104,2026-09-07,11,04R,12:03,2026-09-07T11:54:17.610502+09:00,3,一周,まわり足,直線,松井 貫太,37.27,5.96,7.83,数原 魁,38.27,6.23,7.87,津田 陸翔,38.04,6.26,7.9,原田 朱理,38.33,5.97,8.07,吉田 一心,37.61,6.05,7.93,村松 栄太,38.17,6.27,7.93
202609071408,2026-09-07,14,08R,12:05,2026-09-07T11:56:20.438750+09:00,3,一周,まわり足,直線,出口 舞有子,36.93,5.7,7.2,浜田 亜理沙,37.49,5.97,7.37,古賀 千晶,39.13,5.97,7.29,西岡 育未,38.46,6.08,7.22,前田 紗希,37.61,6.03,7.24,山崎 小葉音,37.27,6.13,7.23
202609070904,2026-09-07,09,04R,12:13,2026-09-07T12:04:23.154737+09:00,3,一周,まわり足,直線,篠崎 仁志,37.4,4.43,8.7,豊田 健士郎,37.07,4.5,8.37,川原 祐明,37.33,4.6,8.6,池田 浩二,37.5,4.7,8.4,鎌倉 涼,37.6,4.87,8.33,尾上 雅也,37.13,4.67,8.27
202609072202,2026-09-07,22,02R,12:18,2026-09-07T12:08:20.020161+09:00,3,一周,まわり足,直線,佃 來紀,36.67,5.77,7.8,寳田 亮治,37.7,5.7,7.67,近藤 雄一郎,38.33,5.87,7.67,長尾 京志郎,38.8,5.77,7.77,深澤 達徳,38.7,5.87,7.67,福来 剛,37.43,5.63,7.6
202609070404,2026-09-07,04,04R,12:22,2026-09-07T12:12:21.133625+09:00,3,一周,まわり足,直線,来田 衣織,37.74,5.99,7.5,藤井 太雅,37.86,5.7,7.67,森田 梨湖,38.48,6.2,7.53,関野 文,38.51,7.51,7.9,岩崎 麗子,39.11,6.43,7.6,池田 奈津美,38.68,6.08,7.57
202609071009,2026-09-07,10,09R,12:25,2026-09-07T12:16:22.280717+09:00,3,一周,まわり足,直線,北川 太一,37.22,5.55,6.85,田頭 虎親,37.78,5.75,6.8,田中 太一郎,37.87,5.88,6.77,登玉 隼百,38.18,6.02,6.8,中渡 修作,38.4,5.87,6.83,塩崎 優司,38.63,5.85,6.93
202609071604,2026-09-07,16,04R,12:28,2026-09-07T12:18:23.007063+09:00,3,一周,まわり足,直線,石原 光,37.27,6.0,6.73,川崎 智稔,37.3,6.1,6.93,平田 さやか,37.37,6.17,6.7,松山 将吾,37.77,5.83,6.93,中嶋 達也,37.93,5.83,7.03,古賀 智之,37.44,5.67,7.03
202609071105,2026-09-07,11,05R,12:31,2026-09-07T12:22:24.024105+09:00,3,一周,まわり足,直線,濱野 斗馬,37.55,5.47,8.13,西川 拓利,37.66,5.63,8.1,渡邊 雄斗,37.32,5.9,8.27,小林 礼央,38.03,5.77,8.3,金子 龍斗,37.74,5.77,8.22,藤井 公人,37.17,5.73,8.03
202609071305,2026-09-07,13,05R,12:33,2026-09-07T12:24:22.789825+09:00,2,一周,まわり足,,伊藤 啓三,37.51,11.72,,前田 翔,37.47,11.54,,藤田 浩人,37.7,11.65,,荒川 健太,38.19,11.85,,佐藤 謙史朗,37.4,11.77,,川崎 誠志,37.54,11.94,
202609071409,2026-09-07,14,09R,12:38,2026-09-07T12:28:20.937283+09:00,3,一周,まわり足,直線,新田 芳美,37.67,6.2,7.21,森下 愛梨,37.9,6.14,7.41,藤原 菜希,37.93,5.6,7.33,松尾 夏海,37.7,6.1,7.17,中田 夕貴,37.7,5.83,7.17,薗頭 心,37.6,5.97,7.1
202609070905,2026-09-07,09,05R,12:44,2026-09-07T12:34:23.394280+09:00,3,一周,まわり足,直線,宮地 元輝,37.13,4.8,8.63,佐々木 完太,37.66,4.83,8.63,山崎 郡,37.89,4.8,8.5,加藤 翔馬,37.97,4.93,8.6,白神 優,37.85,5.07,8.43,中山 翔太,38.22,4.94,8.43
202609072203,2026-09-07,22,03R,12:48,2026-09-07T12:38:21.732977+09:00,3,一周,まわり足,直線,宮迫 暢彦,37.66,5.64,7.64,濱本 優一,38.13,5.7,7.66,山口 隆史,38.6,5.77,7.62,桑島 和宏,38.09,5.88,7.6,杉村 賢也,38.5,5.73,7.53,松本 一毅,38.5,5.87,7.61
202609070405,2026-09-07,04,05R,12:52,2026-09-07T12:42:25.867850+09:00,3,一周,まわり足,直線,土屋 実沙希,38.05,5.9,7.63,中村 尊,38.02,5.73,7.6,中谷 朋子,38.46,5.74,7.63,中村 かなえ,38.2,5.94,7.57,湯淺 紀香,38.45,5.91,7.5,村上 奈穂,38.24,5.99,7.53
202609071605,2026-09-07,16,05R,12:57,2026-09-07T12:48:24.643013+09:00,3,一周,まわり足,直線,古川 誠之,37.37,5.53,6.93,森 陽多,37.83,5.87,6.87,大塚 雅治,37.9,5.73,6.93,西丸 敦基,37.43,5.67,6.9,篠崎 元志,37.9,5.7,6.9,高山 智至,38.03,5.83,6.9
202609071010,2026-09-07,10,10R,12:59,2026-09-07T12:50:20.219184+09:00,3,一周,まわり足,直線,板橋 侑我,37.25,5.43,6.73,大橋 純一郎,37.52,5.48,6.73,戸塚 邦好,37.47,5.72,6.8,香川 颯太,37.55,5.83,6.73,永嶋 裕一,38.27,5.92,6.82,吉島 祥之,38.18,5.87,6.8
202609071106,2026-09-07,11,06R,13:01,2026-09-07T12:52:21.767719+09:00,3,一周,まわり足,直線,大原 祥昌,37.2,5.5,8.17,小川 竜太朗,37.54,5.73,8.22,廣瀬 凜,37.22,6.24,7.87,杉山 太陽,37.61,6.4,7.87,早川 理稀,38.18,6.09,8.16,大島 隆乃介,37.74,6.03,7.96
202609071306,2026-09-07,13,06R,13:07,2026-09-07T12:58:23.903493+09:00,2,一周,まわり足,,渡邊 雄一郎,37.28,11.34,,寺嶋 雄,38.11,11.89,,守屋 大地,38.04,11.77,,金田 諭,37.58,11.62,,井上 慧人,37.78,11.85,,佐々木 英樹,38.4,11.9,
202609071410,2026-09-07,14,10R,13:09,2026-09-07T13:00:53.216834+09:00,3,一周,まわり足,直線,清埜 翔子,36.8,5.63,7.15,西岡 成美,37.1,5.89,7.05,喜多須 杏奈,37.72,5.78,7.27,田口 節子,37.37,5.77,7.22,佐藤 ほのか,37.77,5.7,7.31,加藤 奈月,38.33,5.77,7.29
202609070906,2026-09-07,09,06R,13:15,2026-09-07T13:06:23.310462+09:00,3,一周,まわり足,直線,澤田 尚也,37.0,4.5,8.57,大池 佑来,37.31,4.93,8.57,山口 剛,37.74,4.77,8.6,中田 竜太,37.86,4.73,8.47,下出 卓矢,38.35,4.96,8.53,中村 晃朋,37.94,4.97,8.27
202609072204,2026-09-07,22,04R,13:19,2026-09-07T13:10:20.700496+09:00,3,一周,まわり足,直線,伏島 祐介,37.43,5.53,7.67,篠原 飛翔,37.83,5.73,7.64,大町 利克,38.4,5.7,7.67,溝口 海義也,38.17,5.67,7.67,早川 颯太,38.97,6.0,7.58,大月 遊雅,38.64,6.02,7.53
202609070406,2026-09-07,04,06R,13:22,2026-09-07T13:12:17.990241+09:00,3,一周,まわり足,直線,金田 幸子,37.92,6.77,7.47,長田 頼宗,37.95,5.77,7.57,真子 奈津実,38.03,5.81,7.6,中曽 瑠華,38.14,5.81,7.61,日隈 茜,38.52,6.43,7.55,渡邉 真奈美,38.94,6.36,7.57
202609071606,2026-09-07,16,06R,13:28,2026-09-07T13:18:21.978963+09:00,3,一周,まわり足,直線,山口 亮,37.7,6.07,6.83,和田 兼輔,37.83,5.73,6.97,小林 文彦,38.2,5.83,6.9,永井 源,37.43,5.63,6.83,高橋 嗣穏,38.66,5.74,6.97,木山 誠一,37.93,6.0,7.0
202609071011,2026-09-07,10,11R,13:32,2026-09-07T13:22:25.776892+09:00,3,一周,まわり足,直線,島村 隆幸,37.68,5.53,6.87,吉田 拡郎,37.9,5.8,6.8,久永 祥平,37.83,5.8,6.8,坪井 康晴,37.05,5.52,6.78,森 智也,37.47,5.6,6.88,萩原 秀人,37.3,5.37,6.88
202609071107,2026-09-07,11,07R,13:37,2026-09-07T13:28:19.736728+09:00,3,一周,まわり足,直線,丸山 祐也,37.53,5.97,8.1,水谷 理人,37.34,5.77,7.93,市川 健太,37.7,5.93,8.0,竹下 大樹,37.73,5.7,7.93,上野 拓馬,38.18,5.89,7.97,鳥居塚 嶺王,37.76,5.89,7.93
202609071307,2026-09-07,13,07R,13:40,2026-09-07T13:30:35.578628+09:00,2,一周,まわり足,,村上 功祐,37.36,11.59,,山田 哲也,37.55,11.71,,木山 和幸,37.95,11.77,,大神 康司,38.32,11.96,,小野寺 智洋,38.56,12.14,,富永 夏哉人,38.19,12.06,
202609072205,2026-09-07,22,05R,13:44,2026-09-07T13:34:25.315384+09:00,3,一周,まわり足,直線,平岡 重典,38.05,5.68,7.71,鳥飼 眞,38.66,5.97,7.7,有山 望,37.97,5.78,7.57,佐々木 大河,38.53,5.76,7.57,松田 隆司,39.03,5.73,7.67,田代 達也,38.5,5.8,7.67
202609070907,2026-09-07,09,07R,13:46,2026-09-07T13:36:17.924594+09:00,3,一周,まわり足,直線,木村 仁紀,37.44,4.36,8.63,砂長 知輝,37.49,4.68,8.73,中島 孝平,37.1,4.57,8.81,高田 ひかる,37.82,5.15,8.4,石丸 海渡,37.67,4.9,8.47,尾嶋 一広,37.33,5.0,8.43
202609071411,2026-09-07,14,11R,13:49,2026-09-07T13:40:23.608194+09:00,3,一周,まわり足,直線,水野 望美,36.97,5.87,7.15,赤井 睦,37.43,5.8,7.27,藤原 早菜,37.79,5.98,7.21,安井 瑞紀,37.6,5.87,7.14,北村 寧々,37.1,5.97,7.1,大山 千広,37.8,5.73,7.17
202609070407,2026-09-07,04,07R,13:53,2026-09-07T13:44:24.204030+09:00,3,一周,まわり足,直線,大澤 真菜,37.87,5.83,7.6,平山 智加,37.4,5.88,7.47,藤田 美代,37.57,6.37,7.37,小川 時光,38.23,6.07,7.67,植竹 玲奈,38.23,6.33,7.67,今井 裕梨,38.0,6.07,7.53
202609071607,2026-09-07,16,07R,14:03,2026-09-07T13:54:22.819809+09:00,3,一周,まわり足,直線,國分 将太郎,37.7,5.97,6.73,小池 哲也,37.83,6.13,6.77,渡邊 伸太郎,37.5,5.8,6.85,横川 聖志,37.47,5.87,7.03,森高 一真,37.63,5.6,6.93,宮田 栞,39.1,5.7,6.97
202609071108,2026-09-07,11,08R,14:06,2026-09-07T13:56:20.859841+09:00,3,一周,まわり足,直線,山本 幸也,37.95,5.48,8.26,笹木 香吾,37.37,5.84,8.21,廣部 大明,37.95,5.86,8.21,原田 朱理,38.18,6.06,8.17,松田 淳平,37.23,5.66,8.0,大森 翼,37.65,6.09,7.93
202609071308,2026-09-07,13,08R,14:08,2026-09-07T13:58:24.376574+09:00,2,一周,まわり足,,室田 泰史,37.52,11.63,,加木 郁,37.76,11.7,,古結 宏,38.03,11.83,,岩崎 正哉,38.1,11.9,,井上 尚悟,37.8,11.79,,齊藤 優,37.79,11.68,
202609071012,2026-09-07,10,12R,14:11,2026-09-07T14:02:30.045394+09:00,3,一周,まわり足,直線,石野 貴之,37.28,5.7,6.75,長谷川 雅和,37.73,5.65,6.82,熊本 英一,38.77,6.23,6.85,平見 真彦,37.92,5.97,6.85,百武 翔,37.6,5.8,6.75,竹腰 正樹,38.2,5.88,6.92
202609072206,2026-09-07,22,06R,14:14,2026-09-07T14:04:27.104404+09:00,3,一周,まわり足,直線,山本 英志,38.17,5.77,7.63,関 裕也,38.13,5.87,7.6,岩田 凌,38.23,6.0,7.6,今泉 友吾,37.87,5.63,7.53,寳田 亮治,38.5,5.87,7.77,堀越 雄貴,38.49,5.75,7.52
202609070908,2026-09-07,09,08R,14:17,2026-09-07T14:08:25.974936+09:00,3,一周,まわり足,直線,平本 真之,37.15,4.55,8.6,鎌倉 涼,37.44,4.63,8.5,若林 義人,36.99,4.56,8.55,黒井 達矢,37.44,5.13,8.4,渡邉 和将,37.5,4.83,8.4,豊田 健士郎,37.54,4.93,8.5
202609070408,2026-09-07,04,08R,14:24,2026-09-07T14:14:23.858429+09:00,3,一周,まわり足,直線,菅野 はやか,38.39,5.91,7.63,石井 裕美,38.28,5.76,7.57,小林 愛実,38.02,5.81,7.53,佐藤 隆太郎,37.27,5.81,7.47,谷島 咲希,38.75,6.44,7.4,喜井 つかさ,38.03,5.76,7.6
202609071412,2026-09-07,14,12R,14:28,2026-09-07T14:18:16.950970+09:00,3,一周,まわり足,直線,小野 生奈,37.03,5.97,7.07,今井 美亜,37.7,5.8,7.13,平高 奈菜,38.3,5.83,7.27,魚谷 香織,37.73,6.0,7.17,原田 佑実,37.33,5.8,7.17,浜田 亜理沙,37.57,5.87,7.33
202609071309,2026-09-07,13,09R,14:34,2026-09-07T14:24:26.273224+09:00,2,一周,まわり足,,荒川 健太,37.82,11.68,,松本 浩貴,38.19,12.04,,出畑 孝典,38.14,11.91,,米田 隆弘,38.48,12.09,,高濱 芳久,38.23,11.88,,深水 慎一郎,37.95,11.91,
202609071608,2026-09-07,16,08R,14:36,2026-09-07T14:26:18.547642+09:00,3,一周,まわり足,直線,永田 義紘,37.33,5.83,6.7,末永 由楽,37.87,6.03,6.83,佐藤 右京,37.97,5.87,7.0,松尾 充,37.73,5.53,6.9,原 豊土,38.0,5.63,6.83,池永 太,38.67,5.87,6.9
202609071109,2026-09-07,11,09R,14:41,2026-09-07T14:32:20.684882+09:00,3,一周,まわり足,直線,竹間 隆晟,37.33,5.6,8.03,楠 将太郎,37.96,5.74,8.03,松井 貫太,37.72,6.11,7.7,遠藤 圭吾,37.85,6.09,7.93,西川 拓利,38.01,6.09,7.83,藤田 俊祐,38.17,6.18,7.83
202609072207,2026-09-07,22,07R,14:44,2026-09-07T14:34:23.337213+09:00,3,一周,まわり足,直線,枝尾 賢,37.9,5.7,7.6,深澤 達徳,38.33,5.77,7.7,林 恵祐,38.33,5.73,7.7,杉村 賢也,38.43,5.97,7.57,土井 祥伍,38.53,5.7,7.7,甲斐 貴大,38.77,5.93,7.7
202609070909,2026-09-07,09,09R,14:48,2026-09-07T14:38:21.195068+09:00,3,一周,まわり足,直線,池田 浩二,37.03,4.67,8.53,加藤 翔馬,37.83,4.53,8.66,春園 功太,37.75,4.7,8.5,宮地 元輝,37.93,4.77,8.63,篠崎 仁志,38.24,4.93,8.47,松田 祐季,38.26,4.95,8.4
202609070409,2026-09-07,04,09R,14:56,2026-09-07T14:46:30.080346+09:00,3,一周,まわり足,直線,落合 直子,37.8,5.69,7.47,大橋 由珠,38.13,5.88,7.48,永井 聖美,37.62,5.92,7.4,岩崎 麗子,38.88,6.12,7.67,櫻本 あゆみ,38.06,5.87,7.47,中村 尊,37.39,5.75,7.6
202609071310,2026-09-07,13,10R,15:03,2026-09-07T14:54:21.401302+09:00,2,一周,まわり足,,丸岡 正典,37.47,11.46,,山川 雄大,37.53,11.62,,佐々木 英樹,37.93,11.86,,荒井 翔伍,38.27,11.97,,伊藤 啓三,38.34,12.12,,富永 修一,37.52,11.77,
202609071609,2026-09-07,16,09R,15:05,2026-09-07T14:56:20.252035+09:00,3,一周,まわり足,直線,平田 さやか,37.7,5.77,6.93,大廣 咲季,37.67,5.9,6.9,滝川 真由子,37.47,5.83,6.87,三嶌 さらら,38.17,5.73,6.9,中北 涼,38.03,5.83,7.1,増本 杏珠,38.1,5.73,6.93
202609071110,2026-09-07,11,10R,15:10,2026-09-07T15:01:00.629383+09:00,3,一周,まわり足,直線,津田 陸翔,37.32,5.97,7.93,垂水 悠,37.53,5.73,8.07,濱野 斗馬,37.93,5.73,7.97,土井 歩夢,37.86,6.5,7.7,小川 竜太朗,37.51,6.4,7.73,仲 航太,37.65,6.24,7.67
202609072208,2026-09-07,22,08R,15:13,2026-09-07T15:04:20.947211+09:00,3,一周,まわり足,直線,桑島 和宏,37.6,5.67,7.7,長尾 京志郎,38.1,5.97,7.67,田中 孝明,38.1,5.93,7.5,佐藤 大騎,38.67,6.1,7.6,河野 主樹,37.73,5.73,7.63,早川 颯太,38.5,5.73,7.63
