レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202609142106,2026-09-14,21,06R,11:00,2026-09-14T10:50:32.181100+09:00,3,一周,まわり足,直線,屋良 龍紀,36.74,7.82,7.69,津田 裕絵,36.76,7.85,7.7,福島 陽子,36.82,8.05,7.62,田中 宏樹,37.05,8.04,7.71,上之 晃弘,37.01,7.99,7.82,今泉 博人,37.54,8.21,7.72
202609140902,2026-09-14,09,02R,11:03,2026-09-14T10:54:21.717165+09:00,3,一周,まわり足,直線,渡邊 雄斗,36.53,4.51,8.53,松田 憲幸,37.98,4.76,8.4,松本 弓雄,38.27,4.93,8.54,崎 利仁,38.23,5.33,8.43,井上 未都,37.69,5.05,8.5,長谷川 充,37.42,4.97,8.37
202609141802,2026-09-14,18,02R,11:08,2026-09-14T10:58:31.979533+09:00,2,一周,まわり足,,松田 祐季,37.62,11.76,,新田 雄史,37.57,11.66,,坪井 康晴,37.23,11.59,,大峯 豊,37.71,11.66,,金子 拓矢,37.89,11.8,,渡邉 和将,37.58,11.67,
202609140802,2026-09-14,08,02R,11:14,2026-09-14T11:04:25.692253+09:00,3,一周,まわり足,直線,坂 咲友理,37.01,5.68,7.03,中村 紋夕梨,37.78,5.64,7.23,武井 莉里佳,37.69,5.59,7.13,小池 礼乃,37.77,5.71,7.17,沼田 七華,37.99,5.8,7.17,大久保 佑香,37.9,5.78,7.13
202609140202,2026-09-14,02,02R,11:16,2026-09-14T11:06:22.870131+09:00,3,一周,まわり足,直線,富永 大一,36.99,5.79,7.0,是澤 孝宏,37.5,5.64,7.07,鈴木 唯央,36.87,5.26,7.1,大野 芳顕,37.44,5.43,7.1,竹腰 正樹,37.87,5.59,7.2,佐藤 駿介,38.05,5.55,7.23
202609141007,2026-09-14,10,07R,11:20,2026-09-14T11:10:29.595938+09:00,3,一周,まわり足,直線,堤 昇,37.28,5.8,6.73,武田 信一,38.0,5.93,6.87,豊田 祥生,37.77,5.83,6.83,信濃 由行,38.65,5.87,6.9,塩崎 桐加,37.87,5.9,6.82,山本 景士郎,37.5,5.78,6.75
202609140402,2026-09-14,04,02R,11:24,2026-09-14T11:14:22.687359+09:00,3,一周,まわり足,直線,澤崎 雄哉,38.22,6.05,7.73,富田 恕生,38.0,5.7,7.63,木下 翔太,38.07,5.99,7.77,篠原 飛翔,37.8,6.21,7.67,三浦 裕貴,37.5,6.05,7.76,石川 吉鎬,38.03,6.18,7.73
202609141103,2026-09-14,11,03R,11:27,2026-09-14T11:18:19.755539+09:00,3,一周,まわり足,直線,星 栄爾,37.9,5.7,8.33,野村 誠,38.17,6.0,8.23,中野 希一,37.73,5.87,8.2,川島 圭司,37.77,6.03,8.07,宇田川 信一,38.66,6.19,8.1,高橋 真吾,38.83,5.97,8.13
202609142107,2026-09-14,21,07R,11:30,2026-09-14T11:20:27.936328+09:00,3,一周,まわり足,直線,鈴木 秀茉,36.51,7.98,7.65,小池 公生,36.73,8.01,7.67,池 千夏,37.31,8.16,7.69,中村 楓,37.11,7.8,7.72,長尾 萌加,36.63,7.94,7.63,岡本 亜子,36.98,8.2,7.65
202609140601,2026-09-14,06,01R,11:34,2026-09-14T11:24:17.961956+09:00,3,一周,まわり足,直線,小森 信雄,37.74,5.18,8.11,宮崎 奏磨,38.26,5.52,8.18,梅木 敬太,37.79,5.51,8.14,待鳥 雄紀,37.57,5.3,8.15,吉原 聖人,37.55,5.34,7.99,幸田 智裕,37.35,5.36,8.11
202609140903,2026-09-14,09,03R,11:33,2026-09-14T11:24:17.961956+09:00,3,一周,まわり足,直線,坂口 貴彦,37.76,4.83,8.47,吉岡 誠,38.19,4.86,8.43,山田 祐也,38.09,5.95,8.33,馬野 耀,37.81,5.78,8.67,野末 智一,38.0,5.23,8.63,宇恵 有香,37.91,5.06,8.37
202609141803,2026-09-14,18,03R,11:38,2026-09-14T11:28:29.222127+09:00,2,一周,まわり足,,下出 卓矢,38.05,11.87,,羽野 直也,38.55,11.89,,大上 卓人,37.77,11.68,,佐々木 完太,38.62,11.88,,澤田 尚也,37.75,11.69,,池田 浩二,37.9,11.72,
202609140803,2026-09-14,08,03R,11:42,2026-09-14T11:32:19.684171+09:00,3,一周,まわり足,直線,深見 亜由美,37.9,5.48,7.21,孫崎 百世,38.13,5.5,7.16,佐々木 裕美,37.59,5.57,7.14,井澤 聖奈,38.14,5.55,7.22,南 彩寧,38.17,5.65,7.22,倉持 莉々,38.02,5.61,7.27
202609140203,2026-09-14,02,03R,11:45,2026-09-14T11:36:18.789499+09:00,3,一周,まわり足,直線,細川 明人,37.26,5.53,7.02,池田 剛規,38.0,5.56,7.05,岡部 大輝,37.2,5.64,7.0,板倉 敦史,37.04,5.53,7.07,金田 智博,37.29,5.37,7.07,和田 操拓,38.43,5.57,7.23
202609142201,2026-09-14,22,01R,11:48,2026-09-14T11:38:22.749826+09:00,3,一周,まわり足,直線,末永 祐輝,37.06,5.4,7.67,五反田 忍,37.92,5.63,7.6,松下 誉士,37.9,5.83,7.5,入澤 友治,37.66,5.75,7.5,米玉利 大悟,38.13,5.57,7.53,安武 一也,38.47,5.77,7.6
202609141008,2026-09-14,10,08R,11:50,2026-09-14T11:40:25.683220+09:00,3,一周,まわり足,直線,淺田 千亜希,38.05,5.87,6.87,金子 良昭,37.75,5.93,6.87,若林 義人,37.5,5.95,6.75,角谷 健吾,39.05,6.93,7.03,丹下 健,38.47,6.3,6.97,藤生 雄人,38.72,6.38,6.98
202609140403,2026-09-14,04,03R,11:53,2026-09-14T11:44:17.337708+09:00,3,一周,まわり足,直線,平岡 重典,38.37,6.63,7.8,折下 寛法,37.8,6.37,7.43,國崎 良春,38.24,6.01,7.63,早川 尚人,38.13,5.97,7.69,馬場 剛,38.31,6.03,7.67,渡辺 空依,37.88,5.83,7.7
202609141104,2026-09-14,11,04R,11:56,2026-09-14T11:46:24.138597+09:00,3,一周,まわり足,直線,谷口 知優,37.53,6.17,8.03,伊倉 光,37.45,5.77,8.23,奥田 誠,37.82,5.87,8.23,竹之内 極,37.43,6.07,7.97,山戸 信二,38.06,6.24,8.03,安井 瑞紀,38.26,6.4,8.1
202609140602,2026-09-14,06,02R,11:59,2026-09-14T11:50:32.223709+09:00,3,一周,まわり足,直線,岡崎 凪汰,37.33,5.25,8.11,梶原 正,38.01,5.46,8.14,東本 勝利,37.84,5.26,8.14,渡辺 真至,37.76,5.2,8.3,日笠 勝弘,37.4,5.14,8.26,田中 京介,38.14,5.28,8.4
202609142108,2026-09-14,21,08R,12:01,2026-09-14T11:52:18.820574+09:00,3,一周,まわり足,直線,常盤 海心,36.47,7.77,7.66,岡 暢祐,37.33,7.88,7.69,浜本 裕己,37.11,7.93,7.67,伊藤 玲奈,37.09,7.97,7.65,山田 陽翔,37.33,8.08,7.72,石川 真二,36.57,7.77,7.67
202609140904,2026-09-14,09,04R,12:03,2026-09-14T11:54:23.203907+09:00,3,一周,まわり足,直線,西田 和加,37.36,4.81,8.43,横田 貴満,38.11,5.25,8.37,佐藤 世那,37.44,5.06,8.23,森永 隆,37.88,5.1,8.77,板橋 侑我,37.91,4.73,8.7,真庭 明志,38.34,4.93,8.5
202609141804,2026-09-14,18,04R,12:10,2026-09-14T12:00:49.508005+09:00,2,一周,まわり足,,石本 裕武,37.99,11.88,,山崎 郡,37.84,11.97,,春園 功太,38.0,12.05,,塩田 北斗,38.09,12.04,,白井 英治,38.02,11.58,,黒井 達矢,38.2,12.03,
202609140204,2026-09-14,02,04R,12:14,2026-09-14T12:04:24.324068+09:00,3,一周,まわり足,直線,西村 勝,36.99,5.67,6.93,富澤 祐作,36.96,5.3,7.03,金子 賢志,37.23,5.33,7.13,三浦 洋次朗,38.25,5.42,7.3,松崎 祐太郎,37.47,5.3,7.2,橋本 英一,37.23,5.33,7.07
202609142202,2026-09-14,22,02R,12:18,2026-09-14T12:08:23.146071+09:00,3,一周,まわり足,直線,白井 友晴,37.13,5.6,7.6,新田 洋一,37.3,5.6,7.64,岩永 雅人,37.39,5.61,7.69,渡邉 優美,37.63,5.87,7.6,中村 守成,38.23,5.63,7.63,古園井 綾南,38.73,5.8,7.7
202609140404,2026-09-14,04,04R,12:22,2026-09-14T12:12:24.507865+09:00,3,一周,まわり足,直線,森作 広大,38.1,5.83,7.7,大場 広孝,38.8,5.83,7.64,内山 文典,38.69,5.87,7.69,野間 大樹,38.03,5.8,7.71,永松 良教,37.64,5.6,7.62,大平 誉史明,38.45,5.96,7.69
202609140804,2026-09-14,08,04R,12:21,2026-09-14T12:12:24.507865+09:00,3,一周,まわり足,直線,赤井 星璃菜,37.78,5.54,7.2,遠藤 エミ,37.51,5.64,7.12,大石 真央,37.67,5.51,7.24,星田 夢結,37.83,5.75,7.25,山口 真喜子,37.97,6.12,7.27,畑田 希咲,37.83,5.67,7.3
202609141009,2026-09-14,10,09R,12:24,2026-09-14T12:14:29.296925+09:00,3,一周,まわり足,直線,金子 猛志,37.22,5.58,6.82,佐藤 悠,36.75,5.52,6.72,高田 綾,37.42,5.85,6.7,高岡 竜也,37.42,5.9,6.75,宮武 英司,37.45,5.93,6.77,石川 諒,37.05,5.82,6.72
202609141105,2026-09-14,11,05R,12:27,2026-09-14T12:18:24.074176+09:00,3,一周,まわり足,直線,天野 友和,37.27,5.75,8.0,佐藤 太亮,37.57,5.9,8.07,深井 利寿,37.44,6.07,8.2,妻鳥 晋也,37.87,6.07,8.17,相原 利章,37.24,5.97,8.03,中川 海虹,38.66,6.24,8.13
202609140603,2026-09-14,06,03R,12:29,2026-09-14T12:20:27.668624+09:00,3,一周,まわり足,直線,飯山 晃三,37.93,5.43,8.11,楠原 翔太,37.76,5.26,8.39,田路 朋史,37.51,5.3,8.16,片橋 幸貴,37.75,5.25,8.01,山田 雄太,37.62,5.66,8.12,長野 道臣,37.52,5.29,8.23
202609140905,2026-09-14,09,05R,12:32,2026-09-14T12:22:25.964014+09:00,3,一周,まわり足,直線,吉村 誠,37.7,4.6,8.63,泥谷 一毅,37.74,4.73,8.5,香川 素子,37.54,5.03,8.37,森 竜也,38.67,5.0,8.78,角浜 修,37.7,5.0,8.54,北川 敏弘,38.6,5.23,8.4
202609142109,2026-09-14,21,09R,12:35,2026-09-14T12:26:25.981486+09:00,3,一周,まわり足,直線,酒見 峻介,37.1,8.17,7.64,藤森 陸斗,37.36,8.03,7.72,冨成 謙児,37.35,8.08,7.74,田川 大貴,37.09,7.97,7.74,鶴本 崇文,37.34,8.14,7.79,前原 哉,36.89,7.86,7.65
202609140205,2026-09-14,02,05R,12:44,2026-09-14T12:34:23.228599+09:00,3,一周,まわり足,直線,入海 馨,37.0,5.59,7.07,新井 英孝,37.37,5.57,6.97,羽野 諒,37.55,5.4,7.18,渡邉 俊介,36.9,5.24,7.14,新出 浩司,37.54,5.29,7.17,酒井 俊弘,38.1,5.73,7.27
202609141805,2026-09-14,18,05R,12:43,2026-09-14T12:34:23.228599+09:00,2,一周,まわり足,,井口 佳典,37.35,11.59,,土屋 智則,37.85,11.79,,山口 剛,37.83,11.82,,末永 和也,37.51,11.54,,井上 一輝,38.0,11.39,,井本 昌也,37.48,11.62,
202609140805,2026-09-14,08,05R,12:48,2026-09-14T12:38:22.205453+09:00,3,一周,まわり足,直線,長嶋 万記,37.21,5.47,7.15,川野 芽唯,37.75,5.87,7.14,薮内 瑞希,38.25,5.97,7.21,山川 波乙,38.01,5.73,7.14,内山 七海,37.85,5.85,7.2,三浦 永理,37.69,5.63,7.22
202609142203,2026-09-14,22,03R,12:48,2026-09-14T12:38:22.205453+09:00,3,一周,まわり足,直線,谷 勝幸,37.33,5.74,7.42,宮内 直哉,37.54,5.59,7.47,豊田 健士郎,36.78,5.47,7.46,小林 孝弘,37.53,5.77,7.59,山浦 槙,36.83,6.17,7.47,岡部 哲,38.03,5.77,7.58
202609140405,2026-09-14,04,05R,12:52,2026-09-14T12:42:20.110186+09:00,3,一周,まわり足,直線,桑原 啓,37.65,5.9,7.66,金山 立樹,37.83,5.87,7.74,阿波 勝哉,37.65,6.17,7.7,濱本 優一,37.93,5.98,7.74,繁野谷 圭介,37.8,6.0,7.77,中辻 崇人,37.37,5.7,7.77
202609141106,2026-09-14,11,06R,12:55,2026-09-14T12:46:24.011996+09:00,3,一周,まわり足,直線,岡部 貴司,38.16,5.79,8.27,田中 駿兵,37.57,5.8,8.2,岩井 繁,38.42,6.3,8.3,高木 圭大,38.16,6.37,8.17,池田 雄一,38.4,6.33,8.08,吉村 正明,37.97,6.33,7.93
202609141010,2026-09-14,10,10R,12:58,2026-09-14T12:48:23.199782+09:00,3,一周,まわり足,直線,北川 潤二,37.0,5.55,6.77,木村 紗友希,37.6,5.92,6.83,表 憲一,37.48,5.78,6.88,平石 和男,37.63,5.9,6.83,木谷 賢太,37.35,5.7,6.78,岡瀬 正人,37.32,5.63,6.82
202609140604,2026-09-14,06,04R,13:00,2026-09-14T12:50:25.376455+09:00,3,一周,まわり足,直線,鈴木 孝明,37.19,5.25,7.97,松田 竜馬,37.33,5.17,8.18,松本 庸平,38.45,5.37,8.18,星野 太郎,38.58,5.67,8.16,為本 智也,37.58,5.43,8.12,出口 飛龍,37.19,5.55,7.94
202609140906,2026-09-14,09,06R,13:02,2026-09-14T12:52:21.147614+09:00,3,一周,まわり足,直線,水口 由紀,37.97,4.7,8.37,田村 慶,37.67,4.9,8.5,石田 貴洋,38.25,5.15,8.5,松本 弓雄,38.21,5.43,8.37,山田 亮太,37.76,5.4,8.47,浜野 孝志,37.31,4.91,8.57
