レースコード,レース日,レース場コード,レース回,艇1_登録番号,艇1_選手名,艇1_期別,艇1_支部,艇1_出身地,艇1_年齢,艇1_級別,艇1_賞除,艇1_F本数,艇1_L本数,艇1_全国平均ST,艇1_全国勝率,艇1_全国2連対率,艇1_全国3連対率,艇1_当地勝率,艇1_当地2連対率,艇1_当地3連対率,艇1_モーターフラグ,艇1_モーター番号,艇1_モーター2連対率,艇1_モーター3連対率,艇1_ボートフラグ,艇1_ボート番号,艇1_ボート2連対率,艇1_ボート3連対率,艇1_早見,艇1_節D1走1_R番号,艇1_節D1走1_進入,艇1_節D1走1_枠,艇1_節D1走1_ST,艇1_節D1走1_着順,艇1_節D1走2_R番号,艇1_節D1走2_進入,艇1_節D1走2_枠,艇1_節D1走2_ST,艇1_節D1走2_着順,艇1_節D2走1_R番号,艇1_節D2走1_進入,艇1_節D2走1_枠,艇1_節D2走1_ST,艇1_節D2走1_着順,艇1_節D2走2_R番号,艇1_節D2走2_進入,艇1_節D2走2_枠,艇1_節D2走2_ST,艇1_節D2走2_着順,艇1_節D3走1_R番号,艇1_節D3走1_進入,艇1_節D3走1_枠,艇1_節D3走1_ST,艇1_節D3走1_着順,艇1_節D3走2_R番号,艇1_節D3走2_進入,艇1_節D3走2_枠,艇1_節D3走2_ST,艇1_節D3走2_着順,艇1_節D4走1_R番号,艇1_節D4走1_進入,艇1_節D4走1_枠,艇1_節D4走1_ST,艇1_節D4走1_着順,艇1_節D4走2_R番号,艇1_節D4走2_進入,艇1_節D4走2_枠,艇1_節D4走2_ST,艇1_節D4走2_着順,艇1_節D5走1_R番号,艇1_節D5走1_進入,艇1_節D5走1_枠,艇1_節D5走1_ST,艇1_節D5走1_着順,艇1_節D5走2_R番号,艇1_節D5走2_進入,艇1_節D5走2_枠,艇1_節D5走2_ST,艇1_節D5走2_着順,艇1_節D6走1_R番号,艇1_節D6走1_進入,艇1_節D6走1_枠,艇1_節D6走1_ST,艇1_節D6走1_着順,艇1_節D6走2_R番号,艇1_節D6走2_進入,艇1_節D6走2_枠,艇1_節D6走2_ST,艇1_節D6走2_着順,艇1_節D7走1_R番号,艇1_節D7走1_進入,艇1_節D7走1_枠,艇1_節D7走1_ST,艇1_節D7走1_着順,艇1_節D7走2_R番号,艇1_節D7走2_進入,艇1_節D7走2_枠,艇1_節D7走2_ST,艇1_節D7走2_着順,艇2_登録番号,艇2_選手名,艇2_期別,艇2_支部,艇2_出身地,艇2_年齢,艇2_級別,艇2_賞除,艇2_F本数,艇2_L本数,艇2_全国平均ST,艇2_全国勝率,艇2_全国2連対率,艇2_全国3連対率,艇2_当地勝率,艇2_当地2連対率,艇2_当地3連対率,艇2_モーターフラグ,艇2_モーター番号,艇2_モーター2連対率,艇2_モーター3連対率,艇2_ボートフラグ,艇2_ボート番号,艇2_ボート2連対率,艇2_ボート3連対率,艇2_早見,艇2_節D1走1_R番号,艇2_節D1走1_進入,艇2_節D1走1_枠,艇2_節D1走1_ST,艇2_節D1走1_着順,艇2_節D1走2_R番号,艇2_節D1走2_進入,艇2_節D1走2_枠,艇2_節D1走2_ST,艇2_節D1走2_着順,艇2_節D2走1_R番号,艇2_節D2走1_進入,艇2_節D2走1_枠,艇2_節D2走1_ST,艇2_節D2走1_着順,艇2_節D2走2_R番号,艇2_節D2走2_進入,艇2_節D2走2_枠,艇2_節D2走2_ST,艇2_節D2走2_着順,艇2_節D3走1_R番号,艇2_節D3走1_進入,艇2_節D3走1_枠,艇2_節D3走1_ST,艇2_節D3走1_着順,艇2_節D3走2_R番号,艇2_節D3走2_進入,艇2_節D3走2_枠,艇2_節D3走2_ST,艇2_節D3走2_着順,艇2_節D4走1_R番号,艇2_節D4走1_進入,艇2_節D4走1_枠,艇2_節D4走1_ST,艇2_節D4走1_着順,艇2_節D4走2_R番号,艇2_節D4走2_進入,艇2_節D4走2_枠,艇2_節D4走2_ST,艇2_節D4走2_着順,艇2_節D5走1_R番号,艇2_節D5走1_進入,艇2_節D5走1_枠,艇2_節D5走1_ST,艇2_節D5走1_着順,艇2_節D5走2_R番号,艇2_節D5走2_進入,艇2_節D5走2_枠,艇2_節D5走2_ST,艇2_節D5走2_着順,艇2_節D6走1_R番号,艇2_節D6走1_進入,艇2_節D6走1_枠,艇2_節D6走1_ST,艇2_節D6走1_着順,艇2_節D6走2_R番号,艇2_節D6走2_進入,艇2_節D6走2_枠,艇2_節D6走2_ST,艇2_節D6走2_着順,艇2_節D7走1_R番号,艇2_節D7走1_進入,艇2_節D7走1_枠,艇2_節D7走1_ST,艇2_節D7走1_着順,艇2_節D7走2_R番号,艇2_節D7走2_進入,艇2_節D7走2_枠,艇2_節D7走2_ST,艇2_節D7走2_着順,艇3_登録番号,艇3_選手名,艇3_期別,艇3_支部,艇3_出身地,艇3_年齢,艇3_級別,艇3_賞除,艇3_F本数,艇3_L本数,艇3_全国平均ST,艇3_全国勝率,艇3_全国2連対率,艇3_全国3連対率,艇3_当地勝率,艇3_当地2連対率,艇3_当地3連対率,艇3_モーターフラグ,艇3_モーター番号,艇3_モーター2連対率,艇3_モーター3連対率,艇3_ボートフラグ,艇3_ボート番号,艇3_ボート2連対率,艇3_ボート3連対率,艇3_早見,艇3_節D1走1_R番号,艇3_節D1走1_進入,艇3_節D1走1_枠,艇3_節D1走1_ST,艇3_節D1走1_着順,艇3_節D1走2_R番号,艇3_節D1走2_進入,艇3_節D1走2_枠,艇3_節D1走2_ST,艇3_節D1走2_着順,艇3_節D2走1_R番号,艇3_節D2走1_進入,艇3_節D2走1_枠,艇3_節D2走1_ST,艇3_節D2走1_着順,艇3_節D2走2_R番号,艇3_節D2走2_進入,艇3_節D2走2_枠,艇3_節D2走2_ST,艇3_節D2走2_着順,艇3_節D3走1_R番号,艇3_節D3走1_進入,艇3_節D3走1_枠,艇3_節D3走1_ST,艇3_節D3走1_着順,艇3_節D3走2_R番号,艇3_節D3走2_進入,艇3_節D3走2_枠,艇3_節D3走2_ST,艇3_節D3走2_着順,艇3_節D4走1_R番号,艇3_節D4走1_進入,艇3_節D4走1_枠,艇3_節D4走1_ST,艇3_節D4走1_着順,艇3_節D4走2_R番号,艇3_節D4走2_進入,艇3_節D4走2_枠,艇3_節D4走2_ST,艇3_節D4走2_着順,艇3_節D5走1_R番号,艇3_節D5走1_進入,艇3_節D5走1_枠,艇3_節D5走1_ST,艇3_節D5走1_着順,艇3_節D5走2_R番号,艇3_節D5走2_進入,艇3_節D5走2_枠,艇3_節D5走2_ST,艇3_節D5走2_着順,艇3_節D6走1_R番号,艇3_節D6走1_進入,艇3_節D6走1_枠,艇3_節D6走1_ST,艇3_節D6走1_着順,艇3_節D6走2_R番号,艇3_節D6走2_進入,艇3_節D6走2_枠,艇3_節D6走2_ST,艇3_節D6走2_着順,艇3_節D7走1_R番号,艇3_節D7走1_進入,艇3_節D7走1_枠,艇3_節D7走1_ST,艇3_節D7走1_着順,艇3_節D7走2_R番号,艇3_節D7走2_進入,艇3_節D7走2_枠,艇3_節D7走2_ST,艇3_節D7走2_着順,艇4_登録番号,艇4_選手名,艇4_期別,艇4_支部,艇4_出身地,艇4_年齢,艇4_級別,艇4_賞除,艇4_F本数,艇4_L本数,艇4_全国平均ST,艇4_全国勝率,艇4_全国2連対率,艇4_全国3連対率,艇4_当地勝率,艇4_当地2連対率,艇4_当地3連対率,艇4_モーターフラグ,艇4_モーター番号,艇4_モーター2連対率,艇4_モーター3連対率,艇4_ボートフラグ,艇4_ボート番号,艇4_ボート2連対率,艇4_ボート3連対率,艇4_早見,艇4_節D1走1_R番号,艇4_節D1走1_進入,艇4_節D1走1_枠,艇4_節D1走1_ST,艇4_節D1走1_着順,艇4_節D1走2_R番号,艇4_節D1走2_進入,艇4_節D1走2_枠,艇4_節D1走2_ST,艇4_節D1走2_着順,艇4_節D2走1_R番号,艇4_節D2走1_進入,艇4_節D2走1_枠,艇4_節D2走1_ST,艇4_節D2走1_着順,艇4_節D2走2_R番号,艇4_節D2走2_進入,艇4_節D2走2_枠,艇4_節D2走2_ST,艇4_節D2走2_着順,艇4_節D3走1_R番号,艇4_節D3走1_進入,艇4_節D3走1_枠,艇4_節D3走1_ST,艇4_節D3走1_着順,艇4_節D3走2_R番号,艇4_節D3走2_進入,艇4_節D3走2_枠,艇4_節D3走2_ST,艇4_節D3走2_着順,艇4_節D4走1_R番号,艇4_節D4走1_進入,艇4_節D4走1_枠,艇4_節D4走1_ST,艇4_節D4走1_着順,艇4_節D4走2_R番号,艇4_節D4走2_進入,艇4_節D4走2_枠,艇4_節D4走2_ST,艇4_節D4走2_着順,艇4_節D5走1_R番号,艇4_節D5走1_進入,艇4_節D5走1_枠,艇4_節D5走1_ST,艇4_節D5走1_着順,艇4_節D5走2_R番号,艇4_節D5走2_進入,艇4_節D5走2_枠,艇4_節D5走2_ST,艇4_節D5走2_着順,艇4_節D6走1_R番号,艇4_節D6走1_進入,艇4_節D6走1_枠,艇4_節D6走1_ST,艇4_節D6走1_着順,艇4_節D6走2_R番号,艇4_節D6走2_進入,艇4_節D6走2_枠,艇4_節D6走2_ST,艇4_節D6走2_着順,艇4_節D7走1_R番号,艇4_節D7走1_進入,艇4_節D7走1_枠,艇4_節D7走1_ST,艇4_節D7走1_着順,艇4_節D7走2_R番号,艇4_節D7走2_進入,艇4_節D7走2_枠,艇4_節D7走2_ST,艇4_節D7走2_着順,艇5_登録番号,艇5_選手名,艇5_期別,艇5_支部,艇5_出身地,艇5_年齢,艇5_級別,艇5_賞除,艇5_F本数,艇5_L本数,艇5_全国平均ST,艇5_全国勝率,艇5_全国2連対率,艇5_全国3連対率,艇5_当地勝率,艇5_当地2連対率,艇5_当地3連対率,艇5_モーターフラグ,艇5_モーター番号,艇5_モーター2連対率,艇5_モーター3連対率,艇5_ボートフラグ,艇5_ボート番号,艇5_ボート2連対率,艇5_ボート3連対率,艇5_早見,艇5_節D1走1_R番号,艇5_節D1走1_進入,艇5_節D1走1_枠,艇5_節D1走1_ST,艇5_節D1走1_着順,艇5_節D1走2_R番号,艇5_節D1走2_進入,艇5_節D1走2_枠,艇5_節D1走2_ST,艇5_節D1走2_着順,艇5_節D2走1_R番号,艇5_節D2走1_進入,艇5_節D2走1_枠,艇5_節D2走1_ST,艇5_節D2走1_着順,艇5_節D2走2_R番号,艇5_節D2走2_進入,艇5_節D2走2_枠,艇5_節D2走2_ST,艇5_節D2走2_着順,艇5_節D3走1_R番号,艇5_節D3走1_進入,艇5_節D3走1_枠,艇5_節D3走1_ST,艇5_節D3走1_着順,艇5_節D3走2_R番号,艇5_節D3走2_進入,艇5_節D3走2_枠,艇5_節D3走2_ST,艇5_節D3走2_着順,艇5_節D4走1_R番号,艇5_節D4走1_進入,艇5_節D4走1_枠,艇5_節D4走1_ST,艇5_節D4走1_着順,艇5_節D4走2_R番号,艇5_節D4走2_進入,艇5_節D4走2_枠,艇5_節D4走2_ST,艇5_節D4走2_着順,艇5_節D5走1_R番号,艇5_節D5走1_進入,艇5_節D5走1_枠,艇5_節D5走1_ST,艇5_節D5走1_着順,艇5_節D5走2_R番号,艇5_節D5走2_進入,艇5_節D5走2_枠,艇5_節D5走2_ST,艇5_節D5走2_着順,艇5_節D6走1_R番号,艇5_節D6走1_進入,艇5_節D6走1_枠,艇5_節D6走1_ST,艇5_節D6走1_着順,艇5_節D6走2_R番号,艇5_節D6走2_進入,艇5_節D6走2_枠,艇5_節D6走2_ST,艇5_節D6走2_着順,艇5_節D7走1_R番号,艇5_節D7走1_進入,艇5_節D7走1_枠,艇5_節D7走1_ST,艇5_節D7走1_着順,艇5_節D7走2_R番号,艇5_節D7走2_進入,艇5_節D7走2_枠,艇5_節D7走2_ST,艇5_節D7走2_着順,艇6_登録番号,艇6_選手名,艇6_期別,艇6_支部,艇6_出身地,艇6_年齢,艇6_級別,艇6_賞除,艇6_F本数,艇6_L本数,艇6_全国平均ST,艇6_全国勝率,艇6_全国2連対率,艇6_全国3連対率,艇6_当地勝率,艇6_当地2連対率,艇6_当地3連対率,艇6_モーターフラグ,艇6_モーター番号,艇6_モーター2連対率,艇6_モーター3連対率,艇6_ボートフラグ,艇6_ボート番号,艇6_ボート2連対率,艇6_ボート3連対率,艇6_早見,艇6_節D1走1_R番号,艇6_節D1走1_進入,艇6_節D1走1_枠,艇6_節D1走1_ST,艇6_節D1走1_着順,艇6_節D1走2_R番号,艇6_節D1走2_進入,艇6_節D1走2_枠,艇6_節D1走2_ST,艇6_節D1走2_着順,艇6_節D2走1_R番号,艇6_節D2走1_進入,艇6_節D2走1_枠,艇6_節D2走1_ST,艇6_節D2走1_着順,艇6_節D2走2_R番号,艇6_節D2走2_進入,艇6_節D2走2_枠,艇6_節D2走2_ST,艇6_節D2走2_着順,艇6_節D3走1_R番号,艇6_節D3走1_進入,艇6_節D3走1_枠,艇6_節D3走1_ST,艇6_節D3走1_着順,艇6_節D3走2_R番号,艇6_節D3走2_進入,艇6_節D3走2_枠,艇6_節D3走2_ST,艇6_節D3走2_着順,艇6_節D4走1_R番号,艇6_節D4走1_進入,艇6_節D4走1_枠,艇6_節D4走1_ST,艇6_節D4走1_着順,艇6_節D4走2_R番号,艇6_節D4走2_進入,艇6_節D4走2_枠,艇6_節D4走2_ST,艇6_節D4走2_着順,艇6_節D5走1_R番号,艇6_節D5走1_進入,艇6_節D5走1_枠,艇6_節D5走1_ST,艇6_節D5走1_着順,艇6_節D5走2_R番号,艇6_節D5走2_進入,艇6_節D5走2_枠,艇6_節D5走2_ST,艇6_節D5走2_着順,艇6_節D6走1_R番号,艇6_節D6走1_進入,艇6_節D6走1_枠,艇6_節D6走1_ST,艇6_節D6走1_着順,艇6_節D6走2_R番号,艇6_節D6走2_進入,艇6_節D6走2_枠,艇6_節D6走2_ST,艇6_節D6走2_着順,艇6_節D7走1_R番号,艇6_節D7走1_進入,艇6_節D7走1_枠,艇6_節D7走1_ST,艇6_節D7走1_着順,艇6_節D7走2_R番号,艇6_節D7走2_進入,艇6_節D7走2_枠,艇6_節D7走2_ST,艇6_節D7走2_着順
202609130201,2026-09-13,02,01R,3589,西村 勝,70期,埼玉,埼玉,53,B1,,1,0,0.16,4.38,27.0,41.8,4.39,26.6,41.3,0,18,47.8,60.8,0,33,23.0,30.7,8,5,5,5,0.05,2,,,,,,5,2,3,0.24,5,11,4,4,0.13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3814,金子 貴志,77期,福井,福井,50,B1,,0,0,0.2,5.01,27.3,48.1,4.24,16.0,44.0,0,50,25.0,50.0,0,53,40.0,60.0,5,3,1,1,0.18,6,7,5,5,0.25,3,,,,,,7,3,3,0.19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4866,橋本 英一,116期,福岡,福岡,36,B1,,0,0,0.17,4.32,20.9,37.0,3.85,7.6,23.0,0,19,21.7,47.8,0,15,42.8,52.3,6,,,,,,7,3,3,0.18,5,3,5,5,0.1,2,8,4,4,0.26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3834,細川 明人,78期,岡山,岡山,51,B1,,0,0,0.19,4.18,26.4,36.7,4.67,33.3,46.6,0,24,28.5,47.6,0,57,12.5,31.2,12,1,4,4,0.08,3,,,,,,2,5,5,0.2,3,9,2,2,0.16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5259,野田 昇吾,131期,埼玉,福岡,33,B2,,0,0,0.18,3.39,8.9,26.8,3.17,9.6,20.4,0,1,17.3,34.7,0,73,33.3,41.6,7,6,5,4,0.21,5,,,,,,3,3,3,0.02,4,7,2,2,0.25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692,酒井 俊弘,110期,福井,福井,42,B1,,1,0,0.12,4.3,25.0,37.5,4.11,22.2,33.3,0,62,25.0,31.2,0,55,0.0,25.0,9,5,2,2,0.17,4,10,5,4,0.05,4,4,1,1,0.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202609130202,2026-09-13,02,02R,5313,鈴木 唯央,133期,群馬,群馬,26,B1,,1,0,0.16,4.33,15.7,42.1,3.41,9.0,22.7,0,11,47.8,65.2,0,18,36.8,57.8,11,4,6,4,0.1,6,,,,,,1,3,3,0.12,4,9,6,6,0.27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3161,古場 輝義,55期,大阪,長崎,66,B1,,0,0,0.19,4.97,28.7,49.3,5.63,40.6,59.3,0,61,23.0,30.7,0,62,25.0,56.2,6,4,3,6,0.06,5,9,3,3,0.17,4,2,1,1,0.09,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4325,新出 浩司,96期,大阪,大阪,43,B1,,0,0,0.19,4.46,17.2,40.7,4.33,13.3,46.6,0,65,23.0,38.4,0,68,35.2,41.1,8,2,3,3,0.14,2,7,6,6,0.27,6,6,1,1,0.12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4706,三浦 洋次朗,110期,愛知,愛知,37,A2,,1,0,0.17,5.67,45.3,53.6,5.54,36.5,56.1,0,53,66.6,72.2,0,43,42.8,52.3,10,2,5,5,0.17,5,10,2,2,0.19,3,,,,,,8,6,6,0.27,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4615,板倉 敦史,107期,東京,千葉,46,B1,,0,0,0.19,4.73,26.5,40.5,5.19,33.3,50.0,0,54,41.1,52.9,0,61,0.0,0.0,7,4,1,1,0.08,4,8,5,4,0.24,4,5,5,6,0.29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4762,藤原 啓史朗,112期,岡山,岡山,36,A1,,0,0,0.13,7.36,55.6,74.7,7.21,35.2,55.8,0,14,54.1,70.8,0,71,29.4,41.1,9,7,1,1,0.11,1,12,4,4,0.13,6,2,3,2,0.09,1,12,5,5,0.07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202609130203,2026-09-13,02,03R,4631,新井 英孝,107期,大阪,大阪,39,B1,,1,0,0.16,4.68,28.2,48.7,5.15,50.0,55.0,0,49,25.0,31.2,0,46,23.8,38.1,,1,6,6,0.09,6,10,3,3,0.15,6,,,,,,7,4,4,0.24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5220,青木 蓮,129期,埼玉,埼玉,25,A2,,0,0,0.12,6.55,49.5,71.4,6.49,48.2,65.5,0,56,52.9,88.2,0,20,36.3,59.0,9,3,3,3,0.11,2,11,1,1,0.05,1,,,,,,9,4,4,0.16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4674,池田 剛規,109期,福岡,福岡,39,B1,,0,0,0.15,5.41,31.0,54.3,5.41,31.0,58.6,0,16,26.0,39.1,0,72,26.6,40.0,7,1,2,2,0.11,4,5,6,6,0.07,3,,,,,,8,1,1,0.14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4467,渡邉 俊介,101期,愛知,岐阜,40,A1,,0,0,0.14,6.32,41.6,65.7,5.63,37.5,50.0,0,3,37.5,58.3,0,66,7.6,38.4,8,4,2,2,0.09,1,12,5,5,0.11,4,7,1,1,0.13,1,11,3,3,0.16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4887,富澤 祐作,117期,群馬,群馬,39,B1,,1,0,0.13,5.09,32.8,50.0,5.49,41.0,51.2,0,51,25.0,50.0,0,44,70.0,80.0,,2,4,4,0.15,4,6,1,1,0.18,2,4,6,6,0.12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5455,澁澤 周羽,138期,群馬,群馬,20,B2,,0,0,0.0,1.49,0.0,3.3,1.29,0.0,0.0,0,17,31.8,40.9,0,69,53.3,60.0,,6,6,6,0.26,6,,,,,,1,6,6,0.08,5,6,6,5,0.05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202609130204,2026-09-13,02,04R,4555,富永 大一,104期,福岡,福岡,37,B1,,0,0,0.18,5.23,30.9,51.8,4.83,27.5,51.7,0,44,42.8,71.4,0,27,16.6,33.3,,1,5,5,0.09,5,8,3,2,0.21,1,7,5,6,0.2,2,12,3,3,0.17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072,西田 靖,51期,東京,神奈川,64,B1,,0,0,0.17,3.99,21.5,34.4,5.24,39.4,55.2,0,2,20.0,35.0,0,70,0.0,0.0,11,,,,,,8,2,5,0.11,2,2,2,4,0.07,5,8,2,3,0.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295,小坂 尚哉,94期,兵庫,大阪,39,A1,,0,0,0.14,7.56,61.9,84.1,7.17,61.7,76.6,0,12,17.3,34.7,0,42,40.0,46.6,10,5,4,4,0.05,1,12,1,1,0.17,3,6,5,6,0.05,1,10,2,2,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5038,金田 智博,122期,福井,石川,28,A2,,0,0,0.16,6.57,52.4,63.1,6.25,37.5,62.5,0,4,47.8,56.5,0,12,21.0,31.5,12,2,2,2,0.14,3,9,6,6,0.21,3,,,,,,11,1,1,0.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4886,入海 馨,116期,岡山,岡山,30,A2,,0,0,0.14,6.44,40.4,62.7,0.0,0.0,0.0,0,5,29.4,41.1,0,50,0.0,20.0,9,,,,,,8,6,6,0.21,3,4,4,4,0.08,6,10,1,1,0.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4572,渡部 悟,105期,大阪,大阪,38,B1,,0,0,0.16,5.58,36.6,54.1,4.84,36.0,40.0,0,25,26.3,36.8,0,45,40.9,50.0,8,1,3,3,0.09,2,11,6,5,0.27,6,3,1,1,0.04,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202609130205,2026-09-13,02,05R,4578,藤山 雅弘,105期,大阪,大阪,37,A2,,0,0,0.18,5.85,42.5,60.0,5.16,35.4,51.6,0,9,22.7,27.2,0,74,33.3,53.3,11,6,3,3,0.11,3,11,2,2,0.06,3,,,,,,10,6,6,0.23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5008,羽野 諒,121期,福岡,福岡,29,B1,,0,0,0.15,4.88,23.8,45.2,4.49,22.8,40.0,0,10,30.4,43.4,0,41,33.3,42.8,10,3,4,4,0.1,5,8,1,1,0.07,6,1,5,5,0.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4708,半田 尚也,110期,広島,広島,37,B1,,1,0,0.18,4.42,21.7,39.1,4.46,15.3,38.4,0,55,0.0,6.6,0,76,33.3,50.0,9,3,2,2,0.22,4,,,,,,5,4,5,0.27,4,10,4,4,0.22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370,山口 達也,97期,岡山,岡山,39,A1,,0,0,0.14,6.6,53.6,64.6,7.69,56.2,68.7,0,15,52.1,73.9,0,65,35.2,64.7,12,3,5,6,0.14,1,12,3,3,0.15,1,4,2,2,0.04,1,8,5,5,0.26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3075,中村 裕将,51期,埼玉,埼玉,64,B1,,0,0,0.13,5.07,34.9,44.5,5.18,33.3,50.0,0,60,25.0,43.7,0,28,54.5,59.0,,1,1,1,0.08,1,7,4,4,0.15,4,4,3,3,0.02,2,11,2,2,0.15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3814,金子 貴志,77期,福井,福井,50,B1,,0,0,0.2,5.01,27.3,48.1,4.24,16.0,44.0,0,50,25.0,50.0,0,53,40.0,60.0,1,3,1,1,0.18,6,7,5,5,0.25,3,,,,,,7,3,3,0.19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202609130206,2026-09-13,02,06R,4649,和田 操拓,108期,滋賀,京都,42,B1,,0,0,0.13,5.71,41.3,58.6,0.0,0.0,0.0,0,23,23.8,66.6,0,26,36.3,54.5,,2,6,6,0.13,6,,,,,,3,2,2,0.02,5,12,4,4,0.19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4866,橋本 英一,116期,福岡,福岡,36,B1,,0,0,0.17,4.32,20.9,37.0,3.85,7.6,23.0,0,19,21.7,47.8,0,15,42.8,52.3,1,,,,,,7,3,3,0.18,5,3,5,5,0.1,2,8,4,4,0.26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4351,里岡 右貴,96期,福岡,福岡,40,A1,,1,0,0.13,6.89,52.1,73.5,6.4,37.2,69.7,0,57,45.4,63.6,0,58,42.8,71.4,12,6,4,5,0.19,4,12,2,2,0.11,2,5,3,4,0.14,1,12,1,1,0.15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4539,金子 賢志,103期,群馬,群馬,35,A1,,0,0,0.13,6.32,42.6,59.1,3.43,14.2,14.2,0,20,30.4,52.1,0,51,40.0,50.0,11,,,,,,11,5,6,0.07,5,6,2,2,0.16,4,11,5,5,0.14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3161,古場 輝義,55期,大阪,長崎,66,B1,,0,0,0.19,4.97,28.7,49.3,5.63,40.6,59.3,0,61,23.0,30.7,0,62,25.0,56.2,2,4,3,6,0.06,5,9,3,3,0.17,4,2,1,1,0.09,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4163,山崎 裕司,90期,広島,広島,44,A2,,0,0,0.16,5.55,36.9,54.6,4.13,31.2,31.2,0,8,54.1,66.6,0,35,18.1,27.2,10,,,,,,9,2,2,0.19,2,4,5,5,0.09,3,9,1,1,0.13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
