レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202609061101,2026-09-06,11,01R,10:35,2026-09-06T10:26:24.700777+09:00,14.8,25.2,79.8,151.7,14.4,9.3,37.2,104.6,21.5,14.9,45.7,112.9,143.5,114.3,148.1,500.4,385.7,303.5,336.6,712.1,53.9,56.7,155.6,298.6,73.1,58.7,237.3,303.5,64.5,62.1,125.9,231.4,228.6,293.9,313.8,740.6,487.2,617.2,638.5,1028,30.8,16.8,78.1,153.0,52.6,40.3,117.1,223.0,16.6,23.9,53.5,119.4,129.4,168.3,126.8,440.8,324.8,298.6,253.6,712.1,42.8,28.5,66.8,162.4,64.2,55.6,104.6,243.6,25.8,41.5,59.1,201.2,92.1,143.5,123.4,349.3,356.0,385.7,420.8,881.7,201.2,272.3,237.3,402.5,250.2,462.9,385.7,925.8,402.5,661.3,243.6,881.7,336.6,487.2,336.6,841.6,881.7,1322,841.6,1234,280.5,293.9,393.9,487.2,430.6,393.9,474.7,1234,280.5,578.6,377.8,661.3,430.6,487.2,544.6,925.8,685.8,1322,740.6,1089
202609060901,2026-09-06,09,01R,10:42,2026-09-06T10:32:17.838205+09:00,12.7,8.6,22.7,34.3,17.7,12.7,22.6,40.5,10.0,12.9,16.4,24.0,44.1,52.3,38.9,71.4,97.8,96.1,72.2,114.0,67.4,57.2,98.5,146.4,128.3,163.1,221.1,355.6,105.9,200.3,209.9,266.7,251.4,292.4,295.7,354.0,415.5,559.9,499.7,487.3,102.4,60.9,102.0,148.9,169.0,195.9,223.6,370.6,118.5,212.8,191.6,247.5,233.5,291.3,317.0,355.6,409.0,704.9,429.1,589.2,41.8,55.5,51.1,74.3,103.4,181.0,187.5,187.1,134.5,272.2,276.0,291.3,103.8,207.7,252.2,167.9,170.9,323.5,464.4,278.9,198.8,245.9,146.2,299.0,350.9,469.9,313.3,313.3,451.1,540.7,669.1,986.9,184.9,381.4,417.7,398.7,559.9,744.8,1025,669.1,396.7,529.9,441.0,669.1,848.9,1025,839.9,1127,724.3,1361,974.7,1794,612.0,831.1,1196,928.8,724.3,1144,1611,805.6
202609060201,2026-09-06,02,01R,10:47,2026-09-06T10:38:24.490064+09:00,32.0,60.1,133.5,129.4,25.6,16.6,73.9,71.7,56.9,26.1,122.3,134.0,194.4,185.8,182.8,308.6,254.8,232.0,278.0,378.0,69.2,86.4,217.0,221.3,77.3,49.9,137.8,199.0,89.4,60.7,141.3,173.4,326.6,264.9,217.0,534.0,373.8,448.5,487.5,560.7,25.9,13.9,64.5,46.0,45.5,30.3,74.1,103.8,13.6,19.5,38.8,27.6,114.4,120.5,86.2,131.4,124.6,163.3,77.7,182.8,55.6,27.8,99.8,111.4,78.4,46.0,103.5,146.2,22.7,28.4,59.6,41.6,111.0,105.7,85.8,167.3,168.2,152.2,105.4,245.5,303.1,238.6,256.8,317.3,305.8,305.8,346.8,480.6,254.8,326.6,192.2,354.1,269.1,314.4,199.0,395.8,336.4,467.2,517.6,560.7,305.8,258.8,431.3,487.5,405.3,700.9,659.6,801.0,262.8,560.7,219.8,634.7,425.8,600.7,273.5,560.7,534.0,801.0,590.2,647.0
202609061006,2026-09-06,10,06R,10:50,2026-09-06T10:40:20.765354+09:00,42.8,8.6,35.0,108.1,83.4,90.1,115.4,276.6,10.4,51.1,20.9,136.7,59.3,129.2,45.4,304.9,377.6,626.0,396.4,881.0,59.1,15.4,39.1,165.2,135.9,105.2,203.3,553.2,16.3,56.3,21.1,173.6,80.9,206.8,40.0,457.4,440.5,1321,528.6,660.8,153.4,141.6,171.1,349.8,245.2,115.4,304.9,424.8,286.6,139.9,360.4,792.9,273.4,383.6,396.4,1034,1132,820.3,679.6,881.0,16.1,77.9,22.8,203.3,18.2,66.4,20.8,169.9,176.2,130.7,258.5,679.6,25.6,21.5,98.7,114.3,566.4,466.4,1399,594.7,107.6,228.7,81.7,553.2,147.7,344.7,59.0,344.7,389.9,389.9,517.1,1132,74.8,50.5,255.7,255.7,951.5,1132,1252,991.2,720.8,881.0,1189,1982,720.8,1486,1189,1399,1699,914.9,1321,1829,1699,914.9,660.8,1252,1486,1081,2162,1034
202609061701,2026-09-06,17,01R,10:54,2026-09-06T10:44:23.635697+09:00,11.5,10.3,11.5,23.4,29.2,38.6,34.4,74.8,21.3,49.4,28.7,28.3,20.0,30.9,25.3,51.2,73.7,160.7,70.0,102.5,51.5,38.7,34.3,56.9,138.8,198.3,157.4,324.9,92.5,221.3,166.0,159.0,67.2,152.7,116.5,151.2,203.6,305.4,332.0,318.1,98.5,129.4,104.6,177.5,167.8,160.7,154.2,242.4,246.3,181.8,272.7,169.7,162.4,195.8,234.9,282.8,318.1,267.9,218.1,391.6,64.4,167.8,97.9,108.3,114.8,234.9,218.1,203.6,381.8,277.6,258.8,332.0,155.8,250.3,282.8,227.9,152.7,267.9,391.6,339.4,51.9,103.8,66.4,113.9,68.1,128.3,123.1,173.5,171.6,231.4,324.9,282.8,177.5,238.6,311.6,254.5,288.1,305.4,565.6,449.2,186.2,282.8,186.2,272.7,195.8,610.9,477.2,299.4,492.6,1090,526.6,803.8,311.6,545.4,664.0,587.4,412.7,526.6,694.2,727.2
202609060401,2026-09-06,04,01R,10:55,2026-09-06T10:46:22.828124+09:00,22.3,149.3,27.6,76.3,35.0,138.9,48.8,127.8,224.6,235.6,264.1,375.5,44.5,56.4,192.3,116.6,123.9,250.3,480.7,226.7,21.3,97.7,21.1,75.1,20.5,66.9,11.6,35.7,190.7,148.3,145.6,235.6,21.8,15.1,88.0,36.0,161.3,113.3,437.0,93.5,45.3,187.7,55.3,143.0,36.6,83.7,18.1,50.0,270.0,166.9,207.2,343.3,52.9,27.1,163.5,65.4,258.4,125.8,421.7,164.6,348.3,333.8,233.3,381.5,329.2,289.6,343.3,369.8,490.5,375.5,600.9,890.2,364.2,320.5,480.7,445.1,924.5,471.3,1144,858.4,50.2,75.5,182.1,132.0,40.1,29.9,147.4,64.7,88.3,41.7,235.6,120.7,500.7,445.1,534.1,480.7,151.1,111.2,139.7,616.3,240.3,387.7,572.3,387.7,237.9,245.2,649.6,231.1,471.3,286.1,616.3,534.1,801.2,828.8,924.5,1001,400.6,273.1,572.3,1001
202609061406,2026-09-06,14,06R,10:58,2026-09-06T10:48:22.218477+09:00,30.3,145.2,21.8,128.8,36.7,149.6,17.5,109.0,314.7,304.2,245.7,417.6,17.8,14.2,103.5,44.6,287.8,266.2,751.7,164.6,59.1,213.6,38.1,176.9,70.7,224.1,36.1,176.5,384.9,391.9,332.7,586.1,36.1,32.0,192.4,77.7,391.9,384.9,779.2,273.0,58.1,195.9,27.2,148.5,75.9,176.0,38.5,147.2,425.9,347.2,319.4,632.6,25.1,29.5,185.2,55.4,384.9,380.3,769.8,189.5,367.2,425.9,234.9,565.4,487.7,463.0,363.0,597.1,491.4,459.6,555.6,840.7,271.8,339.8,417.6,487.7,998.3,717.9,1228,998.3,16.9,14.4,134.5,39.3,28.0,24.9,184.1,51.9,21.9,26.6,187.3,47.0,262.9,317.8,324.3,363.0,52.9,59.6,61.4,294.4,491.4,511.1,1082,387.2,694.5,717.9,1183,503.1,734.4,819.1,1228,338.0,1359,1140,1277,1228,269.5,334.5,249.5,899.9
202609061102,2026-09-06,11,02R,11:05,2026-09-06T10:56:21.508281+09:00,36.1,77.2,35.0,120.4,45.7,87.2,34.2,105.3,153.3,183.9,194.5,337.2,39.2,37.0,103.2,131.4,210.7,259.4,389.1,235.3,36.7,76.0,32.7,151.0,41.8,69.7,20.0,183.9,72.7,120.4,101.1,374.7,36.6,20.3,72.7,88.7,297.5,632.3,722.7,246.7,59.1,87.2,39.2,171.4,52.9,60.2,23.0,171.4,89.5,77.8,49.8,224.8,37.7,20.0,44.7,85.7,505.9,505.9,421.5,361.3,183.9,215.2,140.5,374.7,229.9,180.6,165.8,306.6,177.5,183.9,96.3,404.7,133.1,126.4,88.7,289.0,481.8,326.3,722.7,481.8,34.2,40.1,87.2,101.1,41.9,24.0,66.5,102.2,42.8,24.1,50.8,120.4,138.6,140.5,90.3,183.9,202.3,187.3,266.2,326.3,273.4,316.1,919.8,289.0,348.9,246.7,595.1,361.3,632.3,722.7,778.3,595.1,1011,562.1,1011,1124,404.7,389.1,674.5,843.1
202609060902,2026-09-06,09,02R,11:12,2026-09-06T11:02:22.091998+09:00,18.8,24.6,73.1,53.4,17.3,13.2,41.8,35.7,25.0,10.7,60.8,37.6,112.7,113.5,118.0,160.5,106.2,90.2,103.6,213.2,58.6,55.2,179.7,137.0,83.8,60.1,233.5,129.0,79.7,69.2,227.9,103.7,354.6,368.4,283.4,477.1,277.4,224.8,227.9,539.1,45.4,27.8,89.2,72.0,92.7,56.4,184.2,117.1,47.5,46.7,123.5,56.2,261.1,268.5,293.4,314.3,199.7,220.3,125.3,390.1,37.2,43.0,62.9,47.4,60.6,61.4,104.2,58.9,56.5,60.9,140.2,60.2,76.6,91.6,135.3,67.7,68.8,63.1,82.0,79.2,399.5,329.9,233.5,414.4,643.8,566.8,442.1,358.4,534.8,656.6,625.6,839.4,275.1,430.6,385.5,321.9,637.6,663.1,789.5,480.5,297.3,300.0,334.9,705.5,514.1,480.5,385.5,1052,442.1,543.6,312.8,1163,296.0,271.8,271.8,427.8,698.1,828.9,989.8,530.5
202609060301,2026-09-06,03,01R,11:14,2026-09-06T11:04:22.791709+09:00,9.2,45.2,17.0,38.9,7.9,37.1,9.6,24.4,102.2,114.8,113.8,157.6,26.5,18.8,71.9,50.3,57.4,59.4,242.3,90.2,42.2,150.4,81.8,93.4,66.7,189.6,123.4,278.4,214.5,251.6,278.4,229.6,115.8,109.9,195.3,261.7,115.8,198.3,344.4,304.3,31.7,105.5,35.0,64.7,62.6,152.1,91.5,184.3,246.9,189.6,233.7,290.8,63.2,88.4,176.8,176.8,96.9,204.5,284.5,436.2,290.8,233.7,130.8,327.2,290.8,256.6,201.3,284.5,311.6,363.5,225.6,396.6,174.5,237.9,184.3,256.6,353.7,353.7,688.8,304.3,66.7,50.9,97.6,87.2,122.3,143.8,195.3,201.3,82.8,176.8,229.6,436.2,184.3,297.4,198.3,290.8,157.6,304.3,319.2,373.9,184.3,139.2,769.8,237.9,207.7,545.3,934.8,569.0,192.4,1006,818.0,934.8,1189,769.8,1090,594.9,284.5,769.8,623.2,523.5
202609060202,2026-09-06,02,02R,11:16,2026-09-06T11:06:22.709965+09:00,13.5,61.5,23.8,44.4,18.6,51.3,32.0,33.8,71.9,121.3,124.0,108.6,39.7,53.1,124.0,90.3,80.3,77.3,147.1,116.2,25.3,70.7,43.4,65.7,36.4,65.9,43.4,80.3,137.3,107.9,149.7,182.6,68.6,73.5,117.0,159.8,131.9,149.7,272.5,202.7,36.2,67.8,48.1,57.7,43.0,49.3,48.3,82.3,110.8,84.8,127.8,128.8,79.1,71.0,110.8,109.3,110.8,151.1,207.8,188.9,105.2,95.5,87.5,110.1,156.8,104.5,126.9,193.3,110.8,113.0,118.7,124.0,91.8,88.9,107.9,101.3,136.2,169.6,191.0,148.4,120.4,121.3,205.2,134.0,136.2,143.3,191.0,188.9,129.8,166.2,296.8,227.7,281.7,255.7,277.0,227.7,127.8,162.9,210.4,339.2,129.8,89.3,237.5,169.6,180.7,215.9,395.8,248.1,156.8,215.9,227.7,277.0,286.6,437.5,437.5,332.5,215.9,240.9,286.6,346.3
202609061007,2026-09-06,10,07R,11:19,2026-09-06T11:10:28.048185+09:00,63.5,87.2,122.9,146.0,55.8,60.2,39.5,60.9,72.6,110.9,120.9,307.3,104.6,60.2,143.2,175.6,216.9,245.8,409.8,409.8,94.5,127.1,147.5,171.5,95.1,91.0,36.1,76.4,162.1,230.5,210.7,301.0,283.7,96.4,204.9,162.1,343.0,175.6,409.8,268.2,60.2,56.0,29.7,53.2,43.3,38.2,22.1,23.4,115.2,60.7,26.8,28.9,40.1,19.2,23.7,10.6,78.0,37.2,36.0,14.5,182.1,223.5,115.2,359.8,268.2,273.2,313.8,351.2,223.5,207.7,140.5,149.0,184.4,226.9,152.0,194.1,867.8,220.1,258.8,320.7,230.5,106.9,245.8,301.0,327.8,123.9,241.8,226.9,78.8,72.3,88.3,53.8,313.8,359.8,156.9,258.8,320.7,207.7,70.9,289.2,351.2,234.1,567.4,590.1,461.0,263.4,475.9,398.7,273.2,147.5,146.0,76.4,983.5,614.7,220.1,737.6,546.4,335.3,114.3,409.8
