レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202609081301,2026-09-08,13,01R,10:33,2026-09-08T10:24:21.589251+09:00,14.9,52.7,183.4,122.2,7.4,17.7,74.1,36.0,81.2,52.7,447.1,166.3,227.1,137.5,298.0,493.3,230.7,105.2,216.7,550.3,34.8,65.6,275.1,286.1,31.7,49.1,201.5,104.4,193.3,143.0,420.8,234.5,311.0,325.1,650.3,953.9,332.7,304.4,317.9,596.1,6.8,13.0,47.3,28.2,12.7,20.1,83.1,38.7,26.5,32.3,111.7,55.2,86.1,134.9,188.2,242.5,67.1,76.1,114.4,280.5,95.3,150.6,348.9,275.1,130.0,207.3,511.0,325.1,126.6,176.6,340.6,269.9,476.9,681.3,572.3,366.8,269.9,332.7,332.7,461.5,476.9,325.1,572.3,493.3,461.5,304.4,493.3,894.2,332.7,366.8,572.3,1100,715.4,794.9,753.0,493.3,894.2,1022,953.9,550.3,348.9,164.4,433.5,1100,650.3,397.4,476.9,1192,227.1,304.4,447.1,953.9,476.9,572.3,476.9,753.0,1300,1022,894.2,650.3
202609081101,2026-09-08,11,01R,10:36,2026-09-08T10:26:20.339512+09:00,17.5,52.6,98.5,114.1,10.7,7.3,15.8,21.3,72.6,23.9,51.0,95.2,136.9,45.0,88.2,163.4,247.9,102.7,165.3,217.9,63.3,145.2,194.3,271.3,73.3,127.2,224.7,214.6,221.2,208.4,261.5,211.5,326.8,293.5,388.7,479.4,625.3,350.8,479.4,495.9,17.2,12.4,20.3,30.0,49.9,66.5,102.7,70.1,30.3,62.8,54.2,58.9,55.7,182.0,107.3,179.7,104.2,175.4,110.6,163.4,154.6,72.2,126.1,252.3,299.6,299.6,342.4,282.0,72.6,208.4,115.0,151.4,261.5,495.9,199.7,287.6,287.6,342.4,228.3,256.8,243.7,115.0,228.3,256.8,463.9,306.0,423.0,757.0,159.8,463.9,266.3,312.6,449.4,410.9,271.3,625.3,599.3,958.9,719.1,653.7,423.0,252.3,479.4,342.4,684.9,423.0,319.6,846.0,359.5,410.9,388.7,625.3,599.3,513.6,575.3,553.2,575.3,846.0,653.7,575.3
202609080901,2026-09-08,09,01R,10:42,2026-09-08T10:32:28.622107+09:00,6.6,10.9,10.5,44.0,11.5,18.0,15.2,70.8,19.6,25.7,24.1,60.3,22.2,26.7,39.0,81.6,108.7,231.8,128.6,203.5,40.6,39.5,49.4,147.2,110.8,215.2,228.5,753.5,137.3,263.7,225.2,479.5,146.1,257.3,282.5,421.9,510.4,989.0,1037,744.6,69.4,112.0,71.2,283.8,154.7,254.2,217.5,271.6,269.3,277.6,334.9,639.3,143.8,305.7,416.4,620.5,811.5,1172,1376,1217,61.5,107.4,67.1,148.2,120.3,259.4,149.2,276.4,249.2,344.0,314.9,666.2,89.4,113.8,204.8,129.7,338.4,602.8,959.0,376.7,82.7,96.3,132.6,191.2,136.1,237.9,276.4,268.2,192.3,372.3,462.0,832.8,140.0,209.5,368.0,204.1,597.1,711.2,867.0,680.6,536.4,703.3,550.4,1054,1072,1406,879.1,1318,1376,1217,1150,1507,822.0,1291,1665,1217,393.1,1507,1710,1194
202609081006,2026-09-08,10,06R,10:48,2026-09-08T10:38:24.385924+09:00,25.9,32.0,40.6,46.5,15.7,9.8,11.7,10.6,43.7,26.8,41.8,40.0,90.3,44.7,98.5,135.5,183.9,57.2,117.7,157.2,105.6,174.6,187.3,111.3,132.0,219.2,251.2,337.8,282.2,343.4,468.3,404.0,236.8,388.7,490.6,763.1,429.2,438.4,588.7,792.5,31.7,17.4,16.7,18.0,89.2,92.8,107.3,95.8,51.6,104.0,74.1,66.6,44.1,145.1,109.6,78.0,55.5,185.6,91.5,93.6,236.8,97.1,156.1,189.0,361.5,349.2,367.9,438.4,125.6,271.1,179.1,179.1,223.9,420.5,343.4,381.5,264.1,542.2,367.9,515.1,174.6,103.5,242.4,343.4,327.0,355.2,710.5,606.0,118.4,208.1,257.5,312.2,361.5,490.6,490.6,572.3,298.6,735.9,307.5,735.9,528.3,115.7,388.7,556.9,936.6,588.7,858.5,1084,179.1,429.2,327.0,381.5,624.4,824.2,528.3,936.6,457.9,824.2,361.5,1030
202609081601,2026-09-08,16,01R,10:53,2026-09-08T10:44:20.362951+09:00,26.0,11.7,36.3,31.1,38.9,22.9,27.3,37.7,12.9,21.9,16.9,10.2,50.7,37.9,29.8,45.0,56.4,59.4,30.8,56.9,122.8,120.5,179.0,205.5,160.7,338.7,266.7,522.3,145.7,208.9,216.1,192.8,291.5,368.6,391.7,447.6,338.7,482.1,368.6,522.3,120.5,71.6,47.6,96.4,212.4,208.9,158.6,104.4,137.7,208.9,104.4,131.9,85.8,250.7,149.2,245.7,266.7,626.7,501.4,245.7,101.0,84.1,49.3,59.4,154.7,245.7,181.6,130.5,164.9,298.4,179.0,179.0,84.1,205.5,189.9,94.2,101.0,266.7,255.8,111.9,122.8,111.9,83.5,102.7,291.5,278.5,321.4,569.7,125.3,368.6,348.2,501.4,102.7,192.8,278.5,162.7,298.4,432.2,522.3,250.7,169.3,223.8,167.1,358.1,321.4,596.9,404.3,696.4,358.1,659.7,432.2,569.7,198.9,358.1,737.3,261.1,482.1,737.3,626.7,338.7
202609080401,2026-09-08,04,01R,10:55,2026-09-08T10:46:19.633962+09:00,42.5,17.2,59.6,27.1,73.2,124.2,158.3,169.2,23.9,102.8,67.7,42.1,106.1,151.0,133.5,173.7,60.4,190.6,90.5,188.8,55.1,15.8,61.1,28.7,99.1,89.2,151.0,129.2,21.1,61.5,36.1,17.6,121.9,181.8,93.0,104.4,44.2,118.3,30.2,90.9,126.7,215.8,206.7,130.0,149.9,125.0,143.3,105.5,311.7,160.9,302.1,344.5,302.1,272.7,321.9,467.5,654.6,446.3,503.5,654.6,28.7,172.2,79.5,49.8,29.0,99.1,51.5,23.5,363.6,220.6,280.5,280.5,104.4,74.6,239.4,63.5,62.7,38.0,190.6,69.6,170.7,350.6,211.1,225.7,245.4,316.7,120.4,123.5,516.8,478.9,595.1,561.1,198.3,130.9,350.6,154.6,332.8,258.4,701.3,272.7,110.3,293.1,155.8,363.6,119.0,211.1,53.6,170.7,613.7,350.6,228.3,727.3,188.8,66.1,350.6,155.8,490.9,316.7,727.3,280.5
202609081406,2026-09-08,14,06R,10:58,2026-09-08T10:48:25.440831+09:00,7.0,14.4,8.7,99.7,9.6,16.3,12.2,113.1,32.4,36.7,34.7,204.1,18.6,24.9,34.8,242.1,441.1,584.9,658.9,515.4,27.7,51.5,41.3,279.8,43.3,88.9,72.4,486.5,131.7,178.2,166.8,525.8,100.1,133.4,192.0,839.6,642.6,1001,800.8,1334,35.8,58.1,45.7,212.4,54.4,86.0,79.2,230.3,139.1,144.6,155.8,406.6,94.8,112.1,181.3,813.3,1041,694.1,813.3,1001,105.8,143.0,122.4,676.0,191.3,269.7,246.7,477.5,276.9,366.6,354.1,723.0,154.4,205.7,269.7,658.9,946.5,826.3,1001,1156,72.8,112.1,137.7,684.9,121.3,204.1,269.7,853.4,175.2,234.4,338.0,1107,220.5,313.5,444.9,897.5,929.5,1210,2263,1735,813.3,1041,1334,1531,1041,1131,1487,1531,1735,1062,2002,2892,1735,1269,2082,3470,1446,1531,3470,3718
202609081302,2026-09-08,13,02R,11:03,2026-09-08T10:54:23.301393+09:00,25.5,203.5,74.6,58.3,23.1,39.3,16.2,17.8,170.2,185.4,305.3,207.6,146.2,53.7,185.4,71.1,66.1,38.3,173.0,80.4,72.6,188.7,114.0,115.3,63.3,199.6,103.8,101.7,280.6,259.5,346.1,273.2,140.3,154.9,334.9,203.5,148.3,173.0,334.9,253.2,18.2,26.8,14.4,15.9,31.7,108.1,44.3,24.8,150.4,120.7,154.9,148.3,49.2,78.0,136.6,54.6,29.9,39.4,56.7,32.6,182.1,241.4,220.9,415.3,305.3,280.6,358.0,273.2,170.2,203.5,296.6,241.4,305.3,296.6,334.9,305.3,370.8,399.3,432.6,358.0,225.7,104.8,324.4,188.7,266.2,195.9,399.3,288.4,119.3,192.2,346.1,211.8,432.6,610.7,451.4,358.0,334.9,266.2,259.5,451.4,61.0,87.2,83.0,74.6,280.6,247.2,546.4,370.8,54.9,65.3,83.0,69.2,741.6,494.4,519.1,610.7,280.6,334.9,259.5,648.9
202609081102,2026-09-08,11,02R,11:06,2026-09-08T10:56:18.753946+09:00,41.4,41.2,46.9,174.5,43.0,33.8,33.2,91.5,33.3,37.9,14.9,67.0,51.3,37.4,20.7,74.5,272.0,231.2,188.7,237.1,111.4,77.0,84.0,298.3,159.4,149.1,196.8,440.4,88.9,181.3,75.8,237.1,87.2,205.5,96.3,256.9,440.4,513.8,420.4,318.9,120.1,62.4,45.7,110.1,210.2,130.2,168.1,77.7,86.4,132.1,66.5,205.5,78.3,154.1,66.5,210.2,171.2,462.4,330.3,215.1,46.9,64.6,19.2,106.3,132.1,159.4,70.6,231.2,84.0,174.5,65.6,184.9,21.8,48.9,49.4,50.5,272.0,355.7,318.9,117.0,68.0,59.2,28.6,100.5,118.5,225.6,106.3,272.0,80.4,205.5,74.5,237.1,28.2,58.1,58.9,62.0,256.9,298.3,256.9,90.6,369.9,330.3,298.3,355.7,660.6,924.9,462.4,513.8,513.8,924.9,330.3,616.6,355.7,660.6,711.5,168.1,462.4,616.6,385.4,162.2
202609080902,2026-09-08,09,02R,11:12,2026-09-08T11:02:24.493972+09:00,10.7,7.9,27.8,17.0,21.3,19.7,35.0,35.1,10.5,19.8,26.6,16.4,63.5,84.4,70.0,88.3,54.8,110.1,54.4,106.0,47.8,34.2,106.5,58.2,151.7,180.4,325.2,268.9,81.9,156.0,224.4,128.4,372.0,434.5,464.2,472.3,278.5,472.3,355.0,624.3,105.4,99.1,138.2,190.6,271.6,217.2,306.9,198.9,166.6,233.1,362.1,263.7,352.7,456.4,460.3,744.1,438.0,560.0,445.2,1358,36.8,70.7,61.5,46.1,64.4,146.4,141.4,85.8,158.8,288.9,321.4,179.2,93.1,135.4,229.2,86.2,84.2,118.8,173.0,124.0,236.1,239.3,213.8,263.7,498.3,527.4,421.1,303.4,554.3,835.7,617.3,1044,236.1,489.3,662.4,388.0,507.6,734.0,1065,571.8,292.0,517.3,379.8,936.5,480.7,810.7,385.2,848.7,1086,1005,754.4,1552,472.3,543.2,654.4,670.6,341.6,1044,1508,890.5
202609080301,2026-09-08,03,01R,11:14,2026-09-08T11:04:22.257239+09:00,44.4,93.5,96.3,89.4,28.9,9.0,19.0,10.1,75.9,21.0,43.3,26.5,112.5,52.9,87.9,108.0,117.4,40.2,57.4,125.7,86.9,178.8,187.1,138.7,112.5,240.2,233.2,321.8,282.3,287.3,287.3,303.6,277.4,303.6,423.5,519.1,282.3,277.4,423.5,596.0,41.4,15.4,27.2,18.4,102.5,119.2,139.9,80.8,30.8,65.4,49.2,45.9,75.9,162.5,105.8,112.5,49.0,182.8,87.4,130.8,165.9,50.1,109.4,73.8,259.5,203.7,255.4,189.3,64.1,196.2,146.3,101.8,134.1,321.8,240.2,178.8,130.8,229.9,201.1,342.4,272.7,154.7,209.0,233.2,342.4,277.4,365.7,402.3,173.0,423.5,328.4,298.0,268.2,321.8,357.6,247.5,259.5,349.8,321.8,292.6,255.4,99.9,226.6,335.2,392.5,574.7,670.5,1072,126.7,618.9,287.3,473.3,272.7,643.7,412.6,342.4,342.4,1072,731.5,374.2
202609081007,2026-09-08,10,07R,11:19,2026-09-08T11:10:26.763554+09:00,29.8,18.7,40.5,31.2,47.1,27.7,34.4,38.4,18.0,21.4,16.5,13.3,57.8,54.3,30.6,46.3,67.0,71.8,34.8,46.8,76.9,46.4,96.1,72.3,189.2,195.3,242.2,394.9,97.1,211.2,229.9,163.6,191.2,293.0,324.4,465.8,195.3,422.4,235.9,370.7,112.1,83.3,78.3,114.2,242.2,131.6,127.9,128.8,98.7,168.2,163.6,195.3,130.6,242.2,239.0,324.4,208.8,394.9,336.4,454.1,54.0,75.0,36.9,35.4,92.6,221.5,143.0,133.5,94.6,197.4,143.0,199.6,48.5,136.5,181.6,65.3,56.7,121.1,211.2,72.9,162.2,138.6,95.1,168.2,211.2,318.7,432.5,519.0,183.5,283.8,336.4,567.7,84.1,307.9,324.4,126.1,239.0,605.5,648.8,197.4,185.3,126.1,93.6,227.0,297.8,534.3,386.5,648.8,288.3,412.8,412.8,550.5,114.9,213.7,386.5,156.6,297.8,648.8,550.5,218.8
