レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609060402,2026-09-06,04,02R,11:24,2026-09-06T11:14:26.295558+09:00,18,10,08,06,04,02,01,B1,4283,石井 裕美,3.00,36,00,8,6.50,3,5.50,2,4.50,2,3.50,0,2.50,0,2.00,0,B2,5201,村上 宗太郎,4.00,30,00,11,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,4275,菅野 はやか,1.00,43,00,7,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B2,5370,日隈 茜,2.50,39,00,,5.00,0,4.33,0,3.67,0,3.00,0,2.33,0,2.00,0,B1,4525,真子 奈津実,10.00,2,01,12,10.00,5,9.00,5,8.00,5,7.00,3,6.00,3,5.50,2,A2,4927,関野 文,4.50,27,00,9,6.33,3,5.67,2,5.00,2,4.33,2,3.67,0,3.33,0
202609061407,2026-09-06,14,07R,11:28,2026-09-06T11:18:21.353936+09:00,18,10,08,06,04,02,01,B1,4714,喜多須 杏奈,0.00,33,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,A2,4642,松尾 夏海,0.00,33,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,4,1.00,2,A2,4347,魚谷 香織,0.00,33,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,B2,5180,藤本 紗弥香,6.00,12,01,1,8.00,5,7.00,5,6.00,5,5.00,5,4.00,5,3.50,0,B1,4784,向井田 真紀,6.00,12,01,2,8.00,5,7.00,5,6.00,5,5.00,5,4.00,5,3.50,0,B1,4901,出口 舞有子,0.00,33,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0
202609061103,2026-09-06,11,03R,11:36,2026-09-06T11:26:21.666420+09:00,18,10,08,06,04,02,01,B1,5271,杉山 太陽,0.00,41,00,,2.50,0,2.00,0,1.50,0,1.00,0,0.50,0,0.25,0,B1,5376,吉田 一心,6.00,16,01,12,7.00,5,6.50,5,6.00,3,5.50,2,5.00,2,4.75,2,A1,5280,廣瀬 凜,10.00,1,01,11,10.00,5,9.60,5,9.20,5,8.80,5,8.40,5,8.20,5,B1,5329,金子 龍斗,4.33,27,00,8,5.75,3,5.25,2,4.75,2,4.25,0,3.75,0,3.50,0,B1,5226,藤田 俊祐,6.33,14,01,9,7.25,5,6.75,3,6.25,3,5.75,3,5.25,2,5.00,2,A2,5210,藤井 公人,賞除,--,00,,-20.25,0,-20.75,0,-21.25,0,-21.75,0,-22.25,0,-22.50,0
202609060302,2026-09-06,03,02R,11:41,2026-09-06T11:32:22.087703+09:00,12,10,08,06,04,02,01,B1,4896,花本 剛,6.00,20,00,9,8.00,3,7.00,2,6.00,0,5.00,0,4.00,0,3.50,0,B1,4598,加藤 政彦,10.00,4,01,11,10.00,3,9.00,3,8.00,3,7.00,2,6.00,0,5.50,0,B1,3664,鈴木 賢一,4.00,31,00,12,7.00,2,6.00,0,5.00,0,4.00,0,3.00,0,2.50,0,B1,4981,牧山 敦也,8.00,11,01,7,9.00,3,8.00,3,7.00,2,6.00,0,5.00,0,4.50,0,A2,4640,山ノ内 雅人,2.00,38,00,10,6.00,0,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,A2,3685,荒井 輝年,賞除,--,00,8,-44.50,0,-45.50,0,-46.50,0,-47.50,0,-48.50,0,-49.00,0
202609060903,2026-09-06,09,03R,11:42,2026-09-06T11:32:22.087703+09:00,18,10,08,06,04,02,01,A1,4468,大池 佑来,3.00,45,00,,4.40,0,4.00,0,3.60,0,3.20,0,2.80,0,2.60,0,A1,4760,山崎 郡,4.00,36,00,,5.00,0,4.67,0,4.33,0,4.00,0,3.67,0,3.50,0,A1,4857,加藤 翔馬,3.25,42,00,9,4.60,0,4.20,0,3.80,0,3.40,0,3.00,0,2.80,0,A1,4444,桐生 順平,8.00,4,01,12,8.40,5,8.00,5,7.60,5,7.20,5,6.80,3,6.60,3,A1,4502,遠藤 エミ,5.75,19,00,10,6.60,3,6.20,3,5.80,2,5.40,2,5.00,0,4.80,0,A1,4856,豊田 健士郎,7.50,5,01,8,8.00,5,7.60,5,7.20,5,6.80,3,6.40,3,6.20,3
202609061008,2026-09-06,10,08R,11:50,2026-09-06T11:40:24.138680+09:00,18,10,08,06,04,02,01,B1,5037,田頭 虎親,5.40,21,00,3,6.17,5,5.83,5,5.50,0,5.17,0,4.83,0,4.67,0,B1,4252,松下 哲也,4.60,29,00,,5.50,0,5.17,0,4.83,0,4.50,0,4.17,0,4.00,0,A2,4509,平見 真彦,6.00,14,01,4,6.57,5,6.29,5,6.00,5,5.71,5,5.43,0,5.29,0,A1,4166,吉田 拡郎,7.80,4,01,12,8.17,5,7.83,5,7.50,5,7.17,5,6.83,5,6.67,5,B1,4270,岸本 雄貴,2.60,40,00,1,3.83,0,3.50,0,3.17,0,2.83,0,2.50,0,2.33,0,B1,3812,山崎 聖司,3.20,37,00,2,4.33,0,4.00,0,3.67,0,3.33,0,3.00,0,2.83,0
202609060403,2026-09-06,04,03R,11:53,2026-09-06T11:44:23.053861+09:00,18,10,08,06,04,02,01,B2,4854,大橋 由珠,5.00,24,00,,6.67,5,6.00,5,5.33,0,4.67,0,4.00,0,3.67,0,B1,4065,金田 幸子,1.00,44,00,8,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,A2,4536,喜井 つかさ,10.00,2,01,12,10.00,5,9.00,5,8.00,5,7.00,3,6.00,3,5.50,2,B1,5264,登 みひ果,4.00,32,00,,6.00,5,5.33,0,4.67,0,4.00,0,3.33,0,3.00,0,B1,4874,池田 奈津美,3.00,38,00,11,6.50,3,5.50,2,4.50,2,3.50,2,2.50,0,2.00,0,B2,5253,藤井 太雅,6.00,18,01,9,8.00,5,7.00,3,6.00,3,5.00,2,4.00,2,3.50,2
202609061104,2026-09-06,11,04R,12:03,2026-09-06T11:54:17.521850+09:00,18,10,08,06,04,02,01,B1,5179,藤本 元輝,5.33,20,00,8,6.50,3,6.00,3,5.50,2,5.00,2,4.50,0,4.25,0,A2,5212,西川 拓利,9.00,3,01,12,9.25,5,8.75,5,8.25,5,7.75,5,7.25,5,7.00,5,B1,5177,松井 貫太,3.33,28,00,,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,A1,5298,水谷 理人,2.67,32,00,10,4.50,0,4.00,0,3.50,0,3.00,0,2.50,0,2.25,0,B1,5388,佐野 優都,5.33,20,00,9,6.50,3,6.00,3,5.50,2,5.00,2,4.50,0,4.25,0,A1,5222,津田 陸翔,8.00,5,01,11,8.50,5,8.00,5,7.50,5,7.00,5,6.50,5,6.25,3
202609061408,2026-09-06,14,08R,12:05,2026-09-06T11:56:20.028602+09:00,18,10,08,06,04,02,01,B1,4965,福岡 泉水,賞除,--,00,1,-44.50,0,-45.50,0,-46.50,0,-47.50,0,-48.50,0,-49.00,0,A2,5195,北村 寧々,0.00,37,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B1,4546,浜田 亜理沙,6.00,14,01,3,8.00,5,7.00,5,6.00,5,5.00,0,4.00,0,3.50,0,B2,5380,野田 亜湖,0.00,37,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B1,4678,水野 望美,0.00,37,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B1,5198,奥村 明日香,10.00,1,01,2,10.00,5,9.00,5,8.00,5,7.00,5,6.00,5,5.50,0
202609060303,2026-09-06,03,03R,12:08,2026-09-06T11:58:21.689746+09:00,12,10,08,06,04,02,01,B1,3857,阿波 勝哉,3.50,37,00,,5.67,0,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0,B1,4004,山本 浩輔,10.50,3,01,,10.33,5,9.67,5,9.00,5,8.33,5,7.67,0,7.33,0,A1,4189,川上 剛,11.00,2,01,10,10.50,3,9.50,3,8.50,3,7.50,2,6.50,2,6.00,0,A2,4142,平野 和明,6.00,20,00,9,8.00,3,7.00,2,6.00,0,5.00,0,4.00,0,3.50,0,B1,3839,川合 理司,賞除,--,00,7,-44.50,0,-45.50,0,-46.50,0,-47.50,0,-48.50,0,-49.00,0,B1,4888,金児 隆太,10.00,4,01,11,10.00,3,9.00,3,8.00,3,7.00,2,6.00,0,5.50,0
202609060904,2026-09-06,09,04R,12:13,2026-09-06T12:04:22.245798+09:00,18,10,08,06,04,02,01,A1,4391,松田 祐季,3.25,43,00,,4.60,0,4.20,0,3.80,0,3.40,0,3.00,0,2.80,0,A1,4256,渡辺 浩司,7.50,5,01,11,8.00,5,7.60,5,7.20,5,6.80,5,6.40,3,6.20,3,A1,4772,石丸 海渡,4.50,34,00,,5.60,0,5.20,0,4.80,0,4.40,0,4.00,0,3.80,0,A1,4537,渡邉 和将,3.25,43,00,8,4.60,0,4.20,0,3.80,0,3.40,0,3.00,0,2.80,0,A1,4953,尾上 雅也,2.50,48,00,10,4.00,0,3.60,0,3.20,0,2.80,0,2.40,0,2.20,0,A1,4024,井口 佳典,7.25,8,01,9,7.80,5,7.40,5,7.00,5,6.60,3,6.20,3,6.00,3
202609060404,2026-09-06,04,04R,12:22,2026-09-06T12:12:23.215095+09:00,18,10,08,06,04,02,01,B2,4090,中村 尊,8.50,8,01,,9.00,5,8.33,5,7.67,5,7.00,5,6.33,5,6.00,5,B1,3551,藤田 美代,3.00,38,00,12,6.50,3,5.50,2,4.50,2,3.50,2,2.50,0,2.00,0,B1,5310,土屋 蘭,-5.00,47,00,9,2.50,0,1.50,0,0.50,0,-0.50,0,-1.50,0,-2.00,0,B2,4690,高石 梨菜,10.00,2,01,11,10.00,5,9.00,5,8.00,5,7.00,3,6.00,3,5.50,2,B2,4882,瀧川 千依,9.00,7,01,,9.33,5,8.67,5,8.00,5,7.33,5,6.67,5,6.33,5,A1,4478,櫻本 あゆみ,8.00,9,01,10,8.67,5,8.00,5,7.33,5,6.67,3,6.00,3,5.67,2
202609061009,2026-09-06,10,09R,12:25,2026-09-06T12:16:23.792156+09:00,18,10,08,06,04,02,01,B1,4664,東口 晃,1.80,43,00,1,3.17,0,2.83,0,2.50,0,2.17,0,1.83,0,1.67,0,A2,5023,久永 祥平,6.33,14,01,4,6.86,5,6.57,5,6.29,5,6.00,5,5.71,5,5.57,0,B1,5282,中本 大樹,4.00,32,00,,5.00,0,4.67,0,4.33,0,4.00,0,3.67,0,3.50,0,A2,4718,北川 太一,5.67,18,01,2,6.29,5,6.00,5,5.71,5,5.43,0,5.14,0,5.00,0,A1,4168,石野 貴之,9.00,1,01,5,9.14,5,8.86,5,8.57,5,8.29,5,8.00,5,7.86,5,B1,5027,重冨 勇哉,4.00,32,00,,5.00,0,4.67,0,4.33,0,4.00,0,3.67,0,3.50,0
202609061105,2026-09-06,11,05R,12:34,2026-09-06T12:24:23.419575+09:00,18,10,08,06,04,02,01,A2,5238,笹木 香吾,5.75,17,01,,6.60,5,6.20,5,5.80,5,5.40,0,5.00,0,4.80,0,B1,5130,上野 拓馬,5.67,19,00,9,6.75,3,6.25,3,5.75,3,5.25,2,4.75,2,4.50,0,A1,5255,藤原 仙二,7.67,7,01,12,8.25,5,7.75,5,7.25,5,6.75,5,6.25,3,6.00,3,B1,5199,垂水 悠,4.50,25,00,1,5.60,0,5.20,0,4.80,0,4.40,0,4.00,0,3.80,0,B1,5268,山本 幸也,2.33,33,00,,4.25,0,3.75,0,3.25,0,2.75,0,2.25,0,2.00,0,B1,5377,鳥居塚 嶺王,賞除,--,00,,-27.67,0,-28.33,0,-29.00,0,-29.67,0,-30.33,0,-30.67,0
202609060304,2026-09-06,03,04R,12:35,2026-09-06T12:26:21.704634+09:00,12,10,08,06,04,02,01,B1,4257,古川 健,3.50,39,00,,5.67,0,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0,A2,3956,横澤 剛治,4.00,33,00,12,7.00,2,6.00,0,5.00,0,4.00,0,3.00,0,2.50,0,B1,3303,渡辺 豊,4.00,33,00,11,7.00,2,6.00,0,5.00,0,4.00,0,3.00,0,2.50,0,A2,4452,松尾 祭,7.00,13,00,9,8.50,3,7.50,2,6.50,2,5.50,0,4.50,0,4.00,0,B1,4258,関根 彰人,2.50,40,00,,5.00,0,4.33,0,3.67,0,3.00,0,2.33,0,2.00,0,B1,3655,本橋 克洋,-6.00,45,00,10,2.00,0,1.00,0,0.00,0,-1.00,0,-2.00,0,-2.50,0
202609061409,2026-09-06,14,09R,12:38,2026-09-06T12:28:19.136922+09:00,18,10,08,06,04,02,01,A2,4974,安井 瑞紀,10.00,1,01,4,10.00,5,9.00,5,8.00,5,7.00,5,6.00,5,5.50,0,B1,4689,豊田 結,4.00,20,00,3,7.00,5,6.00,5,5.00,0,4.00,0,3.00,0,2.50,0,B1,5069,山崎 小葉音,0.00,40,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,A1,4530,小野 生奈,0.00,40,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B1,4878,西岡 育未,8.00,8,01,2,9.00,5,8.00,5,7.00,5,6.00,5,5.00,0,4.50,0,B1,4720,西澤 日花里,4.00,20,00,1,7.00,5,6.00,5,5.00,0,4.00,0,3.00,0,2.50,0
202609060905,2026-09-06,09,05R,12:44,2026-09-06T12:34:19.287083+09:00,18,10,08,06,04,02,01,A1,5015,高橋 竜矢,5.50,21,00,,6.40,5,6.00,5,5.60,0,5.20,0,4.80,0,4.60,0,A1,4826,井上 一輝,8.50,3,01,12,8.80,5,8.40,5,8.00,5,7.60,5,7.20,5,7.00,5,A1,4477,篠崎 仁志,4.75,31,00,10,5.80,3,5.40,2,5.00,2,4.60,0,4.20,0,4.00,0,A1,3897,白井 英治,5.75,18,01,11,6.60,3,6.20,3,5.80,3,5.40,2,5.00,2,4.80,0,A1,4804,高田 ひかる,5.00,26,00,,6.00,5,5.60,0,5.20,0,4.80,0,4.40,0,4.20,0,A1,4305,金子 拓矢,7.20,8,01,,7.67,5,7.33,5,7.00,5,6.67,5,6.33,5,6.17,5
202609060405,2026-09-06,04,05R,12:52,2026-09-06T12:42:25.611156+09:00,18,10,08,06,04,02,01,A2,4895,門間 雄大,5.50,22,00,,7.00,5,6.33,5,5.67,0,5.00,0,4.33,0,4.00,0,B1,5165,小林 愛実,0.00,47,00,9,5.00,2,4.00,2,3.00,0,2.00,0,1.00,0,0.50,0,B2,4998,中村 かなえ,4.00,34,00,10,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,4414,大澤 真菜,5.00,27,00,12,7.50,3,6.50,3,5.50,2,4.50,2,3.50,2,3.00,0,A1,4387,平山 智加,6.50,14,01,11,7.67,5,7.00,3,6.33,3,5.67,2,5.00,2,4.67,2,B1,5213,湯淺 紀香,5.50,22,00,,7.00,5,6.33,5,5.67,0,5.00,0,4.33,0,4.00,0
202609061010,2026-09-06,10,10R,12:56,2026-09-06T12:46:25.125773+09:00,18,10,08,06,04,02,01,B1,4879,山崎 鉄平,3.80,33,00,2,4.83,0,4.50,0,4.17,0,3.83,0,3.50,0,3.33,0,A2,4822,百武 翔,6.00,15,01,5,6.57,5,6.29,5,6.00,5,5.71,5,5.43,0,5.29,0,A1,3959,坪井 康晴,6.50,13,01,3,7.00,5,6.71,5,6.43,5,6.14,5,5.86,5,5.71,5,B1,4982,中村 将隆,4.80,28,00,,5.67,5,5.33,0,5.00,0,4.67,0,4.33,0,4.17,0,B2,4340,土性 雅也,3.60,35,00,1,4.67,0,4.33,0,4.00,0,3.67,0,3.33,0,3.17,0,A2,5161,登玉 隼百,4.83,26,00,6,5.57,0,5.29,0,5.00,0,4.71,0,4.43,0,4.29,0
202609060305,2026-09-06,03,05R,13:02,2026-09-06T12:52:24.797631+09:00,12,10,08,06,04,02,01,A2,4661,中島 昂章,9.50,3,01,,9.67,5,9.00,5,8.33,5,7.67,1,7.00,0,6.67,0,A1,4604,岩瀬 裕亮,12.00,1,01,10,11.00,5,10.00,3,9.00,3,8.00,3,7.00,2,6.50,2,B1,3850,小川 知行,7.00,13,00,,8.00,5,7.33,0,6.67,0,6.00,0,5.33,0,5.00,0,B1,3859,多羅尾 達之,5.00,26,00,,6.67,0,6.00,0,5.33,0,4.67,0,4.00,0,3.67,0,B1,4438,森作 雄大,6.00,20,00,12,8.00,3,7.00,2,6.00,0,5.00,0,4.00,0,3.50,0,B2,5315,浅井 翼,5.00,26,00,,6.67,0,6.00,0,5.33,0,4.67,0,4.00,0,3.67,0
202609061106,2026-09-06,11,06R,13:05,2026-09-06T12:56:24.368764+09:00,18,10,08,06,04,02,01,A1,5216,長谷川 晴哉,9.00,3,01,12,9.25,5,8.75,5,8.25,5,7.75,5,7.25,5,7.00,5,B1,5276,大島 隆乃介,6.33,14,01,10,7.25,5,6.75,3,6.25,3,5.75,3,5.25,2,5.00,2,A2,5246,楠 将太郎,4.67,23,00,11,6.00,3,5.50,2,5.00,2,4.50,2,4.00,0,3.75,0,B1,5157,市川 健太,7.50,7,01,2,8.00,5,7.60,5,7.20,5,6.80,5,6.40,5,6.20,5,B1,5152,丸山 祐也,3.33,29,00,,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,A2,5010,宇留田 翔平,賞除,--,00,,-20.25,0,-20.75,0,-21.25,0,-21.75,0,-22.25,0,-22.50,0
202609061410,2026-09-06,14,10R,13:09,2026-09-06T13:00:41.113698+09:00,18,10,08,06,04,02,01,B1,4071,古賀 千晶,4.00,22,00,2,7.00,5,6.00,5,5.00,0,4.00,0,3.00,0,2.50,0,A2,5189,藤原 早菜,2.00,31,00,5,6.00,5,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,B1,4746,大豆生田 蒼,0.00,41,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,A1,4611,今井 美亜,10.00,1,01,1,10.00,5,9.00,5,8.00,5,7.00,5,6.00,5,5.50,0,B1,5334,樫葉 新心,4.00,22,00,4,7.00,5,6.00,5,5.00,0,4.00,0,3.00,0,2.50,0,B2,5342,原村 百那,1.00,37,00,3,5.50,0,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0
202609060906,2026-09-06,09,06R,13:15,2026-09-06T13:06:23.601545+09:00,18,10,08,06,04,02,01,A1,4713,白神 優,3.00,44,00,,4.40,0,4.00,0,3.60,0,3.20,0,2.80,0,2.60,0,A1,4344,新田 雄史,7.40,6,01,,7.83,5,7.50,5,7.17,5,6.83,5,6.50,5,6.33,5,A1,4361,柳生 泰二,7.00,7,01,12,7.60,5,7.20,3,6.80,3,6.40,3,6.00,2,5.80,2,A1,5112,砂長 知輝,2.80,46,00,1,4.00,0,3.67,0,3.33,0,3.00,0,2.67,0,2.50,0,A1,4083,福島 勇樹,6.80,10,01,,7.33,5,7.00,5,6.67,5,6.33,5,6.00,0,5.83,0,A1,4586,磯部 誠,7.50,5,01,11,8.00,5,7.60,5,7.20,3,6.80,3,6.40,3,6.20,3
202609060406,2026-09-06,04,06R,13:22,2026-09-06T13:12:22.759038+09:00,18,10,08,06,04,02,01,B1,4844,村上 奈穂,2.00,40,00,11,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,A1,4847,佐藤 隆太郎,10.00,2,01,12,10.00,5,9.33,5,8.67,5,8.00,5,7.33,5,7.00,3,A2,4289,落合 直子,5.00,27,00,1,6.67,5,6.00,5,5.33,0,4.67,0,4.00,0,3.67,0,B1,4941,孫崎 百世,3.50,37,00,,5.67,0,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0,B2,4781,西舘 果里,2.00,40,00,,4.67,0,4.00,0,3.33,0,2.67,0,2.00,0,1.67,0,B2,5454,谷島 咲希,1.00,45,00,,5.50,0,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0
202609060306,2026-09-06,03,06R,13:29,2026-09-06T13:20:18.029074+09:00,12,10,08,06,04,02,01,B1,4623,中北 将史,9.00,4,01,,9.33,5,8.67,5,8.00,5,7.33,0,6.67,0,6.33,0,B1,5098,大江 純,8.00,9,01,10,9.00,3,8.00,3,7.00,2,6.00,0,5.00,0,4.50,0,A2,4000,松本 博昭,8.00,9,01,,8.67,5,8.00,5,7.33,0,6.67,0,6.00,0,5.67,0,A1,3557,太田 和美,5.50,25,00,,7.00,0,6.33,0,5.67,0,5.00,0,4.33,0,4.00,0,A1,5087,佐藤 航,7.00,13,00,12,8.50,3,7.50,2,6.50,2,5.50,0,4.50,0,4.00,0,B1,4583,古田 祐貴,賞除,--,00,,-27.67,0,-28.33,0,-29.00,0,-29.67,0,-30.33,0,-30.67,0
202609061107,2026-09-06,11,07R,13:32,2026-09-06T13:22:20.384556+09:00,18,10,08,06,04,02,01,B1,5354,渡邊 雄斗,7.33,8,01,11,8.00,5,7.50,5,7.00,5,6.50,5,6.00,3,5.75,3,A1,5018,竹下 大樹,9.50,2,01,,9.60,5,9.20,5,8.80,5,8.40,5,8.00,5,7.80,5,B1,5379,廣部 大明,2.33,34,00,,4.25,0,3.75,0,3.25,0,2.75,0,2.25,0,2.00,0,A2,5060,数原 魁,6.50,13,01,1,7.20,5,6.80,5,6.40,5,6.00,5,5.60,0,5.40,0,B1,5135,仲 航太,6.67,12,01,12,7.50,5,7.00,5,6.50,5,6.00,3,5.50,2,5.25,2,B1,5273,山下 拓巳,賞除,--,00,,-21.75,0,-22.25,0,-22.75,0,-23.25,0,-23.75,0,-24.00,0
202609061011,2026-09-06,10,11R,13:35,2026-09-06T13:26:26.517322+09:00,18,11,09,07,05,03,02,A1,4685,島村 隆幸,7.67,5,01,,8.14,5,7.86,5,7.57,5,7.29,5,7.00,5,6.86,5,B1,3804,中渡 修作,5.60,18,01,3,6.50,5,6.17,5,5.83,5,5.50,0,5.17,0,5.00,0,A2,4394,永嶋 裕一,6.50,15,01,4,7.14,5,6.86,5,6.57,5,6.29,5,6.00,5,5.86,5,B1,3989,熊本 英一,6.67,11,01,6,7.29,5,7.00,5,6.71,5,6.43,5,6.14,5,6.00,5,A1,4061,萩原 秀人,6.00,16,01,1,6.71,5,6.43,5,6.14,5,5.86,5,5.57,0,5.43,0,B1,4196,田中 太一郎,5.00,24,00,7,6.00,5,5.67,5,5.33,0,5.00,0,4.67,0,4.50,0
202609060907,2026-09-06,09,07R,13:46,2026-09-06T13:36:22.427981+09:00,18,10,08,06,04,02,01,A1,5267,石本 裕武,6.50,10,01,,7.20,5,6.80,5,6.40,5,6.00,5,5.60,0,5.40,0,A1,5084,末永 和也,5.75,18,01,11,6.60,3,6.20,3,5.80,3,5.40,2,5.00,2,4.80,0,A1,4980,佐々木 完太,5.00,24,00,1,5.83,5,5.50,0,5.17,0,4.83,0,4.50,0,4.33,0,A1,5256,中山 翔太,賞除,--,00,2,-13.67,0,-14.00,0,-14.33,0,-14.67,0,-15.00,0,-15.17,0,A1,3960,菊地 孝平,9.00,1,01,12,9.20,5,8.80,5,8.40,5,8.00,5,7.60,5,7.40,5,A1,4472,尾嶋 一広,4.75,29,00,,5.80,5,5.40,0,5.00,0,4.60,0,4.20,0,4.00,0
202609061411,2026-09-06,14,11R,13:49,2026-09-06T13:40:24.763480+09:00,18,11,09,07,05,04,03,A2,4680,後藤 美翼,8.00,7,01,6,9.50,5,8.50,5,7.50,5,6.50,5,6.00,5,5.50,0,B1,4843,深尾 巴恵,2.00,32,00,4,6.50,5,5.50,0,4.50,0,3.50,0,3.00,0,2.50,0,A2,4738,清埜 翔子,1.00,37,00,2,6.00,5,5.00,0,4.00,0,3.00,0,2.50,0,2.00,0,A2,4372,原田 佑実,10.00,1,01,3,10.50,5,9.50,5,8.50,5,7.50,5,7.00,5,6.50,5,A2,4450,平高 奈菜,10.00,1,01,5,10.50,5,9.50,5,8.50,5,7.50,5,7.00,5,6.50,5,B1,3470,新田 芳美,8.00,7,01,1,9.50,5,8.50,5,7.50,5,6.50,5,6.00,5,5.50,0
202609060407,2026-09-06,04,07R,13:53,2026-09-06T13:44:22.006838+09:00,18,10,08,06,04,02,01,B1,3993,永井 聖美,9.50,3,01,,9.67,5,9.00,5,8.33,5,7.67,5,7.00,5,6.67,5,A2,4175,川尻 泰輔,5.00,28,00,,6.67,5,6.00,5,5.33,0,4.67,0,4.00,0,3.67,0,B1,5003,来田 衣織,8.00,7,01,12,9.00,5,8.00,5,7.00,3,6.00,3,5.00,2,4.50,2,A2,3845,中谷 朋子,6.00,18,01,,7.33,5,6.67,5,6.00,5,5.33,0,4.67,0,4.33,0,B1,4275,菅野 はやか,4.50,30,00,2,6.33,5,5.67,0,5.00,0,4.33,0,3.67,0,3.33,0,B1,4791,黒澤 めぐみ,4.50,30,00,,6.33,5,5.67,0,5.00,0,4.33,0,3.67,0,3.33,0
202609060307,2026-09-06,03,07R,14:01,2026-09-06T13:52:22.720020+09:00,12,10,08,06,04,02,01,B1,5120,山本 稔太朗,4.50,30,00,,6.33,0,5.67,0,5.00,0,4.33,0,3.67,0,3.33,0,B1,4981,牧山 敦也,7.00,13,00,2,8.00,5,7.33,0,6.67,0,6.00,0,5.33,0,5.00,0,A2,3931,黒崎 竜也,5.00,27,00,11,7.50,2,6.50,2,5.50,0,4.50,0,3.50,0,3.00,0,B1,5427,港 理樹,4.00,33,00,1,6.00,0,5.33,0,4.67,0,4.00,0,3.33,0,3.00,0,A2,5002,上田 健太,2.00,40,00,12,6.00,0,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,B1,3839,川合 理司,賞除,--,00,3,-29.33,0,-30.00,0,-30.67,0,-31.33,0,-32.00,0,-32.33,0
