レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202609111601,2026-09-11,16,01R,10:49,2026-09-11T10:40:28.950940+09:00,1,0.11,2,0.18,3,0.02,4,0.01,5,0.1,6,0.0
202609112106,2026-09-11,21,06R,10:52,2026-09-11T10:42:24.648329+09:00,1,0.04,2,0.24,3,0.19,6,0.09,4,0.16,5,0.14
202609111406,2026-09-11,14,06R,10:58,2026-09-11T10:48:22.606070+09:00,1,0.14,2,0.11,3,0.37,4,0.05,6,0.05,5,0.05
202609111302,2026-09-11,13,02R,11:02,2026-09-11T10:52:19.189938+09:00,1,0.09,2,0.02,3,-0.02,4,0.04,5,0.01,6,0.09
202609110501,2026-09-11,05,01R,11:03,2026-09-11T10:54:17.573594+09:00,1,0.01,2,0.06,3,0.11,4,0.15,5,0.13,6,0.64
202609111702,2026-09-11,17,02R,11:08,2026-09-11T10:58:20.977699+09:00,1,0.03,3,-0.15,4,0.03,5,0.09,6,0.03,2,-0.11
202609110301,2026-09-11,03,01R,11:14,2026-09-11T11:04:24.522027+09:00,1,0.0,2,-0.03,3,0.0,4,-0.05,5,0.12,6,-0.03
202609110202,2026-09-11,02,02R,11:16,2026-09-11T11:06:21.897735+09:00,1,0.08,2,0.04,3,0.03,4,-0.06,5,-0.01,6,-0.08
202609111602,2026-09-11,16,02R,11:15,2026-09-11T11:06:21.897735+09:00,1,0.14,2,0.01,3,0.11,4,0.13,5,-0.05,6,0.01
202609112107,2026-09-11,21,07R,11:22,2026-09-11T11:12:25.705853+09:00,1,0.05,2,0.08,3,0.09,4,0.17,5,0.22,6,0.25
202609111303,2026-09-11,13,03R,11:26,2026-09-11T11:16:30.412375+09:00,1,-0.02,2,0.07,3,0.1,4,0.09,5,-0.03,6,-0.09
202609110502,2026-09-11,05,02R,11:32,2026-09-11T11:22:31.870952+09:00,1,0.05,2,0.16,3,0.05,4,0.04,5,0.06,6,-0.02
202609111407,2026-09-11,14,07R,11:31,2026-09-11T11:22:31.870952+09:00,1,0.02,2,0.21,3,0.02,4,0.0,5,0.03,6,0.08
202609110601,2026-09-11,06,01R,11:33,2026-09-11T11:24:25.017581+09:00,1,-0.11,2,-0.1,3,-0.07,4,-0.02,5,0.07,6,0.09
202609111703,2026-09-11,17,03R,11:35,2026-09-11T11:26:23.545216+09:00,1,0.01,2,-0.06,3,-0.04,4,0.06,5,0.04,6,0.07
202609110302,2026-09-11,03,02R,11:41,2026-09-11T11:32:23.386753+09:00,1,0.05,2,-0.05,3,0.04,4,0.15,5,0.14,6,0.03
202609111603,2026-09-11,16,03R,11:42,2026-09-11T11:32:23.386753+09:00,1,0.1,2,-0.01,3,-0.05,4,-0.09,5,-0.08,6,-0.07
202609110203,2026-09-11,02,03R,11:45,2026-09-11T11:36:25.402121+09:00,1,-0.01,2,-0.03,3,0.03,4,0.12,5,0.03,6,-0.02
202609111304,2026-09-11,13,04R,11:51,2026-09-11T11:42:25.091875+09:00,1,0.01,2,0.03,3,0.09,4,0.08,5,-0.03,6,0.02
202609112108,2026-09-11,21,08R,11:53,2026-09-11T11:44:25.183432+09:00,1,0.13,3,0.1,4,0.2,5,0.18,6,0.4,2,0.15
202609110602,2026-09-11,06,02R,11:58,2026-09-11T11:48:22.903483+09:00,1,0.28,2,0.19,3,0.05,4,0.2,5,0.14,6,0.1
202609111704,2026-09-11,17,04R,12:00,2026-09-11T11:50:25.977192+09:00,1,0.06,2,0.13,3,0.12,4,0.22,5,0.04,6,0.17
202609110503,2026-09-11,05,03R,12:01,2026-09-11T11:52:22.412842+09:00,1,0.09,2,0.14,3,0.13,4,0.07,5,0.04,6,0.05
202609111408,2026-09-11,14,08R,12:05,2026-09-11T11:56:22.227859+09:00,1,0.27,2,0.05,3,0.06,4,0.03,5,-0.05,6,0.01
202609110303,2026-09-11,03,03R,12:08,2026-09-11T11:58:26.910643+09:00,1,0.38,2,0.09,3,0.11,4,0.11,5,0.17,6,0.31
202609110204,2026-09-11,02,04R,12:14,2026-09-11T12:04:28.877013+09:00,1,0.14,2,0.06,4,-0.12,5,0.07,6,0.09,3,0.19
202609111604,2026-09-11,16,04R,12:13,2026-09-11T12:04:28.877013+09:00,1,0.03,2,0.11,3,0.1,4,0.03,5,-0.01,6,0.02
202609111305,2026-09-11,13,05R,12:21,2026-09-11T12:12:19.410322+09:00,1,0.18,2,-0.01,3,-0.06,4,0.21,5,0.05,6,0.04
202609112109,2026-09-11,21,09R,12:24,2026-09-11T12:14:21.740495+09:00,1,-0.01,2,0.06,3,0.09,4,-0.01,6,0.26,5,-0.05
202609110603,2026-09-11,06,03R,12:27,2026-09-11T12:18:28.405976+09:00,1,0.04,2,0.09,3,0.17,4,0.01,5,-0.01,6,0.02
202609110504,2026-09-11,05,04R,12:31,2026-09-11T12:22:23.700922+09:00,1,-0.03,2,-0.08,3,0.14,4,0.15,5,0.06,6,0.04
202609110304,2026-09-11,03,04R,12:35,2026-09-11T12:26:22.036125+09:00,1,0.05,2,0.27,3,0.25,4,0.08,5,0.08,6,0.11
202609111705,2026-09-11,17,05R,12:36,2026-09-11T12:26:22.036125+09:00,1,0.02,2,0.12,3,0.06,4,0.07,5,0.12,6,0.06
202609111409,2026-09-11,14,09R,12:38,2026-09-11T12:28:21.656069+09:00,1,0.18,2,0.21,3,0.12,4,0.13,5,0.16,6,0.18
202609110205,2026-09-11,02,05R,12:44,2026-09-11T12:34:21.182173+09:00,1,0.03,2,0.06,3,0.05,4,0.04,5,0.03,6,0.2
202609111306,2026-09-11,13,06R,12:49,2026-09-11T12:40:29.167212+09:00,1,0.04,2,-0.02,3,-0.02,4,-0.03,5,0.07,6,-0.06
202609111605,2026-09-11,16,05R,12:52,2026-09-11T12:42:25.190503+09:00,1,0.17,2,0.12,3,0.13,4,0.14,5,0.04,6,0.12
202609110604,2026-09-11,06,04R,12:54,2026-09-11T12:44:25.123329+09:00,1,0.17,2,0.18,3,0.2,4,-0.03,5,-0.01,6,0.03
202609112110,2026-09-11,21,10R,12:59,2026-09-11T12:50:29.229367+09:00,1,0.17,2,-0.01,3,0.1,4,0.11,5,-0.03,6,0.02
202609110305,2026-09-11,03,05R,13:02,2026-09-11T12:52:26.864415+09:00,1,-0.02,2,0.03,3,0.09,4,0.12,5,0.2,6,0.32
202609110505,2026-09-11,05,05R,13:01,2026-09-11T12:52:26.864415+09:00,1,0.06,2,-0.13,3,-0.19,4,-0.02,5,0.02,6,0.05
202609111706,2026-09-11,17,06R,13:08,2026-09-11T12:58:22.180701+09:00,1,0.02,2,0.15,3,0.18,4,0.19,5,0.19,6,0.21
202609111410,2026-09-11,14,10R,13:09,2026-09-11T13:00:41.934531+09:00,1,0.21,2,0.11,3,0.15,4,0.08,5,0.11,6,0.13
202609110206,2026-09-11,02,06R,13:14,2026-09-11T13:04:25.121708+09:00,1,0.14,2,-0.09,3,-0.04,4,0.27,5,0.25,6,0.05
202609110605,2026-09-11,06,05R,13:20,2026-09-11T13:10:27.784105+09:00,1,0.03,2,0.08,3,0.11,4,0.06,5,0.03,6,0.19
202609111606,2026-09-11,16,06R,13:25,2026-09-11T13:16:29.348704+09:00,1,0.07,2,0.11,3,0.19,4,0.06,5,0.1,6,0.12
202609110306,2026-09-11,03,06R,13:29,2026-09-11T13:20:29.451227+09:00,1,0.05,2,0.58,3,0.0,4,0.12,5,-0.02,6,0.12
202609111307,2026-09-11,13,07R,13:29,2026-09-11T13:20:29.451227+09:00,1,0.12,2,0.07,3,0.07,4,0.19,5,0.31,6,0.22
202609110506,2026-09-11,05,06R,13:31,2026-09-11T13:22:22.368085+09:00,1,0.08,2,0.03,3,0.12,4,0.05,5,0.11,6,0.11
202609112111,2026-09-11,21,11R,13:34,2026-09-11T13:24:27.147034+09:00,1,0.13,2,0.09,3,0.09,4,0.24,5,0.1,6,0.14
202609111707,2026-09-11,17,07R,13:43,2026-09-11T13:34:23.573514+09:00,1,0.06,2,0.2,3,0.05,4,0.02,6,0.26,5,0.18
202609110207,2026-09-11,02,07R,13:45,2026-09-11T13:36:31.568473+09:00,1,0.09,2,0.23,3,0.26,6,0.01,4,0.03,5,-0.03
202609111411,2026-09-11,14,11R,13:49,2026-09-11T13:40:22.158444+09:00,1,0.11,2,0.08,3,0.01,4,-0.05,5,-0.03,6,0.02
202609110606,2026-09-11,06,06R,13:53,2026-09-11T13:44:23.049862+09:00,1,0.01,2,0.08,3,0.07,4,-0.01,5,0.06,6,0.03
202609110307,2026-09-11,03,07R,13:56,2026-09-11T13:46:20.180330+09:00,1,-0.05,2,0.12,3,0.08,4,0.08,5,0.04,6,0.07
202609111607,2026-09-11,16,07R,13:59,2026-09-11T13:50:22.278242+09:00,1,0.08,2,0.1,3,0.09,4,0.18,5,0.14,6,0.11
202609110507,2026-09-11,05,07R,14:01,2026-09-11T13:52:20.940948+09:00,1,0.09,2,0.06,3,0.08,4,0.04,5,0.08,6,0.19
202609111308,2026-09-11,13,08R,14:07,2026-09-11T13:58:21.499394+09:00,1,0.04,2,0.1,3,0.04,4,0.02,5,0.07,6,0.08
202609111708,2026-09-11,17,08R,14:09,2026-09-11T14:00:54.936208+09:00,1,0.02,3,0.22,4,0.02,5,0.09,6,0.07,2,0.11
202609112112,2026-09-11,21,12R,14:13,2026-09-11T14:04:21.205165+09:00,1,-0.05,2,0.13,3,0.12,4,0.08,5,-0.03,6,-0.04
202609110208,2026-09-11,02,08R,14:16,2026-09-11T14:06:29.096056+09:00,1,0.07,3,0.06,4,-0.01,5,0.12,2,0.02,6,0.05
202609110607,2026-09-11,06,07R,14:21,2026-09-11T14:12:27.156096+09:00,1,0.16,2,0.18,3,0.06,5,-0.01,4,0.11,6,-0.05
202609110308,2026-09-11,03,08R,14:24,2026-09-11T14:14:27.964527+09:00,1,0.02,2,0.01,3,0.05,4,0.07,5,0.11,6,0.25
202609111608,2026-09-11,16,08R,14:26,2026-09-11T14:16:19.595320+09:00,1,0.32,2,0.29,3,0.28,4,0.07,5,0.02,6,-0.01
202609111412,2026-09-11,14,12R,14:28,2026-09-11T14:18:16.917913+09:00,1,0.15,2,0.02,3,-0.04,4,0.06,5,0.01,6,0.1
202609110508,2026-09-11,05,08R,14:32,2026-09-11T14:22:23.629315+09:00,1,0.06,2,0.09,3,0.14,4,0.51,5,0.2,6,0.28
202609111709,2026-09-11,17,09R,14:39,2026-09-11T14:30:25.406125+09:00,1,0.05,2,0.11,3,0.02,4,0.08,5,0.16,6,0.17
202609111309,2026-09-11,13,09R,14:43,2026-09-11T14:34:25.926505+09:00,1,-0.01,2,0.0,3,-0.14,4,-0.06,5,-0.05,6,-0.03
202609110209,2026-09-11,02,09R,14:48,2026-09-11T14:38:23.098187+09:00,1,0.14,2,0.08,3,0.13,5,0.21,4,0.13,6,-0.01
202609110309,2026-09-11,03,09R,14:52,2026-09-11T14:42:22.246961+09:00,1,-0.02,2,0.06,3,-0.09,4,0.04,5,0.15,6,0.21
202609110608,2026-09-11,06,08R,14:54,2026-09-11T14:44:22.408485+09:00,1,0.03,2,0.18,3,0.09,4,0.01,5,-0.03,6,-0.07
202609111609,2026-09-11,16,09R,15:01,2026-09-11T14:52:22.184236+09:00,1,0.14,2,0.15,3,0.11,4,0.18,5,0.01,6,0.0
202609110509,2026-09-11,05,09R,15:04,2026-09-11T14:54:26.762877+09:00,1,0.04,2,0.02,6,0.01,3,0.04,4,0.05,5,-0.01
202609111310,2026-09-11,13,10R,15:11,2026-09-11T15:02:24.148093+09:00,1,0.08,2,-0.03,3,0.13,4,0.09,6,0.09,5,0.01
202609111710,2026-09-11,17,10R,15:13,2026-09-11T15:04:24.202293+09:00,1,0.16,2,-0.08,3,-0.05,4,0.16,5,0.0,6,0.19
202609112401,2026-09-11,24,01R,15:15,2026-09-11T15:06:28.560873+09:00,1,0.13,2,0.08,3,0.05,4,0.05,5,0.11,6,0.1
202609111201,2026-09-11,12,01R,15:18,2026-09-11T15:08:28.589701+09:00,1,-0.06,2,-0.06,3,0.09,5,0.16,6,0.09,4,0.16
202609110210,2026-09-11,02,10R,15:21,2026-09-11T15:12:26.617971+09:00,1,0.11,2,0.23,3,-0.01,4,0.06,5,-0.04,6,-0.03
202609110310,2026-09-11,03,10R,15:22,2026-09-11T15:12:26.617971+09:00,1,0.27,2,0.14,3,0.05,4,0.26,5,0.31,6,0.16
202609112001,2026-09-11,20,01R,15:23,2026-09-11T15:14:27.582253+09:00,1,-0.01,2,0.02,3,0.01,4,-0.01,5,0.06,6,0.12
202609110609,2026-09-11,06,09R,15:27,2026-09-11T15:18:28.597147+09:00,1,0.22,2,0.25,3,0.41,4,0.06,5,-0.03,6,0.09
202609111610,2026-09-11,16,10R,15:34,2026-09-11T15:24:24.685138+09:00,1,0.19,2,0.17,3,0.14,4,0.24,5,0.19,6,0.06
202609110510,2026-09-11,05,10R,15:37,2026-09-11T15:28:20.105797+09:00,1,0.05,2,0.04,3,0.06,4,0.01,5,0.09,6,0.05
202609111311,2026-09-11,13,11R,15:40,2026-09-11T15:30:36.009073+09:00,1,0.16,2,0.13,3,0.02,4,0.01,5,0.21,6,0.05
202609111202,2026-09-11,12,02R,15:42,2026-09-11T15:34:23.606851+09:00,1,0.03,2,0.09,3,-0.05,4,0.07,5,-0.02,6,-0.07
202609112402,2026-09-11,24,02R,15:45,2026-09-11T15:36:24.879077+09:00,1,0.08,2,-0.03,3,0.06,4,0.13,5,-0.06,6,0.07
202609112002,2026-09-11,20,02R,15:48,2026-09-11T15:40:30.446638+09:00,1,0.14,2,0.09,3,-0.21,4,-0.08,5,-0.05,6,-0.01
202609110311,2026-09-11,03,11R,15:53,2026-09-11T15:44:20.432541+09:00,1,-0.03,2,-0.01,3,0.07,4,0.31,5,0.13,6,0.28
202609111711,2026-09-11,17,11R,15:53,2026-09-11T15:44:20.432541+09:00,1,-0.01,2,0.18,3,0.14,4,0.06,5,-0.02,6,-0.09
202609110211,2026-09-11,02,11R,15:55,2026-09-11T15:46:24.184100+09:00,1,0.03,2,-0.01,3,-0.01,4,-0.06,5,0.04,6,-0.04
202609110610,2026-09-11,06,10R,16:00,2026-09-11T15:50:21.031056+09:00,1,0.09,2,0.19,3,-0.02,4,-0.05,5,-0.01,6,0.05
202609111611,2026-09-11,16,11R,16:07,2026-09-11T15:58:24.827715+09:00,1,0.21,2,0.34,3,0.03,4,-0.06,5,0.1,6,0.12
202609111203,2026-09-11,12,03R,16:09,2026-09-11T16:00:43.148651+09:00,1,0.14,2,-0.09,3,-0.06,4,0.07,5,0.32,6,0.06
202609110511,2026-09-11,05,11R,16:11,2026-09-11T16:02:31.630065+09:00,1,0.23,2,0.07,3,0.09,4,0.03,5,-0.02,6,-0.04
202609112003,2026-09-11,20,03R,16:13,2026-09-11T16:04:22.294578+09:00,1,0.08,2,0.12,3,0.27,5,-0.01,6,-0.11,4,0.06
202609112403,2026-09-11,24,03R,16:15,2026-09-11T16:06:22.849829+09:00,1,-0.07,2,-0.04,3,0.12,4,0.02,5,0.09,6,0.09
202609111312,2026-09-11,13,12R,16:24,2026-09-11T16:14:21.587210+09:00,1,-0.03,3,-0.01,4,0.01,5,0.06,6,0.03,2,0.09
202609110312,2026-09-11,03,12R,16:25,2026-09-11T16:16:25.300552+09:00,1,0.16,2,0.16,3,0.28,4,0.11,5,-0.04,6,-0.12
