レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202609081109,2026-09-08,11,09R,14:40,2026-09-08T14:30:27.280742+09:00,1,0.24,2,0.03,3,0.08,4,0.19,6,0.23,5,0.35
202609080909,2026-09-08,09,09R,14:48,2026-09-08T14:38:20.082472+09:00,1,0.1,2,0.13,3,0.18,4,0.33,5,0.09,6,0.06
202609080309,2026-09-08,03,09R,14:52,2026-09-08T14:42:21.287075+09:00,1,0.14,2,0.33,3,0.12,4,0.17,5,0.11,6,0.17
202609080409,2026-09-08,04,09R,14:56,2026-09-08T14:46:22.935216+09:00,1,0.16,2,0.27,3,-0.01,4,0.27,5,0.15,6,0.01
202609081310,2026-09-08,13,10R,15:03,2026-09-08T14:54:21.086308+09:00,1,0.12,2,0.14,3,0.15,4,0.48,5,0.09,6,0.11
202609081609,2026-09-08,16,09R,15:06,2026-09-08T14:56:19.637055+09:00,1,0.07,2,0.29,3,0.09,4,0.03,5,0.07,6,0.11
202609081110,2026-09-08,11,10R,15:10,2026-09-08T15:00:48.639782+09:00,1,0.07,2,0.05,3,0.06,4,0.14,5,-0.12,6,-0.06
202609082401,2026-09-08,24,01R,15:15,2026-09-08T15:06:21.865700+09:00,1,0.06,2,0.0,3,0.05,4,0.03,5,-0.01,6,-0.01
202609080101,2026-09-08,01,01R,15:18,2026-09-08T15:08:21.701910+09:00,1,-0.01,2,-0.02,3,0.09,4,0.04,5,-0.09,6,-0.02
202609080310,2026-09-08,03,10R,15:22,2026-09-08T15:12:18.878721+09:00,1,0.14,2,0.2,3,0.26,4,0.21,5,0.07,6,0.16
202609080910,2026-09-08,09,10R,15:21,2026-09-08T15:12:18.878721+09:00,1,0.06,2,-0.01,3,0.03,4,0.04,5,0.2,6,0.16
202609080701,2026-09-08,07,01R,15:24,2026-09-08T15:14:23.831901+09:00,1,0.15,2,0.21,3,0.23,4,0.17,5,0.15,6,0.22
202609080410,2026-09-08,04,10R,15:29,2026-09-08T15:20:27.289426+09:00,1,0.19,2,0.18,3,0.17,4,0.11,5,0.18,6,0.09
202609081610,2026-09-08,16,10R,15:36,2026-09-08T15:26:20.977858+09:00,1,-0.01,2,0.08,3,0.03,4,-0.01,5,0.32,6,-0.01
202609081311,2026-09-08,13,11R,15:41,2026-09-08T15:32:18.359029+09:00,1,0.18,2,0.07,3,0.05,4,0.12,5,0.03,6,0.07
202609080102,2026-09-08,01,02R,15:43,2026-09-08T15:34:21.117803+09:00,1,0.0,2,-0.03,3,0.08,4,0.04,5,0.2,6,0.14
202609082402,2026-09-08,24,02R,15:45,2026-09-08T15:36:23.609706+09:00,1,0.1,2,0.12,3,0.28,4,0.04,5,-0.06,6,0.08
202609080702,2026-09-08,07,02R,15:49,2026-09-08T15:40:24.947500+09:00,1,0.11,2,0.11,3,0.13,4,0.07,5,0.01,6,-0.03
202609081111,2026-09-08,11,11R,15:51,2026-09-08T15:42:18.897410+09:00,1,-0.03,2,-0.07,3,-0.06,4,0.11,5,0.06,6,0.07
202609080311,2026-09-08,03,11R,15:53,2026-09-08T15:44:20.679122+09:00,1,0.2,2,0.28,3,0.15,4,0.15,5,0.21,6,0.41
202609080911,2026-09-08,09,11R,15:56,2026-09-08T15:46:20.352591+09:00,1,-0.03,2,-0.02,3,0.16,4,0.05,5,0.15,6,0.02
202609080411,2026-09-08,04,11R,16:03,2026-09-08T15:54:24.736438+09:00,1,0.09,2,0.14,3,0.42,4,0.2,5,0.18,6,0.25
202609080103,2026-09-08,01,03R,16:09,2026-09-08T16:00:45.157428+09:00,1,-0.03,2,0.14,3,0.07,4,-0.02,5,0.07,6,0.01
202609081611,2026-09-08,16,11R,16:13,2026-09-08T16:04:20.225661+09:00,1,0.1,2,0.15,3,0.21,4,-0.01,5,0.07,6,0.09
202609082403,2026-09-08,24,03R,16:15,2026-09-08T16:06:20.978325+09:00,1,0.07,2,0.03,3,0.22,4,0.02,5,0.06,6,0.12
202609080703,2026-09-08,07,03R,16:17,2026-09-08T16:08:26.064997+09:00,1,0.01,2,0.09,3,0.18,4,-0.01,5,0.07,6,0.08
202609081312,2026-09-08,13,12R,16:23,2026-09-08T16:14:16.961957+09:00,1,0.07,2,0.18,3,0.14,4,-0.01,5,0.04,6,0.02
202609080312,2026-09-08,03,12R,16:25,2026-09-08T16:16:21.026802+09:00,1,0.26,2,0.12,3,0.23,4,0.23,5,0.13,6,-0.02
202609081112,2026-09-08,11,12R,16:28,2026-09-08T16:18:22.269460+09:00,1,0.01,2,0.01,3,0.06,4,-0.03,5,0.07,6,0.1
202609080104,2026-09-08,01,04R,16:33,2026-09-08T16:24:23.867870+09:00,1,0.11,2,0.07,3,0.14,4,0.01,6,0.24,5,0.07
202609080912,2026-09-08,09,12R,16:35,2026-09-08T16:26:18.691166+09:00,1,-0.06,2,0.07,3,-0.06,4,-0.04,5,-0.08,6,0.22
202609080412,2026-09-08,04,12R,16:38,2026-09-08T16:28:21.978652+09:00,1,0.07,2,0.08,3,0.12,4,0.13,5,0.13,6,-0.03
202609080704,2026-09-08,07,04R,16:42,2026-09-08T16:32:23.994082+09:00,1,0.18,2,0.12,3,0.21,4,0.27,5,0.24,6,0.29
202609081612,2026-09-08,16,12R,16:48,2026-09-08T16:38:23.560629+09:00,1,0.09,2,0.07,3,0.21,4,0.1,5,-0.06,6,0.07
202609082404,2026-09-08,24,04R,16:50,2026-09-08T16:40:27.287209+09:00,1,0.14,2,0.08,3,0.02,4,-0.01,5,-0.02,6,0.01
202609080105,2026-09-08,01,05R,17:01,2026-09-08T16:52:25.751797+09:00,2,0.05,3,-0.01,4,0.11,5,-0.03,1,0.09,6,-0.17
202609080705,2026-09-08,07,05R,17:10,2026-09-08T17:00:44.072677+09:00,1,0.17,2,-0.02,3,0.15,4,0.08,5,0.12,6,0.02
202609082405,2026-09-08,24,05R,17:19,2026-09-08T17:10:24.060102+09:00,1,-0.02,2,-0.03,3,0.02,4,0.1,5,0.08,6,0.12
202609080106,2026-09-08,01,06R,17:28,2026-09-08T17:18:24.600250+09:00,1,0.08,2,0.1,3,0.04,4,0.25,5,0.24,6,0.32
202609080706,2026-09-08,07,06R,17:37,2026-09-08T17:28:22.376922+09:00,1,0.16,2,0.11,3,0.15,4,0.66,5,0.27,6,0.13
202609082406,2026-09-08,24,06R,17:46,2026-09-08T17:36:22.616730+09:00,1,0.01,2,0.06,3,-0.12,4,0.12,5,0.11,6,0.04
202609080107,2026-09-08,01,07R,17:55,2026-09-08T17:46:19.093435+09:00,1,-0.05,6,0.07,2,0.11,3,0.07,4,0.19,5,0.05
202609080707,2026-09-08,07,07R,18:04,2026-09-08T17:54:20.437070+09:00,1,0.08,2,0.19,3,0.11,4,0.11,5,0.08,6,0.09
202609082407,2026-09-08,24,07R,18:13,2026-09-08T18:04:21.273250+09:00,1,0.01,2,0.09,3,-0.01,4,0.05,5,-0.01,6,-0.01
202609080108,2026-09-08,01,08R,18:23,2026-09-08T18:14:25.353740+09:00,1,0.12,2,0.07,3,-0.01,4,0.03,5,0.16,6,0.02
202609080708,2026-09-08,07,08R,18:33,2026-09-08T18:24:22.423210+09:00,1,-0.03,2,-0.05,3,0.1,4,-0.01,5,0.07,6,-0.09
202609082408,2026-09-08,24,08R,18:43,2026-09-08T18:34:20.238393+09:00,1,0.07,2,0.17,3,-0.01,4,-0.06,5,-0.02,6,-0.03
202609080109,2026-09-08,01,09R,18:54,2026-09-08T18:46:24.253447+09:00,1,-0.06,2,-0.01,3,0.01,4,-0.05,5,-0.05,6,0.03
202609080709,2026-09-08,07,09R,19:04,2026-09-08T18:54:21.853628+09:00,1,-0.03,2,0.12,3,0.15,4,0.13,5,0.06,6,0.04
202609082409,2026-09-08,24,09R,19:14,2026-09-08T19:04:27.749459+09:00,1,-0.14,2,-0.04,3,-0.06,4,0.1,5,0.01,6,-0.06
