レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202609110304,2026-09-11,03,4R,realtime,67.26,30.43,49.65,13.52,47.53,5.09,44.15,3.18,50.89,4.88,57.11,54.05,24.46,47.07,12.82,29.98,3.21,31.85,2.3,31.9,3.06,45.84,52.8,23.89,44.48,12.12,53.79,5.76,62.62,4.51,62.98,6.04,52.32,46.35,20.97,52.24,14.23,58.66,6.28,50.31,3.63,56.29,5.4,50.51,42.93,19.42,49.65,13.52,38.28,4.1,58.52,4.22,49.47,4.75,46.01,37.66,17.04,52.24,14.23,29.18,3.13,52.36,3.77,48.72,4.67,42.84
202609110305,2026-09-11,03,5R,daily,67.26,30.43,47.07,12.82,53.23,5.7,50.0,3.6,50.0,4.8,57.36,54.05,24.46,52.24,14.23,49.02,5.25,50.0,3.6,50.0,4.8,52.34,52.8,23.89,44.48,12.12,56.23,6.02,50.0,3.6,50.0,4.8,50.43,46.35,20.97,49.65,13.52,30.63,3.28,50.0,3.6,50.0,4.8,46.18,42.93,19.42,62.59,17.05,53.39,5.72,50.0,3.6,50.0,4.8,50.59,37.66,17.04,41.89,11.41,43.95,4.71,50.0,3.6,50.0,4.8,41.56
202609110305,2026-09-11,03,5R,realtime,67.26,30.43,47.07,12.82,53.23,5.7,51.14,3.69,50.24,4.82,57.46,54.05,24.46,52.24,14.23,49.02,5.25,38.8,2.8,28.95,2.78,49.51,52.8,23.89,44.48,12.12,56.23,6.02,63.49,4.58,64.55,6.19,52.8,46.35,20.97,49.65,13.52,30.63,3.28,52.91,3.81,56.09,5.38,46.97,42.93,19.42,62.59,17.05,53.39,5.72,58.2,4.2,49.96,4.79,51.18,37.66,17.04,41.89,11.41,43.95,4.71,35.27,2.54,50.45,4.84,40.54
202609110306,2026-09-11,03,6R,daily,67.26,30.43,44.48,12.12,70.31,7.53,50.0,3.6,50.0,4.8,58.48,54.05,24.46,49.65,13.52,28.76,3.08,50.0,3.6,50.0,4.8,49.46,52.8,23.89,44.48,12.12,61.03,6.54,50.0,3.6,50.0,4.8,50.94,46.35,20.97,49.65,13.52,66.91,7.17,50.0,3.6,50.0,4.8,50.07,42.93,19.42,39.3,10.71,46.57,4.99,50.0,3.6,50.0,4.8,43.52,37.66,17.04,49.65,13.52,54.85,5.87,50.0,3.6,50.0,4.8,44.84
202609110306,2026-09-11,03,6R,realtime,67.26,30.43,44.48,12.12,70.31,7.53,69.02,4.98,50.24,4.82,59.87,54.05,24.46,49.65,13.52,28.76,3.08,45.2,3.26,28.95,2.78,47.1,52.8,23.89,44.48,12.12,61.03,6.54,38.06,2.74,64.55,6.19,51.48,46.35,20.97,49.65,13.52,66.91,7.17,49.97,3.6,56.09,5.38,50.65,42.93,19.42,39.3,10.71,46.57,4.99,42.82,3.09,49.96,4.79,43.0,37.66,17.04,49.65,13.52,54.85,5.88,54.73,3.95,50.45,4.84,45.23
202609110307,2026-09-11,03,7R,daily,67.26,30.43,39.3,10.71,38.02,4.07,50.0,3.6,50.0,4.8,53.61,54.05,24.46,49.65,13.52,40.69,4.36,50.0,3.6,50.0,4.8,50.74,52.8,23.89,49.65,13.52,47.0,5.03,50.0,3.6,50.0,4.8,50.85,46.35,20.97,39.3,10.71,46.59,4.99,50.0,3.6,50.0,4.8,45.07,42.93,19.42,52.24,14.23,54.15,5.8,50.0,3.6,50.0,4.8,47.85,37.66,17.04,52.24,14.23,65.39,7.0,50.0,3.6,50.0,4.8,46.68
202609110307,2026-09-11,03,7R,realtime,67.26,30.43,39.3,10.71,38.02,4.07,53.24,3.84,50.24,4.82,53.87,54.05,24.46,49.65,13.52,40.69,4.36,30.31,2.19,28.95,2.78,47.3,52.8,23.89,49.65,13.52,47.0,5.03,46.69,3.37,64.55,6.19,52.01,46.35,20.97,39.3,10.71,46.59,4.99,53.24,3.84,56.09,5.38,45.89,42.93,19.42,52.24,14.23,54.15,5.8,53.24,3.84,49.96,4.79,48.08,37.66,17.04,52.24,14.23,65.39,7.0,63.07,4.55,50.45,4.84,47.66
202609110308,2026-09-11,03,8R,daily,67.26,30.43,47.07,12.82,62.18,6.66,50.0,3.6,50.0,4.8,58.31,54.05,24.46,49.65,13.52,42.55,4.56,50.0,3.6,50.0,4.8,50.94,52.8,23.89,31.54,8.59,55.99,6.0,50.0,3.6,50.0,4.8,46.88,46.35,20.97,49.65,13.52,47.53,5.09,50.0,3.6,50.0,4.8,47.99,42.93,19.42,52.24,14.23,29.18,3.13,50.0,3.6,50.0,4.8,45.18,37.66,17.04,52.24,14.23,53.66,5.75,50.0,3.6,50.0,4.8,45.42
202609110309,2026-09-11,03,9R,daily,67.26,30.43,47.07,12.82,37.75,4.04,50.0,3.6,50.0,4.8,55.7,54.05,24.46,49.65,13.52,38.28,4.1,50.0,3.6,50.0,4.8,50.48,52.8,23.89,49.65,13.52,30.63,3.28,50.0,3.6,50.0,4.8,49.1,46.35,20.97,47.07,12.82,49.35,5.29,50.0,3.6,50.0,4.8,47.48,42.93,19.42,41.89,11.41,51.34,5.5,50.0,3.6,50.0,4.8,44.73,37.66,17.04,47.07,12.82,53.23,5.7,50.0,3.6,50.0,4.8,43.96
202609110310,2026-09-11,03,10R,daily,67.26,30.43,54.83,14.93,63.35,6.79,50.0,3.6,50.0,4.8,60.55,54.05,24.46,62.59,17.05,53.39,5.72,50.0,3.6,50.0,4.8,55.62,52.8,23.89,52.24,14.23,58.66,6.28,50.0,3.6,50.0,4.8,52.8,46.35,20.97,62.59,17.05,52.75,5.65,50.0,3.6,50.0,4.8,52.07,42.93,19.42,39.3,10.71,59.08,6.33,50.0,3.6,50.0,4.8,44.86,37.66,17.04,44.48,12.12,70.31,7.53,50.0,3.6,50.0,4.8,45.09
202609110311,2026-09-11,03,11R,daily,67.26,30.43,57.42,15.64,36.78,3.94,50.0,3.6,50.0,4.8,58.41,54.05,24.46,52.24,14.23,54.15,5.8,50.0,3.6,50.0,4.8,52.89,52.8,23.89,49.65,13.52,66.91,7.17,50.0,3.6,50.0,4.8,52.98,46.35,20.97,44.48,12.12,53.79,5.76,50.0,3.6,50.0,4.8,47.25,42.93,19.42,52.24,14.23,49.02,5.25,50.0,3.6,50.0,4.8,47.31,37.66,17.04,52.24,14.23,56.5,6.05,50.0,3.6,50.0,4.8,45.72
202609110312,2026-09-11,03,12R,daily,67.26,30.43,54.83,14.93,61.85,6.62,50.0,3.6,50.0,4.8,60.39,54.05,24.46,83.29,22.69,38.68,4.14,50.0,3.6,50.0,4.8,59.69,52.8,23.89,57.42,15.64,51.68,5.54,50.0,3.6,50.0,4.8,53.47,46.35,20.97,78.12,21.28,66.97,7.17,50.0,3.6,50.0,4.8,57.82,42.93,19.42,52.24,14.23,41.47,4.44,50.0,3.6,50.0,4.8,46.5,37.66,17.04,52.24,14.23,56.93,6.1,50.0,3.6,50.0,4.8,45.77
202609110501,2026-09-11,05,1R,daily,68.91,25.09,49.53,13.36,46.87,4.18,50.0,10.1,50.0,3.76,56.48,51.23,18.65,44.71,12.06,40.63,3.62,50.0,10.1,50.0,3.76,48.18,50.59,18.42,51.94,14.01,52.88,4.72,50.0,10.1,50.0,3.76,50.99,48.62,17.7,49.53,13.36,61.18,5.46,50.0,10.1,50.0,3.76,50.37,44.78,16.3,47.12,12.71,40.71,3.63,50.0,10.1,50.0,3.76,46.5,35.65,12.98,47.12,12.71,47.34,4.22,50.0,10.1,50.0,3.76,43.76
202609110501,2026-09-11,05,1R,realtime,68.91,25.09,49.53,13.36,46.87,4.18,58.8,11.87,39.77,2.99,57.49,51.23,18.65,44.71,12.06,40.63,3.62,65.82,13.29,63.91,4.8,52.42,50.59,18.42,51.94,14.01,52.88,4.72,52.7,10.64,63.61,4.78,52.56,48.62,17.7,49.53,13.36,61.18,5.46,60.85,12.29,47.28,3.55,52.35,44.78,16.3,47.12,12.71,40.71,3.63,26.32,5.31,35.42,2.66,40.62,35.65,12.98,47.12,12.71,47.34,4.22,35.41,7.15,49.82,3.75,40.8
202609110502,2026-09-11,05,2R,daily,68.91,25.09,47.12,12.71,46.82,4.18,50.0,10.1,50.0,3.76,55.82,51.23,18.65,44.71,12.06,52.12,4.65,50.0,10.1,50.0,3.76,49.21,50.59,18.42,56.76,15.31,64.58,5.76,50.0,10.1,50.0,3.76,53.34,48.62,17.7,51.94,14.01,61.38,5.47,50.0,10.1,50.0,3.76,51.04,44.78,16.3,49.53,13.36,33.21,2.96,50.0,10.1,50.0,3.76,46.48,35.65,12.98,44.71,12.06,46.3,4.13,50.0,10.1,50.0,3.76,43.02
202609110502,2026-09-11,05,2R,realtime,68.91,25.09,47.12,12.71,46.82,4.17,52.74,10.65,39.99,3.01,55.62,51.23,18.65,44.71,12.06,52.12,4.65,56.49,11.4,60.06,4.52,51.28,50.59,18.42,56.76,15.31,64.58,5.76,48.76,9.84,64.31,4.83,54.16,48.62,17.7,51.94,14.01,61.38,5.47,37.57,7.58,50.57,3.8,48.57,44.78,16.3,49.53,13.36,33.21,2.96,56.35,11.38,43.02,3.23,47.23,35.65,12.98,44.71,12.06,46.3,4.13,48.01,9.69,41.85,3.15,42.0
