レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202609050107,2026-09-05,01,7R,daily,68.49,25.96,49.28,9.64,38.15,4.71,50.0,10.9,50.0,4.18,55.4,52.33,19.84,42.06,8.23,38.3,4.73,50.0,10.9,50.0,4.18,47.88,52.57,19.93,60.1,11.76,56.23,6.95,50.0,10.9,50.0,4.18,53.72,47.29,17.93,45.67,8.94,66.69,8.24,50.0,10.9,50.0,4.18,50.19,44.66,16.93,45.67,8.94,42.53,5.26,50.0,10.9,50.0,4.18,46.2,34.48,13.07,43.86,8.59,61.45,7.59,50.0,10.9,50.0,4.18,44.33
202609050107,2026-09-05,01,7R,realtime,68.49,25.96,49.28,9.64,38.15,4.71,62.0,13.52,49.88,4.17,58.01,47.29,17.93,42.06,8.23,38.3,4.73,53.09,11.58,57.77,4.83,47.3,52.33,19.84,60.1,11.76,56.23,6.95,62.9,13.72,45.01,3.76,56.03,44.66,16.93,45.67,8.94,66.69,8.24,39.07,8.52,51.17,4.27,46.9,52.57,19.93,45.67,8.94,42.53,5.26,44.51,9.71,42.82,3.58,47.41,34.48,13.07,43.86,8.59,61.45,7.59,38.36,8.37,53.47,4.47,42.08
202609050108,2026-09-05,01,8R,daily,68.49,25.96,49.28,9.64,34.61,4.28,50.0,10.9,50.0,4.18,54.96,52.33,19.84,43.86,8.59,58.05,7.17,50.0,10.9,50.0,4.18,50.68,52.57,19.93,45.67,8.94,56.92,7.03,50.0,10.9,50.0,4.18,50.98,47.29,17.93,43.86,8.59,51.9,6.41,50.0,10.9,50.0,4.18,48.01,44.66,16.93,72.73,14.24,42.32,5.23,50.0,10.9,50.0,4.18,51.48,34.48,13.07,43.86,8.59,40.97,5.06,50.0,10.9,50.0,4.18,41.8
202609050109,2026-09-05,01,9R,daily,68.49,25.96,45.67,8.94,45.74,5.65,50.0,10.9,50.0,4.18,55.63,52.33,19.84,61.91,12.12,51.7,6.39,50.0,10.9,50.0,4.18,53.42,52.57,19.93,47.47,9.29,52.14,6.44,50.0,10.9,50.0,4.18,50.74,47.29,17.93,49.28,9.64,38.38,4.74,50.0,10.9,50.0,4.18,47.39,44.66,16.93,43.86,8.59,42.34,5.23,50.0,10.9,50.0,4.18,45.83,34.48,13.07,47.47,9.29,54.29,6.71,50.0,10.9,50.0,4.18,44.15
202609050109,2026-09-05,01,9R,realtime,68.49,25.96,45.67,8.94,45.74,5.65,55.76,12.16,52.54,4.39,57.1,52.33,19.84,61.91,12.12,51.7,6.39,57.17,12.47,45.28,3.78,54.59,52.57,19.93,47.47,9.29,52.14,6.44,65.05,14.19,43.88,3.67,53.51,47.29,17.93,49.28,9.64,38.38,4.74,50.59,11.03,56.53,4.72,48.07,44.66,16.93,43.86,8.59,42.34,5.23,34.67,7.56,50.62,4.23,42.54,34.48,13.07,47.47,9.29,54.29,6.71,36.68,8.0,51.27,4.28,41.35
202609050110,2026-09-05,01,10R,daily,68.49,25.96,45.67,8.94,45.45,5.62,50.0,10.9,50.0,4.18,55.6,52.33,19.84,47.47,9.29,52.79,6.52,50.0,10.9,50.0,4.18,50.73,52.57,19.93,49.28,9.64,57.7,7.13,50.0,10.9,50.0,4.18,51.78,47.29,17.93,54.69,10.7,44.92,5.55,50.0,10.9,50.0,4.18,49.26,44.66,16.93,51.08,10.0,36.86,4.56,50.0,10.9,50.0,4.18,46.56,34.48,13.07,49.28,9.64,50.41,6.23,50.0,10.9,50.0,4.18,44.03
202609050111,2026-09-05,01,11R,daily,68.49,25.96,60.1,11.76,56.87,7.03,50.0,10.9,50.0,4.18,59.83,52.33,19.84,45.67,8.94,56.38,6.97,50.0,10.9,50.0,4.18,50.82,52.57,19.93,45.67,8.94,42.98,5.31,50.0,10.9,50.0,4.18,49.26,47.29,17.93,49.28,9.64,38.15,4.71,50.0,10.9,50.0,4.18,47.37,44.66,16.93,49.28,9.64,64.34,7.95,50.0,10.9,50.0,4.18,49.61,34.48,13.07,43.86,8.59,40.47,5.0,50.0,10.9,50.0,4.18,41.74
202609050112,2026-09-05,01,12R,daily,68.49,25.96,60.1,11.76,56.23,6.95,50.0,10.9,50.0,4.18,59.76,52.33,19.84,72.73,14.24,42.32,5.23,50.0,10.9,50.0,4.18,54.38,52.57,19.93,60.1,11.76,44.82,5.54,50.0,10.9,50.0,4.18,52.31,47.29,17.93,54.69,10.7,39.0,4.82,50.0,10.9,50.0,4.18,48.53,44.66,16.93,54.69,10.7,55.74,6.89,50.0,10.9,50.0,4.18,49.6,34.48,13.07,63.71,12.47,47.03,5.81,50.0,10.9,50.0,4.18,46.43
202609050201,2026-09-05,02,1R,daily,66.74,18.18,44.74,12.23,57.49,7.36,50.0,11.89,50.0,4.42,54.08,53.82,14.66,42.78,11.69,45.03,5.76,50.0,11.89,50.0,4.42,48.43,52.69,14.36,44.74,12.23,55.06,7.05,50.0,11.89,50.0,4.42,49.94,48.72,13.27,42.78,11.69,45.95,5.88,50.0,11.89,50.0,4.42,47.16,43.98,11.98,34.95,9.55,50.32,6.44,50.0,11.89,50.0,4.42,44.29,34.86,9.5,44.74,12.23,62.24,7.97,50.0,11.89,50.0,4.42,46.0
202609050201,2026-09-05,02,1R,realtime,66.74,18.18,44.74,12.23,57.49,7.36,68.54,16.3,45.61,4.03,58.1,53.82,14.66,42.78,11.69,45.03,5.76,47.46,11.29,49.39,4.36,47.77,52.69,14.36,44.74,12.23,55.06,7.05,34.64,8.24,48.0,4.24,46.12,48.72,13.27,42.78,11.69,45.95,5.88,40.22,9.57,51.46,4.55,44.96,43.98,11.98,34.95,9.55,50.32,6.44,54.51,12.97,54.14,4.78,45.73,34.86,9.5,44.74,12.23,62.24,7.97,54.59,12.98,51.18,4.52,47.2
202609050202,2026-09-05,02,2R,daily,66.74,18.18,44.74,12.23,59.27,7.59,50.0,11.89,50.0,4.42,54.31,53.82,14.66,48.66,13.3,48.75,6.24,50.0,11.89,50.0,4.42,50.51,52.69,14.36,36.91,10.09,38.86,4.97,50.0,11.89,50.0,4.42,45.73,48.72,13.27,42.78,11.69,48.64,6.23,50.0,11.89,50.0,4.42,47.5,43.98,11.98,40.82,11.16,44.37,5.68,50.0,11.89,50.0,4.42,45.13,34.86,9.5,46.7,12.76,59.09,7.56,50.0,11.89,50.0,4.42,46.14
202609050202,2026-09-05,02,2R,realtime,66.74,18.18,44.74,12.23,59.27,7.59,60.0,14.27,46.25,4.09,56.36,53.82,14.66,48.66,13.3,48.75,6.24,44.5,10.58,50.47,4.46,49.25,52.69,14.36,36.91,10.09,38.86,4.97,53.75,12.79,47.8,4.22,46.43,48.72,13.27,42.78,11.69,48.64,6.23,40.05,9.52,50.71,4.48,45.2,43.98,11.98,40.82,11.16,44.37,5.68,40.11,9.54,53.06,4.69,43.05,34.86,9.5,46.7,12.76,59.09,7.56,61.58,14.65,51.48,4.55,49.02
202609050203,2026-09-05,02,3R,daily,66.74,18.18,48.66,13.3,44.88,5.74,50.0,11.89,50.0,4.42,53.54,53.82,14.66,42.78,11.69,43.45,5.56,50.0,11.89,50.0,4.42,48.23,52.69,14.36,46.7,12.76,57.82,7.4,50.0,11.89,50.0,4.42,50.83,48.72,13.27,48.66,13.3,62.55,8.01,50.0,11.89,50.0,4.42,50.89,43.98,11.98,58.46,15.98,55.86,7.15,50.0,11.89,50.0,4.42,51.42,34.86,9.5,34.95,9.55,56.24,7.2,50.0,11.89,50.0,4.42,42.56
202609050203,2026-09-05,02,3R,realtime,66.74,18.18,48.66,13.3,44.88,5.74,50.69,12.06,46.25,4.09,53.37,52.69,14.36,42.78,11.69,43.45,5.56,35.79,8.51,47.8,4.22,44.35,48.72,13.27,46.7,12.76,57.82,7.4,45.72,10.87,50.71,4.48,48.8,53.82,14.66,48.66,13.3,62.55,8.01,63.67,15.14,50.47,4.46,55.57,43.98,11.98,58.46,15.98,55.86,7.15,48.98,11.65,53.06,4.69,51.45,34.86,9.5,34.95,9.55,56.24,7.2,55.13,13.11,51.48,4.55,43.91
202609050204,2026-09-05,02,4R,daily,66.74,18.18,48.66,13.3,31.32,4.01,50.0,11.89,50.0,4.42,51.8,53.82,14.66,48.66,13.3,36.37,4.66,50.0,11.89,50.0,4.42,48.93,52.69,14.36,70.21,19.19,42.52,5.44,50.0,11.89,50.0,4.42,55.3,48.72,13.27,50.62,13.84,69.18,8.85,50.0,11.89,50.0,4.42,52.27,43.98,11.98,52.58,14.37,53.96,6.91,50.0,11.89,50.0,4.42,49.57,34.86,9.5,50.62,13.84,45.6,5.84,50.0,11.89,50.0,4.42,45.48
202609050204,2026-09-05,02,4R,realtime,66.74,18.18,48.66,13.3,31.32,4.01,44.22,10.52,46.79,4.13,50.15,53.82,14.66,48.66,13.3,36.37,4.66,44.16,10.5,50.35,4.45,47.57,52.69,14.36,70.21,19.19,42.52,5.44,61.27,14.57,47.91,4.23,57.8,48.72,13.27,50.62,13.84,69.18,8.85,46.69,11.1,50.38,4.45,51.52,43.98,11.98,52.58,14.37,53.96,6.91,61.96,14.74,52.96,4.68,52.68,34.86,9.5,50.62,13.84,45.6,5.84,41.67,9.91,51.39,4.54,43.62
202609050205,2026-09-05,02,5R,daily,66.74,18.18,52.58,14.37,31.55,4.04,50.0,11.89,50.0,4.42,52.9,53.82,14.66,44.74,12.23,50.69,6.49,50.0,11.89,50.0,4.42,49.69,52.69,14.36,48.66,13.3,35.31,4.52,50.0,11.89,50.0,4.42,48.49,48.72,13.27,72.17,19.73,45.32,5.8,50.0,11.89,50.0,4.42,55.11,43.98,11.98,42.78,11.69,45.03,5.76,50.0,11.89,50.0,4.42,45.75,34.86,9.5,44.74,12.23,67.15,8.59,50.0,11.89,50.0,4.42,46.63
202609050205,2026-09-05,02,5R,realtime,66.74,18.18,52.58,14.37,31.55,4.04,57.69,13.72,47.32,4.18,54.5,53.82,14.66,44.74,12.23,50.69,6.49,42.19,10.03,50.23,4.44,47.85,52.69,14.36,48.66,13.3,35.31,4.52,47.66,11.34,48.01,4.24,47.76,48.72,13.27,72.17,19.73,45.32,5.8,65.54,15.59,50.05,4.42,58.81,43.98,11.98,42.78,11.69,45.03,5.76,39.61,9.42,52.86,4.67,43.53,34.86,9.5,44.74,12.23,67.15,8.59,47.29,11.25,51.3,4.53,46.1
202609050206,2026-09-05,02,6R,daily,66.74,18.18,42.78,11.69,65.37,8.37,50.0,11.89,50.0,4.42,54.56,53.82,14.66,50.62,13.84,40.08,5.13,50.0,11.89,50.0,4.42,49.94,52.69,14.36,46.7,12.76,59.09,7.56,50.0,11.89,50.0,4.42,51.0,48.72,13.27,44.74,12.23,70.84,9.07,50.0,11.89,50.0,4.42,50.88,43.98,11.98,46.7,12.76,69.03,8.84,50.0,11.89,50.0,4.42,49.89,34.86,9.5,50.62,13.84,42.95,5.5,50.0,11.89,50.0,4.42,45.14
202609050206,2026-09-05,02,6R,realtime,66.74,18.18,42.78,11.69,65.37,8.37,70.9,16.86,47.76,4.22,59.33,53.82,14.66,50.62,13.84,40.08,5.13,51.03,12.14,51.06,4.51,50.28,52.69,14.36,46.7,12.76,59.09,7.56,48.27,11.48,47.92,4.23,50.4,48.72,13.27,44.74,12.23,70.84,9.07,41.3,9.82,49.71,4.39,48.79,43.98,11.98,46.7,12.76,69.03,8.84,48.61,11.56,52.63,4.65,49.8,34.86,9.5,50.62,13.84,42.95,5.5,39.87,9.48,50.69,4.48,42.79
202609050207,2026-09-05,02,7R,daily,66.74,18.18,54.54,14.91,49.53,6.34,50.0,11.89,50.0,4.42,55.74,53.82,14.66,42.78,11.69,48.64,6.23,50.0,11.89,50.0,4.42,48.89,52.69,14.36,40.82,11.16,58.21,7.45,50.0,11.89,50.0,4.42,49.28,48.72,13.27,44.74,12.23,55.06,7.05,50.0,11.89,50.0,4.42,48.86,43.98,11.98,42.78,11.69,28.57,3.66,50.0,11.89,50.0,4.42,43.64,34.86,9.5,38.86,10.62,48.36,6.19,50.0,11.89,50.0,4.42,42.62
202609050207,2026-09-05,02,7R,realtime,66.74,18.18,54.54,14.91,49.53,6.34,70.98,16.88,47.76,4.22,60.53,53.82,14.66,42.78,11.69,48.64,6.23,44.37,10.55,51.06,4.51,47.65,52.69,14.36,40.82,11.16,58.21,7.45,54.42,12.94,47.92,4.23,50.14,48.72,13.27,44.74,12.23,55.06,7.05,41.53,9.88,49.71,4.39,46.82,43.98,11.98,42.78,11.69,28.57,3.66,39.32,9.35,52.63,4.65,41.34,34.86,9.5,38.86,10.62,48.36,6.19,49.37,11.74,50.69,4.48,42.53
202609050208,2026-09-05,02,8R,daily,66.74,18.18,36.91,10.09,38.86,4.97,50.0,11.89,50.0,4.42,49.56,53.82,14.66,58.46,15.98,58.63,7.5,50.0,11.89,50.0,4.42,54.46,52.69,14.36,48.66,13.3,44.88,5.74,50.0,11.89,50.0,4.42,49.71,48.72,13.27,34.95,9.55,50.32,6.44,50.0,11.89,50.0,4.42,45.58,43.98,11.98,50.62,13.84,45.6,5.84,50.0,11.89,50.0,4.42,47.97,34.86,9.5,42.78,11.69,30.74,3.93,50.0,11.89,50.0,4.42,41.44
202609050208,2026-09-05,02,8R,realtime,53.82,14.66,36.91,10.09,38.86,4.97,49.85,11.86,48.9,4.32,45.9,66.74,18.18,58.46,15.98,58.63,7.5,51.98,12.36,47.74,4.22,58.25,52.69,14.36,48.66,13.3,44.88,5.74,47.26,11.24,48.42,4.28,48.92,48.72,13.27,34.95,9.55,50.32,6.44,48.09,11.44,50.15,4.43,45.14,43.98,11.98,50.62,13.84,45.6,5.84,50.05,11.9,53.75,4.75,48.31,34.86,9.5,42.78,11.69,30.74,3.93,52.75,12.55,50.81,4.49,42.16
202609050209,2026-09-05,02,9R,daily,66.74,18.18,48.66,13.3,35.31,4.52,50.0,11.89,50.0,4.42,52.31,53.82,14.66,58.46,15.98,55.86,7.15,50.0,11.89,50.0,4.42,54.1,52.69,14.36,40.82,11.16,44.37,5.68,50.0,11.89,50.0,4.42,47.51,48.72,13.27,48.66,13.3,36.37,4.66,50.0,11.89,50.0,4.42,47.54,43.98,11.98,70.21,19.19,62.79,8.04,50.0,11.89,50.0,4.42,55.52,34.86,9.5,42.78,11.69,45.95,5.88,50.0,11.89,50.0,4.42,43.38
202609050209,2026-09-05,02,9R,realtime,66.74,18.18,48.66,13.3,35.31,4.52,63.38,15.08,48.99,4.33,55.41,53.82,14.66,58.46,15.98,55.86,7.15,66.17,15.74,49.25,4.35,57.88,52.69,14.36,40.82,11.16,44.37,5.68,41.64,9.9,49.95,4.41,45.51,48.72,13.27,48.66,13.3,36.37,4.66,39.09,9.3,50.63,4.47,45.0,43.98,11.98,70.21,19.19,62.79,8.04,51.84,12.33,50.29,4.44,55.98,34.86,9.5,42.78,11.69,45.95,5.88,37.85,9.0,50.66,4.48,40.55
202609050210,2026-09-05,02,10R,daily,66.74,18.18,46.7,12.76,69.03,8.84,50.0,11.89,50.0,4.42,56.09,53.82,14.66,44.74,12.23,57.49,7.36,50.0,11.89,50.0,4.42,50.56,52.69,14.36,50.62,13.84,64.83,8.3,50.0,11.89,50.0,4.42,52.8,48.72,13.27,46.7,12.76,57.82,7.4,50.0,11.89,50.0,4.42,49.75,43.98,11.98,44.74,12.23,67.15,8.59,50.0,11.89,50.0,4.42,49.12,34.86,9.5,70.21,19.19,42.52,5.44,50.0,11.89,50.0,4.42,50.44
202609050210,2026-09-05,02,10R,realtime,66.74,18.18,46.7,12.76,69.03,8.84,49.74,11.83,49.43,4.37,55.98,53.82,14.66,44.74,12.23,57.49,7.36,58.27,13.86,50.08,4.43,52.54,52.69,14.36,50.62,13.84,64.83,8.3,60.27,14.33,49.86,4.41,55.23,48.72,13.27,46.7,12.76,57.82,7.4,43.98,10.46,50.29,4.44,48.34,34.86,9.5,44.74,12.23,67.15,8.59,31.56,7.51,50.05,4.42,42.25,43.98,11.98,70.21,19.19,42.52,5.44,56.14,13.35,50.06,4.42,54.39
202609050211,2026-09-05,02,11R,daily,66.74,18.18,48.66,13.3,48.75,6.24,50.0,11.89,50.0,4.42,54.03,53.82,14.66,44.74,12.23,62.24,7.97,50.0,11.89,50.0,4.42,51.17,52.69,14.36,42.78,11.69,43.45,5.56,50.0,11.89,50.0,4.42,47.92,48.72,13.27,54.54,14.91,49.53,6.34,50.0,11.89,50.0,4.42,50.83,43.98,11.98,42.78,11.69,65.37,8.37,50.0,11.89,50.0,4.42,48.36,34.86,9.5,50.62,13.84,69.18,8.85,50.0,11.89,50.0,4.42,48.5
202609050211,2026-09-05,02,11R,realtime,66.74,18.18,48.66,13.3,48.75,6.24,56.64,13.47,48.99,4.33,55.52,53.82,14.66,44.74,12.23,62.24,7.97,63.32,15.06,49.25,4.35,54.27,52.69,14.36,42.78,11.69,43.45,5.56,35.79,8.51,49.95,4.41,44.54,48.72,13.27,54.54,14.91,49.53,6.34,44.66,10.62,50.63,4.47,49.62,43.98,11.98,42.78,11.69,65.37,8.37,36.09,8.58,50.29,4.44,45.07,34.86,9.5,50.62,13.84,69.18,8.85,63.48,15.1,50.66,4.48,51.76
202609050212,2026-09-05,02,12R,daily,66.74,18.18,72.17,19.73,45.32,5.8,50.0,11.89,50.0,4.42,60.02,53.82,14.66,44.74,12.23,59.27,7.59,50.0,11.89,50.0,4.42,50.79,52.69,14.36,44.74,12.23,70.84,9.07,50.0,11.89,50.0,4.42,51.96,48.72,13.27,42.78,11.69,28.57,3.66,50.0,11.89,50.0,4.42,44.93,43.98,11.98,58.46,15.98,58.63,7.5,50.0,11.89,50.0,4.42,51.78,34.86,9.5,48.66,13.3,62.55,8.01,50.0,11.89,50.0,4.42,47.11
202609050212,2026-09-05,02,12R,realtime,66.74,18.18,72.17,19.73,45.32,5.8,75.87,18.04,49.52,4.38,66.13,53.82,14.66,44.74,12.23,59.27,7.59,49.11,11.68,49.13,4.34,50.5,52.69,14.36,44.74,12.23,70.84,9.07,46.77,11.12,50.06,4.42,51.2,48.72,13.27,42.78,11.69,28.57,3.66,36.74,8.74,50.3,4.45,41.81,43.98,11.98,58.46,15.98,58.63,7.5,47.03,11.19,50.19,4.44,51.09,34.86,9.5,48.66,13.3,62.55,8.01,44.48,10.58,50.57,4.47,45.85
202609050301,2026-09-05,03,1R,daily,67.26,30.43,47.07,12.82,55.61,5.96,50.0,3.6,50.0,4.8,57.61,54.05,24.46,47.07,12.82,30.61,3.28,50.0,3.6,50.0,4.8,48.96,52.8,23.89,44.48,12.12,46.31,4.96,50.0,3.6,50.0,4.8,49.37,46.35,20.97,49.65,13.52,45.99,4.93,50.0,3.6,50.0,4.8,47.83,42.93,19.42,44.48,12.12,59.22,6.34,50.0,3.6,50.0,4.8,46.28,37.66,17.04,31.54,8.59,57.92,6.2,50.0,3.6,50.0,4.8,40.24
