レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202609070106,2026-09-07,01,6R,daily,68.49,25.96,45.67,8.94,51.71,6.39,50.0,10.9,50.0,4.18,56.37,52.33,19.84,43.86,8.59,42.15,5.21,50.0,10.9,50.0,4.18,48.71,52.57,19.93,40.25,7.88,42.27,5.22,50.0,10.9,50.0,4.18,48.11,47.29,17.93,42.06,8.23,33.03,4.08,50.0,10.9,50.0,4.18,45.32,44.66,16.93,45.67,8.94,45.17,5.58,50.0,10.9,50.0,4.18,46.53,34.48,13.07,33.03,6.47,37.05,4.58,50.0,10.9,50.0,4.18,39.19
202609070106,2026-09-07,01,6R,realtime,68.49,25.96,45.67,8.94,51.71,6.39,54.05,11.79,53.5,4.47,57.55,52.33,19.84,43.86,8.59,42.15,5.21,44.89,9.79,47.69,3.98,47.4,52.57,19.93,40.25,7.88,42.27,5.22,36.7,8.0,41.54,3.47,44.5,47.29,17.93,42.06,8.23,33.03,4.08,46.81,10.21,55.47,4.63,45.08,44.66,16.93,45.67,8.94,45.17,5.58,64.72,14.12,49.86,4.16,49.73,34.48,13.07,33.03,6.47,37.05,4.58,52.74,11.5,52.06,4.35,39.96
202609070107,2026-09-07,01,7R,daily,68.49,25.96,47.47,9.29,47.33,5.85,50.0,10.9,50.0,4.18,56.18,52.33,19.84,42.06,8.23,55.39,6.85,50.0,10.9,50.0,4.18,49.99,52.57,19.93,54.69,10.7,44.2,5.46,50.0,10.9,50.0,4.18,51.17,47.29,17.93,43.86,8.59,60.86,7.52,50.0,10.9,50.0,4.18,49.11,44.66,16.93,43.86,8.59,50.23,6.21,50.0,10.9,50.0,4.18,46.8,34.48,13.07,42.06,8.23,50.55,6.25,50.0,10.9,50.0,4.18,42.63
202609070108,2026-09-07,01,8R,daily,68.49,25.96,47.47,9.29,50.85,6.28,50.0,10.9,50.0,4.18,56.62,52.33,19.84,43.86,8.59,42.52,5.25,50.0,10.9,50.0,4.18,48.76,52.57,19.93,42.06,8.23,49.46,6.11,50.0,10.9,50.0,4.18,49.35,47.29,17.93,49.28,9.64,64.92,8.02,50.0,10.9,50.0,4.18,50.68,44.66,16.93,60.1,11.76,44.19,5.46,50.0,10.9,50.0,4.18,49.23,34.48,13.07,45.67,8.94,41.63,5.14,50.0,10.9,50.0,4.18,42.23
202609070109,2026-09-07,01,9R,daily,68.49,25.96,43.86,8.59,38.92,4.81,50.0,10.9,50.0,4.18,54.44,52.33,19.84,49.28,9.64,56.27,6.95,50.0,10.9,50.0,4.18,51.52,52.57,19.93,54.69,10.7,46.98,5.81,50.0,10.9,50.0,4.18,51.52,47.29,17.93,42.06,8.23,53.6,6.62,50.0,10.9,50.0,4.18,47.86,44.66,16.93,49.28,9.64,32.19,3.98,50.0,10.9,50.0,4.18,45.63,34.48,13.07,45.67,8.94,59.77,7.39,50.0,10.9,50.0,4.18,44.48
202609070110,2026-09-07,01,10R,daily,68.49,25.96,45.67,8.94,47.42,5.86,50.0,10.9,50.0,4.18,55.84,52.33,19.84,60.1,11.76,58.08,7.18,50.0,10.9,50.0,4.18,53.86,52.57,19.93,49.28,9.64,42.63,5.27,50.0,10.9,50.0,4.18,49.92,47.29,17.93,45.67,8.94,42.92,5.3,50.0,10.9,50.0,4.18,47.25,44.66,16.93,45.67,8.94,58.31,7.21,50.0,10.9,50.0,4.18,48.15,34.48,13.07,51.08,10.0,40.64,5.02,50.0,10.9,50.0,4.18,43.17
202609070111,2026-09-07,01,11R,daily,68.49,25.96,63.71,12.47,47.29,5.84,50.0,10.9,50.0,4.18,59.36,52.33,19.84,60.1,11.76,57.19,7.07,50.0,10.9,50.0,4.18,53.75,52.57,19.93,61.91,12.12,54.41,6.72,50.0,10.9,50.0,4.18,53.85,47.29,17.93,47.47,9.29,56.1,6.93,50.0,10.9,50.0,4.18,49.23,44.66,16.93,43.86,8.59,60.86,7.52,50.0,10.9,50.0,4.18,48.12,34.48,13.07,45.67,8.94,66.52,8.22,50.0,10.9,50.0,4.18,45.31
202609070112,2026-09-07,01,12R,daily,68.49,25.96,72.73,14.24,42.42,5.24,50.0,10.9,50.0,4.18,60.52,52.33,19.84,54.69,10.7,31.91,3.94,50.0,10.9,50.0,4.18,49.57,52.57,19.93,49.28,9.64,35.33,4.37,50.0,10.9,50.0,4.18,49.02,47.29,17.93,47.47,9.29,47.33,5.85,50.0,10.9,50.0,4.18,48.15,44.66,16.93,43.86,8.59,42.15,5.21,50.0,10.9,50.0,4.18,45.8,34.48,13.07,43.86,8.59,42.52,5.25,50.0,10.9,50.0,4.18,41.99
202609070301,2026-09-07,03,1R,daily,67.26,30.43,47.07,12.82,38.1,4.08,50.0,3.6,50.0,4.8,55.74,54.05,24.46,44.48,12.12,57.74,6.18,50.0,3.6,50.0,4.8,51.16,52.8,23.89,49.65,13.52,63.12,6.76,50.0,3.6,50.0,4.8,52.58,46.35,20.97,39.3,10.71,36.53,3.91,50.0,3.6,50.0,4.8,43.99,42.93,19.42,41.89,11.41,51.4,5.51,50.0,3.6,50.0,4.8,44.74,37.66,17.04,44.48,12.12,56.44,6.05,50.0,3.6,50.0,4.8,43.6
202609070301,2026-09-07,03,1R,realtime,67.26,30.43,47.07,12.82,38.1,4.08,35.23,2.54,56.68,5.44,55.31,54.05,24.46,44.48,12.12,57.74,6.18,55.63,4.01,49.47,4.75,51.51,52.8,23.89,49.65,13.52,63.12,6.76,63.8,4.6,44.73,4.29,53.07,46.35,20.97,39.3,10.71,36.53,3.91,58.36,4.21,41.3,3.96,43.76,42.93,19.42,41.89,11.41,51.4,5.51,42.03,3.03,51.99,4.99,44.36,37.66,17.04,44.48,12.12,56.44,6.05,44.75,3.23,56.09,5.38,43.81
202609070302,2026-09-07,03,2R,daily,67.26,30.43,39.3,10.71,48.57,5.2,50.0,3.6,50.0,4.8,54.74,54.05,24.46,52.24,14.23,40.52,4.34,50.0,3.6,50.0,4.8,51.43,52.8,23.89,49.65,13.52,34.88,3.74,50.0,3.6,50.0,4.8,49.55,46.35,20.97,49.65,13.52,50.13,5.37,50.0,3.6,50.0,4.8,48.27,42.93,19.42,49.65,13.52,49.49,5.3,50.0,3.6,50.0,4.8,46.65,37.66,17.04,49.65,13.52,47.29,5.06,50.0,3.6,50.0,4.8,44.03
202609070302,2026-09-07,03,2R,realtime,67.26,30.43,39.3,10.71,48.57,5.2,52.47,3.78,46.94,4.5,54.63,54.05,24.46,52.24,14.23,40.52,4.34,56.75,4.09,30.85,2.96,50.08,52.8,23.89,49.65,13.52,34.88,3.74,37.47,2.7,62.48,5.99,49.85,46.35,20.97,49.65,13.52,50.13,5.37,37.47,2.7,61.27,5.88,48.45,42.93,19.42,49.65,13.52,49.49,5.3,50.33,3.63,53.39,5.12,47.0,37.66,17.04,49.65,13.52,47.29,5.07,65.33,4.71,45.33,4.35,44.69
202609070303,2026-09-07,03,3R,daily,67.26,30.43,47.07,12.82,28.78,3.08,50.0,3.6,50.0,4.8,54.74,54.05,24.46,44.48,12.12,58.82,6.3,50.0,3.6,50.0,4.8,51.27,52.8,23.89,52.24,14.23,48.04,5.15,50.0,3.6,50.0,4.8,51.67,46.35,20.97,62.59,17.05,54.65,5.85,50.0,3.6,50.0,4.8,52.28,42.93,19.42,78.12,21.28,67.87,7.27,50.0,3.6,50.0,4.8,56.37,37.66,17.04,44.48,12.12,56.53,6.05,50.0,3.6,50.0,4.8,43.61
202609070303,2026-09-07,03,3R,realtime,67.26,30.43,47.07,12.82,28.78,3.08,50.0,3.6,46.94,4.5,54.44,54.05,24.46,44.48,12.12,58.82,6.3,50.0,3.6,30.85,2.96,49.44,52.8,23.89,52.24,14.23,48.04,5.15,50.0,3.6,62.48,5.99,52.86,46.35,20.97,62.59,17.05,54.65,5.85,50.0,3.6,61.27,5.88,53.36,42.93,19.42,78.12,21.28,67.87,7.27,50.0,3.6,53.39,5.12,56.7,37.66,17.04,44.48,12.12,56.53,6.05,50.0,3.6,45.33,4.35,43.16
202609070304,2026-09-07,03,4R,daily,67.26,30.43,39.3,10.71,57.95,6.21,50.0,3.6,50.0,4.8,55.75,54.05,24.46,47.07,12.82,63.08,6.76,50.0,3.6,50.0,4.8,52.43,52.8,23.89,31.54,8.59,62.28,6.67,50.0,3.6,50.0,4.8,47.55,46.35,20.97,44.48,12.12,68.91,7.38,50.0,3.6,50.0,4.8,48.87,42.93,19.42,57.42,15.64,36.01,3.86,50.0,3.6,50.0,4.8,47.32,37.66,17.04,52.24,14.23,28.81,3.09,50.0,3.6,50.0,4.8,42.76
202609070304,2026-09-07,03,4R,realtime,67.26,30.43,39.3,10.71,57.95,6.21,57.9,4.17,44.05,4.22,55.75,54.05,24.46,47.07,12.82,63.08,6.76,45.69,3.29,24.73,2.37,49.7,52.8,23.89,31.54,8.59,62.28,6.67,60.35,4.35,61.75,5.92,49.43,46.35,20.97,44.48,12.12,68.91,7.38,60.35,4.35,66.79,6.41,51.23,42.93,19.42,57.42,15.64,36.01,3.86,35.93,2.59,57.18,5.48,47.0,37.66,17.04,52.24,14.23,28.81,3.09,39.59,2.85,45.76,4.39,41.6
202609070305,2026-09-07,03,5R,daily,67.26,30.43,41.89,11.41,64.81,6.94,50.0,3.6,50.0,4.8,57.19,54.05,24.46,49.65,13.52,40.81,4.37,50.0,3.6,50.0,4.8,50.75,52.8,23.89,47.07,12.82,54.77,5.87,50.0,3.6,50.0,4.8,50.98,46.35,20.97,52.24,14.23,55.64,5.96,50.0,3.6,50.0,4.8,49.56,42.93,19.42,39.3,10.71,49.22,5.27,50.0,3.6,50.0,4.8,43.8,37.66,17.04,83.29,22.69,32.38,3.47,50.0,3.6,50.0,4.8,51.6
202609070305,2026-09-07,03,5R,realtime,67.26,30.43,41.89,11.41,64.81,6.94,47.33,3.41,44.05,4.22,56.42,54.05,24.46,49.65,13.52,40.81,4.37,37.27,2.69,24.73,2.37,47.41,52.8,23.89,47.07,12.82,54.77,5.87,53.08,3.83,61.75,5.92,52.33,46.35,20.97,52.24,14.23,55.64,5.96,54.52,3.93,66.79,6.41,51.5,42.93,19.42,39.3,10.71,49.22,5.27,40.15,2.89,57.18,5.48,43.78,37.66,17.04,83.29,22.69,32.38,3.47,67.46,4.86,45.76,4.39,52.45
202609070306,2026-09-07,03,6R,daily,67.26,30.43,49.65,13.52,44.38,4.75,50.0,3.6,50.0,4.8,57.11,54.05,24.46,49.65,13.52,62.12,6.65,50.0,3.6,50.0,4.8,53.04,52.8,23.89,54.83,14.93,56.16,6.02,50.0,3.6,50.0,4.8,53.24,46.35,20.97,52.24,14.23,57.11,6.12,50.0,3.6,50.0,4.8,49.72,42.93,19.42,49.65,13.52,50.13,5.37,50.0,3.6,50.0,4.8,46.72,37.66,17.04,41.89,11.41,51.4,5.51,50.0,3.6,50.0,4.8,42.36
202609070306,2026-09-07,03,6R,realtime,67.26,30.43,49.65,13.52,44.38,4.75,40.32,2.91,44.05,4.22,55.84,54.05,24.46,49.65,13.52,62.12,6.65,52.9,3.81,24.73,2.37,50.82,52.8,23.89,54.83,14.93,56.16,6.02,55.42,4.0,61.75,5.92,54.76,46.35,20.97,52.24,14.23,57.11,6.12,57.94,4.18,66.79,6.41,51.9,42.93,19.42,49.65,13.52,50.13,5.37,60.46,4.36,57.18,5.48,48.16,37.66,17.04,41.89,11.41,51.4,5.51,32.76,2.36,45.76,4.39,40.71
202609070307,2026-09-07,03,7R,daily,67.26,30.43,44.48,12.12,58.82,6.3,50.0,3.6,50.0,4.8,57.25,54.05,24.46,39.3,10.71,48.57,5.2,50.0,3.6,50.0,4.8,48.77,52.8,23.89,49.65,13.52,43.29,4.64,50.0,3.6,50.0,4.8,50.45,46.35,20.97,57.42,15.64,45.82,4.91,50.0,3.6,50.0,4.8,49.92,42.93,19.42,39.3,10.71,36.53,3.91,50.0,3.6,50.0,4.8,42.44,37.66,17.04,39.3,10.71,53.18,5.7,50.0,3.6,50.0,4.8,41.84
202609070307,2026-09-07,03,7R,realtime,67.26,30.43,44.48,12.12,58.82,6.3,54.3,3.91,45.49,4.36,57.13,54.05,24.46,39.3,10.71,48.57,5.2,34.48,2.49,27.79,2.67,45.52,52.8,23.89,49.65,13.52,43.29,4.64,58.02,4.18,62.11,5.96,52.19,46.35,20.97,57.42,15.64,45.82,4.91,46.87,3.38,64.03,6.14,51.04,42.93,19.42,39.3,10.71,36.53,3.91,64.22,4.63,55.29,5.3,43.98,37.66,17.04,39.3,10.71,53.18,5.7,41.91,3.02,45.55,4.37,40.83
202609070308,2026-09-07,03,8R,daily,67.26,30.43,52.24,14.23,55.41,5.93,50.0,3.6,50.0,4.8,59.0,54.05,24.46,62.59,17.05,47.12,5.05,50.0,3.6,50.0,4.8,54.95,52.8,23.89,47.07,12.82,63.08,6.76,50.0,3.6,50.0,4.8,51.87,46.35,20.97,54.83,14.93,55.97,5.99,50.0,3.6,50.0,4.8,50.3,42.93,19.42,49.65,13.52,47.29,5.06,50.0,3.6,50.0,4.8,46.41,37.66,17.04,52.24,14.23,54.03,5.79,50.0,3.6,50.0,4.8,45.46
202609070308,2026-09-07,03,8R,realtime,67.26,30.43,52.24,14.23,55.41,5.94,53.56,3.86,44.05,4.22,58.68,54.05,24.46,62.59,17.05,47.12,5.05,30.06,2.17,24.73,2.37,51.09,52.8,23.89,47.07,12.82,63.08,6.76,49.64,3.58,61.75,5.92,52.97,46.35,20.97,54.83,14.93,55.97,6.0,61.39,4.43,66.79,6.41,52.73,42.93,19.42,49.65,13.52,47.29,5.07,57.47,4.14,57.18,5.48,47.64,37.66,17.04,52.24,14.23,54.03,5.79,47.69,3.44,45.76,4.39,44.89
202609070309,2026-09-07,03,9R,daily,67.26,30.43,47.07,12.82,50.08,5.36,50.0,3.6,50.0,4.8,57.02,54.05,24.46,47.07,12.82,54.77,5.87,50.0,3.6,50.0,4.8,51.54,52.8,23.89,52.24,14.23,48.8,5.23,50.0,3.6,50.0,4.8,51.75,46.35,20.97,57.42,15.64,36.01,3.86,50.0,3.6,50.0,4.8,48.87,42.93,19.42,52.24,14.23,40.52,4.34,50.0,3.6,50.0,4.8,46.39,37.66,17.04,49.65,13.52,63.12,6.76,50.0,3.6,50.0,4.8,45.73
202609070309,2026-09-07,03,9R,realtime,67.26,30.43,47.07,12.82,50.08,5.36,61.48,4.43,44.05,4.22,57.28,54.05,24.46,47.07,12.82,54.77,5.87,51.79,3.73,24.73,2.37,49.25,52.8,23.89,52.24,14.23,48.8,5.23,50.58,3.65,61.75,5.92,52.92,46.35,20.97,57.42,15.64,36.01,3.86,29.98,2.16,66.79,6.41,49.04,42.93,19.42,52.24,14.23,40.52,4.34,48.15,3.47,57.18,5.48,46.95,37.66,17.04,49.65,13.52,63.12,6.76,57.84,4.17,45.76,4.39,45.89
202609070310,2026-09-07,03,10R,daily,67.26,30.43,52.24,14.23,66.61,7.13,50.0,3.6,50.0,4.8,60.2,54.05,24.46,83.29,22.69,32.38,3.47,50.0,3.6,50.0,4.8,59.01,52.8,23.89,47.07,12.82,28.78,3.08,50.0,3.6,50.0,4.8,48.19,46.35,20.97,49.65,13.52,44.38,4.75,50.0,3.6,50.0,4.8,47.65,42.93,19.42,44.48,12.12,56.44,6.05,50.0,3.6,50.0,4.8,45.99,37.66,17.04,49.65,13.52,34.88,3.74,50.0,3.6,50.0,4.8,42.7
202609070310,2026-09-07,03,10R,realtime,67.26,30.43,52.24,14.23,66.61,7.13,66.49,4.79,48.38,4.64,61.23,54.05,24.46,83.29,22.69,32.38,3.47,59.24,4.27,33.91,3.25,58.14,52.8,23.89,47.07,12.82,28.78,3.08,37.48,2.7,62.84,6.03,48.52,46.35,20.97,49.65,13.52,44.38,4.75,42.31,3.05,58.51,5.61,47.91,42.93,19.42,44.48,12.12,56.44,6.05,49.57,3.57,51.49,4.94,46.1,37.66,17.04,49.65,13.52,34.88,3.74,44.73,3.22,45.12,4.33,41.85
202609070311,2026-09-07,03,11R,daily,67.26,30.43,52.24,14.23,60.92,6.53,50.0,3.6,50.0,4.8,59.59,54.05,24.46,62.59,17.05,54.65,5.85,50.0,3.6,50.0,4.8,55.76,52.8,23.89,49.65,13.52,49.49,5.3,50.0,3.6,50.0,4.8,51.12,46.35,20.97,54.83,14.93,56.16,6.02,50.0,3.6,50.0,4.8,50.32,42.93,19.42,44.48,12.12,57.74,6.18,50.0,3.6,50.0,4.8,46.12,37.66,17.04,44.48,12.12,68.91,7.38,50.0,3.6,50.0,4.8,44.94
202609070311,2026-09-07,03,11R,realtime,67.26,30.43,52.24,14.23,60.92,6.53,55.84,4.03,48.38,4.64,59.86,54.05,24.46,62.59,17.05,54.65,5.85,39.98,2.88,33.91,3.25,53.49,52.8,23.89,49.65,13.52,49.49,5.3,32.92,2.37,62.84,6.03,51.12,46.35,20.97,54.83,14.93,56.16,6.02,61.14,4.41,58.51,5.61,51.94,42.93,19.42,44.48,12.12,57.74,6.18,54.08,3.9,51.49,4.94,46.56,37.66,17.04,44.48,12.12,68.91,7.38,55.84,4.03,45.12,4.33,44.89
202609070312,2026-09-07,03,12R,daily,67.26,30.43,57.42,15.64,45.82,4.91,50.0,3.6,50.0,4.8,59.38,54.05,24.46,52.24,14.23,55.64,5.96,50.0,3.6,50.0,4.8,53.05,52.8,23.89,49.65,13.52,34.78,3.73,50.0,3.6,50.0,4.8,49.54,46.35,20.97,44.48,12.12,56.53,6.05,50.0,3.6,50.0,4.8,47.54,42.93,19.42,39.3,10.71,57.95,6.21,50.0,3.6,50.0,4.8,44.74,37.66,17.04,52.24,14.23,57.11,6.12,50.0,3.6,50.0,4.8,45.79
202609070312,2026-09-07,03,12R,realtime,67.26,30.43,57.42,15.64,45.82,4.91,56.83,4.1,46.94,4.5,59.58,54.05,24.46,52.24,14.23,55.64,5.96,56.83,4.1,30.85,2.96,51.7,52.8,23.89,49.65,13.52,34.78,3.73,44.08,3.18,62.48,5.99,50.31,46.35,20.97,44.48,12.12,56.53,6.05,64.69,4.66,61.27,5.88,49.68,42.93,19.42,39.3,10.71,57.95,6.21,39.17,2.82,53.39,5.12,44.28,37.66,17.04,52.24,14.23,57.11,6.12,38.19,2.75,45.33,4.35,44.49
202609070401,2026-09-07,04,1R,daily,68.6,22.21,37.76,11.84,41.15,4.85,50.0,10.36,50.0,1.87,51.14,53.19,17.22,52.09,16.34,54.39,6.41,50.0,10.36,50.0,1.87,52.21,50.76,16.44,30.59,9.59,37.5,4.42,50.0,10.36,50.0,1.87,42.69,48.3,15.64,44.93,14.09,63.89,7.53,50.0,10.36,50.0,1.87,49.5,42.68,13.82,54.48,17.09,43.39,5.12,50.0,10.36,50.0,1.87,48.26,35.78,11.58,47.32,14.84,40.92,4.82,50.0,10.36,50.0,1.87,43.48
