レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202609051702,2026-09-05,17,02R,11:23,2026-09-05T11:14:20.675285+09:00,1057,4.0,2,4.0,2,27.0,27.0
202609051807,2026-09-05,18,07R,11:31,2026-09-05T11:22:19.442090+09:00,1102,6.0,3,6.0,1,29.0,27.0
202609051103,2026-09-05,11,03R,11:34,2026-09-05T11:24:22.243481+09:00,1105,1.0,3,1.0,1,26.0,29.0
202609051303,2026-09-05,13,03R,11:37,2026-09-05T11:28:20.422835+09:00,1108,5.0,3,3.0,1,30.3,27.2
202609050302,2026-09-05,03,02R,11:41,2026-09-05T11:32:23.628994+09:00,1117,4.0,2,5.0,2,22.0,26.0
202609050903,2026-09-05,09,03R,11:42,2026-09-05T11:32:23.628994+09:00,1116,1.0,3,1.0,2,25.0,26.0
202609050203,2026-09-05,02,03R,11:45,2026-09-05T11:36:25.297252+09:00,1119,1.0,1,1.0,2,21.0,26.0
202609052201,2026-09-05,22,01R,11:48,2026-09-05T11:38:27.691369+09:00,1105,5.0,3,5.0,1,28.0,28.0
202609051008,2026-09-05,10,08R,11:50,2026-09-05T11:40:22.186007+09:00,1123,6.0,1,6.0,1,26.0,25.0
202609050403,2026-09-05,04,03R,11:53,2026-09-05T11:44:23.663779+09:00,1058,3.0,2,3.0,2,22.0,26.0
202609051304,2026-09-05,13,04R,12:00,2026-09-05T11:50:24.704151+09:00,1108,5.0,3,3.0,1,30.3,27.2
202609051104,2026-09-05,11,04R,12:02,2026-09-05T11:52:20.207033+09:00,1137,0.0,,1.0,1,28.0,29.0
202609051808,2026-09-05,18,08R,12:06,2026-09-05T11:56:20.768388+09:00,1134,6.0,3,6.0,1,28.0,27.0
202609050303,2026-09-05,03,03R,12:08,2026-09-05T11:58:20.196177+09:00,1117,4.0,2,5.0,2,22.0,26.0
202609051703,2026-09-05,17,03R,12:11,2026-09-05T12:02:26.713845+09:00,1126,4.0,2,4.0,2,27.0,27.0
202609050204,2026-09-05,02,04R,12:14,2026-09-05T12:04:22.185816+09:00,1148,1.0,1,1.0,2,22.0,26.0
202609050904,2026-09-05,09,04R,12:13,2026-09-05T12:04:22.185816+09:00,1146,1.0,3,1.0,2,26.0,26.0
202609052202,2026-09-05,22,02R,12:18,2026-09-05T12:08:20.300007+09:00,1151,5.0,3,5.0,1,28.0,28.0
202609050404,2026-09-05,04,04R,12:22,2026-09-05T12:12:24.947148+09:00,1156,3.0,1,3.0,2,22.0,26.0
202609051009,2026-09-05,10,09R,12:25,2026-09-05T12:16:23.374189+09:00,1153,7.0,8,7.0,1,26.0,25.0
202609051305,2026-09-05,13,05R,12:31,2026-09-05T12:22:25.077236+09:00,1203,1.0,2,0.0,1,31.2,27.4
202609051105,2026-09-05,11,05R,12:33,2026-09-05T12:24:22.984742+09:00,1205,2.0,2,2.0,1,27.0,29.0
202609050304,2026-09-05,03,04R,12:35,2026-09-05T12:26:20.862305+09:00,1211,2.0,2,5.0,2,23.0,26.0
202609051704,2026-09-05,17,04R,12:38,2026-09-05T12:28:20.896824+09:00,1214,4.0,3,4.0,2,27.0,27.0
202609051809,2026-09-05,18,09R,12:41,2026-09-05T12:32:24.935382+09:00,1209,4.0,3,4.0,1,29.0,27.0
202609050205,2026-09-05,02,05R,12:44,2026-09-05T12:34:24.529434+09:00,1217,1.0,1,1.0,2,23.0,26.0
202609050905,2026-09-05,09,05R,12:44,2026-09-05T12:34:24.529434+09:00,1217,1.0,3,1.0,2,25.0,26.0
202609052203,2026-09-05,22,03R,12:49,2026-09-05T12:40:25.441291+09:00,1221,5.0,3,5.0,1,29.0,28.0
202609050405,2026-09-05,04,05R,12:52,2026-09-05T12:42:21.451233+09:00,1225,2.0,1,3.0,2,23.0,26.0
202609051010,2026-09-05,10,10R,12:58,2026-09-05T12:48:27.043189+09:00,1228,9.0,8,9.0,1,27.0,25.0
202609050305,2026-09-05,03,05R,13:02,2026-09-05T12:52:19.204689+09:00,1238,2.0,2,5.0,2,23.0,26.0
202609051705,2026-09-05,17,05R,13:03,2026-09-05T12:54:20.121238+09:00,1241,2.0,3,3.0,2,27.0,27.0
202609051106,2026-09-05,11,06R,13:06,2026-09-05T12:56:18.627411+09:00,1236,1.0,2,1.0,1,27.0,29.0
202609051306,2026-09-05,13,06R,13:10,2026-09-05T13:01:28.942382+09:00,1256,4.0,3,0.0,1,30.9,27.4
202609051810,2026-09-05,18,10R,13:12,2026-09-05T13:02:19.570610+09:00,1244,6.0,3,6.0,2,29.0,27.0
202609050206,2026-09-05,02,06R,13:14,2026-09-05T13:04:21.470260+09:00,1247,0.0,,0.0,2,23.0,26.0
202609050906,2026-09-05,09,06R,13:15,2026-09-05T13:06:20.648463+09:00,1248,1.0,4,1.0,2,26.0,26.0
202609050406,2026-09-05,04,06R,13:22,2026-09-05T13:12:22.494473+09:00,1255,2.0,2,3.0,2,23.0,26.0
202609052204,2026-09-05,22,04R,13:25,2026-09-05T13:16:20.863625+09:00,1252,5.0,3,5.0,1,29.0,28.0
202609050306,2026-09-05,03,06R,13:29,2026-09-05T13:20:20.387657+09:00,1305,4.0,2,5.0,1,23.0,26.0
202609051706,2026-09-05,17,06R,13:31,2026-09-05T13:22:22.136195+09:00,1306,2.0,3,3.0,2,27.0,27.0
202609051011,2026-09-05,10,11R,13:33,2026-09-05T13:24:23.918488+09:00,1301,5.0,1,5.0,1,27.0,25.0
202609051107,2026-09-05,11,07R,13:36,2026-09-05T13:26:18.231514+09:00,1309,1.0,3,1.0,1,28.0,29.0
202609051307,2026-09-05,13,07R,13:39,2026-09-05T13:30:28.094617+09:00,1313,0.0,,0.0,2,30.5,27.4
202609050207,2026-09-05,02,07R,13:45,2026-09-05T13:36:23.373901+09:00,1317,0.0,,0.0,2,23.0,26.0
202609050907,2026-09-05,09,07R,13:46,2026-09-05T13:36:23.373901+09:00,1319,2.0,4,1.0,2,26.0,26.0
202609051811,2026-09-05,18,11R,13:50,2026-09-05T13:40:21.248037+09:00,1315,5.0,3,5.0,2,28.0,27.0
202609050407,2026-09-05,04,07R,13:53,2026-09-05T13:44:19.421914+09:00,1255,2.0,2,3.0,2,23.0,26.0
202609050307,2026-09-05,03,07R,13:56,2026-09-05T13:46:21.290374+09:00,1332,2.0,2,5.0,1,24.0,26.0
202609052205,2026-09-05,22,05R,13:58,2026-09-05T13:48:24.365746+09:00,1328,4.0,3,4.0,2,29.0,28.0
202609051707,2026-09-05,17,07R,14:02,2026-09-05T13:52:21.992344+09:00,1334,2.0,3,3.0,2,27.0,27.0
202609051108,2026-09-05,11,08R,14:07,2026-09-05T13:58:20.372222+09:00,1339,1.0,3,1.0,1,29.0,29.0
202609051308,2026-09-05,13,08R,14:09,2026-09-05T14:00:22.116286+09:00,1342,1.0,2,0.0,2,30.3,27.4
202609051012,2026-09-05,10,12R,14:11,2026-09-05T14:02:21.306002+09:00,1336,6.0,8,6.0,1,27.0,25.0
202609050208,2026-09-05,02,08R,14:16,2026-09-05T14:06:23.207185+09:00,1348,2.0,8,1.0,2,24.0,26.0
202609050908,2026-09-05,09,08R,14:18,2026-09-05T14:08:21.156771+09:00,1319,2.0,4,1.0,2,26.0,26.0
202609050308,2026-09-05,03,08R,14:24,2026-09-05T14:14:19.429005+09:00,1332,2.0,2,5.0,1,24.0,26.0
202609050408,2026-09-05,04,08R,14:24,2026-09-05T14:14:19.429005+09:00,1325,1.0,4,3.0,1,24.0,26.0
202609052206,2026-09-05,22,06R,14:27,2026-09-05T14:18:24.414608+09:00,1401,4.0,3,4.0,2,29.0,28.0
202609051812,2026-09-05,18,12R,14:30,2026-09-05T14:20:17.522341+09:00,1353,3.0,3,3.0,2,29.0,27.0
202609051309,2026-09-05,13,09R,14:37,2026-09-05T14:28:18.789641+09:00,1412,3.0,2,0.0,2,30.3,27.4
202609051109,2026-09-05,11,09R,14:39,2026-09-05T14:30:26.300489+09:00,1410,1.0,2,1.0,1,28.0,29.0
202609051708,2026-09-05,17,08R,14:46,2026-09-05T14:36:22.175521+09:00,1405,2.0,3,3.0,2,27.0,27.0
202609050209,2026-09-05,02,09R,14:48,2026-09-05T14:38:21.287041+09:00,1419,1.0,1,1.0,1,25.0,26.0
202609050909,2026-09-05,09,09R,14:50,2026-09-05T14:40:23.835363+09:00,1422,2.0,4,1.0,2,26.0,26.0
202609050309,2026-09-05,03,09R,14:52,2026-09-05T14:42:22.079444+09:00,1359,3.0,2,5.0,1,25.0,26.0
202609050409,2026-09-05,04,09R,14:56,2026-09-05T14:46:20.166740+09:00,1427,1.0,2,3.0,1,24.0,26.0
202609052207,2026-09-05,22,07R,15:01,2026-09-05T14:52:22.408271+09:00,1430,4.0,3,4.0,2,29.0,28.0
202609051310,2026-09-05,13,10R,15:07,2026-09-05T14:58:19.206185+09:00,1440,4.0,1,0.0,2,30.5,27.4
202609051110,2026-09-05,11,10R,15:09,2026-09-05T15:02:35.453106+09:00,1442,2.0,2,2.0,1,28.0,29.0
202609051709,2026-09-05,17,09R,15:15,2026-09-05T15:06:18.910808+09:00,1449,1.0,3,2.0,2,28.0,27.0
202609051201,2026-09-05,12,01R,15:17,2026-09-05T15:08:17.526741+09:00,1359,2.0,1,1.0,2,29.0,28.0
202609050101,2026-09-05,01,01R,15:19,2026-09-05T15:10:22.231010+09:00,1455,3.0,3,2.0,2,23.0,23.0
202609050210,2026-09-05,02,10R,15:21,2026-09-05T15:12:23.626473+09:00,1451,0.0,,0.0,1,25.0,26.0
202609050310,2026-09-05,03,10R,15:22,2026-09-05T15:12:23.626473+09:00,1455,3.0,2,5.0,1,25.0,26.0
202609050910,2026-09-05,09,10R,15:23,2026-09-05T15:14:21.555112+09:00,1422,2.0,4,1.0,2,26.0,26.0
202609050701,2026-09-05,07,01R,15:25,2026-09-05T15:16:18.083466+09:00,1310,2.0,5,1.0,2,25.0,25.0
202609052001,2026-09-05,20,01R,15:27,2026-09-05T15:18:25.823309+09:00,1400,3.0,3,3.0,2,28.0,28.0
202609050410,2026-09-05,04,10R,15:29,2026-09-05T15:20:24.554485+09:00,1459,1.0,2,3.0,1,24.0,26.0
202609052208,2026-09-05,22,08R,15:31,2026-09-05T15:22:22.475187+09:00,1504,3.0,3,3.0,2,29.0,28.0
202609051311,2026-09-05,13,11R,15:36,2026-09-05T15:26:23.636438+09:00,1510,2.0,2,0.0,2,30.3,27.4
202609051111,2026-09-05,11,11R,15:38,2026-09-05T15:28:16.314184+09:00,1512,2.0,2,2.0,1,28.0,29.0
202609051202,2026-09-05,12,02R,15:42,2026-09-05T15:32:22.314670+09:00,1520,0.0,,1.0,2,30.0,28.0
202609050102,2026-09-05,01,02R,15:43,2026-09-05T15:34:20.435128+09:00,1455,3.0,3,2.0,2,23.0,23.0
202609051710,2026-09-05,17,10R,15:48,2026-09-05T15:38:21.483597+09:00,1518,1.0,3,2.0,2,28.0,27.0
202609050702,2026-09-05,07,02R,15:50,2026-09-05T15:40:25.749072+09:00,1310,2.0,5,1.0,2,25.0,25.0
202609050311,2026-09-05,03,11R,15:53,2026-09-05T15:44:22.777858+09:00,1525,4.0,2,5.0,1,26.0,26.0
202609050211,2026-09-05,02,11R,15:55,2026-09-05T15:46:25.263623+09:00,1524,1.0,1,1.0,1,25.0,26.0
202609052209,2026-09-05,22,09R,15:56,2026-09-05T15:46:25.263623+09:00,1504,3.0,3,3.0,2,29.0,28.0
202609050911,2026-09-05,09,11R,15:58,2026-09-05T15:48:24.129883+09:00,1527,3.0,4,2.0,2,26.0,27.0
202609052002,2026-09-05,20,02R,16:01,2026-09-05T15:52:21.500963+09:00,1530,3.0,3,3.0,2,28.0,28.0
202609050411,2026-09-05,04,11R,16:03,2026-09-05T15:54:25.515269+09:00,1533,1.0,4,3.0,2,24.0,26.0
202609050103,2026-09-05,01,03R,16:07,2026-09-05T15:58:18.911454+09:00,1523,2.0,3,1.0,2,23.0,23.0
202609051312,2026-09-05,13,12R,16:09,2026-09-05T16:00:38.647850+09:00,1539,3.0,3,0.0,2,29.6,27.4
202609051203,2026-09-05,12,03R,16:11,2026-09-05T16:02:25.930671+09:00,1545,2.0,1,1.0,2,30.0,28.0
202609051112,2026-09-05,11,12R,16:14,2026-09-05T16:04:19.348816+09:00,1541,3.0,2,2.0,1,28.0,29.0
202609051711,2026-09-05,17,11R,16:17,2026-09-05T16:08:21.621371+09:00,1551,1.0,3,2.0,2,28.0,27.0
202609050703,2026-09-05,07,03R,16:19,2026-09-05T16:10:26.173966+09:00,1554,1.0,4,0.0,2,26.0,25.0
202609052210,2026-09-05,22,10R,16:23,2026-09-05T16:14:20.615501+09:00,1559,4.0,3,4.0,2,29.0,28.0
202609050312,2026-09-05,03,12R,16:25,2026-09-05T16:16:19.102788+09:00,1556,4.0,2,5.0,1,25.0,26.0
202609052003,2026-09-05,20,03R,16:27,2026-09-05T16:18:21.199205+09:00,1604,3.0,3,3.0,2,28.0,28.0
202609050212,2026-09-05,02,12R,16:30,2026-09-05T16:20:22.302419+09:00,1558,1.0,1,1.0,1,26.0,26.0
202609050104,2026-09-05,01,04R,16:33,2026-09-05T16:24:18.673870+09:00,1611,3.0,3,2.0,2,23.0,23.0
202609050912,2026-09-05,09,12R,16:35,2026-09-05T16:26:20.103112+09:00,1602,3.0,4,2.0,2,26.0,27.0
202609050412,2026-09-05,04,12R,16:38,2026-09-05T16:28:20.878857+09:00,1606,1.0,2,3.0,2,25.0,26.0
202609051204,2026-09-05,12,04R,16:44,2026-09-05T16:34:21.441764+09:00,1614,3.0,1,1.0,2,30.0,28.0
202609050704,2026-09-05,07,04R,16:46,2026-09-05T16:36:23.507997+09:00,1623,2.0,4,1.0,2,26.0,25.0
202609051712,2026-09-05,17,12R,16:49,2026-09-05T16:40:20.412443+09:00,1620,1.0,2,2.0,2,28.0,27.0
202609052211,2026-09-05,22,11R,16:51,2026-09-05T16:42:21.554414+09:00,1626,4.0,3,4.0,2,29.0,28.0
202609052004,2026-09-05,20,04R,16:54,2026-09-05T16:44:22.869464+09:00,1630,3.0,3,3.0,2,28.0,28.0
202609051206,2026-09-05,12,06R,17:37,2026-09-05T17:28:01.576328+09:00,1711,3.0,2,1.0,2,29.0,28.0
202609050706,2026-09-05,07,06R,17:44,2026-09-05T17:38:51.620885+09:00,1719,2.0,4,1.0,2,26.0,25.0
202609050107,2026-09-05,01,07R,17:57,2026-09-05T17:49:04.903297+09:00,1733,1.0,1,1.0,2,23.0,23.0
202609052006,2026-09-05,20,06R,17:51,2026-09-05T17:49:04.903297+09:00,1723,2.0,3,2.0,2,28.0,28.0
202609051207,2026-09-05,12,07R,18:04,2026-09-05T17:58:16.684127+09:00,1740,3.0,2,1.0,2,29.0,28.0
202609052007,2026-09-05,20,07R,18:18,2026-09-05T18:13:03.799661+09:00,1754,3.0,3,3.0,2,28.0,28.0
202609051208,2026-09-05,12,08R,18:32,2026-09-05T18:25:25.647045+09:00,1807,3.0,2,1.0,2,28.0,28.0
202609050708,2026-09-05,07,08R,18:39,2026-09-05T18:36:21.040803+09:00,1815,3.0,4,1.0,2,25.0,25.0
202609052008,2026-09-05,20,08R,18:46,2026-09-05T18:36:21.040803+09:00,1821,3.0,3,3.0,2,28.0,28.0
202609050109,2026-09-05,01,09R,18:54,2026-09-05T18:45:41.359286+09:00,1829,2.0,8,1.0,2,22.0,23.0
