記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-09-08,01,57,6,38,26.622329,19.394111,36.544514,-0.355931,-0.27946
2026-09-08,01,60,6,42,27.241303,18.956218,39.147502,0.123045,0.098009
2026-09-08,01,62,6,41,28.595123,20.703373,39.495065,0.165072,0.131721
2026-09-08,01,63,6,40,22.709814,13.70926,37.619511,0.011093,0.008763
2026-09-08,01,64,6,39,27.520507,20.188016,37.516231,-0.173018,-0.136606
2026-09-08,01,65,6,42,27.832161,19.593506,39.534996,-0.025867,-0.020645
2026-09-08,01,67,6,42,29.439499,21.473727,40.360208,0.198613,0.159175
2026-09-08,01,68,5,25,14.479604,9.239242,22.692221,0.136615,0.094827
2026-09-08,01,69,6,41,27.187045,19.22138,38.453817,-0.124586,-0.098873
2026-09-08,01,70,6,39,27.666485,20.371202,37.574336,-0.378318,-0.298796
2026-09-08,01,71,6,41,26.948239,18.861117,38.502894,0.128128,0.101712
2026-09-08,01,72,6,38,24.443341,16.832349,35.495755,-0.17783,-0.138743
2026-09-08,01,73,6,39,25.609652,18.045591,36.344294,0.093798,0.073559
2026-09-08,01,74,6,42,28.235527,20.01279,39.836774,0.360201,0.287925
2026-09-08,01,75,6,38,26.741649,19.552452,36.574227,0.067829,0.053265
2026-09-08,03,10,6,33,21.709584,15.423215,30.558222,0.290382,0.218786
2026-09-08,03,11,6,34,22.467442,15.997565,31.553926,-0.254507,-0.19326
2026-09-08,03,12,6,35,23.089983,16.427466,32.454629,0.072176,0.055175
2026-09-08,03,13,6,35,23.089983,16.427466,32.454629,0.476867,0.364543
2026-09-08,03,14,6,35,23.614803,16.967383,32.866525,-0.231098,-0.177187
2026-09-08,03,15,6,34,22.467442,15.997565,31.553926,-0.458995,-0.348537
2026-09-08,03,16,6,34,23.001302,16.592782,31.884943,0.05533,0.04212
2026-09-08,03,17,6,35,23.31311,16.716872,32.512129,0.059558,0.045548
2026-09-08,03,18,6,34,19.595058,12.488029,30.746748,0.067676,0.051067
2026-09-08,03,20,6,33,19.837635,12.933066,30.428342,0.388741,0.292585
2026-09-08,03,22,6,35,21.683706,14.298094,32.884321,0.013279,0.010183
2026-09-08,03,23,6,37,24.547509,17.484437,34.463802,-0.240925,-0.18674
2026-09-08,03,24,6,35,21.71437,14.820112,31.815812,0.172372,0.131151
2026-09-08,03,27,6,34,19.268135,11.989753,30.96486,-0.022673,-0.017138
2026-09-08,03,28,6,37,22.159122,14.374154,34.160389,0.181322,0.140262
2026-09-08,03,29,5,34,21.458164,14.621444,31.491609,-0.529755,-0.402077
2026-09-08,03,30,6,41,23.786682,15.329708,36.909133,0.274609,0.216069
2026-09-08,03,32,6,37,24.511174,17.424794,34.479469,0.304704,0.2362
2026-09-08,03,33,6,37,24.511174,17.424794,34.479469,0.206912,0.160393
2026-09-08,03,34,5,27,19.493065,14.89505,25.510459,0.387209,0.278168
2026-09-08,03,35,6,37,25.121158,18.104106,34.857981,-0.025787,-0.020039
2026-09-08,03,37,6,35,21.574038,14.164209,32.860225,0.217874,0.167041
2026-09-08,03,38,6,36,20.972001,13.462208,32.671076,0.239428,0.183318
2026-09-08,03,40,6,36,23.800077,17.016001,33.288883,-0.320506,-0.246467
2026-09-08,03,43,6,36,21.161661,13.400948,33.416734,0.015228,0.01172
2026-09-08,03,45,5,34,21.436834,14.59378,31.488611,-0.119497,-0.090694
2026-09-08,03,47,5,29,17.985916,12.189146,26.539445,-0.41666,-0.30263
2026-09-08,03,48,6,35,20.769942,13.402475,32.187376,-0.406069,-0.309815
2026-09-08,03,49,5,34,21.436834,14.59378,31.488611,-0.027942,-0.021207
2026-09-08,03,50,6,38,22.00038,14.007368,34.554436,-0.202148,-0.156777
2026-09-08,03,51,6,36,23.263098,16.460477,32.877038,-0.039274,-0.030114
2026-09-08,03,52,6,43,24.966958,16.028015,38.891216,-0.0359,-0.028557
2026-09-08,03,56,5,34,21.673117,14.938501,31.443853,0.240001,0.182091
2026-09-08,03,58,6,34,20.587049,13.339564,31.772147,0.092388,0.070271
2026-09-08,03,59,6,43,25.229887,16.397918,38.81878,0.146392,0.116405
2026-09-08,03,60,5,26,15.641631,10.263231,23.838559,-0.34233,-0.241164
2026-09-08,03,61,6,34,23.05902,16.676487,31.884317,-0.040176,-0.030584
2026-09-08,03,62,6,37,20.219402,12.314597,33.198341,0.472625,0.363217
2026-09-08,03,63,5,35,21.871366,14.790005,32.34324,0.117472,0.089729
2026-09-08,03,64,5,30,18.22316,12.46994,26.630728,0.24862,0.180748
2026-09-08,03,65,6,35,21.173211,13.692551,32.740785,-0.050587,-0.038751
2026-09-08,03,66,6,32,20.424165,14.061189,29.666517,-0.530191,-0.396529
2026-09-08,03,67,6,34,21.010051,14.615966,30.201373,0.374629,0.281441
2026-09-08,03,68,6,34,20.558764,13.316157,31.740598,0.292731,0.2226
2026-09-08,03,69,5,35,21.573353,14.388965,32.344894,0.112217,0.085716
2026-09-08,03,71,6,33,22.998837,16.731699,31.613437,0.184846,0.140426
2026-09-08,04,13,6,39,27.936019,21.135995,36.923797,-0.159499,-0.125508
2026-09-08,04,15,6,38,25.075876,17.404358,36.128857,0.233338,0.182754
2026-09-08,04,16,6,40,30.568922,23.91524,39.073786,0.266401,0.212115
2026-09-08,04,17,6,40,26.838221,19.128234,37.65586,-0.147412,-0.11648
2026-09-08,04,18,6,40,25.644556,17.151191,38.343883,-0.127192,-0.100882
2026-09-08,04,20,6,34,24.251143,18.190363,32.331292,0.207439,0.158435
2026-09-08,04,21,6,43,27.735445,18.736268,41.056996,0.22614,0.181848
2026-09-08,04,22,6,35,26.162512,20.281069,33.749553,-0.333643,-0.257381
2026-09-08,04,23,6,43,27.169072,17.947937,41.127763,0.031647,0.025457
2026-09-08,04,26,6,38,26.703733,19.752751,36.100761,-0.063059,-0.04938
2026-09-08,04,27,6,36,23.877066,16.368524,34.829913,-0.148289,-0.115211
2026-09-08,04,28,3,15,8.734099,5.66633,13.462769,0.002371,0.00136
2026-09-08,04,29,6,42,26.790055,17.802193,40.315654,0.151066,0.121042
2026-09-08,04,31,6,37,24.118314,16.557889,35.130872,-0.191737,-0.149252
2026-09-08,04,32,6,35,26.388637,20.597466,33.808051,-0.332703,-0.256757
2026-09-08,04,33,6,38,26.569081,19.201097,36.764361,-0.00999,-0.007854
2026-09-08,04,34,6,39,28.427526,21.788427,37.08961,0.05647,0.044478
2026-09-08,04,35,6,35,25.889759,19.861836,33.747113,-0.152314,-0.117497
2026-09-08,04,37,6,41,29.523375,21.958401,39.694588,0.259318,0.207136
2026-09-08,04,39,6,31,23.071974,17.874147,29.781336,-0.538012,-0.40277
2026-09-08,04,40,6,42,26.41211,17.387134,40.121597,0.265016,0.212141
2026-09-08,04,43,6,42,26.710152,17.736181,40.22468,-0.015224,-0.012193
2026-09-08,04,44,6,31,22.945478,17.771786,29.625327,-0.062409,-0.046659
2026-09-08,04,45,6,35,25.257728,19.296516,33.060517,-0.15092,-0.115872
2026-09-08,04,47,6,37,26.280386,19.35795,35.678295,-0.098764,-0.077142
2026-09-08,04,48,6,36,26.366148,19.963779,34.821751,0.206067,0.160092
2026-09-08,04,49,6,33,24.377952,18.739723,31.712557,-0.102418,-0.077865
2026-09-08,04,52,6,36,25.667416,18.958049,34.751267,-0.033245,-0.025816
2026-09-08,04,53,6,33,23.23095,17.584339,30.690779,0.089703,0.067658
2026-09-08,04,54,6,34,22.941827,16.553881,31.794806,-0.367497,-0.279568
2026-09-08,04,55,6,36,23.998174,17.053887,33.770151,-0.2351,-0.181388
2026-09-08,04,56,6,37,26.282078,19.674772,35.108292,-0.220178,-0.171367
2026-09-08,04,57,6,32,23.916522,18.613807,30.729878,-0.096709,-0.072965
2026-09-08,04,59,6,34,24.975754,19.16096,32.555169,-0.263463,-0.201552
2026-09-08,04,60,6,38,24.959211,16.932063,36.791869,0.369437,0.290484
2026-09-08,04,63,6,37,27.886922,21.705659,35.828463,-0.007753,-0.006061
2026-09-08,04,64,6,36,27.038763,20.850145,35.064252,-0.193563,-0.150611
2026-09-08,04,65,6,37,26.888685,20.186774,35.815599,-0.004962,-0.003879
2026-09-08,04,66,6,36,26.603527,20.368141,34.747778,-0.139546,-0.108361
2026-09-08,04,67,6,34,24.458637,18.326587,32.642462,-0.290837,-0.222634
2026-09-08,04,69,6,35,26.331385,20.535507,33.763073,0.178202,0.137482
2026-09-08,04,70,6,33,24.635527,19.104993,31.767046,-0.414577,-0.315318
2026-09-08,04,71,6,38,28.05991,21.470644,36.6714,0.164256,0.129062
2026-09-08,04,72,6,32,23.445075,17.933855,30.649939,-0.150654,-0.113593
2026-09-08,04,73,6,38,23.943045,15.839564,36.192245,-0.098478,-0.077159
2026-09-08,04,74,6,36,24.769343,17.735397,34.592987,0.119668,0.092832
2026-09-08,07,11,3,21,17.900492,15.434573,20.760381,0.397272,0.268121
2026-09-08,07,12,3,21,17.956453,15.542101,20.745856,-0.18428,-0.124344
2026-09-08,07,13,2,12,10.005769,8.493987,11.786622,-0.023735,-0.012841
2026-09-08,07,14,3,21,17.674976,15.049454,20.758544,0.654528,0.441732
2026-09-08,07,15,3,19,16.158576,13.898038,18.786795,-0.099205,-0.064743
2026-09-08,07,16,3,23,19.298881,16.381757,22.735462,-0.072711,-0.0505
2026-09-08,07,17,3,21,18.05649,15.698682,20.768419,-0.257578,-0.173863
2026-09-08,07,18,3,20,17.13141,14.838415,19.778744,-0.119107,-0.079109
2026-09-08,07,19,3,21,18.054979,15.693787,20.771422,0.450061,0.303802
2026-09-08,07,20,3,20,16.971757,14.578277,19.758201,-0.198,-0.131464
2026-09-08,07,21,3,20,17.001375,14.629541,19.757746,0.117477,0.077999
2026-09-08,07,22,3,20,16.954894,14.537308,19.77453,-0.146813,-0.097504
2026-09-08,07,23,3,18,14.635884,12.039082,17.79281,-0.208679,-0.133595
2026-09-08,07,24,3,17,14.053185,11.778467,16.767208,-0.183527,-0.114963
2026-09-08,07,25,3,19,15.902263,13.479369,18.760668,-0.553626,-0.361132
2026-09-08,07,26,3,17,14.117127,11.879653,16.776016,-0.140935,-0.0883
2026-09-08,07,27,2,11,9.760301,8.717932,10.927301,0.426043,0.222461
2026-09-08,07,28,3,18,14.872298,12.444932,17.773119,0.114884,0.073519
2026-09-08,07,29,3,18,14.854343,12.416911,17.770241,0.035941,0.022999
2026-09-08,07,30,3,18,14.873328,12.448113,17.771038,0.375588,0.240343
2026-09-08,07,31,3,22,18.132713,15.138018,21.719837,0.644229,0.441129
2026-09-08,07,32,3,18,14.892831,12.481663,17.76978,0.24914,0.159424
2026-09-08,07,46,3,19,16.230039,14.025729,18.780784,-0.485524,-0.316827
2026-09-08,07,47,3,22,18.452081,15.672138,21.725134,-0.194215,-0.132997
2026-09-08,07,48,3,25,21.135368,18.072648,24.717118,-0.028297,-0.020146
2026-09-08,07,49,3,23,19.437389,16.603729,22.754653,-0.167753,-0.116538
2026-09-08,07,50,3,19,16.254422,14.075594,18.77052,-0.374303,-0.244204
2026-09-08,07,51,3,19,16.22425,14.022479,18.771737,-0.247268,-0.161327
2026-09-08,07,52,3,23,19.396237,16.564209,22.712465,0.261599,0.18163
2026-09-08,07,53,3,23,19.67649,17.01865,22.749411,0.13836,0.096112
2026-09-08,07,54,3,21,17.911587,15.455883,20.757464,-0.558034,-0.376604
2026-09-08,07,55,3,19,16.219688,14.007177,18.781676,-0.308093,-0.201048
2026-09-08,07,56,3,21,17.891531,15.420483,20.75855,-0.721321,-0.48681
2026-09-08,07,57,3,17,13.904773,11.50609,16.803511,-0.49502,-0.310335
2026-09-08,07,58,3,17,13.959167,11.591495,16.810458,-0.990246,-0.620895
2026-09-08,07,59,3,19,15.902263,13.479369,18.760668,0.142676,0.093068
2026-09-08,07,60,3,19,15.512063,12.832466,18.751197,0.301238,0.196464
2026-09-08,07,61,3,16,13.295327,11.204118,15.776852,-0.420499,-0.257369
2026-09-08,07,62,3,17,13.924276,11.53964,16.80169,0.073971,0.046372
2026-09-08,07,63,3,18,14.947422,12.567647,17.777824,-0.043741,-0.027994
2026-09-08,07,64,3,18,14.862751,12.42915,17.772845,0.150548,0.096341
2026-09-08,07,65,3,19,15.610228,12.984354,18.767142,-0.36275,-0.236651
2026-09-08,07,66,3,20,16.660122,14.053719,19.749908,0.332552,0.22077
2026-09-08,07,77,6,38,25.438732,18.712199,34.583274,-0.049315,-0.038253
2026-09-08,09,11,6,37,27.796624,21.749288,35.525408,0.2309,0.180181
2026-09-08,09,12,6,37,25.468445,18.524475,35.01539,0.223269,0.173671
2026-09-08,09,13,6,40,30.111256,23.385979,38.77057,-0.207751,-0.165153
2026-09-08,09,14,6,37,28.090615,22.130625,35.655688,0.128028,0.099986
2026-09-08,09,15,6,39,26.739013,19.134559,37.36563,-0.096412,-0.076057
2026-09-08,09,16,6,38,27.640238,21.178564,36.073398,-0.286778,-0.224535
2026-09-08,09,20,6,42,30.538281,23.21734,40.167676,-0.205178,-0.164279
2026-09-08,09,22,6,38,24.125879,16.608704,35.045361,-0.154444,-0.120158
2026-09-08,09,23,6,34,23.816253,17.626966,32.178758,0.06376,0.048644
2026-09-08,09,24,6,45,28.874167,19.981738,41.723976,0.191024,0.154093
2026-09-08,09,25,5,31,20.705894,15.005744,28.57133,0.060703,0.044965
2026-09-08,09,26,6,38,27.8659,21.452968,36.19585,0.379881,0.297649
2026-09-08,09,27,5,33,18.974503,12.064872,29.841325,0.004189,0.003138
2026-09-08,09,28,6,36,22.667676,15.546231,33.051326,-0.151682,-0.116449
2026-09-08,09,30,6,41,29.863176,22.749561,39.201165,0.250827,0.199847
2026-09-08,09,31,6,39,29.417582,22.890846,37.80525,0.10262,0.081154
2026-09-08,09,32,6,39,28.692826,22.153553,37.162357,0.150184,0.11834
2026-09-08,09,33,6,35,24.983737,18.828232,33.151658,-0.103492,-0.079509
2026-09-08,09,35,6,38,28.81581,22.557657,36.810156,0.230196,0.181019
2026-09-08,09,36,6,45,32.732096,24.865871,43.086772,0.246762,0.200279
2026-09-08,09,37,6,38,25.973545,18.546469,36.374852,-0.005295,-0.004153
2026-09-08,09,38,6,39,29.419566,22.870097,37.844653,0.396124,0.31333
2026-09-08,09,39,6,36,24.871962,18.094639,34.187724,0.085853,0.066424
2026-09-08,09,40,6,38,28.578542,22.166021,36.846173,0.278431,0.218995
2026-09-08,09,41,6,36,24.735562,17.814056,34.346363,0.011206,0.008679
2026-09-08,09,43,6,35,25.112804,19.03134,33.137598,0.09904,0.076081
2026-09-08,09,44,6,36,24.866006,18.006074,34.339426,0.195635,0.151513
2026-09-08,09,47,6,36,23.924705,17.392172,32.91087,-0.14214,-0.109016
2026-09-08,09,48,6,43,30.666052,22.886677,41.089703,0.300808,0.24193
2026-09-08,09,49,6,36,27.163976,21.126847,34.926252,-0.037283,-0.028984
2026-09-08,09,50,6,37,26.03968,19.306619,35.120853,-0.142642,-0.111029
2026-09-08,09,51,6,42,30.969399,23.875824,40.170496,0.135534,0.10852
2026-09-08,09,52,6,33,20.632208,14.402978,29.555553,-0.033108,-0.024738
2026-09-08,09,53,6,35,22.898306,16.594869,31.596056,-0.134604,-0.102245
2026-09-08,09,54,6,36,27.0025,21.101892,34.553064,0.10885,0.084418
2026-09-08,09,55,6,35,25.480826,19.542419,33.223753,-0.28954,-0.222554
2026-09-08,09,56,6,41,24.550371,16.090419,37.458361,0.268914,0.212251
2026-09-08,09,59,6,37,28.169379,22.153519,35.818865,-0.48523,-0.379328
2026-09-08,09,60,6,33,25.117736,19.703552,32.019641,-0.496122,-0.378053
2026-09-08,09,61,6,36,21.106516,13.436928,33.153786,-0.094069,-0.07227
2026-09-08,09,64,6,35,25.981225,20.261012,33.316402,-0.076157,-0.058575
2026-09-08,09,66,6,32,21.800013,15.936381,29.821109,0.012995,0.009732
2026-09-08,09,67,5,28,18.32024,13.119729,25.582173,0.0957,0.068804
2026-09-08,09,68,6,44,32.092168,24.442277,42.136307,0.180678,0.146023
2026-09-08,09,69,5,31,22.273344,17.255404,28.750521,-0.102423,-0.075991
2026-09-08,09,70,6,36,25.651608,19.21226,34.249225,-0.217946,-0.168692
2026-09-08,09,71,6,39,29.314563,22.763662,37.750674,-0.246182,-0.194626
2026-09-08,09,72,6,36,26.290389,20.206668,34.205766,-0.439108,-0.339776
2026-09-08,09,73,6,40,25.108273,16.981677,37.123859,0.332889,0.262248
2026-09-08,10,11,5,37,24.566667,17.270499,34.945205,-0.085611,-0.066563
2026-09-08,10,14,6,46,33.112121,25.161883,43.574343,0.086904,0.070683
2026-09-08,10,16,6,41,25.666231,17.240953,38.208759,-0.352097,-0.279061
2026-09-08,10,17,6,49,35.376371,26.736301,46.808555,-0.13945,-0.114903
2026-09-08,10,18,6,41,29.001924,21.789166,38.602286,-0.29126,-0.231333
2026-09-08,10,19,6,43,30.70018,23.355976,40.353744,0.28526,0.228609
2026-09-08,10,20,6,44,31.574349,23.790802,41.904409,-0.045734,-0.036923
2026-09-08,10,22,6,38,23.889241,16.116737,35.410135,-0.209236,-0.163159
2026-09-08,10,23,6,47,33.564169,25.268304,44.583657,-0.58839,-0.480594
2026-09-08,10,24,6,45,31.920503,23.863877,42.697107,0.079123,0.064109
2026-09-08,10,25,6,40,27.855422,20.734162,37.422516,-0.280679,-0.221492
2026-09-08,10,26,6,37,23.348594,15.838572,34.419569,0.000921,0.000714
2026-09-08,10,28,6,46,34.20183,26.249606,44.563151,-0.290195,-0.23701
2026-09-08,10,29,6,40,24.933504,16.824863,36.950054,-0.17401,-0.136947
2026-09-08,10,30,6,49,35.332911,26.663981,46.820263,0.228192,0.188032
2026-09-08,10,31,6,46,33.599544,25.652412,44.008701,0.354252,0.288661
2026-09-08,10,32,6,39,24.854203,17.09227,36.140981,0.125595,0.098375
2026-09-08,10,33,6,43,30.281267,22.781047,40.250789,0.127692,0.102281
2026-09-08,10,34,6,48,36.045215,27.863173,46.629921,0.246242,0.202759
2026-09-08,10,37,6,45,30.037718,21.703309,41.572671,0.107114,0.086345
2026-09-08,10,38,6,42,26.563112,18.026826,39.141606,-0.030341,-0.024167
2026-09-08,10,39,6,45,25.914449,16.663018,40.302341,0.019662,0.015754
2026-09-08,10,41,6,41,29.190614,21.867811,38.965582,0.061189,0.048693
2026-09-08,10,43,6,50,35.839711,26.998961,47.575345,0.256161,0.21167
2026-09-08,10,44,6,44,31.21594,23.274302,41.867417,0.101806,0.082178
2026-09-08,10,46,6,43,28.135428,19.604702,40.378186,0.163856,0.131331
2026-09-08,10,47,6,42,25.767276,17.31028,38.355964,-0.211068,-0.167419
2026-09-08,10,48,6,43,30.305251,22.561728,40.706467,0.023452,0.018827
2026-09-08,10,49,6,48,33.762969,25.296488,45.063096,0.104654,0.085648
2026-09-08,10,50,6,44,32.616055,24.910789,42.70467,-0.170962,-0.138524
2026-09-08,10,53,6,44,32.774297,25.169976,42.676027,-0.299806,-0.242891
2026-09-08,10,55,6,44,31.694945,23.956274,41.933463,0.093399,0.075415
2026-09-08,10,56,6,42,26.279606,17.717636,38.979109,-0.129952,-0.10342
2026-09-08,10,58,6,49,35.243544,26.456688,46.948709,-0.064192,-0.05292
2026-09-08,10,59,6,37,23.932599,16.65065,34.399215,-0.163348,-0.126557
2026-09-08,10,60,6,44,32.619178,24.934564,42.672122,-0.189304,-0.153364
2026-09-08,10,61,6,50,36.539391,27.913599,47.830704,-0.184385,-0.152501
2026-09-08,10,62,6,48,33.707562,25.198131,45.090637,-0.096516,-0.078997
2026-09-08,10,65,6,46,32.895628,24.803512,43.627788,0.102682,0.083535
2026-09-08,10,66,6,43,30.650973,22.947515,40.940473,-0.121852,-0.097931
2026-09-08,10,67,6,39,24.609093,16.802907,36.041827,-0.137312,-0.107489
2026-09-08,10,68,6,35,19.859941,12.689353,31.082537,-0.494821,-0.374375
2026-09-08,10,69,6,38,21.922291,14.249541,33.726477,0.058517,0.045134
2026-09-08,10,70,6,48,36.374259,28.395275,46.595312,0.042734,0.035184
2026-09-08,11,11,6,44,28.423872,20.27222,39.853381,0.389537,0.3114
2026-09-08,11,13,6,48,27.686212,17.82526,43.002254,0.078333,0.063553
2026-09-08,11,15,6,41,27.033868,19.600887,37.285559,-0.018145,-0.014307
2026-09-08,11,17,6,41,24.801926,16.424732,37.451784,-0.296128,-0.233722
2026-09-08,11,18,6,47,27.597918,18.129658,42.011,0.137801,0.111306
2026-09-08,11,19,6,44,27.015291,17.90882,40.752318,0.143269,0.11504
2026-09-08,11,20,6,43,25.178244,15.953794,39.73625,0.359118,0.286913
2026-09-08,11,21,6,42,28.46615,20.940002,38.697307,-0.008097,-0.006434
2026-09-08,11,22,6,41,24.990991,16.788303,37.201473,-0.206917,-0.16308
2026-09-08,11,23,6,41,28.936859,21.618183,38.733218,-0.419048,-0.33306
2026-09-08,11,24,5,35,24.999113,19.196732,32.555316,-0.119346,-0.091301
2026-09-08,11,26,6,45,27.922598,19.109131,40.80099,0.04336,0.034825
2026-09-08,11,27,6,44,28.961819,20.625257,40.667951,-0.000687,-0.000552
2026-09-08,11,29,6,42,25.069598,16.139521,38.94073,0.145509,0.115777
2026-09-08,11,30,6,40,25.134868,17.469086,36.164545,-0.159289,-0.124784
2026-09-08,11,32,6,42,26.748317,18.743563,38.171635,0.067739,0.053677
2026-09-08,11,33,6,45,27.169223,18.496101,39.909314,0.05842,0.046715
2026-09-08,11,34,6,45,26.577185,17.179977,41.114535,-0.199817,-0.160725
2026-09-08,11,35,6,39,25.666821,18.30363,35.992078,-0.125788,-0.098438
2026-09-08,11,36,6,38,26.345568,19.278123,36.003971,0.016956,0.01327
2026-09-08,11,37,6,44,26.77199,18.319287,39.124853,-0.015954,-0.012706
2026-09-08,11,38,6,44,29.721491,21.726537,40.658437,0.003449,0.002768
2026-09-08,11,41,6,43,25.834441,16.988419,39.286667,0.190662,0.151978
2026-09-08,11,44,6,39,25.035314,17.206074,36.427075,0.141131,0.110733
2026-09-08,11,45,6,45,30.944783,22.791706,42.014388,0.050581,0.040857
2026-09-08,11,46,6,43,27.002666,18.520242,39.370109,-0.065168,-0.051968
2026-09-08,11,47,6,44,27.964052,19.600098,39.897157,0.232568,0.185958
2026-09-08,11,48,6,42,26.983514,18.742109,38.848885,0.015416,0.01226
2026-09-08,11,49,6,44,25.362598,16.149136,39.832556,-0.3637,-0.290716
2026-09-08,11,51,6,40,25.131978,17.436533,36.223731,-0.105712,-0.082842
2026-09-08,11,52,6,45,31.783682,23.777499,42.485648,-0.025279,-0.020463
2026-09-08,11,53,6,43,25.201388,16.243899,39.098369,-0.04209,-0.033518
2026-09-08,11,54,6,42,25.546036,16.958496,38.482185,0.101862,0.080852
2026-09-08,11,57,6,44,29.902197,22.016311,40.612679,0.278615,0.223566
2026-09-08,11,58,6,43,24.118465,15.088933,38.551457,0.01068,0.00848
2026-09-08,11,60,6,37,25.302578,18.715367,34.208277,-0.097876,-0.075736
2026-09-08,11,61,6,43,25.285526,16.381457,39.029362,-0.003302,-0.002629
2026-09-08,11,62,6,44,25.234064,15.851462,40.1703,-0.02625,-0.021018
2026-09-08,11,63,6,43,28.263303,20.343876,39.26559,-0.468427,-0.373345
2026-09-08,11,64,5,36,22.97692,15.929072,33.143103,0.075762,0.058202
2026-09-08,11,65,6,44,29.788934,21.763063,40.774617,0.186036,0.149396
2026-09-08,11,66,6,43,25.429816,16.477858,39.245122,0.234684,0.187027
2026-09-08,11,68,6,39,23.019972,15.185281,34.896891,0.076179,0.059212
2026-09-08,11,72,6,45,31.756704,23.737155,42.485641,0.086348,0.069896
2026-09-08,11,73,5,36,23.969441,17.573322,32.69354,-0.393797,-0.301559
2026-09-08,13,1,6,45,29.649322,20.523492,42.832979,-0.295505,-0.239573
2026-09-08,13,2,6,50,31.77052,21.289462,47.411531,0.141982,0.117252
2026-09-08,13,3,6,48,29.11524,18.761436,45.182958,0.166805,0.136578
2026-09-08,13,4,6,47,32.086541,23.481504,43.844982,0.325737,0.265241
2026-09-08,13,5,6,43,30.038962,21.960964,41.088326,-0.253061,-0.203527
2026-09-08,13,7,6,44,30.333695,21.979165,41.863876,0.075584,0.061011
2026-09-08,13,9,5,35,23.877294,17.190436,33.165255,0.179201,0.137686
2026-09-08,13,10,6,41,28.631302,20.925753,39.174286,0.191907,0.152881
2026-09-08,13,12,6,46,30.19803,20.950787,43.526815,0.191438,0.155673
2026-09-08,13,14,6,39,24.357477,16.006988,37.064229,-0.021819,-0.017183
2026-09-08,13,16,6,44,27.77689,18.71125,41.234852,0.203533,0.163808
2026-09-08,13,17,6,44,31.890514,24.309767,41.835237,0.298845,0.241192
2026-09-08,13,19,6,44,32.151563,24.542838,42.119132,-0.070122,-0.056668
2026-09-08,13,20,6,47,31.248339,21.762626,44.868608,-0.308894,-0.252597
2026-09-08,13,21,6,42,27.096498,18.466571,39.759421,-0.149849,-0.119734
2026-09-08,13,22,6,38,21.427342,12.631832,36.347141,-0.274469,-0.215249
2026-09-08,13,23,6,49,31.927065,22.205466,45.9048,0.240322,0.197334
2026-09-08,13,24,6,41,27.586583,19.565219,38.896551,-0.289922,-0.230629
2026-09-08,13,26,6,43,31.48999,24.15867,41.04611,0.045749,0.036786
2026-09-08,13,27,5,36,23.887184,16.831967,33.899638,-0.497901,-0.384483
