記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-09-10,17,36,6,45,31.826652,23.3916,43.303398,0.476899,0.38743
2026-09-10,17,37,6,48,29.665662,19.613035,44.870746,-0.17063,-0.139534
2026-09-10,17,38,6,47,33.697748,25.070984,45.292925,0.202445,0.165831
2026-09-10,17,39,6,46,28.746778,18.997947,43.498237,-0.148656,-0.120869
2026-09-10,17,51,6,48,33.361535,24.448928,45.523142,0.128302,0.105194
2026-09-10,17,52,6,49,34.442372,25.142004,47.18307,0.200935,0.165796
2026-09-10,17,53,6,42,26.009239,17.210903,39.305348,0.111772,0.089103
2026-09-10,17,54,6,51,35.124557,25.57107,48.247277,0.063461,0.052566
2026-09-10,17,55,6,46,33.484046,25.285039,44.341688,-0.209497,-0.170945
2026-09-10,17,57,6,48,33.467814,24.194685,46.295066,-0.139621,-0.11482
2026-09-10,17,58,6,51,28.375835,16.588294,48.539532,-0.111268,-0.092261
2026-09-10,17,59,5,38,25.563111,18.754883,34.842801,-0.156294,-0.12144
2026-09-10,17,60,6,46,33.189127,24.882089,44.269523,0.394075,0.321461
2026-09-10,17,61,6,48,34.115741,25.133568,46.30794,0.052559,0.043225
2026-09-10,17,62,6,46,31.007922,22.429467,42.867324,-0.295046,-0.239237
2026-09-10,17,63,6,48,33.317288,24.425941,45.445195,0.237088,0.194328
2026-09-10,17,65,6,49,34.659089,25.430881,47.235974,-0.00366,-0.003021
2026-09-10,17,66,6,46,32.756895,24.239435,44.267293,0.073433,0.059902
2026-09-10,17,67,6,45,31.752483,23.233658,43.394809,-0.157126,-0.127699
2026-09-10,17,70,6,44,31.135398,22.858458,42.409379,-0.37869,-0.306434
2026-09-10,17,71,6,47,33.480348,24.78034,45.234799,0.142163,0.116425
2026-09-10,17,72,6,52,36.946283,27.235467,50.119495,0.215338,0.17952
2026-09-10,17,73,6,48,32.727244,23.622798,45.34063,0.016669,0.013657
2026-09-10,17,78,5,33,17.702715,10.161228,30.841364,0.234786,0.177299
2026-09-10,17,79,6,48,34.740096,26.04434,46.339216,0.240581,0.197879
2026-09-10,17,80,4,27,19.126187,14.096163,25.951105,0.205591,0.148405
2026-09-10,17,82,6,47,33.231287,24.336355,45.377313,-0.194403,-0.159298
2026-09-10,20,1,5,29,18.03152,11.824004,27.497937,-0.049358,-0.036195
2026-09-10,20,2,6,38,28.293087,21.575573,37.102087,-0.395257,-0.311342
2026-09-10,20,3,6,41,26.12639,17.780418,38.389888,-0.29087,-0.230761
2026-09-10,20,4,6,37,21.585542,13.091738,35.59005,-0.049575,-0.038701
2026-09-10,20,7,5,32,19.183234,11.926656,30.854959,-0.26381,-0.199238
2026-09-10,20,8,6,39,26.654164,19.105369,37.18559,-0.353184,-0.278334
2026-09-10,20,9,6,41,28.788164,21.198543,39.095064,-0.098376,-0.078338
2026-09-10,20,10,6,36,22.247072,14.406734,34.354229,-0.421326,-0.326335
2026-09-10,20,11,6,38,23.286756,14.947313,36.278962,0.042513,0.033327
2026-09-10,20,12,6,41,28.735634,21.10676,39.121905,-0.239036,-0.190375
2026-09-10,20,13,6,40,26.85615,18.94576,38.069352,-0.266967,-0.211429
2026-09-10,20,15,6,38,26.486768,19.483428,36.007468,-0.127609,-0.099872
2026-09-10,20,16,6,37,27.146472,20.619942,35.738749,-0.066265,-0.051777
2026-09-10,20,18,5,28,17.169866,10.826233,27.230552,0.48023,0.351242
2026-09-10,20,22,6,39,26.900488,19.555457,37.004313,0.159478,0.12555
2026-09-10,20,23,6,46,29.690306,20.42343,43.16191,-0.049698,-0.04035
2026-09-10,20,25,5,38,22.331425,13.819388,36.086443,-0.194847,-0.152568
2026-09-10,20,26,5,38,22.62152,14.148976,36.167505,0.211949,0.16604
2026-09-10,20,27,6,38,23.725329,16.032669,35.109016,-0.124201,-0.096667
2026-09-10,20,28,6,38,23.424722,15.148244,36.223183,-0.272251,-0.213352
2026-09-10,20,29,6,33,20.393376,13.204077,31.497073,-0.300634,-0.228187
2026-09-10,20,30,6,40,26.809542,18.914833,37.999359,0.197028,0.15598
2026-09-10,20,31,6,42,26.118111,17.05981,39.986126,-0.412456,-0.329942
2026-09-10,20,32,6,45,30.260867,21.37539,42.839925,-0.094647,-0.076735
2026-09-10,20,33,6,39,26.425007,18.751552,37.238569,-0.352725,-0.278056
2026-09-10,20,34,6,44,30.939655,22.780341,42.021418,0.009813,0.007927
2026-09-10,20,36,6,35,21.775018,14.191112,33.411857,0.054517,0.041959
2026-09-10,20,37,6,38,23.874934,15.72736,36.243367,-0.094458,-0.074032
2026-09-10,20,38,6,40,24.96724,16.302093,38.238225,0.310064,0.245786
2026-09-10,20,39,6,40,27.372741,19.635055,38.159657,0.020413,0.016174
2026-09-10,20,41,6,41,27.354425,19.144249,39.085604,0.083905,0.066812
2026-09-10,20,43,6,41,26.647404,17.922311,39.620124,-0.093239,-0.074448
2026-09-10,20,44,6,39,26.593309,18.97674,37.26689,0.128421,0.101252
2026-09-10,20,45,6,39,27.780601,20.803949,37.096888,-0.024052,-0.018945
2026-09-10,20,50,6,39,27.830453,20.551596,37.687298,-0.035837,-0.028322
2026-09-10,20,53,6,44,30.639897,22.279606,42.137337,0.258092,0.208589
2026-09-10,20,54,6,38,22.68109,14.196674,36.23608,-0.028472,-0.022314
2026-09-10,20,55,5,29,18.823435,12.793979,27.69441,-0.302245,-0.222062
2026-09-10,20,56,4,26,15.171306,9.367264,24.571585,-0.43283,-0.307632
2026-09-10,20,57,6,35,24.651809,17.950386,33.855075,0.0973,0.075113
2026-09-10,20,58,6,48,31.610542,22.288895,44.830682,0.386892,0.316331
2026-09-10,20,59,6,35,23.934186,17.463542,32.802354,-0.185935,-0.142494
2026-09-10,20,60,6,47,30.875244,21.712621,43.90445,0.246064,0.200416
2026-09-10,20,61,6,46,31.969163,23.215291,44.023889,0.034364,0.028003
2026-09-10,20,62,4,23,14.499334,9.755441,21.550094,-0.026509,-0.018107
2026-09-10,21,1,5,31,18.283938,11.535914,28.979271,-0.550358,-0.409166
2026-09-10,21,2,6,40,24.413215,15.605055,38.193078,-0.194814,-0.15439
2026-09-10,21,3,6,46,27.489245,17.330336,43.603227,0.467249,0.380081
2026-09-10,21,4,6,47,28.173939,17.820744,44.541957,0.105663,0.08629
2026-09-10,21,5,6,39,24.01395,15.650204,36.84743,-0.007739,-0.006087
2026-09-10,21,6,6,40,25.020763,16.55196,37.822624,-0.169838,-0.134324
2026-09-10,21,7,6,45,26.756261,16.786778,42.64651,-0.243009,-0.196851
2026-09-10,21,10,6,47,28.196004,17.872019,44.483762,0.026244,0.021427
2026-09-10,21,11,5,36,20.080397,11.896846,33.893215,0.061919,0.047813
2026-09-10,21,12,6,41,24.995125,16.068309,38.881269,0.060117,0.047819
2026-09-10,21,13,6,43,25.424275,15.887752,40.685034,-0.158038,-0.126857
2026-09-10,21,14,4,34,21.404281,14.092739,32.50917,-0.110478,-0.084489
2026-09-10,21,15,6,49,27.961276,16.926142,46.190853,-0.075848,-0.062349
2026-09-10,21,16,6,46,30.348819,20.972923,43.916186,0.005889,0.004797
2026-09-10,21,18,6,43,27.896175,18.959736,41.044694,-0.144275,-0.116011
2026-09-10,21,20,6,42,26.862492,18.164545,39.725382,-0.5804,-0.463679
2026-09-10,21,22,6,40,24.519287,16.00094,37.572509,0.366378,0.289363
2026-09-10,21,23,6,47,29.917511,20.137834,44.446562,-0.243173,-0.19851
2026-09-10,21,24,6,45,28.217541,18.980989,41.948797,0.09997,0.080726
2026-09-10,21,25,5,29,14.813705,8.425735,26.044712,-0.314706,-0.227396
2026-09-10,21,27,6,47,28.301397,17.943702,44.637895,-0.003297,-0.002694
2026-09-10,21,29,6,46,26.711629,16.512555,43.210221,-0.151194,-0.122779
2026-09-10,21,32,5,35,21.206098,13.688655,32.85192,-0.038534,-0.029541
2026-09-10,21,33,6,47,27.643836,17.345145,44.057381,0.440271,0.358826
2026-09-10,21,35,6,42,25.30672,16.179459,39.58291,-0.017178,-0.013714
2026-09-10,21,38,6,52,30.30422,18.765468,48.93807,0.03818,0.031702
2026-09-10,21,39,6,40,24.151333,15.501711,37.627259,0.178779,0.141242
2026-09-10,21,40,6,44,27.795591,18.604277,41.527809,0.377438,0.304189
2026-09-10,21,41,6,45,26.593506,16.58977,42.629559,0.235704,0.190918
2026-09-10,21,42,6,48,27.791066,17.068103,45.250686,-0.058904,-0.048243
2026-09-10,21,43,6,48,31.213155,21.410001,45.504949,-0.195813,-0.160535
2026-09-10,21,45,6,43,26.989754,17.836176,40.840974,-0.331473,-0.266275
2026-09-10,21,47,5,35,19.146894,10.894367,33.650742,-0.239858,-0.184909
2026-09-10,21,48,6,42,25.898531,16.755541,40.030575,0.227375,0.181928
2026-09-10,21,49,6,43,25.240545,16.242546,39.22323,-0.149894,-0.119442
2026-09-10,21,50,6,39,21.88566,13.487511,35.513009,0.137334,0.10716
2026-09-10,21,51,6,42,26.485461,17.710594,39.607911,-0.146976,-0.117348
2026-09-10,21,52,6,44,23.347683,13.05015,41.770731,0.014464,0.01167
2026-09-10,21,53,6,40,25.459136,17.307092,37.450982,0.029707,0.023446
2026-09-10,21,54,6,37,22.35713,14.405267,34.698507,-0.178591,-0.138637
2026-09-10,21,55,5,40,24.025494,15.621762,36.950015,-0.007651,-0.006022
2026-09-10,21,57,6,40,23.920181,15.26352,37.486442,0.092664,0.07315
2026-09-10,21,58,6,39,24.635991,16.628884,36.498665,-0.079719,-0.062574
2026-09-10,21,59,6,37,22.306531,14.329241,34.724891,-0.294453,-0.228616
2026-09-10,21,60,6,40,24.465295,15.9249,37.585835,-0.15262,-0.120548
2026-09-10,24,12,6,31,22.737155,17.300212,29.882768,0.011918,0.00893
2026-09-10,24,13,6,33,20.831545,14.048706,30.889197,-0.047785,-0.036099
2026-09-10,24,14,6,35,24.167205,17.569165,33.243118,0.035411,0.027222
2026-09-10,24,16,6,36,24.536819,17.346963,34.706681,0.217863,0.169132
2026-09-10,24,17,6,32,21.319102,14.832068,30.643342,0.144886,0.109238
2026-09-10,24,19,6,33,23.672887,17.496718,32.029183,0.093763,0.071454
2026-09-10,24,20,6,37,23.777204,16.202865,34.892312,0.02482,0.019292
2026-09-10,24,22,6,29,20.665684,15.39829,27.73493,-0.03975,-0.029216
2026-09-10,24,23,6,31,22.381794,16.802244,29.814156,-0.338241,-0.253286
2026-09-10,24,25,5,27,19.02093,13.898848,26.03063,0.115504,0.083447
2026-09-10,24,26,6,29,18.690405,12.687988,27.532436,0.256586,0.188222
2026-09-10,24,27,6,31,22.077249,16.472848,29.588384,0.074179,0.055441
2026-09-10,24,29,6,32,22.597433,16.583282,30.792696,0.223984,0.169076
2026-09-10,24,31,6,30,20.267068,14.29586,28.732378,0.142377,0.105618
2026-09-10,24,33,5,25,15.728876,10.530863,23.492616,0.272659,0.19125
2026-09-10,24,34,6,30,21.912203,16.49815,29.102939,0.07119,0.052984
2026-09-10,24,36,5,26,17.639157,12.427972,25.035449,0.305686,0.218436
2026-09-10,24,37,6,33,21.914124,15.177487,31.640864,0.284588,0.216244
2026-09-10,24,38,6,35,23.297607,16.278582,33.343106,0.289326,0.222573
2026-09-10,24,40,6,33,22.505467,16.297568,31.078012,0.120803,0.091395
2026-09-10,24,41,6,38,24.277651,16.578877,35.551525,0.329773,0.257377
2026-09-10,24,43,6,33,23.645281,17.604234,31.759365,-0.086243,-0.06559
2026-09-10,24,44,6,37,25.010627,17.65593,35.428971,0.365484,0.285032
2026-09-10,24,45,6,38,24.198964,16.490431,35.510887,0.494095,0.385529
2026-09-10,24,46,6,32,21.134416,14.767963,30.24544,-0.315499,-0.237105
2026-09-10,24,47,6,32,21.473168,15.116979,30.501924,0.013489,0.010159
2026-09-10,24,48,6,34,23.650237,17.431811,32.086953,0.056393,0.042994
2026-09-10,24,52,6,34,22.673421,15.916339,32.299137,-0.143179,-0.10933
2026-09-10,24,54,6,33,22.101582,15.672652,31.167661,-0.058576,-0.044347
2026-09-10,24,55,6,34,23.182256,16.649506,32.278255,0.164068,0.125261
2026-09-10,24,56,6,32,22.090428,16.320036,29.901099,0.333486,0.249908
2026-09-10,24,57,6,33,23.38411,17.564532,31.131863,0.290276,0.219704
2026-09-10,24,58,6,27,18.669818,13.741992,25.364744,0.361888,0.259558
2026-09-10,24,59,6,33,22.012216,15.428026,31.40633,0.292541,0.22189
2026-09-10,24,60,6,30,22.437639,17.362901,28.995596,-0.057934,-0.043078
2026-09-10,24,61,6,37,23.583936,16.393693,33.927805,0.102298,0.07901
2026-09-10,24,62,6,31,22.582586,17.051335,29.908109,-0.150367,-0.112689
2026-09-10,24,63,6,36,22.908682,15.765961,33.28739,0.60429,0.46469
2026-09-10,24,65,6,33,23.100956,16.99854,31.394119,-0.038886,-0.029492
2026-09-10,24,68,6,32,21.322653,14.845606,30.625596,-0.090242,-0.068029
2026-09-10,24,69,6,33,22.425338,16.110636,31.215141,-0.435417,-0.329772
2026-09-10,24,70,6,36,22.967699,15.662529,33.680079,0.114861,0.088565
2026-09-10,24,73,6,31,23.220739,17.97406,29.998939,-0.184232,-0.138173
2026-09-10,24,74,6,31,21.93083,16.177094,29.731007,0.160094,0.1198
2026-09-10,24,75,6,32,21.167285,14.669119,30.544025,0.016902,0.012733
2026-09-10,24,76,6,33,20.389341,13.593445,30.582773,0.081223,0.061209
2026-09-10,24,77,6,29,20.909382,15.766671,27.729521,-0.244187,-0.179467
2026-09-10,24,81,6,33,23.172145,16.951129,31.676257,0.127568,0.096959
