記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-09-14,02,54,6,37,23.467209,15.708666,35.057712,-0.016204,-0.012608
2026-09-14,02,55,6,34,21.615485,14.541203,32.131399,-0.363547,-0.277258
2026-09-14,02,56,3,18,13.824676,10.780116,17.729093,0.509106,0.325506
2026-09-14,02,57,4,26,15.280795,10.114843,23.085152,-0.298373,-0.208189
2026-09-14,02,58,6,35,24.473794,17.927578,33.410346,-0.077237,-0.059445
2026-09-14,02,59,3,18,11.381518,7.938574,16.31766,-0.19244,-0.119318
2026-09-14,02,60,5,33,21.656651,15.116278,31.026853,0.017064,0.012905
2026-09-14,02,61,6,35,20.339049,12.822269,32.262381,0.010092,0.007704
2026-09-14,02,62,6,36,22.898919,15.393069,34.064713,-0.19337,-0.149487
2026-09-14,02,63,6,36,20.915132,13.299286,32.892198,0.518512,0.397625
2026-09-14,02,65,2,10,8.240865,6.882867,9.866798,-0.087631,-0.043522
2026-09-14,04,11,6,37,20.39965,11.769622,35.357611,0.133556,0.104111
2026-09-14,04,14,5,36,20.941128,12.640763,34.6918,0.494836,0.384114
2026-09-14,04,15,6,43,28.062033,19.505056,40.373005,0.463852,0.371769
2026-09-14,04,17,6,45,29.70636,21.005777,42.010719,-0.111824,-0.090324
2026-09-14,04,19,6,47,28.708223,18.265155,45.122094,-0.454658,-0.372176
2026-09-14,04,20,6,39,27.29253,20.189313,36.894877,0.23108,0.181804
2026-09-14,04,21,6,48,30.554216,20.684435,45.13346,0.189378,0.155029
2026-09-14,04,22,6,39,28.142743,21.138363,37.468085,-0.310602,-0.245168
2026-09-14,04,23,6,49,30.948088,20.848819,45.93949,0.127041,0.104331
2026-09-14,04,24,6,36,23.029178,15.530481,34.148526,-0.022163,-0.017143
2026-09-14,04,26,6,43,29.591595,21.569335,40.597566,0.05507,0.044186
2026-09-14,04,28,3,20,12.814617,9.286509,17.683114,0.087094,0.055633
2026-09-14,04,30,6,44,26.348449,16.269973,42.670063,0.569645,0.461492
2026-09-14,04,31,6,41,26.235439,17.897146,38.458548,-0.164996,-0.130947
2026-09-14,04,32,6,40,29.286883,22.284818,38.489052,-0.185324,-0.147104
2026-09-14,04,33,6,41,27.589053,19.327643,39.381721,0.028254,0.022532
2026-09-14,04,35,6,40,28.821413,21.644415,38.378208,0.006513,0.005167
2026-09-14,04,36,6,37,22.117936,13.723239,35.647785,0.072211,0.056392
2026-09-14,04,39,6,36,26.181485,19.893683,34.456676,-0.481314,-0.373048
2026-09-14,04,41,5,35,21.857818,14.399019,33.18033,0.380714,0.292546
2026-09-14,04,44,6,35,25.141145,18.953905,33.348122,-0.113857,-0.087591
2026-09-14,04,45,6,40,28.242424,21.172159,37.673745,-0.107171,-0.084691
2026-09-14,04,46,4,29,19.197362,12.903915,28.560226,0.062707,0.046445
2026-09-14,04,47,6,41,28.252723,20.334742,39.253824,-0.059802,-0.047661
2026-09-14,04,48,6,41,29.2659,21.733162,39.409494,0.268629,0.214261
2026-09-14,04,49,6,37,26.47769,19.796543,35.41366,-0.217238,-0.169403
2026-09-14,04,51,5,33,19.348794,11.805829,31.711101,0.20163,0.15329
2026-09-14,04,52,6,40,27.670085,19.966724,38.34548,0.013099,0.01039
2026-09-14,04,53,6,39,27.27369,20.532289,36.228507,0.073779,0.05782
2026-09-14,04,54,6,39,26.081613,18.784556,36.213286,-0.229838,-0.180104
2026-09-14,04,55,6,39,25.190311,17.458388,36.346529,-0.237145,-0.185977
2026-09-14,04,56,6,42,29.18746,21.481566,39.657622,-0.072994,-0.058294
2026-09-14,04,57,6,36,26.04716,19.686927,34.462187,-0.011301,-0.008759
2026-09-14,04,58,6,45,26.89464,16.602822,43.566189,0.508737,0.413763
2026-09-14,04,59,6,39,27.957775,21.013919,37.196166,-0.267318,-0.210678
2026-09-14,04,62,6,40,24.035023,15.050188,38.383729,0.129009,0.102345
2026-09-14,04,63,6,41,29.751675,22.378541,39.55406,0.009603,0.007665
2026-09-14,04,64,6,40,28.960315,21.633772,38.768081,-0.149913,-0.119173
2026-09-14,04,65,6,42,29.742603,21.906942,40.38092,-0.173697,-0.13922
2026-09-14,04,66,6,41,29.498099,22.105062,39.363737,0.010699,0.008531
2026-09-14,04,67,6,38,26.552972,19.436888,36.274342,-0.361555,-0.283422
2026-09-14,04,69,6,40,29.244182,22.250763,38.435633,0.347537,0.275785
2026-09-14,04,70,6,38,27.651173,20.985545,36.434003,-0.540886,-0.424401
2026-09-14,04,71,6,43,30.846236,23.044963,41.288427,0.175479,0.141265
2026-09-14,04,72,6,36,25.596568,19.075111,34.347601,-0.423641,-0.328113
2026-09-14,04,73,6,43,27.015781,18.162707,40.184122,-0.01193,-0.009553
2026-09-14,04,74,6,41,27.786745,19.813125,38.969278,0.061221,0.048719
2026-09-14,04,75,6,40,22.961307,13.91313,37.893818,-0.158945,-0.125758
2026-09-14,06,1,6,44,30.717425,22.432418,42.062348,-0.177301,-0.143245
2026-09-14,06,3,6,40,26.225426,18.598837,36.979354,-0.161304,-0.126969
2026-09-14,06,4,6,40,24.853635,16.46294,37.52083,0.038026,0.030024
2026-09-14,06,5,6,44,31.375944,23.390487,42.087617,0.435625,0.351992
2026-09-14,06,6,6,43,31.554975,23.845114,41.757673,0.177375,0.143104
2026-09-14,06,7,6,43,30.611825,22.708085,41.266529,-0.236027,-0.189988
2026-09-14,06,10,6,40,19.58877,10.628316,36.103547,-0.43528,-0.340866
2026-09-14,06,11,6,38,25.551975,18.188594,35.896312,0.156702,0.122559
2026-09-14,06,13,6,42,30.779634,23.201,40.833838,0.434991,0.34942
2026-09-14,06,14,6,43,27.46266,18.869474,39.969197,0.051344,0.041069
2026-09-14,06,15,5,30,17.89764,11.812511,27.117479,-0.141761,-0.103569
2026-09-14,06,16,6,43,30.383892,22.578725,40.887201,-0.310646,-0.2496
2026-09-14,06,17,6,40,29.447712,22.350613,38.798389,0.013791,0.010965
2026-09-14,06,19,6,38,27.436009,20.415395,36.870929,0.028126,0.022125
2026-09-14,06,20,6,43,29.579839,21.219831,41.233452,0.07592,0.061101
2026-09-14,06,22,6,43,30.271965,22.200851,41.27733,0.150321,0.121006
2026-09-14,06,23,6,47,32.89843,24.048519,45.005128,0.027559,0.022549
2026-09-14,06,26,6,42,30.923778,23.44423,40.789569,0.455917,0.366151
2026-09-14,06,28,6,46,23.714043,13.307278,42.259268,0.060224,0.0487
2026-09-14,06,29,6,43,25.819947,16.850049,39.564852,0.094763,0.075644
2026-09-14,06,31,6,39,22.642109,14.637778,35.023424,-0.720719,-0.560643
2026-09-14,06,32,6,40,29.009384,21.646668,38.876393,0.274669,0.218472
2026-09-14,06,34,6,40,28.082655,20.5662,38.346196,-0.525637,-0.416914
2026-09-14,06,37,6,44,31.044939,22.860867,42.158867,0.132888,0.10741
2026-09-14,06,38,6,42,31.102788,23.711625,40.797853,-0.090864,-0.072976
2026-09-14,06,40,6,40,25.910506,17.747824,37.827416,-0.082451,-0.065212
2026-09-14,06,41,6,41,26.024646,18.42836,36.752168,-0.018759,-0.014746
2026-09-14,06,44,6,43,28.390199,19.598263,41.126267,0.244016,0.196288
2026-09-14,06,45,6,42,27.903749,19.543551,39.840214,0.073995,0.059149
2026-09-14,06,48,6,41,30.172274,22.829755,39.876299,-0.125554,-0.100381
2026-09-14,06,49,6,42,31.03734,23.650438,40.731444,-0.026256,-0.021081
2026-09-14,06,51,6,37,24.52564,17.200282,34.970764,0.155255,0.120731
2026-09-14,06,52,6,40,26.549923,18.554057,37.991604,0.062301,0.04932
2026-09-14,06,53,6,41,26.556566,18.731243,37.651063,-0.136843,-0.108125
2026-09-14,06,54,6,40,27.131908,19.374171,37.995969,0.343375,0.271833
2026-09-14,06,55,6,47,30.546664,21.336179,43.733166,0.220832,0.179734
2026-09-14,06,59,6,42,27.272398,19.163388,38.812743,0.605796,0.48169
2026-09-14,06,61,6,44,29.438918,20.738045,41.790336,0.409195,0.330185
2026-09-14,06,62,6,39,25.609334,17.946453,36.544155,0.132127,0.103739
2026-09-14,06,63,6,42,28.168719,19.93963,39.793955,-0.01928,-0.015408
2026-09-14,06,65,5,29,17.412195,11.675475,25.967641,0.067933,0.049046
2026-09-14,06,66,6,45,28.971988,20.21584,41.520715,0.181869,0.146569
2026-09-14,07,19,3,22,17.768207,14.512902,21.753691,0.484815,0.332135
2026-09-14,07,23,3,20,15.500395,12.181964,19.722784,-0.238328,-0.158145
2026-09-14,07,24,3,19,14.956718,11.955086,18.711986,-0.083158,-0.054195
2026-09-14,07,25,3,21,16.681969,13.435807,20.71242,-0.477273,-0.321872
2026-09-14,07,26,3,19,15.016377,12.043173,18.723602,-0.262834,-0.171329
2026-09-14,07,27,2,13,10.951315,9.290735,12.908699,0.250688,0.141259
2026-09-14,07,28,3,20,15.720977,12.535277,19.716288,0.16552,0.10982
2026-09-14,07,29,3,19,14.781908,11.660216,18.739344,-0.005926,-0.003864
2026-09-14,07,30,3,19,14.799622,11.687379,18.740627,0.339547,0.221405
2026-09-14,07,31,3,24,18.763052,14.879744,23.659823,0.542256,0.381157
2026-09-14,07,32,3,19,14.817819,11.716586,18.739909,0.222479,0.145068
2026-09-14,07,33,3,22,16.639051,12.665516,21.859197,0.262425,0.180055
2026-09-14,07,34,5,35,20.627209,13.329769,31.919665,0.01372,0.010447
2026-09-14,07,35,6,41,21.734259,12.868312,36.708621,0.178943,0.140632
2026-09-14,07,36,5,33,18.91836,12.232627,29.258175,-0.321075,-0.23929
2026-09-14,07,37,5,32,18.451249,11.738304,29.003217,-0.362378,-0.269468
2026-09-14,07,38,5,33,18.450631,11.333093,30.038208,-0.567083,-0.425448
2026-09-14,07,39,5,35,20.42991,13.166339,31.700628,0.332657,0.252884
2026-09-14,07,40,5,38,21.812111,13.764889,34.563894,0.317101,0.245945
2026-09-14,07,41,5,34,20.108706,13.116789,30.827671,0.128959,0.097372
2026-09-14,07,43,4,28,17.420688,12.005935,25.277528,0.123076,0.088188
2026-09-14,07,45,5,32,18.297594,11.555133,28.974305,-0.527063,-0.391829
2026-09-14,07,54,3,23,18.556734,15.156462,22.719838,-0.549495,-0.381555
2026-09-14,07,55,3,21,16.978136,13.89529,20.74495,-0.330848,-0.223237
2026-09-14,07,56,3,22,17.615705,14.274977,21.738252,-0.684324,-0.468709
2026-09-14,07,57,3,19,14.818244,11.717968,18.738775,-0.520246,-0.33922
2026-09-14,07,58,3,19,14.868996,11.792317,18.748397,-1.003792,-0.654627
2026-09-14,07,59,3,21,16.681969,13.435807,20.71242,0.185128,0.12485
2026-09-14,07,60,3,21,16.317899,12.872645,20.685246,0.246703,0.166305
2026-09-14,07,61,3,18,14.249611,11.455086,17.725874,-0.420889,-0.269085
2026-09-14,07,62,3,19,14.836441,11.747175,18.738121,0.112961,0.073654
2026-09-14,07,63,3,19,14.868754,11.791439,18.749182,-0.03461,-0.022572
2026-09-14,07,64,3,20,15.712069,12.521538,19.715559,0.231674,0.15371
2026-09-14,07,65,3,20,15.487174,12.154204,19.734123,-0.246135,-0.163356
2026-09-14,07,66,3,22,17.389075,13.935807,21.698058,0.38929,0.266478
2026-09-14,07,67,3,21,15.931944,12.165516,20.864453,0.101962,0.068926
2026-09-14,07,68,2,14,11.380247,9.264663,13.978925,-0.22027,-0.12841
2026-09-14,07,69,2,11,8.858188,7.145322,10.981659,-0.258417,-0.135254
2026-09-14,07,70,5,34,19.233223,12.11555,30.532404,0.199578,0.150339
2026-09-14,07,71,3,17,11.492832,8.464935,15.603804,-0.385987,-0.235233
2026-09-14,07,72,5,35,19.681475,12.169793,31.829667,0.001469,0.001118
2026-09-14,07,73,3,18,12.301471,9.123601,16.586235,-0.078381,-0.048899
2026-09-14,07,74,3,17,11.963454,9.034939,15.841195,-0.481212,-0.294993
2026-09-14,07,75,5,32,18.794053,12.165831,29.033481,-0.35158,-0.261509
2026-09-14,07,76,5,37,21.406097,13.592429,33.711486,-0.180797,-0.139435
2026-09-14,08,1,6,42,28.833097,20.554078,40.446839,0.232577,0.186473
2026-09-14,08,3,6,42,29.230995,21.254275,40.201375,0.229422,0.183722
2026-09-14,08,4,6,38,26.714451,19.502579,36.593207,-0.242487,-0.190444
2026-09-14,08,5,6,40,28.219796,20.531893,38.786335,-0.148283,-0.117889
2026-09-14,08,7,6,38,26.921705,19.640508,36.902211,0.142384,0.112027
2026-09-14,08,8,6,43,29.623205,21.336085,41.129114,-0.143523,-0.115453
2026-09-14,08,9,6,39,27.470963,19.955379,37.817061,-0.019383,-0.015329
2026-09-14,08,10,6,43,30.183941,21.780065,41.830466,0.014181,0.011445
2026-09-14,08,12,6,40,27.718154,20.040368,38.337424,0.158307,0.125556
2026-09-14,08,13,6,46,28.313776,18.200841,44.045761,-0.051326,-0.04183
2026-09-14,08,14,6,39,26.336488,18.741045,37.010244,0.360097,0.283497
2026-09-14,08,16,6,43,30.131856,21.689768,41.859771,0.076549,0.061788
2026-09-14,08,17,5,35,20.249138,12.680552,32.335154,0.1393,0.106396
2026-09-14,08,19,6,40,25.128114,16.811163,37.559693,0.414183,0.327096
2026-09-14,08,21,6,41,29.146456,21.362527,39.76664,0.038741,0.030956
2026-09-14,08,24,6,42,27.0375,18.068164,40.459362,0.031475,0.025237
2026-09-14,08,25,6,43,30.198526,21.78461,41.862167,-0.071508,-0.05772
2026-09-14,08,26,6,38,26.42114,18.902436,36.930512,0.062416,0.049116
2026-09-14,08,28,6,42,28.777546,20.419549,40.556583,0.237625,0.190623
2026-09-14,08,29,6,40,28.549577,20.936631,38.930732,-0.032818,-0.026111
2026-09-14,08,30,6,42,29.132462,21.082303,40.25653,0.394831,0.316268
2026-09-14,08,31,6,42,25.161965,15.8376,39.976037,-0.049339,-0.039467
2026-09-14,08,35,6,37,25.453588,18.315894,35.372837,-0.074436,-0.058031
2026-09-14,08,36,6,42,26.330887,17.252963,40.185305,0.078181,0.062602
2026-09-14,08,37,6,41,23.307342,14.306744,37.970356,-0.145784,-0.115394
2026-09-14,08,38,6,41,28.806398,20.877626,39.746309,0.465935,0.372273
2026-09-14,08,39,6,38,25.958806,18.569891,36.287754,-0.030154,-0.023639
2026-09-14,08,40,6,40,25.86982,17.403788,38.454136,-0.106689,-0.08467
2026-09-14,08,41,6,44,30.918173,22.379802,42.714113,-0.406202,-0.329144
2026-09-14,08,42,6,41,28.169451,20.199785,39.283484,0.006809,0.005427
2026-09-14,08,47,6,44,27.931399,18.711688,41.693891,0.159664,0.128777
2026-09-14,08,50,6,41,28.565706,20.668026,39.481252,-0.060899,-0.048592
2026-09-14,08,51,6,37,26.777005,19.966945,35.909749,-0.195746,-0.153108
2026-09-14,08,52,6,41,25.911431,16.869959,39.798691,-0.137201,-0.10965
2026-09-14,08,53,6,37,26.174628,19.083534,35.900644,-0.319679,-0.250033
2026-09-14,08,54,6,41,25.56722,16.751865,39.02149,-0.042229,-0.033614
2026-09-14,08,55,6,39,26.503493,18.768082,37.427116,0.145547,0.114859
2026-09-14,08,56,5,33,23.039882,16.659464,31.863941,0.009469,0.007207
2026-09-14,08,57,6,39,26.730355,19.067678,37.472412,0.542376,0.428125
2026-09-14,08,58,6,42,25.182192,16.036394,39.543979,-0.230368,-0.18387
2026-09-14,08,59,6,42,28.504279,20.192183,40.238043,0.221561,0.177459
2026-09-14,08,60,6,40,25.680614,17.128229,38.503334,-0.119223,-0.094643
2026-09-14,09,11,6,32,24.508896,19.158986,31.352702,0.311017,0.235807
2026-09-14,09,12,6,35,24.4032,17.830815,33.398145,0.138432,0.106534
2026-09-14,09,15,6,35,24.504753,17.842779,33.654114,-0.144118,-0.111104
2026-09-14,09,16,6,35,26.262459,20.467651,33.697894,-0.17345,-0.133757
2026-09-14,09,17,6,37,22.820796,15.122456,34.438105,0.080813,0.062627
2026-09-14,09,18,6,29,19.090683,13.233298,27.540691,0.193942,0.14228
2026-09-14,09,19,6,27,16.740196,11.06831,25.318606,-0.365166,-0.261774
2026-09-14,09,21,6,34,23.51068,16.75304,32.994136,-0.018736,-0.014378
2026-09-14,09,22,6,33,22.156754,15.854214,30.964748,-0.181975,-0.137553
2026-09-14,09,23,6,30,21.772238,16.525138,28.685408,0.059011,0.043757
2026-09-14,09,24,6,39,25.886092,18.109697,37.00171,0.129135,0.10166
2026-09-14,09,25,6,34,22.195919,15.823609,31.134414,0.136457,0.103283
2026-09-14,09,27,6,37,21.50279,14.114099,32.75944,0.058063,0.044484
2026-09-14,09,28,6,31,20.851047,15.033453,28.919915,-0.291667,-0.216727
2026-09-14,09,29,6,32,20.264354,13.571824,30.257099,-0.03643,-0.02738
2026-09-14,09,32,6,38,28.393813,21.94928,36.730525,0.221992,0.174487
2026-09-14,09,33,6,32,23.789338,18.426773,30.712519,-0.114518,-0.08639
2026-09-14,09,34,5,27,15.390083,9.62217,24.615514,-0.347321,-0.246984
2026-09-14,09,35,6,33,25.125713,19.529177,32.326065,0.237026,0.181026
2026-09-14,09,36,6,40,29.113854,21.872129,38.753267,0.218227,0.173466
2026-09-14,09,39,6,32,22.49407,16.420817,30.81352,0.012566,0.009487
2026-09-14,09,41,6,34,23.779239,17.320862,32.645732,0.02376,0.018188
2026-09-14,09,43,6,30,21.999382,16.787788,28.82886,0.108697,0.080703
2026-09-14,09,44,6,32,22.746271,16.850083,30.705655,0.151583,0.114344
2026-09-14,09,45,5,24,16.70504,12.134025,22.998004,-0.469529,-0.327239
2026-09-14,09,47,6,32,22.425411,16.801695,29.931449,-0.011071,-0.008298
2026-09-14,09,48,6,39,28.163326,21.103982,37.584042,0.328424,0.259405
2026-09-14,09,49,6,32,24.555573,19.232017,31.352727,-0.166556,-0.126279
2026-09-14,09,50,6,33,23.786504,17.878099,31.647535,-0.07668,-0.058268
2026-09-14,09,51,6,40,29.595615,22.597937,38.760193,0.163471,0.129945
2026-09-14,09,52,6,28,19.118388,14.103772,25.915956,-0.109703,-0.079159
2026-09-14,09,53,6,31,21.607309,16.152231,28.904724,-0.210672,-0.156522
2026-09-14,09,54,6,32,24.695752,19.451268,31.354261,0.056466,0.042812
2026-09-14,09,55,6,31,22.8256,17.465726,29.830312,-0.280245,-0.209885
2026-09-14,09,57,4,19,10.768111,6.710235,17.279904,-0.186732,-0.118281
2026-09-14,09,58,6,36,21.53606,13.553458,34.220188,0.081681,0.063209
2026-09-14,09,59,6,33,25.426634,20.008791,32.311484,-0.436012,-0.332964
2026-09-14,09,60,6,31,24.092397,19.117987,30.361126,-0.647665,-0.487198
2026-09-14,09,62,6,32,21.7761,15.396897,30.798319,-0.457624,-0.345456
2026-09-14,09,63,6,35,24.077058,17.111804,33.877475,-0.189028,-0.145947
2026-09-14,09,64,6,32,24.275196,19.051467,30.931222,-0.079782,-0.060291
2026-09-14,09,66,6,30,21.527316,16.347454,28.348471,0.021534,0.015919
2026-09-14,09,68,6,40,29.488519,22.453123,38.728366,0.110811,0.08807
2026-09-14,09,69,6,33,22.681241,16.827211,30.571834,-0.135466,-0.102077
2026-09-14,09,70,6,34,24.884549,18.984055,32.618994,-0.17179,-0.131481
2026-09-14,09,71,6,34,25.983441,20.278127,33.293963,-0.211327,-0.162515
2026-09-14,09,72,6,33,24.558236,18.99907,31.744025,-0.35287,-0.268338
2026-09-14,10,11,6,41,26.720463,18.64586,38.291779,-0.192907,-0.152961
2026-09-14,10,12,6,45,29.548536,20.297274,43.016417,0.162631,0.131955
2026-09-14,10,13,6,44,28.64076,19.378319,42.330459,0.103806,0.083969
2026-09-14,10,14,6,42,30.328997,22.697258,40.526836,0.047592,0.038172
2026-09-14,10,15,6,39,26.326603,18.324906,37.822296,-0.217144,-0.171738
2026-09-14,10,16,6,38,24.550401,16.907794,35.647592,-0.290997,-0.227248
2026-09-14,10,17,6,44,32.183544,24.323579,42.583393,-0.24641,-0.199549
2026-09-14,10,20,6,40,29.118663,21.991814,38.555098,-0.053267,-0.042296
2026-09-14,10,21,6,45,30.054936,20.855833,43.311586,0.047858,0.038881
2026-09-14,10,22,6,37,23.595475,16.112185,34.554374,-0.219856,-0.17051
2026-09-14,10,26,6,36,23.091033,15.870028,33.597661,0.069704,0.053716
2026-09-14,10,27,6,44,29.129333,20.192049,42.022385,0.116599,0.094185
2026-09-14,10,28,6,44,32.586271,24.835599,42.755767,-0.175435,-0.142181
2026-09-14,10,29,6,39,24.569807,16.728644,36.086332,-0.183099,-0.14337
2026-09-14,10,32,6,38,25.089644,17.769333,35.425654,-0.001526,-0.00119
2026-09-14,10,33,6,42,29.998038,22.598922,39.819699,0.184354,0.14735
2026-09-14,10,35,6,43,27.23527,18.407026,40.297653,0.135501,0.108561
2026-09-14,10,36,6,42,28.128834,19.431207,40.719617,0.000254,0.000204
2026-09-14,10,37,6,43,29.551458,21.643168,40.349393,-0.102875,-0.082442
2026-09-14,10,38,6,41,26.688465,18.586191,38.322762,-0.040745,-0.032313
2026-09-14,10,39,6,40,24.896142,17.061466,36.328523,-0.06088,-0.047739
2026-09-14,10,40,6,45,30.362395,21.111812,43.666316,0.459748,0.37408
2026-09-14,10,41,6,41,29.396042,21.976643,39.320259,0.133683,0.106578
2026-09-14,10,42,6,42,26.97471,18.210566,39.956745,-0.042411,-0.033921
2026-09-14,10,45,6,44,28.957623,19.89855,42.140956,0.043429,0.0351
2026-09-14,10,47,6,37,23.554228,16.060808,34.543819,-0.34017,-0.263803
2026-09-14,10,48,6,37,26.485641,19.744618,35.528121,0.093246,0.072765
2026-09-14,10,50,6,41,30.190459,22.825834,39.93124,-0.088154,-0.070499
2026-09-14,10,51,6,42,27.423877,18.711924,40.191967,0.002041,0.001634
2026-09-14,10,52,6,44,29.162013,20.269071,41.956684,-0.041148,-0.033228
2026-09-14,10,53,6,41,30.33202,23.045059,39.923154,-0.242614,-0.194017
2026-09-14,10,54,6,42,26.783487,18.172938,39.473815,-0.242395,-0.193401
2026-09-14,10,56,6,39,25.067855,17.218597,36.495271,-0.130277,-0.102257
2026-09-14,10,57,6,44,28.578186,19.360556,42.184363,0.139772,0.112988
2026-09-14,10,58,6,43,31.598454,23.867495,41.83356,-0.216291,-0.174563
2026-09-14,10,59,6,35,22.717966,15.729596,32.811141,-0.076937,-0.058966
2026-09-14,10,60,6,41,30.187427,22.840411,39.89774,-0.21418,-0.171256
2026-09-14,10,63,6,39,25.397151,17.261424,37.367442,-0.008294,-0.006543
2026-09-14,10,64,6,40,25.093717,16.842742,37.386706,0.094684,0.074703
2026-09-14,10,67,6,37,23.892544,16.569222,34.452653,-0.128293,-0.099432
2026-09-14,10,68,6,32,19.938089,13.840963,28.721078,-0.578646,-0.429206
2026-09-14,10,69,6,34,20.947858,14.353848,30.571089,0.053094,0.040007
2026-09-14,11,12,6,49,27.649916,16.955164,45.090562,0.293731,0.240413
2026-09-14,11,14,5,39,22.685846,14.026751,36.690435,0.225265,0.177018
2026-09-14,11,15,6,45,28.934189,20.505999,40.826459,0.032508,0.026112
2026-09-14,11,16,5,39,23.79881,15.508395,36.521083,-0.27875,-0.218831
2026-09-14,11,17,5,36,23.213652,15.95551,33.773514,-0.403714,-0.311486
2026-09-14,11,18,5,42,25.833122,17.459619,38.222496,0.093602,0.074192
2026-09-14,11,20,6,45,25.347481,15.609802,41.159702,0.365639,0.294169
2026-09-14,11,22,6,45,27.028117,18.057502,40.455158,-0.172446,-0.138268
2026-09-14,11,24,5,39,27.035696,20.154161,36.266895,-0.171836,-0.134696
2026-09-14,11,25,6,45,25.522511,15.724468,41.425794,0.141352,0.113866
2026-09-14,11,27,6,47,29.799998,20.527214,43.261587,-0.004875,-0.00396
2026-09-14,11,28,6,45,25.419141,15.482392,41.733394,-0.414931,-0.334725
2026-09-14,11,29,6,44,25.246111,15.771487,40.412557,0.081783,0.06556
2026-09-14,11,30,6,42,25.30701,16.928941,37.831354,-0.189332,-0.149749
2026-09-14,11,31,6,47,28.014964,17.660722,44.439758,0.144314,0.117805
2026-09-14,11,32,6,45,27.745444,18.908988,40.711311,0.161933,0.130001
2026-09-14,11,34,6,48,27.585773,17.547807,43.365809,-0.233874,-0.19005
2026-09-14,11,35,6,41,25.80334,17.655453,37.711427,-0.132384,-0.104637
2026-09-14,11,36,6,41,27.369666,19.374349,38.664455,0.057958,0.046048
2026-09-14,11,38,6,47,30.519514,21.505818,43.311106,-0.110873,-0.090076
2026-09-14,11,39,5,41,23.205343,14.009209,38.438139,-0.098014,-0.077779
2026-09-14,11,40,6,46,26.069947,15.962298,42.577963,-0.063578,-0.051486
2026-09-14,11,43,6,48,26.959066,16.491396,44.070936,-0.258231,-0.210474
2026-09-14,11,44,6,42,26.147156,17.570526,38.910263,0.099502,0.079158
2026-09-14,11,46,6,46,27.972043,18.694692,41.853335,-0.109451,-0.088344
2026-09-14,11,49,5,38,23.403068,15.604228,35.099691,-0.267393,-0.208103
2026-09-14,11,50,5,38,20.635965,12.048241,35.344832,0.019344,0.015078
2026-09-14,11,51,6,43,26.237346,17.771152,38.736844,-0.07514,-0.059723
2026-09-14,11,54,6,44,25.690644,16.484446,40.038299,0.090175,0.072154
2026-09-14,11,55,5,42,24.800519,15.821624,38.875007,0.143573,0.114197
2026-09-14,11,56,5,39,21.02315,12.343475,35.806189,-0.147982,-0.115676
