記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-09-13,05,40,6,39,24.676828,16.925425,35.97817,-0.156298,-0.122304
2026-09-13,05,43,6,44,26.59626,17.508317,40.40143,0.330997,0.265325
2026-09-13,05,45,6,41,27.65818,19.86788,38.503098,-0.132129,-0.104888
2026-09-13,05,47,6,37,23.380069,15.649512,34.929371,-0.133844,-0.104054
2026-09-13,05,48,6,36,21.637741,13.993907,33.456836,-0.139984,-0.107772
2026-09-13,05,49,6,44,31.192386,22.899373,42.488714,0.274833,0.222473
2026-09-13,05,50,6,41,29.040522,21.607316,39.030852,0.04066,0.032367
2026-09-13,05,51,6,39,27.545219,20.399151,37.194642,-0.056738,-0.044716
2026-09-13,05,52,6,37,23.108388,15.474971,34.507179,0.219915,0.170504
2026-09-13,05,53,6,38,25.164929,17.642884,35.893998,-0.08571,-0.067034
2026-09-13,05,56,6,42,25.57495,16.809132,38.912069,-0.196777,-0.156546
2026-09-13,05,57,6,46,30.242097,21.51271,42.513678,0.298478,0.24164
2026-09-13,05,58,6,37,22.706414,15.003268,34.364597,-0.152411,-0.118057
2026-09-13,05,59,6,38,24.128302,16.469392,35.348906,-0.333508,-0.259965
2026-09-13,05,60,6,39,25.360477,17.690431,36.356028,-0.512751,-0.40214
2026-09-13,05,62,6,40,26.649093,18.656421,38.065939,0.084267,0.066736
2026-09-13,05,63,6,40,28.697127,21.309874,38.645236,0.406048,0.322577
2026-09-13,05,64,6,38,23.20829,16.097726,33.459678,0.409825,0.315525
2026-09-13,05,65,6,41,27.607715,19.810443,38.473947,-0.093954,-0.074572
2026-09-13,05,66,6,39,27.948305,20.886587,37.397576,0.006209,0.004899
2026-09-13,05,68,6,40,27.09164,19.584605,37.47622,0.088431,0.069805
2026-09-13,05,70,6,41,23.714607,15.185789,37.033478,0.039678,0.031242
2026-09-13,05,73,6,37,23.348139,15.659508,34.811798,0.061048,0.047425
2026-09-13,06,1,6,43,30.08583,21.979591,41.181711,-0.177647,-0.142938
2026-09-13,06,3,6,39,25.541637,18.056404,36.129853,-0.182503,-0.14294
2026-09-13,06,4,6,39,24.153906,15.870583,36.760539,0.043257,0.034006
2026-09-13,06,5,6,42,29.763487,21.982894,40.297931,0.455044,0.364574
2026-09-13,06,6,6,41,29.944598,22.448147,39.944454,0.163941,0.131117
2026-09-13,06,7,6,42,29.979003,22.261701,40.371607,-0.195317,-0.156541
2026-09-13,06,10,6,38,17.835245,8.9195,35.662981,-0.335486,-0.262016
2026-09-13,06,11,6,36,23.871847,16.659412,34.206793,0.126172,0.09763
2026-09-13,06,13,6,40,29.160248,21.788978,39.025239,0.440404,0.350572
2026-09-13,06,14,6,41,25.804733,17.356207,38.36577,0.043094,0.034184
2026-09-13,06,15,5,28,16.128573,10.134295,25.668371,-0.186707,-0.134361
2026-09-13,06,16,6,41,28.759908,21.152158,39.103919,-0.398715,-0.317517
2026-09-13,06,17,6,38,27.81285,20.918713,36.979073,-0.022558,-0.017756
2026-09-13,06,19,6,36,25.777772,18.938263,35.087355,0.084944,0.066104
2026-09-13,06,20,6,42,28.935026,20.738661,40.370771,0.054239,0.043471
2026-09-13,06,22,6,41,28.64668,20.765451,39.519116,0.147786,0.117942
2026-09-13,06,23,6,46,32.292177,23.633467,44.123222,0.056888,0.046377
2026-09-13,06,26,6,40,29.306067,22.037893,38.97131,0.440729,0.350732
2026-09-13,06,29,6,41,24.142933,15.28958,38.122774,0.108286,0.085784
2026-09-13,06,31,6,37,20.919953,13.019756,33.613874,-0.71504,-0.551092
2026-09-13,06,32,6,39,28.357943,21.175475,37.976618,0.302823,0.239704
2026-09-13,06,34,6,38,26.431932,19.092592,36.592571,-0.61812,-0.485455
2026-09-13,06,37,6,42,29.428636,21.440895,40.392186,0.118869,0.09528
2026-09-13,06,38,6,40,29.487156,22.311538,38.970527,-0.038618,-0.030732
2026-09-13,06,40,6,38,24.234544,16.20834,36.235241,-0.09066,-0.071052
2026-09-13,06,41,6,39,24.350009,16.904782,35.074273,-0.022262,-0.017323
2026-09-13,06,44,6,41,26.743049,18.10203,39.508864,0.23352,0.186353
2026-09-13,06,45,6,41,27.239461,19.0232,39.004388,0.123523,0.098316
2026-09-13,06,48,6,39,28.545831,21.409055,38.061674,-0.139538,-0.110505
2026-09-13,06,49,6,40,29.420949,22.248921,38.904909,0.003427,0.002726
2026-09-13,06,51,6,35,22.833586,15.648,33.318805,0.124237,0.095558
2026-09-13,06,52,6,38,24.88139,17.033418,36.345235,0.142692,0.111903
2026-09-13,06,53,6,40,25.876625,18.191905,36.807564,-0.152819,-0.12017
2026-09-13,06,54,6,38,25.470137,17.872701,36.297138,0.350337,0.274666
2026-09-13,06,55,6,45,28.924571,19.880569,42.082841,0.183154,0.147988
2026-09-13,06,59,6,40,25.61226,17.656991,37.151734,0.558059,0.439705
2026-09-13,06,61,6,42,27.803953,19.268454,40.120491,0.398753,0.319194
2026-09-13,06,62,6,38,24.918386,17.388772,35.708442,0.175712,0.13727
2026-09-13,06,63,6,40,26.518996,18.451377,38.114075,0.018765,0.014865
2026-09-13,06,65,5,28,16.621893,10.968295,25.189634,0.109704,0.078529
2026-09-13,06,66,6,43,27.331599,18.734042,39.874804,0.194579,0.155566
2026-09-13,07,19,3,22,17.974664,14.852125,21.753691,0.486615,0.333369
2026-09-13,07,23,3,20,15.680501,12.466703,19.722784,-0.236342,-0.156826
2026-09-13,07,24,3,19,15.130506,12.234522,18.711986,-0.080697,-0.052591
2026-09-13,07,25,3,21,16.875804,13.749854,20.71242,-0.473619,-0.319408
2026-09-13,07,26,3,19,15.190859,12.324669,18.723602,-0.261615,-0.170535
2026-09-13,07,27,2,13,11.078563,9.507895,12.908699,0.252371,0.142207
2026-09-13,07,28,3,20,15.903646,12.828275,19.716288,0.163831,0.108699
2026-09-13,07,29,3,19,14.953665,11.93276,18.739344,-0.002688,-0.001753
2026-09-13,07,30,3,19,14.971585,11.960559,18.740627,0.338604,0.22079
2026-09-13,07,31,3,24,18.981068,15.227542,23.659823,0.548258,0.385376
2026-09-13,07,32,3,19,14.989994,11.990448,18.739909,0.222018,0.144767
2026-09-13,07,33,3,22,16.832387,12.961558,21.859197,0.262507,0.180111
2026-09-13,07,34,5,35,20.866886,13.641337,31.919665,0.016913,0.012879
2026-09-13,07,35,6,41,21.986799,13.169095,36.708621,0.180017,0.141477
2026-09-13,07,36,5,33,19.138181,12.518551,29.258175,-0.322609,-0.240433
2026-09-13,07,37,5,32,18.665642,12.012674,29.003217,-0.364283,-0.270885
2026-09-13,07,38,5,33,18.665017,11.597991,30.038208,-0.56893,-0.426833
2026-09-13,07,39,5,35,20.667294,13.474088,31.700628,0.331699,0.252156
2026-09-13,07,40,5,38,22.065555,14.086628,34.563894,0.317195,0.246017
2026-09-13,07,41,5,34,20.342358,13.423379,30.827671,0.131103,0.098992
2026-09-13,07,43,4,28,17.623107,12.286561,25.277528,0.126479,0.090626
2026-09-13,07,45,5,32,18.510202,11.825222,28.974305,-0.526041,-0.39107
2026-09-13,07,54,3,23,18.772353,15.510728,22.719838,-0.545099,-0.378503
2026-09-13,07,55,3,21,17.175413,14.220077,20.74495,-0.329797,-0.222528
2026-09-13,07,56,3,22,17.820389,14.608639,21.738252,-0.685831,-0.469741
2026-09-13,07,57,3,19,14.990424,11.991862,18.738775,-0.519523,-0.338749
2026-09-13,07,58,3,19,15.041765,12.067949,18.748397,-1.00543,-0.655696
2026-09-13,07,59,3,21,16.875804,13.749854,20.71242,0.188907,0.127398
2026-09-13,07,60,3,21,16.507504,13.173529,20.685246,0.249626,0.168276
2026-09-13,07,61,3,18,14.415183,11.722836,17.725874,-0.420904,-0.269095
2026-09-13,07,62,3,19,15.008832,12.021752,18.738121,0.113499,0.074005
2026-09-13,07,63,3,19,15.04152,12.067051,18.749182,-0.032643,-0.021289
2026-09-13,07,64,3,20,15.894635,12.814215,19.715559,0.231678,0.153713
2026-09-13,07,65,3,20,15.667126,12.438295,19.734123,-0.244781,-0.162457
2026-09-13,07,66,3,22,17.591127,14.261541,21.698058,0.389624,0.266707
2026-09-13,07,67,3,21,16.117064,12.449872,20.864453,0.103083,0.069685
2026-09-13,07,68,2,14,11.512479,9.481214,13.978925,-0.213332,-0.124366
2026-09-13,07,69,2,11,8.961115,7.312336,10.981659,-0.256675,-0.134342
2026-09-13,07,70,5,34,19.456702,12.398737,30.532404,0.199987,0.150647
2026-09-13,07,71,3,17,11.626372,8.662794,15.603804,-0.385857,-0.235154
2026-09-13,07,72,5,35,19.910163,12.454248,31.829667,0.002483,0.001889
2026-09-13,07,73,3,18,12.444407,9.336855,16.586235,-0.074558,-0.046514
2026-09-13,07,74,3,17,12.102463,9.246121,15.841195,-0.481055,-0.294897
2026-09-13,07,75,5,32,19.012429,12.450194,29.033481,-0.350025,-0.260352
2026-09-13,07,76,5,37,21.654824,13.910137,33.711486,-0.179003,-0.138052
2026-09-13,08,1,6,48,30.923786,20.822334,45.925713,0.184262,0.151314
2026-09-13,08,3,6,49,31.798244,21.761621,46.463832,0.289671,0.238369
2026-09-13,08,4,6,46,29.713618,20.181649,43.74762,-0.229258,-0.186604
2026-09-13,08,5,6,46,30.652884,21.141086,44.44423,-0.035255,-0.02878
2026-09-13,08,7,6,45,30.345926,21.224113,43.38816,0.170369,0.138458
2026-09-13,08,8,6,47,30.308346,20.776111,44.214041,-0.15899,-0.129664
2026-09-13,08,9,6,45,29.534982,20.199464,43.185065,-0.013746,-0.011162
2026-09-13,08,10,6,50,33.646067,23.41368,48.350273,0.012869,0.010663
2026-09-13,08,12,6,46,29.795888,20.296616,43.741032,0.156858,0.12767
2026-09-13,08,13,5,45,27.654252,17.649106,43.331241,-0.006646,-0.0054
2026-09-13,08,14,6,47,28.919379,19.034828,43.936855,0.37711,0.307193
2026-09-13,08,16,6,49,33.075675,23.053186,47.455492,-0.002547,-0.002103
2026-09-13,08,17,4,33,18.507394,11.022626,31.074594,0.183731,0.139
2026-09-13,08,19,6,45,26.410965,16.50846,42.253432,0.352195,0.284793
2026-09-13,08,20,6,45,27.077796,17.082016,42.922747,-0.090317,-0.073252
2026-09-13,08,21,6,46,30.763365,21.421749,44.178684,-0.03215,-0.026216
2026-09-13,08,24,6,47,28.352308,17.803107,45.152419,0.035577,0.029126
2026-09-13,08,25,6,49,32.538578,22.583581,46.881805,-0.098452,-0.081144
2026-09-13,08,26,6,45,29.82772,20.456683,43.491553,0.092555,0.075252
2026-09-13,08,28,6,49,31.845261,21.651643,46.838045,0.140397,0.115696
2026-09-13,08,29,6,49,33.010346,23.068475,47.236887,-0.088804,-0.073289
2026-09-13,08,30,6,48,30.906888,21.077163,45.320887,0.377981,0.309656
2026-09-13,08,31,6,49,27.868998,16.678765,46.567062,0.03432,0.028253
2026-09-13,08,35,6,44,27.971587,18.749588,41.729433,-0.097814,-0.078906
2026-09-13,08,36,6,47,27.637485,16.968852,45.013684,0.016624,0.013602
2026-09-13,08,37,5,40,22.589646,13.663988,37.345765,-0.092804,-0.073203
2026-09-13,08,38,6,48,31.775827,21.775088,46.36965,0.323434,0.266057
2026-09-13,08,39,6,44,28.005255,18.781592,41.758672,-0.250722,-0.202281
2026-09-13,08,40,6,47,28.920012,18.580656,45.012787,-0.088025,-0.072025
2026-09-13,08,41,6,51,33.917949,23.318218,49.335984,-0.425984,-0.354192
2026-09-13,08,42,6,47,30.252241,20.459411,44.732378,0.034736,0.02839
2026-09-13,08,47,6,49,29.246822,18.453407,46.353318,0.073336,0.060322
2026-09-13,08,50,6,48,31.125225,21.16167,45.779923,-0.067579,-0.055463
2026-09-13,08,51,6,45,30.228663,21.098963,43.30886,-0.190878,-0.155072
2026-09-13,08,52,6,48,28.627173,17.735254,46.20825,-0.046217,-0.037995
2026-09-13,08,53,6,45,29.619287,20.194904,43.44176,-0.285947,-0.232441
2026-09-13,08,54,6,46,26.588616,16.231762,43.553773,0.084087,0.068386
2026-09-13,08,55,6,47,30.032862,20.199334,44.65359,0.218777,0.178747
2026-09-13,08,56,4,31,21.330564,15.09454,30.142885,-0.039153,-0.0294
2026-09-13,08,57,6,48,30.718221,20.713743,45.554736,0.406724,0.333513
2026-09-13,08,58,6,49,27.331222,16.090182,46.42556,-0.237414,-0.195338
2026-09-13,08,59,6,49,31.590379,21.439085,46.548258,0.189897,0.156316
2026-09-13,08,60,6,46,27.729189,17.311203,44.41678,0.010801,0.008816
2026-09-13,09,11,6,38,27.169553,20.246963,36.459028,0.248887,0.195316
2026-09-13,09,12,6,39,25.905077,18.244532,36.782145,0.244569,0.192291
2026-09-13,09,15,6,40,26.171301,17.917504,38.227254,-0.126575,-0.10033
2026-09-13,09,16,6,40,27.954977,20.609057,37.919287,-0.248081,-0.196311
2026-09-13,09,17,5,36,22.097447,14.498767,33.67853,0.111388,0.085886
2026-09-13,09,18,5,28,18.323992,12.565452,26.721577,0.18385,0.133784
2026-09-13,09,19,5,26,15.946194,10.349859,24.568556,-0.378457,-0.268977
2026-09-13,09,21,6,37,24.013673,16.164405,35.674464,0.047643,0.037212
2026-09-13,09,22,6,40,24.637863,16.537774,36.705321,-0.211865,-0.166503
2026-09-13,09,23,6,35,23.412582,16.574392,33.072042,0.093265,0.071612
2026-09-13,09,24,5,38,25.19836,17.555831,36.167888,0.168825,0.132257
2026-09-13,09,25,5,32,20.476795,14.239148,29.446924,0.016422,0.012259
2026-09-13,09,27,5,35,19.775612,12.489681,31.311837,0.048051,0.03642
2026-09-13,09,28,6,37,22.32847,14.720668,33.868069,-0.17453,-0.134745
2026-09-13,09,29,6,35,20.724568,12.904403,33.283812,-0.052022,-0.040003
2026-09-13,09,32,6,41,28.948487,21.477673,39.017956,0.197662,0.157337
2026-09-13,09,33,6,37,25.447573,18.515149,34.97563,-0.092172,-0.071678
2026-09-13,09,34,4,26,14.580393,8.869917,23.967288,-0.314677,-0.222036
2026-09-13,09,35,6,39,28.131535,20.967139,37.743981,0.244666,0.19342
2026-09-13,09,36,6,46,31.828018,23.023523,43.999465,0.289414,0.235818
2026-09-13,09,39,6,37,24.409039,16.991041,35.065609,0.115717,0.09004
2026-09-13,09,41,6,37,24.280295,16.741071,35.214757,-0.046897,-0.036525
2026-09-13,09,43,6,36,24.636363,17.825547,34.049467,0.0802,0.061993
2026-09-13,09,44,6,37,24.403417,16.912139,35.212977,0.163022,0.126966
2026-09-13,09,45,4,23,15.910629,11.440484,22.127395,-0.415809,-0.286384
2026-09-13,09,47,6,37,23.514947,16.365214,33.788299,-0.09718,-0.074987
2026-09-13,09,48,6,44,29.877932,21.260262,41.988703,0.302573,0.244373
2026-09-13,09,49,6,37,26.572412,19.692431,35.856064,-0.080366,-0.062841
2026-09-13,09,50,6,39,26.444251,18.941344,36.919156,-0.129145,-0.10162
2026-09-13,09,51,6,43,30.164253,22.141492,41.093988,0.148147,0.119152
2026-09-13,09,52,5,27,18.352018,13.456272,25.028966,-0.169226,-0.120916
2026-09-13,09,53,5,30,20.86986,15.552612,28.005009,-0.146919,-0.108261
2026-09-13,09,54,6,38,27.353032,20.54075,36.42459,0.117001,0.091798
2026-09-13,09,55,6,36,24.98373,18.280867,34.144267,-0.311848,-0.241205
2026-09-13,09,57,3,17,8.916202,4.912759,16.18208,-0.128179,-0.079222
2026-09-13,09,58,6,43,23.422958,13.367337,41.04295,0.028351,0.022797
2026-09-13,09,59,6,39,28.45442,21.477643,37.697525,-0.449584,-0.355327
2026-09-13,09,60,6,35,25.574052,19.294971,33.896509,-0.547994,-0.423156
2026-09-13,09,62,6,36,23.247452,15.753723,34.305797,-0.418218,-0.323825
2026-09-13,09,63,6,39,25.255603,16.936061,37.661976,-0.217705,-0.172028
2026-09-13,09,64,6,36,25.456044,18.92106,34.248089,-0.090839,-0.07031
2026-09-13,09,66,6,34,22.442538,15.938803,31.600085,0.08206,0.062334
2026-09-13,09,68,6,45,31.224006,22.646144,43.050976,0.162101,0.131545
2026-09-13,09,69,5,32,21.95627,16.243368,29.678439,-0.087807,-0.065677
2026-09-13,09,70,6,38,26.07796,18.857279,36.063528,-0.221168,-0.173154
2026-09-13,09,71,6,41,29.535329,22.021219,39.613414,-0.3186,-0.254383
2026-09-13,09,72,6,37,25.747856,18.872645,35.127672,-0.441443,-0.343622
2026-09-13,10,11,5,39,25.053912,17.127366,36.648863,-0.174806,-0.137333
2026-09-13,10,12,6,49,30.21494,19.699198,46.344152,0.087938,0.072331
2026-09-13,10,13,6,49,30.47886,19.890725,46.703221,0.153569,0.126486
2026-09-13,10,14,6,47,32.186713,23.28724,44.487217,0.081812,0.066797
2026-09-13,10,15,6,44,27.910747,18.313127,42.538327,-0.184275,-0.149201
2026-09-13,10,16,6,42,25.158729,16.230493,38.9983,-0.348772,-0.277591
2026-09-13,10,17,6,50,34.323881,24.689887,47.717059,-0.173628,-0.143546
2026-09-13,10,20,6,45,30.73525,22.065745,42.810952,-0.048869,-0.039616
2026-09-13,10,21,6,48,30.505335,20.252875,45.947823,-0.003595,-0.002952
2026-09-13,10,22,6,40,24.414507,16.099482,37.024059,-0.25775,-0.202937
2026-09-13,10,26,6,39,23.904204,15.851665,36.047378,0.094683,0.074121
2026-09-13,10,27,6,48,29.984596,19.746315,45.531332,0.073397,0.06018
2026-09-13,10,28,6,48,34.148295,25.126842,46.408779,-0.295151,-0.242828
2026-09-13,10,29,6,42,25.40016,16.73035,38.562738,-0.153981,-0.122273
2026-09-13,10,32,6,41,25.32531,16.968582,37.797578,0.108368,0.085695
2026-09-13,10,33,6,45,30.447776,22.036707,42.06922,0.184849,0.149348
2026-09-13,10,35,6,46,27.495867,17.62118,42.904202,0.170982,0.138663
2026-09-13,10,36,6,47,29.744636,19.45523,45.475863,-0.076681,-0.062859
2026-09-13,10,37,6,47,30.217896,21.076551,43.324037,0.049665,0.040351
2026-09-13,10,38,6,44,26.938305,17.801177,40.76541,-0.10449,-0.083907
2026-09-13,10,39,5,38,23.208393,15.505939,34.73698,-0.047382,-0.03679
2026-09-13,10,40,6,47,30.400693,20.342006,45.433185,0.378191,0.309967
2026-09-13,10,41,6,43,29.418337,21.223106,40.77813,0.054864,0.044059
2026-09-13,10,42,6,45,27.394092,17.549723,42.760576,0.055199,0.044737
2026-09-13,10,45,6,47,29.395272,19.273216,44.833305,0.137739,0.112619
2026-09-13,10,47,5,36,22.839401,15.459052,33.743223,-0.312594,-0.241133
2026-09-13,10,48,6,44,29.537381,20.970765,41.603483,0.045026,0.036301
2026-09-13,10,50,6,45,31.718489,23.063541,43.621341,-0.123879,-0.100776
2026-09-13,10,51,6,45,28.411771,18.859238,42.802828,-0.06108,-0.049513
2026-09-13,10,52,6,47,29.440594,19.523392,44.395388,-0.045177,-0.036872
2026-09-13,10,53,6,45,31.86785,23.29445,43.596646,-0.260784,-0.212127
2026-09-13,10,54,6,45,27.038834,17.381621,42.061586,0.052442,0.042369
2026-09-13,10,55,6,46,31.78211,23.083715,43.758231,0.124189,0.101088
2026-09-13,10,56,6,44,26.670711,17.525721,40.587592,-0.114051,-0.091506
2026-09-13,10,57,6,48,30.004714,19.703753,45.690934,0.198339,0.162725
2026-09-13,10,58,6,50,34.198509,24.44078,47.851909,-0.063218,-0.05229
2026-09-13,10,59,6,38,23.522399,15.704594,35.231936,-0.173224,-0.134927
2026-09-13,10,60,6,45,31.721437,23.084721,43.589417,-0.218234,-0.177511
2026-09-13,10,63,6,43,26.781943,17.551611,40.866475,-0.004424,-0.003554
2026-09-13,10,64,6,43,25.320573,16.013543,40.036826,0.002335,0.001869
2026-09-13,10,67,6,41,25.093957,16.710789,37.682641,-0.129793,-0.102572
2026-09-13,10,68,5,30,18.19273,12.21016,27.106559,-0.554371,-0.404972
2026-09-13,10,69,5,32,19.214233,12.735033,28.989852,0.075037,0.055792
2026-09-13,11,12,6,49,27.971193,17.351472,45.090562,0.292683,0.239555
2026-09-13,11,14,5,39,22.949442,14.354611,36.690435,0.225451,0.177165
2026-09-13,11,15,6,45,29.270389,20.985304,40.826459,0.035234,0.028301
2026-09-13,11,16,5,39,24.075339,15.870886,36.521083,-0.279232,-0.219209
2026-09-13,11,17,5,36,23.483382,16.328453,33.773514,-0.403119,-0.311027
2026-09-13,11,18,5,42,26.133289,17.867718,38.222496,0.093988,0.074498
2026-09-13,11,20,6,45,25.642005,15.974664,41.159702,0.365425,0.293997
2026-09-13,11,22,6,45,27.342169,18.479576,40.455158,-0.172284,-0.138138
2026-09-13,11,23,6,44,30.122698,21.891612,41.448614,-0.462534,-0.372632
2026-09-13,11,24,5,39,27.349835,20.625242,36.266895,-0.170263,-0.133463
2026-09-13,11,25,6,45,25.819068,16.09201,41.425794,0.142765,0.115004
2026-09-13,11,27,6,47,30.146257,21.007015,43.261587,-0.003365,-0.002733
2026-09-13,11,28,6,45,25.714498,15.844275,41.733394,-0.413715,-0.333745
2026-09-13,11,29,6,44,25.539457,16.140128,40.412557,0.079783,0.063957
2026-09-13,11,30,6,42,25.601063,17.324636,37.831354,-0.186369,-0.147405
2026-09-13,11,31,6,47,28.340483,18.073522,44.439758,0.145213,0.118539
2026-09-13,11,32,6,45,28.067831,19.350964,40.711311,0.162693,0.130611
2026-09-13,11,34,6,48,27.906304,17.957967,43.365809,-0.232756,-0.18914
2026-09-13,11,35,6,41,26.10316,18.06813,37.711427,-0.130887,-0.103454
2026-09-13,11,36,6,41,27.687687,19.827203,38.664455,0.059257,0.04708
2026-09-13,11,38,6,47,30.874134,22.008492,43.311106,-0.109779,-0.089187
2026-09-13,11,39,5,41,23.474976,14.336659,38.438139,-0.098235,-0.077955
2026-09-13,11,40,6,46,26.372865,16.335399,42.577963,-0.061437,-0.049752
2026-09-13,11,43,6,48,27.272315,16.876864,44.070936,-0.259698,-0.211669
2026-09-13,11,44,6,42,26.450972,17.981217,38.910263,0.100251,0.079754
2026-09-13,11,46,6,46,28.297063,19.13166,41.853335,-0.109755,-0.088588
2026-09-13,11,49,5,38,23.674999,15.96896,35.099691,-0.26599,-0.207012
2026-09-13,11,50,5,38,20.875744,12.329855,35.344832,0.021457,0.016725
2026-09-13,11,51,6,43,26.54221,18.186533,38.736844,-0.074245,-0.059011
2026-09-13,11,54,6,44,25.989155,16.869752,40.038299,0.089498,0.071612
2026-09-13,11,55,5,42,25.088687,16.191437,38.875007,0.147345,0.117197
2026-09-13,11,56,5,39,21.267427,12.631991,35.806189,-0.148745,-0.116272
2026-09-13,11,58,5,38,22.842249,15.141118,34.460359,-0.084365,-0.06539
2026-09-13,11,59,5,40,22.360075,13.441604,37.195931,-0.10846,-0.085479
2026-09-13,11,60,6,40,26.703235,19.325844,36.89685,-0.055848,-0.043939
