記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-09-12,06,4,6,43,24.603597,15.054887,40.208671,0.026568,0.021277
2026-09-12,06,5,6,48,31.625019,22.067684,45.321558,0.422328,0.345987
2026-09-12,06,6,6,46,31.352785,22.33673,44.008106,0.104749,0.085354
2026-09-12,06,7,6,47,31.05622,21.873982,44.092969,-0.204937,-0.167051
2026-09-12,06,10,5,37,17.041546,8.141921,35.669014,-0.182963,-0.1429
2026-09-12,06,11,6,42,25.659864,16.615343,39.627746,0.117261,0.093633
2026-09-12,06,13,6,47,32.425464,23.237521,45.246251,0.40943,0.33532
2026-09-12,06,14,6,45,26.908567,17.427396,41.547857,-0.019284,-0.015543
2026-09-12,06,15,4,27,15.327464,9.394013,25.008602,-0.257474,-0.183928
2026-09-12,06,16,6,48,30.616504,21.053243,44.523796,-0.31671,-0.258623
2026-09-12,06,17,6,45,30.556864,21.603013,43.221837,0.02421,0.019661
2026-09-12,06,19,6,42,28.498008,20.064594,40.476098,0.064212,0.051491
2026-09-12,06,20,6,50,32.205779,21.956764,47.238846,0.130617,0.107797
2026-09-12,06,22,6,48,31.473749,21.790288,45.460478,0.180906,0.148287
2026-09-12,06,23,6,49,32.862091,23.175153,46.598053,0.092947,0.076525
2026-09-12,06,26,6,47,32.067431,22.748353,45.204158,0.45974,0.37646
2026-09-12,06,29,6,45,25.227457,15.312464,41.56252,0.126505,0.10197
2026-09-12,06,31,5,35,19.169475,11.357935,32.353486,-0.723258,-0.552491
2026-09-12,06,32,6,44,30.119645,21.376939,42.43793,0.303922,0.245964
2026-09-12,06,34,6,45,29.233267,20.078327,42.562506,-0.4685,-0.379368
2026-09-12,06,37,6,49,31.893731,22.175511,45.870873,0.107674,0.088402
2026-09-12,06,38,6,47,32.261784,23.039174,45.176216,-0.025105,-0.020555
2026-09-12,06,40,6,41,24.331619,15.275539,38.756581,-0.175131,-0.139212
2026-09-12,06,41,6,42,24.440162,15.982348,37.373827,0.043954,0.034676
2026-09-12,06,44,6,44,26.869271,17.213492,41.941386,0.259265,0.20935
2026-09-12,06,45,6,48,29.073988,18.871167,44.793033,0.193137,0.157889
2026-09-12,06,46,6,48,28.633578,18.568628,44.154139,0.158584,0.1293
2026-09-12,06,48,6,46,31.292685,22.099237,44.310676,-0.140755,-0.114838
2026-09-12,06,49,6,46,31.70055,22.730803,44.209828,0.01489,0.012144
2026-09-12,06,51,6,42,25.598168,16.55765,39.574832,-0.071849,-0.057356
2026-09-12,06,52,6,45,27.664709,17.971022,42.587234,0.174383,0.141222
2026-09-12,06,53,5,38,24.200269,16.662801,35.147332,-0.268623,-0.209124
2026-09-12,06,54,6,43,27.091185,18.20566,40.313414,0.236192,0.189248
2026-09-12,06,55,6,51,30.395294,19.601554,47.132688,0.183348,0.151257
2026-09-12,06,59,5,39,24.921346,17.092544,36.335929,0.613812,0.481342
2026-09-12,06,61,6,47,29.740506,19.87041,44.51331,0.420956,0.343735
2026-09-12,06,62,6,44,26.333651,17.044643,40.684993,0.187533,0.150533
2026-09-12,06,63,6,47,28.945879,19.11276,43.837935,-0.025036,-0.020386
2026-09-12,06,65,4,26,14.825583,9.261445,23.732571,0.058615,0.041238
2026-09-12,06,66,6,46,27.456395,17.854365,42.222372,0.15661,0.126621
2026-09-12,08,1,6,48,31.283103,21.309033,45.925713,0.184585,0.151579
2026-09-12,08,3,6,49,32.167722,22.270275,46.463832,0.288775,0.237632
2026-09-12,08,4,6,46,30.058874,20.653372,43.74762,-0.2292,-0.186556
2026-09-12,08,5,6,46,31.009054,21.635236,44.44423,-0.035468,-0.028954
2026-09-12,08,7,6,45,30.698529,21.720203,43.38816,0.169239,0.137539
2026-09-12,08,8,6,47,30.660512,21.26173,44.214041,-0.159268,-0.129891
2026-09-12,08,9,6,45,29.878162,20.671604,43.185065,-0.014787,-0.012006
2026-09-12,08,10,6,50,34.037016,23.960949,48.350273,0.014171,0.011743
2026-09-12,08,12,6,46,30.1421,20.771027,43.741032,0.154493,0.125745
2026-09-12,08,13,6,52,30.5675,19.021356,49.122263,-0.06472,-0.053773
2026-09-12,08,14,6,47,29.255406,19.479746,43.936855,0.369598,0.301074
2026-09-12,08,16,6,49,33.459996,23.592029,47.455492,-0.001336,-0.001103
2026-09-12,08,17,5,40,21.31436,12.23999,37.116204,0.11191,0.088158
2026-09-12,08,19,6,45,26.717846,16.894327,42.253432,0.351847,0.284512
2026-09-12,08,20,6,45,27.392425,17.481289,42.922747,-0.091169,-0.073942
2026-09-12,08,21,6,46,31.120818,21.922458,44.178684,-0.031334,-0.02555
2026-09-12,08,24,6,47,28.681746,18.219235,45.152419,0.036194,0.029631
2026-09-12,08,25,6,49,32.916658,23.111448,46.881805,-0.096922,-0.079883
2026-09-12,08,26,6,45,30.174302,20.934835,43.491553,0.091054,0.074032
2026-09-12,08,28,6,49,32.215285,22.157727,46.838045,0.140551,0.115823
2026-09-12,08,29,6,49,33.393908,23.607675,47.236887,-0.088358,-0.072921
2026-09-12,08,30,6,48,31.266009,21.569818,45.320887,0.377397,0.309177
2026-09-12,08,31,6,49,28.192821,17.068612,46.567062,0.033712,0.027752
2026-09-12,08,35,6,44,28.296601,19.187839,41.729433,-0.098623,-0.079558
2026-09-12,08,36,6,47,27.958617,17.36548,45.013684,0.016163,0.013225
2026-09-12,08,37,6,48,25.81432,15.080194,44.189028,-0.045463,-0.037073
2026-09-12,08,38,6,48,32.145045,22.284056,46.36965,0.322784,0.265522
2026-09-12,08,39,6,44,28.330661,19.22059,41.758672,-0.251011,-0.202514
2026-09-12,08,40,6,47,29.256047,19.014958,45.012787,-0.088168,-0.072142
2026-09-12,08,41,6,51,34.312056,23.863256,49.335984,-0.425364,-0.353676
2026-09-12,08,42,6,47,30.603755,20.937627,44.732378,0.035151,0.028729
2026-09-12,08,47,6,49,29.586654,18.884734,46.353318,0.073199,0.06021
2026-09-12,08,50,6,48,31.486883,21.6563,45.779923,-0.06724,-0.055185
2026-09-12,08,51,6,45,30.579903,21.592128,43.30886,-0.19035,-0.154643
2026-09-12,08,52,6,48,28.959805,18.149796,46.20825,-0.046669,-0.038366
2026-09-12,08,53,6,45,29.963446,20.666937,43.44176,-0.285042,-0.231705
2026-09-12,08,54,6,46,26.897561,16.611162,43.553773,0.083108,0.06759
2026-09-12,08,55,6,47,30.381827,20.671471,44.65359,0.21505,0.175702
2026-09-12,08,56,5,38,24.170334,16.40708,35.606888,-0.040459,-0.031588
2026-09-12,08,57,6,48,31.075149,21.197904,45.554736,0.406444,0.333283
2026-09-12,08,58,6,49,27.648796,16.466273,46.42556,-0.237609,-0.195498
2026-09-12,08,59,6,49,31.957442,21.940199,46.548258,0.189439,0.155938
2026-09-12,08,60,6,46,28.051386,17.715833,44.41678,0.008978,0.007328
2026-09-12,09,11,6,38,27.485248,20.720214,36.459028,0.249119,0.195497
2026-09-12,09,12,6,39,26.20608,18.670978,36.782145,0.244903,0.192554
2026-09-12,09,15,6,40,26.475397,18.336306,38.227254,-0.124645,-0.098799
2026-09-12,09,16,6,40,28.279798,21.090771,37.919287,-0.247077,-0.195516
2026-09-12,09,17,5,36,22.354207,14.837659,33.67853,0.111345,0.085853
2026-09-12,09,18,6,35,21.18526,13.861292,32.379034,0.035182,0.026881
2026-09-12,09,19,6,33,18.779833,11.593912,30.419597,-0.327573,-0.24653
2026-09-12,09,21,6,37,24.292698,16.54223,35.674464,0.045836,0.035801
2026-09-12,09,22,6,40,24.924141,16.924326,36.705321,-0.209537,-0.164674
2026-09-12,09,23,6,35,23.684623,16.9618,33.072042,0.09376,0.071992
2026-09-12,09,24,6,46,28.514131,19.108698,42.548981,0.174069,0.140944
2026-09-12,09,25,5,32,20.714724,14.571973,29.446924,0.018243,0.013618
2026-09-12,09,27,5,35,20.005394,12.781613,31.311837,0.05012,0.037988
2026-09-12,09,28,6,37,22.587915,15.064747,33.868069,-0.173123,-0.133659
2026-09-12,09,29,6,35,20.965376,13.206029,33.283812,-0.05103,-0.03924
2026-09-12,09,32,6,41,29.284852,21.97969,39.017956,0.20149,0.160385
2026-09-12,09,33,6,37,25.74326,18.94792,34.97563,-0.090516,-0.07039
2026-09-12,09,34,5,34,17.781495,10.226322,30.918404,-0.210865,-0.159332
2026-09-12,09,35,6,39,28.458408,21.457222,37.743981,0.245024,0.193704
2026-09-12,09,36,6,46,32.197841,23.561673,43.999465,0.291379,0.23742
2026-09-12,09,39,6,37,24.692659,17.388188,35.065609,0.114772,0.089305
2026-09-12,09,41,6,37,24.562418,17.132375,35.214757,-0.045567,-0.035489
2026-09-12,09,43,6,36,24.922624,18.2422,34.049467,0.081283,0.06283
2026-09-12,09,44,6,37,24.686971,17.307441,35.212977,0.164204,0.127886
2026-09-12,09,45,5,30,18.735149,12.703468,27.630708,-0.368577,-0.270631
2026-09-12,09,47,6,37,23.788178,16.747733,33.788299,-0.094792,-0.073144
2026-09-12,09,48,6,44,30.225097,21.757197,41.988703,0.304842,0.246206
2026-09-12,09,49,6,37,26.881169,20.15272,35.856064,-0.079443,-0.062119
2026-09-12,09,50,6,39,26.751518,19.384076,36.919156,-0.127189,-0.100081
2026-09-12,09,51,6,43,30.514745,22.659024,41.093988,0.149203,0.120001
2026-09-12,09,52,6,35,21.588239,14.913317,31.250731,-0.047784,-0.0362
2026-09-12,09,53,6,37,23.752004,16.911713,33.358992,-0.154781,-0.119083
2026-09-12,09,54,6,38,27.670859,21.020867,36.42459,0.117774,0.092405
2026-09-12,09,55,6,36,25.274027,18.708162,34.144267,-0.31224,-0.241508
2026-09-12,09,57,3,17,9.019803,5.027589,16.18208,-0.129951,-0.080317
2026-09-12,09,58,6,43,23.695119,13.679784,41.04295,0.030877,0.024828
2026-09-12,09,59,6,39,28.785044,21.979659,37.697525,-0.447606,-0.353764
2026-09-12,09,60,6,35,25.871208,19.745969,33.896509,-0.547192,-0.422537
2026-09-12,09,62,6,36,23.517575,16.121949,34.305797,-0.417976,-0.323637
2026-09-12,09,63,6,39,25.549059,17.331922,37.661976,-0.21889,-0.172965
2026-09-12,09,64,6,36,25.751829,19.363319,34.248089,-0.087728,-0.067901
2026-09-12,09,66,6,34,22.703308,16.311355,31.600085,0.083752,0.06362
2026-09-12,09,68,6,45,31.586812,23.175472,43.050976,0.164498,0.133491
2026-09-12,09,69,5,32,22.21139,16.623039,29.678439,-0.085376,-0.063859
2026-09-12,09,70,6,38,26.380972,19.298047,36.063528,-0.219265,-0.171665
2026-09-12,09,71,6,41,29.878513,22.53594,39.613414,-0.317734,-0.253692
2026-09-12,09,72,6,37,26.047032,19.313772,35.127672,-0.440436,-0.342838
2026-09-12,10,11,5,39,25.345024,17.5277,36.648863,-0.173089,-0.135984
2026-09-12,10,12,6,49,30.566021,20.159645,46.344152,0.088598,0.072874
2026-09-12,10,13,6,49,30.833008,20.355649,46.703221,0.153892,0.126752
2026-09-12,10,14,6,47,32.560705,23.831553,44.487217,0.082726,0.067543
2026-09-12,10,15,6,44,28.235054,18.741176,42.538327,-0.18529,-0.150022
2026-09-12,10,16,6,42,25.45106,16.609863,38.9983,-0.347241,-0.276373
2026-09-12,10,17,6,50,34.722705,25.266986,47.717059,-0.173629,-0.143546
2026-09-12,10,20,6,45,31.092376,22.581507,42.810952,-0.049386,-0.040034
2026-09-12,10,21,6,48,30.85979,20.726263,45.947823,-0.004088,-0.003357
2026-09-12,10,22,6,40,24.69819,16.475789,37.024059,-0.255044,-0.200807
2026-09-12,10,26,6,39,24.181957,16.22218,36.047378,0.094252,0.073784
2026-09-12,10,27,6,48,30.333001,20.207863,45.531332,0.073431,0.060208
2026-09-12,10,28,6,48,34.545079,25.714154,46.408779,-0.29467,-0.242432
2026-09-12,10,29,6,42,25.695295,17.121403,38.562738,-0.152935,-0.121443
2026-09-12,10,32,6,41,25.619576,17.365204,37.797578,0.107486,0.084998
2026-09-12,10,33,6,45,30.801562,22.55179,42.06922,0.183917,0.148595
2026-09-12,10,35,6,46,27.815353,18.033056,42.904202,0.171187,0.138829
2026-09-12,10,36,6,47,30.090252,19.909975,45.475863,-0.077269,-0.06334
2026-09-12,10,37,6,47,30.569011,21.569192,43.324037,0.049107,0.039898
2026-09-12,10,38,6,44,27.251313,18.21726,40.76541,-0.104989,-0.084308
2026-09-12,10,39,6,47,26.717841,17.034687,41.905264,-0.062947,-0.05082
2026-09-12,10,40,6,47,30.753932,20.817478,45.433185,0.379686,0.311192
2026-09-12,10,41,6,43,29.760162,21.719172,40.77813,0.054059,0.043413
2026-09-12,10,42,6,45,27.712396,17.959929,42.760576,0.054063,0.043816
2026-09-12,10,45,6,47,29.736828,19.723706,44.833305,0.136487,0.111596
2026-09-12,10,47,6,43,25.616819,16.721959,39.243096,-0.312756,-0.249243
2026-09-12,10,48,6,44,29.880589,21.460933,41.603483,0.046452,0.03745
2026-09-12,10,50,6,45,32.087041,23.602625,43.621341,-0.125106,-0.101774
2026-09-12,10,51,6,45,28.7419,19.300052,42.802828,-0.06119,-0.049601
2026-09-12,10,52,6,47,29.782677,19.97973,44.395388,-0.046038,-0.037575
2026-09-12,10,53,6,45,32.238137,23.838931,43.596646,-0.261152,-0.212427
2026-09-12,10,54,6,45,27.35301,17.787897,42.061586,0.051673,0.041748
2026-09-12,10,55,6,46,32.151401,23.623271,43.758231,0.120568,0.09814
2026-09-12,10,56,6,44,26.980609,17.935365,40.587592,-0.114375,-0.091766
2026-09-12,10,57,6,48,30.353352,20.164306,45.690934,0.198053,0.16249
2026-09-12,10,58,6,50,34.595876,25.012056,47.851909,-0.063184,-0.052263
2026-09-12,10,59,6,38,23.795716,16.071671,35.231936,-0.173695,-0.135294
2026-09-12,10,60,6,45,32.090022,23.624301,43.589417,-0.218743,-0.177925
2026-09-12,10,63,6,43,27.093134,17.96186,40.866475,-0.00522,-0.004194
2026-09-12,10,64,6,43,25.614784,16.387841,40.036826,0.005866,0.004693
2026-09-12,10,67,6,41,25.385535,17.101386,37.682641,-0.126996,-0.100362
2026-09-12,10,68,6,37,20.920265,13.40005,32.660885,-0.524552,-0.401593
2026-09-12,10,69,6,39,21.949529,13.934269,34.575319,0.05172,0.040117
2026-09-12,12,11,6,39,24.107645,16.076898,36.14992,0.070364,0.055117
2026-09-12,12,12,5,32,18.19558,11.288022,29.330128,-0.216203,-0.161232
2026-09-12,12,13,5,41,24.347679,15.804428,37.509074,-0.03144,-0.024823
2026-09-12,12,15,6,38,22.420585,14.705376,34.183597,0.065679,0.050814
2026-09-12,12,17,6,41,24.278329,15.796862,37.313566,-0.32539,-0.256617
2026-09-12,12,18,6,38,21.454472,12.591111,36.55709,-0.424827,-0.333578
2026-09-12,12,20,6,39,23.33163,15.296962,35.586475,-0.058289,-0.045503
2026-09-12,12,21,5,34,18.952302,11.890987,30.20689,-0.057954,-0.04354
2026-09-12,12,24,5,36,20.306155,11.998319,34.366473,0.207425,0.160672
2026-09-12,12,25,5,38,23.243659,15.3765,35.135935,-0.082961,-0.064581
2026-09-12,12,26,6,40,23.795133,15.461471,36.620602,-0.112052,-0.088017
2026-09-12,12,27,6,39,21.587445,12.533829,37.1808,0.078584,0.061928
2026-09-12,12,28,6,45,25.297007,14.758821,43.359734,-0.00522,-0.004242
2026-09-12,12,30,5,39,21.891625,12.872737,37.22932,0.326255,0.257176
2026-09-12,12,31,4,31,15.766803,8.265793,30.074802,-0.424956,-0.318916
2026-09-12,12,32,5,35,19.821286,11.728679,33.497665,-0.025718,-0.019805
2026-09-12,12,33,4,28,14.769554,8.225296,26.520595,0.157185,0.114145
2026-09-12,12,36,5,37,21.940237,14.239126,33.806431,-0.193579,-0.149389
2026-09-12,12,38,6,42,26.08423,17.560908,38.744413,0.172243,0.136907
2026-09-12,12,39,5,38,21.189559,12.405414,36.193668,-0.006006,-0.004706
2026-09-12,12,50,4,33,20.484016,13.782873,30.443212,0.078032,0.058738
2026-09-12,12,51,5,34,18.536155,10.550473,32.56622,0.327774,0.250771
2026-09-12,12,52,6,40,24.681909,16.375387,37.20197,-0.111986,-0.088261
2026-09-12,12,53,6,40,24.883186,16.811165,36.831056,0.03477,0.027346
2026-09-12,12,55,6,40,24.323033,15.949821,37.091949,0.123676,0.097414
2026-09-12,12,57,6,41,24.798652,16.193245,37.977141,-0.020295,-0.016065
2026-09-12,12,58,5,38,21.444486,12.699409,36.211607,0.157494,0.123413
2026-09-12,12,59,5,31,15.416087,8.004699,29.68953,0.201428,0.150677
2026-09-12,12,60,5,38,21.029405,12.165691,36.351068,0.081637,0.064024
2026-09-12,12,61,6,42,25.475956,16.682748,38.903921,-0.100189,-0.079702
2026-09-12,12,63,4,32,20.105455,13.805969,29.279316,-0.18488,-0.137812
2026-09-12,12,68,6,37,21.085805,13.297126,33.436637,-0.202547,-0.155916
2026-09-12,12,69,6,40,21.615112,12.383191,37.729621,-0.077411,-0.061192
2026-09-12,12,70,6,40,24.490876,16.32451,36.742481,-0.466247,-0.366499
2026-09-12,12,71,6,37,23.732524,16.274999,34.607235,0.060071,0.046605
2026-09-12,12,72,6,37,20.722459,12.086341,35.529389,0.005723,0.004466
2026-09-12,12,73,6,40,24.032819,15.780576,36.600461,0.05197,0.040818
2026-09-12,12,75,4,27,15.646562,10.509788,23.293988,0.015405,0.010778
2026-09-12,12,76,6,42,23.474395,14.433034,38.179582,-0.306219,-0.242661
2026-09-12,12,77,4,29,14.997452,8.094147,27.788421,0.092675,0.06815
2026-09-12,12,78,6,44,25.618118,16.411401,39.98976,-0.205769,-0.164607
2026-09-12,12,79,5,36,20.035565,11.764662,34.121156,-0.03281,-0.025373
2026-09-12,12,80,4,33,18.090709,10.358853,31.593627,0.469954,0.356967
2026-09-12,12,81,6,37,22.088536,14.607173,33.401633,0.19433,0.149555
2026-09-12,12,82,5,32,18.170143,10.913462,30.252006,0.173897,0.130695
2026-09-12,12,83,5,34,20.521213,13.58977,30.988029,0.061196,0.046266
2026-09-12,12,84,5,31,18.161774,11.128945,29.638932,0.385994,0.288616
2026-09-12,12,85,6,38,23.852867,16.114472,35.307347,-0.092799,-0.072317
2026-09-12,16,11,6,46,30.154627,20.939356,43.425478,-0.077347,-0.062869
2026-09-12,16,12,6,43,29.862333,22.036472,40.467409,-0.293806,-0.235589
2026-09-12,16,14,6,46,32.430251,24.450002,43.015178,-0.051733,-0.041975
2026-09-12,16,15,6,45,31.229423,23.436271,41.613994,-0.060117,-0.048469
2026-09-12,16,16,6,48,35.004781,26.498635,46.241425,0.418442,0.344041
2026-09-12,16,17,6,48,32.612261,23.277701,45.69006,-0.214022,-0.175591
2026-09-12,16,18,6,47,32.139935,23.416907,44.112378,-0.273028,-0.222573
2026-09-12,16,20,6,45,29.946959,21.570329,41.576571,0.074003,0.059655
2026-09-12,16,21,6,50,34.585334,25.664254,46.607444,-0.007436,-0.006122
2026-09-12,16,22,6,46,31.262895,22.672843,43.107457,0.169326,0.137442
2026-09-12,16,23,6,47,31.84427,23.101245,43.896229,-0.20329,-0.165571
2026-09-12,16,24,6,47,31.575805,22.245833,44.818797,-0.081238,-0.066418
2026-09-12,16,25,6,43,30.223965,22.645394,40.338801,-0.044368,-0.035554
2026-09-12,16,26,6,46,29.922233,20.691929,43.270014,-0.113979,-0.092582
2026-09-12,16,27,6,42,27.321823,19.342383,38.593073,-0.032795,-0.026046
2026-09-12,16,28,6,44,24.143577,14.98291,38.905148,-0.252079,-0.200534
2026-09-12,16,31,6,46,31.01973,22.241772,43.262006,-0.146479,-0.118977
2026-09-12,16,32,6,50,34.153336,25.34918,46.015311,0.05128,0.042125
2026-09-12,16,33,6,40,29.480623,22.598567,38.458505,0.007529,0.005976
2026-09-12,16,37,6,48,35.643907,27.513428,46.177019,0.261518,0.214965
2026-09-12,16,38,6,47,30.882545,21.477586,44.405902,0.144743,0.118139
2026-09-12,16,40,6,44,27.107159,18.551529,39.608492,-0.34387,-0.274553
2026-09-12,16,41,6,46,32.84917,24.720065,43.651501,0.010444,0.008497
2026-09-12,16,42,6,48,31.97485,22.561856,45.315024,0.018163,0.014879
2026-09-12,16,46,6,47,31.745673,23.362769,43.136486,-0.283378,-0.230048
2026-09-12,16,48,6,46,27.377674,18.365432,40.812382,-0.288695,-0.231879
2026-09-12,16,50,6,49,32.969215,23.361231,46.528761,0.062967,0.051828
2026-09-12,16,52,6,47,32.633943,24.179353,44.044777,0.239287,0.195012
2026-09-12,16,53,6,47,31.152068,21.897927,44.317041,-0.242843,-0.198135
