記録日,場コード,モーター番号,節,節最終日,走行日,日次,走,級別,グレード分類,進入,着順,生得点,セルμ,セルσ,残差z,減衰重み
2026-09-07,01,13,2,2026-08-16,2026-08-13,3,1,B1,全,1,2,80,69.1914,33.5063,0.322586,0.749154
2026-09-07,01,13,2,2026-08-16,2026-08-14,4,1,B1,全,6,5,20,25.343,26.0518,-0.205091,0.757858
2026-09-07,01,13,2,2026-08-16,2026-08-14,4,2,B1,全,5,3,60,35.6033,30.3062,0.805007,0.757858
2026-09-07,01,13,2,2026-08-16,2026-08-15,5,1,B1,全,1,2,80,69.1914,33.5063,0.322586,0.766664
2026-09-07,01,13,3,2026-08-05,2026-07-31,1,1,B1,全,3,2,80,44.7943,32.9603,1.068123,0.644685
2026-09-07,01,13,3,2026-08-05,2026-07-31,1,2,B1,全,1,1,100,69.1914,33.5063,0.919488,0.644685
2026-09-07,01,13,3,2026-08-05,2026-08-01,2,1,B1,全,4,6,0,40.2021,32.4782,-1.237819,0.652176
2026-09-07,01,13,3,2026-08-05,2026-08-01,2,2,B1,全,6,6,0,25.343,26.0518,-0.972791,0.652176
2026-09-07,01,13,3,2026-08-05,2026-08-02,3,1,B1,全,5,3,60,35.6033,30.3062,0.805007,0.659754
2026-09-07,01,13,3,2026-08-05,2026-08-03,4,1,B1,全,2,4,40,47.1243,32.7054,-0.217832,0.66742
2026-09-07,01,13,3,2026-08-05,2026-08-03,4,2,B1,全,5,4,40,35.6033,30.3062,0.145076,0.66742
2026-09-07,01,13,3,2026-08-05,2026-08-04,5,1,B1,全,1,1,100,69.1914,33.5063,0.919488,0.675175
2026-09-07,01,13,3,2026-08-05,2026-08-04,5,2,B1,全,6,6,0,25.343,26.0518,-0.972791,0.675175
2026-09-07,01,13,4,2026-07-27,2026-07-23,1,1,A1,G2_G3_一般,3,3,30,32.0749,17.2809,-0.120069,0.587774
2026-09-07,01,13,4,2026-07-27,2026-07-23,1,2,A1,G2_G3_一般,1,1,50,44.3785,12.6854,0.443146,0.587774
2026-09-07,01,13,4,2026-07-27,2026-07-24,2,2,A1,G2_G3_一般,4,3,30,30.6898,16.2178,-0.042535,0.594604
2026-09-07,01,13,4,2026-07-27,2026-07-25,3,1,A1,G2_G3_一般,2,2,40,33.561,15.9083,0.404756,0.601513
2026-09-07,01,13,4,2026-07-27,2026-07-25,3,2,A1,G2_G3_一般,6,2,40,21.4218,16.7891,1.106562,0.601513
2026-09-07,01,13,4,2026-07-27,2026-07-26,4,1,A1,G2_G3_一般,1,1,50,44.3785,12.6854,0.443146,0.608502
2026-09-07,01,13,4,2026-07-27,2026-07-26,4,2,A1,G2_G3_一般,2,3,30,33.561,15.9083,-0.223845,0.608502
2026-09-07,01,13,5,2026-07-09,2026-07-04,1,1,B1,全,2,5,20,47.1243,32.7054,-0.829352,0.471937
2026-09-07,01,13,5,2026-07-09,2026-07-04,1,2,B1,全,5,4,40,35.6033,30.3062,0.145076,0.471937
2026-09-07,01,13,5,2026-07-09,2026-07-05,2,1,B1,全,6,5,20,25.343,26.0518,-0.205091,0.477421
2026-09-07,01,13,5,2026-07-09,2026-07-06,3,1,B1,全,1,1,100,69.1914,33.5063,0.919488,0.482968
2026-09-07,01,13,5,2026-07-09,2026-07-06,3,2,B1,全,4,3,60,40.2021,32.4782,0.609573,0.482968
2026-09-07,01,13,5,2026-07-09,2026-07-07,4,2,B1,全,4,5,20,40.2021,32.4782,-0.622022,0.48858
2026-09-07,01,13,5,2026-07-09,2026-07-08,5,1,B1,全,5,6,0,35.6033,30.3062,-1.174785,0.494257
2026-09-07,01,17,0,2026-09-06,2026-09-05,1,1,B1,全,2,3,60,47.1243,32.7054,0.393687,0.97716
2026-09-07,01,17,0,2026-09-06,2026-09-05,1,2,B1,全,3,3,60,44.7943,32.9603,0.461333,0.97716
2026-09-07,01,17,1,2026-08-30,2026-08-25,1,2,A1,SG_G1,3,1,100,49.2969,34.1798,1.483426,0.860551
2026-09-07,01,17,1,2026-08-30,2026-08-26,2,2,A1,SG_G1,6,6,0,29.4656,27.4991,-1.071511,0.870551
2026-09-07,01,17,1,2026-08-30,2026-08-27,3,1,A1,SG_G1,1,6,0,84.7471,26.7725,-3.165457,0.880666
2026-09-07,01,17,1,2026-08-30,2026-08-27,3,2,A1,SG_G1,4,6,0,45.1587,31.4777,-1.434624,0.880666
2026-09-07,01,17,1,2026-08-30,2026-08-28,4,2,A1,SG_G1,5,2,80,42.4806,29.8324,1.257673,0.890899
2026-09-07,01,17,1,2026-08-30,2026-08-29,5,1,A1,SG_G1,2,4,40,51.0843,35.7483,-0.310066,0.90125
2026-09-07,01,17,1,2026-08-30,2026-08-29,5,2,A1,SG_G1,6,4,40,29.4656,27.4991,0.383079,0.90125
2026-09-07,01,17,2,2026-08-16,2026-08-11,1,1,B1,全,2,1,100,47.1243,32.7054,1.616727,0.732043
2026-09-07,01,17,2,2026-08-16,2026-08-12,2,1,B1,全,1,1,100,69.1914,33.5063,0.919488,0.740549
2026-09-07,01,17,2,2026-08-16,2026-08-12,2,2,B1,全,5,6,0,35.6033,30.3062,-1.174785,0.740549
2026-09-07,01,17,2,2026-08-16,2026-08-13,3,1,B1,全,5,5,20,35.6033,30.3062,-0.514854,0.749154
2026-09-07,01,17,2,2026-08-16,2026-08-14,4,1,B1,全,3,1,100,44.7943,32.9603,1.674913,0.757858
2026-09-07,01,17,2,2026-08-16,2026-08-14,4,2,B1,全,6,6,0,25.343,26.0518,-0.972791,0.757858
2026-09-07,01,17,2,2026-08-16,2026-08-15,5,2,B1,全,6,5,20,25.343,26.0518,-0.205091,0.766664
2026-09-07,01,17,3,2026-08-05,2026-07-31,1,1,B1,全,2,3,60,47.1243,32.7054,0.393687,0.644685
2026-09-07,01,17,3,2026-08-05,2026-07-31,1,2,B1,全,4,5,20,40.2021,32.4782,-0.622022,0.644685
2026-09-07,01,17,3,2026-08-05,2026-08-01,2,1,B1,全,3,3,60,44.7943,32.9603,0.461333,0.652176
2026-09-07,01,17,3,2026-08-05,2026-08-02,3,1,B1,全,1,1,100,69.1914,33.5063,0.919488,0.659754
2026-09-07,01,17,3,2026-08-05,2026-08-02,3,2,B1,全,5,2,80,35.6033,30.3062,1.464938,0.659754
2026-09-07,01,17,3,2026-08-05,2026-08-03,4,1,B1,全,5,2,80,35.6033,30.3062,1.464938,0.66742
2026-09-07,01,17,3,2026-08-05,2026-08-04,5,1,B1,全,4,2,80,40.2021,32.4782,1.225371,0.675175
2026-09-07,01,17,3,2026-08-05,2026-08-04,5,2,B1,全,3,6,0,44.7943,32.9603,-1.359037,0.675175
2026-09-07,01,17,4,2026-07-27,2026-07-23,1,1,A2,G2_G3_一般,4,2,60,39.5267,24.0835,0.850099,0.587774
2026-09-07,01,17,4,2026-07-27,2026-07-23,1,2,A2,G2_G3_一般,1,3,45,61.6962,20.7269,-0.80553,0.587774
2026-09-07,01,17,4,2026-07-27,2026-07-24,2,1,A2,G2_G3_一般,6,5,15,26.7276,21.7296,-0.539704,0.594604
2026-09-07,01,17,4,2026-07-27,2026-07-24,2,2,A2,G2_G3_一般,2,2,60,45.0067,24.095,0.622257,0.594604
2026-09-07,01,17,4,2026-07-27,2026-07-25,3,1,A2,G2_G3_一般,3,2,60,44.2507,24.1564,0.651974,0.601513
2026-09-07,01,17,4,2026-07-27,2026-07-25,3,2,A2,G2_G3_一般,5,1,75,34.3341,22.6501,1.795391,0.601513
2026-09-07,01,17,4,2026-07-27,2026-07-26,4,1,A2,G2_G3_一般,4,4,30,39.5267,24.0835,-0.395569,0.608502
2026-09-07,01,17,4,2026-07-27,2026-07-26,4,2,A2,G2_G3_一般,4,2,60,39.5267,24.0835,0.850099,0.608502
2026-09-07,01,17,5,2026-07-19,2026-07-14,1,1,B1,全,4,3,60,40.2021,32.4782,0.609573,0.529732
2026-09-07,01,17,5,2026-07-19,2026-07-15,2,1,B1,全,1,6,0,69.1914,33.5063,-2.065026,0.535887
2026-09-07,01,17,5,2026-07-19,2026-07-15,2,2,B1,全,5,1,100,35.6033,30.3062,2.124869,0.535887
2026-09-07,01,17,5,2026-07-19,2026-07-16,3,1,B1,全,2,2,80,47.1243,32.7054,1.005207,0.542113
2026-09-07,01,17,5,2026-07-19,2026-07-16,3,2,B1,全,3,4,40,44.7943,32.9603,-0.145457,0.542113
2026-09-07,01,17,5,2026-07-19,2026-07-17,4,1,B1,全,4,3,60,40.2021,32.4782,0.609573,0.548412
2026-09-07,01,17,5,2026-07-19,2026-07-18,5,1,B1,全,3,3,60,44.7943,32.9603,0.461333,0.554785
2026-09-07,01,17,5,2026-07-19,2026-07-18,5,2,B1,全,6,3,60,25.343,26.0518,1.330309,0.554785
2026-09-07,01,20,0,2026-09-06,2026-09-05,1,2,A1,G2_G3_一般,4,3,30,30.6898,16.2178,-0.042535,0.97716
2026-09-07,01,20,1,2026-08-30,2026-08-25,1,1,A1,SG_G1,5,4,40,42.4806,29.8324,-0.083152,0.860551
2026-09-07,01,20,1,2026-08-30,2026-08-25,1,2,A1,SG_G1,3,5,20,49.2969,34.1798,-0.857141,0.860551
2026-09-07,01,20,1,2026-08-30,2026-08-26,2,2,A1,SG_G1,1,3,60,84.7471,26.7725,-0.924348,0.870551
2026-09-07,01,20,1,2026-08-30,2026-08-27,3,1,A1,SG_G1,4,3,60,45.1587,31.4777,0.471485,0.880666
2026-09-07,01,20,1,2026-08-30,2026-08-28,4,1,A1,SG_G1,6,6,0,29.4656,27.4991,-1.071511,0.890899
2026-09-07,01,20,1,2026-08-30,2026-08-28,4,2,A1,SG_G1,2,3,60,51.0843,35.7483,0.249401,0.890899
2026-09-07,01,20,1,2026-08-30,2026-08-29,5,1,A1,SG_G1,3,3,60,49.2969,34.1798,0.313142,0.90125
2026-09-07,01,20,2,2026-08-16,2026-08-11,1,2,A1,G2_G3_一般,1,1,50,44.3785,12.6854,0.443146,0.732043
2026-09-07,01,20,2,2026-08-16,2026-08-12,2,1,A1,G2_G3_一般,6,5,10,21.4218,16.7891,-0.680313,0.740549
2026-09-07,01,20,2,2026-08-16,2026-08-12,2,2,A1,G2_G3_一般,3,2,40,32.0749,17.2809,0.458604,0.740549
2026-09-07,01,20,2,2026-08-16,2026-08-13,3,2,A1,G2_G3_一般,3,2,40,32.0749,17.2809,0.458604,0.749154
2026-09-07,01,20,2,2026-08-16,2026-08-14,4,1,A1,G2_G3_一般,4,2,40,30.6898,16.2178,0.574069,0.757858
2026-09-07,01,20,2,2026-08-16,2026-08-14,4,2,A1,G2_G3_一般,3,3,30,32.0749,17.2809,-0.120069,0.757858
2026-09-07,01,20,2,2026-08-16,2026-08-15,5,2,A1,G2_G3_一般,3,2,40,32.0749,17.2809,0.458604,0.766664
2026-09-07,01,20,3,2026-08-05,2026-07-31,1,1,B1,全,3,6,0,44.7943,32.9603,-1.359037,0.644685
2026-09-07,01,20,3,2026-08-05,2026-07-31,1,2,B1,全,6,6,0,25.343,26.0518,-0.972791,0.644685
2026-09-07,01,20,3,2026-08-05,2026-08-01,2,1,B1,全,2,3,60,47.1243,32.7054,0.393687,0.652176
2026-09-07,01,20,3,2026-08-05,2026-08-02,3,2,B1,全,4,3,60,40.2021,32.4782,0.609573,0.659754
2026-09-07,01,20,3,2026-08-05,2026-08-03,4,1,B1,全,1,1,100,69.1914,33.5063,0.919488,0.66742
2026-09-07,01,20,3,2026-08-05,2026-08-03,4,2,B1,全,5,5,20,35.6033,30.3062,-0.514854,0.66742
2026-09-07,01,20,3,2026-08-05,2026-08-04,5,2,B1,全,6,6,0,25.343,26.0518,-0.972791,0.675175
2026-09-07,01,20,4,2026-07-19,2026-07-14,1,2,B1,全,6,2,80,25.343,26.0518,2.098009,0.529732
2026-09-07,01,20,4,2026-07-19,2026-07-15,2,1,B1,全,4,6,0,40.2021,32.4782,-1.237819,0.535887
2026-09-07,01,20,4,2026-07-19,2026-07-15,2,2,B1,全,5,3,60,35.6033,30.3062,0.805007,0.535887
2026-09-07,01,20,4,2026-07-19,2026-07-16,3,1,B1,全,6,4,40,25.343,26.0518,0.562609,0.542113
2026-09-07,01,20,4,2026-07-19,2026-07-17,4,1,B1,全,6,5,20,25.343,26.0518,-0.205091,0.548412
2026-09-07,01,20,4,2026-07-19,2026-07-17,4,2,B1,全,5,6,0,35.6033,30.3062,-1.174785,0.548412
2026-09-07,01,20,4,2026-07-19,2026-07-18,5,2,B1,全,6,6,0,25.343,26.0518,-0.972791,0.554785
2026-09-07,01,20,5,2026-06-30,2026-06-25,1,1,A1,G2_G3_一般,4,3,30,30.6898,16.2178,-0.042535,0.425334
2026-09-07,01,20,5,2026-06-30,2026-06-25,1,2,A1,G2_G3_一般,6,5,10,21.4218,16.7891,-0.680313,0.425334
2026-09-07,01,20,5,2026-06-30,2026-06-26,2,2,A1,G2_G3_一般,3,3,30,32.0749,17.2809,-0.120069,0.430276
2026-09-07,01,20,5,2026-06-30,2026-06-27,3,1,A1,G2_G3_一般,5,2,40,27.4342,16.9926,0.739486,0.435275
2026-09-07,01,20,5,2026-06-30,2026-06-27,3,2,A1,G2_G3_一般,1,1,50,44.3785,12.6854,0.443146,0.435275
2026-09-07,01,20,5,2026-06-30,2026-06-28,4,1,A1,G2_G3_一般,4,3,30,30.6898,16.2178,-0.042535,0.440333
2026-09-07,01,20,5,2026-06-30,2026-06-28,4,2,A1,G2_G3_一般,2,4,20,33.561,15.9083,-0.852446,0.440333
2026-09-07,01,20,5,2026-06-30,2026-06-29,5,1,A1,G2_G3_一般,2,3,30,33.561,15.9083,-0.223845,0.445449
2026-09-07,01,20,5,2026-06-30,2026-06-29,5,2,A1,G2_G3_一般,4,6,0,30.6898,16.2178,-1.892349,0.445449
2026-09-07,01,21,0,2026-09-06,2026-09-05,1,1,A2,G2_G3_一般,1,1,75,61.6962,20.7269,0.641862,0.97716
2026-09-07,01,21,0,2026-09-06,2026-09-05,1,2,A2,G2_G3_一般,4,2,60,39.5267,24.0835,0.850099,0.97716
2026-09-07,01,21,1,2026-08-30,2026-08-25,1,1,A1,SG_G1,3,4,40,49.2969,34.1798,-0.271999,0.860551
2026-09-07,01,21,1,2026-08-30,2026-08-26,2,1,A1,SG_G1,4,5,20,45.1587,31.4777,-0.799255,0.870551
2026-09-07,01,21,1,2026-08-30,2026-08-27,3,1,A1,SG_G1,2,2,80,51.0843,35.7483,0.808868,0.880666
2026-09-07,01,21,1,2026-08-30,2026-08-27,3,2,A1,SG_G1,5,4,40,42.4806,29.8324,-0.083152,0.880666
2026-09-07,01,21,1,2026-08-30,2026-08-28,4,1,A1,SG_G1,3,5,20,49.2969,34.1798,-0.857141,0.890899
2026-09-07,01,21,1,2026-08-30,2026-08-29,5,1,A1,SG_G1,6,3,60,29.4656,27.4991,1.110375,0.90125
2026-09-07,01,21,1,2026-08-30,2026-08-29,5,2,A1,SG_G1,1,3,60,84.7471,26.7725,-0.924348,0.90125
2026-09-07,01,21,2,2026-08-16,2026-08-11,1,2,A1,G2_G3_一般,5,4,20,27.4342,16.9926,-0.4375,0.732043
2026-09-07,01,21,2,2026-08-16,2026-08-12,2,1,A1,G2_G3_一般,2,2,40,33.561,15.9083,0.404756,0.740549
2026-09-07,01,21,2,2026-08-16,2026-08-12,2,2,A1,G2_G3_一般,1,2,40,44.3785,12.6854,-0.345161,0.740549
2026-09-07,01,21,2,2026-08-16,2026-08-13,3,1,A1,G2_G3_一般,1,1,50,44.3785,12.6854,0.443146,0.749154
2026-09-07,01,21,2,2026-08-16,2026-08-13,3,2,A1,G2_G3_一般,1,1,50,44.3785,12.6854,0.443146,0.749154
2026-09-07,01,21,2,2026-08-16,2026-08-14,4,2,A1,G2_G3_一般,2,2,40,33.561,15.9083,0.404756,0.757858
2026-09-07,01,21,2,2026-08-16,2026-08-15,5,2,A1,G2_G3_一般,1,3,30,44.3785,12.6854,-1.133467,0.766664
2026-09-07,01,21,3,2026-07-19,2026-07-14,1,2,A2,G2_G3_一般,3,3,45,44.2507,24.1564,0.03102,0.529732
2026-09-07,01,21,3,2026-07-19,2026-07-15,2,1,A2,G2_G3_一般,4,1,75,39.5267,24.0835,1.472932,0.535887
