レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202609130211,2026-09-13,02,11R,daily,0.4735,0.002964,0.000512,0.000476,0.000212,0.000187,0.000848,0.060865,0.029153,0.036876,0.014574,0.015747,0.009043,0.008170,0.026990,0.016060,0.169010,0.003594,0.006604,0.006633,0.002153,0.019574,0.019207,0.003364,0.003371,0.004379,0.002275,0.002480,0.001038,0.001088,0.001208,0.526456,0.004886
202609130212,2026-09-13,02,12R,daily,0.4001,0.002441,0.000901,0.000368,0.000190,0.000203,0.000809,0.014507,0.026571,0.052701,0.023026,0.017469,0.010802,0.016114,0.072481,0.028245,0.040970,0.002456,0.005859,0.012979,0.005589,0.029974,0.004717,0.006982,0.003437,0.008543,0.004104,0.001938,0.000990,0.001214,0.001671,0.599850,0.001897
202609130501,2026-09-13,05,01R,daily,0.7440,0.001852,0.001115,0.000453,0.000304,0.000226,0.000441,0.026802,0.082111,0.158337,0.033170,0.006956,0.057626,0.077976,0.064291,0.009903,0.034873,0.022680,0.066387,0.007327,0.004242,0.018063,0.005798,0.014350,0.025769,0.011020,0.004242,0.001290,0.001357,0.001708,0.002180,0.255957,0.001195
202609130502,2026-09-13,05,02R,daily,0.2488,0.000693,0.000419,0.000137,0.000092,0.000081,0.000164,0.010009,0.018667,0.046108,0.006379,0.002692,0.021723,0.022140,0.011174,0.002528,0.038452,0.003485,0.012891,0.001184,0.000667,0.024581,0.004430,0.005514,0.007125,0.002785,0.000449,0.001005,0.000680,0.001234,0.000596,0.751159,0.000756
202609130503,2026-09-13,05,03R,daily,0.3866,0.001647,0.000600,0.000216,0.000171,0.000127,0.000344,0.035897,0.019338,0.076486,0.009078,0.005132,0.016749,0.026155,0.016804,0.005042,0.083770,0.006117,0.023528,0.002210,0.001463,0.023818,0.007888,0.005872,0.006957,0.003933,0.001202,0.001043,0.001076,0.001315,0.001114,0.613388,0.001518
202609130504,2026-09-13,05,04R,daily,0.7290,0.002604,0.001412,0.000885,0.000406,0.000229,0.000615,0.070331,0.099379,0.116115,0.019646,0.020535,0.063381,0.045278,0.031083,0.020238,0.064083,0.034003,0.032886,0.006195,0.010297,0.018454,0.010374,0.018932,0.014384,0.006544,0.008696,0.002086,0.002759,0.001510,0.002956,0.270987,0.002717
202609130505,2026-09-13,05,05R,daily,0.6180,0.002323,0.001270,0.000855,0.000359,0.000181,0.000524,0.083692,0.053249,0.061091,0.011084,0.037867,0.031465,0.020484,0.011955,0.044712,0.123914,0.019904,0.012729,0.002364,0.007406,0.022313,0.022920,0.010595,0.007044,0.003397,0.013539,0.001501,0.002158,0.001524,0.002564,0.381959,0.003060
202609130506,2026-09-13,05,06R,daily,0.4549,0.001814,0.000632,0.000440,0.000218,0.000149,0.000503,0.072346,0.035193,0.016038,0.016970,0.024365,0.027246,0.007785,0.019978,0.021774,0.120115,0.011152,0.004484,0.003334,0.002653,0.027031,0.016624,0.005995,0.001744,0.003470,0.002895,0.001407,0.001481,0.001275,0.001838,0.545120,0.003931
202609130507,2026-09-13,05,07R,daily,0.6192,0.002575,0.000886,0.000516,0.000218,0.000211,0.000297,0.075079,0.035643,0.057470,0.039016,0.004659,0.023255,0.029001,0.117145,0.004286,0.099505,0.009130,0.018632,0.007328,0.001710,0.025641,0.019467,0.008110,0.009124,0.019511,0.001170,0.001515,0.000621,0.001410,0.001394,0.380822,0.004653
202609130508,2026-09-13,05,08R,daily,0.4308,0.001786,0.000909,0.000436,0.000261,0.000193,0.000689,0.030596,0.037891,0.034976,0.025905,0.017644,0.026149,0.019901,0.041184,0.029145,0.061906,0.009480,0.005996,0.006371,0.006238,0.028718,0.010226,0.006644,0.005124,0.008696,0.006991,0.001024,0.001233,0.001497,0.001587,0.569196,0.001408
202609130509,2026-09-13,05,09R,daily,0.2541,0.000769,0.000342,0.000241,0.000099,0.000078,0.000215,0.017019,0.029660,0.015638,0.005512,0.003661,0.029106,0.008126,0.007150,0.003457,0.066309,0.006642,0.004611,0.001194,0.000786,0.031101,0.006825,0.006356,0.001974,0.001406,0.000902,0.000998,0.001049,0.000801,0.000832,0.745880,0.001260
202609130510,2026-09-13,05,10R,daily,0.3951,0.001705,0.000558,0.000471,0.000206,0.000147,0.000651,0.033286,0.047956,0.042798,0.009429,0.007311,0.042138,0.016112,0.016056,0.009052,0.072695,0.013861,0.010983,0.002598,0.001938,0.029796,0.007844,0.008434,0.003959,0.003636,0.002396,0.001545,0.001632,0.001299,0.001926,0.604905,0.002678
202609130511,2026-09-13,05,11R,daily,0.4178,0.001494,0.000573,0.000511,0.000214,0.000186,0.000865,0.037833,0.037574,0.029514,0.022904,0.016908,0.028672,0.013946,0.036625,0.020087,0.080880,0.010643,0.006304,0.004822,0.003386,0.022798,0.008872,0.009578,0.002599,0.006242,0.003379,0.001352,0.001110,0.000885,0.003031,0.582239,0.003975
202609130512,2026-09-13,05,12R,daily,0.4031,0.002472,0.000382,0.000351,0.000173,0.000162,0.000519,0.033592,0.041387,0.042637,0.014207,0.003741,0.042257,0.018133,0.040465,0.005579,0.064603,0.015599,0.011244,0.003949,0.001040,0.027990,0.010500,0.005622,0.004082,0.003713,0.000765,0.001519,0.001963,0.001243,0.001049,0.596942,0.002120
202609130601,2026-09-13,06,01R,daily,0.7180,0.003583,0.002471,0.000722,0.000316,0.000291,0.000535,0.035905,0.091210,0.051300,0.018381,0.003477,0.090029,0.070617,0.104399,0.014968,0.050543,0.025836,0.036104,0.011156,0.001133,0.016537,0.016271,0.022372,0.024128,0.010757,0.002130,0.002357,0.001925,0.002772,0.001332,0.281998,0.004443
202609130602,2026-09-13,06,02R,daily,0.5563,0.004396,0.001662,0.000608,0.000375,0.000163,0.000660,0.100320,0.024369,0.079831,0.004357,0.003972,0.022006,0.029986,0.026559,0.009049,0.139664,0.016142,0.012126,0.004190,0.001045,0.024187,0.014008,0.007725,0.008629,0.003698,0.002111,0.003377,0.002266,0.003407,0.001287,0.443704,0.004121
202609130603,2026-09-13,06,03R,daily,0.7223,0.005705,0.001953,0.001149,0.000484,0.000373,0.000862,0.061318,0.044733,0.052465,0.040013,0.006480,0.043076,0.028724,0.168058,0.020312,0.070017,0.019133,0.021137,0.024192,0.002555,0.018737,0.014256,0.017464,0.010881,0.026132,0.004391,0.002321,0.001614,0.002131,0.002482,0.277718,0.009135
202609130604,2026-09-13,06,04R,daily,0.1725,0.001090,0.000638,0.000227,0.000117,0.000075,0.000181,0.006159,0.011470,0.017570,0.003983,0.002053,0.021635,0.011340,0.010699,0.003541,0.020911,0.002700,0.004666,0.001936,0.000471,0.033141,0.002786,0.003842,0.003848,0.001816,0.000742,0.001153,0.000767,0.001323,0.000427,0.827466,0.001228
202609130605,2026-09-13,06,05R,daily,0.7470,0.004188,0.002288,0.001181,0.000397,0.000268,0.001048,0.052975,0.118785,0.050309,0.012064,0.005103,0.150074,0.041858,0.042352,0.011968,0.044264,0.053936,0.044084,0.008347,0.002422,0.015468,0.007198,0.033707,0.014750,0.006919,0.004891,0.001657,0.002745,0.002371,0.002710,0.252954,0.006718
202609130606,2026-09-13,06,06R,daily,0.6768,0.006502,0.003107,0.001505,0.000436,0.000248,0.000738,0.093074,0.068765,0.024725,0.014175,0.006000,0.068219,0.012906,0.038466,0.021461,0.139392,0.028038,0.012515,0.006066,0.003120,0.023996,0.024347,0.023298,0.002616,0.009048,0.007143,0.002962,0.003858,0.004320,0.005415,0.323174,0.020365
202609130607,2026-09-13,06,07R,daily,0.6329,0.005137,0.001700,0.001587,0.000466,0.000262,0.000847,0.108825,0.030025,0.028206,0.018581,0.010090,0.027212,0.013089,0.055349,0.029462,0.148990,0.013770,0.007031,0.014099,0.003391,0.035929,0.027248,0.007452,0.004971,0.008237,0.008254,0.002797,0.001854,0.002266,0.002466,0.367124,0.013282
202609130608,2026-09-13,06,08R,daily,0.6083,0.003664,0.001886,0.000830,0.000370,0.000210,0.000590,0.032822,0.082916,0.065489,0.008148,0.005534,0.090944,0.051761,0.029795,0.012849,0.027432,0.037962,0.059371,0.005807,0.002115,0.029579,0.009586,0.015107,0.013706,0.003972,0.002989,0.002167,0.003735,0.001816,0.001395,0.391651,0.003801
202609130609,2026-09-13,06,09R,daily,0.7137,0.004070,0.002065,0.001398,0.000421,0.000201,0.000719,0.172060,0.047477,0.024453,0.003969,0.012216,0.039186,0.014880,0.012383,0.018111,0.203688,0.026324,0.013713,0.002895,0.002153,0.016461,0.035515,0.012209,0.004372,0.003082,0.006229,0.002486,0.001567,0.001973,0.002266,0.286312,0.025146
202609130610,2026-09-13,06,10R,daily,0.3215,0.002879,0.001188,0.000497,0.000207,0.000149,0.000364,0.009756,0.014969,0.024508,0.019132,0.003759,0.017098,0.014042,0.084260,0.014327,0.028372,0.004695,0.005099,0.008303,0.001700,0.036416,0.003569,0.003642,0.004402,0.007656,0.002357,0.001338,0.000960,0.002432,0.001031,0.678532,0.002360
202609130611,2026-09-13,06,11R,daily,0.5282,0.003079,0.001540,0.000740,0.000307,0.000182,0.000806,0.021036,0.055934,0.077947,0.004453,0.002419,0.086564,0.056278,0.018088,0.007743,0.041956,0.021235,0.037683,0.004942,0.001776,0.025958,0.006874,0.014941,0.015417,0.003841,0.003151,0.002300,0.002750,0.002848,0.001550,0.471764,0.003897
202609130612,2026-09-13,06,12R,daily,0.3530,0.002721,0.000992,0.000864,0.000293,0.000184,0.000487,0.027507,0.030214,0.013709,0.017535,0.008262,0.030951,0.008751,0.048242,0.012058,0.045869,0.012430,0.005443,0.006990,0.001451,0.036451,0.008613,0.006581,0.002738,0.006790,0.002375,0.001920,0.001708,0.001562,0.001444,0.647036,0.007829
202609130701,2026-09-13,07,01R,daily,0.7040,0.002953,0.002816,0.000693,0.000408,0.000227,0.000362,0.098454,0.037525,0.120311,0.017745,0.006074,0.041780,0.053104,0.059527,0.016799,0.094697,0.017168,0.026838,0.006179,0.002159,0.016657,0.015983,0.018981,0.020960,0.007640,0.002900,0.001817,0.001549,0.001747,0.001480,0.296016,0.008448
202609130702,2026-09-13,07,02R,daily,0.4787,0.003297,0.001762,0.000331,0.000292,0.000168,0.000408,0.016037,0.017167,0.119263,0.012657,0.005874,0.023149,0.053113,0.099228,0.011302,0.028809,0.005097,0.017072,0.003942,0.003548,0.014183,0.004259,0.003981,0.017422,0.006034,0.001490,0.001449,0.001680,0.002118,0.000922,0.521287,0.002657
202609130703,2026-09-13,07,03R,daily,0.4205,0.001596,0.001278,0.000356,0.000226,0.000094,0.000348,0.054004,0.022554,0.059807,0.001910,0.009797,0.024962,0.017249,0.006610,0.006601,0.141078,0.009636,0.005755,0.001186,0.001190,0.014184,0.014297,0.008200,0.003654,0.000926,0.001081,0.003896,0.000955,0.001369,0.001036,0.579519,0.004645
202609130704,2026-09-13,07,04R,daily,0.5428,0.001322,0.001323,0.000390,0.000256,0.000185,0.000435,0.075797,0.020246,0.119301,0.007740,0.003601,0.024701,0.058598,0.020535,0.005233,0.096654,0.015814,0.018725,0.002874,0.001608,0.017335,0.020658,0.005416,0.006251,0.002760,0.000690,0.002500,0.000783,0.001555,0.002076,0.457213,0.007425
202609130705,2026-09-13,07,05R,daily,0.5089,0.001775,0.002586,0.000400,0.000305,0.000154,0.000527,0.056508,0.027023,0.081707,0.006414,0.006631,0.021330,0.060205,0.029973,0.003578,0.094971,0.008777,0.014977,0.001538,0.001617,0.013082,0.033489,0.006760,0.009071,0.004823,0.000584,0.002068,0.001663,0.002862,0.001944,0.491146,0.011509
202609130706,2026-09-13,07,06R,daily,0.3926,0.002927,0.001188,0.000372,0.000138,0.000125,0.000247,0.007245,0.033035,0.031285,0.016024,0.001416,0.090028,0.018582,0.108054,0.003249,0.010353,0.007835,0.006371,0.005767,0.001652,0.017067,0.001036,0.007553,0.005924,0.008879,0.000566,0.001035,0.001206,0.001151,0.000478,0.607432,0.001779
202609130707,2026-09-13,07,07R,daily,0.1709,0.000682,0.000399,0.000129,0.000091,0.000052,0.000142,0.005356,0.015967,0.017874,0.003076,0.001881,0.036880,0.015572,0.012927,0.001509,0.016289,0.005565,0.003337,0.000558,0.000282,0.017810,0.001873,0.005319,0.001828,0.001385,0.000212,0.000900,0.000620,0.000838,0.000324,0.829070,0.001254
202609130708,2026-09-13,07,08R,daily,0.5815,0.002035,0.000901,0.000713,0.000246,0.000157,0.000217,0.103122,0.030404,0.011261,0.016660,0.006061,0.018359,0.004478,0.038962,0.006935,0.224691,0.013856,0.002999,0.002548,0.000795,0.015398,0.028244,0.009271,0.001814,0.004606,0.000716,0.002457,0.001140,0.000931,0.001480,0.418506,0.030036
202609130709,2026-09-13,07,09R,daily,0.2335,0.001135,0.000676,0.000189,0.000151,0.000086,0.000287,0.004536,0.006636,0.056390,0.007396,0.010059,0.011354,0.031765,0.034785,0.005390,0.017149,0.001301,0.007483,0.002677,0.001262,0.012737,0.001913,0.002173,0.007494,0.003432,0.001047,0.001019,0.000667,0.000718,0.000572,0.766523,0.000998
202609130710,2026-09-13,07,10R,daily,0.3085,0.002486,0.001867,0.000258,0.000176,0.000131,0.000376,0.008713,0.030478,0.020975,0.012066,0.006911,0.058287,0.010590,0.048298,0.015094,0.017772,0.011519,0.007805,0.003586,0.001624,0.022050,0.003448,0.008221,0.001351,0.004460,0.000789,0.001745,0.000801,0.001840,0.001261,0.691522,0.003499
202609130711,2026-09-13,07,11R,daily,0.3670,0.002353,0.002419,0.000621,0.000210,0.000138,0.000247,0.022427,0.040064,0.017450,0.013419,0.010484,0.075269,0.013239,0.030079,0.018828,0.028030,0.021016,0.007653,0.002894,0.003792,0.021328,0.003712,0.009850,0.001410,0.004033,0.002506,0.001561,0.001426,0.001610,0.002081,0.633036,0.006813
202609130712,2026-09-13,07,12R,daily,0.3095,0.002069,0.001563,0.000235,0.000177,0.000131,0.000718,0.010152,0.013282,0.057176,0.006040,0.005254,0.019368,0.023623,0.064220,0.011001,0.030949,0.002963,0.004482,0.005157,0.001762,0.013905,0.003564,0.007192,0.005965,0.004478,0.000816,0.001335,0.001536,0.003253,0.001193,0.690536,0.005908
202609130801,2026-09-13,08,01R,daily,0.3195,0.001742,0.001233,0.000304,0.000169,0.000101,0.000322,0.025533,0.025599,0.051947,0.004536,0.007503,0.019719,0.015460,0.007405,0.010171,0.072323,0.006752,0.011927,0.001158,0.002169,0.023786,0.006751,0.008788,0.003514,0.001816,0.001199,0.001090,0.001171,0.001690,0.001183,0.680486,0.002455
202609130802,2026-09-13,08,02R,daily,0.4943,0.002237,0.001159,0.000506,0.000199,0.000140,0.000275,0.047798,0.079803,0.039641,0.008158,0.008046,0.073742,0.014212,0.011425,0.007094,0.068414,0.033722,0.018303,0.002282,0.001398,0.023452,0.007583,0.027464,0.004438,0.001733,0.001135,0.001891,0.001357,0.001520,0.001422,0.505653,0.003799
202609130803,2026-09-13,08,03R,daily,0.4662,0.002546,0.001456,0.000541,0.000225,0.000184,0.000337,0.019067,0.079314,0.024416,0.032847,0.015598,0.059632,0.013782,0.052172,0.016808,0.034312,0.020393,0.007845,0.004889,0.004911,0.031778,0.006885,0.016102,0.001535,0.008947,0.001978,0.001165,0.000944,0.001085,0.001467,0.533754,0.003081
202609130804,2026-09-13,08,04R,daily,0.7543,0.004059,0.001251,0.000855,0.000290,0.000207,0.000342,0.186085,0.098136,0.044506,0.013075,0.003132,0.048293,0.025725,0.034625,0.002887,0.122897,0.043915,0.016121,0.004435,0.001051,0.020342,0.023306,0.028719,0.006861,0.007981,0.000616,0.002298,0.001271,0.001983,0.001595,0.245729,0.007411
202609130805,2026-09-13,08,05R,daily,0.4316,0.002308,0.000378,0.000272,0.000175,0.000125,0.000247,0.053724,0.008344,0.020141,0.035965,0.006812,0.003245,0.003780,0.056057,0.006414,0.162837,0.002151,0.002415,0.004866,0.000997,0.025183,0.017601,0.001980,0.001235,0.004685,0.000501,0.001249,0.000344,0.000920,0.001042,0.568411,0.005596
202609130806,2026-09-13,08,06R,daily,0.2309,0.000954,0.000583,0.000156,0.000144,0.000096,0.000289,0.007050,0.010661,0.027223,0.015939,0.018296,0.006864,0.011584,0.024783,0.016145,0.036849,0.002177,0.003134,0.001870,0.002780,0.025962,0.003680,0.002551,0.002109,0.002527,0.001305,0.000759,0.000379,0.001190,0.001008,0.769062,0.001889
202609130807,2026-09-13,08,07R,daily,0.6018,0.002242,0.000961,0.000632,0.000251,0.000257,0.000306,0.057979,0.052734,0.059037,0.046791,0.002236,0.031122,0.030657,0.104092,0.003527,0.080361,0.013247,0.018893,0.013663,0.001762,0.023814,0.010074,0.010487,0.010582,0.015517,0.000573,0.002082,0.000879,0.001303,0.001198,0.398234,0.004507
202609130808,2026-09-13,08,08R,daily,0.8008,0.002535,0.000895,0.000942,0.000260,0.000129,0.000294,0.342651,0.038777,0.036076,0.007454,0.017561,0.011234,0.006547,0.007235,0.014155,0.207062,0.014908,0.006961,0.002342,0.002120,0.013958,0.036059,0.008422,0.002485,0.001742,0.002007,0.001082,0.001486,0.001061,0.002056,0.199239,0.010265
202609130809,2026-09-13,08,09R,daily,0.5285,0.002965,0.000860,0.000769,0.000247,0.000164,0.000410,0.102424,0.045713,0.013476,0.026088,0.009622,0.024312,0.007959,0.053100,0.009533,0.135488,0.013336,0.003104,0.004833,0.001935,0.021170,0.025172,0.006220,0.001133,0.005663,0.001072,0.001231,0.001140,0.001078,0.001217,0.471515,0.007050
202609130810,2026-09-13,08,10R,daily,0.2350,0.000879,0.000461,0.000186,0.000115,0.000099,0.000239,0.007671,0.012123,0.013851,0.021068,0.007802,0.007093,0.007002,0.053964,0.011303,0.041274,0.002669,0.002938,0.003621,0.001141,0.022139,0.002858,0.003580,0.001472,0.004052,0.000753,0.000779,0.000347,0.000854,0.000945,0.764972,0.001753
202609130811,2026-09-13,08,11R,daily,0.3497,0.001287,0.000592,0.000117,0.000149,0.000087,0.000331,0.007798,0.008550,0.137493,0.005199,0.003412,0.007263,0.061638,0.017596,0.004109,0.027868,0.002539,0.019792,0.001856,0.000800,0.019003,0.003397,0.002755,0.009295,0.001708,0.000520,0.001263,0.000498,0.001440,0.000696,0.650288,0.000663
202609130812,2026-09-13,08,12R,daily,0.3138,0.001840,0.000469,0.000367,0.000182,0.000104,0.000565,0.010140,0.031827,0.060810,0.004287,0.004346,0.035936,0.024418,0.015622,0.006249,0.033732,0.011200,0.015524,0.001396,0.001378,0.026738,0.003858,0.006812,0.004904,0.001750,0.001047,0.001432,0.002250,0.001336,0.001096,0.686184,0.002199
202609130901,2026-09-13,09,01R,daily,0.4411,0.002579,0.000765,0.000220,0.000231,0.000144,0.000519,0.021348,0.010877,0.089686,0.012141,0.007468,0.013395,0.055253,0.056784,0.009875,0.064592,0.002448,0.023929,0.006370,0.002783,0.020599,0.008929,0.003114,0.011117,0.007453,0.002381,0.001114,0.001145,0.002229,0.000682,0.558943,0.000887
202609130902,2026-09-13,09,02R,daily,0.5740,0.002767,0.001263,0.000445,0.000280,0.000206,0.000416,0.036111,0.030155,0.097693,0.011662,0.006856,0.030409,0.058196,0.031072,0.012871,0.116550,0.009992,0.035722,0.007477,0.003612,0.020362,0.019604,0.009289,0.012563,0.004853,0.004175,0.002474,0.001307,0.002792,0.001339,0.425962,0.001525
202609130903,2026-09-13,09,03R,daily,0.7319,0.004216,0.000782,0.000450,0.000294,0.000267,0.000585,0.044310,0.030913,0.121999,0.029881,0.004473,0.025432,0.063740,0.118668,0.008346,0.096344,0.014147,0.057523,0.019840,0.002709,0.016146,0.019446,0.009551,0.016250,0.014022,0.002067,0.002391,0.001183,0.002158,0.001688,0.268085,0.002093
202609130904,2026-09-13,09,04R,daily,0.7147,0.003300,0.001110,0.000765,0.000298,0.000247,0.000754,0.075757,0.062467,0.039127,0.013696,0.018293,0.045811,0.022152,0.041796,0.038601,0.201785,0.027665,0.019230,0.010270,0.006026,0.015732,0.027063,0.012782,0.004278,0.005069,0.007323,0.002615,0.001745,0.001508,0.002091,0.285306,0.005334
202609130905,2026-09-13,09,05R,daily,0.3267,0.001450,0.000452,0.000218,0.000117,0.000097,0.000215,0.011058,0.028060,0.041204,0.005175,0.000934,0.047588,0.024858,0.013249,0.001617,0.054947,0.008099,0.019727,0.002821,0.000654,0.033856,0.005642,0.008958,0.006041,0.002345,0.000513,0.001930,0.001265,0.001938,0.000660,0.673292,0.001022
202609130906,2026-09-13,09,06R,daily,0.5615,0.002785,0.001052,0.000600,0.000236,0.000190,0.000715,0.015472,0.069532,0.039717,0.008794,0.009706,0.132370,0.034072,0.024238,0.029398,0.050089,0.027592,0.024020,0.005877,0.007533,0.022039,0.005474,0.019244,0.006826,0.002891,0.011135,0.002556,0.002744,0.001431,0.001681,0.438485,0.001504
202609130907,2026-09-13,09,07R,daily,0.7061,0.003324,0.000838,0.000636,0.000354,0.000245,0.000759,0.099840,0.035770,0.088171,0.010908,0.006168,0.024819,0.044930,0.043606,0.009850,0.168377,0.016835,0.042467,0.007887,0.002382,0.019389,0.039395,0.007958,0.007915,0.007607,0.002231,0.002929,0.002614,0.001624,0.001670,0.293915,0.004587
202609130908,2026-09-13,09,08R,daily,0.5810,0.003811,0.000707,0.000691,0.000241,0.000200,0.000507,0.048186,0.069019,0.019533,0.018655,0.003840,0.088851,0.015418,0.071245,0.005560,0.110214,0.027717,0.009887,0.009492,0.001413,0.020636,0.013366,0.016484,0.003245,0.008312,0.001660,0.003433,0.001917,0.002080,0.001240,0.419047,0.003393
202609130909,2026-09-13,09,09R,daily,0.5299,0.003587,0.001062,0.000707,0.000263,0.000218,0.000639,0.024827,0.057413,0.022150,0.021470,0.008281,0.086414,0.017298,0.052471,0.022567,0.084991,0.025505,0.011751,0.008085,0.004074,0.024662,0.009236,0.013455,0.002193,0.009059,0.004955,0.002169,0.002212,0.002344,0.001980,0.470099,0.003861
202609130910,2026-09-13,09,10R,daily,0.5020,0.002900,0.000737,0.000425,0.000295,0.000166,0.000835,0.049373,0.019051,0.074800,0.005965,0.012263,0.014268,0.039129,0.018725,0.018898,0.143314,0.006490,0.015723,0.003842,0.002851,0.022156,0.020444,0.005114,0.006714,0.003274,0.004239,0.002566,0.001261,0.002064,0.001509,0.497993,0.002617
202609130911,2026-09-13,09,11R,daily,0.3882,0.002267,0.000505,0.000422,0.000182,0.000129,0.000486,0.034876,0.026843,0.024149,0.004310,0.008183,0.024276,0.013579,0.009485,0.008966,0.139868,0.008580,0.011031,0.002849,0.001307,0.019481,0.018746,0.009779,0.003360,0.001952,0.001875,0.002679,0.001625,0.001581,0.001489,0.611811,0.003328
202609130912,2026-09-13,09,12R,daily,0.2540,0.001371,0.000628,0.000304,0.000141,0.000094,0.000303,0.007252,0.024105,0.023249,0.003190,0.006734,0.035532,0.017887,0.011979,0.007649,0.045370,0.005133,0.011302,0.001836,0.002764,0.020942,0.005483,0.005544,0.003533,0.001613,0.002825,0.001629,0.001493,0.001511,0.000893,0.746010,0.001702
