レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202609140212,2026-09-14,02,12R,daily,0.4896,0.002773,0.000928,0.000730,0.000250,0.000180,0.001473,0.043502,0.062602,0.062498,0.006190,0.006566,0.040657,0.027044,0.026998,0.013301,0.097779,0.010921,0.013653,0.003307,0.002634,0.019110,0.009948,0.008421,0.003580,0.004155,0.002893,0.003417,0.003074,0.002706,0.002182,0.510444,0.006084
202609140401,2026-09-14,04,01R,daily,0.7598,0.002357,0.000981,0.000351,0.000223,0.000190,0.000502,0.046017,0.166668,0.066064,0.018171,0.004102,0.081193,0.045842,0.030218,0.002651,0.092865,0.042536,0.053771,0.014378,0.001269,0.016076,0.013310,0.029362,0.013937,0.006050,0.001152,0.002075,0.001126,0.002873,0.001158,0.240237,0.002294
202609140401,2026-09-14,04,01R,realtime,0.7383,0.001842,0.000313,0.000276,0.000133,0.000217,0.000364,0.040584,0.172680,0.044324,0.007286,0.001257,0.083203,0.024689,0.029178,0.001298,0.134934,0.049724,0.044746,0.013716,0.001171,0.020745,0.013236,0.030461,0.009290,0.004948,0.000773,0.001476,0.000930,0.002350,0.000815,0.261680,0.001361
202609140402,2026-09-14,04,02R,daily,0.6902,0.002348,0.001222,0.000559,0.000197,0.000180,0.000552,0.015920,0.175561,0.036602,0.007743,0.004119,0.147207,0.024532,0.014525,0.003244,0.059762,0.054520,0.051684,0.003838,0.003693,0.014072,0.004733,0.035586,0.008123,0.005274,0.002977,0.001794,0.001808,0.002462,0.001621,0.309797,0.003744
202609140402,2026-09-14,04,02R,realtime,0.7392,0.001729,0.000330,0.000419,0.000128,0.000242,0.000521,0.012605,0.229716,0.030679,0.003483,0.004199,0.151412,0.020106,0.011372,0.003005,0.062458,0.063258,0.051849,0.004510,0.004927,0.015038,0.006035,0.038125,0.008224,0.003889,0.002971,0.001087,0.001706,0.002385,0.000784,0.260769,0.002038
202609140403,2026-09-14,04,03R,daily,0.7995,0.004147,0.001067,0.000786,0.000309,0.000311,0.000754,0.067530,0.127116,0.024152,0.066861,0.007052,0.061923,0.017487,0.092256,0.006004,0.122510,0.050859,0.033991,0.021726,0.001577,0.013643,0.011872,0.021889,0.005787,0.021727,0.002519,0.002400,0.001189,0.002488,0.002589,0.200542,0.004934
202609140403,2026-09-14,04,03R,realtime,0.8870,0.001594,0.000391,0.000285,0.000172,0.000382,0.000659,0.092639,0.162103,0.019377,0.065597,0.002884,0.052186,0.012723,0.089136,0.004438,0.153201,0.059164,0.028729,0.047441,0.002034,0.014587,0.014755,0.021613,0.005064,0.023769,0.002620,0.001660,0.001119,0.002023,0.001381,0.113020,0.003258
202609140404,2026-09-14,04,04R,daily,0.8266,0.005511,0.001841,0.000894,0.000435,0.000303,0.001162,0.073580,0.138771,0.053388,0.024554,0.027409,0.045705,0.027577,0.033913,0.029180,0.136375,0.044941,0.063157,0.011353,0.006513,0.012669,0.018221,0.020654,0.011061,0.009341,0.011408,0.002104,0.002302,0.003373,0.003674,0.173437,0.005194
202609140404,2026-09-14,04,04R,realtime,0.8445,0.002198,0.000588,0.000338,0.000241,0.000362,0.001220,0.085034,0.134829,0.024982,0.010405,0.013680,0.036405,0.020151,0.023559,0.019801,0.235889,0.043646,0.075386,0.006938,0.010171,0.015956,0.021273,0.022357,0.010817,0.006271,0.011276,0.001820,0.002518,0.002395,0.000817,0.155515,0.003162
202609140405,2026-09-14,04,05R,daily,0.7164,0.003619,0.001607,0.000587,0.000403,0.000304,0.001238,0.017697,0.085859,0.106781,0.032959,0.023212,0.028025,0.061760,0.064237,0.025136,0.064829,0.019312,0.063503,0.017408,0.008623,0.013305,0.009763,0.014722,0.014587,0.015250,0.008391,0.002313,0.001391,0.003341,0.003203,0.283641,0.002992
202609140405,2026-09-14,04,05R,realtime,0.7178,0.003032,0.000311,0.000226,0.000247,0.000424,0.001105,0.011380,0.159308,0.035117,0.023007,0.030287,0.036383,0.044788,0.062388,0.023608,0.083710,0.021769,0.060352,0.014274,0.012054,0.022110,0.008651,0.019540,0.012295,0.014906,0.007024,0.001635,0.001456,0.003411,0.001659,0.282228,0.001314
202609140406,2026-09-14,04,06R,daily,0.7861,0.003236,0.001504,0.001030,0.000454,0.000294,0.001222,0.053319,0.142278,0.029694,0.036608,0.053655,0.045986,0.020711,0.037253,0.037525,0.124680,0.036910,0.023800,0.011911,0.009775,0.011664,0.016037,0.031563,0.005837,0.010178,0.019302,0.002256,0.001499,0.002196,0.005375,0.213927,0.008320
202609140406,2026-09-14,04,06R,realtime,0.8621,0.001396,0.000487,0.000377,0.000306,0.000348,0.001294,0.050825,0.244493,0.027519,0.026268,0.035628,0.046289,0.021917,0.031100,0.041948,0.111773,0.041480,0.023747,0.015712,0.016010,0.012801,0.019420,0.034188,0.007241,0.009242,0.028180,0.001975,0.001107,0.002262,0.001956,0.137912,0.004799
202609140407,2026-09-14,04,07R,daily,0.5330,0.002056,0.000491,0.000412,0.000168,0.000151,0.000590,0.012337,0.143755,0.025337,0.016433,0.003599,0.114768,0.026759,0.034708,0.001756,0.037971,0.028591,0.016546,0.006067,0.000920,0.018075,0.004399,0.017583,0.005513,0.006140,0.000867,0.001503,0.001238,0.001912,0.000938,0.466958,0.001459
202609140407,2026-09-14,04,07R,realtime,0.4927,0.002890,0.000149,0.000290,0.000113,0.000199,0.000436,0.009843,0.133482,0.029078,0.011606,0.001394,0.084923,0.017184,0.033186,0.000901,0.045534,0.026819,0.015006,0.006554,0.000867,0.025454,0.005346,0.020914,0.003686,0.009450,0.000745,0.001048,0.000959,0.002556,0.000959,0.507274,0.001158
202609140408,2026-09-14,04,08R,daily,0.5542,0.002778,0.000816,0.000398,0.000240,0.000185,0.000463,0.012773,0.104285,0.057193,0.021177,0.004774,0.059118,0.032730,0.045144,0.004391,0.046495,0.042116,0.039530,0.006855,0.001557,0.023022,0.006182,0.016108,0.006102,0.007696,0.001337,0.002827,0.001274,0.002962,0.001450,0.445785,0.002240
202609140408,2026-09-14,04,08R,realtime,0.7003,0.003143,0.000343,0.000231,0.000154,0.000281,0.000490,0.011541,0.235200,0.067742,0.016036,0.002554,0.054715,0.035373,0.036460,0.002224,0.048988,0.041513,0.049645,0.011988,0.002205,0.025718,0.009288,0.020260,0.007288,0.006679,0.001255,0.002658,0.000889,0.002723,0.000900,0.299718,0.001795
202609140409,2026-09-14,04,09R,daily,0.3741,0.002140,0.000527,0.000343,0.000180,0.000148,0.000386,0.021332,0.026407,0.025815,0.015546,0.006175,0.015146,0.014513,0.029690,0.004005,0.119878,0.007632,0.014262,0.005877,0.001417,0.027137,0.009802,0.005026,0.004557,0.005635,0.001530,0.001808,0.000805,0.001986,0.001012,0.625910,0.003376
202609140409,2026-09-14,04,09R,realtime,0.3797,0.002486,0.000369,0.000141,0.000113,0.000208,0.000379,0.016287,0.025685,0.019342,0.005254,0.003566,0.012251,0.015336,0.026175,0.002140,0.138029,0.005336,0.018499,0.006463,0.002270,0.043226,0.011993,0.006705,0.004204,0.004766,0.001052,0.001366,0.000793,0.001809,0.000626,0.620321,0.002808
202609140410,2026-09-14,04,10R,daily,0.4176,0.001478,0.000633,0.000413,0.000217,0.000134,0.000545,0.027251,0.058209,0.034307,0.006578,0.009107,0.027697,0.024418,0.013806,0.003503,0.111092,0.011884,0.022730,0.002615,0.001234,0.020983,0.009547,0.007333,0.007161,0.003290,0.001599,0.001655,0.001138,0.002032,0.001017,0.582393,0.004004
202609140411,2026-09-14,04,11R,daily,0.1985,0.000750,0.000288,0.000138,0.000094,0.000081,0.000353,0.004132,0.017004,0.018250,0.005611,0.003908,0.011239,0.013003,0.013327,0.003757,0.052896,0.003423,0.008063,0.001839,0.000942,0.024013,0.002930,0.002526,0.002376,0.001482,0.001015,0.001074,0.000672,0.001341,0.000661,0.801493,0.001318
202609140412,2026-09-14,04,12R,daily,0.5948,0.003134,0.000827,0.000721,0.000338,0.000245,0.001331,0.018707,0.090736,0.070701,0.016775,0.017110,0.052298,0.039336,0.049196,0.012719,0.060817,0.024299,0.040597,0.013197,0.003926,0.018767,0.006193,0.014390,0.011252,0.007329,0.004556,0.002898,0.002654,0.002427,0.002260,0.405201,0.005061
202609140601,2026-09-14,06,01R,daily,0.6486,0.003768,0.003029,0.000822,0.000360,0.000242,0.000661,0.016955,0.077580,0.066138,0.020772,0.011703,0.101767,0.054186,0.070343,0.028694,0.015311,0.025030,0.039235,0.014968,0.004228,0.022169,0.003464,0.026454,0.013088,0.009658,0.009550,0.001086,0.001312,0.002470,0.001843,0.351353,0.001763
202609140601,2026-09-14,06,01R,realtime,0.5843,0.002879,0.000399,0.000555,0.000349,0.000202,0.000650,0.008815,0.077907,0.038511,0.011168,0.006134,0.125212,0.049976,0.080112,0.026085,0.010439,0.020547,0.033825,0.011295,0.003013,0.019754,0.002031,0.020178,0.010128,0.005841,0.012617,0.000680,0.000850,0.001801,0.001336,0.415670,0.001042
202609140602,2026-09-14,06,02R,daily,0.7660,0.006450,0.002876,0.001607,0.000511,0.000280,0.000886,0.086167,0.105375,0.043799,0.012949,0.008973,0.141516,0.027512,0.039110,0.031355,0.067009,0.049099,0.023504,0.007544,0.003823,0.023477,0.010083,0.025739,0.010360,0.007757,0.009978,0.002546,0.003122,0.002283,0.002256,0.233988,0.008068
202609140602,2026-09-14,06,02R,realtime,0.6894,0.001353,0.001145,0.001299,0.000459,0.000261,0.000828,0.075340,0.089379,0.032750,0.006964,0.006191,0.144098,0.027806,0.039879,0.031537,0.064447,0.044003,0.017899,0.006844,0.003763,0.029636,0.009216,0.024197,0.007675,0.003345,0.009397,0.002023,0.001543,0.001746,0.001622,0.310620,0.002737
202609140603,2026-09-14,06,03R,daily,0.8362,0.005343,0.002119,0.001236,0.000483,0.000289,0.000788,0.108502,0.089868,0.101677,0.015794,0.003304,0.074558,0.060320,0.060792,0.007956,0.053985,0.060280,0.073355,0.014961,0.002072,0.018393,0.014228,0.017139,0.019987,0.010832,0.002834,0.002500,0.002615,0.002390,0.002137,0.163826,0.005435
202609140603,2026-09-14,06,03R,realtime,0.8727,0.001598,0.000998,0.000771,0.000530,0.000302,0.000739,0.137612,0.131113,0.062273,0.011037,0.002288,0.084484,0.063943,0.059030,0.009121,0.051944,0.070113,0.080800,0.016265,0.001610,0.019171,0.011305,0.016471,0.016782,0.009395,0.002690,0.002003,0.001602,0.001748,0.002179,0.127339,0.002742
202609140604,2026-09-14,06,04R,daily,0.2769,0.002105,0.000776,0.000352,0.000172,0.000115,0.000248,0.014964,0.014446,0.032458,0.011075,0.002114,0.019432,0.018104,0.042223,0.003352,0.032737,0.004231,0.007417,0.004078,0.000371,0.035234,0.006321,0.005289,0.005277,0.005695,0.000461,0.001373,0.000821,0.002423,0.000657,0.723055,0.002621
202609140604,2026-09-14,06,04R,realtime,0.2346,0.002133,0.000318,0.000231,0.000147,0.000099,0.000154,0.011999,0.005811,0.027979,0.006620,0.000739,0.014400,0.010647,0.045206,0.002395,0.029040,0.002990,0.004914,0.003097,0.000221,0.041023,0.006357,0.002974,0.003452,0.006414,0.000310,0.000706,0.000716,0.001756,0.000783,0.765386,0.000985
202609140605,2026-09-14,06,05R,daily,0.6138,0.003156,0.001446,0.000873,0.000411,0.000291,0.001306,0.040513,0.025913,0.057274,0.028393,0.024563,0.023104,0.043724,0.134191,0.054359,0.052885,0.007055,0.008168,0.026369,0.003823,0.016736,0.014647,0.007285,0.007831,0.010962,0.007237,0.001633,0.001203,0.001847,0.002420,0.386201,0.004179
202609140605,2026-09-14,06,05R,realtime,0.4776,0.001587,0.000374,0.000446,0.000294,0.000264,0.000923,0.021786,0.014867,0.050415,0.014036,0.010306,0.018255,0.028369,0.125356,0.037512,0.054936,0.003149,0.007439,0.014577,0.004180,0.023468,0.012418,0.005322,0.005387,0.010031,0.005154,0.000888,0.000841,0.001397,0.001859,0.522366,0.001794
202609140606,2026-09-14,06,06R,daily,0.4514,0.003625,0.001916,0.000836,0.000360,0.000228,0.000703,0.022020,0.029386,0.030172,0.021759,0.010027,0.031768,0.021782,0.070479,0.033637,0.050035,0.009593,0.010860,0.012872,0.004149,0.034940,0.007616,0.006723,0.006479,0.010162,0.007690,0.001892,0.001654,0.002356,0.001673,0.548624,0.003984
202609140606,2026-09-14,06,06R,realtime,0.4445,0.003356,0.000738,0.000554,0.000410,0.000256,0.000780,0.022069,0.035273,0.015249,0.017756,0.003979,0.040722,0.017068,0.073510,0.030758,0.056508,0.009600,0.011675,0.009550,0.004067,0.038465,0.008533,0.006632,0.005669,0.012636,0.008635,0.001729,0.001396,0.001904,0.001239,0.555547,0.003736
202609140607,2026-09-14,06,07R,daily,0.2315,0.001854,0.001119,0.000444,0.000215,0.000109,0.000426,0.011478,0.012127,0.017404,0.004346,0.012248,0.017614,0.009322,0.012614,0.020005,0.042894,0.003157,0.003737,0.002200,0.002047,0.026820,0.005403,0.004636,0.003157,0.002391,0.004097,0.001230,0.001415,0.001860,0.000901,0.768515,0.004215
202609140607,2026-09-14,06,07R,realtime,0.2747,0.002533,0.000828,0.000459,0.000261,0.000157,0.000625,0.012151,0.015207,0.018003,0.001970,0.016247,0.023312,0.008610,0.013319,0.021970,0.056565,0.004053,0.003958,0.001970,0.003293,0.031724,0.009722,0.006418,0.003806,0.002299,0.005364,0.001547,0.001527,0.002055,0.000703,0.725302,0.004044
202609140608,2026-09-14,06,08R,daily,0.5962,0.003038,0.002217,0.000919,0.000334,0.000172,0.000595,0.081750,0.070740,0.053653,0.003833,0.009904,0.073044,0.043119,0.010233,0.016155,0.064409,0.030850,0.038475,0.002782,0.001984,0.023687,0.013196,0.018407,0.012841,0.002217,0.004204,0.001813,0.002850,0.001765,0.001660,0.403771,0.005382
202609140608,2026-09-14,06,08R,realtime,0.5633,0.001929,0.001019,0.000732,0.000361,0.000164,0.000467,0.071673,0.062356,0.036018,0.001900,0.005402,0.088462,0.040133,0.007016,0.014481,0.071699,0.026055,0.042827,0.001253,0.002018,0.024572,0.017210,0.018035,0.009826,0.001364,0.006130,0.001530,0.003169,0.001608,0.000732,0.436746,0.003113
202609140609,2026-09-14,06,09R,daily,0.3711,0.002620,0.002114,0.000679,0.000251,0.000173,0.000488,0.011213,0.041273,0.018070,0.012518,0.010590,0.041979,0.011924,0.039627,0.037709,0.035020,0.009825,0.006552,0.007577,0.004840,0.035945,0.005621,0.007871,0.003712,0.004636,0.008130,0.001336,0.001407,0.002058,0.001337,0.628871,0.004036
202609140610,2026-09-14,06,10R,daily,0.3382,0.002561,0.000929,0.000695,0.000254,0.000142,0.000608,0.024547,0.028755,0.022344,0.005839,0.004394,0.034608,0.012632,0.026318,0.010155,0.075742,0.012508,0.005211,0.003441,0.001152,0.031539,0.007241,0.005265,0.003168,0.002649,0.002493,0.002229,0.001694,0.002023,0.001219,0.661801,0.005845
202609140611,2026-09-14,06,11R,daily,0.4556,0.002953,0.001640,0.000686,0.000308,0.000153,0.000751,0.009916,0.043538,0.067922,0.004403,0.007536,0.092518,0.049100,0.018980,0.016829,0.014618,0.017383,0.028967,0.004065,0.002943,0.025613,0.003185,0.011591,0.010581,0.003195,0.004801,0.001774,0.003206,0.002341,0.001321,0.544364,0.002820
202609140612,2026-09-14,06,12R,daily,0.2814,0.002069,0.001231,0.000448,0.000204,0.000131,0.000415,0.006574,0.029221,0.026908,0.004960,0.002079,0.042998,0.024535,0.020085,0.007394,0.020449,0.007792,0.012103,0.003113,0.001313,0.033735,0.003515,0.008729,0.006158,0.003884,0.002011,0.001656,0.001752,0.002336,0.001084,0.718559,0.002560
202609140701,2026-09-14,07,01R,daily,0.6161,0.002888,0.002050,0.000470,0.000375,0.000245,0.000669,0.080403,0.050498,0.082461,0.019668,0.008175,0.049340,0.033374,0.081360,0.010693,0.065048,0.016823,0.014727,0.008255,0.002109,0.014249,0.017520,0.018643,0.009954,0.007601,0.000893,0.002457,0.000934,0.001510,0.001281,0.383861,0.011467
202609140702,2026-09-14,07,02R,daily,0.5694,0.001382,0.001116,0.000250,0.000295,0.000119,0.000384,0.050658,0.009252,0.218970,0.005356,0.008085,0.008912,0.066275,0.034382,0.014261,0.065381,0.003974,0.016603,0.003897,0.003140,0.013099,0.009999,0.004179,0.017408,0.001937,0.001594,0.001452,0.000846,0.001399,0.000726,0.430613,0.004054
202609140703,2026-09-14,07,03R,daily,0.6834,0.002722,0.002941,0.000486,0.000305,0.000145,0.000447,0.085317,0.073966,0.110910,0.005158,0.003794,0.081556,0.062406,0.028347,0.004470,0.079674,0.038101,0.026152,0.002099,0.001536,0.009963,0.010381,0.021813,0.008793,0.003718,0.000886,0.003335,0.001098,0.002814,0.001654,0.316644,0.008369
202609140704,2026-09-14,07,04R,daily,0.7028,0.003701,0.002588,0.000821,0.000331,0.000304,0.000716,0.081395,0.077574,0.014394,0.060657,0.008310,0.055980,0.008793,0.137971,0.022037,0.065358,0.036180,0.008471,0.009332,0.002272,0.020676,0.014487,0.021280,0.002051,0.022326,0.001878,0.000978,0.001165,0.001205,0.002450,0.297185,0.017133
202609140705,2026-09-14,07,05R,daily,0.5463,0.004285,0.001705,0.000565,0.000266,0.000206,0.000404,0.066806,0.024123,0.015720,0.041976,0.006772,0.018735,0.007118,0.154408,0.013483,0.089673,0.015484,0.003187,0.008131,0.001255,0.014455,0.022300,0.004084,0.001033,0.018121,0.000727,0.002176,0.001307,0.001611,0.001314,0.453699,0.004871
202609140706,2026-09-14,07,06R,daily,0.4656,0.002299,0.001908,0.000604,0.000374,0.000176,0.000440,0.043547,0.040617,0.046544,0.018784,0.029202,0.042808,0.020746,0.024891,0.034700,0.047184,0.016787,0.010052,0.003661,0.006895,0.023094,0.011661,0.010897,0.002935,0.004357,0.004109,0.002059,0.001773,0.001061,0.002506,0.534369,0.008964
202609140707,2026-09-14,07,07R,daily,0.4016,0.001272,0.001006,0.000533,0.000197,0.000127,0.000264,0.034691,0.045151,0.048591,0.007842,0.002533,0.073270,0.027486,0.027954,0.004800,0.035420,0.016334,0.013428,0.003622,0.001226,0.020330,0.006150,0.010907,0.005629,0.003539,0.000522,0.001763,0.001987,0.000974,0.000704,0.598427,0.003320
202609140708,2026-09-14,07,08R,daily,0.3486,0.001329,0.000908,0.000468,0.000137,0.000140,0.000294,0.029813,0.038361,0.009194,0.013152,0.001580,0.074514,0.009010,0.029470,0.003015,0.044758,0.023206,0.002843,0.002914,0.000634,0.022839,0.005988,0.014790,0.000846,0.007580,0.000368,0.001306,0.000727,0.000698,0.001065,0.651366,0.006687
202609140709,2026-09-14,07,09R,daily,0.3624,0.001353,0.001442,0.000303,0.000244,0.000120,0.000524,0.005328,0.009648,0.088532,0.006142,0.010855,0.027134,0.074750,0.032904,0.017766,0.009388,0.002728,0.011893,0.002512,0.003534,0.020143,0.001638,0.005983,0.013515,0.004264,0.004330,0.000814,0.001265,0.001202,0.000865,0.637592,0.001287
202609140710,2026-09-14,07,10R,daily,0.2997,0.001069,0.000910,0.000299,0.000146,0.000111,0.000232,0.007044,0.041112,0.023224,0.011702,0.005418,0.057085,0.020468,0.036473,0.011211,0.013214,0.008606,0.008270,0.002695,0.001724,0.023902,0.002916,0.007851,0.005062,0.001897,0.000969,0.001314,0.001173,0.000575,0.000748,0.700309,0.002273
