レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202609070111,2026-09-07,01,11R,daily,0.5350,0.003788,0.001378,0.000739,0.000270,0.000201,0.001233,0.055048,0.054789,0.087506,0.007043,0.003745,0.048258,0.032461,0.013841,0.006468,0.108680,0.017729,0.015394,0.002321,0.001713,0.018583,0.010836,0.009687,0.010757,0.002620,0.001612,0.002133,0.001840,0.001735,0.001874,0.464993,0.010721
202609070112,2026-09-07,01,12R,daily,0.3977,0.005255,0.001474,0.000593,0.000225,0.000196,0.001089,0.023665,0.035398,0.072055,0.009612,0.004172,0.034516,0.024250,0.023575,0.010376,0.055791,0.009997,0.013546,0.002590,0.001542,0.021268,0.009662,0.010375,0.004967,0.004471,0.001547,0.001587,0.001777,0.001832,0.001831,0.602257,0.008508
202609070301,2026-09-07,03,01R,daily,0.7132,0.002141,0.001624,0.000771,0.000281,0.000216,0.000608,0.092333,0.134159,0.027297,0.023829,0.013871,0.080819,0.011752,0.014854,0.015699,0.115449,0.032685,0.014710,0.003968,0.007965,0.020425,0.030085,0.034498,0.005032,0.007963,0.008204,0.001370,0.002148,0.001441,0.002473,0.286766,0.004564
202609070302,2026-09-07,03,02R,daily,0.7016,0.002462,0.001267,0.000809,0.000352,0.000278,0.000688,0.074516,0.084136,0.068903,0.024633,0.005259,0.057768,0.017817,0.023169,0.011566,0.149957,0.016854,0.018321,0.006781,0.009587,0.021965,0.023623,0.026664,0.021305,0.010683,0.007802,0.001843,0.003132,0.002041,0.001849,0.298390,0.005582
202609070303,2026-09-07,03,03R,daily,0.7334,0.003541,0.001010,0.000636,0.000279,0.000343,0.000689,0.044653,0.082099,0.063420,0.069809,0.003030,0.057167,0.027163,0.100647,0.011276,0.064146,0.022273,0.039570,0.014586,0.005090,0.023977,0.018215,0.022885,0.019022,0.023725,0.003754,0.001822,0.002917,0.001656,0.001972,0.266636,0.001994
202609070304,2026-09-07,03,04R,daily,0.8207,0.002649,0.001071,0.000366,0.000301,0.000267,0.000924,0.067173,0.021073,0.163665,0.076019,0.006206,0.005831,0.037939,0.140964,0.026177,0.080649,0.003092,0.014508,0.039428,0.014334,0.026136,0.021129,0.005551,0.017950,0.033779,0.006455,0.001062,0.000924,0.002288,0.001696,0.179297,0.001100
202609070305,2026-09-07,03,05R,daily,0.7600,0.002049,0.001427,0.000810,0.000366,0.000238,0.000921,0.060427,0.108077,0.103984,0.012844,0.020984,0.055861,0.035422,0.011640,0.053250,0.078392,0.029663,0.044391,0.003961,0.019829,0.016432,0.024292,0.020554,0.018557,0.004304,0.018318,0.001734,0.004552,0.001476,0.002526,0.239978,0.002740
202609070306,2026-09-07,03,06R,daily,0.7073,0.002423,0.001388,0.000597,0.000240,0.000200,0.000570,0.066351,0.114149,0.060945,0.010529,0.001448,0.087381,0.023492,0.011910,0.003605,0.102982,0.038284,0.039157,0.003556,0.002214,0.025504,0.019720,0.050980,0.016282,0.006029,0.002395,0.002335,0.004060,0.002841,0.002169,0.292672,0.003589
202609070307,2026-09-07,03,07R,daily,0.6556,0.001733,0.001078,0.000342,0.000235,0.000144,0.000594,0.031304,0.087632,0.156779,0.004028,0.004092,0.084039,0.057140,0.006704,0.005990,0.040443,0.017883,0.034146,0.002614,0.003933,0.020433,0.008905,0.037377,0.031859,0.002329,0.003465,0.002441,0.003614,0.002328,0.001026,0.344412,0.000957
202609070308,2026-09-07,03,08R,daily,0.5232,0.002464,0.001940,0.000412,0.000300,0.000199,0.000942,0.029183,0.046818,0.104892,0.017187,0.008708,0.032135,0.038687,0.033846,0.013118,0.049899,0.009027,0.024266,0.004858,0.007118,0.033422,0.010414,0.014767,0.010281,0.012302,0.006067,0.001083,0.002699,0.002759,0.001804,0.476830,0.001577
202609070309,2026-09-07,03,09R,daily,0.5400,0.001249,0.000783,0.000416,0.000275,0.000182,0.000629,0.031121,0.053973,0.112142,0.010722,0.005803,0.032427,0.052452,0.017093,0.006852,0.062126,0.012219,0.030857,0.003716,0.003328,0.026750,0.018023,0.014061,0.024280,0.006184,0.002699,0.001848,0.003608,0.001568,0.001044,0.460027,0.001539
202609070310,2026-09-07,03,10R,daily,0.4528,0.002074,0.000480,0.000456,0.000224,0.000159,0.000470,0.050393,0.022277,0.028957,0.015525,0.003756,0.013764,0.008139,0.015119,0.007202,0.170499,0.007019,0.005168,0.002695,0.002008,0.034075,0.029409,0.009007,0.003806,0.005400,0.002235,0.002170,0.002302,0.001808,0.001683,0.547175,0.004545
202609070311,2026-09-07,03,11R,daily,0.5382,0.001746,0.000838,0.000484,0.000252,0.000169,0.000702,0.033987,0.042013,0.144292,0.008277,0.004209,0.021327,0.043261,0.016847,0.005481,0.080099,0.005742,0.025184,0.004446,0.003923,0.020227,0.021044,0.012525,0.022214,0.005308,0.003037,0.001790,0.002886,0.001896,0.001685,0.461779,0.002329
202609070312,2026-09-07,03,12R,daily,0.3154,0.001383,0.000495,0.000325,0.000160,0.000129,0.000538,0.019796,0.022388,0.037384,0.007797,0.005349,0.021533,0.010749,0.010479,0.015692,0.077990,0.005117,0.006200,0.002291,0.002794,0.031157,0.011230,0.006237,0.004462,0.002770,0.003469,0.001231,0.002153,0.001317,0.001036,0.684578,0.001771
202609070401,2026-09-07,04,01R,daily,0.8226,0.003647,0.001011,0.000554,0.000418,0.000292,0.000833,0.114606,0.032670,0.074298,0.050140,0.031791,0.011122,0.027294,0.076941,0.031306,0.210746,0.016025,0.032784,0.018421,0.005912,0.014447,0.022690,0.005084,0.010022,0.010654,0.007743,0.001861,0.000840,0.001992,0.001908,0.177386,0.004563
202609070402,2026-09-07,04,02R,daily,0.6976,0.002849,0.000760,0.000607,0.000257,0.000249,0.000671,0.053299,0.110245,0.042812,0.031875,0.008757,0.051123,0.036783,0.059793,0.005293,0.133343,0.024492,0.021105,0.013018,0.001105,0.015344,0.018573,0.025799,0.014730,0.011273,0.001414,0.003028,0.001039,0.002686,0.001584,0.302361,0.003732
202609070403,2026-09-07,04,03R,daily,0.6496,0.005075,0.000925,0.000549,0.000308,0.000241,0.000712,0.132429,0.023027,0.049333,0.023609,0.007001,0.013759,0.022623,0.055183,0.006246,0.151668,0.008984,0.059002,0.008668,0.001928,0.018710,0.012924,0.005331,0.019655,0.010807,0.002171,0.001587,0.001642,0.001554,0.000917,0.350423,0.003012
202609070404,2026-09-07,04,04R,daily,0.6946,0.001283,0.000978,0.000192,0.000228,0.000164,0.000598,0.005845,0.038160,0.224588,0.018193,0.019311,0.012079,0.130404,0.036633,0.019829,0.034762,0.005897,0.056164,0.010252,0.006665,0.014435,0.004893,0.008872,0.023448,0.008248,0.006092,0.001040,0.000724,0.002503,0.001629,0.305408,0.000482
202609070405,2026-09-07,04,05R,daily,0.6310,0.003097,0.001028,0.000625,0.000275,0.000194,0.000799,0.054012,0.118192,0.038982,0.013997,0.006094,0.047662,0.021645,0.024123,0.004848,0.137845,0.035551,0.031042,0.006066,0.001702,0.021632,0.014399,0.020297,0.006096,0.006452,0.002009,0.001714,0.002053,0.002812,0.001621,0.368991,0.004143
202609070406,2026-09-07,04,06R,daily,0.6820,0.001695,0.000653,0.000474,0.000202,0.000124,0.000432,0.081925,0.046478,0.019823,0.004553,0.013834,0.017643,0.007827,0.005199,0.008586,0.373134,0.017553,0.010509,0.002174,0.001385,0.013749,0.020624,0.009422,0.004167,0.001354,0.003231,0.002234,0.000990,0.002422,0.001652,0.317954,0.008000
202609070407,2026-09-07,04,07R,daily,0.7910,0.003771,0.001093,0.000733,0.000290,0.000204,0.000865,0.156147,0.054036,0.038841,0.010273,0.025456,0.015626,0.013361,0.009315,0.015097,0.309537,0.024440,0.022471,0.005633,0.002444,0.012712,0.029698,0.009171,0.004220,0.004386,0.004853,0.002203,0.001230,0.002972,0.003466,0.208992,0.006464
202609070408,2026-09-07,04,08R,daily,0.8512,0.005044,0.001337,0.000741,0.000449,0.000259,0.000950,0.043233,0.075022,0.156815,0.024190,0.010548,0.042393,0.091440,0.045949,0.012545,0.061486,0.026522,0.107028,0.016516,0.007034,0.016521,0.006829,0.019390,0.036145,0.011793,0.014027,0.002994,0.002553,0.005048,0.004694,0.148843,0.001663
202609070409,2026-09-07,04,09R,daily,0.5269,0.002519,0.000767,0.000486,0.000227,0.000252,0.000722,0.014379,0.081175,0.022321,0.050405,0.018406,0.045873,0.017932,0.078407,0.017004,0.046082,0.021631,0.020704,0.018573,0.004143,0.018665,0.004122,0.011322,0.004634,0.015108,0.003614,0.001492,0.001095,0.001664,0.001552,0.473087,0.001640
202609070410,2026-09-07,04,10R,daily,0.4782,0.002682,0.000857,0.000465,0.000249,0.000171,0.000737,0.020314,0.067862,0.046968,0.012290,0.009114,0.034678,0.037638,0.030486,0.005670,0.087971,0.016935,0.032785,0.004891,0.002052,0.019306,0.007065,0.009812,0.007810,0.007085,0.002642,0.002015,0.001463,0.002685,0.001408,0.521830,0.002065
202609070411,2026-09-07,04,11R,daily,0.4335,0.000799,0.000819,0.000321,0.000138,0.000120,0.000417,0.002457,0.120655,0.014168,0.007842,0.008728,0.093218,0.027813,0.013950,0.007747,0.022915,0.021254,0.027325,0.003292,0.002042,0.022477,0.001269,0.009397,0.011270,0.001782,0.004659,0.001465,0.001284,0.002240,0.000990,0.566470,0.000676
202609070412,2026-09-07,04,12R,daily,0.2508,0.000848,0.000382,0.000250,0.000116,0.000083,0.000297,0.002070,0.049478,0.021878,0.007799,0.006678,0.037995,0.020293,0.020103,0.003466,0.015778,0.007645,0.008932,0.002453,0.001630,0.022325,0.001548,0.005443,0.003068,0.004377,0.001469,0.000829,0.001112,0.001341,0.000510,0.749222,0.000581
202609070701,2026-09-07,07,01R,daily,0.9038,0.002753,0.001740,0.001096,0.000514,0.000224,0.000368,0.291274,0.064695,0.120909,0.015593,0.012118,0.029584,0.034943,0.034910,0.011678,0.090500,0.038072,0.017098,0.004463,0.002970,0.011367,0.046481,0.027663,0.007985,0.010583,0.001837,0.001572,0.001567,0.000985,0.002128,0.096163,0.016168
202609070702,2026-09-07,07,02R,daily,0.6975,0.004821,0.002559,0.001186,0.000437,0.000243,0.000566,0.139905,0.055418,0.033263,0.028409,0.008783,0.044738,0.015101,0.129110,0.011416,0.084337,0.017233,0.007551,0.008073,0.003292,0.016427,0.024588,0.012460,0.003985,0.019104,0.001665,0.001739,0.002218,0.001939,0.002035,0.302472,0.014926
202609070703,2026-09-07,07,03R,daily,0.9293,0.004842,0.004141,0.001186,0.000340,0.000330,0.000216,0.126950,0.081237,0.036670,0.074914,0.002351,0.064720,0.029206,0.240519,0.007142,0.036841,0.042805,0.038146,0.025553,0.004772,0.006826,0.007343,0.025229,0.008195,0.033956,0.001822,0.001744,0.001166,0.001499,0.003497,0.070708,0.015135
202609070704,2026-09-07,07,04R,daily,0.6778,0.002651,0.002648,0.000585,0.000363,0.000250,0.000383,0.055033,0.031879,0.141359,0.022531,0.005941,0.029467,0.080695,0.089636,0.012569,0.054115,0.017321,0.038441,0.008505,0.002151,0.014346,0.008893,0.012732,0.017282,0.013775,0.001591,0.001569,0.001187,0.002562,0.001826,0.322212,0.005501
202609070705,2026-09-07,07,05R,daily,0.5573,0.001839,0.002545,0.000710,0.000428,0.000192,0.000577,0.013062,0.088374,0.040743,0.014569,0.028602,0.100849,0.028416,0.037244,0.048857,0.019931,0.023382,0.006232,0.004794,0.009969,0.016368,0.005613,0.033839,0.003797,0.007921,0.007315,0.002225,0.001682,0.000697,0.001465,0.442672,0.005090
202609070706,2026-09-07,07,06R,daily,0.3881,0.002544,0.000767,0.000326,0.000205,0.000152,0.000517,0.017076,0.016134,0.041974,0.019418,0.002282,0.041160,0.024120,0.111897,0.006367,0.027806,0.007906,0.009221,0.007686,0.000754,0.019291,0.002606,0.004030,0.006327,0.010194,0.000638,0.001028,0.001458,0.001717,0.000614,0.611883,0.001901
202609070707,2026-09-07,07,07R,daily,0.4267,0.001575,0.001624,0.000622,0.000272,0.000152,0.000348,0.031068,0.061097,0.047173,0.015075,0.015448,0.061920,0.024815,0.026907,0.011162,0.024720,0.015018,0.009958,0.004700,0.002994,0.026452,0.010640,0.012075,0.004236,0.006153,0.001217,0.001176,0.002582,0.000940,0.001192,0.573320,0.003367
202609070708,2026-09-07,07,08R,daily,0.5325,0.004224,0.001886,0.000429,0.000327,0.000205,0.000863,0.035969,0.018272,0.061970,0.033178,0.014197,0.015377,0.017514,0.156091,0.034832,0.042650,0.005996,0.008811,0.011341,0.002862,0.016560,0.008984,0.006323,0.003670,0.016796,0.002046,0.000841,0.001155,0.002426,0.001722,0.467468,0.005017
202609070709,2026-09-07,07,09R,daily,0.3082,0.002050,0.000336,0.000199,0.000122,0.000120,0.000505,0.051943,0.002343,0.027615,0.007818,0.003420,0.003832,0.007140,0.035636,0.010187,0.104663,0.001791,0.003469,0.004943,0.000412,0.018790,0.008718,0.000982,0.001132,0.003733,0.000312,0.000888,0.000518,0.000702,0.000713,0.691810,0.003158
202609070710,2026-09-07,07,10R,daily,0.3643,0.002180,0.001176,0.000440,0.000343,0.000130,0.000377,0.022361,0.012177,0.089698,0.007040,0.013153,0.012655,0.020359,0.030613,0.023358,0.061179,0.004017,0.006682,0.002652,0.003938,0.013201,0.007187,0.004588,0.005618,0.002755,0.002941,0.002391,0.001444,0.001230,0.001235,0.635719,0.007165
202609070711,2026-09-07,07,11R,daily,0.1966,0.002357,0.000556,0.000198,0.000120,0.000091,0.000723,0.006744,0.007191,0.020467,0.007481,0.004507,0.029975,0.012329,0.037108,0.012949,0.011366,0.002796,0.002672,0.003979,0.000802,0.016025,0.001340,0.003519,0.001747,0.003675,0.000729,0.000766,0.001366,0.001572,0.000693,0.803357,0.000803
202609070712,2026-09-07,07,12R,daily,0.1903,0.001317,0.000961,0.000200,0.000126,0.000077,0.000296,0.012262,0.008328,0.034622,0.003524,0.006251,0.012859,0.018400,0.012268,0.007730,0.026529,0.002234,0.007142,0.001332,0.000811,0.017511,0.002882,0.001843,0.003689,0.001691,0.000767,0.000663,0.001082,0.001005,0.000602,0.809704,0.001294
202609070901,2026-09-07,09,01R,daily,0.4282,0.004153,0.000684,0.000408,0.000227,0.000180,0.000857,0.017433,0.022981,0.047502,0.013136,0.005663,0.035100,0.025110,0.066742,0.018334,0.067953,0.007528,0.015897,0.007441,0.003431,0.023641,0.011683,0.006269,0.004286,0.008370,0.002423,0.002316,0.002617,0.002218,0.001260,0.571817,0.002341
202609070902,2026-09-07,09,02R,daily,0.4996,0.002793,0.000756,0.000551,0.000262,0.000193,0.000716,0.018682,0.047035,0.059633,0.009309,0.006732,0.076776,0.032037,0.044268,0.010206,0.064216,0.015131,0.027393,0.006395,0.003347,0.023370,0.009828,0.011991,0.006171,0.006259,0.002192,0.003204,0.003899,0.001623,0.001269,0.500398,0.003363
202609070903,2026-09-07,09,03R,daily,0.3659,0.002060,0.000654,0.000342,0.000177,0.000157,0.000689,0.008621,0.032004,0.031411,0.005836,0.003012,0.063923,0.022654,0.025390,0.008910,0.061395,0.008789,0.020557,0.003096,0.003082,0.025880,0.008264,0.008058,0.003306,0.004762,0.001899,0.002380,0.002985,0.001575,0.001145,0.634078,0.002910
202609070904,2026-09-07,09,04R,daily,0.3862,0.002984,0.000554,0.000398,0.000201,0.000149,0.000897,0.023616,0.026635,0.037156,0.004002,0.005180,0.046838,0.029423,0.022033,0.007228,0.090393,0.010038,0.018004,0.002842,0.002103,0.017078,0.009654,0.007046,0.004427,0.004198,0.001675,0.002520,0.003087,0.001614,0.000963,0.613802,0.003261
202609070905,2026-09-07,09,05R,daily,0.3291,0.001789,0.000502,0.000288,0.000147,0.000131,0.000524,0.009818,0.025629,0.030940,0.004602,0.001610,0.052203,0.019508,0.018918,0.004094,0.068924,0.007498,0.016562,0.003358,0.001907,0.026306,0.005921,0.008538,0.004620,0.003255,0.001410,0.003026,0.002373,0.001403,0.000984,0.670930,0.002284
202609070906,2026-09-07,09,06R,daily,0.3598,0.002371,0.000430,0.000472,0.000167,0.000152,0.000575,0.016249,0.027668,0.018056,0.006611,0.003483,0.061797,0.014471,0.024478,0.006402,0.089971,0.010830,0.012326,0.003589,0.002593,0.020727,0.008665,0.007793,0.002715,0.003617,0.001955,0.003045,0.002331,0.001042,0.001219,0.640249,0.003954
202609070907,2026-09-07,09,07R,daily,0.4323,0.002750,0.000474,0.000485,0.000193,0.000213,0.000682,0.017726,0.037050,0.018983,0.016945,0.004205,0.063373,0.014740,0.054280,0.010595,0.088214,0.016238,0.014265,0.007021,0.002107,0.020513,0.009305,0.008910,0.002552,0.005873,0.001936,0.002805,0.002386,0.001246,0.001744,0.567671,0.004523
202609070908,2026-09-07,09,08R,daily,0.3406,0.001738,0.000513,0.000356,0.000178,0.000164,0.000873,0.006020,0.034308,0.026301,0.008202,0.005732,0.062677,0.022443,0.032650,0.010816,0.043682,0.008860,0.015954,0.004166,0.002937,0.017826,0.006022,0.008410,0.003257,0.004399,0.002521,0.001979,0.002133,0.001329,0.001534,0.659362,0.002659
202609070909,2026-09-07,09,09R,daily,0.3091,0.001727,0.000458,0.000344,0.000171,0.000128,0.000647,0.011476,0.017395,0.034697,0.005150,0.004247,0.023908,0.022144,0.026409,0.008680,0.076426,0.005285,0.014181,0.002907,0.001718,0.019587,0.008374,0.004251,0.003205,0.003815,0.001701,0.001783,0.002863,0.001504,0.001039,0.690931,0.002852
202609070910,2026-09-07,09,10R,daily,0.3398,0.002684,0.000547,0.000483,0.000207,0.000154,0.000641,0.015319,0.024924,0.025717,0.006087,0.004890,0.038313,0.017505,0.028758,0.006417,0.081854,0.008429,0.013152,0.003013,0.002577,0.018707,0.009895,0.006423,0.003027,0.004898,0.001938,0.002739,0.002484,0.001353,0.001279,0.660191,0.005392
202609070911,2026-09-07,09,11R,daily,0.3370,0.002607,0.000601,0.000375,0.000200,0.000167,0.000786,0.008798,0.027080,0.034439,0.007471,0.003723,0.039144,0.023024,0.039471,0.007805,0.049924,0.008372,0.015851,0.004638,0.002089,0.022065,0.008060,0.007714,0.003561,0.005727,0.001657,0.002593,0.002568,0.001840,0.001368,0.662979,0.003300
202609070912,2026-09-07,09,12R,daily,0.3764,0.002447,0.000511,0.000538,0.000209,0.000179,0.000712,0.012319,0.033532,0.024067,0.005938,0.005749,0.064880,0.021255,0.031077,0.008443,0.071528,0.011310,0.013768,0.003893,0.002703,0.015631,0.008627,0.011602,0.004384,0.005310,0.002426,0.002951,0.002465,0.001225,0.001301,0.623561,0.005459
202609071001,2026-09-07,10,01R,daily,0.4256,0.003603,0.001291,0.000374,0.000239,0.000193,0.000397,0.013933,0.048170,0.025198,0.011319,0.003576,0.071490,0.031813,0.034539,0.003579,0.058626,0.014635,0.021273,0.005413,0.003428,0.024698,0.004740,0.017949,0.005212,0.008055,0.001981,0.002046,0.001063,0.001860,0.001281,0.574381,0.003649
202609071002,2026-09-07,10,02R,daily,0.2291,0.000794,0.000306,0.000139,0.000107,0.000081,0.000201,0.004938,0.011506,0.006340,0.003291,0.001828,0.019794,0.008427,0.009101,0.002183,0.102358,0.003149,0.006746,0.001257,0.001370,0.028192,0.003063,0.001869,0.003451,0.000996,0.001178,0.001557,0.000667,0.000961,0.000479,0.770872,0.002801
202609071003,2026-09-07,10,03R,daily,0.5837,0.002238,0.001039,0.000403,0.000166,0.000149,0.000263,0.007937,0.107938,0.021410,0.007330,0.000970,0.188950,0.032848,0.022146,0.001459,0.048937,0.025984,0.025560,0.003855,0.001504,0.023145,0.005038,0.028589,0.007897,0.006370,0.000861,0.002217,0.001201,0.002434,0.000814,0.416299,0.004051
202609071004,2026-09-07,10,04R,daily,0.4496,0.002892,0.000780,0.000263,0.000246,0.000175,0.000376,0.004176,0.026648,0.042296,0.027173,0.002876,0.029931,0.043988,0.123553,0.003107,0.027920,0.006428,0.019048,0.009887,0.003112,0.031717,0.003203,0.006634,0.010111,0.014247,0.001498,0.001724,0.000947,0.002002,0.000906,0.550367,0.001770
202609071005,2026-09-07,10,05R,daily,0.5279,0.003487,0.001154,0.000322,0.000331,0.000223,0.000627,0.018671,0.048386,0.045835,0.019072,0.007482,0.036733,0.050228,0.099350,0.007553,0.060215,0.013010,0.020209,0.011444,0.003883,0.027288,0.007037,0.010857,0.012876,0.009901,0.002087,0.002187,0.001164,0.001789,0.000868,0.472100,0.003631
202609071006,2026-09-07,10,06R,daily,0.7258,0.003747,0.001497,0.000374,0.000330,0.000245,0.000618,0.019263,0.077222,0.081727,0.019808,0.005444,0.051599,0.126170,0.120871,0.003874,0.044330,0.022684,0.040146,0.018695,0.004986,0.019262,0.005333,0.013355,0.015670,0.018284,0.002170,0.001977,0.000895,0.002182,0.001040,0.274230,0.001972
202609071007,2026-09-07,10,07R,daily,0.5520,0.005822,0.001330,0.000556,0.000308,0.000260,0.000691,0.029825,0.045500,0.020941,0.029951,0.009417,0.035195,0.023514,0.125739,0.010488,0.080002,0.013109,0.009244,0.017936,0.006273,0.024564,0.007464,0.012777,0.004085,0.022349,0.002934,0.001917,0.000917,0.002234,0.001698,0.447964,0.004997
202609071008,2026-09-07,10,08R,daily,0.4812,0.003765,0.001300,0.000532,0.000299,0.000182,0.000458,0.033870,0.041918,0.040589,0.009071,0.006197,0.032098,0.031137,0.020643,0.006565,0.125334,0.012866,0.018941,0.005599,0.004934,0.033439,0.010549,0.012272,0.007607,0.005048,0.003936,0.002274,0.001050,0.002642,0.001659,0.518787,0.004438
202609071009,2026-09-07,10,09R,daily,0.5507,0.003007,0.000927,0.000453,0.000339,0.000189,0.000546,0.047844,0.041146,0.082386,0.008738,0.008369,0.024786,0.064917,0.019974,0.005680,0.104965,0.017356,0.034774,0.005781,0.003417,0.026024,0.011066,0.007238,0.013421,0.004462,0.002242,0.002136,0.001778,0.002077,0.001367,0.449346,0.003249
202609071010,2026-09-07,10,10R,daily,0.4531,0.003977,0.000894,0.000560,0.000300,0.000190,0.000614,0.024062,0.040801,0.024743,0.007879,0.005337,0.036540,0.019393,0.026057,0.005594,0.142858,0.013230,0.011008,0.005026,0.003188,0.025754,0.010464,0.012585,0.004722,0.005873,0.002796,0.002906,0.001649,0.002067,0.001612,0.546880,0.010441
202609071011,2026-09-07,10,11R,daily,0.4240,0.003957,0.000711,0.000382,0.000298,0.000157,0.001004,0.028507,0.018844,0.045834,0.003410,0.011022,0.019305,0.036428,0.016349,0.010141,0.129398,0.008383,0.014959,0.004098,0.004081,0.023162,0.011358,0.005485,0.006200,0.002905,0.002757,0.002998,0.002110,0.002346,0.001377,0.576023,0.006011
202609071012,2026-09-07,10,12R,daily,0.2963,0.001763,0.000726,0.000224,0.000213,0.000127,0.000336,0.008850,0.017287,0.032753,0.009819,0.004875,0.011773,0.031973,0.038569,0.004836,0.048961,0.004906,0.011338,0.004759,0.002471,0.031906,0.005052,0.004390,0.004500,0.005331,0.001300,0.001290,0.000855,0.001541,0.000817,0.703687,0.002772
