レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202609060109,2026-09-06,01,09R,realtime,0.8634,0.006576,0.015296,0.002713,0.000417,0.000456,0.001387,0.108569,0.047883,0.206159,0.018184,0.004058,0.019500,0.090397,0.058359,0.010818,0.077194,0.020738,0.018736,0.007656,0.003605,0.010933,0.019876,0.017038,0.010795,0.006802,0.001381,0.002670,0.002307,0.001803,0.007592,0.136638,0.063463
202609060110,2026-09-06,01,10R,daily,0.6175,0.005405,0.001886,0.001114,0.000283,0.000271,0.001141,0.058281,0.074632,0.051853,0.017425,0.008323,0.070535,0.025202,0.050485,0.012653,0.108960,0.029266,0.017330,0.003441,0.003481,0.015289,0.012036,0.008936,0.007057,0.004268,0.003413,0.001605,0.001585,0.001282,0.001910,0.382514,0.018139
202609060110,2026-09-06,01,10R,realtime,0.5807,0.002035,0.001703,0.000997,0.000330,0.000268,0.001224,0.063170,0.039408,0.070753,0.008852,0.008376,0.053987,0.023164,0.062868,0.010784,0.115261,0.026098,0.019803,0.003347,0.002468,0.014866,0.011128,0.008796,0.006593,0.002966,0.003672,0.001388,0.001250,0.001140,0.002452,0.419342,0.011514
202609060111,2026-09-06,01,11R,daily,0.5075,0.003716,0.001318,0.000828,0.000291,0.000238,0.001217,0.039217,0.043635,0.080574,0.017034,0.004990,0.029193,0.038222,0.044035,0.006419,0.089671,0.012287,0.015133,0.003007,0.002447,0.019360,0.013217,0.004923,0.010159,0.005795,0.001979,0.001592,0.001537,0.001346,0.001845,0.492492,0.012283
202609060111,2026-09-06,01,11R,realtime,0.4961,0.001656,0.000938,0.000377,0.000257,0.000224,0.001117,0.025033,0.046698,0.087642,0.009126,0.000868,0.025105,0.057423,0.039083,0.003878,0.099462,0.006445,0.024419,0.002218,0.001573,0.018059,0.010155,0.005394,0.007121,0.005337,0.001177,0.001100,0.001656,0.000862,0.001237,0.503943,0.010417
202609060112,2026-09-06,01,12R,daily,0.3140,0.003264,0.001295,0.000631,0.000139,0.000132,0.000809,0.018902,0.037752,0.010229,0.008342,0.006629,0.044597,0.006405,0.016013,0.011755,0.069921,0.010568,0.003278,0.001139,0.001842,0.025991,0.008568,0.005003,0.000932,0.002033,0.001747,0.001198,0.001466,0.000936,0.001427,0.685993,0.011067
202609060112,2026-09-06,01,12R,realtime,0.3367,0.002305,0.001271,0.000568,0.000126,0.000157,0.001106,0.012071,0.056138,0.010564,0.005542,0.004101,0.050839,0.007515,0.023906,0.008833,0.070916,0.011483,0.003939,0.001433,0.002554,0.027943,0.008478,0.007642,0.000759,0.001193,0.001573,0.000873,0.001045,0.000768,0.001027,0.663297,0.010035
202609060201,2026-09-06,02,01R,daily,0.8509,0.002986,0.001908,0.000748,0.000287,0.000225,0.000478,0.084740,0.192388,0.120160,0.020765,0.012642,0.062600,0.051802,0.038810,0.015579,0.056986,0.027631,0.054140,0.008863,0.006435,0.011623,0.014515,0.026265,0.010919,0.010687,0.005908,0.001389,0.002239,0.002044,0.001971,0.149057,0.003210
202609060201,2026-09-06,02,01R,realtime,0.8907,0.001893,0.000741,0.000655,0.000263,0.000252,0.000686,0.064904,0.279158,0.119659,0.010060,0.011729,0.063268,0.051485,0.018520,0.014357,0.059392,0.032895,0.058791,0.009111,0.006567,0.009680,0.014728,0.034127,0.009328,0.003580,0.006371,0.001504,0.001326,0.001757,0.001257,0.109310,0.002649
202609060202,2026-09-06,02,02R,daily,0.6838,0.001804,0.000957,0.000646,0.000223,0.000222,0.000919,0.077762,0.175258,0.018549,0.042861,0.016318,0.041085,0.013076,0.039897,0.010785,0.099417,0.025496,0.005787,0.004500,0.002063,0.015443,0.040411,0.023170,0.001045,0.012718,0.001969,0.001232,0.001104,0.001132,0.002737,0.316152,0.005264
202609060202,2026-09-06,02,02R,realtime,0.6403,0.000802,0.000540,0.000544,0.000178,0.000193,0.000818,0.054869,0.205174,0.022781,0.014786,0.014678,0.040685,0.012982,0.031126,0.008230,0.096635,0.023600,0.003818,0.004673,0.002226,0.017023,0.040203,0.028259,0.000720,0.006450,0.001434,0.000588,0.000716,0.000809,0.001895,0.359727,0.002839
202609060203,2026-09-06,02,03R,daily,0.7067,0.002570,0.001461,0.001055,0.000259,0.000220,0.000452,0.091688,0.130501,0.126208,0.020392,0.007719,0.037386,0.039530,0.027771,0.004781,0.065676,0.012125,0.032550,0.010159,0.004937,0.023041,0.011560,0.020696,0.012334,0.006309,0.003741,0.002488,0.001872,0.002151,0.002963,0.293298,0.002106
202609060203,2026-09-06,02,03R,realtime,0.7444,0.001501,0.000516,0.000926,0.000236,0.000258,0.000446,0.050609,0.176444,0.164444,0.003911,0.004816,0.039437,0.060769,0.019995,0.003610,0.065761,0.008937,0.045266,0.005111,0.004475,0.028003,0.007284,0.023170,0.014451,0.003510,0.002245,0.001708,0.001677,0.001551,0.002296,0.255589,0.001049
202609060204,2026-09-06,02,04R,daily,0.7868,0.003201,0.000671,0.000872,0.000296,0.000220,0.001041,0.181614,0.063363,0.134254,0.016839,0.005779,0.021752,0.044614,0.038825,0.007249,0.144564,0.008585,0.022261,0.009688,0.001669,0.013002,0.016568,0.013256,0.013275,0.011101,0.002771,0.001795,0.002404,0.001564,0.001765,0.213159,0.001981
202609060204,2026-09-06,02,04R,realtime,0.7418,0.001393,0.000494,0.000743,0.000292,0.000236,0.001034,0.117305,0.057000,0.182272,0.013176,0.003221,0.018458,0.066998,0.037354,0.007734,0.114178,0.006418,0.027892,0.011751,0.001836,0.012047,0.014770,0.011954,0.015550,0.004548,0.003747,0.001860,0.002561,0.001454,0.001558,0.258231,0.001934
202609060205,2026-09-06,02,05R,daily,0.3930,0.001460,0.000554,0.000166,0.000142,0.000098,0.000445,0.008167,0.024940,0.134662,0.011486,0.005514,0.017068,0.056756,0.027460,0.006421,0.021218,0.002693,0.024200,0.002641,0.001573,0.018068,0.002946,0.007081,0.007665,0.003535,0.002208,0.001149,0.000627,0.000891,0.000705,0.606998,0.000463
202609060205,2026-09-06,02,05R,realtime,0.5233,0.004467,0.000680,0.000236,0.000174,0.000146,0.000555,0.005865,0.034790,0.158895,0.005551,0.003242,0.015184,0.144140,0.025097,0.005842,0.034728,0.002419,0.032451,0.002725,0.002069,0.014723,0.003046,0.004470,0.010254,0.002163,0.001892,0.001787,0.001383,0.001702,0.000748,0.476654,0.001922
202609060206,2026-09-06,02,06R,daily,0.7440,0.001350,0.000863,0.000395,0.000186,0.000120,0.000427,0.133881,0.047524,0.159867,0.003025,0.003864,0.013101,0.041082,0.005394,0.002328,0.184755,0.006996,0.051571,0.002324,0.001019,0.009040,0.035278,0.005070,0.022358,0.001404,0.001168,0.002462,0.001067,0.001818,0.000967,0.256036,0.003259
202609060206,2026-09-06,02,06R,realtime,0.8508,0.007284,0.024854,0.003151,0.000236,0.000230,0.000624,0.144758,0.188293,0.011345,0.019461,0.027588,0.050843,0.005558,0.008434,0.009355,0.158325,0.043237,0.007068,0.003314,0.004073,0.010292,0.023519,0.029635,0.000955,0.002229,0.002556,0.003535,0.002241,0.002706,0.003348,0.149220,0.051733
202609060207,2026-09-06,02,07R,daily,0.5945,0.002701,0.001123,0.000435,0.000276,0.000192,0.000618,0.069311,0.092009,0.109915,0.010240,0.014654,0.032949,0.031723,0.018670,0.008230,0.067446,0.017198,0.037707,0.003152,0.003881,0.020541,0.013548,0.011381,0.009132,0.003725,0.002091,0.002045,0.001365,0.001023,0.001233,0.405529,0.005956
202609060207,2026-09-06,02,07R,realtime,0.5591,0.002473,0.001152,0.000213,0.000273,0.000183,0.000585,0.042671,0.096288,0.091119,0.016598,0.007049,0.033791,0.046216,0.027904,0.006942,0.056432,0.014954,0.044169,0.002888,0.002842,0.022782,0.012219,0.010980,0.006118,0.003427,0.001676,0.001305,0.001181,0.000819,0.000753,0.440909,0.003090
202609060208,2026-09-06,02,08R,daily,0.6920,0.004537,0.001278,0.000796,0.000288,0.000221,0.000850,0.065271,0.151608,0.092295,0.017008,0.004089,0.059759,0.031548,0.050910,0.003976,0.059593,0.019322,0.028653,0.008436,0.002525,0.015218,0.010703,0.029805,0.009029,0.010225,0.002409,0.001997,0.002050,0.002304,0.001600,0.308042,0.003653
202609060208,2026-09-06,02,08R,realtime,0.7176,0.002045,0.000796,0.000887,0.000298,0.000224,0.000827,0.064484,0.135577,0.127150,0.012633,0.002038,0.056093,0.034243,0.058206,0.003805,0.071068,0.020109,0.027178,0.009468,0.002161,0.014153,0.012839,0.031222,0.007423,0.010353,0.002334,0.001537,0.002034,0.001725,0.001153,0.282436,0.003499
202609060209,2026-09-06,02,09R,daily,0.8675,0.003236,0.001323,0.001662,0.000264,0.000201,0.000532,0.211765,0.201265,0.049737,0.008444,0.018393,0.054750,0.016260,0.015901,0.013147,0.113407,0.033863,0.021854,0.004167,0.003263,0.010645,0.023940,0.028663,0.003247,0.007418,0.004564,0.001662,0.004171,0.001310,0.002662,0.132479,0.005806
202609060209,2026-09-06,02,09R,realtime,0.8674,0.001164,0.000787,0.001396,0.000208,0.000224,0.000743,0.198958,0.222387,0.033834,0.004712,0.012014,0.057974,0.017318,0.010274,0.011694,0.141102,0.030045,0.031579,0.003255,0.003412,0.012262,0.024854,0.028732,0.002460,0.002844,0.003945,0.001086,0.002584,0.001268,0.001860,0.132636,0.002389
202609060210,2026-09-06,02,10R,daily,0.2898,0.001723,0.000475,0.000302,0.000113,0.000115,0.000398,0.012568,0.048793,0.025108,0.010909,0.002326,0.045082,0.013376,0.019120,0.003873,0.026924,0.009953,0.006245,0.002585,0.000946,0.034364,0.004024,0.007463,0.001596,0.004646,0.000803,0.001406,0.001006,0.001742,0.000814,0.710178,0.001023
202609060210,2026-09-06,02,10R,realtime,0.5542,0.006755,0.006338,0.001208,0.000261,0.000210,0.000846,0.030071,0.089387,0.114093,0.004030,0.028493,0.014320,0.051526,0.009643,0.004541,0.060425,0.006832,0.009170,0.001765,0.002470,0.023871,0.020448,0.013125,0.002333,0.002732,0.000874,0.001165,0.001634,0.001796,0.003142,0.445848,0.040647
202609060211,2026-09-06,02,11R,daily,0.5626,0.001126,0.001170,0.000469,0.000145,0.000167,0.000578,0.015343,0.219409,0.024298,0.011985,0.005190,0.089849,0.022706,0.022028,0.006086,0.037706,0.018436,0.022288,0.001902,0.001301,0.014419,0.006683,0.020527,0.005003,0.003761,0.001740,0.001048,0.001463,0.001062,0.001158,0.437385,0.003570
202609060211,2026-09-06,02,11R,realtime,0.4717,0.000612,0.000129,0.000278,0.000103,0.000131,0.000373,0.010122,0.203663,0.007865,0.005615,0.002644,0.091152,0.016781,0.020383,0.004233,0.030653,0.014697,0.019906,0.001106,0.000906,0.015296,0.003402,0.013633,0.002134,0.001325,0.000869,0.000358,0.000805,0.000635,0.000770,0.528317,0.001103
202609060212,2026-09-06,02,12R,daily,0.6340,0.005440,0.000675,0.000848,0.000261,0.000287,0.001385,0.069081,0.064332,0.061197,0.013835,0.005936,0.037235,0.016142,0.046123,0.012609,0.146200,0.016630,0.023701,0.013555,0.002370,0.024300,0.017739,0.017970,0.005583,0.008175,0.003340,0.003031,0.003181,0.002019,0.002296,0.365956,0.008568
202609060212,2026-09-06,02,12R,realtime,0.6882,0.008758,0.001977,0.001947,0.000314,0.000354,0.001827,0.017009,0.226685,0.056043,0.016951,0.005585,0.075451,0.055997,0.036791,0.007408,0.044652,0.011789,0.028179,0.007595,0.003854,0.014017,0.007887,0.013987,0.009609,0.006378,0.002834,0.004544,0.008382,0.001773,0.003430,0.311787,0.006205
202609060301,2026-09-06,03,01R,daily,0.4390,0.001905,0.000861,0.000409,0.000164,0.000178,0.000349,0.028245,0.059973,0.016885,0.042835,0.003918,0.053787,0.006765,0.035430,0.007456,0.070440,0.013832,0.006784,0.003908,0.003399,0.032104,0.014991,0.012469,0.002472,0.009962,0.002353,0.000926,0.001840,0.001216,0.001133,0.560960,0.002052
202609060301,2026-09-06,03,01R,realtime,0.5753,0.001548,0.000512,0.000207,0.000190,0.000197,0.000511,0.062608,0.051943,0.010802,0.134044,0.003795,0.043573,0.005130,0.046486,0.013340,0.080130,0.020675,0.004608,0.006168,0.003195,0.033733,0.019337,0.009185,0.001615,0.010598,0.004076,0.001035,0.001693,0.001457,0.000900,0.424682,0.002027
202609060302,2026-09-06,03,02R,daily,0.7975,0.002213,0.001129,0.000864,0.000312,0.000248,0.000518,0.203562,0.056246,0.040786,0.039971,0.008743,0.026563,0.015744,0.034467,0.013227,0.178719,0.018723,0.016684,0.008859,0.013796,0.028729,0.035766,0.012218,0.007743,0.011638,0.007870,0.001569,0.002220,0.001252,0.002144,0.202475,0.005002
202609060302,2026-09-06,03,02R,realtime,0.8464,0.002075,0.000744,0.000250,0.000376,0.000280,0.000837,0.224451,0.098553,0.028231,0.044922,0.007650,0.036258,0.027210,0.045081,0.021718,0.125293,0.024977,0.014573,0.011308,0.007893,0.029991,0.029871,0.012884,0.008830,0.013565,0.016333,0.002652,0.003365,0.001792,0.001526,0.153647,0.002863
202609060303,2026-09-06,03,03R,daily,0.6565,0.002916,0.001450,0.000609,0.000306,0.000198,0.000938,0.059252,0.077129,0.119402,0.009554,0.009122,0.066334,0.035807,0.015072,0.012327,0.074718,0.022907,0.026084,0.004294,0.009980,0.029444,0.016183,0.023462,0.013367,0.005105,0.006525,0.001532,0.004664,0.003166,0.002225,0.343463,0.002465
202609060303,2026-09-06,03,03R,realtime,0.7755,0.002191,0.000539,0.000339,0.000282,0.000205,0.001018,0.055163,0.087800,0.246798,0.002103,0.007093,0.064591,0.061289,0.008321,0.015304,0.051023,0.031441,0.027340,0.003732,0.005851,0.022506,0.016247,0.027015,0.011733,0.003433,0.008703,0.001856,0.004550,0.004351,0.001402,0.224455,0.001328
202609060304,2026-09-06,03,04R,daily,0.5302,0.001888,0.000651,0.000490,0.000277,0.000198,0.000566,0.047026,0.029450,0.100392,0.018310,0.003213,0.016789,0.024798,0.020239,0.006274,0.118892,0.006681,0.012972,0.005199,0.004836,0.035226,0.031031,0.009101,0.014225,0.009148,0.002790,0.002061,0.002554,0.001670,0.001321,0.469832,0.001898
202609060304,2026-09-06,03,04R,realtime,0.5514,0.001391,0.000433,0.000255,0.000306,0.000236,0.000551,0.056322,0.030371,0.094595,0.013388,0.003906,0.018217,0.033616,0.020877,0.006889,0.122794,0.009508,0.013501,0.004732,0.005026,0.043756,0.030327,0.006638,0.012181,0.009210,0.002971,0.002182,0.002415,0.002510,0.001303,0.448561,0.001034
202609060305,2026-09-06,03,05R,daily,0.6851,0.001493,0.000574,0.000380,0.000176,0.000151,0.000380,0.123311,0.038299,0.027253,0.016215,0.001520,0.018768,0.008135,0.015559,0.001949,0.304157,0.010470,0.009826,0.002795,0.000826,0.023341,0.048194,0.008916,0.004548,0.005667,0.000739,0.001566,0.001495,0.001896,0.001298,0.314916,0.005188
202609060305,2026-09-06,03,05R,realtime,0.7084,0.000579,0.000719,0.000158,0.000200,0.000142,0.000418,0.158789,0.039036,0.021820,0.018496,0.000884,0.018160,0.009879,0.019119,0.002189,0.307322,0.010601,0.009401,0.002838,0.000587,0.024164,0.034238,0.006804,0.003801,0.007189,0.000868,0.001755,0.001490,0.002519,0.001438,0.291564,0.002836
202609060306,2026-09-06,03,06R,daily,0.6324,0.002123,0.001019,0.000619,0.000276,0.000273,0.000769,0.035126,0.086412,0.069940,0.029603,0.003510,0.060845,0.035289,0.059882,0.010171,0.067390,0.020675,0.029133,0.007364,0.007092,0.024161,0.013270,0.019759,0.019829,0.013266,0.004834,0.001832,0.002729,0.001163,0.001497,0.367584,0.002562
202609060306,2026-09-06,03,06R,realtime,0.6544,0.001929,0.000268,0.000325,0.000346,0.000292,0.000825,0.041288,0.078398,0.057680,0.065915,0.002451,0.067715,0.037270,0.064858,0.010194,0.062807,0.024499,0.027905,0.006119,0.003413,0.024895,0.011578,0.014751,0.013916,0.014982,0.008451,0.002817,0.003278,0.001896,0.001848,0.345588,0.001501
202609060307,2026-09-06,03,07R,daily,0.6357,0.001774,0.000870,0.000682,0.000226,0.000216,0.000388,0.049115,0.143380,0.024074,0.036876,0.003224,0.086707,0.009507,0.022779,0.004007,0.073486,0.035696,0.011644,0.006162,0.003836,0.034376,0.021620,0.036289,0.005183,0.010061,0.002300,0.001680,0.002562,0.001389,0.001755,0.364311,0.003827
202609060307,2026-09-06,03,07R,realtime,0.7047,0.001909,0.000324,0.000311,0.000212,0.000205,0.000387,0.054159,0.206144,0.024133,0.043246,0.001003,0.106739,0.011648,0.021502,0.003048,0.056485,0.044669,0.009080,0.006723,0.002200,0.032589,0.019897,0.032302,0.003525,0.010400,0.002695,0.002066,0.002399,0.001690,0.001375,0.295280,0.001653
202609060308,2026-09-06,03,08R,daily,0.9397,0.003393,0.001495,0.001349,0.000454,0.000277,0.000739,0.275438,0.099520,0.059458,0.026118,0.023563,0.038993,0.023466,0.035878,0.020320,0.105476,0.041251,0.023163,0.011044,0.017814,0.009238,0.038485,0.024138,0.011611,0.013684,0.018252,0.001538,0.001445,0.000986,0.002561,0.060289,0.008562
202609060308,2026-09-06,03,08R,realtime,0.9346,0.001487,0.000576,0.000381,0.000460,0.000269,0.000803,0.193605,0.072607,0.237912,0.011650,0.025283,0.034864,0.043530,0.023111,0.026861,0.071060,0.028755,0.024218,0.010088,0.006699,0.007022,0.027892,0.025070,0.011710,0.012480,0.023569,0.002010,0.001687,0.001861,0.004430,0.065401,0.002648
202609060309,2026-09-06,03,09R,daily,0.5291,0.001730,0.001756,0.000660,0.000251,0.000171,0.000634,0.019837,0.108643,0.030307,0.015978,0.016211,0.085808,0.013549,0.021117,0.030964,0.045202,0.018440,0.010542,0.002524,0.013140,0.030949,0.011076,0.016223,0.004326,0.006363,0.012287,0.000931,0.003075,0.001740,0.001497,0.470889,0.003180
202609060309,2026-09-06,03,09R,realtime,0.6405,0.001789,0.000366,0.000309,0.000335,0.000186,0.001003,0.025972,0.156713,0.022033,0.018036,0.013213,0.105751,0.022094,0.021690,0.063518,0.040826,0.026607,0.013092,0.002523,0.008995,0.023456,0.008790,0.018645,0.003831,0.006211,0.022324,0.001275,0.004357,0.002311,0.000951,0.359465,0.003331
202609060310,2026-09-06,03,10R,daily,0.2676,0.001205,0.000450,0.000223,0.000145,0.000107,0.000632,0.014578,0.016362,0.032261,0.006188,0.004644,0.020017,0.016061,0.010797,0.007940,0.057639,0.003092,0.005367,0.002094,0.003627,0.030479,0.009027,0.006321,0.005854,0.002733,0.002884,0.001194,0.001843,0.001520,0.000848,0.732415,0.001457
202609060310,2026-09-06,03,10R,realtime,0.2041,0.001170,0.000163,0.000126,0.000147,0.000068,0.000552,0.009875,0.008939,0.035817,0.002291,0.001988,0.018560,0.017892,0.009975,0.005793,0.034290,0.002728,0.002519,0.001030,0.000866,0.021652,0.006964,0.004376,0.003778,0.001625,0.004016,0.001471,0.002135,0.001882,0.000641,0.795874,0.000797
202609060311,2026-09-06,03,11R,daily,0.2980,0.000909,0.000495,0.000317,0.000155,0.000106,0.000563,0.018551,0.029745,0.025424,0.004827,0.004075,0.029146,0.010396,0.004087,0.006711,0.071962,0.007026,0.005902,0.001052,0.002152,0.036890,0.009375,0.010179,0.004494,0.002358,0.003189,0.001275,0.002733,0.001345,0.001042,0.701986,0.001536
202609060311,2026-09-06,03,11R,realtime,0.2708,0.000825,0.000210,0.000214,0.000192,0.000093,0.000565,0.014528,0.033124,0.024856,0.002798,0.003029,0.039075,0.023504,0.004158,0.007417,0.042383,0.006927,0.007172,0.000700,0.001456,0.027173,0.004358,0.008186,0.005346,0.001502,0.003876,0.001403,0.002333,0.001623,0.000789,0.729155,0.001029
202609060312,2026-09-06,03,12R,daily,0.2996,0.001224,0.000447,0.000264,0.000165,0.000128,0.000533,0.015187,0.020922,0.036828,0.006219,0.004487,0.016546,0.014023,0.008054,0.009287,0.076826,0.006090,0.008107,0.001627,0.001887,0.028221,0.014016,0.009116,0.004637,0.003050,0.002277,0.001855,0.002467,0.001648,0.001515,0.700353,0.001995
202609060312,2026-09-06,03,12R,realtime,0.2051,0.001072,0.000212,0.000137,0.000131,0.000095,0.000492,0.008802,0.016266,0.018123,0.005282,0.001684,0.017235,0.015724,0.006088,0.004897,0.046849,0.003900,0.004926,0.000798,0.001315,0.022217,0.008912,0.005404,0.003426,0.001275,0.002923,0.002284,0.001643,0.001628,0.000599,0.794873,0.000787
