レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202609120207,2026-09-12,02,07R,realtime,0.3109,0.002073,0.000205,0.000314,0.000245,0.000125,0.000345,0.005093,0.056590,0.021799,0.028444,0.014919,0.041407,0.014733,0.028415,0.013656,0.019525,0.004887,0.006078,0.001498,0.001608,0.021825,0.002629,0.007831,0.003104,0.005456,0.003368,0.001439,0.000864,0.000883,0.000689,0.689099,0.000853
202609120208,2026-09-12,02,08R,daily,0.6878,0.004256,0.001076,0.000799,0.000320,0.000320,0.000683,0.070215,0.046164,0.044619,0.069692,0.011961,0.012218,0.014439,0.131848,0.014072,0.117468,0.006024,0.010391,0.027181,0.005137,0.018190,0.024749,0.008378,0.006145,0.023065,0.004140,0.002794,0.001290,0.001380,0.002063,0.312239,0.006685
202609120208,2026-09-12,02,08R,realtime,0.5886,0.006516,0.000999,0.001322,0.000281,0.000311,0.000542,0.014777,0.103505,0.021102,0.056396,0.002859,0.079563,0.013179,0.106357,0.012090,0.029846,0.012858,0.009772,0.011055,0.003560,0.018363,0.004510,0.029666,0.003232,0.028594,0.003927,0.001463,0.001740,0.001298,0.003666,0.411382,0.005269
202609120209,2026-09-12,02,09R,daily,0.6336,0.002078,0.000906,0.000378,0.000207,0.000211,0.000820,0.018086,0.078520,0.125829,0.022457,0.002052,0.042734,0.073504,0.110992,0.003787,0.023188,0.009511,0.034162,0.011784,0.002010,0.019757,0.005227,0.011781,0.012375,0.011829,0.001271,0.001651,0.001055,0.002224,0.001167,0.366389,0.002058
202609120209,2026-09-12,02,09R,realtime,0.6985,0.006801,0.001558,0.001213,0.000313,0.000223,0.000502,0.008406,0.202241,0.088890,0.009643,0.002349,0.091784,0.122049,0.015493,0.003807,0.013498,0.013759,0.039551,0.001942,0.001720,0.013315,0.004190,0.020741,0.009537,0.006843,0.001541,0.002127,0.002637,0.002912,0.002486,0.301462,0.006467
202609120210,2026-09-12,02,10R,daily,0.5576,0.001411,0.000463,0.000787,0.000227,0.000148,0.000679,0.098257,0.095464,0.012067,0.018066,0.012888,0.019902,0.007285,0.026112,0.009105,0.154360,0.012583,0.002496,0.001515,0.000996,0.018479,0.036057,0.006435,0.001633,0.004608,0.001990,0.001378,0.002070,0.000757,0.001131,0.442422,0.008232
202609120210,2026-09-12,02,10R,realtime,0.4498,0.000525,0.000326,0.000544,0.000223,0.000113,0.000514,0.102283,0.051613,0.009299,0.009681,0.007816,0.018571,0.004822,0.022242,0.006577,0.142424,0.009932,0.001981,0.001114,0.000847,0.016042,0.025529,0.004536,0.001297,0.003094,0.001691,0.000997,0.001007,0.000601,0.001119,0.550225,0.002415
202609120211,2026-09-12,02,11R,daily,0.4613,0.003235,0.000816,0.000694,0.000226,0.000204,0.000974,0.017064,0.098986,0.029288,0.021503,0.008863,0.060810,0.011017,0.055219,0.010915,0.039633,0.015383,0.009526,0.006011,0.003410,0.025187,0.007648,0.010332,0.002808,0.007504,0.002895,0.002916,0.002192,0.001187,0.001571,0.538657,0.003325
202609120211,2026-09-12,02,11R,realtime,0.4170,0.002071,0.000425,0.000707,0.000268,0.000204,0.000728,0.017645,0.054599,0.040256,0.031205,0.004807,0.054483,0.007170,0.055244,0.013725,0.039682,0.014669,0.007714,0.005541,0.002850,0.025083,0.008869,0.007601,0.002158,0.007874,0.002944,0.002547,0.001583,0.000901,0.001578,0.583019,0.001850
202609120212,2026-09-12,02,12R,daily,0.4836,0.002953,0.000964,0.000580,0.000232,0.000223,0.000678,0.025029,0.048936,0.050416,0.038384,0.009323,0.016635,0.017941,0.104809,0.011505,0.055878,0.005331,0.010876,0.012373,0.003778,0.022440,0.008815,0.005582,0.003267,0.013818,0.002068,0.002338,0.001615,0.001715,0.001683,0.516373,0.003444
202609120212,2026-09-12,02,12R,realtime,0.4927,0.002692,0.000518,0.000440,0.000338,0.000205,0.000658,0.035091,0.024119,0.044799,0.065579,0.002398,0.015111,0.015990,0.123888,0.009760,0.060885,0.003633,0.006605,0.010533,0.002203,0.021071,0.008628,0.003222,0.002381,0.022093,0.002004,0.001583,0.001473,0.001288,0.001699,0.507277,0.001834
202609120501,2026-09-12,05,01R,daily,0.6610,0.003324,0.001008,0.000623,0.000280,0.000206,0.000362,0.128068,0.058308,0.038377,0.029836,0.009475,0.031276,0.014124,0.039137,0.007961,0.169783,0.018434,0.016858,0.004571,0.002594,0.020356,0.026897,0.012056,0.003901,0.009316,0.002338,0.001724,0.001307,0.001319,0.002419,0.338956,0.004807
202609120501,2026-09-12,05,01R,realtime,0.5785,0.001421,0.000998,0.000507,0.000321,0.000193,0.000336,0.086351,0.050324,0.040555,0.030980,0.006615,0.032871,0.013359,0.035073,0.007356,0.150258,0.011544,0.011979,0.004044,0.002480,0.021264,0.035768,0.010165,0.003729,0.008134,0.003192,0.001509,0.001292,0.001197,0.002108,0.421496,0.002582
202609120502,2026-09-12,05,02R,daily,0.6699,0.002223,0.001665,0.000385,0.000337,0.000229,0.000889,0.041288,0.058506,0.110390,0.030067,0.023804,0.033538,0.068482,0.067355,0.039814,0.046758,0.016084,0.034913,0.006512,0.007613,0.019033,0.008748,0.008684,0.017081,0.009166,0.008446,0.000845,0.001949,0.001845,0.002072,0.330126,0.001153
202609120502,2026-09-12,05,02R,realtime,0.8423,0.003351,0.007146,0.001070,0.000348,0.000330,0.000387,0.259512,0.047941,0.020249,0.060432,0.014967,0.013163,0.016454,0.068165,0.014356,0.162871,0.022065,0.021363,0.006818,0.004868,0.019859,0.023320,0.007115,0.003200,0.013023,0.001140,0.000790,0.001228,0.001151,0.005883,0.157725,0.019706
202609120503,2026-09-12,05,03R,daily,0.4232,0.001211,0.000818,0.000294,0.000212,0.000174,0.000451,0.011105,0.036680,0.077172,0.018586,0.007010,0.035840,0.044098,0.031074,0.009856,0.034059,0.009532,0.022564,0.003737,0.004476,0.029808,0.005239,0.009905,0.013046,0.006033,0.003563,0.001295,0.001244,0.001359,0.001671,0.576834,0.001056
202609120503,2026-09-12,05,03R,realtime,0.8615,0.011770,0.004626,0.001414,0.000486,0.000370,0.000855,0.071365,0.101391,0.038026,0.040696,0.198987,0.065138,0.043858,0.043383,0.065614,0.035947,0.022161,0.017131,0.004604,0.004926,0.014905,0.004796,0.021907,0.008430,0.009531,0.004750,0.001686,0.004766,0.003231,0.007513,0.138506,0.007231
202609120504,2026-09-12,05,04R,daily,0.7103,0.002328,0.001397,0.000675,0.000349,0.000202,0.000775,0.089840,0.060105,0.115988,0.009943,0.022113,0.038307,0.058153,0.019990,0.020376,0.110561,0.020934,0.047722,0.003200,0.006886,0.016563,0.017137,0.008566,0.013994,0.004853,0.008784,0.001474,0.001893,0.001710,0.002688,0.289715,0.002779
202609120504,2026-09-12,05,04R,realtime,0.7157,0.000962,0.000563,0.000433,0.000388,0.000220,0.000766,0.107073,0.044357,0.097103,0.003547,0.014002,0.036493,0.058847,0.011836,0.019217,0.146565,0.019668,0.067390,0.002178,0.005327,0.016249,0.019780,0.007857,0.013115,0.003891,0.009027,0.001213,0.001965,0.001627,0.001881,0.284319,0.002142
202609120505,2026-09-12,05,05R,daily,0.3459,0.001064,0.000423,0.000152,0.000097,0.000087,0.000306,0.015108,0.057709,0.031223,0.004505,0.001659,0.078215,0.025952,0.015684,0.002074,0.038098,0.015123,0.011262,0.001255,0.000411,0.020949,0.003873,0.007566,0.006045,0.001341,0.000350,0.001142,0.001414,0.001586,0.000527,0.654137,0.000661
202609120505,2026-09-12,05,05R,realtime,0.2894,0.000890,0.000112,0.000257,0.000103,0.000081,0.000216,0.007194,0.048949,0.018762,0.002880,0.001558,0.092139,0.021019,0.014122,0.002082,0.026491,0.008711,0.007248,0.000801,0.000422,0.017044,0.002134,0.006042,0.004742,0.000951,0.000304,0.000904,0.001385,0.001194,0.000366,0.710624,0.000272
202609120506,2026-09-12,05,06R,daily,0.4090,0.001759,0.000484,0.000402,0.000158,0.000162,0.000472,0.024076,0.058083,0.024931,0.027834,0.004411,0.067274,0.013394,0.036119,0.005750,0.041539,0.021373,0.010262,0.004306,0.001326,0.029916,0.004297,0.013286,0.002374,0.007217,0.001271,0.001195,0.001349,0.000882,0.001841,0.590990,0.001268
202609120506,2026-09-12,05,06R,realtime,0.4146,0.001239,0.000246,0.000559,0.000192,0.000176,0.000389,0.020558,0.046471,0.039728,0.020020,0.003207,0.074672,0.015265,0.047534,0.004655,0.038496,0.018627,0.008809,0.004703,0.001625,0.028990,0.005672,0.015108,0.002608,0.006995,0.001842,0.000891,0.001530,0.000836,0.001899,0.585436,0.001024
202609120507,2026-09-12,05,07R,daily,0.2087,0.000736,0.000334,0.000262,0.000120,0.000074,0.000230,0.010451,0.020029,0.015811,0.008234,0.009729,0.022681,0.007295,0.009927,0.010580,0.031309,0.004202,0.003527,0.001170,0.001977,0.031314,0.002929,0.004563,0.002382,0.002056,0.002888,0.000681,0.001073,0.000637,0.000719,0.791331,0.000750
202609120507,2026-09-12,05,07R,realtime,0.2523,0.000890,0.000162,0.000291,0.000142,0.000102,0.000283,0.009436,0.034729,0.011379,0.006991,0.007958,0.031119,0.008987,0.012646,0.008568,0.038872,0.005295,0.005695,0.001211,0.003109,0.041399,0.004213,0.006757,0.003026,0.001940,0.003307,0.000704,0.001058,0.000592,0.000473,0.747670,0.000996
202609120508,2026-09-12,05,08R,daily,0.2384,0.000615,0.000350,0.000189,0.000075,0.000069,0.000168,0.006842,0.037013,0.021714,0.004817,0.003783,0.052502,0.010325,0.006568,0.003266,0.025744,0.006011,0.005107,0.000958,0.000720,0.024991,0.003339,0.013703,0.003220,0.001596,0.000755,0.000865,0.000772,0.000861,0.000681,0.761624,0.000758
202609120508,2026-09-12,05,08R,realtime,0.3071,0.001131,0.000181,0.000300,0.000088,0.000100,0.000181,0.006789,0.043112,0.039906,0.002589,0.003524,0.063138,0.012136,0.006989,0.002665,0.028889,0.009135,0.005189,0.001283,0.000904,0.038782,0.007121,0.021213,0.003423,0.002128,0.000998,0.001189,0.001272,0.001293,0.000670,0.692907,0.000775
202609120509,2026-09-12,05,09R,daily,0.6499,0.002477,0.001820,0.000963,0.000279,0.000229,0.000465,0.070350,0.111514,0.018143,0.024638,0.029768,0.077182,0.008616,0.023374,0.033934,0.097014,0.032395,0.008413,0.006113,0.013121,0.022584,0.010212,0.018656,0.003057,0.007056,0.014567,0.001265,0.001142,0.001422,0.003245,0.350133,0.005854
202609120509,2026-09-12,05,09R,realtime,0.7042,0.000949,0.000671,0.000540,0.000258,0.000229,0.000480,0.094905,0.081810,0.011272,0.012930,0.100246,0.065125,0.005700,0.011920,0.050758,0.124441,0.029667,0.005154,0.004831,0.010280,0.027010,0.011129,0.025397,0.002541,0.005301,0.012365,0.001143,0.001040,0.001579,0.002144,0.295828,0.002358
202609120510,2026-09-12,05,10R,daily,0.4220,0.001911,0.000636,0.000336,0.000159,0.000143,0.000402,0.018022,0.055219,0.045484,0.006313,0.003612,0.060915,0.017255,0.026206,0.008248,0.076993,0.016059,0.022895,0.001909,0.001690,0.023452,0.007749,0.006016,0.007419,0.001597,0.001551,0.001709,0.002267,0.001290,0.001105,0.578013,0.003423
202609120510,2026-09-12,05,10R,realtime,0.4090,0.000936,0.000310,0.000350,0.000207,0.000167,0.000497,0.014785,0.045899,0.035556,0.008032,0.033234,0.069674,0.018037,0.019325,0.018887,0.057214,0.009984,0.012065,0.002103,0.001281,0.022262,0.005540,0.005719,0.010935,0.001038,0.002253,0.003979,0.005437,0.001420,0.000979,0.590983,0.000913
202609120511,2026-09-12,05,11R,daily,0.5036,0.002678,0.000552,0.000473,0.000291,0.000184,0.000961,0.045941,0.046270,0.084831,0.013096,0.014607,0.034984,0.030403,0.034402,0.016171,0.067131,0.016122,0.016478,0.005366,0.003435,0.022299,0.013916,0.008039,0.007459,0.003949,0.003254,0.001773,0.002299,0.001506,0.001769,0.496400,0.002961
202609120511,2026-09-12,05,11R,realtime,0.4081,0.001160,0.000239,0.000337,0.000223,0.000181,0.000718,0.027135,0.035826,0.075166,0.007544,0.005211,0.037985,0.023844,0.027199,0.012169,0.059650,0.012895,0.013118,0.004406,0.003159,0.022822,0.012344,0.007043,0.005385,0.003892,0.002192,0.001449,0.001479,0.001042,0.001213,0.591896,0.001080
202609120512,2026-09-12,05,12R,daily,0.3736,0.001486,0.000662,0.000458,0.000185,0.000124,0.000370,0.020646,0.055052,0.024189,0.012029,0.020105,0.055886,0.011259,0.017304,0.016300,0.042406,0.017198,0.006198,0.002053,0.002818,0.031413,0.007658,0.011756,0.001809,0.002703,0.003253,0.001083,0.001968,0.001077,0.001679,0.626420,0.002454
202609120512,2026-09-12,05,12R,realtime,0.4314,0.001800,0.000302,0.000388,0.000220,0.000164,0.000474,0.028257,0.076431,0.026831,0.004029,0.015151,0.071202,0.015299,0.016006,0.017620,0.050825,0.017398,0.010829,0.001981,0.004813,0.034801,0.006660,0.015790,0.002740,0.002395,0.003318,0.000836,0.001335,0.001001,0.001327,0.568609,0.001167
202609120601,2026-09-12,06,01R,daily,0.6162,0.003999,0.002281,0.000646,0.000336,0.000213,0.000619,0.096745,0.036415,0.060555,0.012306,0.006646,0.028424,0.039718,0.055723,0.011269,0.118683,0.012301,0.019669,0.008295,0.000700,0.021169,0.030691,0.011753,0.010790,0.009865,0.001425,0.002110,0.001316,0.004733,0.001474,0.383800,0.005331
202609120601,2026-09-12,06,01R,realtime,0.6019,0.002345,0.001311,0.000449,0.000405,0.000193,0.000483,0.121278,0.025034,0.039241,0.009031,0.003229,0.030387,0.030148,0.063118,0.015770,0.130776,0.009812,0.016477,0.006942,0.000615,0.025086,0.026644,0.009422,0.009153,0.011349,0.001674,0.001938,0.001401,0.004548,0.001369,0.398101,0.002271
202609120602,2026-09-12,06,02R,daily,0.6661,0.005213,0.002977,0.001405,0.000542,0.000295,0.001178,0.042045,0.077557,0.051046,0.012844,0.013967,0.120095,0.034521,0.034834,0.036919,0.049852,0.033293,0.026172,0.008498,0.005708,0.022608,0.008565,0.025039,0.011198,0.008997,0.013925,0.002221,0.002732,0.002595,0.002453,0.333886,0.006823
202609120602,2026-09-12,06,02R,realtime,0.6103,0.002456,0.000728,0.001122,0.000582,0.000278,0.000916,0.042362,0.042022,0.068367,0.009964,0.005338,0.109345,0.030499,0.037336,0.039438,0.054866,0.026871,0.018689,0.006004,0.004436,0.026367,0.013453,0.020341,0.009652,0.009923,0.017061,0.002265,0.002466,0.002716,0.001488,0.389692,0.002957
202609120603,2026-09-12,06,03R,daily,0.6986,0.004486,0.003908,0.001424,0.000505,0.000263,0.000961,0.030106,0.097620,0.042703,0.011143,0.016876,0.138782,0.043180,0.046321,0.039112,0.049107,0.029367,0.023354,0.008110,0.008528,0.018419,0.009027,0.023016,0.008959,0.009523,0.016849,0.001937,0.002731,0.002621,0.002272,0.301444,0.007345
202609120603,2026-09-12,06,03R,realtime,0.7284,0.005897,0.002183,0.001749,0.000446,0.000366,0.000458,0.022152,0.116054,0.026457,0.024394,0.002190,0.140434,0.038446,0.126805,0.014521,0.028955,0.022701,0.019267,0.021566,0.003442,0.025055,0.004515,0.024198,0.010412,0.025965,0.003605,0.002250,0.002933,0.002650,0.002947,0.271586,0.005397
202609120604,2026-09-12,06,04R,daily,0.2791,0.002386,0.000992,0.000480,0.000206,0.000129,0.000399,0.013496,0.021404,0.016977,0.009447,0.004113,0.040311,0.011472,0.027953,0.010220,0.037079,0.007118,0.006730,0.003633,0.001010,0.037532,0.004417,0.004958,0.002466,0.004574,0.001773,0.001327,0.001255,0.001889,0.000907,0.720926,0.002420
202609120604,2026-09-12,06,04R,realtime,0.3499,0.013913,0.006096,0.001375,0.000448,0.000208,0.000549,0.019409,0.014884,0.020778,0.011256,0.018430,0.031581,0.022249,0.022961,0.032454,0.032814,0.006445,0.004312,0.004535,0.002638,0.037939,0.004698,0.005930,0.005344,0.003931,0.004247,0.002401,0.003925,0.003984,0.001304,0.650142,0.008819
202609120605,2026-09-12,06,05R,daily,0.4674,0.003462,0.001716,0.000498,0.000273,0.000180,0.000657,0.010429,0.036428,0.048644,0.011955,0.005307,0.062317,0.048624,0.106904,0.009538,0.017763,0.012762,0.014685,0.008835,0.001785,0.025164,0.003099,0.008082,0.008833,0.009066,0.002618,0.001750,0.001327,0.002345,0.000834,0.532583,0.001539
202609120605,2026-09-12,06,05R,realtime,0.4146,0.008611,0.000830,0.000707,0.000293,0.000221,0.000562,0.005978,0.023794,0.034532,0.006666,0.004536,0.067603,0.046297,0.082129,0.012981,0.017699,0.012888,0.015416,0.005387,0.001364,0.028785,0.001634,0.007707,0.011419,0.004761,0.002176,0.001781,0.002666,0.002685,0.001125,0.585447,0.001322
202609120606,2026-09-12,06,06R,daily,0.8308,0.003815,0.003676,0.001222,0.000409,0.000210,0.000973,0.030671,0.134170,0.048420,0.011084,0.011460,0.180204,0.055671,0.040307,0.041010,0.023653,0.063316,0.045958,0.007195,0.006243,0.015990,0.005445,0.044723,0.005609,0.005915,0.023921,0.001520,0.003493,0.003453,0.006415,0.169241,0.004608
202609120606,2026-09-12,06,06R,realtime,0.8323,0.004969,0.001173,0.001541,0.000341,0.000284,0.000341,0.019900,0.179818,0.041896,0.025325,0.001227,0.177730,0.074447,0.077058,0.005138,0.013728,0.040629,0.033007,0.016679,0.000656,0.016547,0.004840,0.043422,0.008680,0.024448,0.001397,0.001653,0.002037,0.003239,0.004379,0.167706,0.005765
202609120607,2026-09-12,06,07R,daily,0.7921,0.004745,0.002535,0.001619,0.000637,0.000287,0.000983,0.197715,0.052391,0.066082,0.008976,0.014206,0.035497,0.045914,0.031461,0.033717,0.109665,0.023696,0.019362,0.012550,0.005260,0.019627,0.022933,0.015278,0.026821,0.006492,0.012231,0.003309,0.003120,0.002909,0.002438,0.207883,0.009663
202609120607,2026-09-12,06,07R,realtime,0.8609,0.007980,0.010745,0.001992,0.000777,0.000411,0.000649,0.231154,0.042717,0.043505,0.028974,0.020746,0.033375,0.028634,0.097976,0.057839,0.081573,0.028284,0.013733,0.020862,0.005078,0.014644,0.011864,0.009006,0.011647,0.014066,0.008324,0.003374,0.003540,0.002139,0.005085,0.139141,0.020165
202609120608,2026-09-12,06,08R,daily,0.4374,0.002598,0.001542,0.000504,0.000305,0.000165,0.000545,0.013970,0.028424,0.098764,0.005549,0.003302,0.034093,0.053487,0.029245,0.006842,0.027400,0.009041,0.036058,0.004761,0.001450,0.025386,0.004715,0.009257,0.022759,0.004113,0.002550,0.001826,0.001590,0.003269,0.001211,0.562638,0.002641
202609120608,2026-09-12,06,08R,realtime,0.4006,0.001691,0.000547,0.000416,0.000334,0.000164,0.000343,0.011546,0.022180,0.117141,0.001607,0.002528,0.033306,0.062887,0.016148,0.006313,0.018611,0.006024,0.025546,0.004144,0.001441,0.024318,0.004246,0.006785,0.019535,0.003411,0.002117,0.001449,0.000985,0.002534,0.000986,0.599400,0.001317
202609120609,2026-09-12,06,09R,daily,0.6451,0.005591,0.002866,0.001163,0.000330,0.000243,0.000729,0.036311,0.082279,0.034179,0.014056,0.004448,0.156193,0.027498,0.050300,0.018214,0.029000,0.032726,0.019775,0.017766,0.004998,0.033914,0.005052,0.026443,0.011494,0.008801,0.006022,0.001862,0.003164,0.003751,0.001676,0.354891,0.004262
202609120609,2026-09-12,06,09R,realtime,0.5993,0.003753,0.000760,0.001160,0.000355,0.000211,0.000621,0.035814,0.080905,0.026299,0.010721,0.002079,0.175204,0.017766,0.049996,0.017150,0.025288,0.029727,0.010249,0.012382,0.003605,0.030703,0.005867,0.021110,0.010799,0.007310,0.009172,0.002038,0.002126,0.002860,0.000914,0.400700,0.002357
202609120610,2026-09-12,06,10R,daily,0.5097,0.004798,0.001943,0.000922,0.000353,0.000213,0.000764,0.065840,0.034247,0.026655,0.007202,0.006616,0.031282,0.015572,0.032179,0.021392,0.134992,0.014587,0.014101,0.004586,0.001492,0.025728,0.022996,0.006648,0.005284,0.004066,0.003552,0.002411,0.002163,0.002674,0.001835,0.490325,0.012581
202609120610,2026-09-12,06,10R,realtime,0.4328,0.002442,0.001740,0.000628,0.000464,0.000190,0.000725,0.053348,0.031551,0.012673,0.007057,0.011400,0.031911,0.011020,0.033124,0.033694,0.100739,0.013604,0.009148,0.003434,0.001272,0.022708,0.014153,0.005038,0.005306,0.003426,0.005423,0.002734,0.001684,0.002471,0.001490,0.567160,0.008243
202609120611,2026-09-12,06,11R,daily,0.4630,0.002610,0.001461,0.000797,0.000277,0.000154,0.000752,0.011902,0.067282,0.033357,0.004049,0.004721,0.127284,0.030617,0.013898,0.010248,0.027705,0.025588,0.019004,0.002864,0.001639,0.026997,0.004866,0.017509,0.007143,0.002710,0.004009,0.002005,0.003330,0.002493,0.001675,0.537033,0.004020
202609120611,2026-09-12,06,11R,realtime,0.3820,0.001856,0.000321,0.000698,0.000264,0.000140,0.000527,0.008911,0.039236,0.034143,0.001367,0.001700,0.118418,0.027784,0.010879,0.009950,0.022303,0.020817,0.014104,0.001986,0.001276,0.027952,0.004516,0.013727,0.005521,0.002080,0.003681,0.001310,0.002206,0.002043,0.000917,0.617959,0.001409
202609120612,2026-09-12,06,12R,daily,0.3010,0.001960,0.001098,0.000555,0.000279,0.000142,0.000519,0.011846,0.017228,0.040593,0.007134,0.008438,0.017747,0.030121,0.031979,0.013536,0.035865,0.004542,0.007275,0.005279,0.001599,0.029070,0.007293,0.003732,0.006939,0.002957,0.002833,0.002032,0.001493,0.002361,0.001385,0.698959,0.003210
202609120612,2026-09-12,06,12R,realtime,0.2230,0.001739,0.000382,0.000298,0.000268,0.000123,0.000327,0.007646,0.011140,0.022367,0.005327,0.004720,0.017155,0.017286,0.023323,0.011697,0.029519,0.003688,0.004333,0.002895,0.000947,0.032884,0.005523,0.002382,0.004619,0.003073,0.002337,0.001756,0.000888,0.001973,0.001187,0.776977,0.001223
