レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202609102102,2026-09-10,21,2R,daily,4-1-5,4-1-2,4-1-3,4-5-1,4-1-6,まくり差し,まくり,差し,まくり,まくり
202609102102,2026-09-10,21,2R,realtime,4-1-2,4-1-5,4-1-3,4-1-6,4-2-1,まくり,まくり差し,差し,まくり,まくり
202609102103,2026-09-10,21,3R,daily,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609102103,2026-09-10,21,3R,realtime,3-1-2,3-1-5,3-1-6,2-1-3,3-1-4,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609102104,2026-09-10,21,4R,daily,3-1-2,3-1-5,3-1-4,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609102104,2026-09-10,21,4R,realtime,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202609102105,2026-09-10,21,5R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609102105,2026-09-10,21,5R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609102106,2026-09-10,21,6R,daily,2-1-3,2-1-4,5-1-2,2-1-5,5-1-4,差し,差し,まくり差し,差し,まくり差し
202609102106,2026-09-10,21,6R,realtime,6-1-2,2-1-6,2-1-3,2-1-4,6-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202609102107,2026-09-10,21,7R,daily,2-1-3,3-1-2,3-1-5,3-1-4,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202609102107,2026-09-10,21,7R,realtime,2-1-3,3-1-2,2-1-5,5-1-2,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202609102108,2026-09-10,21,8R,daily,2-1-3,2-1-4,2-1-5,2-1-6,3-1-2,差し,差し,差し,差し,まくり差し
202609102108,2026-09-10,21,8R,realtime,6-1-2,6-1-3,2-1-3,2-1-6,6-1-4,まくり差し,まくり差し,差し,差し,まくり差し
202609102109,2026-09-10,21,9R,daily,2-1-4,5-1-2,4-1-2,2-1-3,5-1-4,差し,まくり差し,まくり,差し,まくり差し
202609102109,2026-09-10,21,9R,realtime,5-1-2,5-1-4,2-1-4,2-1-5,4-1-2,まくり差し,まくり差し,差し,差し,まくり
202609102110,2026-09-10,21,10R,daily,5-1-2,5-1-4,5-1-3,5-1-6,2-1-5,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609102110,2026-09-10,21,10R,realtime,6-1-2,5-1-6,5-1-2,2-1-6,6-1-5,まくり差し,まくり差し,まくり,差し,まくり差し
202609102111,2026-09-10,21,11R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-4,差し,差し,差し,まくり,まくり差し
202609102111,2026-09-10,21,11R,realtime,2-1-4,4-1-2,4-1-6,2-1-3,4-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609102112,2026-09-10,21,12R,daily,3-1-4,2-1-4,4-1-5,5-1-4,4-1-2,まくり差し,差し,まくり差し,まくり差し,まくり
202609102112,2026-09-10,21,12R,realtime,5-1-2,5-1-4,2-1-5,2-1-4,5-1-6,まくり差し,まくり差し,差し,差し,まくり差し
202609102401,2026-09-10,24,1R,daily,3-1-4,4-1-3,3-1-2,2-1-3,2-1-4,まくり差し,差し,まくり差し,差し,差し
202609102401,2026-09-10,24,1R,realtime,2-1-3,3-1-4,3-1-2,2-1-4,4-1-3,差し,まくり差し,まくり差し,差し,差し
202609102402,2026-09-10,24,2R,daily,3-1-4,4-1-3,2-1-4,4-1-5,4-1-2,まくり差し,差し,差し,まくり差し,まくり
202609102402,2026-09-10,24,2R,realtime,2-1-3,2-1-4,3-1-4,3-1-5,3-1-2,差し,差し,まくり差し,まくり差し,まくり差し
202609102403,2026-09-10,24,3R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609102404,2026-09-10,24,4R,daily,2-1-3,2-1-5,2-1-4,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し
202609102405,2026-09-10,24,5R,daily,3-1-4,3-1-5,3-1-2,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609102406,2026-09-10,24,6R,daily,2-1-4,4-1-2,2-1-3,2-4-1,3-1-4,差し,まくり,差し,差し,まくり差し
202609102407,2026-09-10,24,7R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-5,差し,まくり差し,差し,差し,まくり差し
202609102408,2026-09-10,24,8R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609102409,2026-09-10,24,9R,daily,3-1-4,3-1-2,4-1-3,3-4-1,2-1-3,まくり差し,まくり差し,差し,まくり,差し
202609102410,2026-09-10,24,10R,daily,5-1-3,3-1-5,5-1-2,2-1-3,2-1-5,まくり差し,まくり差し,まくり差し,差し,差し
202609102411,2026-09-10,24,11R,daily,2-1-4,2-1-3,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202609102412,2026-09-10,24,12R,daily,2-1-3,3-1-5,3-1-2,2-1-4,2-1-5,差し,まくり差し,まくり差し,差し,差し
