レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202609060206,2026-09-06,02,6R,realtime,2-1-4,4-1-2,2-1-5,2-1-3,2-1-6,差し,まくり差し,差し,差し,差し
202609060207,2026-09-06,02,7R,daily,3-1-4,2-1-3,3-1-2,4-1-3,4-1-2,まくり差し,差し,まくり差し,差し,まくり
202609060207,2026-09-06,02,7R,realtime,3-1-4,4-1-3,4-1-2,4-1-5,3-1-2,まくり差し,差し,まくり,まくり差し,まくり差し
202609060208,2026-09-06,02,8R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609060208,2026-09-06,02,8R,realtime,3-1-4,3-1-2,4-1-2,2-1-4,2-1-3,まくり差し,まくり差し,まくり,差し,差し
202609060209,2026-09-06,02,9R,daily,2-1-3,2-3-1,2-1-4,3-1-2,3-2-1,差し,差し,差し,まくり差し,まくり
202609060209,2026-09-06,02,9R,realtime,2-1-3,2-3-1,3-2-1,3-1-2,2-1-4,差し,差し,まくり,まくり差し,差し
202609060210,2026-09-06,02,10R,daily,3-1-2,3-1-4,3-1-5,3-2-1,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609060210,2026-09-06,02,10R,realtime,3-1-5,3-1-4,5-1-3,3-5-1,5-3-1,差し,差し,まくり,差し,まくり
202609060211,2026-09-06,02,11R,daily,3-1-2,3-1-4,3-1-5,3-2-1,3-4-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202609060211,2026-09-06,02,11R,realtime,3-1-4,3-1-5,3-1-2,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609060212,2026-09-06,02,12R,daily,2-1-3,2-1-4,2-3-1,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609060212,2026-09-06,02,12R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609060301,2026-09-06,03,1R,daily,2-1-3,3-1-2,3-1-5,3-1-4,2-1-5,差し,まくり差し,まくり差し,まくり差し,差し
202609060301,2026-09-06,03,1R,realtime,2-1-3,3-1-2,3-1-5,5-1-2,5-1-3,差し,まくり差し,まくり差し,まくり差し,まくり差し
202609060302,2026-09-06,03,2R,daily,2-1-3,2-3-1,3-1-2,2-1-4,2-3-4,差し,差し,まくり差し,差し,まくり
202609060302,2026-09-06,03,2R,realtime,3-1-2,2-1-3,3-1-5,2-3-1,3-1-4,まくり差し,差し,まくり差し,差し,まくり差し
202609060303,2026-09-06,03,3R,daily,3-1-2,2-1-3,3-1-4,2-1-4,4-1-2,まくり差し,差し,まくり差し,差し,まくり
202609060303,2026-09-06,03,3R,realtime,3-1-4,4-1-3,3-1-2,4-1-2,4-1-5,まくり差し,差し,まくり差し,まくり,まくり差し
202609060304,2026-09-06,03,4R,daily,2-1-3,2-1-4,4-1-2,2-1-5,3-1-2,差し,差し,まくり,差し,まくり差し
202609060304,2026-09-06,03,4R,realtime,2-1-3,2-1-4,4-1-2,4-1-3,2-1-5,差し,差し,まくり,差し,差し
202609060305,2026-09-06,03,5R,daily,2-1-3,2-1-5,2-1-4,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609060305,2026-09-06,03,5R,realtime,2-1-3,2-3-1,2-1-4,2-1-5,2-3-4,差し,差し,差し,差し,まくり
202609060306,2026-09-06,03,6R,daily,3-1-4,3-1-2,4-1-3,2-1-3,4-1-2,まくり差し,まくり差し,差し,差し,まくり
202609060306,2026-09-06,03,6R,realtime,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609060307,2026-09-06,03,7R,daily,3-1-2,3-1-5,3-1-4,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609060307,2026-09-06,03,7R,realtime,3-1-5,3-1-4,3-1-2,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609060308,2026-09-06,03,8R,daily,2-1-3,2-3-1,3-1-2,2-3-4,2-1-4,差し,差し,まくり差し,まくり,差し
202609060308,2026-09-06,03,8R,realtime,3-1-4,4-1-3,2-1-3,3-1-2,2-3-4,まくり差し,差し,差し,まくり差し,まくり
202609060309,2026-09-06,03,9R,daily,3-1-2,3-1-4,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609060309,2026-09-06,03,9R,realtime,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609060310,2026-09-06,03,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202609060310,2026-09-06,03,10R,realtime,2-1-3,2-1-4,3-1-4,3-1-2,4-1-5,差し,差し,まくり差し,まくり差し,まくり差し
202609060311,2026-09-06,03,11R,daily,2-1-3,3-1-2,2-1-4,2-3-1,2-1-6,差し,まくり差し,差し,差し,差し
202609060311,2026-09-06,03,11R,realtime,3-1-2,3-1-4,2-1-3,4-1-3,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202609060312,2026-09-06,03,12R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609060312,2026-09-06,03,12R,realtime,2-1-3,3-1-5,2-1-4,3-1-4,3-1-2,差し,まくり差し,差し,まくり差し,まくり差し
202609060401,2026-09-06,04,1R,daily,2-1-3,2-1-5,2-1-4,5-1-2,5-2-1,差し,差し,差し,まくり差し,まくり差し
202609060401,2026-09-06,04,1R,realtime,2-1-5,2-5-1,2-1-3,2-1-4,5-2-1,差し,差し,差し,差し,まくり差し
202609060402,2026-09-06,04,2R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609060402,2026-09-06,04,2R,realtime,2-1-3,2-1-5,2-1-6,2-1-4,5-1-2,差し,差し,差し,差し,まくり差し
202609060403,2026-09-06,04,3R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202609060403,2026-09-06,04,3R,realtime,2-1-3,3-1-2,3-1-5,3-1-4,2-1-5,まくり差し,差し,まくり,まくり差し,まくり差し
202609060404,2026-09-06,04,4R,daily,4-1-2,4-1-5,4-1-6,4-1-3,4-2-1,まくり,まくり差し,まくり,差し,まくり
202609060404,2026-09-06,04,4R,realtime,4-1-2,4-1-5,2-1-3,2-1-4,4-1-3,まくり,まくり差し,差し,差し,差し
202609060405,2026-09-06,04,5R,daily,5-1-3,5-1-2,3-1-5,3-1-2,5-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609060405,2026-09-06,04,5R,realtime,5-1-3,5-1-2,3-1-5,5-2-1,5-3-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609060406,2026-09-06,04,6R,daily,2-1-3,2-1-4,2-3-1,2-1-5,2-4-1,差し,差し,差し,差し,差し
202609060406,2026-09-06,04,6R,realtime,2-1-3,2-1-4,2-3-1,2-1-5,2-4-1,差し,差し,差し,差し,差し
202609060407,2026-09-06,04,7R,daily,2-1-4,2-1-3,2-1-5,4-1-2,3-1-4,差し,差し,差し,まくり,まくり差し
202609060407,2026-09-06,04,7R,realtime,2-1-4,2-1-3,4-1-2,4-1-5,4-1-6,差し,差し,まくり,まくり差し,まくり
202609060408,2026-09-06,04,8R,daily,2-1-3,6-1-2,2-1-4,2-1-5,2-1-6,差し,まくり差し,差し,差し,差し
202609060408,2026-09-06,04,8R,realtime,6-1-2,6-2-1,6-1-3,6-1-4,2-1-6,まくり,まくり,差し,まくり差し,差し
202609060409,2026-09-06,04,9R,daily,3-1-4,3-1-2,3-1-5,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609060409,2026-09-06,04,9R,realtime,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609060410,2026-09-06,04,10R,daily,2-1-3,2-1-5,2-1-4,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609060410,2026-09-06,04,10R,realtime,2-1-3,2-1-5,2-1-4,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609060411,2026-09-06,04,11R,daily,3-1-4,3-1-5,3-1-2,4-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609060411,2026-09-06,04,11R,realtime,4-1-3,4-1-2,4-1-5,3-1-5,4-1-6,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609060412,2026-09-06,04,12R,daily,4-1-2,2-1-4,2-1-3,4-1-3,4-1-5,まくり,差し,差し,差し,まくり差し
202609060412,2026-09-06,04,12R,realtime,4-1-2,4-1-5,2-1-4,2-1-3,4-1-6,まくり,まくり差し,差し,差し,まくり
202609060701,2026-09-06,07,1R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609060701,2026-09-06,07,1R,realtime,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202609060702,2026-09-06,07,2R,daily,4-1-2,4-1-5,4-1-3,2-1-3,2-1-4,まくり,まくり差し,差し,差し,差し
202609060702,2026-09-06,07,2R,realtime,4-1-2,4-1-5,2-1-4,4-1-6,4-1-3,まくり,まくり差し,差し,まくり,差し
202609060703,2026-09-06,07,3R,daily,3-1-2,3-1-5,3-1-4,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609060703,2026-09-06,07,3R,realtime,3-1-2,3-1-5,3-1-4,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609060704,2026-09-06,07,4R,daily,4-1-2,4-1-3,4-1-5,4-2-1,4-1-6,まくり,差し,まくり差し,まくり,まくり
202609060704,2026-09-06,07,4R,realtime,4-1-2,4-1-3,4-1-5,4-2-1,4-3-1,まくり,差し,まくり差し,まくり,まくり
202609060705,2026-09-06,07,5R,daily,4-1-5,4-1-3,4-1-2,3-1-4,4-5-1,まくり差し,差し,まくり,まくり差し,まくり
202609060705,2026-09-06,07,5R,realtime,4-1-3,4-1-5,4-1-2,3-1-4,4-1-6,差し,まくり差し,まくり,まくり差し,まくり
202609060706,2026-09-06,07,6R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202609060706,2026-09-06,07,6R,realtime,2-1-4,2-1-3,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609060707,2026-09-06,07,7R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609060707,2026-09-06,07,7R,realtime,3-1-5,3-1-4,3-1-2,4-1-5,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609060708,2026-09-06,07,8R,daily,2-1-4,2-1-3,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202609060708,2026-09-06,07,8R,realtime,2-1-4,2-1-3,2-1-5,2-4-1,2-3-1,差し,差し,差し,差し,差し
202609060709,2026-09-06,07,9R,daily,2-1-3,2-1-4,2-1-5,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609060709,2026-09-06,07,9R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609060710,2026-09-06,07,10R,daily,2-1-3,2-1-4,5-1-2,2-1-5,5-1-4,差し,差し,まくり差し,差し,まくり差し
202609060710,2026-09-06,07,10R,realtime,5-1-2,2-1-3,5-1-4,2-1-5,5-1-3,まくり差し,差し,まくり差し,差し,まくり差し
202609060711,2026-09-06,07,11R,daily,2-1-4,3-1-2,2-1-3,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202609060712,2026-09-06,07,12R,daily,2-1-3,2-1-4,2-1-6,2-1-5,3-1-2,差し,差し,差し,差し,まくり差し
202609060901,2026-09-06,09,1R,daily,4-1-5,4-1-3,4-1-2,3-1-4,2-1-4,まくり差し,差し,まくり,まくり差し,差し
202609060901,2026-09-06,09,1R,realtime,2-1-4,4-1-2,2-1-5,2-1-3,4-1-5,差し,まくり,差し,差し,まくり差し
202609060902,2026-09-06,09,2R,daily,3-1-2,2-1-3,3-1-4,3-2-1,2-3-1,まくり差し,差し,まくり差し,まくり,差し
202609060902,2026-09-06,09,2R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609060903,2026-09-06,09,3R,daily,2-1-4,4-1-2,4-2-1,2-4-1,2-1-3,差し,まくり,まくり,差し,差し
202609060903,2026-09-06,09,3R,realtime,2-1-4,4-1-2,2-4-1,4-2-1,2-1-5,差し,まくり,差し,まくり,差し
202609060904,2026-09-06,09,4R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609060904,2026-09-06,09,4R,realtime,2-1-3,3-1-2,2-1-5,2-1-4,3-1-4,差し,まくり差し,差し,差し,まくり差し
202609060905,2026-09-06,09,5R,daily,3-1-4,2-1-3,3-1-2,2-1-4,4-1-3,まくり差し,差し,まくり差し,差し,差し
202609060905,2026-09-06,09,5R,realtime,2-1-3,2-1-4,3-1-4,3-1-2,4-1-3,差し,差し,まくり差し,まくり差し,差し
202609060906,2026-09-06,09,6R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し
202609060906,2026-09-06,09,6R,realtime,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202609060907,2026-09-06,09,7R,daily,2-1-3,2-1-5,2-1-4,3-1-2,3-1-5,差し,差し,差し,まくり差し,まくり差し
202609060907,2026-09-06,09,7R,realtime,2-1-5,2-1-3,2-1-4,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202609060908,2026-09-06,09,8R,daily,2-1-4,2-1-3,2-1-6,2-4-1,3-1-2,差し,差し,差し,差し,まくり差し
202609060908,2026-09-06,09,8R,realtime,2-1-3,2-1-4,2-1-6,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609060909,2026-09-06,09,9R,daily,2-1-3,2-1-4,3-1-4,2-1-5,3-1-5,差し,差し,まくり差し,差し,まくり差し
202609060909,2026-09-06,09,9R,realtime,2-1-3,2-1-5,2-1-4,5-1-2,4-1-5,差し,差し,差し,まくり差し,まくり差し
202609060910,2026-09-06,09,10R,daily,3-1-5,2-1-3,3-1-2,5-1-3,3-1-4,まくり差し,差し,まくり差し,まくり差し,まくり差し
202609060910,2026-09-06,09,10R,realtime,2-1-3,2-1-5,2-1-4,5-1-2,3-1-5,差し,差し,差し,まくり差し,まくり差し
202609060911,2026-09-06,09,11R,daily,2-1-5,2-1-3,2-1-4,5-1-2,2-5-1,差し,差し,差し,まくり差し,差し
202609060911,2026-09-06,09,11R,realtime,2-1-5,5-1-2,2-1-3,2-1-4,2-5-1,差し,まくり差し,差し,差し,差し
202609060912,2026-09-06,09,12R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202609060912,2026-09-06,09,12R,realtime,2-1-3,2-1-5,2-1-4,2-1-6,3-1-2,差し,差し,差し,差し,まくり差し
202609061001,2026-09-06,10,1R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202609061001,2026-09-06,10,1R,realtime,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609061002,2026-09-06,10,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609061002,2026-09-06,10,2R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609061003,2026-09-06,10,3R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609061003,2026-09-06,10,3R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609061004,2026-09-06,10,4R,daily,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり
202609061004,2026-09-06,10,4R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,4-1-3,差し,差し,差し,まくり差し,差し
202609061005,2026-09-06,10,5R,daily,4-1-2,2-1-3,4-1-5,2-1-4,4-1-3,まくり,差し,まくり差し,差し,差し
202609061005,2026-09-06,10,5R,realtime,2-1-3,2-1-4,4-1-5,4-1-2,2-1-5,差し,差し,まくり差し,まくり,差し
202609061006,2026-09-06,10,6R,daily,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり差し
202609061006,2026-09-06,10,6R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,2-4-1,差し,差し,まくり,差し,差し
202609061007,2026-09-06,10,7R,daily,3-1-5,3-1-2,3-1-4,3-2-1,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202609061007,2026-09-06,10,7R,realtime,3-1-2,3-1-5,3-1-4,3-2-1,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202609061008,2026-09-06,10,8R,daily,4-1-2,4-1-3,4-2-1,4-3-1,4-1-5,まくり,差し,まくり,まくり,まくり差し
202609061008,2026-09-06,10,8R,realtime,4-1-3,4-1-2,4-3-1,4-2-1,4-1-5,差し,まくり,まくり,まくり,まくり差し
202609061009,2026-09-06,10,9R,daily,5-1-2,5-1-3,2-1-3,2-1-5,2-1-4,まくり差し,まくり差し,差し,差し,差し
202609061009,2026-09-06,10,9R,realtime,5-1-2,5-1-4,5-1-3,2-1-3,5-2-1,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609061010,2026-09-06,10,10R,daily,3-1-2,3-1-4,2-1-3,3-2-1,3-1-5,まくり差し,まくり差し,差し,まくり,まくり差し
202609061010,2026-09-06,10,10R,realtime,3-1-2,3-2-1,3-1-4,3-1-5,2-1-3,まくり差し,まくり,まくり差し,まくり差し,差し
202609061011,2026-09-06,10,11R,daily,3-1-5,5-1-3,3-1-2,5-1-2,3-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609061011,2026-09-06,10,11R,realtime,5-1-2,5-1-3,3-1-5,5-1-4,3-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609061012,2026-09-06,10,12R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202609061012,2026-09-06,10,12R,realtime,2-1-3,2-1-5,3-1-2,2-1-4,3-1-5,差し,差し,まくり差し,差し,まくり差し
202609061101,2026-09-06,11,1R,daily,3-1-4,4-1-2,3-1-2,4-1-3,2-1-3,まくり差し,まくり,まくり差し,差し,差し
202609061101,2026-09-06,11,1R,realtime,3-1-4,3-1-2,4-1-2,4-1-3,2-1-3,まくり差し,まくり差し,まくり,差し,差し
202609061102,2026-09-06,11,2R,daily,3-1-2,3-1-4,3-1-5,2-1-3,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609061102,2026-09-06,11,2R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202609061103,2026-09-06,11,3R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609061103,2026-09-06,11,3R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202609061104,2026-09-06,11,4R,daily,2-1-3,2-1-4,4-1-2,4-1-3,2-3-1,差し,差し,まくり,差し,差し
202609061104,2026-09-06,11,4R,realtime,2-1-3,4-1-3,3-1-4,4-1-6,2-1-4,差し,差し,まくり差し,まくり差し,差し
202609061105,2026-09-06,11,5R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609061105,2026-09-06,11,5R,realtime,3-1-4,3-1-2,3-1-5,4-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609061106,2026-09-06,11,6R,daily,3-1-4,3-1-2,2-1-3,2-1-4,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202609061106,2026-09-06,11,6R,realtime,3-1-4,3-1-2,2-1-3,2-1-4,4-1-3,まくり差し,まくり差し,差し,差し,差し
202609061107,2026-09-06,11,7R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202609061107,2026-09-06,11,7R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609061108,2026-09-06,11,8R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609061108,2026-09-06,11,8R,realtime,3-1-2,6-1-2,3-1-4,3-1-6,6-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609061109,2026-09-06,11,9R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609061109,2026-09-06,11,9R,realtime,3-1-2,3-1-6,3-1-4,2-1-3,6-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609061110,2026-09-06,11,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し
202609061110,2026-09-06,11,10R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609061111,2026-09-06,11,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609061111,2026-09-06,11,11R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609061112,2026-09-06,11,12R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609061112,2026-09-06,11,12R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202609061201,2026-09-06,12,1R,daily,2-1-3,2-1-4,4-1-2,2-1-5,3-1-2,差し,差し,まくり,差し,まくり差し
202609061201,2026-09-06,12,1R,realtime,2-1-3,3-1-2,2-1-4,2-1-5,3-1-5,差し,まくり差し,差し,差し,まくり差し
