レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202609130608,2026-09-13,06,8R,daily,3-1-4,3-1-2,3-1-5,4-1-2,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609130609,2026-09-13,06,9R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609130610,2026-09-13,06,10R,daily,5-1-2,5-1-4,2-1-4,4-1-2,5-1-3,まくり差し,まくり差し,差し,まくり,まくり差し
202609130611,2026-09-13,06,11R,daily,3-1-4,4-1-2,3-1-2,4-1-3,2-1-4,まくり差し,まくり,まくり差し,差し,差し
202609130612,2026-09-13,06,12R,daily,3-1-2,2-1-3,3-1-5,3-1-4,5-1-3,まくり差し,差し,まくり差し,まくり差し,まくり差し
202609130701,2026-09-13,07,1R,daily,2-1-4,4-1-2,2-1-3,4-1-5,4-1-3,差し,まくり,差し,まくり差し,差し
202609130702,2026-09-13,07,2R,daily,4-1-5,4-1-2,5-1-2,5-1-4,4-1-3,まくり差し,まくり,まくり差し,まくり差し,差し
202609130703,2026-09-13,07,3R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202609130704,2026-09-13,07,4R,daily,2-1-4,2-1-3,4-1-2,4-1-5,2-1-5,差し,差し,まくり,まくり差し,差し
202609130705,2026-09-13,07,5R,daily,2-1-3,2-1-4,4-1-2,4-1-3,2-1-5,差し,差し,まくり,差し,差し
202609130706,2026-09-13,07,6R,daily,3-1-4,3-1-5,3-1-2,5-1-2,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609130707,2026-09-13,07,7R,daily,3-1-4,3-1-2,2-1-3,4-1-2,4-1-3,まくり差し,まくり差し,差し,まくり,差し
202609130708,2026-09-13,07,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609130709,2026-09-13,07,9R,daily,4-1-2,4-1-5,4-1-3,2-1-4,2-1-3,まくり,まくり差し,差し,差し,差し
202609130710,2026-09-13,07,10R,daily,3-1-2,3-1-5,3-1-4,2-1-3,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609130711,2026-09-13,07,11R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609130712,2026-09-13,07,12R,daily,2-1-3,3-1-2,4-1-2,2-1-4,3-1-4,差し,まくり差し,まくり,差し,まくり差し
202609130801,2026-09-13,08,1R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609130801,2026-09-13,08,1R,realtime,2-1-3,2-1-4,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し
202609130802,2026-09-13,08,2R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609130803,2026-09-13,08,3R,daily,3-1-2,3-1-4,3-1-5,2-1-3,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609130804,2026-09-13,08,4R,daily,2-1-3,3-1-2,2-3-1,3-1-4,2-1-4,差し,まくり差し,差し,まくり差し,差し
202609130805,2026-09-13,08,5R,daily,2-1-3,2-1-5,2-1-4,5-1-2,2-1-6,差し,差し,差し,まくり差し,差し
202609130806,2026-09-13,08,6R,daily,2-1-3,2-1-4,2-1-5,4-1-2,5-1-2,差し,差し,差し,まくり,まくり差し
202609130807,2026-09-13,08,7R,daily,5-1-2,5-1-4,5-1-3,5-2-1,2-1-5,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609130808,2026-09-13,08,8R,daily,2-1-3,2-1-4,2-3-1,2-1-5,2-3-4,差し,差し,差し,差し,まくり
202609130809,2026-09-13,08,9R,daily,2-1-3,2-1-5,2-1-4,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609130810,2026-09-13,08,10R,daily,5-1-2,5-1-3,2-1-3,2-1-5,5-1-4,まくり差し,まくり差し,差し,差し,まくり差し
202609130811,2026-09-13,08,11R,daily,4-1-2,4-1-5,4-1-3,4-2-1,4-5-1,まくり,まくり差し,差し,まくり,まくり
202609130812,2026-09-13,08,12R,daily,4-1-3,4-1-2,3-1-4,4-1-5,2-1-4,差し,まくり,まくり差し,まくり差し,差し
202609130901,2026-09-13,09,1R,daily,4-1-2,2-1-4,4-1-5,2-1-3,2-1-5,まくり,差し,まくり差し,差し,差し
202609130901,2026-09-13,09,1R,realtime,4-1-2,4-1-5,4-1-3,2-1-3,2-1-4,まくり,まくり差し,差し,差し,差し
202609130902,2026-09-13,09,2R,daily,2-1-3,2-1-4,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり差し
202609130903,2026-09-13,09,3R,daily,4-1-5,5-1-2,5-1-4,4-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609130904,2026-09-13,09,4R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609130905,2026-09-13,09,5R,daily,2-1-3,3-1-4,3-1-2,2-1-4,4-1-2,差し,まくり差し,まくり差し,差し,まくり
202609130906,2026-09-13,09,6R,daily,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609130907,2026-09-13,09,7R,daily,2-1-4,2-1-3,2-1-5,4-1-2,2-4-1,差し,差し,差し,まくり,差し
202609130908,2026-09-13,09,8R,daily,2-1-3,2-1-4,3-1-2,3-1-4,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し
202609130909,2026-09-13,09,9R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609130910,2026-09-13,09,10R,daily,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し
202609130911,2026-09-13,09,11R,daily,2-1-4,2-1-3,2-1-5,2-4-1,2-1-6,差し,差し,差し,差し,差し
202609130912,2026-09-13,09,12R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202609131001,2026-09-13,10,1R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609131001,2026-09-13,10,1R,realtime,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609131002,2026-09-13,10,2R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609131002,2026-09-13,10,2R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609131003,2026-09-13,10,3R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609131003,2026-09-13,10,3R,realtime,3-1-2,3-1-4,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609131004,2026-09-13,10,4R,daily,3-1-2,3-1-5,3-1-4,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609131004,2026-09-13,10,4R,realtime,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609131005,2026-09-13,10,5R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202609131005,2026-09-13,10,5R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609131006,2026-09-13,10,6R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-5,差し,差し,まくり差し,差し,まくり差し
202609131006,2026-09-13,10,6R,realtime,3-1-5,3-1-4,2-1-3,3-1-2,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し
202609131007,2026-09-13,10,7R,daily,2-1-3,3-1-4,3-1-5,5-1-2,5-1-4,差し,まくり差し,まくり差し,まくり差し,まくり差し
202609131008,2026-09-13,10,8R,daily,2-1-3,2-1-4,3-1-2,3-1-5,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609131009,2026-09-13,10,9R,daily,3-1-4,4-1-3,4-1-5,4-1-2,3-1-2,まくり差し,差し,まくり差し,まくり,まくり差し
202609131010,2026-09-13,10,10R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609131011,2026-09-13,10,11R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-5-1,差し,差し,差し,差し,差し
202609131012,2026-09-13,10,12R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202609131101,2026-09-13,11,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202609131101,2026-09-13,11,1R,realtime,2-1-3,2-3-1,3-1-2,3-2-1,2-1-4,差し,差し,まくり差し,まくり,差し
202609131102,2026-09-13,11,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609131103,2026-09-13,11,3R,daily,3-1-4,3-1-2,3-1-5,2-1-3,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609131104,2026-09-13,11,4R,daily,3-1-2,3-1-5,3-1-4,2-1-3,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609131105,2026-09-13,11,5R,daily,2-1-3,5-1-3,5-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609131106,2026-09-13,11,6R,daily,3-1-4,3-1-2,2-1-3,4-1-3,4-1-2,まくり差し,まくり差し,差し,差し,まくり
202609131107,2026-09-13,11,7R,daily,4-1-2,4-1-5,4-1-3,3-1-4,2-1-3,まくり,まくり差し,差し,まくり差し,差し
202609131108,2026-09-13,11,8R,daily,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609131109,2026-09-13,11,9R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609131110,2026-09-13,11,10R,daily,2-1-4,2-1-3,4-1-2,2-1-5,2-4-1,差し,差し,まくり,差し,差し
202609131111,2026-09-13,11,11R,daily,2-1-3,3-1-2,2-1-4,4-1-2,4-1-5,差し,まくり差し,差し,まくり,まくり差し
202609131112,2026-09-13,11,12R,daily,2-1-3,3-1-4,2-1-4,3-1-2,4-1-3,差し,まくり差し,差し,まくり差し,差し
202609131201,2026-09-13,12,1R,daily,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり差し
202609131202,2026-09-13,12,2R,daily,2-1-4,2-1-3,2-1-5,4-1-2,5-1-2,差し,差し,差し,まくり,まくり差し
202609131203,2026-09-13,12,3R,daily,4-1-2,4-1-5,4-1-3,4-1-6,4-2-1,まくり,まくり差し,差し,まくり,まくり
202609131204,2026-09-13,12,4R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202609131205,2026-09-13,12,5R,daily,2-1-4,2-1-3,4-1-2,2-1-5,2-1-6,差し,差し,まくり,差し,差し
202609131206,2026-09-13,12,6R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609131207,2026-09-13,12,7R,daily,3-1-2,3-1-4,3-1-5,2-1-3,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609131208,2026-09-13,12,8R,daily,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し
202609131209,2026-09-13,12,9R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202609131210,2026-09-13,12,10R,daily,2-1-4,2-1-3,2-1-5,4-1-2,5-1-2,差し,差し,差し,まくり,まくり差し
202609131211,2026-09-13,12,11R,daily,3-1-2,2-1-3,3-1-4,3-2-1,2-3-1,まくり差し,差し,まくり差し,まくり,差し
202609131212,2026-09-13,12,12R,daily,4-1-2,3-1-4,3-1-2,4-1-3,4-1-5,まくり,まくり差し,まくり差し,差し,まくり差し
202609131701,2026-09-13,17,1R,daily,2-1-3,3-1-2,3-1-4,2-1-4,4-1-3,差し,まくり差し,まくり差し,差し,差し
202609131701,2026-09-13,17,1R,realtime,2-1-3,2-1-4,3-1-4,3-1-2,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609131702,2026-09-13,17,2R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609131703,2026-09-13,17,3R,daily,2-1-3,2-1-4,4-1-2,4-1-3,4-1-5,差し,差し,まくり,差し,まくり差し
202609131704,2026-09-13,17,4R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202609131705,2026-09-13,17,5R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609131706,2026-09-13,17,6R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202609131707,2026-09-13,17,7R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-3,差し,まくり差し,差し,まくり差し,差し
202609131708,2026-09-13,17,8R,daily,3-1-2,2-1-3,3-1-4,4-1-2,4-1-3,まくり差し,差し,まくり差し,まくり,差し
202609131709,2026-09-13,17,9R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609131710,2026-09-13,17,10R,daily,2-1-3,2-1-4,3-1-2,4-1-2,4-1-5,差し,差し,まくり差し,まくり,まくり差し
202609131711,2026-09-13,17,11R,daily,2-1-3,2-1-4,4-1-2,4-1-3,4-1-5,差し,差し,まくり,差し,まくり差し
202609131712,2026-09-13,17,12R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202609131801,2026-09-13,18,1R,daily,3-1-4,3-1-2,2-1-3,4-1-3,2-1-4,まくり差し,まくり差し,差し,差し,差し
202609131801,2026-09-13,18,1R,realtime,3-1-2,2-1-3,3-1-4,2-3-1,3-2-1,まくり差し,差し,まくり差し,差し,まくり
202609131802,2026-09-13,18,2R,daily,2-1-4,2-1-3,2-4-1,2-1-5,4-2-1,差し,差し,差し,差し,まくり
202609131803,2026-09-13,18,3R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-6,差し,差し,まくり差し,まくり差し,差し
202609131804,2026-09-13,18,4R,daily,5-1-2,5-1-3,2-1-5,2-1-3,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202609131805,2026-09-13,18,5R,daily,4-1-3,3-1-4,4-3-1,4-1-2,4-1-5,差し,まくり差し,まくり,まくり,まくり差し
202609131806,2026-09-13,18,6R,daily,3-1-4,2-1-3,3-1-2,3-1-6,3-1-5,まくり差し,差し,まくり差し,まくり差し,まくり差し
202609131807,2026-09-13,18,7R,daily,3-1-4,2-1-3,3-1-6,3-1-2,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609131808,2026-09-13,18,8R,daily,3-1-2,3-2-1,2-1-3,2-3-1,3-1-4,まくり差し,まくり,差し,差し,まくり差し
202609131809,2026-09-13,18,9R,daily,2-1-3,2-3-1,2-1-4,2-1-5,2-1-6,差し,差し,差し,差し,差し
202609131810,2026-09-13,18,10R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202609131811,2026-09-13,18,11R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202609131812,2026-09-13,18,12R,daily,2-1-4,4-1-5,2-1-3,3-1-4,4-1-3,差し,まくり差し,差し,まくり差し,差し
202609131901,2026-09-13,19,1R,daily,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し
202609131902,2026-09-13,19,2R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202609131903,2026-09-13,19,3R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609131904,2026-09-13,19,4R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202609131905,2026-09-13,19,5R,daily,3-1-4,3-1-2,2-1-3,4-1-3,4-1-2,まくり差し,まくり差し,差し,差し,まくり
202609131906,2026-09-13,19,6R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609131907,2026-09-13,19,7R,daily,3-1-5,3-1-4,3-1-2,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609131908,2026-09-13,19,8R,daily,2-1-3,2-1-4,3-1-2,2-3-1,2-1-5,差し,差し,まくり差し,差し,差し
202609131909,2026-09-13,19,9R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202609131910,2026-09-13,19,10R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202609131911,2026-09-13,19,11R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202609131912,2026-09-13,19,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609132001,2026-09-13,20,1R,daily,2-1-3,2-1-4,3-1-2,3-1-4,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し
202609132002,2026-09-13,20,2R,daily,3-1-2,2-1-3,3-1-4,3-1-5,5-1-3,まくり差し,差し,まくり差し,まくり差し,まくり差し
202609132003,2026-09-13,20,3R,daily,5-1-2,3-1-5,2-1-5,2-1-3,5-1-3,まくり差し,まくり差し,差し,差し,まくり差し
202609132004,2026-09-13,20,4R,daily,4-1-2,2-1-4,2-1-3,4-1-3,4-1-5,まくり,差し,差し,差し,まくり差し
202609132005,2026-09-13,20,5R,daily,2-1-3,2-1-4,4-1-2,2-1-5,4-1-3,差し,差し,まくり,差し,差し
202609132006,2026-09-13,20,6R,daily,2-1-3,3-1-2,3-1-4,3-1-6,3-1-5,差し,まくり差し,まくり差し,まくり差し,まくり差し
202609132007,2026-09-13,20,7R,daily,3-1-4,3-1-5,3-1-2,4-1-3,4-1-5,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609132008,2026-09-13,20,8R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202609132009,2026-09-13,20,9R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609132010,2026-09-13,20,10R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609132011,2026-09-13,20,11R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202609132012,2026-09-13,20,12R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609132101,2026-09-13,21,1R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202609132101,2026-09-13,21,1R,realtime,2-1-3,3-1-2,2-1-6,2-1-4,3-1-6,差し,まくり差し,差し,差し,まくり差し
202609132102,2026-09-13,21,2R,daily,4-1-5,4-1-2,4-1-3,4-5-1,4-1-6,まくり差し,まくり,差し,まくり,まくり
202609132102,2026-09-13,21,2R,realtime,4-1-2,4-1-3,4-1-5,2-1-4,4-2-1,差し,差し,差し,まくり差し,差し
202609132103,2026-09-13,21,3R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609132103,2026-09-13,21,3R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609132104,2026-09-13,21,4R,daily,3-1-2,2-1-3,3-1-4,3-1-5,5-1-2,まくり差し,差し,まくり差し,まくり差し,まくり差し
202609132104,2026-09-13,21,4R,realtime,3-1-2,2-1-3,5-1-2,3-1-5,3-1-4,まくり差し,差し,まくり差し,まくり差し,まくり差し
202609132105,2026-09-13,21,5R,daily,4-1-3,4-1-2,3-1-4,2-1-3,2-1-4,差し,まくり,まくり差し,差し,差し
202609132105,2026-09-13,21,5R,realtime,4-1-6,4-1-5,4-1-2,6-1-3,4-1-3,まくり,まくり差し,まくり,まくり差し,差し
202609132106,2026-09-13,21,6R,daily,4-1-2,4-1-5,4-1-3,3-1-4,3-1-2,まくり,まくり差し,差し,まくり差し,まくり差し
202609132107,2026-09-13,21,7R,daily,3-1-4,4-1-5,3-1-5,4-1-3,5-1-4,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609132108,2026-09-13,21,8R,daily,2-1-3,2-1-4,2-1-5,4-1-2,4-1-5,差し,差し,差し,まくり,まくり差し
202609132109,2026-09-13,21,9R,daily,4-1-2,4-1-5,4-1-3,3-1-4,2-1-4,まくり,まくり差し,差し,まくり差し,差し
202609132110,2026-09-13,21,10R,daily,4-1-2,2-1-4,3-1-4,4-1-5,3-1-2,まくり,差し,まくり差し,まくり差し,まくり差し
202609132111,2026-09-13,21,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609132112,2026-09-13,21,12R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202609132201,2026-09-13,22,1R,daily,2-1-4,2-1-3,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202609132202,2026-09-13,22,2R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609132203,2026-09-13,22,3R,daily,3-1-2,3-1-4,3-2-1,3-1-5,2-1-3,まくり差し,まくり差し,まくり,まくり差し,差し
202609132204,2026-09-13,22,4R,daily,2-1-3,2-1-4,3-1-2,2-3-1,2-1-5,差し,差し,まくり差し,差し,差し
202609132205,2026-09-13,22,5R,daily,2-1-3,2-1-4,4-1-2,2-3-1,2-1-5,差し,差し,まくり,差し,差し
202609132206,2026-09-13,22,6R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-5,差し,差し,まくり差し,差し,まくり差し
202609132207,2026-09-13,22,7R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し
