レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202609141806,2026-09-14,18,6R,realtime,3-1-6,3-1-5,3-1-2,3-6-1,3-5-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202609141807,2026-09-14,18,7R,daily,4-1-2,4-1-3,4-1-5,2-1-4,3-1-4,まくり,差し,まくり差し,差し,まくり差し
202609141807,2026-09-14,18,7R,realtime,4-1-2,2-1-4,4-1-3,3-1-4,4-1-5,まくり,差し,差し,まくり差し,まくり差し
202609141808,2026-09-14,18,8R,daily,2-1-3,3-1-4,2-1-4,3-1-2,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202609141808,2026-09-14,18,8R,realtime,2-1-4,3-1-4,2-1-3,3-1-2,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202609141809,2026-09-14,18,9R,daily,3-1-4,4-1-3,3-4-1,4-3-1,3-1-2,まくり差し,差し,まくり,まくり,まくり差し
202609141809,2026-09-14,18,9R,realtime,3-1-4,3-1-6,3-4-1,3-1-2,4-1-3,まくり差し,まくり差し,まくり,まくり差し,差し
202609141810,2026-09-14,18,10R,daily,3-1-5,5-1-3,2-1-3,3-1-2,3-1-4,まくり差し,まくり差し,差し,まくり差し,まくり差し
202609141811,2026-09-14,18,11R,daily,2-1-4,2-1-3,2-4-1,4-2-1,2-1-5,差し,差し,差し,まくり,差し
202609141812,2026-09-14,18,12R,daily,3-1-4,2-1-3,4-1-3,3-1-2,2-1-4,まくり差し,差し,差し,まくり差し,差し
202609141901,2026-09-14,19,1R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-3-1,まくり差し,差し,まくり差し,まくり差し,差し
202609141902,2026-09-14,19,2R,daily,3-1-5,3-1-4,3-1-2,5-1-3,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609141903,2026-09-14,19,3R,daily,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609141904,2026-09-14,19,4R,daily,2-1-3,2-1-4,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり差し
202609141905,2026-09-14,19,5R,daily,4-1-2,2-1-4,3-1-4,4-1-3,2-1-3,まくり,差し,まくり差し,差し,差し
202609141906,2026-09-14,19,6R,daily,2-1-3,2-1-4,4-1-2,2-1-5,3-1-2,差し,差し,まくり,差し,まくり差し
202609141907,2026-09-14,19,7R,daily,2-1-3,2-1-5,5-1-2,2-1-4,3-1-2,差し,差し,まくり差し,差し,まくり差し
202609141908,2026-09-14,19,8R,daily,3-1-2,3-1-4,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609141909,2026-09-14,19,9R,daily,2-1-3,2-1-4,4-1-2,3-1-2,2-1-5,差し,差し,まくり,まくり差し,差し
202609141910,2026-09-14,19,10R,daily,2-1-3,3-1-2,2-1-5,2-1-4,2-3-1,差し,まくり差し,差し,差し,差し
202609141911,2026-09-14,19,11R,daily,3-1-2,3-1-4,3-1-5,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609141912,2026-09-14,19,12R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-1-6,差し,差し,まくり差し,差し,差し
202609142001,2026-09-14,20,1R,daily,2-1-3,2-1-4,4-1-2,2-1-5,3-1-2,差し,差し,まくり,差し,まくり差し
202609142002,2026-09-14,20,2R,daily,2-1-3,5-1-2,3-1-2,5-1-3,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202609142003,2026-09-14,20,3R,daily,3-1-2,2-1-3,4-1-2,3-1-4,3-1-5,まくり差し,差し,まくり,まくり差し,まくり差し
202609142004,2026-09-14,20,4R,daily,4-1-5,4-1-2,4-1-3,5-1-4,4-1-6,まくり差し,まくり,差し,まくり差し,まくり
202609142005,2026-09-14,20,5R,daily,2-1-3,2-1-4,2-1-5,4-1-2,4-1-3,差し,差し,差し,まくり,差し
202609142006,2026-09-14,20,6R,daily,4-1-5,4-1-2,4-1-3,2-1-4,5-1-4,まくり差し,まくり,差し,差し,まくり差し
202609142007,2026-09-14,20,7R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202609142008,2026-09-14,20,8R,daily,2-1-3,3-1-2,2-1-4,2-3-1,2-1-5,差し,まくり差し,差し,差し,差し
202609142009,2026-09-14,20,9R,daily,2-1-4,4-1-3,4-1-2,3-1-4,2-1-3,差し,差し,まくり,まくり差し,差し
202609142010,2026-09-14,20,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609142011,2026-09-14,20,11R,daily,3-1-4,2-1-3,3-1-2,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609142012,2026-09-14,20,12R,daily,3-1-2,3-1-4,2-1-4,2-1-3,4-1-2,まくり差し,まくり差し,差し,差し,まくり
202609142101,2026-09-14,21,1R,daily,3-1-4,3-1-2,3-1-5,5-1-2,5-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609142101,2026-09-14,21,1R,realtime,3-1-4,3-1-2,3-1-6,6-1-2,4-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609142102,2026-09-14,21,2R,daily,4-1-2,2-1-4,2-1-3,3-1-2,4-1-3,まくり,差し,差し,まくり差し,差し
202609142102,2026-09-14,21,2R,realtime,4-1-2,3-1-4,4-1-3,4-1-5,3-1-2,まくり,まくり差し,差し,まくり差し,まくり差し
202609142103,2026-09-14,21,3R,daily,3-1-5,3-1-2,3-1-4,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609142103,2026-09-14,21,3R,realtime,5-1-3,5-1-2,3-1-5,5-1-6,3-1-6,差し,差し,まくり,差し,まくり差し
202609142104,2026-09-14,21,4R,daily,4-1-3,3-1-4,4-1-2,4-1-5,2-1-3,差し,まくり差し,まくり,まくり差し,差し
202609142104,2026-09-14,21,4R,realtime,4-1-2,2-1-4,2-1-3,4-1-5,4-1-3,まくり,差し,差し,まくり差し,差し
202609142105,2026-09-14,21,5R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202609142105,2026-09-14,21,5R,realtime,2-1-3,3-1-2,2-1-5,2-1-4,3-1-5,差し,まくり差し,差し,差し,まくり差し
202609142106,2026-09-14,21,6R,daily,2-1-4,2-1-3,2-1-5,4-1-2,4-1-5,差し,差し,差し,まくり,まくり差し
202609142106,2026-09-14,21,6R,realtime,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し
202609142107,2026-09-14,21,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し
202609142107,2026-09-14,21,7R,realtime,2-1-3,2-1-5,2-1-4,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202609142108,2026-09-14,21,8R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609142108,2026-09-14,21,8R,realtime,6-1-3,6-1-2,6-1-4,3-1-6,3-1-4,差し,差し,差し,まくり,まくり差し
202609142109,2026-09-14,21,9R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し
202609142109,2026-09-14,21,9R,realtime,2-1-3,2-1-4,2-1-5,5-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609142110,2026-09-14,21,10R,daily,4-1-2,4-1-3,3-1-4,2-1-3,4-1-5,まくり,差し,まくり差し,差し,まくり差し
202609142110,2026-09-14,21,10R,realtime,2-1-3,2-1-4,3-1-2,4-1-2,2-1-5,差し,差し,まくり差し,まくり,差し
202609142111,2026-09-14,21,11R,daily,2-1-3,2-1-4,5-1-2,2-1-5,3-1-2,差し,差し,まくり差し,差し,まくり差し
202609142111,2026-09-14,21,11R,realtime,2-1-3,3-1-2,5-1-3,3-1-4,5-1-2,差し,まくり差し,まくり差し,まくり差し,まくり差し
202609142112,2026-09-14,21,12R,daily,2-1-3,2-1-4,3-1-2,2-1-5,5-1-2,差し,差し,まくり差し,差し,まくり差し
202609142112,2026-09-14,21,12R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202609142201,2026-09-14,22,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し
202609142201,2026-09-14,22,1R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202609142202,2026-09-14,22,2R,daily,4-1-2,4-1-3,2-1-4,3-1-4,2-1-3,まくり,差し,差し,まくり差し,差し
202609142202,2026-09-14,22,2R,realtime,2-1-4,2-1-3,4-1-2,4-1-3,3-1-4,差し,差し,まくり,差し,まくり差し
202609142203,2026-09-14,22,3R,daily,3-1-2,3-1-4,3-1-5,3-2-1,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609142203,2026-09-14,22,3R,realtime,3-1-2,3-1-4,3-1-6,3-2-1,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609142204,2026-09-14,22,4R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202609142204,2026-09-14,22,4R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,4-1-2,差し,まくり差し,まくり差し,差し,まくり
202609142205,2026-09-14,22,5R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609142205,2026-09-14,22,5R,realtime,2-1-3,2-1-5,2-3-1,3-1-2,2-1-4,差し,差し,差し,まくり差し,差し
202609142206,2026-09-14,22,6R,daily,2-1-3,2-1-4,2-3-1,3-1-2,2-1-5,差し,差し,差し,まくり差し,差し
202609142206,2026-09-14,22,6R,realtime,2-1-3,2-3-1,2-1-4,3-1-2,2-3-4,差し,差し,差し,まくり差し,まくり
202609142207,2026-09-14,22,7R,daily,3-1-2,2-1-3,3-1-5,3-1-4,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202609142207,2026-09-14,22,7R,realtime,3-1-2,3-1-5,2-1-3,3-1-4,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し
202609142208,2026-09-14,22,8R,daily,2-1-3,2-1-4,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し
202609142209,2026-09-14,22,9R,daily,2-1-3,2-1-4,3-1-2,2-1-5,4-1-2,差し,差し,まくり差し,差し,まくり
202609142210,2026-09-14,22,10R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609142211,2026-09-14,22,11R,daily,2-1-4,4-1-2,2-1-3,4-1-3,4-1-5,差し,まくり,差し,差し,まくり差し
202609142212,2026-09-14,22,12R,daily,4-1-2,2-1-4,2-1-3,4-1-3,3-1-4,まくり,差し,差し,差し,まくり差し
