レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202609160912,2026-09-16,09,12R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161101,2026-09-16,11,01R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161102,2026-09-16,11,02R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161103,2026-09-16,11,03R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161104,2026-09-16,11,04R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161105,2026-09-16,11,05R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161106,2026-09-16,11,06R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161107,2026-09-16,11,07R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161108,2026-09-16,11,08R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161109,2026-09-16,11,09R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161110,2026-09-16,11,10R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161111,2026-09-16,11,11R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161112,2026-09-16,11,12R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161201,2026-09-16,12,01R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161202,2026-09-16,12,02R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161203,2026-09-16,12,03R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161204,2026-09-16,12,04R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161205,2026-09-16,12,05R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161206,2026-09-16,12,06R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161207,2026-09-16,12,07R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161208,2026-09-16,12,08R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161209,2026-09-16,12,09R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161210,2026-09-16,12,10R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161211,2026-09-16,12,11R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161212,2026-09-16,12,12R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161301,2026-09-16,13,01R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161302,2026-09-16,13,02R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161303,2026-09-16,13,03R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161304,2026-09-16,13,04R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161305,2026-09-16,13,05R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161306,2026-09-16,13,06R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161307,2026-09-16,13,07R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161308,2026-09-16,13,08R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161309,2026-09-16,13,09R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161310,2026-09-16,13,10R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161311,2026-09-16,13,11R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161312,2026-09-16,13,12R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161401,2026-09-16,14,01R,,2026-09-16T08:28:47.301885+09:00,1,51.5,0.5,6.75,,53.4,0.0,6.82,0.0,47.0,0.0,6.74,,55.6,0.0,6.92,0.0,48.6,0.0,6.83,0.0,52.0,0.0,6.79,0.0
202609161402,2026-09-16,14,02R,,2026-09-16T08:28:47.301885+09:00,1,47.4,0.0,,,52.0,0.0,,,47.3,0.0,,,52.0,0.0,,,52.0,0.0,,,52.0,0.0,,
202609161403,2026-09-16,14,03R,,2026-09-16T08:28:47.301885+09:00,1,51.5,0.5,,,51.5,0.5,,,55.8,0.0,,,52.0,0.0,,,47.0,0.0,,,51.5,0.5,,
202609161404,2026-09-16,14,04R,,2026-09-16T08:28:47.301885+09:00,1,52.8,0.0,,,52.6,0.0,,,53.3,0.0,,,,,,,52.0,0.0,,,,,,
202609161405,2026-09-16,14,05R,,2026-09-16T08:28:47.301885+09:00,1,44.0,3.0,,,52.0,0.0,,,54.3,0.0,,,52.0,0.0,,,54.0,0.0,,,48.6,0.0,,
202609161406,2026-09-16,14,06R,,2026-09-16T08:28:47.301885+09:00,1,,,,,52.1,0.0,,,52.0,0.0,,,52.0,0.0,,,47.8,0.0,,,52.5,0.0,,
202609161407,2026-09-16,14,07R,,2026-09-16T08:28:47.301885+09:00,1,55.6,0.0,,,51.5,0.5,,,46.0,1.0,,,52.0,0.0,,,52.4,0.0,,,,,,
202609161408,2026-09-16,14,08R,,2026-09-16T08:28:47.301885+09:00,1,52.0,0.0,,,52.0,0.0,,,55.3,0.0,,,53.3,0.0,,,53.4,0.0,,,,,,
202609161409,2026-09-16,14,09R,,2026-09-16T08:28:47.301885+09:00,1,52.0,0.0,,,47.0,0.0,,,52.0,0.0,,,51.0,1.0,,,55.0,0.0,,,47.0,0.0,,
202609161410,2026-09-16,14,10R,,2026-09-16T08:28:47.301885+09:00,1,54.3,0.0,,,,,,,53.5,0.0,,,52.7,0.0,,,47.3,0.0,,,52.8,0.0,,
202609161411,2026-09-16,14,11R,,2026-09-16T08:28:47.301885+09:00,1,55.8,0.0,,,52.0,0.0,,,53.9,0.0,,,,,,,52.1,0.0,,,46.0,1.0,,
202609161412,2026-09-16,14,12R,,2026-09-16T08:28:47.301885+09:00,1,52.4,0.0,,,52.0,0.0,,,,,,,53.9,0.0,,,51.5,0.5,,,52.0,0.0,,
202609161801,2026-09-16,18,01R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161802,2026-09-16,18,02R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161803,2026-09-16,18,03R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161804,2026-09-16,18,04R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161805,2026-09-16,18,05R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161806,2026-09-16,18,06R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161807,2026-09-16,18,07R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161808,2026-09-16,18,08R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161809,2026-09-16,18,09R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161810,2026-09-16,18,10R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161811,2026-09-16,18,11R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161812,2026-09-16,18,12R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161901,2026-09-16,19,01R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161902,2026-09-16,19,02R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161903,2026-09-16,19,03R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161904,2026-09-16,19,04R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161905,2026-09-16,19,05R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161906,2026-09-16,19,06R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161907,2026-09-16,19,07R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161908,2026-09-16,19,08R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161909,2026-09-16,19,09R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161910,2026-09-16,19,10R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161911,2026-09-16,19,11R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609161912,2026-09-16,19,12R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162201,2026-09-16,22,01R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162202,2026-09-16,22,02R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162203,2026-09-16,22,03R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162204,2026-09-16,22,04R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162205,2026-09-16,22,05R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162206,2026-09-16,22,06R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162207,2026-09-16,22,07R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162208,2026-09-16,22,08R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162209,2026-09-16,22,09R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162210,2026-09-16,22,10R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162211,2026-09-16,22,11R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162212,2026-09-16,22,12R,,2026-09-16T08:28:47.301885+09:00,1,,,,,,,,,,,,,,,,,,,,,,,,
202609162301,2026-09-16,23,01R,,2026-09-16T08:28:47.301885+09:00,1,52.7,0.0,,,52.1,0.0,,,52.1,0.0,,0.0,50.5,1.5,,0.0,52.0,0.0,,,52.0,0.0,,
202609162302,2026-09-16,23,02R,,2026-09-16T08:28:47.301885+09:00,1,52.2,0.0,,,47.0,5.0,,,55.6,0.0,,,54.0,0.0,,,54.3,0.0,,,52.0,0.0,,
202609162303,2026-09-16,23,03R,,2026-09-16T08:28:47.301885+09:00,1,,,,,55.1,0.0,,,51.0,1.0,,,,,,,52.7,0.0,,,49.5,2.5,,
202609162304,2026-09-16,23,04R,,2026-09-16T08:28:47.301885+09:00,1,52.9,0.0,,,52.0,0.0,,,52.4,0.0,,,52.9,0.0,,,52.0,0.0,,,52.0,0.0,,
202609162305,2026-09-16,23,05R,,2026-09-16T08:28:47.301885+09:00,1,52.4,0.0,,,52.3,0.0,,,53.0,0.0,,,51.0,1.0,,,52.2,0.0,,,50.5,1.5,,
202609162306,2026-09-16,23,06R,,2026-09-16T08:28:47.301885+09:00,1,52.1,0.0,,,52.5,0.0,,,52.0,0.0,,,,,,,,,,,52.2,0.0,,
202609162307,2026-09-16,23,07R,,2026-09-16T08:28:47.301885+09:00,1,55.7,0.0,,,50.5,1.5,,,55.1,0.0,,,47.0,5.0,,,,,,,55.1,0.0,,
202609162308,2026-09-16,23,08R,,2026-09-16T08:28:47.301885+09:00,1,52.0,0.0,,,52.4,0.0,,,52.0,0.0,,,55.2,0.0,,,53.2,0.0,,,53.5,0.0,,
202609162309,2026-09-16,23,09R,,2026-09-16T08:28:47.301885+09:00,1,52.4,0.0,,,52.0,0.0,,,50.0,2.0,,,52.2,0.0,,,53.0,0.0,,,49.5,2.5,,
202609162310,2026-09-16,23,10R,,2026-09-16T08:28:47.301885+09:00,1,,,,,52.7,0.0,,,53.4,0.0,,,,,,,,,,,52.2,0.0,,
202609162311,2026-09-16,23,11R,,2026-09-16T08:28:47.301885+09:00,1,53.7,0.0,,,52.7,0.0,,,52.0,0.0,,,54.3,0.0,,,52.3,0.0,,,,,,
202609162312,2026-09-16,23,12R,,2026-09-16T08:28:47.301885+09:00,1,55.2,0.0,,,55.1,0.0,,,52.2,0.0,,,52.9,0.0,,,52.5,0.0,,,55.6,0.0,,
