レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202609150608,2026-09-15,06,08R,,2026-09-15T23:36:32.455598+09:00,1,55.3,0.0,6.78,0.0,,,,,55.9,0.0,6.79,,52.0,0.0,6.79,0.0,52.1,0.0,6.77,,53.2,0.0,6.75,
202609150609,2026-09-15,06,09R,,2026-09-15T23:36:32.455598+09:00,1,53.7,0.0,6.67,0.0,,,,,52.6,0.0,6.72,0.0,54.4,0.0,6.82,,52.0,0.0,6.8,0.0,52.0,0.0,6.83,
202609150610,2026-09-15,06,10R,,2026-09-15T23:36:32.455598+09:00,1,53.6,0.0,6.75,0.0,53.0,0.0,6.71,0.0,52.1,0.0,6.66,0.0,52.0,0.0,6.71,,52.0,0.0,6.69,0.0,51.5,0.5,6.68,
202609150611,2026-09-15,06,11R,,2026-09-15T23:36:32.455598+09:00,1,52.4,0.0,6.76,,53.0,0.0,6.71,0.0,52.0,0.0,6.69,0.0,53.2,0.0,6.68,,54.0,0.0,6.68,0.0,55.2,0.0,6.75,
202609150612,2026-09-15,06,12R,,2026-09-15T23:36:32.455598+09:00,1,52.7,0.0,6.62,0.0,51.5,0.5,6.67,0.0,52.0,0.0,6.8,0.0,,,,,52.0,0.0,6.52,3.0,52.9,0.0,6.63,
202609150701,2026-09-15,07,01R,,2026-09-15T23:36:32.455598+09:00,1,53.7,0.0,6.69,0.0,,,,,53.5,0.0,6.68,,,,,,52.0,0.0,6.67,0.0,52.6,0.0,6.65,0.5
202609150702,2026-09-15,07,02R,,2026-09-15T23:36:32.455598+09:00,1,53.6,0.0,6.6,0.5,52.0,0.0,6.62,0.0,52.0,0.0,6.73,0.0,52.7,0.0,6.7,,50.0,2.0,6.67,0.0,52.0,0.0,6.74,0.0
202609150703,2026-09-15,07,03R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.64,0.0,53.5,0.0,6.61,,52.0,0.0,6.65,0.0,54.0,0.0,6.68,0.0,51.0,1.0,6.72,0.0,53.2,0.0,6.73,0.0
202609150704,2026-09-15,07,04R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.64,,53.7,0.0,6.69,0.0,52.1,0.0,6.68,0.0,53.4,0.0,6.67,0.0,54.4,0.0,6.74,,51.5,0.5,6.65,0.0
202609150705,2026-09-15,07,05R,,2026-09-15T23:36:32.455598+09:00,1,52.3,0.0,6.68,,53.3,0.0,6.7,,51.5,0.5,6.64,,52.9,0.0,6.71,0.0,52.1,0.0,6.64,0.0,53.1,0.0,6.72,0.0
202609150706,2026-09-15,07,06R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.66,,52.0,0.0,6.65,0.0,50.0,2.0,6.7,0.0,52.7,0.0,6.74,0.0,53.7,0.0,6.79,0.0,52.2,0.0,6.75,0.0
202609150707,2026-09-15,07,07R,,2026-09-15T23:36:32.455598+09:00,1,52.2,0.0,6.83,0.0,53.1,0.0,6.81,0.0,51.5,0.5,6.77,0.0,52.7,0.0,6.77,0.0,52.5,0.0,6.8,0.0,,,,
202609150708,2026-09-15,07,08R,,2026-09-15T23:36:32.455598+09:00,1,52.6,0.0,6.77,0.0,54.0,0.0,6.76,0.0,52.3,0.0,6.78,0.0,52.0,0.0,6.81,0.0,,,,,52.0,0.0,6.75,0.0
202609150709,2026-09-15,07,09R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.77,,52.5,0.0,6.78,,53.2,0.0,6.83,,53.7,0.0,6.9,,52.0,0.0,6.73,0.0,52.9,0.0,6.81,0.0
202609150710,2026-09-15,07,10R,,2026-09-15T23:36:32.455598+09:00,1,51.0,1.0,6.77,0.0,52.1,0.0,6.7,0.0,52.0,0.0,6.81,,,,,,53.4,0.0,6.84,0.0,52.0,0.0,6.72,0.0
202609150711,2026-09-15,07,11R,,2026-09-15T23:36:32.455598+09:00,1,51.5,0.5,6.71,,52.7,0.0,6.75,0.0,52.7,0.0,6.73,,,,,,52.0,0.0,6.73,0.0,52.0,0.0,6.78,
202609150712,2026-09-15,07,12R,,2026-09-15T23:36:32.455598+09:00,1,52.3,0.0,6.72,0.0,52.1,0.0,6.78,0.0,52.0,0.0,6.81,0.0,52.2,0.0,6.67,0.0,53.1,0.0,6.76,0.0,52.0,0.0,6.86,
202609150801,2026-09-15,08,01R,,2026-09-15T23:36:32.455598+09:00,1,,,,,45.0,2.0,6.79,0.0,46.0,1.0,6.8,,48.4,0.0,6.78,0.0,,,,,44.5,2.5,6.78,
202609150802,2026-09-15,08,02R,,2026-09-15T23:36:32.455598+09:00,1,47.0,0.0,6.77,,47.0,0.0,6.75,,47.0,0.0,6.74,0.0,49.2,0.0,6.8,0.0,,,,,47.4,0.0,6.77,
202609150803,2026-09-15,08,03R,,2026-09-15T23:36:32.455598+09:00,1,45.5,1.5,6.74,,44.5,2.5,6.77,,44.5,2.5,6.81,0.0,47.0,0.0,6.68,,46.5,0.5,6.77,,47.0,0.0,6.74,0.0
202609150804,2026-09-15,08,04R,,2026-09-15T23:36:32.455598+09:00,1,46.0,1.0,6.79,,49.8,0.0,6.74,,47.2,0.0,6.77,0.0,48.5,0.0,6.81,0.0,46.5,0.5,6.8,0.0,47.0,0.0,6.81,
202609150805,2026-09-15,08,05R,,2026-09-15T23:36:32.455598+09:00,1,47.0,0.0,6.76,0.0,46.5,0.5,6.81,,47.1,0.0,6.89,0.0,47.0,0.0,6.81,0.0,46.0,1.0,6.77,0.0,52.2,0.0,6.84,0.0
202609150806,2026-09-15,08,06R,,2026-09-15T23:36:32.455598+09:00,1,47.0,0.0,6.81,0.0,47.0,0.0,6.77,0.0,,,,,44.0,3.0,6.77,0.0,45.5,1.5,6.76,0.0,49.2,0.0,6.81,0.0
202609150807,2026-09-15,08,07R,,2026-09-15T23:36:32.455598+09:00,1,48.4,0.0,6.86,0.0,49.5,0.0,6.84,0.0,50.0,0.0,6.86,0.0,44.5,2.5,6.87,0.0,46.0,1.0,6.86,0.0,48.7,0.0,6.82,
202609150808,2026-09-15,08,08R,,2026-09-15T23:36:32.455598+09:00,1,46.0,1.0,6.76,0.0,45.5,1.5,6.78,,47.0,0.0,6.8,0.0,,,,,47.5,0.0,6.77,0.0,48.5,0.0,6.81,0.0
202609150809,2026-09-15,08,09R,,2026-09-15T23:36:32.455598+09:00,1,,,,,47.4,0.0,6.77,,,,,,44.5,2.5,6.78,,46.0,1.0,6.74,0.0,46.0,1.0,6.82,
202609150810,2026-09-15,08,10R,,2026-09-15T23:36:32.455598+09:00,1,47.0,0.0,6.76,0.0,47.5,0.0,6.73,0.0,44.5,2.5,6.84,0.0,46.5,0.5,6.77,,46.5,0.5,6.79,,44.5,2.5,6.73,0.0
202609150811,2026-09-15,08,11R,,2026-09-15T23:36:32.455598+09:00,1,47.0,0.0,6.71,,,,,,45.0,2.0,6.69,0.0,47.0,0.0,6.76,,47.1,0.0,6.77,0.0,47.0,0.0,6.75,0.0
202609150812,2026-09-15,08,12R,,2026-09-15T23:36:32.455598+09:00,1,,,,,47.5,0.0,6.74,0.0,47.0,0.0,6.81,,46.5,0.5,6.74,0.0,48.7,0.0,6.77,,47.0,0.0,6.72,0.0
202609150901,2026-09-15,09,01R,,2026-09-15T23:36:32.455598+09:00,1,,,,,,,,,51.5,0.5,6.81,0.0,48.3,0.0,6.85,0.0,52.0,0.0,6.83,0.0,53.0,0.0,6.83,0.0
202609150902,2026-09-15,09,02R,,2026-09-15T23:36:32.455598+09:00,1,54.9,0.0,6.8,0.0,52.5,0.0,6.81,,52.0,0.0,6.77,0.0,53.1,0.0,6.75,0.0,47.9,0.0,6.75,,54.1,0.0,6.82,0.0
202609150903,2026-09-15,09,03R,,2026-09-15T23:36:32.455598+09:00,1,,,,,52.0,0.0,6.86,0.0,52.7,0.0,6.78,,52.0,0.0,6.79,,56.2,0.0,6.83,0.0,,,,
202609150904,2026-09-15,09,04R,,2026-09-15T23:36:32.455598+09:00,1,46.5,0.5,6.81,,52.3,0.0,6.81,0.0,,,,,52.8,0.0,6.89,0.0,52.0,0.0,6.87,0.0,52.1,0.0,6.87,0.0
202609150905,2026-09-15,09,05R,,2026-09-15T23:36:32.455598+09:00,1,51.5,0.5,6.83,,46.0,1.0,6.84,0.0,52.0,0.0,6.83,,54.3,0.0,6.78,0.0,,,,,52.2,0.0,6.78,0.0
202609150906,2026-09-15,09,06R,,2026-09-15T23:36:32.455598+09:00,1,53.0,0.0,6.88,0.0,52.0,0.0,6.84,,,,,,51.5,0.5,6.9,0.0,52.9,0.0,6.8,0.0,52.0,0.0,6.85,0.0
202609150907,2026-09-15,09,07R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.85,0.0,54.1,0.0,6.89,0.0,56.2,0.0,6.87,0.0,53.4,0.0,6.82,0.0,52.2,0.0,6.86,0.0,45.0,2.0,6.87,
202609150908,2026-09-15,09,08R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.86,0.0,52.2,0.0,6.8,,49.5,2.5,6.82,0.0,,,,,52.3,0.0,6.91,0.0,52.0,0.0,6.85,0.0
202609150909,2026-09-15,09,09R,,2026-09-15T23:36:32.455598+09:00,1,52.1,0.0,6.81,0.0,47.9,0.0,6.81,,52.1,0.0,6.88,0.0,,,,,,,,,46.0,1.0,6.85,0.0
202609150910,2026-09-15,09,10R,,2026-09-15T23:36:32.455598+09:00,1,52.9,0.0,6.82,0.0,52.1,0.0,6.91,0.0,49.6,0.0,6.8,,,,,,52.0,0.0,6.9,,52.0,0.0,6.76,0.0
202609150911,2026-09-15,09,11R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.8,0.0,52.0,0.0,6.84,0.0,53.4,0.0,6.92,0.0,52.7,0.0,6.78,,,,,,,,,
202609150912,2026-09-15,09,12R,,2026-09-15T23:36:32.455598+09:00,1,,,,,51.5,0.5,6.85,0.0,52.2,0.0,6.87,0.0,52.7,0.0,6.83,0.0,51.0,1.0,6.85,,,,,
202609151001,2026-09-15,10,01R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.66,0.0,52.1,0.0,6.71,,58.0,0.0,6.78,,57.1,0.0,6.72,,50.5,1.5,6.74,,,,,
202609151002,2026-09-15,10,02R,,2026-09-15T23:36:32.455598+09:00,1,50.5,1.5,6.73,0.0,55.4,0.0,6.78,,52.2,0.0,6.72,,53.8,0.0,6.72,,45.5,1.5,6.75,,57.0,0.0,6.79,0.0
202609151003,2026-09-15,10,03R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.77,,56.9,0.0,6.76,0.0,,,,,52.4,0.0,6.71,0.0,47.0,0.0,6.7,0.0,53.5,0.0,6.8,
202609151004,2026-09-15,10,04R,,2026-09-15T23:36:32.455598+09:00,1,53.3,0.0,6.84,,52.2,0.0,6.72,,46.5,0.5,6.77,,53.5,0.0,6.7,,52.0,0.0,6.73,,47.0,0.0,6.69,
202609151005,2026-09-15,10,05R,,2026-09-15T23:36:32.455598+09:00,1,,,,,51.5,0.5,6.82,,49.3,0.0,6.71,,52.1,0.0,6.76,0.0,53.5,0.0,6.77,0.0,51.5,0.5,6.72,0.0
202609151006,2026-09-15,10,06R,,2026-09-15T23:36:32.455598+09:00,1,52.1,0.0,6.68,,52.5,0.0,6.66,,52.8,0.0,6.72,,58.0,0.0,6.77,,50.5,1.5,6.73,0.0,50.5,1.5,6.74,0.0
202609151007,2026-09-15,10,07R,,2026-09-15T23:36:32.455598+09:00,1,45.5,1.5,6.72,,53.5,0.0,6.81,,53.8,0.0,6.74,,52.0,0.0,6.72,0.0,52.8,0.0,6.69,0.0,56.9,0.0,6.76,0.0
202609151008,2026-09-15,10,08R,,2026-09-15T23:36:32.455598+09:00,1,56.2,0.0,6.86,0.0,57.0,0.0,6.86,,53.6,0.0,6.76,,46.5,0.5,6.77,,53.4,0.0,6.87,,57.1,0.0,6.86,
202609151009,2026-09-15,10,09R,,2026-09-15T23:36:32.455598+09:00,1,52.2,0.0,6.79,,50.5,1.5,6.79,,52.0,0.0,6.79,,46.0,1.0,6.77,,,,,,52.4,0.0,6.68,0.0
202609151010,2026-09-15,10,10R,,2026-09-15T23:36:32.455598+09:00,1,47.0,0.0,6.75,0.0,51.5,0.5,6.69,0.0,53.5,0.0,6.76,,52.2,0.0,6.75,,55.4,0.0,6.82,,52.5,0.0,6.73,0.0
202609151011,2026-09-15,10,11R,,2026-09-15T23:36:32.455598+09:00,1,49.3,0.0,6.72,,52.8,0.0,6.69,0.0,50.5,1.5,6.77,0.0,52.8,0.0,6.82,,52.0,0.0,6.71,0.0,52.0,0.0,6.77,
202609151012,2026-09-15,10,12R,,2026-09-15T23:36:32.455598+09:00,1,,,,,52.0,0.0,6.72,,56.5,0.0,6.76,,54.7,0.0,6.82,,52.0,0.0,6.78,,52.2,0.0,6.75,0.0
202609151101,2026-09-15,11,01R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.79,0.0,53.3,0.0,6.69,0.0,52.0,0.0,6.8,0.0,52.0,0.0,6.82,0.0,,,,,53.9,0.0,6.76,0.0
202609151102,2026-09-15,11,02R,,2026-09-15T23:36:32.455598+09:00,1,47.0,0.0,6.73,,48.1,0.0,6.73,0.0,48.6,0.0,6.77,,46.5,0.5,6.67,0.0,46.0,1.0,6.71,,47.7,0.0,6.75,
202609151103,2026-09-15,11,03R,,2026-09-15T23:36:32.455598+09:00,1,56.3,0.0,6.71,,52.0,0.0,6.8,0.0,52.0,0.0,6.66,0.0,52.0,0.0,6.75,0.0,53.0,0.0,6.71,,53.3,0.0,6.74,0.0
202609151104,2026-09-15,11,04R,,2026-09-15T23:36:32.455598+09:00,1,,,,,54.6,0.0,6.63,0.0,53.2,0.0,6.74,0.5,54.2,0.0,6.71,0.0,56.3,0.0,6.81,,52.0,0.0,6.72,0.0
202609151105,2026-09-15,11,05R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.71,0.5,,,,,53.9,0.0,6.69,0.0,52.6,0.0,6.7,0.0,52.1,0.0,6.76,0.0,50.5,1.5,6.79,0.0
202609151106,2026-09-15,11,06R,,2026-09-15T23:36:32.455598+09:00,1,46.5,0.5,6.6,0.0,52.1,0.0,6.67,0.0,54.7,0.0,6.74,0.0,52.4,0.0,6.71,0.0,53.4,0.0,6.79,0.0,54.3,0.0,6.76,0.0
202609151107,2026-09-15,11,07R,,2026-09-15T23:36:32.455598+09:00,1,51.0,1.0,6.68,0.0,60.3,0.0,6.89,0.0,56.3,0.0,6.77,0.0,53.7,0.0,6.7,0.0,,,,,52.0,0.0,6.61,0.0
202609151108,2026-09-15,11,08R,,2026-09-15T23:36:32.455598+09:00,1,52.1,0.0,6.74,0.0,52.0,0.0,6.75,0.0,53.0,0.0,6.73,0.0,48.6,0.0,6.8,,52.0,0.0,6.84,0.0,54.2,0.0,6.75,
202609151109,2026-09-15,11,09R,,2026-09-15T23:36:32.455598+09:00,1,54.8,0.0,6.72,,52.0,0.0,6.82,0.0,48.1,0.0,6.82,0.0,52.0,0.0,6.8,0.0,,,,,54.6,0.0,6.73,0.0
202609151110,2026-09-15,11,10R,,2026-09-15T23:36:32.455598+09:00,1,50.5,1.5,6.7,0.0,52.8,0.0,6.74,0.0,51.5,0.5,6.73,0.0,50.5,1.5,6.7,0.0,46.5,0.5,6.7,,54.2,0.0,6.74,0.0
202609151111,2026-09-15,11,11R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.66,0.0,53.3,0.0,6.72,0.0,52.0,0.0,6.62,0.5,51.0,1.0,6.69,0.0,53.3,0.0,6.67,0.0,52.1,0.0,6.63,0.0
202609151112,2026-09-15,11,12R,,2026-09-15T23:36:32.455598+09:00,1,,,,,52.0,0.0,6.6,0.0,46.0,1.0,6.63,,54.3,0.0,6.56,0.0,53.6,0.0,6.69,,53.2,0.0,6.74,0.5
202609151201,2026-09-15,12,01R,,2026-09-15T23:36:32.455598+09:00,1,55.2,0.0,6.97,,51.5,0.5,6.96,,52.9,0.0,6.97,,53.1,0.0,7.0,,53.9,0.0,6.9,,56.6,0.0,6.94,
202609151202,2026-09-15,12,02R,,2026-09-15T23:36:32.455598+09:00,1,52.2,0.0,6.93,,54.3,0.0,6.96,,54.6,0.0,6.92,,,,,,52.2,0.0,6.9,,,,,
202609151203,2026-09-15,12,03R,,2026-09-15T23:36:32.455598+09:00,1,52.1,0.0,6.92,,52.0,0.0,6.99,0.0,,,,,52.0,0.0,7.01,,54.8,0.0,7.05,,57.7,0.0,6.96,
202609151204,2026-09-15,12,04R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.91,,52.0,0.0,6.9,,,,,,52.0,0.0,6.94,,53.2,0.0,6.93,,53.9,0.0,6.91,
202609151205,2026-09-15,12,05R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.91,,52.6,0.0,6.89,0.0,,,,,52.4,0.0,6.82,,,,,,53.4,0.0,6.94,
202609151206,2026-09-15,12,06R,,2026-09-15T23:36:32.455598+09:00,1,53.9,0.0,6.98,,53.7,0.0,6.9,,53.4,0.0,6.89,,52.1,0.0,6.86,,52.0,0.0,6.92,,52.1,0.0,6.88,0.5
202609151207,2026-09-15,12,07R,,2026-09-15T23:36:32.455598+09:00,1,52.4,0.0,6.9,,52.6,0.0,6.93,,52.5,0.0,6.88,,55.3,0.0,6.98,,57.3,0.0,6.98,,55.1,0.0,6.98,
202609151208,2026-09-15,12,08R,,2026-09-15T23:36:32.455598+09:00,1,56.6,0.0,6.92,,53.6,0.0,7.07,,52.0,0.0,6.97,,,,,,52.1,0.0,6.93,,52.0,0.0,6.96,
202609151209,2026-09-15,12,09R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.87,,52.0,0.0,6.86,,52.1,0.0,6.93,,52.0,0.0,6.87,0.5,,,,,52.0,0.0,6.95,
202609151210,2026-09-15,12,10R,,2026-09-15T23:36:32.455598+09:00,1,52.6,0.0,6.86,,,,,,52.2,0.0,6.85,,,,,,53.4,0.0,6.95,,52.0,0.0,6.94,
202609151211,2026-09-15,12,11R,,2026-09-15T23:36:32.455598+09:00,1,52.1,0.0,6.88,,52.2,0.0,6.91,,55.2,0.0,6.91,,,,,,52.0,0.0,6.89,,52.6,0.0,6.95,
202609151212,2026-09-15,12,12R,,2026-09-15T23:36:32.455598+09:00,1,53.0,0.0,6.93,,57.7,0.0,6.89,,54.3,0.0,6.93,,52.0,0.0,6.9,0.0,52.5,0.0,6.96,,53.7,0.0,6.89,
202609151401,2026-09-15,14,01R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.8,0.0,55.3,0.0,6.89,,53.1,0.0,6.89,0.0,52.3,0.0,6.86,0.0,43.5,3.5,6.79,0.0,51.5,0.5,6.88,0.0
202609151402,2026-09-15,14,02R,,2026-09-15T23:36:32.455598+09:00,1,56.3,0.0,6.82,0.0,53.7,0.0,6.88,0.0,,,,,52.0,0.0,6.83,0.0,47.1,0.0,6.8,,52.0,0.0,6.82,0.0
202609151403,2026-09-15,14,03R,,2026-09-15T23:36:32.455598+09:00,1,,,,,55.5,0.0,6.74,0.0,52.4,0.0,6.76,,52.0,0.0,6.78,0.0,52.0,0.0,6.8,0.0,52.0,0.0,6.89,0.0
202609151404,2026-09-15,14,04R,,2026-09-15T23:36:32.455598+09:00,1,,,,,52.5,0.0,6.81,0.0,54.5,0.0,6.79,0.0,53.6,0.0,6.79,0.0,52.2,0.0,6.87,0.0,52.8,0.0,6.8,0.0
202609151405,2026-09-15,14,05R,,2026-09-15T23:36:32.455598+09:00,1,47.4,0.0,6.76,,46.0,1.0,6.83,0.0,47.0,0.0,6.78,,43.5,3.5,6.74,0.0,44.5,2.5,6.76,0.0,48.2,0.0,6.86,0.0
202609151406,2026-09-15,14,06R,,2026-09-15T23:36:32.455598+09:00,1,54.1,0.0,6.78,0.0,52.8,0.0,6.8,0.0,,,,,52.7,0.0,6.8,0.0,55.3,0.0,6.88,0.0,,,,
202609151407,2026-09-15,14,07R,,2026-09-15T23:36:32.455598+09:00,1,52.1,0.0,6.71,,51.5,0.5,6.75,0.0,52.6,0.0,6.78,0.0,53.3,0.0,6.8,0.0,56.7,0.0,6.91,0.0,52.0,0.0,6.87,0.0
202609151408,2026-09-15,14,08R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.72,,52.8,0.0,6.73,0.0,51.5,0.5,6.78,0.0,56.3,0.0,6.87,0.0,52.1,0.0,6.76,0.0,52.4,0.0,6.71,
202609151409,2026-09-15,14,09R,,2026-09-15T23:36:32.455598+09:00,1,51.5,0.5,6.82,,43.0,4.0,6.86,0.0,52.0,0.0,6.88,0.0,52.1,0.0,6.86,0.0,53.3,0.0,6.88,0.0,51.5,0.5,6.83,0.0
202609151410,2026-09-15,14,10R,,2026-09-15T23:36:32.455598+09:00,1,,,,,54.3,0.0,6.85,,48.2,0.0,6.92,0.0,55.5,0.0,6.96,0.0,47.6,0.0,6.85,,52.3,0.0,6.88,0.0
202609151411,2026-09-15,14,11R,,2026-09-15T23:36:32.455598+09:00,1,,,,,52.0,0.0,6.85,0.0,52.0,0.0,6.88,0.0,,,,,53.9,0.0,6.93,0.0,54.5,0.0,6.92,
202609151412,2026-09-15,14,12R,,2026-09-15T23:36:32.455598+09:00,1,52.2,0.0,6.84,0.0,52.0,0.0,6.83,0.0,52.8,0.0,6.88,0.0,,,,,55.5,0.0,6.87,0.0,52.0,0.0,6.83,0.0
202609151801,2026-09-15,18,01R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.9,0.0,52.0,0.0,6.96,0.0,51.5,0.5,6.9,0.0,52.3,0.0,6.9,,,,,,53.9,0.0,6.91,0.0
202609151802,2026-09-15,18,02R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.81,0.0,50.5,1.5,6.86,0.0,51.0,1.0,6.92,0.0,52.0,0.0,6.81,0.5,53.5,0.0,6.95,,52.7,0.0,6.91,0.0
