レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202609081104,2026-09-08,11,04R,12:03,2026-09-08T11:54:21.915629+09:00,1,52.4,0.0,6.75,0.0,52.0,0.0,6.81,0.0,52.0,0.0,6.7,0.0,52.1,0.0,6.87,0.0,51.5,0.5,6.87,0.0,54.0,0.0,6.8,0.0
202609081408,2026-09-08,14,08R,12:05,2026-09-08T11:56:26.472626+09:00,1,47.1,0.0,6.88,0.0,47.0,0.0,6.96,0.0,47.3,0.0,6.88,0.0,45.5,1.5,6.89,-0.5,52.3,0.0,6.94,0.0,47.0,0.0,6.97,0.0
202609080303,2026-09-08,03,03R,12:08,2026-09-08T11:58:27.112140+09:00,1,53.2,0.0,6.86,0.0,51.0,1.0,6.73,0.0,52.6,0.0,6.65,0.5,53.5,0.0,6.84,0.0,52.4,0.0,6.84,0.0,54.8,0.0,6.77,0.0
202609080904,2026-09-08,09,04R,12:13,2026-09-08T12:04:24.319647+09:00,1,52.1,0.0,6.75,0.0,52.0,0.0,6.87,0.0,52.0,0.0,6.81,-0.5,52.0,0.0,6.88,0.0,52.1,0.0,6.85,0.0,52.0,0.0,6.74,0.0
202609081604,2026-09-08,16,04R,12:20,2026-09-08T12:10:29.978434+09:00,1,52.1,0.0,6.93,0.0,47.4,0.0,6.89,-0.5,56.5,0.0,7.0,-0.5,52.0,0.0,6.92,-0.5,52.0,0.0,7.01,0.0,51.0,1.0,6.89,0.0
202609080404,2026-09-08,04,04R,12:22,2026-09-08T12:12:25.025492+09:00,1,46.5,0.5,6.87,0.0,46.5,0.5,6.92,0.0,44.5,2.5,6.84,0.0,50.4,0.0,6.92,0.0,52.0,0.0,6.84,0.0,51.4,0.0,6.9,-0.5
202609081009,2026-09-08,10,09R,12:25,2026-09-08T12:16:28.678797+09:00,1,52.0,0.0,6.86,-0.5,53.3,0.0,6.82,-0.5,51.5,0.5,6.85,-0.5,54.4,0.0,6.87,-0.5,53.2,0.0,6.79,-0.5,53.4,0.0,6.84,-0.5
202609081305,2026-09-08,13,05R,12:28,2026-09-08T12:18:25.950547+09:00,1,52.0,0.0,6.88,0.0,52.0,0.0,6.9,0.0,51.0,1.0,6.98,-0.5,54.1,0.0,6.86,0.0,52.0,0.0,6.91,0.0,52.0,0.0,6.91,-0.5
202609081105,2026-09-08,11,05R,12:32,2026-09-08T12:22:19.615035+09:00,1,51.5,0.5,6.88,0.0,52.2,0.0,6.77,0.0,50.5,1.5,6.92,0.0,52.0,0.0,6.89,0.0,52.7,0.0,6.84,0.0,55.9,0.0,6.84,0.0
202609080304,2026-09-08,03,04R,12:35,2026-09-08T12:26:29.669262+09:00,1,56.2,0.0,6.75,0.0,52.9,0.0,6.71,0.0,51.5,0.5,6.78,0.5,52.0,0.0,6.65,0.5,52.0,0.0,6.72,0.5,63.8,0.0,6.82,0.0
202609081409,2026-09-08,14,09R,12:38,2026-09-08T12:28:25.777396+09:00,1,47.9,0.0,6.83,0.5,46.5,0.5,6.9,0.0,46.5,0.5,6.95,0.0,47.3,0.0,6.85,0.0,46.5,0.5,6.92,-0.5,46.5,0.5,6.97,0.0
202609080905,2026-09-08,09,05R,12:44,2026-09-08T12:34:24.103412+09:00,1,52.4,0.0,6.87,0.0,55.1,0.0,6.86,0.0,45.5,1.5,6.88,0.0,52.0,0.0,6.89,0.0,51.0,1.0,6.89,0.0,50.5,1.5,6.85,0.0
202609081605,2026-09-08,16,05R,12:50,2026-09-08T12:40:21.635350+09:00,1,51.5,0.5,6.84,-0.5,45.5,1.5,6.91,0.0,51.5,0.5,6.97,-0.5,52.0,0.0,7.02,0.0,51.0,1.0,6.86,-0.5,52.0,0.0,6.89,0.5
202609080405,2026-09-08,04,05R,12:52,2026-09-08T12:42:20.954552+09:00,1,47.8,0.0,6.76,0.0,47.3,0.0,6.83,0.0,44.0,3.0,6.86,0.0,47.1,0.0,6.99,-0.5,52.0,0.0,6.95,-0.5,47.3,0.0,6.92,0.0
202609081306,2026-09-08,13,06R,12:56,2026-09-08T12:46:21.707491+09:00,1,52.0,0.0,6.91,0.0,54.8,0.0,6.98,0.0,52.0,0.0,6.87,0.0,52.0,0.0,6.86,0.0,52.0,0.0,6.86,0.0,53.7,0.0,6.94,0.0
202609081010,2026-09-08,10,10R,12:58,2026-09-08T12:48:25.561721+09:00,1,57.5,0.0,6.84,-0.5,52.1,0.0,6.83,0.0,52.8,0.0,6.88,-0.5,51.5,0.5,6.84,0.0,52.1,0.0,6.75,0.0,52.0,0.0,6.85,0.0
202609080305,2026-09-08,03,05R,13:02,2026-09-08T12:52:27.064492+09:00,1,52.0,0.0,6.82,0.0,52.0,0.0,6.87,0.0,52.0,0.0,6.88,0.5,52.8,0.0,6.81,0.5,53.3,0.0,6.86,1.0,55.1,0.0,7.01,0.5
202609081106,2026-09-08,11,06R,13:01,2026-09-08T12:52:27.064492+09:00,1,52.0,0.0,6.79,0.0,52.3,0.0,6.82,0.0,56.1,0.0,6.84,-0.5,53.4,0.0,6.91,0.0,52.2,0.0,6.83,0.0,52.0,0.0,6.84,0.0
202609081410,2026-09-08,14,10R,13:09,2026-09-08T13:00:44.026144+09:00,1,46.5,0.5,6.84,0.0,45.0,2.0,6.8,0.0,50.4,0.0,6.95,0.0,47.5,0.0,6.93,0.0,47.0,0.0,6.88,0.0,47.9,0.0,6.93,0.0
