レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202609111301,2026-09-11,13,01R,10:37,2026-09-11T10:28:22.020097+09:00,1,52.0,0.0,6.85,0.0,54.7,0.0,6.82,0.0,53.5,0.0,6.93,0.0,52.4,0.0,6.89,-0.5,51.0,1.0,6.93,0.0,50.5,1.5,6.95,0.0
202609111701,2026-09-11,17,01R,10:42,2026-09-11T10:32:26.935554+09:00,1,55.5,0.0,6.84,-0.5,52.1,0.0,6.79,-0.5,55.5,0.0,6.78,0.0,52.3,0.0,6.81,-0.5,52.6,0.0,6.87,-0.5,55.5,0.0,6.81,0.0
202609110201,2026-09-11,02,01R,10:47,2026-09-11T10:38:23.357560+09:00,1,54.8,0.0,6.71,0.0,52.0,0.0,6.62,0.0,55.7,0.0,6.76,0.0,55.6,0.0,6.65,-0.5,53.3,0.0,6.6,0.0,52.2,0.0,6.65,-0.5
202609111601,2026-09-11,16,01R,10:49,2026-09-11T10:40:28.950940+09:00,1,51.0,1.0,6.78,-0.5,53.4,0.0,6.77,0.0,52.0,0.0,6.9,-0.5,48.3,0.0,6.83,-0.5,52.0,0.0,6.85,-0.5,52.0,0.0,6.92,-0.5
202609112106,2026-09-11,21,06R,10:52,2026-09-11T10:42:24.648329+09:00,1,50.0,0.0,6.75,-0.5,53.4,0.0,6.77,0.0,52.0,0.0,6.72,0.0,50.3,0.0,6.67,0.0,50.5,1.5,6.82,0.0,52.8,0.0,6.75,0.0
202609111406,2026-09-11,14,06R,10:58,2026-09-11T10:48:22.606070+09:00,1,46.5,0.5,6.82,0.0,46.0,1.0,6.78,-0.5,51.0,0.0,6.82,0.0,52.2,0.0,6.95,0.0,47.2,0.0,6.77,0.0,47.0,0.0,6.85,0.0
202609111302,2026-09-11,13,02R,11:02,2026-09-11T10:52:19.189938+09:00,1,54.2,0.0,6.95,0.0,52.8,0.0,6.96,0.0,52.0,0.0,6.9,0.0,53.1,0.0,6.89,0.0,52.1,0.0,6.92,0.0,52.7,0.0,6.82,0.0
202609110501,2026-09-11,05,01R,11:03,2026-09-11T10:54:17.573594+09:00,1,53.3,0.0,6.74,0.0,50.0,2.0,6.64,-0.5,52.3,0.0,6.74,0.0,52.6,0.0,6.67,0.0,52.0,0.0,6.76,-0.5,52.4,0.0,6.7,0.0
202609111702,2026-09-11,17,02R,11:08,2026-09-11T10:58:20.977699+09:00,1,52.0,0.0,6.76,-0.5,52.1,0.0,6.7,0.0,51.5,0.5,6.79,0.0,52.0,0.0,6.79,0.0,51.5,0.5,6.84,-0.5,52.0,0.0,6.81,-0.5
202609110301,2026-09-11,03,01R,11:14,2026-09-11T11:04:24.522027+09:00,1,51.0,1.0,6.57,0.0,54.1,0.0,6.52,0.0,54.6,0.0,6.59,1.0,52.1,0.0,6.58,0.0,64.2,0.0,6.64,0.0,55.9,0.0,6.56,0.5
202609110202,2026-09-11,02,02R,11:16,2026-09-11T11:06:21.897735+09:00,1,52.0,0.0,6.64,0.0,51.5,0.5,6.58,0.0,52.5,0.0,6.7,-0.5,54.6,0.0,6.73,0.0,50.0,2.0,6.68,-0.5,52.0,0.0,6.68,-0.5
202609111602,2026-09-11,16,02R,11:15,2026-09-11T11:06:21.897735+09:00,1,53.8,0.0,6.93,0.0,46.5,0.5,6.82,-0.5,53.7,0.0,6.87,0.0,54.8,0.0,6.92,0.0,47.0,0.0,6.89,-0.5,52.0,0.0,6.9,-0.5
202609112107,2026-09-11,21,07R,11:22,2026-09-11T11:12:25.705853+09:00,1,46.5,0.5,6.72,0.0,53.8,0.0,6.7,0.0,52.4,0.0,6.77,0.0,51.5,0.5,6.77,0.0,50.5,1.5,6.75,-0.5,50.2,0.0,6.7,0.0
202609111303,2026-09-11,13,03R,11:26,2026-09-11T11:16:30.412375+09:00,1,53.9,0.0,6.87,0.0,53.1,0.0,6.89,0.0,58.5,0.0,6.92,0.0,52.5,0.0,6.93,-0.5,52.1,0.0,6.92,-0.5,52.3,0.0,6.86,0.0
202609110502,2026-09-11,05,02R,11:32,2026-09-11T11:22:31.870952+09:00,1,52.1,0.0,6.68,0.0,52.0,0.0,6.69,0.0,52.9,0.0,6.77,0.0,52.5,0.0,6.72,-0.5,52.3,0.0,6.7,-0.5,52.0,0.0,6.75,-0.5
202609111407,2026-09-11,14,07R,11:31,2026-09-11T11:22:31.870952+09:00,1,47.0,0.0,6.83,0.0,50.5,0.0,6.84,0.0,47.7,0.0,6.89,0.0,46.5,0.5,6.84,0.5,46.5,0.5,6.93,0.0,47.0,0.0,6.82,0.0
202609110601,2026-09-11,06,01R,11:33,2026-09-11T11:24:25.017581+09:00,1,52.6,0.0,6.7,-0.5,52.0,0.0,6.83,-0.5,52.5,0.0,6.71,0.0,52.0,0.0,6.7,-0.5,53.5,0.0,6.78,-0.5,51.5,0.5,6.74,0.0
202609111703,2026-09-11,17,03R,11:35,2026-09-11T11:26:23.545216+09:00,1,54.9,0.0,6.82,0.0,52.0,0.0,6.81,-0.5,52.1,0.0,6.9,-0.5,55.6,0.0,6.73,-0.5,52.0,0.0,6.77,0.0,52.0,0.0,6.83,0.0
202609110302,2026-09-11,03,02R,11:41,2026-09-11T11:32:23.386753+09:00,1,54.7,0.0,6.59,0.5,53.8,0.0,6.67,0.0,52.0,0.0,6.52,0.5,52.0,0.0,6.69,0.0,52.4,0.0,6.57,-0.5,52.0,0.0,6.56,0.0
202609111603,2026-09-11,16,03R,11:42,2026-09-11T11:32:23.386753+09:00,1,46.0,1.0,6.76,0.0,52.0,0.0,6.73,0.0,53.1,0.0,6.81,-0.5,54.3,0.0,6.76,-0.5,53.2,0.0,6.91,-0.5,52.6,0.0,6.88,-0.5
202609110203,2026-09-11,02,03R,11:45,2026-09-11T11:36:25.402121+09:00,1,51.0,1.0,6.52,-0.5,54.5,0.0,6.64,-0.5,51.0,1.0,6.53,0.0,53.0,0.0,6.59,0.0,52.0,0.0,6.65,0.0,52.5,0.0,6.71,-0.5
202609111304,2026-09-11,13,04R,11:51,2026-09-11T11:42:25.091875+09:00,1,52.1,0.0,6.87,0.0,52.5,0.0,6.91,-0.5,52.0,0.0,6.84,0.0,56.9,0.0,6.94,0.0,52.1,0.0,6.87,-0.5,52.2,0.0,6.95,0.0
202609112108,2026-09-11,21,08R,11:53,2026-09-11T11:44:25.183432+09:00,1,48.5,0.0,6.7,-0.5,54.0,0.0,6.78,0.0,53.6,0.0,6.82,-0.5,52.0,0.0,6.8,0.5,54.0,0.0,6.73,0.0,52.0,0.0,6.81,-0.5
202609110602,2026-09-11,06,02R,11:58,2026-09-11T11:48:22.903483+09:00,1,52.0,0.0,6.75,0.0,52.5,0.0,6.71,-0.5,50.5,1.5,6.66,0.0,52.8,0.0,6.74,0.0,52.1,0.0,6.65,0.0,54.7,0.0,6.81,0.0
202609111704,2026-09-11,17,04R,12:00,2026-09-11T11:50:25.977192+09:00,1,52.2,0.0,6.7,-0.5,52.6,0.0,6.74,-0.5,55.2,0.0,6.73,-0.5,51.5,0.5,6.8,0.0,52.1,0.0,6.83,-0.5,56.3,0.0,6.72,-0.5
202609110503,2026-09-11,05,03R,12:01,2026-09-11T11:52:22.412842+09:00,1,52.9,0.0,6.73,-0.5,52.8,0.0,6.73,0.0,52.4,0.0,6.76,0.0,52.4,0.0,6.75,-0.5,50.5,1.5,6.8,0.0,52.3,0.0,6.74,-0.5
202609111408,2026-09-11,14,08R,12:05,2026-09-11T11:56:22.227859+09:00,1,46.5,0.5,6.71,0.0,47.0,0.0,6.83,0.0,47.0,0.0,6.88,0.0,47.2,0.0,6.83,0.0,45.0,2.0,6.87,0.0,53.7,0.0,6.85,0.0
202609110303,2026-09-11,03,03R,12:08,2026-09-11T11:58:26.910643+09:00,1,50.5,1.5,6.58,1.0,52.6,0.0,6.68,0.5,52.8,0.0,6.53,0.0,52.0,0.0,6.58,0.0,51.0,1.0,6.53,0.0,52.0,0.0,6.58,0.5
202609110204,2026-09-11,02,04R,12:14,2026-09-11T12:04:28.877013+09:00,1,53.4,0.0,6.73,-0.5,51.5,0.5,6.65,0.0,52.0,0.0,6.63,-0.5,52.0,0.0,6.62,0.0,52.2,0.0,6.73,-0.5,53.7,0.0,6.71,-0.5
202609111604,2026-09-11,16,04R,12:13,2026-09-11T12:04:28.877013+09:00,1,53.2,0.0,6.95,-0.5,52.0,0.0,6.86,-0.5,54.2,0.0,6.95,-0.5,54.7,0.0,6.84,-0.5,52.6,0.0,6.91,-0.5,51.5,0.5,6.89,-0.5
202609111305,2026-09-11,13,05R,12:21,2026-09-11T12:12:19.410322+09:00,1,53.0,0.0,6.82,0.0,56.6,0.0,6.98,0.0,52.0,0.0,6.9,-0.5,54.7,0.0,6.83,0.5,52.0,0.0,6.86,0.0,52.0,0.0,6.83,0.0
202609112109,2026-09-11,21,09R,12:24,2026-09-11T12:14:21.740495+09:00,1,52.0,0.0,6.73,-0.5,52.0,0.0,6.7,0.0,51.0,1.0,6.78,0.0,53.7,0.0,6.69,0.0,51.0,1.0,6.83,-0.5,54.5,0.0,6.8,-0.5
202609110603,2026-09-11,06,03R,12:27,2026-09-11T12:18:28.405976+09:00,1,55.0,0.0,6.71,0.0,52.0,0.0,6.7,0.0,52.5,0.0,6.74,-0.5,56.3,0.0,6.81,-0.5,51.5,0.5,6.72,0.0,52.8,0.0,6.76,-0.5
202609110504,2026-09-11,05,04R,12:31,2026-09-11T12:22:23.700922+09:00,1,52.0,0.0,6.64,-0.5,52.5,0.0,6.77,0.0,53.4,0.0,6.64,0.0,52.2,0.0,6.79,-0.5,56.2,0.0,6.73,0.0,52.0,0.0,6.7,0.0
202609110304,2026-09-11,03,04R,12:35,2026-09-11T12:26:22.036125+09:00,1,56.3,0.0,6.62,0.0,52.8,0.0,6.68,0.5,52.0,0.0,6.53,0.5,55.3,0.0,6.59,0.0,53.2,0.0,6.55,0.0,54.9,0.0,6.58,0.0
202609111705,2026-09-11,17,05R,12:36,2026-09-11T12:26:22.036125+09:00,1,52.3,0.0,6.7,-0.5,52.0,0.0,6.66,0.5,52.0,0.0,6.72,-0.5,52.0,0.0,6.71,0.0,52.2,0.0,6.78,0.0,53.2,0.0,6.79,-0.5
202609111409,2026-09-11,14,09R,12:38,2026-09-11T12:28:21.656069+09:00,1,44.0,3.0,6.75,0.0,47.7,0.0,6.76,-0.5,47.0,0.0,6.85,0.0,46.5,0.5,6.86,-0.5,47.0,0.0,6.85,0.0,50.1,0.0,6.83,0.0
202609110205,2026-09-11,02,05R,12:44,2026-09-11T12:34:21.182173+09:00,1,52.0,0.0,6.66,0.0,52.5,0.0,6.66,0.0,52.0,0.0,6.71,0.0,52.6,0.0,6.71,0.0,55.2,0.0,6.78,-0.5,52.0,0.0,6.8,0.0
202609111306,2026-09-11,13,06R,12:49,2026-09-11T12:40:29.167212+09:00,1,52.3,0.0,6.83,0.0,52.0,0.0,6.9,0.0,52.4,0.0,6.88,-0.5,52.1,0.0,6.84,0.0,52.8,0.0,6.97,0.0,54.2,0.0,6.95,0.0
202609111605,2026-09-11,16,05R,12:52,2026-09-11T12:42:25.190503+09:00,1,52.0,0.0,6.86,-0.5,52.0,0.0,6.85,-0.5,50.5,1.5,6.96,-0.5,51.0,1.0,6.94,-0.5,52.3,0.0,6.88,0.5,49.7,0.0,6.8,-0.5
202609110604,2026-09-11,06,04R,12:54,2026-09-11T12:44:25.123329+09:00,1,54.5,0.0,6.75,-0.5,53.4,0.0,6.81,-0.5,62.2,0.0,6.85,-0.5,54.6,0.0,6.76,0.0,50.5,1.5,6.79,-0.5,52.8,0.0,6.74,0.0
202609112110,2026-09-11,21,10R,12:59,2026-09-11T12:50:29.229367+09:00,1,54.7,0.0,6.72,0.0,52.5,0.0,6.77,0.0,52.0,0.0,6.82,0.0,57.7,0.0,6.78,0.0,53.3,0.0,6.72,0.0,53.4,0.0,6.82,0.0
202609110305,2026-09-11,03,05R,13:02,2026-09-11T12:52:26.864415+09:00,1,53.2,0.0,6.62,0.5,53.3,0.0,6.69,0.0,54.4,0.0,6.55,0.0,54.8,0.0,6.61,1.5,52.0,0.0,6.58,0.5,64.2,0.0,6.71,0.0
202609110505,2026-09-11,05,05R,13:01,2026-09-11T12:52:26.864415+09:00,1,52.0,0.0,6.72,-0.5,52.8,0.0,6.74,-0.5,53.2,0.0,6.72,-0.5,52.3,0.0,6.73,0.0,49.5,2.5,6.77,0.0,52.0,0.0,6.73,-0.5
202609111706,2026-09-11,17,06R,13:08,2026-09-11T12:58:22.180701+09:00,1,51.5,0.5,6.8,-0.5,53.4,0.0,6.71,-0.5,52.6,0.0,6.83,-0.5,51.0,1.0,6.68,0.0,52.4,0.0,6.76,0.0,52.0,0.0,6.71,-0.5
202609111410,2026-09-11,14,10R,13:09,2026-09-11T13:00:41.934531+09:00,1,45.5,1.5,6.82,0.0,47.5,0.0,6.8,0.0,46.5,0.5,6.85,0.0,47.6,0.0,6.9,0.0,46.0,1.0,6.85,0.0,46.5,0.5,6.86,0.0
202609110206,2026-09-11,02,06R,13:14,2026-09-11T13:04:25.121708+09:00,1,54.6,0.0,6.55,0.0,52.2,0.0,6.62,-0.5,53.0,0.0,6.69,-0.5,56.6,0.0,6.7,0.0,53.0,0.0,6.64,-0.5,53.3,0.0,6.74,0.0
202609110605,2026-09-11,06,05R,13:20,2026-09-11T13:10:27.784105+09:00,1,53.1,0.0,6.75,-0.5,53.7,0.0,6.84,-0.5,52.8,0.0,6.78,-0.5,54.1,0.0,6.84,0.0,52.0,0.0,6.78,0.0,53.1,0.0,6.75,-0.5
202609111606,2026-09-11,16,06R,13:25,2026-09-11T13:16:29.348704+09:00,1,52.1,0.0,6.79,0.0,47.0,0.0,6.93,-0.5,52.4,0.0,6.92,-0.5,53.4,0.0,6.82,0.0,55.7,0.0,6.76,-0.5,52.1,0.0,6.88,0.0
202609110306,2026-09-11,03,06R,13:29,2026-09-11T13:20:29.451227+09:00,1,52.5,0.0,6.54,0.0,52.0,0.0,6.64,0.0,52.9,0.0,6.67,0.5,52.8,0.0,6.62,0.0,51.0,1.0,6.65,0.0,52.3,0.0,6.6,0.5
202609111307,2026-09-11,13,07R,13:29,2026-09-11T13:20:29.451227+09:00,1,53.0,0.0,6.92,0.0,52.5,0.0,6.92,-0.5,53.1,0.0,6.9,0.0,52.0,0.0,6.83,0.0,52.7,0.0,6.81,0.0,52.5,0.0,6.96,-0.5
202609110506,2026-09-11,05,06R,13:31,2026-09-11T13:22:22.368085+09:00,1,52.6,0.0,6.72,0.0,52.1,0.0,6.75,0.0,52.0,0.0,6.75,-0.5,52.5,0.0,6.75,0.0,52.3,0.0,6.71,0.0,56.3,0.0,6.73,-0.5
202609112111,2026-09-11,21,11R,13:34,2026-09-11T13:24:27.147034+09:00,1,52.3,0.0,6.82,0.0,52.1,0.0,6.79,0.0,51.5,0.5,6.81,0.0,50.5,1.5,6.81,0.0,52.3,0.0,6.77,0.0,52.0,0.0,6.78,0.0
202609111707,2026-09-11,17,07R,13:43,2026-09-11T13:34:23.573514+09:00,1,52.1,0.0,6.74,-0.5,51.5,0.5,6.75,0.0,52.4,0.0,6.71,-0.5,54.1,0.0,6.65,0.0,52.0,0.0,6.76,-0.5,52.1,0.0,6.7,-0.5
202609110207,2026-09-11,02,07R,13:45,2026-09-11T13:36:31.568473+09:00,1,52.0,0.0,6.53,0.0,52.0,0.0,6.62,-0.5,54.4,0.0,6.71,-0.5,54.8,0.0,6.71,0.0,51.0,1.0,6.66,-0.5,52.5,0.0,6.68,-0.5
202609111411,2026-09-11,14,11R,13:49,2026-09-11T13:40:22.158444+09:00,1,47.0,0.0,6.77,0.0,47.0,0.0,6.81,0.0,47.0,0.0,6.89,0.0,47.0,0.0,6.85,0.0,47.0,0.0,6.91,0.0,48.4,0.0,6.93,-0.5
202609110606,2026-09-11,06,06R,13:53,2026-09-11T13:44:23.049862+09:00,1,53.5,0.0,6.8,-0.5,52.0,0.0,6.84,-0.5,54.4,0.0,6.79,0.0,53.1,0.0,6.8,-0.5,53.3,0.0,6.78,0.0,55.0,0.0,6.8,0.0
202609110307,2026-09-11,03,07R,13:56,2026-09-11T13:46:20.180330+09:00,1,52.0,0.0,6.63,0.0,52.1,0.0,6.7,0.0,52.0,0.0,6.65,0.0,52.4,0.0,6.63,-0.5,52.0,0.0,6.63,-0.5,51.0,1.0,6.6,0.0
202609111607,2026-09-11,16,07R,13:59,2026-09-11T13:50:22.278242+09:00,1,52.0,0.0,6.87,-0.5,48.3,0.0,6.84,-0.5,52.6,0.0,6.89,-0.5,53.7,0.0,6.85,0.0,45.5,1.5,6.73,-0.5,52.0,0.0,6.83,0.0
202609110507,2026-09-11,05,07R,14:01,2026-09-11T13:52:20.940948+09:00,1,52.0,0.0,6.66,-0.5,52.5,0.0,6.75,-0.5,52.4,0.0,6.73,-0.5,50.5,1.5,6.72,0.0,55.5,0.0,6.76,0.0,52.4,0.0,6.7,0.0
202609111308,2026-09-11,13,08R,14:07,2026-09-11T13:58:21.499394+09:00,1,52.2,0.0,6.93,-0.5,56.9,0.0,6.96,0.0,52.1,0.0,6.94,0.0,52.0,0.0,6.86,0.0,58.5,0.0,6.89,0.0,52.1,0.0,6.84,-0.5
202609111708,2026-09-11,17,08R,14:09,2026-09-11T14:00:54.936208+09:00,1,52.0,0.0,6.76,0.0,52.3,0.0,6.79,-0.5,52.0,0.0,6.78,-0.5,52.0,0.0,6.74,0.0,52.0,0.0,6.79,-0.5,52.1,0.0,6.85,-0.5
202609112112,2026-09-11,21,12R,14:13,2026-09-11T14:04:21.205165+09:00,1,51.5,0.5,6.81,-0.5,52.0,0.0,6.87,0.0,52.1,0.0,6.82,-0.5,51.5,0.5,6.81,-0.5,53.8,0.0,6.86,0.0,54.0,0.0,6.85,0.0
202609110208,2026-09-11,02,08R,14:16,2026-09-11T14:06:29.096056+09:00,1,53.0,0.0,6.58,0.0,53.3,0.0,6.61,0.0,51.5,0.5,6.67,-0.5,53.4,0.0,6.71,-0.5,52.1,0.0,6.7,0.0,53.7,0.0,6.63,-0.5
202609110607,2026-09-11,06,07R,14:21,2026-09-11T14:12:27.156096+09:00,1,53.6,0.0,6.75,0.0,54.7,0.0,6.79,-0.5,52.7,0.0,6.72,0.0,52.5,0.0,6.73,0.0,53.3,0.0,6.71,0.0,53.3,0.0,6.81,0.0
202609110308,2026-09-11,03,08R,14:24,2026-09-11T14:14:27.964527+09:00,1,53.4,0.0,6.71,0.0,53.4,0.0,6.74,0.0,50.5,1.5,6.6,1.0,56.3,0.0,6.7,0.0,54.9,0.0,6.7,0.0,53.6,0.0,6.72,0.0
202609111608,2026-09-11,16,08R,14:26,2026-09-11T14:16:19.595320+09:00,1,52.6,0.0,6.82,0.0,47.7,0.0,6.83,-0.5,54.8,0.0,6.85,0.0,53.1,0.0,6.88,-0.5,53.9,0.0,6.86,-0.5,52.0,0.0,6.8,0.5
202609111412,2026-09-11,14,12R,14:28,2026-09-11T14:18:16.917913+09:00,1,47.1,0.0,6.75,0.0,46.5,0.5,6.83,0.0,46.0,1.0,6.78,0.0,47.0,0.0,6.81,0.0,46.5,0.5,6.81,0.0,47.0,0.0,6.86,0.0
202609110508,2026-09-11,05,08R,14:32,2026-09-11T14:22:23.629315+09:00,1,50.0,2.0,6.6,-0.5,52.0,0.0,6.77,0.0,52.0,0.0,6.68,-0.5,52.0,0.0,6.7,0.0,53.4,0.0,6.62,0.0,49.5,2.5,6.71,-0.5
202609111709,2026-09-11,17,09R,14:39,2026-09-11T14:30:25.406125+09:00,1,52.0,0.0,6.71,0.0,55.5,0.0,6.74,0.0,52.1,0.0,6.77,-0.5,53.9,0.0,6.75,-0.5,52.1,0.0,6.63,0.0,56.6,0.0,6.74,-0.5
202609111309,2026-09-11,13,09R,14:43,2026-09-11T14:34:25.926505+09:00,1,52.1,0.0,6.86,-0.5,52.1,0.0,6.87,-0.5,51.0,1.0,6.84,0.0,52.5,0.0,6.86,-0.5,56.6,0.0,6.88,0.0,52.0,0.0,6.82,-0.5
202609110209,2026-09-11,02,09R,14:48,2026-09-11T14:38:23.098187+09:00,1,52.0,0.0,6.72,0.0,52.0,0.0,6.57,-0.5,53.7,0.0,6.72,-0.5,52.0,0.0,6.69,0.0,52.0,0.0,6.57,-0.5,51.5,0.5,6.62,0.5
202609110309,2026-09-11,03,09R,14:52,2026-09-11T14:42:22.246961+09:00,1,54.1,0.0,6.69,0.0,53.2,0.0,6.71,0.0,54.8,0.0,6.59,1.5,52.8,0.0,6.65,0.0,53.8,0.0,6.66,0.0,53.2,0.0,6.65,0.5
202609110608,2026-09-11,06,08R,14:54,2026-09-11T14:44:22.408485+09:00,1,52.1,0.0,6.68,0.0,56.7,0.0,6.78,-0.5,51.5,0.5,6.72,0.0,52.7,0.0,6.86,0.0,52.6,0.0,6.76,-0.5,53.4,0.0,6.86,-0.5
202609111609,2026-09-11,16,09R,15:01,2026-09-11T14:52:22.184236+09:00,1,47.1,0.0,6.73,-0.5,52.0,0.0,6.71,-0.5,52.0,0.0,6.75,-0.5,46.0,1.0,6.75,0.0,52.0,0.0,6.77,-0.5,53.5,0.0,6.84,-0.5
202609110509,2026-09-11,05,09R,15:04,2026-09-11T14:54:26.762877+09:00,1,52.6,0.0,6.68,0.0,52.3,0.0,6.71,-0.5,51.5,0.5,6.55,3.0,52.9,0.0,6.74,0.5,51.5,0.5,6.68,0.0,52.6,0.0,6.7,0.0
202609111310,2026-09-11,13,10R,15:11,2026-09-11T15:02:24.148093+09:00,1,52.3,0.0,6.84,0.0,52.1,0.0,6.82,0.0,53.1,0.0,6.84,0.0,53.0,0.0,6.91,0.0,52.0,0.0,6.86,0.0,52.3,0.0,6.87,0.0
202609111710,2026-09-11,17,10R,15:13,2026-09-11T15:04:24.202293+09:00,1,55.6,0.0,6.73,-0.5,51.5,0.5,6.7,0.0,52.0,0.0,6.71,0.0,53.2,0.0,6.81,-0.5,52.6,0.0,6.77,-0.5,55.5,0.0,6.65,0.5
202609112401,2026-09-11,24,01R,15:15,2026-09-11T15:06:28.560873+09:00,1,52.7,0.0,6.85,0.5,52.1,0.0,6.89,-0.5,52.0,0.0,6.86,0.0,52.0,0.0,6.87,0.0,46.0,1.0,6.9,0.0,51.5,0.5,6.97,0.5
202609111201,2026-09-11,12,01R,15:18,2026-09-11T15:08:28.589701+09:00,1,52.4,0.0,6.94,-0.5,51.5,0.5,6.96,-0.5,54.4,0.0,7.01,-0.5,53.1,0.0,7.06,0.0,53.1,0.0,6.96,0.0,52.5,0.0,6.95,-0.5
202609110210,2026-09-11,02,10R,15:21,2026-09-11T15:12:26.617971+09:00,1,52.0,0.0,6.62,-0.5,50.0,2.0,6.61,-0.5,52.2,0.0,6.69,-0.5,52.5,0.0,6.63,0.5,52.2,0.0,6.68,-0.5,52.4,0.0,6.58,0.5
202609110310,2026-09-11,03,10R,15:22,2026-09-11T15:12:26.617971+09:00,1,52.0,0.0,6.63,0.5,52.0,0.0,6.66,0.0,55.3,0.0,6.61,0.0,54.6,0.0,6.68,1.0,52.6,0.0,6.68,0.5,52.5,0.0,6.6,0.0
202609112001,2026-09-11,20,01R,15:23,2026-09-11T15:14:27.582253+09:00,1,54.5,0.0,6.98,-0.5,52.0,0.0,6.86,0.0,52.0,0.0,6.88,0.0,52.0,0.0,6.92,-0.5,52.0,0.0,6.94,0.0,46.0,1.0,6.85,-0.5
202609110609,2026-09-11,06,09R,15:27,2026-09-11T15:18:28.597147+09:00,1,56.8,0.0,6.72,0.0,56.3,0.0,6.81,-0.5,50.5,1.5,6.76,-0.5,52.0,0.0,6.86,-0.5,50.5,1.5,6.72,0.0,53.7,0.0,6.82,-0.5
202609111610,2026-09-11,16,10R,15:34,2026-09-11T15:24:24.685138+09:00,1,51.5,0.5,6.82,-0.5,53.2,0.0,6.86,-0.5,52.0,0.0,6.78,-0.5,51.0,1.0,6.79,-0.5,53.2,0.0,6.76,-0.5,52.1,0.0,6.71,0.0
