レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202609061101,2026-09-06,11,01R,10:35,2026-09-06T10:26:24.700777+09:00,1,56.2,0.0,6.82,0.0,52.0,0.0,6.84,0.0,52.0,0.0,6.81,0.0,52.4,0.0,6.8,0.0,52.1,0.0,6.87,0.0,53.1,0.0,6.85,0.5
202609060901,2026-09-06,09,01R,10:42,2026-09-06T10:32:17.838205+09:00,1,51.5,0.5,6.76,-0.5,51.5,0.5,6.72,0.0,54.2,0.0,6.73,-0.5,52.3,0.0,6.75,0.0,45.5,1.5,6.72,0.0,52.0,0.0,6.75,0.0
202609060201,2026-09-06,02,01R,10:47,2026-09-06T10:38:24.490064+09:00,1,55.0,0.0,6.88,-0.5,52.1,0.0,6.83,-0.5,53.8,0.0,6.78,-0.5,52.7,0.0,6.83,-0.5,52.2,0.0,6.83,0.0,52.6,0.0,6.8,-0.5
202609061006,2026-09-06,10,06R,10:50,2026-09-06T10:40:20.765354+09:00,1,54.6,0.0,6.92,-0.5,52.7,0.0,6.84,-0.5,52.9,0.0,7.01,-0.5,52.2,0.0,6.89,-0.5,57.1,0.0,6.83,-0.5,52.8,0.0,6.86,0.0
202609061701,2026-09-06,17,01R,10:54,2026-09-06T10:44:23.635697+09:00,1,54.0,0.0,6.73,-0.5,52.0,0.0,6.92,0.0,54.2,0.0,6.87,-0.5,48.8,0.0,6.84,-0.5,52.2,0.0,6.83,-0.5,50.0,2.0,6.84,-0.5
202609060401,2026-09-06,04,01R,10:55,2026-09-06T10:46:22.828124+09:00,1,47.5,0.0,6.77,0.0,46.5,0.5,6.69,-0.5,54.7,0.0,6.85,0.0,47.7,0.0,6.78,0.0,47.6,0.0,6.75,0.0,51.8,0.0,6.75,0.0
202609061406,2026-09-06,14,06R,10:58,2026-09-06T10:48:22.218477+09:00,1,50.5,0.0,6.73,0.0,46.5,0.5,6.75,0.0,47.0,0.0,6.8,0.0,47.3,0.0,6.77,-0.5,46.5,0.5,6.79,0.0,47.5,0.0,6.77,0.0
202609061102,2026-09-06,11,02R,11:05,2026-09-06T10:56:21.508281+09:00,1,51.5,0.5,6.8,0.0,54.0,0.0,6.75,0.0,52.4,0.0,6.81,0.0,52.4,0.0,6.79,0.0,53.3,0.0,6.82,0.5,52.3,0.0,6.8,0.0
202609060902,2026-09-06,09,02R,11:12,2026-09-06T11:02:22.091998+09:00,1,52.0,0.0,6.74,0.0,52.0,0.0,6.71,0.0,54.2,0.0,6.7,0.0,52.1,0.0,6.68,0.0,52.0,0.0,6.67,0.0,52.0,0.0,6.78,0.0
202609060301,2026-09-06,03,01R,11:14,2026-09-06T11:04:22.791709+09:00,1,52.7,0.0,6.85,0.5,53.4,0.0,6.67,0.5,55.3,0.0,6.81,0.5,51.0,1.0,6.84,0.5,52.9,0.0,6.69,1.0,52.4,0.0,6.71,0.5
202609060202,2026-09-06,02,02R,11:16,2026-09-06T11:06:22.709965+09:00,1,53.2,0.0,6.76,0.0,52.4,0.0,6.85,-0.5,52.0,0.0,6.74,-0.5,52.0,0.0,6.73,0.0,52.6,0.0,6.96,-0.5,52.0,0.0,6.8,0.0
202609061007,2026-09-06,10,07R,11:19,2026-09-06T11:10:28.048185+09:00,1,57.6,0.0,6.88,-0.5,51.0,1.0,6.9,-0.5,52.6,0.0,6.88,-0.5,52.8,0.0,6.89,-0.5,53.0,0.0,6.86,-0.5,52.4,0.0,6.95,-0.5
202609060402,2026-09-06,04,02R,11:24,2026-09-06T11:14:26.295558+09:00,1,50.0,0.0,6.7,0.0,52.0,0.0,6.7,0.0,51.3,0.0,6.77,0.0,47.2,0.0,6.7,0.0,47.0,0.0,6.64,-0.5,45.0,2.0,6.65,0.0
202609061702,2026-09-06,17,02R,11:23,2026-09-06T11:14:26.295558+09:00,1,53.1,0.0,6.8,-0.5,53.2,0.0,6.83,0.0,52.0,0.0,6.82,-0.5,46.5,0.5,6.83,-0.5,55.4,0.0,6.81,0.0,52.5,0.0,6.81,0.0
202609061407,2026-09-06,14,07R,11:28,2026-09-06T11:18:21.353936+09:00,1,47.9,0.0,6.76,-0.5,47.0,0.0,6.85,0.0,46.0,1.0,6.79,0.0,47.0,0.0,6.8,-0.5,51.7,0.0,6.83,0.0,46.0,1.0,6.85,0.0
202609061103,2026-09-06,11,03R,11:36,2026-09-06T11:26:21.666420+09:00,1,51.5,0.5,6.8,0.0,51.5,0.5,6.7,0.5,51.5,0.5,6.82,0.0,50.5,1.5,6.8,0.0,52.0,0.0,6.83,0.0,55.7,0.0,6.74,0.0
202609060302,2026-09-06,03,02R,11:41,2026-09-06T11:32:22.087703+09:00,1,57.3,0.0,6.83,0.5,52.0,0.0,6.82,0.5,53.8,0.0,6.7,1.0,52.1,0.0,6.83,0.5,52.8,0.0,6.68,0.5,57.1,0.0,6.85,0.5
202609060903,2026-09-06,09,03R,11:42,2026-09-06T11:32:22.087703+09:00,1,52.0,0.0,6.8,0.0,52.0,0.0,6.73,0.0,54.0,0.0,6.81,-0.5,52.0,0.0,6.73,0.0,45.0,2.0,6.78,0.0,52.0,0.0,6.73,-0.5
202609060203,2026-09-06,02,03R,11:45,2026-09-06T11:36:25.145196+09:00,1,50.5,1.5,6.81,0.0,55.5,0.0,6.89,-0.5,52.3,0.0,6.74,0.5,52.0,0.0,6.79,0.0,53.9,0.0,6.82,-0.5,52.0,0.0,6.79,0.0
202609062201,2026-09-06,22,01R,11:48,2026-09-06T11:38:20.902029+09:00,1,52.4,0.0,6.89,0.0,59.4,0.0,6.87,0.0,52.0,0.0,6.76,0.0,50.0,2.0,6.92,0.0,52.0,0.0,6.96,0.0,52.8,0.0,6.89,0.0
202609061008,2026-09-06,10,08R,11:50,2026-09-06T11:40:24.138680+09:00,1,52.0,0.0,6.8,-0.5,51.5,0.5,6.83,0.0,52.6,0.0,6.81,0.0,53.3,0.0,6.79,-0.5,54.0,0.0,6.85,-0.5,52.0,0.0,6.88,-0.5
202609060403,2026-09-06,04,03R,11:53,2026-09-06T11:44:23.053861+09:00,1,43.5,3.5,6.6,-0.5,44.0,3.0,6.72,-0.5,47.2,0.0,6.75,0.0,44.0,3.0,6.74,0.0,51.5,0.0,6.83,-0.5,52.6,0.0,6.82,-0.5
202609061703,2026-09-06,17,03R,12:00,2026-09-06T11:50:23.281634+09:00,1,45.0,2.0,6.78,-0.5,55.3,0.0,6.93,0.0,52.6,0.0,6.83,0.0,52.0,0.0,6.85,-0.5,52.1,0.0,6.75,-0.5,56.1,0.0,6.86,-0.5
202609061104,2026-09-06,11,04R,12:03,2026-09-06T11:54:17.521850+09:00,1,52.0,0.0,6.79,0.0,52.6,0.0,6.93,0.0,51.5,0.5,6.79,0.0,52.0,0.0,6.86,0.5,52.0,0.0,6.77,0.0,52.5,0.0,6.72,0.0
202609061408,2026-09-06,14,08R,12:05,2026-09-06T11:56:20.028602+09:00,1,51.0,0.0,6.77,0.0,47.0,0.0,6.83,0.0,47.0,0.0,6.84,0.0,50.1,0.0,6.87,-0.5,47.0,0.0,6.84,0.0,46.0,1.0,6.81,0.0
202609060303,2026-09-06,03,03R,12:08,2026-09-06T11:58:21.689746+09:00,1,55.1,0.0,6.77,0.5,52.0,0.0,6.8,0.5,53.9,0.0,6.72,0.5,53.9,0.0,6.69,1.0,63.8,0.0,6.92,0.0,52.2,0.0,6.75,0.0
202609060204,2026-09-06,02,04R,12:14,2026-09-06T12:04:22.245798+09:00,1,53.8,0.0,6.72,-0.5,52.0,0.0,6.89,-0.5,53.2,0.0,6.88,0.0,54.1,0.0,6.88,0.0,51.5,0.5,6.78,0.0,52.6,0.0,6.82,-0.5
202609060904,2026-09-06,09,04R,12:13,2026-09-06T12:04:22.245798+09:00,1,52.0,0.0,6.82,-0.5,52.0,0.0,6.83,0.0,52.0,0.0,6.71,0.0,50.5,1.5,6.88,0.0,52.0,0.0,6.82,0.0,52.1,0.0,6.72,0.0
202609062202,2026-09-06,22,02R,12:18,2026-09-06T12:08:21.650873+09:00,1,52.0,0.0,6.84,0.0,52.0,0.0,6.85,0.0,52.0,0.0,6.89,0.0,56.9,0.0,6.91,-0.5,51.5,0.5,6.85,0.0,52.0,0.0,6.81,0.0
202609060404,2026-09-06,04,04R,12:22,2026-09-06T12:12:23.215095+09:00,1,54.4,0.0,6.75,0.0,44.5,2.5,6.75,-0.5,47.0,0.0,6.77,0.0,48.0,0.0,6.78,0.0,47.3,0.0,6.82,-0.5,48.3,0.0,6.8,0.0
202609061009,2026-09-06,10,09R,12:25,2026-09-06T12:16:23.792156+09:00,1,52.2,0.0,6.84,-0.5,51.5,0.5,6.79,0.0,53.3,0.0,6.87,0.0,52.8,0.0,6.86,-0.5,52.6,0.0,6.77,0.0,53.4,0.0,6.89,0.0
202609061704,2026-09-06,17,04R,12:31,2026-09-06T12:22:20.452447+09:00,1,53.6,0.0,6.82,0.0,55.0,0.0,6.81,-0.5,44.5,2.5,6.81,-0.5,52.0,0.0,6.79,0.0,52.0,0.0,6.85,0.0,52.0,0.0,6.87,-0.5
202609061105,2026-09-06,11,05R,12:34,2026-09-06T12:24:23.419575+09:00,1,53.2,0.0,6.73,0.0,53.0,0.0,6.84,0.0,52.3,0.0,6.77,0.0,56.2,0.0,6.79,0.0,55.4,0.0,6.77,0.0,50.0,2.0,6.74,0.5
202609060304,2026-09-06,03,04R,12:35,2026-09-06T12:26:21.704634+09:00,1,52.0,0.0,6.75,0.5,55.4,0.0,6.74,0.5,53.2,0.0,6.78,0.5,52.0,0.0,6.77,0.0,52.6,0.0,6.84,0.5,53.5,0.0,6.74,0.0
202609061409,2026-09-06,14,09R,12:38,2026-09-06T12:28:19.136922+09:00,1,47.0,0.0,6.77,0.0,53.9,0.0,6.96,0.0,44.0,3.0,6.82,0.0,46.0,1.0,6.86,0.0,47.0,0.0,6.86,0.0,47.9,0.0,6.86,-0.5
202609060205,2026-09-06,02,05R,12:44,2026-09-06T12:34:19.287083+09:00,1,52.7,0.0,6.79,0.0,52.4,0.0,6.79,0.0,52.1,0.0,6.81,-0.5,52.0,0.0,6.79,0.0,52.6,0.0,6.86,-0.5,52.0,0.0,6.92,-0.5
202609060905,2026-09-06,09,05R,12:44,2026-09-06T12:34:19.287083+09:00,1,51.5,0.5,6.77,0.0,52.0,0.0,6.76,0.0,54.4,0.0,6.82,0.0,53.3,0.0,6.82,0.0,46.5,0.5,6.79,0.0,52.9,0.0,6.84,0.0
202609062203,2026-09-06,22,03R,12:49,2026-09-06T12:40:20.689826+09:00,1,54.0,0.0,6.8,0.0,53.8,0.0,6.85,0.0,52.0,0.0,6.84,0.0,52.0,0.0,6.86,0.0,52.2,0.0,6.88,0.0,52.0,0.0,6.85,0.0
202609060405,2026-09-06,04,05R,12:52,2026-09-06T12:42:25.611156+09:00,1,53.3,0.0,6.78,0.0,47.0,0.0,6.8,-0.5,48.1,0.0,6.79,0.0,46.0,1.0,6.8,0.0,46.0,1.0,6.72,0.0,46.5,0.5,6.79,0.0
202609061010,2026-09-06,10,10R,12:56,2026-09-06T12:46:25.125773+09:00,1,52.0,0.0,6.92,-0.5,52.0,0.0,6.86,-0.5,52.0,0.0,6.79,0.0,53.5,0.0,6.87,-0.5,52.2,0.0,6.91,-0.5,52.7,0.0,6.84,-0.5
202609060305,2026-09-06,03,05R,13:02,2026-09-06T12:52:24.797631+09:00,1,52.6,0.0,,0.5,52.3,0.0,,1.0,52.0,0.0,,0.5,51.0,1.0,,0.0,52.6,0.0,,0.5,52.0,0.0,,0.5
202609061705,2026-09-06,17,05R,13:01,2026-09-06T12:52:24.797631+09:00,1,52.0,0.0,6.83,-0.5,52.0,0.0,6.79,-0.5,52.3,0.0,6.87,0.0,52.2,0.0,6.87,-0.5,47.4,0.0,6.78,0.0,52.0,0.0,6.78,0.0
202609061106,2026-09-06,11,06R,13:05,2026-09-06T12:56:24.368764+09:00,1,52.3,0.0,6.71,0.0,52.0,0.0,6.77,0.0,52.0,0.0,6.86,0.0,54.0,0.0,6.82,0.0,50.5,1.5,6.91,0.0,54.1,0.0,6.74,0.0
202609061410,2026-09-06,14,10R,13:09,2026-09-06T13:00:41.113698+09:00,1,47.0,0.0,6.78,0.0,44.5,2.5,6.84,0.0,47.0,0.0,6.83,0.0,47.6,0.0,6.82,0.0,44.5,2.5,6.82,-0.5,47.0,0.0,6.89,0.0
202609060206,2026-09-06,02,06R,13:14,2026-09-06T13:04:20.894447+09:00,1,53.2,0.0,6.78,-0.5,54.1,0.0,6.76,-0.5,51.0,1.0,6.79,-0.5,53.2,0.0,6.83,-0.5,52.0,0.0,6.77,-0.5,52.2,0.0,6.79,0.0
202609060906,2026-09-06,09,06R,13:15,2026-09-06T13:06:23.601545+09:00,1,52.0,0.0,6.83,-0.5,52.4,0.0,6.86,0.0,52.0,0.0,6.83,0.0,52.0,0.0,6.8,0.0,52.0,0.0,6.82,0.0,52.2,0.0,6.88,0.0
202609062204,2026-09-06,22,04R,13:18,2026-09-06T13:08:22.285070+09:00,1,53.4,0.0,6.8,0.0,50.5,1.5,6.82,0.0,52.0,0.0,6.86,0.0,53.3,0.0,6.88,0.0,52.4,0.0,6.84,0.0,52.4,0.0,6.88,0.0
202609060406,2026-09-06,04,06R,13:22,2026-09-06T13:12:22.759038+09:00,1,50.3,0.0,6.84,-0.5,52.0,0.0,6.86,-0.5,47.6,0.0,6.84,0.0,45.0,2.0,6.79,-0.5,49.5,0.0,6.81,0.0,47.0,0.0,6.8,0.0
202609061706,2026-09-06,17,06R,13:28,2026-09-06T13:18:20.966951+09:00,1,56.8,0.0,6.81,-0.5,52.0,0.0,6.76,0.0,53.2,0.0,6.82,0.0,55.4,0.0,6.87,-0.5,48.8,0.0,6.78,-0.5,52.0,0.0,6.87,-0.5
202609060306,2026-09-06,03,06R,13:29,2026-09-06T13:20:18.029074+09:00,1,52.1,0.0,6.71,0.5,52.1,0.0,6.65,0.5,55.4,0.0,6.7,0.5,53.0,0.0,6.78,0.5,52.4,0.0,6.7,1.5,52.0,0.0,6.74,0.5
202609061107,2026-09-06,11,07R,13:32,2026-09-06T13:22:20.384556+09:00,1,51.0,1.0,6.74,0.0,53.6,0.0,6.79,0.0,52.2,0.0,6.8,0.0,52.0,0.0,6.86,0.0,52.8,0.0,6.85,0.0,52.0,0.0,6.74,0.0
202609061011,2026-09-06,10,11R,13:35,2026-09-06T13:26:26.517322+09:00,1,51.5,0.5,6.83,0.0,52.0,0.0,6.85,-0.5,53.3,0.0,6.98,-0.5,57.1,0.0,6.91,-0.5,52.7,0.0,6.88,-0.5,52.8,0.0,6.81,-0.5
202609062205,2026-09-06,22,05R,13:44,2026-09-06T13:34:26.276917+09:00,1,50.0,2.0,6.86,0.0,53.7,0.0,6.86,0.0,53.2,0.0,6.9,0.5,52.0,0.0,6.79,0.0,55.8,0.0,6.87,0.0,59.4,0.0,6.94,0.0
202609060207,2026-09-06,02,07R,13:45,2026-09-06T13:36:22.427981+09:00,1,51.5,0.5,6.73,-0.5,52.6,0.0,6.88,-0.5,53.9,0.0,6.79,-0.5,52.0,0.0,6.77,-0.5,52.0,0.0,6.7,0.0,52.1,0.0,6.95,-0.5
202609060907,2026-09-06,09,07R,13:46,2026-09-06T13:36:22.427981+09:00,1,52.0,0.0,6.77,0.0,52.0,0.0,6.74,0.0,51.5,0.5,6.81,0.0,52.0,0.0,6.78,0.0,52.0,0.0,6.81,0.0,54.5,0.0,6.84,0.5
202609061411,2026-09-06,14,11R,13:49,2026-09-06T13:40:24.763480+09:00,1,47.0,0.0,6.75,0.0,47.0,0.0,6.82,-0.5,46.5,0.5,6.89,0.0,47.0,0.0,6.85,-0.5,46.5,0.5,6.8,0.0,47.0,0.0,6.89,0.0
202609060407,2026-09-06,04,07R,13:53,2026-09-06T13:44:22.006838+09:00,1,46.0,1.0,6.78,-0.5,54.7,0.0,6.85,0.0,47.0,0.0,6.74,0.0,45.5,1.5,6.74,0.0,51.3,0.0,6.75,0.0,47.0,0.0,6.73,0.0
202609060307,2026-09-06,03,07R,14:01,2026-09-06T13:52:22.720020+09:00,1,55.5,0.0,6.75,0.5,52.1,0.0,6.79,0.5,51.0,1.0,6.71,0.5,52.4,0.0,6.76,0.5,52.0,0.0,6.79,1.0,63.8,0.0,6.94,0.0
202609061707,2026-09-06,17,07R,14:01,2026-09-06T13:52:22.720020+09:00,1,52.0,0.0,6.75,0.0,46.5,0.5,6.79,-0.5,52.1,0.0,6.75,-0.5,55.3,0.0,6.91,0.0,52.0,0.0,6.84,0.0,57.4,0.0,6.86,-0.5
202609061108,2026-09-06,11,08R,14:08,2026-09-06T13:58:21.269317+09:00,1,52.0,0.0,6.79,-0.5,50.5,1.5,6.77,0.0,52.1,0.0,6.77,0.0,52.0,0.0,6.82,0.0,53.1,0.0,6.83,0.5,52.6,0.0,6.83,0.0
202609061012,2026-09-06,10,12R,14:11,2026-09-06T14:02:20.400612+09:00,1,53.3,0.0,6.75,-0.5,52.4,0.0,6.77,-0.5,52.0,0.0,6.76,0.0,53.7,0.0,6.88,-0.5,52.4,0.0,6.9,-0.5,52.2,0.0,6.84,-0.5
202609062206,2026-09-06,22,06R,14:14,2026-09-06T14:04:21.711327+09:00,1,52.1,0.0,6.88,0.0,53.0,0.0,6.9,0.0,53.0,0.0,6.98,0.0,52.8,0.0,6.93,0.0,52.7,0.0,6.91,0.0,51.5,0.5,6.89,0.0
202609060208,2026-09-06,02,08R,14:16,2026-09-06T14:06:19.721951+09:00,1,52.7,0.0,6.81,-0.5,52.0,0.0,6.79,-0.5,52.4,0.0,6.88,-0.5,52.3,0.0,6.8,0.0,53.8,0.0,6.8,-0.5,53.4,0.0,6.9,-0.5
202609060908,2026-09-06,09,08R,14:18,2026-09-06T14:08:18.518723+09:00,1,50.5,1.5,6.86,0.0,52.0,0.0,6.82,0.0,52.0,0.0,6.74,-0.5,53.2,0.0,6.86,0.0,50.5,1.5,6.82,-0.5,54.2,0.0,6.78,0.0
202609060408,2026-09-06,04,08R,14:24,2026-09-06T14:14:23.665506+09:00,1,47.7,0.0,6.76,0.0,44.0,3.0,6.75,0.0,50.0,0.0,6.68,0.0,54.2,0.0,6.76,0.0,44.0,3.0,6.78,-0.5,52.0,0.0,6.86,0.0
202609061412,2026-09-06,14,12R,14:28,2026-09-06T14:18:18.917007+09:00,1,46.5,0.5,6.82,0.0,47.0,0.0,6.77,0.0,47.1,0.0,6.84,0.0,47.0,0.0,6.78,0.0,47.0,0.0,6.9,0.0,47.0,0.0,6.89,0.0
202609060308,2026-09-06,03,08R,14:31,2026-09-06T14:22:19.207590+09:00,1,51.0,1.0,6.64,0.5,52.0,0.0,6.75,0.5,56.0,0.0,6.73,0.5,52.3,0.0,6.57,1.0,57.1,0.0,6.77,0.5,52.0,0.0,6.75,1.0
202609061708,2026-09-06,17,08R,14:36,2026-09-06T14:26:18.540529+09:00,1,56.6,0.0,6.91,0.0,52.0,0.0,6.96,-0.5,52.0,0.0,6.93,0.0,50.0,2.0,6.94,-0.5,52.0,0.0,6.93,-0.5,44.5,2.5,6.89,-0.5
202609061109,2026-09-06,11,09R,14:41,2026-09-06T14:32:23.389211+09:00,1,53.3,0.0,6.67,0.0,52.0,0.0,6.76,0.0,52.0,0.0,6.67,0.0,53.0,0.0,6.76,0.0,52.0,0.0,6.69,0.0,53.3,0.0,6.75,0.0
202609062207,2026-09-06,22,07R,14:44,2026-09-06T14:34:18.974731+09:00,1,53.8,0.0,6.91,-0.5,52.2,0.0,6.88,-0.5,52.1,0.0,6.92,0.0,52.3,0.0,6.89,0.0,52.0,0.0,6.89,0.0,52.0,0.0,6.84,0.5
202609060209,2026-09-06,02,09R,14:48,2026-09-06T14:38:22.504663+09:00,1,53.2,0.0,6.8,0.0,52.0,0.0,6.86,0.0,52.7,0.0,6.83,0.0,55.5,0.0,6.9,0.0,52.4,0.0,6.82,0.0,54.1,0.0,6.94,0.0
202609060909,2026-09-06,09,09R,14:50,2026-09-06T14:40:25.645668+09:00,1,52.9,0.0,7.02,0.0,54.0,0.0,6.81,-0.5,52.0,0.0,6.88,0.0,52.1,0.0,6.8,0.0,50.5,1.5,6.81,-0.5,52.0,0.0,6.82,0.0
202609060409,2026-09-06,04,09R,14:56,2026-09-06T14:46:23.973146+09:00,1,47.0,0.0,6.71,0.0,51.8,0.0,6.77,-0.5,45.0,2.0,6.79,0.0,47.0,0.0,6.8,-0.5,52.6,0.0,6.82,-0.5,47.1,0.0,6.86,0.0
202609060309,2026-09-06,03,09R,14:57,2026-09-06T14:48:25.562025+09:00,1,52.0,0.0,6.8,0.0,52.9,0.0,6.71,0.5,53.9,0.0,6.66,1.0,57.3,0.0,6.75,0.5,53.4,0.0,6.75,0.5,52.0,0.0,6.72,0.5
202609061709,2026-09-06,17,09R,15:04,2026-09-06T14:54:21.277906+09:00,1,52.0,0.0,6.93,-0.5,52.3,0.0,6.91,0.0,47.4,0.0,6.81,0.0,55.0,0.0,6.89,-0.5,52.6,0.0,6.87,0.0,53.1,0.0,6.97,-0.5
202609061110,2026-09-06,11,10R,15:11,2026-09-06T15:02:23.142095+09:00,1,52.0,0.0,6.74,0.0,52.4,0.0,6.64,0.0,52.0,0.0,6.77,0.0,52.0,0.0,6.75,0.0,52.0,0.0,6.81,0.0,52.4,0.0,6.82,0.0
202609062208,2026-09-06,22,08R,15:14,2026-09-06T15:04:19.124841+09:00,1,54.1,0.0,6.86,0.0,52.0,0.0,6.86,0.0,52.8,0.0,6.93,0.0,51.5,0.5,6.92,0.0,52.0,0.0,6.95,0.0,53.9,0.0,6.93,0.0
202609061201,2026-09-06,12,01R,15:17,2026-09-06T15:08:27.839704+09:00,1,54.9,0.0,6.95,-0.5,52.0,0.0,7.01,-0.5,54.2,0.0,6.92,-0.5,54.9,0.0,7.05,-0.5,44.5,2.5,6.89,-0.5,49.3,0.0,6.88,-0.5
202609060101,2026-09-06,01,01R,15:19,2026-09-06T15:10:22.632132+09:00,1,56.5,0.0,6.67,-0.5,52.0,0.0,6.78,-0.5,53.2,0.0,6.69,-0.5,52.8,0.0,6.91,-0.5,52.0,0.0,6.78,-0.5,51.5,0.5,6.72,-0.5
202609060210,2026-09-06,02,10R,15:21,2026-09-06T15:12:24.208946+09:00,1,53.2,0.0,6.77,-0.5,51.0,1.0,6.82,-0.5,52.0,0.0,6.83,-0.5,53.8,0.0,6.75,-0.5,50.5,1.5,6.73,0.0,55.0,0.0,6.91,-0.5
202609060910,2026-09-06,09,10R,15:23,2026-09-06T15:14:24.847732+09:00,1,45.5,1.5,6.79,0.0,54.2,0.0,6.85,-0.5,51.5,0.5,6.88,0.0,52.0,0.0,6.83,0.0,51.0,1.0,6.84,0.0,54.5,0.0,6.86,0.0
202609060310,2026-09-06,03,10R,15:25,2026-09-06T15:16:24.428645+09:00,1,52.3,0.0,6.55,1.0,52.8,0.0,6.64,0.5,52.1,0.0,6.57,0.0,52.7,0.0,6.66,1.0,53.5,0.0,6.68,0.0,53.9,0.0,6.66,0.5
202609060701,2026-09-06,07,01R,15:25,2026-09-06T15:16:24.428645+09:00,1,52.1,0.0,6.72,0.0,52.0,0.0,6.83,-0.5,52.0,0.0,6.72,-0.5,54.6,0.0,6.8,-0.5,53.1,0.0,6.8,0.0,55.9,0.0,6.84,0.0
202609060410,2026-09-06,04,10R,15:29,2026-09-06T15:20:20.213203+09:00,1,46.0,1.0,6.82,0.0,48.3,0.0,6.77,-0.5,47.0,0.0,6.81,0.0,47.9,0.0,6.72,-0.5,48.1,0.0,6.75,0.0,54.7,0.0,6.87,0.0
202609061710,2026-09-06,17,10R,15:39,2026-09-06T15:30:28.261179+09:00,1,52.5,0.0,6.98,0.0,54.0,0.0,6.81,0.0,52.0,0.0,6.82,0.0,53.6,0.0,7.02,0.0,52.0,0.0,6.8,0.0,52.0,0.0,6.89,-0.5
