レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202609071103,2026-09-07,11,03R,11:37,2026-09-07T11:46:21.061349+09:00,1,290,1,390,2,270,,,1-2,820,3,1=2,430,2,1=2,230,2,1=3,370,7,2=3,250,4,1-2-3,1910,3,1=2=3,610,3
202609070302,2026-09-07,03,02R,11:41,2026-09-07T11:52:22.555401+09:00,2,190,2,180,1,150,,,2-1,560,2,1=2,270,1,1=2,200,3,2=6,150,1,1=6,360,6,2-1-6,2070,6,1=2=6,920,5
202609070903,2026-09-07,09,03R,11:42,2026-09-07T11:52:22.555401+09:00,1,130,1,100,4,140,,,1-4,620,3,1=4,640,4,1=4,200,3,1=6,350,5,4=6,2080,15,1-4-6,4450,17,1=4=6,3070,10
202609072201,2026-09-07,22,01R,11:47,2026-09-07T11:56:20.438750+09:00,1,150,1,130,3,160,,,1-3,260,1,1=3,200,1,1=3,110,2,1=4,100,1,3=4,230,5,1-3-4,550,1,1=3=4,230,1
202609071008,2026-09-07,10,08R,11:51,2026-09-07T12:01:06.962191+09:00,5,840,5,360,1,140,,,5-1,2950,8,1=5,1210,4,1=5,260,4,2=5,280,6,1=2,120,1,5-1-2,8910,24,1=2=5,620,3
202609070403,2026-09-07,04,03R,11:53,2026-09-07T12:01:06.962191+09:00,2,320,2,140,3,520,,,2-3,2040,8,2=3,1430,7,2=3,520,8,2=4,290,4,3=4,640,11,2-3-4,7680,29,2=3=4,2630,12
202609071304,2026-09-07,13,04R,11:57,2026-09-07T12:06:26.291805+09:00,6,730,6,170,2,120,,,6-2,4240,18,2=6,1140,5,2=6,420,7,3=6,3690,15,2=3,630,9,6-2-3,25680,86,2=3=6,3820,15
202609071603,2026-09-07,16,03R,11:59,2026-09-07T12:08:20.020161+09:00,4,190,4,140,2,150,,,4-2,3180,20,2=4,1430,9,2=4,420,6,4=5,320,2,2=5,530,10,4-2-5,8890,45,2=4=5,950,6
202609071104,2026-09-07,11,04R,12:03,2026-09-07T12:12:21.133625+09:00,5,1510,5,220,1,130,,,5-1,3850,13,1=5,1060,6,1=5,370,5,2=5,320,4,1=2,470,7,5-1-2,11840,39,1=2=5,1750,6
202609071408,2026-09-07,14,08R,12:05,2026-09-07T12:14:20.053432+09:00,1,130,1,220,3,550,,,1-3,1110,4,1=3,920,2,1=3,380,4,1=4,590,7,3=4,840,10,1-3-4,7590,21,1=3=4,2240,10
202609070303,2026-09-07,03,03R,12:08,2026-09-07T12:16:22.280717+09:00,1,300,1,270,3,210,,,1-3,1430,6,1=3,910,7,1=3,250,3,1=2,430,10,2=3,350,8,1-3-2,7600,40,1=2=3,1330,8
202609070904,2026-09-07,09,04R,12:13,2026-09-07T12:22:24.024105+09:00,1,130,1,110,2,120,,,1-2,230,1,1=2,160,1,1=2,110,1,1=4,140,2,2=4,140,3,1-2-4,400,1,1=2=4,220,1
202609072202,2026-09-07,22,02R,12:18,2026-09-07T12:26:24.252092+09:00,1,100,1,100,2,230,,,1-2,480,3,1=2,290,1,1=2,180,2,1=3,310,5,2=3,510,9,1-2-3,1400,6,1=2=3,650,4
202609070404,2026-09-07,04,04R,12:22,2026-09-07T12:30:33.410456+09:00,1,240,1,110,4,100,,,1-4,590,1,1=4,440,2,1=4,200,1,1=3,330,7,3=4,230,4,1-4-3,4450,18,1=3=4,790,3
202609071009,2026-09-07,10,09R,12:25,2026-09-07T12:34:23.394280+09:00,2,250,2,170,3,450,,,2-3,1640,8,2=3,1090,5,2=3,550,6,2=5,870,7,3=5,980,9,2-3-5,7400,27,2=3=5,2420,10
202609071604,2026-09-07,16,04R,12:28,2026-09-07T12:36:25.973774+09:00,2,1570,2,230,4,120,,,2-4,2770,12,2=4,1300,7,2=4,270,4,2=5,1220,13,4=5,380,5,2-4-5,13560,53,2=4=5,3120,14
202609071105,2026-09-07,11,05R,12:31,2026-09-07T12:42:25.867850+09:00,1,100,1,100,2,210,,,1-2,240,1,1=2,190,1,1=2,120,1,1=3,260,4,2=3,430,7,1-2-3,560,1,1=2=3,280,1
202609071305,2026-09-07,13,05R,12:33,2026-09-07T12:42:25.867850+09:00,2,220,2,120,1,230,,,2-1,340,1,1=2,150,1,1=2,120,2,2=3,100,1,1=3,140,3,2-1-3,710,2,1=2=3,250,1
202609070304,2026-09-07,03,04R,12:35,2026-09-07T12:46:24.371550+09:00,1,800,1,150,2,200,,,1-2,670,1,1=2,510,4,1=2,240,4,1=4,180,2,2=4,300,6,1-2-4,2260,5,1=2=4,770,3
202609071409,2026-09-07,14,09R,12:38,2026-09-07T12:48:24.643013+09:00,4,500,4,150,1,120,,,4-1,1380,8,1=4,410,2,1=4,260,4,2=4,300,5,1=2,350,8,4-1-2,4890,25,1=2=4,580,3
202609070905,2026-09-07,09,05R,12:44,2026-09-07T12:54:22.191570+09:00,1,130,1,100,3,150,,,1-3,230,1,1=3,200,1,1=3,150,3,1=4,130,1,3=4,260,6,1-3-4,600,1,1=3=4,440,2
202609072203,2026-09-07,22,03R,12:48,2026-09-07T12:56:19.800078+09:00,2,190,2,120,4,270,,,2-4,850,3,2=4,500,2,2=4,180,1,2=6,240,3,4=6,430,8,2-4-6,2110,4,2=4=6,870,5
202609070405,2026-09-07,04,05R,12:52,2026-09-07T13:00:53.216834+09:00,1,160,1,100,2,120,,,1-2,430,1,1=2,210,1,1=2,150,1,1=5,490,9,2=5,380,6,1-2-5,2340,6,1=2=5,860,3
202609071605,2026-09-07,16,05R,12:57,2026-09-07T13:08:23.223293+09:00,1,100,1,100,4,120,,,1-4,360,1,1=4,370,1,1=4,210,4,1=5,100,1,4=5,180,3,1-4-5,780,1,1=4=5,230,1
202609071010,2026-09-07,10,10R,12:59,2026-09-07T13:08:23.223293+09:00,1,110,1,140,5,250,,,1-5,1510,6,1=5,1250,4,1=5,280,5,1=2,130,1,2=5,490,9,1-5-2,3450,14,1=2=5,850,3
202609071106,2026-09-07,11,06R,13:01,2026-09-07T13:10:20.700496+09:00,1,150,1,120,2,540,,,1-2,830,3,1=2,730,2,1=2,140,2,1=3,110,1,2=3,170,3,1-2-3,1270,5,1=2=3,200,1
202609070305,2026-09-07,03,05R,13:02,2026-09-07T13:12:17.990241+09:00,6,410,6,320,1,180,,,6-1,1710,11,1=6,740,4,1=6,380,7,4=6,210,2,1=4,380,7,6-1-4,6650,32,1=4=6,560,2
202609071306,2026-09-07,13,06R,13:07,2026-09-07T13:16:21.302585+09:00,1,120,1,100,3,130,,,1-3,530,2,1=3,220,1,1=3,140,1,1=5,410,5,3=5,720,9,1-3-5,1540,5,1=3=5,1070,6
202609071410,2026-09-07,14,10R,13:09,2026-09-07T13:20:22.288961+09:00,1,120,1,100,3,350,,,1-3,750,4,1=3,420,3,1=3,190,3,1=4,120,1,3=4,260,5,1-3-4,1020,4,1=3=4,310,2
202609070906,2026-09-07,09,06R,13:15,2026-09-07T13:24:24.977619+09:00,1,100,1,110,4,150,,,1-4,420,3,1=4,360,3,1=4,190,2,1=6,370,7,4=6,690,11,1-4-6,2550,9,1=4=6,1530,7
202609072204,2026-09-07,22,04R,13:19,2026-09-07T13:28:19.736728+09:00,4,610,4,230,2,200,,,4-2,1030,5,2=4,510,3,2=4,100,1,1=4,160,3,1=2,100,2,4-2-1,1790,6,1=2=4,170,1
202609070406,2026-09-07,04,06R,13:22,2026-09-07T13:30:35.578628+09:00,1,390,1,160,2,100,,,1-2,470,3,1=2,210,1,1=2,120,1,1=3,230,5,2=3,170,3,1-2-3,880,2,1=2=3,260,1
202609071606,2026-09-07,16,06R,13:28,2026-09-07T13:36:17.924594+09:00,4,480,4,190,1,180,,,4-1,970,7,1=4,450,2,1=4,190,3,3=4,230,6,1=3,190,3,4-1-3,2470,15,1=3=4,360,1
202609070306,2026-09-07,03,06R,13:29,2026-09-07T13:38:19.817532+09:00,2,310,2,210,3,150,,,2-3,1180,8,2=3,670,4,2=3,190,6,1=2,160,1,1=3,170,2,2-3-1,3170,16,1=2=3,380,1
202609071011,2026-09-07,10,11R,13:32,2026-09-07T13:40:23.608194+09:00,4,230,4,230,2,320,,,4-2,3930,9,2=4,1330,5,2=4,360,5,4=5,1260,12,2=5,960,11,4-2-5,19000,42,2=4=5,4690,13
202609071107,2026-09-07,11,07R,13:37,2026-09-07T13:46:24.920704+09:00,4,410,4,180,2,120,,,4-2,500,2,2=4,250,1,2=4,150,1,3=4,300,6,2=3,180,2,4-2-3,1560,4,2=3=4,250,1
202609071307,2026-09-07,13,07R,13:40,2026-09-07T13:50:29.427867+09:00,4,670,4,180,3,390,,,4-3,5680,17,3=4,3040,9,3=4,650,10,2=4,210,3,2=3,100,1,4-3-2,14390,46,2=3=4,1010,5
202609072205,2026-09-07,22,05R,13:44,2026-09-07T13:54:22.819809+09:00,4,360,4,350,6,630,,,4-6,4420,16,4=6,2610,11,4=6,550,6,4=5,580,8,5=6,880,11,4-6-5,6530,27,4=5=6,2280,10
202609070907,2026-09-07,09,07R,13:46,2026-09-07T13:54:22.819809+09:00,3,1440,3,320,1,100,,,3-1,2170,6,1=3,290,1,1=3,140,1,3=5,320,6,1=5,220,3,3-1-5,6360,21,1=3=5,520,2
202609071411,2026-09-07,14,11R,13:49,2026-09-07T13:58:24.376574+09:00,3,890,3,390,4,150,,,3-4,4640,22,3=4,3040,14,3=4,490,11,3=6,320,6,4=6,280,4,3-4-6,10930,59,3=4=6,1570,8
202609070407,2026-09-07,04,07R,13:53,2026-09-07T14:04:27.104404+09:00,5,910,5,2210,1,1140,,,5-1,7900,18,1=5,4220,14,1=5,650,11,2=5,160,1,1=2,180,2,5-1-2,18680,49,1=2=5,920,4
202609070307,2026-09-07,03,07R,13:56,2026-09-07T14:04:27.104404+09:00,4,280,4,100,3,190,,,4-3,720,4,3=4,310,1,3=4,140,1,1=4,150,3,1=3,150,2,4-3-1,1630,5,1=3=4,220,1
202609071607,2026-09-07,16,07R,14:03,2026-09-07T14:14:23.858429+09:00,1,120,1,120,3,390,,,1-3,990,4,1=3,1040,7,1=3,650,8,1=5,230,4,3=5,580,6,1-3-5,1640,4,1=3=5,670,4
202609071108,2026-09-07,11,08R,14:06,2026-09-07T14:14:23.858429+09:00,1,430,1,530,2,160,,,1-2,610,3,1=2,270,1,1=2,180,3,1=5,160,2,2=5,120,1,1-2-5,960,2,1=2=5,210,1
202609071308,2026-09-07,13,08R,14:08,2026-09-07T14:16:23.667415+09:00,3,170,3,100,1,100,,,3-1,640,2,1=3,190,1,1=3,140,2,2=3,350,5,1=2,420,6,3-1-2,2280,9,1=2=3,490,3
202609071012,2026-09-07,10,12R,14:11,2026-09-07T14:20:32.144970+09:00,1,100,1,130,6,930,,,1-6,2840,5,1=6,2600,6,1=6,900,7,1=3,570,4,3=6,4860,14,1-6-3,17120,27,1=3=6,2050,10
202609072206,2026-09-07,22,06R,14:14,2026-09-07T14:22:19.646915+09:00,1,140,1,100,4,110,,,1-4,410,1,1=4,310,2,1=4,140,1,1=6,350,5,4=6,390,7,1-4-6,1720,5,1=4=6,730,2
202609070908,2026-09-07,09,08R,14:17,2026-09-07T14:26:18.547642+09:00,3,150,3,110,1,100,,,3-1,770,4,1=3,200,1,1=3,120,1,3=6,330,7,1=6,270,4,3-1-6,1940,6,1=3=6,500,2
202609070308,2026-09-07,03,08R,14:24,2026-09-07T14:32:20.684882+09:00,2,1170,2,270,4,160,,,2-4,5510,16,2=4,2500,10,2=4,570,9,2=6,1410,15,4=6,340,5,2-4-6,22670,60,2=4=6,3640,14
202609070408,2026-09-07,04,08R,14:24,2026-09-07T14:32:20.684882+09:00,4,130,4,100,6,250,,,4-6,370,1,4=6,310,1,4=6,100,1,2=4,150,2,2=6,400,8,4-6-2,890,2,2=4=6,520,2
202609071412,2026-09-07,14,12R,14:28,2026-09-07T14:36:24.831876+09:00,1,110,1,100,3,220,,,1-3,280,1,1=3,270,2,1=3,130,1,1=4,170,3,3=4,330,5,1-3-4,870,2,1=3=4,500,2
202609071309,2026-09-07,13,09R,14:34,2026-09-07T14:44:23.517043+09:00,1,130,1,120,3,180,,,1-3,180,1,1=3,210,1,1=3,140,1,1=2,170,2,2=3,310,6,1-3-2,690,2,1=2=3,360,1
202609071608,2026-09-07,16,08R,14:36,2026-09-07T14:46:30.080346+09:00,2,450,2,220,3,1270,,,2-3,4690,20,2=3,4150,12,2=3,780,12,1=2,230,3,1=3,640,10,2-3-1,18800,68,1=2=3,1420,7
202609071109,2026-09-07,11,09R,14:41,2026-09-07T14:50:22.037740+09:00,1,110,1,130,4,350,,,1-4,950,5,1=4,1070,5,1=4,260,6,1=5,170,1,4=5,820,11,1-4-5,2980,13,1=4=5,1020,5
202609072207,2026-09-07,22,07R,14:44,2026-09-07T14:52:21.135734+09:00,1,110,1,100,2,220,,,1-2,310,2,1=2,150,1,1=2,140,2,1=4,130,1,2=4,390,9,1-2-4,800,2,1=2=4,440,2
202609070909,2026-09-07,09,09R,14:48,2026-09-07T14:58:24.961330+09:00,1,130,1,100,3,260,,,1-3,420,3,1=3,410,3,1=3,160,3,1=2,150,2,2=3,330,6,1-3-2,1260,6,1=2=3,410,2
202609070309,2026-09-07,03,09R,14:52,2026-09-07T15:04:20.947211+09:00,1,150,1,170,4,200,,,1-4,770,3,1=4,540,2,1=4,200,1,1=2,380,8,2=4,420,10,1-4-2,2830,9,1=2=4,650,2
202609070409,2026-09-07,04,09R,14:56,2026-09-07T15:04:20.947211+09:00,1,160,1,170,5,370,,,1-5,770,2,1=5,680,3,1=5,160,2,1=2,250,3,2=5,480,10,1-5-2,4140,15,1=2=5,950,5
202609071310,2026-09-07,13,10R,15:03,2026-09-07T15:12:16.222880+09:00,1,100,1,150,2,360,,,1-2,310,1,1=2,330,1,1=2,220,2,1=5,300,4,2=5,650,10,1-2-5,2050,8,1=2=5,1070,7
202609071609,2026-09-07,16,09R,15:05,2026-09-07T15:14:24.931031+09:00,3,490,3,150,1,100,,,3-1,1090,5,1=3,260,2,1=3,240,3,3=5,480,7,1=5,600,10,3-1-5,5080,17,1=3=5,940,5
202609071110,2026-09-07,11,10R,15:10,2026-09-07T15:18:18.983429+09:00,1,120,1,100,5,430,,,1-5,1670,5,1=5,1150,5,1=5,360,6,1=6,270,3,5=6,1220,13,1-5-6,11420,28,1=5=6,4870,13
202609072208,2026-09-07,22,08R,15:13,2026-09-07T15:20:27.503838+09:00,1,120,1,140,2,210,,,1-2,290,1,1=2,240,1,1=2,280,5,1=4,180,3,2=4,520,8,1-2-4,1280,6,1=2=4,470,2
202609072401,2026-09-07,24,01R,15:15,2026-09-07T15:26:21.163248+09:00,1,100,1,100,3,310,,,1-3,420,2,1=3,290,2,1=3,120,1,1=2,200,3,2=3,340,6,1-3-2,930,2,1=2=3,340,1
202609070101,2026-09-07,01,01R,15:18,2026-09-07T15:26:21.163248+09:00,1,200,1,270,6,270,,,1-6,550,1,1=6,540,3,1=6,130,1,1=2,250,5,2=6,230,3,1-6-2,2310,5,1=2=6,630,2
202609070701,2026-09-07,07,01R,15:20,2026-09-07T15:28:20.242925+09:00,4,410,4,200,3,200,,,4-3,1130,5,3=4,540,3,3=4,200,2,2=4,170,1,2=3,240,5,4-3-2,2700,11,2=3=4,310,1
202609070310,2026-09-07,03,10R,15:22,2026-09-07T15:30:32.749906+09:00,1,180,1,100,2,100,,,1-2,280,2,1=2,150,1,1=2,100,1,1=5,370,7,2=5,180,3,1-2-5,1060,6,1=2=5,390,2
202609070910,2026-09-07,09,10R,15:22,2026-09-07T15:30:32.749906+09:00,1,100,1,150,2,470,,,1-2,220,1,1=2,190,1,1=2,130,1,1=6,320,5,2=6,620,11,1-2-6,1680,7,1=2=6,940,6
202609070410,2026-09-07,04,10R,15:29,2026-09-07T15:38:27.644601+09:00,3,1220,3,410,1,100,,,3-1,1960,8,1=3,280,2,1=3,230,4,3=4,390,7,1=4,160,1,3-1-4,5170,16,1=3=4,630,3
202609071610,2026-09-07,16,10R,15:35,2026-09-07T15:44:20.528905+09:00,1,160,1,120,3,130,,,1-3,290,1,1=3,190,1,1=3,140,1,1=2,270,4,2=3,760,10,1-3-2,1140,3,1=2=3,690,3
202609071311,2026-09-07,13,11R,15:40,2026-09-07T15:48:24.020565+09:00,1,130,1,100,3,100,,,1-3,370,2,1=3,340,2,1=3,120,1,1=2,120,2,2=3,130,3,1-3-2,890,3,1=2=3,270,1
202609070102,2026-09-07,01,02R,15:42,2026-09-07T15:50:28.121918+09:00,5,260,5,150,3,1420,,,5-3,6460,21,3=5,3590,14,3=5,770,13,1=5,200,1,1=3,500,11,5-3-1,17040,61,1=3=5,1690,8
202609072209,2026-09-07,22,09R,15:44,2026-09-07T15:52:24.740391+09:00,1,140,1,140,2,140,,,1-2,200,1,1=2,150,1,1=2,100,1,1=3,130,2,2=3,150,3,1-2-3,460,1,1=2=3,220,1
202609072402,2026-09-07,24,02R,15:45,2026-09-07T15:52:24.740391+09:00,3,260,3,210,4,420,,,3-4,4830,20,3=4,2070,9,3=4,390,7,3=5,470,9,4=5,350,5,3-4-5,18550,68,3=4=5,2470,14
202609070702,2026-09-07,07,02R,15:48,2026-09-07T15:56:21.632136+09:00,1,270,1,190,5,170,,,1-5,1000,5,1=5,790,5,1=5,220,5,1=2,160,2,2=5,130,1,1-5-2,1970,6,1=2=5,380,2
202609071111,2026-09-07,11,11R,15:51,2026-09-07T16:00:48.501880+09:00,1,110,1,100,4,100,,,1-4,420,2,1=4,130,1,1=4,180,3,1=5,170,2,4=5,520,10,1-4-5,1070,3,1=4=5,450,2
202609070311,2026-09-07,03,11R,15:53,2026-09-07T16:00:48.501880+09:00,4,230,4,120,2,140,,,4-2,1180,4,2=4,890,3,2=4,210,3,1=4,140,1,1=2,160,2,4-2-1,2330,5,1=2=4,240,1
202609070911,2026-09-07,09,11R,15:57,2026-09-07T16:06:27.346446+09:00,1,100,1,100,2,170,,,1-2,270,1,1=2,220,1,1=2,170,1,1=5,280,5,2=5,400,7,1-2-5,1450,4,1=2=5,580,2
202609070411,2026-09-07,04,11R,16:03,2026-09-07T16:12:27.099480+09:00,1,140,1,140,3,210,,,1-3,400,1,1=3,290,1,1=3,140,1,1=4,170,2,3=4,230,3,1-3-4,840,1,1=3=4,330,1
202609070103,2026-09-07,01,03R,16:07,2026-09-07T16:16:20.565186+09:00,5,2820,5,460,4,220,,,5-4,4600,24,4=5,2250,12,4=5,910,8,1=5,1950,14,1=4,710,6,5-4-1,36370,113,1=4=5,3590,15
202609071611,2026-09-07,16,11R,16:11,2026-09-07T16:20:26.307333+09:00,2,180,2,100,5,370,,,2-5,8240,17,2=5,3460,8,2=5,670,9,1=2,100,1,1=5,300,7,2-5-1,30180,54,1=2=5,1420,6
202609070703,2026-09-07,07,03R,16:13,2026-09-07T16:22:24.707626+09:00,2,510,2,270,3,190,,,2-3,1570,9,2=3,910,4,2=3,410,5,2=6,1450,13,3=6,950,8,2-3-6,26000,59,2=3=6,17510,15
202609072403,2026-09-07,24,03R,16:15,2026-09-07T16:24:24.099024+09:00,1,140,1,110,6,150,,,1-6,560,2,1=6,550,2,1=6,210,2,1=4,360,5,4=6,660,12,1-6-4,3030,9,1=4=6,1550,6
202609072210,2026-09-07,22,10R,16:20,2026-09-07T16:28:23.768852+09:00,2,340,2,130,3,260,,,2-3,770,4,2=3,510,3,2=3,210,4,1=2,110,1,1=3,110,1,2-3-1,3280,10,1=2=3,310,1
202609071312,2026-09-07,13,12R,16:23,2026-09-07T16:32:24.761249+09:00,1,100,1,100,4,210,,,1-4,520,2,1=4,300,2,1=4,140,2,1=3,130,1,3=4,240,6,1-4-3,1260,3,1=3=4,430,1
202609071112,2026-09-07,11,12R,16:29,2026-09-07T16:38:29.848630+09:00,1,100,1,100,5,210,,,1-5,750,4,1=5,1020,4,1=5,380,4,1=6,500,5,5=6,1360,13,1-5-6,3170,15,1=5=6,2180,10
202609070312,2026-09-07,03,12R,16:25,2026-09-07T16:40:32.724876+09:00,1,110,1,120,4,400,,,1-4,800,3,1=4,590,3,1=4,230,3,1=6,340,5,4=6,1100,14,1-4-6,3280,10,1=4=6,1040,5
202609070104,2026-09-07,01,04R,16:33,2026-09-07T16:42:26.163007+09:00,1,460,1,510,5,200,,,1-5,5730,27,1=5,1920,8,1=5,870,12,1=4,260,4,4=5,250,3,1-5-4,11120,42,1=4=5,1230,8
