レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202609060912,2026-09-06,09,12R,16:35,2026-09-06T16:44:22.758399+09:00,2,420,2,130,1,100,,,2-1,960,5,1=2,180,1,1=2,110,1,2=3,300,7,1=3,160,2,2-1-3,3300,12,1=2=3,290,1
202609060412,2026-09-06,04,12R,16:38,2026-09-06T16:46:18.548618+09:00,1,100,1,100,3,280,,,1-3,830,4,1=3,650,4,1=3,330,4,1=6,350,5,3=6,1930,14,1-3-6,5980,18,1=3=6,3130,10
202609061204,2026-09-06,12,04R,16:45,2026-09-06T16:56:17.833011+09:00,3,580,3,320,4,630,,,3-4,4770,15,3=4,3850,10,3=4,570,8,2=3,200,3,2=4,450,7,3-4-2,10870,37,2=3=4,1180,5
202609061712,2026-09-06,17,12R,16:50,2026-09-06T16:58:19.202664+09:00,1,100,1,100,4,180,,,1-4,250,1,1=4,370,2,1=4,150,1,1=2,150,1,2=4,290,5,1-4-2,690,2,1=2=4,230,1
202609060704,2026-09-06,07,04R,16:52,2026-09-06T17:00:41.172372+09:00,3,500,3,200,2,300,,,3-2,8040,16,2=3,2120,8,2=3,180,2,3=4,200,5,2=4,190,4,3-2-4,9710,36,2=3=4,1130,5
202609062211,2026-09-06,22,11R,16:56,2026-09-06T17:04:22.835367+09:00,5,1020,5,210,1,120,,,5-1,2900,11,1=5,770,3,1=5,160,1,2=5,260,5,1=2,200,3,5-1-2,6610,22,1=2=5,510,3
202609060105,2026-09-06,01,05R,17:01,2026-09-06T17:12:21.264257+09:00,4,150,4,170,3,270,,,4-3,1140,6,3=4,800,4,3=4,180,3,2=4,150,2,2=3,270,4,4-3-2,3440,14,2=3=4,750,3
202609061205,2026-09-06,12,05R,17:10,2026-09-06T17:20:26.198583+09:00,1,140,1,110,2,230,,,1-2,320,1,1=2,290,1,1=2,180,1,1=4,240,3,2=4,340,10,1-2-4,1090,2,1=2=4,470,2
202609060705,2026-09-06,07,05R,17:19,2026-09-06T17:28:17.270445+09:00,1,210,1,100,4,110,,,1-4,270,1,1=4,210,1,1=4,120,1,1=3,140,2,3=4,160,3,1-4-3,510,1,1=3=4,220,1
202609062212,2026-09-06,22,12R,17:25,2026-09-06T17:32:22.616430+09:00,1,100,1,100,5,300,,,1-5,730,4,1=5,630,4,1=5,180,3,1=2,180,2,2=5,400,8,1-5-2,2910,14,1=2=5,850,5
202609060106,2026-09-06,01,06R,17:28,2026-09-06T17:38:24.548776+09:00,3,260,3,120,1,100,,,3-1,1470,6,1=3,150,1,1=3,140,1,2=3,220,4,1=2,230,5,3-1-2,5100,17,1=2=3,250,1
202609061206,2026-09-06,12,06R,17:37,2026-09-06T17:48:25.277381+09:00,1,120,1,110,4,130,,,1-4,300,1,1=4,300,2,1=4,150,1,1=2,310,4,2=4,340,6,1-4-2,1470,5,1=2=4,550,2
202609060706,2026-09-06,07,06R,17:46,2026-09-06T17:54:23.627725+09:00,2,220,2,100,4,130,,,2-4,440,2,2=4,220,1,2=4,170,1,2=3,560,8,3=4,840,12,2-4-3,3660,14,2=3=4,1470,6
202609060107,2026-09-06,01,07R,17:55,2026-09-06T18:06:18.949079+09:00,2,1010,2,460,1,170,,,2-1,3650,11,1=2,1050,4,1=2,240,2,2=4,720,10,1=4,310,4,2-1-4,16020,44,1=2=4,2570,8
202609061207,2026-09-06,12,07R,18:04,2026-09-06T18:12:23.283075+09:00,1,120,1,140,2,1050,,,1-2,1360,4,1=2,1050,3,1=2,380,5,1=3,180,3,2=3,710,11,1-2-3,2440,8,1=2=3,630,2
202609060707,2026-09-06,07,07R,18:13,2026-09-06T18:22:26.648916+09:00,4,360,4,170,1,100,,,4-1,1290,5,1=4,550,2,1=4,180,2,4=5,280,6,1=5,180,3,4-1-5,4480,15,1=4=5,950,4
202609060108,2026-09-06,01,08R,18:23,2026-09-06T18:34:22.710334+09:00,6,2100,6,570,5,210,,,6-5,5870,12,5=6,1960,5,5=6,220,3,1=6,290,6,1=5,130,1,6-5-1,10000,23,1=5=6,400,2
202609061208,2026-09-06,12,08R,18:33,2026-09-06T18:44:23.262644+09:00,1,150,1,130,2,230,,,1-2,310,1,1=2,250,1,1=2,140,1,1=4,150,2,2=4,170,3,1-2-4,740,1,1=2=4,160,1
202609060708,2026-09-06,07,08R,18:43,2026-09-06T18:52:24.918274+09:00,1,220,1,110,2,100,,,1-2,320,2,1=2,190,1,1=2,100,1,1=5,320,7,2=5,210,3,1-2-5,1390,6,1=2=5,360,2
202609060109,2026-09-06,01,09R,18:54,2026-09-06T19:02:23.012727+09:00,6,220,6,110,2,130,,,6-2,970,3,2=6,580,2,2=6,260,3,5=6,420,7,2=5,920,13,6-2-5,6790,27,2=5=6,3920,15
202609061209,2026-09-06,12,09R,19:04,2026-09-06T19:14:24.175801+09:00,1,130,1,100,2,100,,,1-2,290,1,1=2,290,2,1=2,180,2,1=6,220,3,2=6,320,6,1-2-6,900,3,1=2=6,520,3
202609060709,2026-09-06,07,09R,19:14,2026-09-06T19:22:22.689670+09:00,2,260,2,160,5,400,,,2-5,2230,7,2=5,1140,3,2=5,410,7,2=4,350,5,4=5,730,10,2-5-4,8340,24,2=4=5,2200,5
202609060110,2026-09-06,01,10R,19:25,2026-09-06T19:34:20.153504+09:00,2,810,2,170,3,350,,,2-3,1670,7,2=3,980,5,2=3,550,10,2=4,270,4,3=4,490,8,2-3-4,7820,34,2=3=4,1460,8
202609061210,2026-09-06,12,10R,19:36,2026-09-06T19:44:19.907563+09:00,1,130,1,130,2,170,,,1-2,240,1,1=2,200,1,1=2,170,2,1=3,220,3,2=3,400,8,1-2-3,800,2,1=2=3,420,2
202609060710,2026-09-06,07,10R,19:47,2026-09-06T19:54:22.565971+09:00,3,2180,3,2150,6,7800,,,3-6,69710,29,3=6,12590,13,3=6,4140,15,3=4,1430,11,4=6,2460,13,3-6-4,376690,114,3=4=6,36400,20
202609060111,2026-09-06,01,11R,19:58,2026-09-06T20:08:16.916701+09:00,4,320,4,200,2,180,,,4-2,1430,6,2=4,890,4,2=4,250,3,3=4,400,6,2=3,490,7,4-2-3,6020,21,2=3=4,1390,6
202609061211,2026-09-06,12,11R,20:07,2026-09-06T20:14:23.112691+09:00,1,130,1,120,3,310,,,1-3,400,2,1=3,350,2,1=3,200,2,1=4,200,3,3=4,480,8,1-3-4,1620,7,1=3=4,1010,4
202609060711,2026-09-06,07,11R,20:16,2026-09-06T20:26:24.285569+09:00,1,140,1,100,3,240,,,1-3,280,1,1=3,350,2,1=3,190,2,1=5,410,7,3=5,580,11,1-3-5,1710,9,1=3=5,910,6
202609060112,2026-09-06,01,12R,20:30,2026-09-06T20:40:20.968818+09:00,1,140,1,110,3,150,,,1-3,310,1,1=3,220,1,1=3,140,1,1=2,150,2,2=3,180,3,1-3-2,700,2,1=2=3,270,1
202609061212,2026-09-06,12,12R,20:38,2026-09-06T20:48:20.817060+09:00,5,1520,5,440,1,100,,,5-1,8580,14,1=5,1030,4,1=5,340,6,3=5,410,7,1=3,170,1,5-1-3,35330,44,1=3=5,750,4
202609060712,2026-09-06,07,12R,20:45,2026-09-06T20:52:20.518805+09:00,1,120,1,100,2,100,,,1-2,170,1,1=2,150,1,1=2,130,1,1=4,210,5,2=4,180,3,1-2-4,580,2,1=2=4,390,3
