レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202609121808,2026-09-12,18,08R,14:17,2026-09-12T14:30:31.718726+09:00,1,200,1,110,2,100,,,1-2,390,1,1=2,290,1,1=2,210,2,1=6,560,11,2=6,490,9,1-2-6,2520,8,1=2=6,1410,7
202609122112,2026-09-12,21,12R,14:23,2026-09-12T14:32:22.650658+09:00,1,110,1,100,3,280,,,1-3,630,3,1=3,1000,3,1=3,270,3,1=4,120,1,3=4,410,7,1-3-4,1590,5,1=3=4,1020,5
202609120607,2026-09-12,06,07R,14:26,2026-09-12T14:34:20.952261+09:00,1,370,1,1140,6,600,,,1-6,5920,27,1=6,1820,12,1=6,1660,15,1=3,490,7,3=6,450,5,1-6-3,27130,107,1=3=6,2960,17
202609121608,2026-09-12,16,08R,14:30,2026-09-12T14:40:28.273698+09:00,1,130,1,120,2,150,,,1-2,260,1,1=2,230,1,1=2,160,1,1=4,410,6,2=4,1240,15,1-2-4,2340,8,1=2=4,1380,6
202609120508,2026-09-12,05,08R,14:32,2026-09-12T14:44:20.641717+09:00,1,120,1,100,3,100,,,1-3,160,1,1=3,180,1,1=3,110,1,1=2,120,2,2=3,260,6,1-3-2,360,1,1=2=3,160,1
202609120909,2026-09-12,09,09R,14:36,2026-09-12T14:46:21.324392+09:00,1,110,1,100,3,170,,,1-3,730,2,1=3,520,2,1=3,310,4,1=5,210,2,3=5,340,5,1-3-5,2760,8,1=3=5,1350,5
202609120809,2026-09-12,08,09R,14:40,2026-09-12T14:50:27.878721+09:00,2,750,2,180,3,110,,,2-3,1690,6,2=3,630,4,2=3,190,4,2=4,370,7,3=4,160,2,2-3-4,3790,14,2=3=4,570,3
202609121709,2026-09-12,17,09R,14:47,2026-09-12T14:56:25.646044+09:00,4,560,4,160,3,270,,,4-3,1330,6,3=4,640,4,3=4,290,4,2=4,560,9,2=3,360,5,4-3-2,9060,35,2=3=4,1030,5
202609120209,2026-09-12,02,09R,14:48,2026-09-12T14:58:16.291570+09:00,1,180,1,110,4,100,,,1-4,430,1,1=4,280,1,1=4,200,2,1=2,420,7,2=4,500,9,1-4-2,2430,8,1=2=4,800,4
202609121809,2026-09-12,18,09R,14:50,2026-09-12T15:02:20.227106+09:00,1,120,1,110,2,140,,,1-2,300,1,1=2,340,2,1=2,140,1,1=5,210,4,2=5,440,7,1-2-5,1060,2,1=2=5,710,4
202609120608,2026-09-12,06,08R,14:56,2026-09-12T15:06:17.791890+09:00,4,430,4,300,5,390,,,4-5,1650,6,4=5,1370,5,4=5,420,4,3=4,630,7,3=5,840,9,4-5-3,8680,29,3=4=5,3090,10
202609120509,2026-09-12,05,09R,15:04,2026-09-12T15:12:19.513577+09:00,6,310,6,170,1,130,,,6-1,1310,6,1=6,630,5,1=6,170,1,5=6,640,10,1=5,570,7,6-1-5,8240,34,1=5=6,1930,8
202609121609,2026-09-12,16,09R,15:02,2026-09-12T15:14:20.993660+09:00,4,1050,4,120,1,120,,,4-1,1380,6,1=4,380,2,1=4,210,3,3=4,580,9,1=3,230,4,4-1-3,14100,35,1=3=4,780,6
202609120910,2026-09-12,09,10R,15:08,2026-09-12T15:16:18.901323+09:00,1,160,1,280,6,280,,,1-6,1370,5,1=6,1180,5,1=6,220,3,1=4,170,2,4=6,620,10,1-6-4,5280,21,1=4=6,1330,6
202609120810,2026-09-12,08,10R,15:11,2026-09-12T15:20:25.605075+09:00,1,100,1,100,2,120,,,1-2,180,1,1=2,170,1,1=2,130,1,1=4,200,5,2=4,190,4,1-2-4,670,3,1=2=4,580,3
202609122401,2026-09-12,24,01R,15:15,2026-09-12T15:22:20.762577+09:00,4,390,4,220,1,130,,,4-1,1310,4,1=4,450,2,1=4,160,2,2=4,210,4,1=2,150,1,4-1-2,3220,8,1=2=4,450,2
202609121201,2026-09-12,12,01R,15:17,2026-09-12T15:26:17.752255+09:00,1,180,1,130,3,220,,,1-3,330,1,1=3,380,2,1=3,140,1,1=4,190,4,3=4,270,5,1-3-4,790,1,1=3=4,310,1
202609121710,2026-09-12,17,10R,15:19,2026-09-12T15:26:17.752255+09:00,1,120,1,100,2,170,,,1-2,330,1,1=2,320,2,1=2,100,1,1=3,170,2,2=3,230,5,1-2-3,600,1,1=2=3,380,1
202609122001,2026-09-12,20,01R,15:20,2026-09-12T15:28:19.837967+09:00,2,480,2,160,1,110,,,2-1,470,2,1=2,410,2,1=2,220,3,2=6,430,7,1=6,350,6,2-1-6,1650,6,1=2=6,820,3
202609120210,2026-09-12,02,10R,15:21,2026-09-12T15:30:33.423396+09:00,1,130,1,100,2,130,,,1-2,270,1,1=2,170,1,1=2,110,1,1=5,230,5,2=5,210,3,1-2-5,890,3,1=2=5,340,2
202609121810,2026-09-12,18,10R,15:24,2026-09-12T15:36:15.777328+09:00,1,110,1,110,2,120,,,1-2,270,1,1=2,280,1,1=2,160,2,1=3,170,3,2=3,430,7,1-2-3,810,2,1=2=3,410,2
202609120609,2026-09-12,06,09R,15:29,2026-09-12T15:38:22.773289+09:00,3,160,3,100,1,100,,,3-1,380,2,1=3,170,1,1=3,120,1,3=4,170,3,1=4,340,5,3-1-4,1140,3,1=3=4,580,3
202609121610,2026-09-12,16,10R,15:35,2026-09-12T15:46:20.810316+09:00,1,120,1,100,5,330,,,1-5,1240,5,1=5,860,4,1=5,380,6,1=3,220,3,3=5,480,8,1-5-3,3910,14,1=3=5,1000,5
202609120510,2026-09-12,05,10R,15:37,2026-09-12T15:46:20.810316+09:00,2,1340,2,160,1,170,,,2-1,1530,7,1=2,270,1,1=2,180,2,2=4,460,9,1=4,230,4,2-1-4,6040,24,1=2=4,610,3
202609121202,2026-09-12,12,02R,15:41,2026-09-12T15:50:27.402192+09:00,4,330,4,210,3,300,,,4-3,2330,13,3=4,1070,6,3=4,380,6,4=5,200,2,3=5,310,5,4-3-5,5780,30,3=4=5,680,3
202609120911,2026-09-12,09,11R,15:42,2026-09-12T15:52:19.659799+09:00,5,4650,5,650,6,1230,,,5-6,11060,22,5=6,3350,10,5=6,14050,15,3=5,7060,13,3=6,7060,13,5-6-3,151470,114,3=5=6,7300,17
202609122402,2026-09-12,24,02R,15:45,2026-09-12T15:52:19.659799+09:00,5,1030,5,600,2,500,,,5-2,5510,11,2=5,3380,7,2=5,540,8,4=5,670,10,2=4,460,7,5-2-4,58830,78,2=4=5,4560,12
202609120811,2026-09-12,08,11R,15:47,2026-09-12T15:56:18.786289+09:00,1,130,1,110,4,110,,,1-4,280,1,1=4,150,1,1=4,130,1,1=2,210,3,2=4,470,10,1-4-2,1280,5,1=2=4,490,2
202609122002,2026-09-12,20,02R,15:51,2026-09-12T16:00:38.112202+09:00,1,410,1,140,2,260,,,1-2,630,3,1=2,880,4,1=2,150,1,1=3,210,4,2=3,570,9,1-2-3,2780,12,1=2=3,800,5
202609121711,2026-09-12,17,11R,15:54,2026-09-12T16:02:18.476704+09:00,1,130,1,140,6,1270,,,1-6,540,2,1=6,710,3,1=6,160,2,1=4,300,5,4=6,860,13,1-6-4,4790,15,1=4=6,1970,7
202609120211,2026-09-12,02,11R,15:55,2026-09-12T16:04:25.658672+09:00,1,140,1,220,2,470,,,1-2,420,2,1=2,580,2,1=2,200,2,1=3,150,1,2=3,330,8,1-2-3,1310,3,1=2=3,470,2
