レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609120211,2026-09-12,02,11R,金田 智博,9.1,0.13,2.1,2,,G3,1,,G3,1,,IP,1,,IP,1,,IP,2,,G3,1,,G3,1,,IP,2,,IP,3,,G2,中村 裕将,5.6,0.15,2.5,2,,IP,2,,IP,2,,IP,6,,IP,4,,IP,1,,IP,2,,IP,4,,IP,4,,IP,6,,IP,渡邉 俊介,4.78,0.12,1.6,4,,IP,4,,IP,5,,IP,5,,IP,2,,G2,4,,IP,2,,IP,3,,IP,転,,IP,4,,IP,西村 勝,4.2,0.11,2.3,4,,IP,4,,IP,2,,IP,5,,IP,1,,IP,6,,IP,F,,IP,3,,IP,6,,IP,3,,IP,金子 賢志,4.7,0.11,2.4,3,,IP,3,6,G3,4,,IP,6,,IP,5,6,G2,4,,G2,4,,IP,3,,IP,2,,IP,4,,IP,松崎 祐太郎,4.1,0.2,4.7,4,,IP,6,,IP,3,,IP,5,,IP,3,,IP,2,5,G3,3,,G3,6,,IP,4,,IP,6,,IP
202609120212,2026-09-12,02,12R,里岡 右貴,9.5,0.09,2.9,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,是澤 孝宏,5.9,0.15,3.2,2,,IP,2,,IP,2,,IP,1,,IP,6,,IP,5,,IP,2,,IP,4,,IP,3,,IP,4,,IP,富永 大一,5.0,0.13,2.5,4,4,IP,3,,IP,4,,IP,6,,IP,3,4,IP,4,,IP,3,,IP,2,,IP,5,,IP,2,,IP,和田 操拓,5.0,0.15,2.8,1,,G3,6,,IP,3,,IP,1,,IP,3,,IP,4,,IP,3,,IP,4,,IP,6,,IP,5,,IP,藤原 啓史朗,6.4,0.1,2.0,4,,IP,2,,IP,1,,IP,3,,IP,2,,IP,4,,IP,3,,IP,妨,,G2,3,,G2,1,,IP,岡部 大輝,5.1,0.16,3.2,2,5,IP,6,,IP,1,5,IP,4,,IP,1,5,IP,5,,IP,3,,IP,4,,IP,4,,IP,5,,IP
202609120501,2026-09-12,05,01R,西村 豪洋,6.6,0.18,3.5,1,,IP,2,,IP,5,,IP,5,,IP,1,,IP,4,,IP,4,,IP,1,,IP,1,,IP,3,,IP,藤田 靖弘,6.3,0.14,2.9,2,,IP,4,,IP,6,,IP,1,,IP,4,,IP,2,,IP,2,,IP,1,,IP,5,3,IP,2,,IP,乙津 康志,5.2,0.15,2.8,3,,IP,3,,IP,3,,IP,6,,IP,1,,IP,2,,IP,5,,IP,1,,IP,6,4,IP,5,,IP,伊藤 雄二,3.6,0.15,3.8,4,,IP,6,,IP,5,,IP,3,,IP,3,,IP,5,,IP,6,,IP,3,,IP,4,,IP,4,,IP,芹澤 克彦,3.8,0.16,4.1,5,,IP,4,,IP,5,,IP,3,,G3,5,,IP,4,6,IP,5,,G3,3,,IP,2,,IP,5,,IP,杉江 浩明,1.1,0.19,4.5,6,,IP,6,,IP,6,,IP,6,,IP,5,5,IP,6,,G3,6,,G3,6,,IP,6,,IP,6,,IP
202609120502,2026-09-12,05,02R,田中 堅,4.1,0.21,4.8,6,,IP,2,,IP,1,,IP,4,,IP,6,,IP,2,,IP,6,,IP,6,,IP,6,,IP,3,,IP,芝田 京介,3.5,0.18,4.4,5,,IP,6,,IP,4,4,IP,2,3,IP,6,,IP,4,6,IP,6,,IP,2,,IP,5,,IP,4,,IP,鈴木 章司,3.5,0.18,4.3,4,,IP,3,,IP,6,,IP,転,,IP,6,4,IP,6,,IP,3,,IP,5,4,IP,2,,IP,3,,IP,木田 峰由季,5.8,0.14,2.9,3,,IP,4,5,IP,4,,IP,2,,IP,1,,IP,3,,IP,4,,IP,2,,IP,4,3,IP,4,,IP,川上 聡介,4.4,0.13,3.2,6,,IP,4,,IP,4,6,IP,6,6,IP,2,6,IP,3,,IP,3,,IP,3,,IP,5,,IP,3,,IP,吉川 昭男,4.6,0.17,3.7,3,3,IP,4,3,IP,5,2,IP,3,4,IP,5,2,IP,3,2,IP,4,2,IP,4,2,IP,1,2,IP,5,3,IP
202609120503,2026-09-12,05,03R,伏田 裕隆,7.6,0.14,2.7,3,,IP,不,5,IP,3,6,IP,1,,IP,2,,IP,2,,IP,2,,IP,1,,IP,1,,IP,1,6,IP,山本 兼士,4.8,0.12,2.8,4,,IP,4,,IP,3,,IP,3,,IP,6,,IP,5,,IP,2,,G3,1,,G3,6,4,G3,3,,IP,一柳 和孝,4.0,0.15,3.8,3,,G3,2,4,G3,4,,IP,6,,IP,5,5,G3,5,,IP,4,,IP,2,,IP,4,,IP,6,,G3,大澤 普司,4.3,0.17,3.6,2,3,IP,4,,IP,6,,IP,5,,IP,3,,IP,5,,IP,2,,G3,4,,IP,6,,IP,3,5,G3,大崎 翔,3.9,0.12,2.2,3,,IP,5,,IP,5,,IP,1,,IP,3,,IP,4,,IP,5,,G3,5,,IP,4,,IP,6,,IP,安達 裕樹,4.5,0.16,3.3,2,,IP,5,5,IP,3,,G3,3,,G3,6,,G2,4,,G2,6,,G2,3,,G2,4,,G2,5,,IP
202609120504,2026-09-12,05,04R,藤井 徹,7.2,0.17,3.6,3,,IP,1,,IP,3,,IP,2,,IP,5,,IP,1,,IP,1,,IP,1,,IP,5,,IP,2,,IP,松村 康太,5.2,0.16,4.2,5,,IP,3,,IP,4,,IP,1,,IP,3,,IP,4,,IP,3,,IP,5,,IP,4,,IP,2,,IP,飯島 誠,3.8,0.15,2.3,4,5,IP,4,,IP,5,,IP,4,,IP,6,,IP,2,,IP,3,,IP,4,,IP,4,,IP,6,,IP,上村 純一,7.8,0.14,2.5,3,,IP,1,,IP,3,,IP,2,,IP,1,,IP,3,,IP,2,,G3,3,,G3,2,,G2,2,,G2,冨田 秀幸,2.3,0.21,3.6,2,,IP,5,,IP,5,,IP,5,,IP,6,,IP,5,,IP,6,,IP,5,,IP,5,,IP,6,,IP,田中 豪,4.1,0.2,4.1,6,,IP,3,,IP,3,,IP,3,,IP,4,,IP,4,5,IP,2,,IP,6,,IP,6,,IP,4,,IP
202609120505,2026-09-12,05,05R,大場 敏,9.6,0.12,2.2,1,,IP,1,,G3,1,,G3,1,,G3,1,,G3,2,,IP,1,,IP,1,,IP,2,,IP,1,,IP,鋤柄 貴俊,5.8,0.14,3.6,2,,IP,2,,IP,2,,IP,3,,IP,5,,G3,4,,G3,1,,IP,5,,IP,5,3,IP,2,,IP,畑田 汰一,6.5,0.12,2.4,3,,IP,F,4,IP,1,,G3,5,,G3,2,,IP,2,,IP,4,,IP,2,,IP,1,,G2,2,,IP,伊藤 誠二,4.2,0.18,4.8,3,,IP,5,,IP,2,,IP,3,,IP,4,,IP,4,5,G3,6,,G3,6,,IP,5,,IP,2,,G3,大西 賢,4.2,0.18,4.3,5,,IP,2,6,IP,4,,IP,3,,IP,6,,IP,2,,IP,3,,IP,6,,IP,5,,IP,4,,IP,米本 圭佑,1.8,0.21,4.3,5,,IP,5,,IP,4,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,5,,IP,5,,IP
202609120506,2026-09-12,05,06R,永田 秀二,7.6,0.13,3.4,1,,IP,5,,IP,1,,IP,1,,IP,1,,IP,5,,IP,2,,IP,1,,IP,2,,G3,3,,G3,芹澤 克彦,6.0,0.13,2.6,1,,IP,6,4,IP,6,,G3,3,,G3,3,,IP,5,,IP,2,,IP,2,,G3,2,,G3,1,,IP,一瀬 明,7.3,0.18,3.4,2,,IP,6,,IP,4,,IP,3,,IP,3,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,西村 豪洋,3.5,0.14,3.0,6,5,IP,5,,IP,5,,IP,6,,IP,3,,IP,6,,IP,2,,IP,4,,IP,4,,IP,3,5,IP,北村 征嗣,4.6,0.15,4.1,5,,IP,3,,IP,2,,IP,5,,IP,4,,IP,4,,G3,3,,G3,4,,IP,3,,IP,5,,IP,寺本 昇平,2.2,0.2,4.9,6,,IP,5,,IP,6,,IP,3,,IP,6,4,IP,6,,IP,6,,IP,5,,G3,6,,G3,3,4,IP
202609120507,2026-09-12,05,07R,佐藤 大介,9.4,0.18,3.1,1,,IP,1,,IP,1,,IP,3,,IP,2,,G3,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,川上 聡介,4.2,0.14,3.9,4,,IP,2,,IP,4,,IP,6,,IP,6,,IP,5,,IP,4,,IP,1,6,IP,4,,IP,4,,IP,大澤 大夢,5.7,0.13,2.6,4,,IP,4,,IP,6,,IP,5,,IP,2,,IP,2,,IP,3,,IP,1,,IP,4,,IP,1,,IP,田中 堅,3.7,0.18,4.2,5,,IP,4,,IP,2,,IP,5,,IP,3,,IP,4,,IP,3,,IP,5,,IP,5,,IP,6,,IP,山本 兼士,2.9,0.15,3.4,6,,IP,6,,IP,5,,IP,3,,IP,5,,G3,6,,G3,3,,G3,5,,IP,3,,IP,5,,IP,梶野 学志,4.0,0.19,4.1,5,,IP,4,,IP,6,,IP,3,,IP,4,5,IP,4,,IP,4,5,IP,6,,IP,3,,IP,3,,IP
202609120508,2026-09-12,05,08R,平田 健之佑,8.8,0.12,2.3,1,,IP,2,,IP,1,,IP,2,,IP,2,,IP,1,,IP,4,,IP,1,,IP,1,,IP,1,,IP,冨田 秀幸,4.3,0.23,4.4,2,,IP,4,,IP,4,,IP,4,,IP,5,,IP,2,3,IP,5,5,IP,6,,IP,5,,IP,2,,IP,津久井 拓也,6.2,0.14,3.1,4,,IP,3,,IP,2,,IP,4,,IP,1,4,IP,1,,IP,3,,IP,5,2,G2,6,,G2,2,,G2,芝田 京介,4.9,0.22,4.3,1,,IP,2,,IP,5,,IP,4,,IP,3,5,IP,6,,IP,5,,IP,2,,IP,4,,IP,4,,IP,高橋 二朗,2.6,0.22,4.4,5,,IP,4,,IP,4,,IP,5,,IP,6,6,IP,3,3,IP,4,6,IP,6,,IP,6,,IP,6,6,IP,堀井 涼平,1.0,0.17,3.6,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609120509,2026-09-12,05,09R,伊藤 雄二,5.0,0.16,2.8,1,,IP,4,,IP,1,,IP,2,,IP,4,,IP,5,6,G3,6,,IP,6,,IP,3,,IP,4,,IP,大西 賢,5.0,0.16,3.5,2,,IP,3,3,IP,3,,IP,3,,IP,5,,IP,5,,IP,4,,IP,4,,IP,2,,IP,4,,IP,柳橋 宏紀,3.8,0.15,3.2,4,,IP,5,4,IP,2,,IP,6,,IP,5,,IP,4,,IP,4,,IP,3,,IP,6,,IP,3,4,IP,米本 圭佑,1.7,0.25,4.6,6,,IP,4,,IP,6,,IP,転,,IP,6,,IP,4,,IP,5,,IP,6,,IP,6,,IP,5,,IP,鈴木 章司,3.6,0.23,4.9,5,,IP,4,,IP,4,,IP,6,,IP,5,,IP,3,6,IP,6,,IP,4,,IP,2,,IP,4,,IP,北中 元樹,4.9,0.21,4.3,F,,IP,4,,IP,4,,IP,3,,IP,3,,IP,2,,IP,3,,IP,2,,IP,5,,IP,4,4,IP
202609120510,2026-09-12,05,10R,吉川 昭男,9.5,0.12,2.6,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,2,,IP,1,,IP,1,,IP,北村 征嗣,6.8,0.13,2.5,2,,IP,3,,IP,2,,IP,3,,IP,2,,G3,2,,G3,5,,IP,1,,IP,2,,IP,4,,G3,上村 純一,5.8,0.13,2.7,3,,IP,1,,IP,5,,IP,3,,G3,3,,G2,5,,G2,2,,IP,4,,G2,4,,G2,3,,IP,畑田 汰一,5.9,0.13,2.3,3,,IP,3,,IP,2,,G3,2,,G3,2,3,IP,3,,IP,2,,IP,4,,G2,5,,IP,5,,IP,松村 康太,3.9,0.15,4.0,3,,IP,5,6,IP,5,6,IP,4,,IP,4,,IP,6,,IP,4,,IP,4,,IP,3,,IP,3,,IP,伏田 裕隆,5.9,0.17,3.3,1,,IP,1,,IP,6,,IP,3,5,IP,4,5,IP,6,,IP,3,,IP,1,,IP,1,,IP,6,,IP
202609120511,2026-09-12,05,11R,安達 裕樹,8.2,0.16,2.5,1,,IP,4,,IP,2,,IP,2,,G3,2,,G3,3,,G2,1,,G2,2,,G2,1,,IP,3,,G2,田中 豪,6.4,0.19,4.8,2,,IP,3,,IP,4,,IP,3,,IP,3,,IP,2,,IP,1,,IP,3,,IP,2,3,IP,5,,IP,木田 峰由季,5.9,0.18,3.5,1,,IP,4,,IP,2,,IP,2,,IP,6,,IP,6,,IP,1,,IP,6,,IP,1,,IP,3,,IP,一瀬 明,4.8,0.18,3.7,2,,IP,3,,IP,3,,IP,6,,IP,1,,IP,6,,IP,5,,IP,5,,IP,2,,IP,4,5,IP,藤田 靖弘,3.4,0.18,3.5,3,6,IP,6,,IP,3,,IP,3,,IP,6,,IP,6,,IP,5,,IP,2,4,IP,6,,G3,5,,G3,佐藤 大介,5.4,0.21,4.9,3,,IP,4,,IP,4,,G3,3,,G3,3,,G3,5,,IP,3,,IP,3,,IP,3,,IP,3,,IP
202609120512,2026-09-12,05,12R,梶野 学志,8.0,0.13,3.6,1,,IP,5,,IP,1,,IP,3,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,4,,IP,大崎 翔,8.0,0.11,2.9,1,,IP,2,,IP,3,,IP,2,,IP,2,,G3,3,,IP,3,,IP,2,,IP,1,,IP,1,,IP,大澤 普司,6.3,0.15,2.6,1,,IP,3,,IP,4,,IP,3,,IP,1,,IP,3,,IP,6,,G3,2,,IP,3,,IP,3,4,IP,寺本 昇平,4.6,0.14,3.4,3,,IP,2,,IP,4,,IP,3,,IP,5,,IP,4,,IP,1,,IP,6,,G3,4,,IP,6,,IP,鋤柄 貴俊,3.7,0.13,3.2,5,6,IP,4,,IP,5,,IP,4,,IP,4,4,IP,4,,G3,4,6,IP,2,,IP,5,,IP,6,,IP,大場 敏,4.4,0.19,4.0,4,,IP,3,,G3,5,,G3,4,,G3,4,,G3,2,2,IP,5,,IP,3,,IP,3,4,IP,5,,IP
202609120601,2026-09-12,06,01R,長野 道臣,6.3,0.14,2.6,6,,IP,1,,IP,6,2,IP,2,,G3,6,,G3,2,,G3,1,,G3,3,,IP,1,,IP,2,,G3,楠原 翔太,5.8,0.1,3.5,2,,IP,3,,IP,4,,IP,4,,G3,2,,IP,2,,IP,4,,IP,3,,IP,3,,IP,4,3,IP,草川 壮良,3.8,0.16,3.7,2,,IP,6,,IP,6,,IP,6,,IP,4,5,IP,6,,IP,1,,IP,5,,IP,3,,IP,4,,IP,武田 正紀,4.8,0.16,2.6,1,,IP,4,,IP,5,,IP,4,,IP,1,,IP,4,,IP,5,,IP,5,,IP,3,,IP,4,,IP,梅木 敬太,4.4,0.18,3.8,3,,G3,6,,G3,6,,IP,6,,IP,2,,IP,2,,IP,6,,IP,3,,IP,4,,IP,2,6,IP,出口 飛龍,1.4,0.21,5.1,4,,IP,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609120602,2026-09-12,06,02R,雑賀 勇貴,7.1,0.15,3.4,1,,G3,2,,G3,5,,IP,1,,G3,6,,G3,1,,IP,5,,IP,2,,IP,1,,IP,1,,IP,日笠 勝弘,3.5,0.19,4.0,6,,IP,2,,IP,6,,IP,3,,IP,5,,IP,6,,IP,4,,IP,5,,IP,2,,IP,5,,IP,丹下 将,7.4,0.11,2.5,4,,IP,1,,IP,3,,IP,2,,IP,2,,IP,2,,IP,2,,IP,2,,IP,2,,G3,3,,IP,向井田 佑紀,3.9,0.14,3.1,5,,IP,6,5,IP,5,,IP,1,,IP,5,,IP,4,,IP,5,,IP,4,,IP,1,,IP,5,,IP,石塚 裕介,3.1,0.16,3.5,6,,IP,5,,IP,1,,IP,3,4,IP,6,,G3,5,,G3,4,,IP,5,,IP,5,,IP,6,,G3,篠田 優也,5.2,0.16,3.8,2,,IP,5,,IP,2,5,IP,3,,IP,4,,IP,4,,IP,2,5,IP,5,,IP,4,,IP,3,,IP
202609120603,2026-09-12,06,03R,梶原 正,8.0,0.14,2.7,2,,IP,2,,IP,4,2,IP,1,,IP,1,,IP,1,,G3,1,,G3,2,,IP,2,,IP,4,,IP,小森 信雄,6.2,0.17,3.7,4,,IP,5,,IP,2,,IP,2,,IP,1,,IP,5,,IP,1,,IP,3,,IP,4,,IP,2,,IP,山田 雄太,7.6,0.13,2.1,4,,G3,1,,G3,4,2,G3,3,,G3,2,,IP,3,,IP,2,,IP,1,,IP,1,,IP,2,,IP,松田 竜馬,3.4,0.14,3.0,6,,IP,5,,IP,2,,IP,5,,IP,6,,IP,2,,IP,4,,IP,5,,IP,6,,G2,4,,IP,渡辺 真至,3.8,0.17,3.1,2,,IP,5,,IP,6,4,IP,5,6,IP,5,,IP,3,,IP,2,,IP,5,,IP,3,,IP,6,,IP,浜先 真範,5.6,0.12,2.1,2,,IP,3,5,IP,3,,IP,4,,IP,4,5,IP,4,,IP,4,,IP,1,,IP,4,,IP,4,,IP
202609120604,2026-09-12,06,04R,片橋 幸貴,9.6,0.15,2.4,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,幸田 智裕,5.1,0.17,4.3,2,,IP,3,,IP,2,,IP,4,,IP,6,,IP,2,,IP,6,,IP,6,,IP,3,,IP,2,,IP,待鳥 雄紀,6.8,0.15,2.1,4,,IP,4,,IP,5,,IP,2,,IP,2,,IP,1,,IP,2,,IP,3,,IP,1,2,IP,2,,IP,坂東 満,2.9,0.18,3.6,5,,IP,5,,IP,6,,IP,5,,IP,5,,IP,6,,IP,4,,IP,2,,IP,6,5,IP,3,,IP,星野 太郎,4.4,0.23,5.3,2,,IP,2,,IP,4,,IP,5,,IP,3,,IP,6,,IP,6,,IP,2,,IP,4,,IP,5,,IP,占部 一真,2.0,0.13,2.8,6,,IP,6,,IP,5,,IP,5,,IP,5,,IP,6,,IP,4,,IP,6,,IP,5,,IP,4,,IP
202609120605,2026-09-12,06,05R,為本 智也,8.4,0.15,2.7,2,2,G3,3,,IP,1,,IP,1,,IP,2,,IP,2,,IP,4,,IP,1,,IP,1,,IP,1,,IP,岡崎 凪汰,3.0,0.16,3.3,6,,IP,4,,IP,3,,IP,2,,IP,6,,IP,6,,IP,6,,IP,5,,IP,5,,IP,4,,IP,西舘 健,3.7,0.14,2.5,5,,G3,4,,IP,6,,IP,2,,G3,3,,IP,6,,IP,6,,IP,2,,IP,5,,IP,4,,IP,田中 京介,4.0,0.1,1.9,3,,IP,3,,IP,3,,IP,6,,IP,5,,IP,6,,IP,5,,IP,5,,IP,3,,IP,2,,G3,中村 魁生,5.3,0.12,2.9,4,,G3,4,4,G3,3,,IP,3,,IP,4,,IP,2,,IP,3,4,IP,3,,G3,6,,G3,2,4,IP,吉原 聖人,2.5,0.2,5.0,5,,IP,5,,IP,4,,IP,4,,IP,6,,IP,3,,G3,6,,IP,5,,G3,5,,G3,6,,IP
202609120606,2026-09-12,06,06R,松本 庸平,6.1,0.2,4.0,6,,IP,2,,IP,3,,IP,3,,IP,1,,IP,5,,IP,4,,IP,2,,IP,2,,IP,2,,IP,飯山 晃三,4.56,0.19,4.3,2,,IP,5,,IP,4,3,IP,2,3,G3,6,4,G3,転,,IP,F,,IP,4,,IP,4,,IP,1,,IP,杉山 裕也,7.7,0.14,3.1,2,4,G3,2,,G3,3,,IP,2,,IP,2,,G3,5,,G3,3,,G3,1,,G3,1,,G3,1,,G2,田路 朋史,5.3,0.15,3.0,1,,IP,4,,IP,4,,IP,2,,IP,4,,IP,2,,IP,4,,IP,6,5,IP,5,5,IP,3,5,IP,出口 飛龍,1.63,0.21,5.2,6,6,IP,6,6,IP,5,6,IP,5,6,IP,4,6,IP,6,6,IP,6,6,IP,転,6,IP,6,6,IP,,,IP,守田 俊介,6.8,0.11,2.4,6,,IP,1,4,IP,1,3,IP,1,4,IP,2,5,IP,3,,IP,4,4,IP,3,4,IP,5,3,G2,1,2,IP
202609120607,2026-09-12,06,07R,草川 壮良,4.33,0.19,3.0,3,,IP,5,,IP,F,,IP,2,,IP,F,,IP,1,,IP,,,,,,,,,,,,IP,田中 辰彦,6.6,0.18,3.9,4,,IP,3,,IP,2,,IP,4,,IP,3,,IP,1,,IP,3,,IP,1,,IP,1,,IP,5,,IP,渡辺 真至,4.6,0.17,4.3,6,,IP,4,,IP,4,,IP,3,,IP,3,,IP,6,,IP,4,,IP,1,,IP,1,,IP,エ,,IP,東本 勝利,5.4,0.17,3.8,3,,IP,3,,IP,2,,IP,4,,IP,6,,IP,落,,IP,5,,IP,1,,IP,2,,IP,2,5,IP,雑賀 勇貴,2.2,0.13,3.0,5,,G3,6,,G3,4,,IP,6,,G3,6,,G3,5,,G3,5,,IP,3,,IP,5,,IP,6,4,IP,石田 章央,2.8,0.15,3.5,5,,IP,5,,IP,3,5,IP,5,,IP,5,,IP,4,,IP,6,,IP,5,5,IP,6,,IP,3,,IP
202609120608,2026-09-12,06,08R,庄司 孝輔,7.4,0.13,2.8,1,,IP,1,,IP,5,2,IP,1,,IP,1,,IP,4,,IP,2,,IP,5,2,G3,2,,G3,1,,IP,武田 正紀,3.3,0.16,3.6,6,,IP,4,,IP,2,,IP,5,,IP,6,,IP,4,,IP,2,,IP,5,,IP,5,,IP,6,,IP,梶原 正,4.4,0.12,2.3,2,5,IP,5,,IP,4,,IP,4,,IP,2,,IP,6,,IP,3,,G3,6,,G3,4,,IP,3,,IP,鈴木 孝明,6.8,0.12,2.7,1,,G3,4,,G3,4,,IP,2,,IP,2,,G3,3,,G3,2,,IP,4,,IP,3,,IP,1,,IP,待鳥 雄紀,3.9,0.13,3.6,5,,IP,5,,IP,4,,IP,5,,IP,2,,IP,4,,IP,2,,IP,5,,G3,6,,G3,3,,IP,日笠 勝弘,3.0,0.17,3.3,1,5,IP,6,,IP,3,,IP,5,,IP,6,,IP,6,,IP,5,,IP,5,,IP,6,,IP,4,,IP
