レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609130211,2026-09-13,02,11R,金子 賢志,10.2,0.13,1.6,1,,IP,1,,IP,1,,G3,1,,G3,1,,IP,1,,IP,1,,G2,1,,G2,1,,IP,1,,IP,山下 大輝,6.6,0.15,3.1,2,,IP,4,,IP,1,,IP,3,,IP,2,,IP,4,,IP,4,,IP,3,,IP,3,,IP,1,,IP,西田 靖,3.6,0.15,2.7,4,2,IP,3,2,IP,6,2,IP,3,2,IP,6,2,IP,5,2,IP,1,2,IP,6,1,G3,6,2,G3,4,2,IP,鈴木 唯央,3.7,0.19,3.8,6,6,IP,4,,IP,4,5,IP,3,,IP,4,,IP,5,,IP,3,5,IP,3,,IP,5,,IP,5,,IP,藤山 雅弘,4.8,0.18,3.2,1,,IP,3,4,IP,6,,IP,5,,IP,3,,IP,1,4,IP,6,,IP,2,,IP,5,,IP,5,,IP,是澤 孝宏,5.22,0.17,3.7,4,,IP,2,,IP,4,,IP,5,,IP,5,,IP,4,,IP,2,5,IP,2,5,IP,4,,IP,転,,IP
202609130212,2026-09-13,02,12R,山口 達也,9.4,0.14,2.8,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,G3,1,,G3,2,,G2,3,,G2,江本 真治,6.5,0.17,3.3,2,,IP,3,,IP,2,,IP,2,6,G2,3,,IP,4,,IP,4,,IP,2,,IP,3,,IP,3,,IP,細川 明人,5.3,0.15,3.1,5,,IP,2,,IP,3,,IP,3,,IP,5,,IP,6,,IP,1,,IP,4,,IP,3,,IP,2,,IP,栗原 直也,4.33,0.2,4.7,5,,G3,3,,G3,4,,G3,2,,IP,6,,IP,5,,IP,エ,6,IP,3,,IP,3,,IP,4,,IP,金田 智博,3.7,0.15,3.4,5,,G3,2,6,IP,5,,IP,3,,IP,4,,IP,5,,G3,5,,IP,5,,G2,5,6,G2,4,,IP,里岡 右貴,4.7,0.14,3.5,4,,IP,4,,IP,2,,IP,5,,IP,5,,IP,4,,IP,3,,IP,4,,IP,3,5,IP,3,,IP
202609130501,2026-09-13,05,01R,杉江 浩明,6.5,0.22,4.2,2,,IP,1,,IP,5,,IP,3,,IP,1,,IP,6,,IP,1,,G3,3,,IP,5,,IP,1,,IP,高橋 二朗,3.4,0.18,4.1,4,,IP,6,,IP,4,,IP,4,,IP,5,,IP,6,,IP,4,,IP,3,,IP,4,,IP,4,,IP,川上 聡介,4.1,0.16,3.6,6,,IP,4,,IP,3,6,IP,5,,IP,5,6,IP,5,,IP,2,,IP,4,,IP,4,,IP,2,,IP,一瀬 明,4.8,0.17,3.6,4,,IP,2,,IP,3,,IP,3,,IP,6,,IP,1,,IP,6,,IP,5,,IP,5,,IP,2,,IP,柳橋 宏紀,3.3,0.14,3.1,5,,IP,4,,IP,6,,IP,3,,IP,4,6,IP,4,,IP,5,6,IP,転,,IP,4,,IP,3,,G3,藤井 徹,3.2,0.24,4.8,5,,IP,2,5,IP,4,4,IP,2,2,IP,5,5,IP,5,5,IP,5,4,IP,6,4,IP,6,5,IP,5,5,IP
202609130502,2026-09-13,05,02R,上村 純一,9.1,0.15,2.9,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,3,,G3,2,,G3,1,,G2,飯島 誠,6.7,0.15,3.2,4,,IP,6,,IP,4,,IP,1,,IP,2,,IP,2,,IP,2,,IP,2,,IP,2,,IP,2,,IP,鋤柄 貴俊,5.2,0.17,3.4,2,,IP,5,,IP,4,,IP,5,4,IP,3,,G3,5,,G3,3,,IP,3,,IP,2,,IP,2,,IP,津久井 拓也,6.5,0.18,4.0,2,,IP,6,,IP,2,,IP,1,,IP,4,,IP,2,,IP,2,,IP,1,,IP,5,,G2,4,3,G2,大西 賢,4.2,0.2,4.6,4,,IP,5,,IP,2,6,IP,4,,IP,3,,IP,6,,IP,2,,IP,3,,IP,6,,IP,5,,IP,堀井 涼平,1.1,0.18,4.1,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609130503,2026-09-13,05,03R,藤田 靖弘,9.0,0.14,2.6,1,,IP,3,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,G3,伏田 裕隆,7.4,0.13,2.6,1,5,IP,2,4,IP,1,4,IP,2,,IP,1,,IP,4,,IP,2,,IP,4,,IP,5,,IP,1,,IP,田中 堅,4.9,0.17,4.2,3,,IP,1,,IP,5,,IP,2,4,IP,5,,IP,6,,IP,2,,IP,5,4,IP,5,,IP,2,,IP,松村 康太,5.3,0.14,3.1,3,,IP,3,,IP,5,,IP,2,,IP,3,,IP,2,,IP,6,,IP,2,,IP,5,,IP,3,,IP,冨田 秀幸,2.6,0.21,3.5,4,,IP,2,,IP,5,,IP,5,,IP,5,,IP,6,,IP,5,,IP,6,,IP,5,,IP,5,,IP,伊藤 雄二,2.7,0.12,3.1,4,,IP,5,,IP,4,,IP,4,,IP,6,,IP,5,,IP,6,,IP,4,,G3,6,,IP,4,,IP
202609130504,2026-09-13,05,04R,鈴木 章司,5.5,0.15,4.3,1,,IP,3,2,IP,5,,IP,1,,IP,5,,IP,6,,IP,2,,IP,3,,IP,4,,IP,3,,IP,大澤 大夢,4.7,0.14,2.5,5,,IP,4,,IP,2,,IP,2,,IP,6,,IP,5,,IP,3,,IP,1,,IP,5,3,IP,4,,IP,永田 秀二,5.5,0.12,2.5,5,,IP,2,,IP,5,,IP,1,,IP,3,,G3,4,,G2,2,,IP,3,,IP,5,,IP,4,,IP,大場 敏,3.4,0.15,3.2,4,,G3,6,,G3,6,,G3,5,,G3,2,,IP,5,,IP,4,,IP,5,,IP,3,,IP,4,,IP,一柳 和孝,4.3,0.13,2.6,3,,IP,3,,G3,6,,G3,3,,IP,2,,IP,4,,IP,5,6,G3,5,,IP,4,,IP,4,,IP,田中 豪,4.3,0.19,4.1,3,,IP,6,,IP,3,,IP,3,,IP,3,,IP,4,,IP,4,5,IP,2,,IP,6,,IP,6,,IP
202609130505,2026-09-13,05,05R,芝田 京介,5.5,0.18,3.1,1,,IP,2,,IP,1,,IP,6,,IP,2,,IP,3,,IP,4,,IP,F,,IP,5,,IP,3,,IP,大崎 翔,7.1,0.11,3.3,6,,IP,1,,IP,2,,IP,3,,IP,2,,IP,2,,G3,3,,IP,3,,IP,2,,IP,1,,IP,西村 豪洋,5.5,0.16,2.3,1,,IP,4,,IP,4,,IP,4,,IP,3,,IP,2,,IP,5,,IP,3,,IP,1,,IP,6,,IP,山本 兼士,5.1,0.16,2.9,5,,IP,3,,IP,3,,IP,3,,IP,3,,IP,6,,IP,4,,IP,4,,G3,3,,G3,1,,IP,米本 圭佑,3.5,0.16,4.2,5,4,IP,5,,IP,5,,IP,2,,IP,5,,IP,3,,IP,2,,IP,4,,IP,転,,IP,6,,IP,平田 健之佑,4.0,0.14,3.3,4,,IP,5,,IP,3,5,IP,6,,IP,欠,,IP,3,,IP,3,,IP,2,5,IP,5,,IP,6,,IP
202609130506,2026-09-13,05,06R,伊藤 誠二,8.3,0.17,3.2,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,G3,3,,G3,1,,IP,1,,IP,6,,IP,佐藤 大介,5.4,0.18,3.5,5,,IP,3,,IP,2,,IP,1,,IP,2,,IP,3,,IP,4,,G3,3,,IP,5,,IP,5,,IP,芹澤 克彦,5.0,0.14,1.7,2,,IP,2,,IP,F,,IP,5,,G3,5,,G3,2,,IP,4,,IP,2,,IP,3,,IP,4,4,G3,高橋 二朗,2.8,0.19,4.6,5,,IP,4,,IP,6,,IP,5,3,IP,4,,IP,4,,IP,5,5,IP,6,,IP,4,3,IP,4,5,IP,飯島 誠,3.2,0.14,2.7,4,,IP,6,,IP,3,,IP,6,,IP,3,,IP,4,,IP,6,,IP,3,,IP,5,,IP,6,6,IP,大澤 普司,4.3,0.14,3.5,5,,IP,4,,IP,4,,IP,3,,IP,3,,G3,6,,IP,5,,IP,2,,IP,4,,IP,3,5,IP
202609130507,2026-09-13,05,07R,乙津 康志,6.0,0.17,3.2,6,,IP,5,,IP,2,,IP,3,,IP,1,,IP,1,,IP,4,,IP,2,,IP,1,,IP,6,,IP,柳橋 宏紀,5.9,0.14,2.7,3,,IP,2,,IP,4,,IP,1,,IP,3,,IP,4,,IP,2,,IP,4,,IP,6,,IP,2,,IP,伊藤 雄二,2.9,0.15,3.5,4,,IP,5,,IP,4,,IP,6,,IP,5,4,IP,5,,IP,2,,IP,4,,IP,6,,IP,6,,IP,川上 聡介,3.6,0.14,2.8,4,,IP,2,,IP,3,,IP,5,6,IP,5,6,IP,3,,IP,5,,IP,転,5,IP,4,,IP,5,,IP,畑田 汰一,4.7,0.14,4.3,6,6,IP,4,,IP,3,,IP,3,,G3,6,,G3,3,,IP,1,,IP,3,,IP,6,,G2,4,4,G2,堀井 涼平,1.1,0.18,4.1,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609130508,2026-09-13,05,08R,一柳 和孝,7.8,0.12,2.3,4,,IP,3,,G3,2,,IP,1,,IP,1,,IP,2,,IP,1,,IP,4,,G3,1,,G3,2,,IP,大西 賢,4.8,0.18,3.8,5,,IP,2,,IP,3,3,IP,3,,IP,3,,IP,5,,IP,5,,IP,4,,IP,4,,IP,2,,IP,冨田 秀幸,4.2,0.19,4.1,4,,IP,4,,IP,6,,IP,3,,IP,3,,IP,2,,IP,5,,IP,3,,IP,6,,IP,4,4,IP,杉江 浩明,3.7,0.19,4.1,6,,IP,5,6,IP,6,,IP,4,5,IP,3,,IP,4,,IP,2,,IP,2,,IP,5,,IP,6,,G3,大澤 大夢,3.8,0.16,3.7,6,,IP,4,,IP,6,,IP,3,,IP,5,,IP,5,,IP,3,,IP,4,4,IP,4,6,IP,2,,IP,北中 元樹,5.5,0.2,4.1,1,,IP,F,,IP,4,,IP,4,,IP,3,,IP,3,,IP,2,,IP,3,,IP,2,,IP,5,,IP
202609130509,2026-09-13,05,09R,平田 健之佑,8.8,0.12,2.2,1,,IP,1,,IP,2,,IP,1,,IP,2,,IP,2,,IP,1,,IP,4,,IP,1,,IP,1,,IP,永田 秀二,6.0,0.17,3.2,3,,IP,4,,IP,5,,IP,2,,IP,3,,IP,3,,IP,2,,G3,4,,G3,3,,G2,2,,G2,津久井 拓也,6.1,0.15,3.0,2,,IP,4,,IP,3,,IP,2,,IP,4,,IP,1,4,IP,1,,IP,3,,IP,5,2,G2,6,,G2,西村 豪洋,3.1,0.15,3.1,5,,IP,6,5,IP,5,,IP,5,,IP,6,,IP,3,,IP,6,,IP,2,,IP,4,,IP,4,,IP,田中 堅,3.9,0.2,4.1,4,,IP,2,6,IP,5,,IP,3,,IP,1,,IP,6,,IP,6,,IP,4,,IP,6,6,IP,5,,IP,鈴木 章司,2.5,0.21,5.2,5,,IP,5,,IP,6,,IP,5,,IP,4,,IP,6,,IP,5,5,IP,5,,IP,2,,IP,6,,IP
202609130510,2026-09-13,05,10R,大澤 普司,7.6,0.14,2.6,3,,IP,4,,IP,1,,IP,2,,IP,3,,IP,1,,IP,1,,IP,5,,G3,1,,IP,1,,IP,一瀬 明,5.4,0.21,5.3,5,,IP,3,,IP,5,,IP,5,,IP,5,,IP,2,,IP,3,,IP,1,,IP,2,,IP,2,,IP,大場 敏,7.6,0.12,2.3,2,,IP,2,4,G3,2,,G3,1,,G3,3,,G3,3,,IP,3,2,IP,1,,IP,4,,IP,1,,IP,伏田 裕隆,6.6,0.19,3.2,5,6,IP,1,6,IP,5,3,IP,2,,IP,1,,IP,5,,IP,1,,IP,3,,IP,3,,IP,1,,IP,大崎 翔,3.9,0.13,2.4,6,4,IP,3,,IP,5,,IP,5,,IP,1,,IP,3,,IP,4,,IP,5,,G3,5,,IP,4,,IP,藤田 靖弘,3.5,0.16,4.2,3,,IP,4,,IP,5,,IP,4,,IP,5,,IP,3,,IP,3,,IP,5,,IP,5,,IP,6,5,IP
202609130511,2026-09-13,05,11R,田中 豪,9.0,0.15,2.9,2,,IP,2,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,2,,IP,2,,IP,1,,IP,畑田 汰一,6.2,0.09,2.4,1,,IP,3,,IP,3,,G3,1,,IP,6,,IP,1,,IP,5,,G2,5,,IP,1,,IP,4,,IP,松村 康太,5.2,0.13,2.6,4,,IP,4,,IP,1,,IP,4,,IP,4,,IP,4,,IP,2,,IP,2,,IP,5,,IP,4,,IP,鋤柄 貴俊,6.0,0.15,2.3,2,5,IP,4,,IP,2,,IP,4,,IP,3,,IP,3,,G3,3,,IP,3,3,IP,3,,IP,3,,IP,佐藤 大介,4.6,0.14,3.3,5,,IP,3,,IP,4,,IP,5,,G3,3,,IP,5,,IP,2,,IP,5,,IP,2,,IP,3,,IP,上村 純一,3.7,0.14,3.0,6,,IP,2,,IP,3,,IP,5,,IP,3,,IP,6,,G3,5,,G3,5,,G2,6,,G2,3,,IP
202609130512,2026-09-13,05,12R,梶野 学志,8.6,0.14,3.7,1,,IP,1,,IP,5,,IP,1,,IP,3,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,北村 征嗣,7.4,0.13,2.6,1,,IP,2,,IP,3,,IP,2,,IP,3,,IP,2,,G3,2,,G3,5,,IP,1,,IP,2,,IP,木田 峰由季,6.3,0.18,3.9,1,,IP,1,,IP,4,,IP,2,,IP,2,,IP,6,,IP,6,,IP,1,,IP,6,,IP,1,,IP,安達 裕樹,5.5,0.14,3.2,1,3,IP,2,,G3,4,,G3,3,,G2,6,,G2,4,,G2,3,,G2,5,5,IP,4,,G2,4,,G2,吉川 昭男,6.2,0.18,3.9,2,3,IP,1,2,IP,6,2,IP,3,2,IP,1,2,IP,4,3,IP,2,2,IP,2,3,IP,3,2,IP,6,4,IP,寺本 昇平,2.0,0.19,4.6,4,,IP,6,,IP,5,,IP,6,,IP,3,,IP,6,4,IP,6,,IP,6,,IP,5,,G3,6,,G3
202609130601,2026-09-13,06,01R,坂東 満,5.8,0.14,2.7,1,,IP,5,,IP,6,,IP,2,,IP,5,,IP,3,,IP,1,,IP,1,,IP,2,,IP,6,,IP,飯山 晃三,3.67,0.2,4.4,5,,IP,2,,IP,5,,IP,4,3,IP,2,3,G3,6,4,G3,転,,IP,F,,IP,4,,IP,4,,IP,渡辺 真至,5.2,0.18,4.2,3,,IP,6,,IP,4,,IP,4,,IP,3,,IP,3,,IP,6,,IP,4,,IP,1,,IP,1,,IP,樋口 亮,4.3,0.16,3.4,6,,IP,3,,IP,4,,IP,3,,G2,5,,G2,3,,IP,3,,IP,3,,IP,5,,IP,5,,IP,向井田 佑紀,4.6,0.17,3.1,5,,IP,3,,IP,3,,IP,3,,IP,2,4,IP,4,,IP,4,,IP,5,,IP,3,,IP,5,,IP,出口 飛龍,1.4,0.22,5.1,6,,IP,4,,IP,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP
202609130602,2026-09-13,06,02R,楠原 翔太,8.2,0.09,2.4,1,,IP,1,,IP,1,,IP,2,,G3,2,,G3,2,,IP,3,,IP,1,,IP,1,,IP,5,,IP,杉山 裕也,7.1,0.13,3.3,2,3,G3,3,,G3,2,,IP,3,,IP,3,,G3,2,,G3,4,,G3,4,,G2,2,3,G2,1,,IP,井上 恵一,3.6,0.18,3.6,5,,IP,6,,IP,5,,IP,6,,IP,2,,IP,6,,G3,1,,IP,5,,IP,6,2,IP,2,,IP,為本 智也,5.0,0.16,3.2,3,5,G3,6,,G3,2,3,IP,1,,IP,5,,IP,5,,IP,5,,IP,3,5,IP,3,3,IP,3,,IP,岡崎 凪汰,2.4,0.15,2.3,5,,IP,5,,IP,6,,IP,2,,IP,5,4,IP,6,,IP,6,,IP,4,,IP,6,,IP,5,,IP,松本 庸平,2.4,0.21,5.0,6,5,IP,6,5,IP,4,5,IP,6,,IP,6,3,IP,6,,IP,6,,IP,3,,IP,4,,IP,4,,IP
202609130603,2026-09-13,06,03R,占部 一真,7.8,0.12,2.2,2,,IP,5,,IP,4,,IP,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,西舘 健,6.4,0.15,3.1,4,,G3,1,,IP,2,,IP,1,,G3,4,,IP,2,,IP,2,,IP,5,,IP,2,,IP,5,,IP,石塚 裕介,4.9,0.11,2.2,6,,IP,4,,IP,1,,IP,2,,IP,5,,IP,5,,IP,5,,G3,3,,G3,3,4,IP,2,,IP,吉原 聖人,3.6,0.16,3.3,2,,IP,6,,IP,4,,IP,5,,IP,5,,IP,6,,G3,5,,IP,1,,IP,5,,G3,4,,G3,守田 俊介,5.4,0.12,2.6,4,4,IP,4,,IP,6,,IP,6,,IP,1,2,IP,3,,SG,6,,G1,5,,G1,1,,SG,2,,G1,松田 竜馬,3.6,0.14,3.4,3,,IP,6,,IP,6,,IP,4,,IP,5,,G2,3,,G2,6,,IP,5,,IP,2,,IP,6,,IP
202609130604,2026-09-13,06,04R,浜先 真範,8.9,0.12,2.0,1,,IP,4,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,IP,1,,IP,1,,IP,雑賀 勇貴,4.9,0.19,3.2,5,,G3,4,,IP,4,,G3,3,,G3,6,,G3,2,,IP,3,,IP,5,,IP,2,,IP,2,,IP,日笠 勝弘,3.2,0.13,2.2,4,,IP,5,,IP,6,,IP,5,,IP,4,,IP,3,,IP,4,,IP,6,,IP,5,,IP,3,,IP,長野 道臣,3.3,0.12,2.4,3,6,IP,5,,IP,5,6,IP,4,,G3,6,,G3,4,,G3,2,,G3,6,,IP,4,,G3,6,3,G3,小森 信雄,3.9,0.2,3.8,4,,IP,2,,IP,5,,IP,3,,IP,6,4,IP,5,,IP,3,,IP,3,,IP,5,,IP,5,6,IP,草川 壮良,2.8,0.19,4.7,6,,IP,6,,IP,4,,IP,3,,IP,2,5,IP,6,,IP,6,,IP,6,,IP,4,,IP,6,,IP
202609130605,2026-09-13,06,05R,梅木 敬太,8.6,0.13,2.0,1,,G3,1,,IP,5,,IP,1,,IP,1,,IP,2,,IP,3,2,IP,1,,IP,1,,IP,1,,IP,渡辺 真至,5.8,0.18,3.8,4,,IP,1,,IP,2,,IP,F,,IP,4,,IP,5,,IP,1,,IP,1,,IP,1,,IP,妨,,IP,鈴木 孝明,5.9,0.13,3.7,4,,G3,1,,G3,3,,G3,3,,IP,3,,IP,5,,IP,3,4,G3,2,,G3,6,,IP,1,,IP,田中 辰彦,6.4,0.17,2.5,5,,IP,4,,IP,1,,IP,3,,IP,2,,IP,4,,IP,3,,IP,2,,IP,2,,IP,2,,IP,丹下 将,5.1,0.13,2.2,5,,IP,1,,IP,4,,IP,6,,G3,1,,IP,3,,IP,5,,IP,2,,IP,4,,IP,4,,IP,星野 太郎,3.2,0.25,5.1,5,,IP,6,,IP,4,,IP,5,,IP,6,5,IP,6,,IP,4,,IP,1,,IP,3,,IP,6,,IP
202609130606,2026-09-13,06,06R,待鳥 雄紀,7.0,0.14,2.4,5,,IP,1,,IP,1,,IP,1,,IP,3,,IP,2,,IP,5,,IP,3,,IP,3,,G3,1,,IP,篠田 優也,6.2,0.15,3.9,4,,IP,4,,IP,2,,IP,1,,IP,3,,IP,4,,IP,3,,IP,2,,IP,1,,IP,5,,IP,田路 朋史,5.5,0.2,3.8,4,,IP,6,,IP,2,,IP,4,,IP,2,,IP,1,,IP,5,,IP,2,,IP,3,,IP,4,,IP,岡崎 凪汰,3.2,0.13,2.5,5,5,IP,5,,IP,2,,IP,5,,IP,5,,IP,5,6,IP,5,6,IP,2,5,IP,5,,IP,5,,IP,出口 飛龍,1.56,0.21,5.1,6,6,IP,6,6,IP,6,6,IP,5,6,IP,5,6,IP,4,6,IP,6,6,IP,6,6,IP,転,6,IP,6,6,IP,山田 雄太,3.1,0.11,2.5,1,5,G3,5,,IP,4,,IP,6,,IP,3,5,IP,4,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609130607,2026-09-13,06,07R,吉原 聖人,7.1,0.17,3.6,2,,IP,1,,IP,4,,IP,1,,IP,1,,IP,3,,IP,4,,G3,2,,IP,1,,IP,6,,G3,片橋 幸貴,6.3,0.14,2.9,3,,IP,1,,IP,2,,IP,6,,IP,4,,IP,1,3,IP,2,,IP,3,4,IP,2,,IP,5,3,IP,武田 正紀,4.2,0.14,2.5,1,,IP,4,,IP,6,,IP,1,,IP,4,,IP,3,,IP,6,,IP,6,,IP,4,,IP,6,,IP,坂東 満,2.4,0.19,3.9,6,5,IP,5,,IP,5,,IP,6,,IP,5,,IP,5,,IP,6,,IP,4,,IP,2,,IP,6,5,IP,田中 京介,3.7,0.14,3.3,4,,IP,6,,IP,5,,IP,3,,IP,5,,IP,2,,IP,1,,IP,5,,IP,6,,IP,6,6,IP,石田 章央,3.0,0.15,3.1,2,5,IP,5,,IP,5,,IP,3,5,IP,5,,IP,5,,IP,4,,IP,6,,IP,5,5,IP,6,,IP
202609130608,2026-09-13,06,08R,樋口 亮,7.3,0.18,3.7,2,,IP,3,,IP,1,,IP,5,,IP,4,,G2,1,,IP,5,,IP,1,,IP,1,,IP,1,,IP,長野 道臣,5.8,0.18,3.3,2,,IP,6,,IP,6,,IP,4,3,IP,2,,G3,1,,G3,3,,G3,2,,IP,2,3,G3,4,,G3,為本 智也,7.8,0.15,1.9,1,,G3,2,,G3,6,,IP,3,,IP,2,,IP,2,,IP,2,,IP,2,,IP,1,,IP,1,,IP,中村 魁生,5.0,0.12,2.8,4,5,G3,4,,IP,2,,IP,3,,IP,4,6,IP,4,,G3,3,,G3,F,,G3,3,,IP,2,,IP,梶原 正,3.5,0.14,2.6,5,,IP,6,6,IP,4,,IP,3,,IP,2,,IP,2,,IP,5,,IP,6,,IP,5,,G3,6,,G3,石塚 裕介,1.8,0.28,5.7,6,,IP,5,,IP,4,5,IP,6,,G3,5,,IP,5,,IP,5,,IP,5,,G3,6,5,IP,6,,IP
