レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609080111,2026-09-08,01,11R,笠原 亮,9.2,0.15,3.9,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,2,,IP,2,,IP,1,,IP,1,,IP,1,,IP,廣瀬 将亨,5.8,0.19,4.3,1,,IP,3,,IP,1,,IP,4,,IP,3,,G3,3,,G3,2,,IP,6,,G2,5,,IP,4,,IP,武富 智亮,7.2,0.12,3.0,3,,IP,2,,G3,2,,G3,3,,IP,1,,IP,1,,IP,4,,IP,1,2,IP,3,,G2,5,,G2,加倉 侑征,3.8,0.18,3.3,6,,IP,2,,IP,4,,IP,4,,IP,5,,IP,5,,G3,6,,IP,3,,IP,4,,IP,3,6,IP,山谷 央,5.0,0.13,2.3,4,,IP,5,,IP,4,,IP,3,,IP,3,,IP,3,,IP,5,6,IP,4,,IP,3,,IP,1,,IP,湯川 浩司,4.7,0.16,3.5,3,,IP,5,5,IP,3,,SG,5,,G2,3,,G2,5,,IP,4,,G1,6,,G1,3,3,G1,4,,G1
202609080112,2026-09-08,01,12R,赤岩 善生,8.5,0.1,1.8,1,,IP,1,,G3,4,,G3,F,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,山本 隆幸,7.78,0.14,4.0,2,,IP,2,,IP,2,,IP,2,,IP,1,,G3,5,,IP,欠,,IP,2,,IP,3,,G1,1,,G1,宇佐見 淳,6.3,0.13,3.1,2,,IP,2,,IP,2,,IP,6,,IP,2,,IP,2,,IP,3,,IP,2,,IP,3,4,IP,5,,IP,齋藤 勇,5.3,0.17,3.6,1,,IP,6,,IP,5,,IP,4,,IP,3,,IP,4,,IP,3,,IP,2,,IP,4,,IP,2,,IP,笠 雅雄,5.5,0.19,3.7,2,,IP,2,,IP,5,,IP,6,,IP,3,,IP,2,4,IP,1,,IP,3,,IP,4,,IP,5,,IP,若林 樹蘭,4.7,0.17,4.5,2,,IP,3,,IP,1,,IP,6,,IP,2,,IP,4,,IP,6,,IP,4,,IP,4,2,IP,6,,IP
202609080301,2026-09-08,03,01R,森作 雄大,8.1,0.11,1.5,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,6,,IP,4,,IP,2,,IP,鈴木 結平太,2.33,0.23,5.3,6,,IP,5,6,IP,4,3,IP,,,,,,,,,,,,,,,,,,,,,IP,石渡 翔一郎,4.2,0.11,2.1,4,,IP,1,,IP,4,4,IP,3,,IP,3,,IP,2,,IP,落,,IP,5,,G3,欠,,G3,5,,IP,鈴木 賢一,4.78,0.19,4.1,3,,IP,5,,G3,1,,IP,転,,IP,2,5,G3,3,,IP,4,,IP,6,,IP,4,,IP,5,5,IP,花本 剛,4.0,0.19,3.9,2,,IP,3,,IP,5,,IP,6,,IP,5,,IP,3,6,IP,6,,IP,2,,IP,F,,IP,3,,IP,古田 祐貴,3.4,0.2,4.2,3,,IP,3,,IP,5,,IP,5,,IP,5,,G3,3,,IP,6,,IP,3,,IP,5,,IP,6,,G3
202609080302,2026-09-08,03,02R,小川 知行,6.9,0.15,1.7,3,,IP,1,,IP,2,,IP,3,,IP,1,,IP,5,,IP,2,,IP,1,,IP,2,,IP,6,,IP,平野 和明,5.8,0.16,4.2,2,,IP,4,,IP,4,,IP,3,,IP,1,,IP,4,,IP,4,,G3,2,,IP,5,3,IP,2,,IP,浅井 翼,2.0,0.18,3.4,4,,IP,5,,IP,3,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,港 理樹,3.1,0.23,4.2,4,,IP,3,5,IP,6,,IP,3,6,IP,6,,IP,6,5,IP,3,,IP,4,5,IP,6,6,IP,6,,IP,澤崎 雄哉,3.8,0.16,3.6,2,,IP,4,,IP,6,,IP,6,,IP,5,,G3,3,,G3,2,,IP,5,,G3,5,,G3,4,,IP,荒井 輝年,3.6,0.22,4.0,5,,IP,6,,IP,6,,IP,5,,G2,4,,IP,6,4,IP,4,,IP,2,,IP,5,,IP,2,,IP
202609080303,2026-09-08,03,03R,本橋 克洋,8.2,0.21,4.6,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,2,,IP,4,,IP,3,,IP,2,,IP,1,,IP,多羅尾 達之,4.89,0.15,3.0,5,,IP,2,,IP,欠,,IP,6,,IP,3,3,IP,2,,IP,5,,IP,6,,IP,2,,IP,2,,IP,岩瀬 裕亮,6.9,0.14,2.8,1,,IP,4,,SG,3,,IP,1,,IP,2,,IP,6,,SG,5,,SG,5,,G2,2,,IP,1,,IP,阿波 勝哉,5.8,0.17,4.2,4,,IP,1,,IP,2,5,IP,4,,IP,3,,IP,3,,IP,4,6,IP,5,6,G3,3,,IP,2,,IP,牧山 敦也,5.1,0.2,3.8,5,,IP,4,,IP,2,4,IP,3,,IP,6,,IP,4,,IP,2,,IP,1,,IP,3,,IP,5,6,G3,横澤 剛治,5.4,0.2,3.8,1,,IP,3,,IP,4,5,IP,3,5,G3,5,,IP,1,4,IP,4,,G1,6,,G1,3,,G1,6,,G1
202609080304,2026-09-08,03,04R,岡谷 健吾,8.2,0.18,3.0,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,5,,IP,2,,IP,4,,IP,佐藤 航,6.1,0.17,3.6,転,,IP,1,,G3,2,,IP,4,,IP,6,,IP,1,,IP,2,,IP,2,,IP,2,,IP,6,,G2,黒崎 竜也,6.0,0.15,2.7,3,,IP,1,,IP,4,,IP,3,,IP,2,,G3,4,,G3,2,,IP,5,,G2,3,,G2,5,,G3,加藤 政彦,5.0,0.13,2.8,2,,IP,2,,IP,4,,IP,6,,IP,4,,IP,2,,IP,3,,IP,6,,IP,4,,IP,3,,IP,古川 健,5.2,0.12,2.6,5,,IP,1,,IP,3,,IP,4,,IP,5,,IP,2,,IP,5,,IP,4,,IP,2,,IP,3,,IP,川合 理司,1.4,0.21,4.5,6,,IP,5,,IP,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP,5,5,IP,6,,IP,6,,IP
202609080305,2026-09-08,03,05R,大江 純,7.1,0.1,2.5,1,,IP,3,,IP,2,,IP,1,,IP,2,,IP,3,,IP,1,,G3,6,,IP,3,,IP,3,,IP,松尾 祭,5.0,0.18,3.9,3,,IP,4,,IP,3,,IP,1,,IP,6,,IP,3,,IP,1,1,IP,5,,IP,5,,G2,6,,G2,山口 裕二,7.6,0.16,3.7,2,,IP,3,,IP,1,,IP,2,,G2,2,,G2,5,,IP,2,,IP,3,,IP,2,4,IP,1,,IP,村本 大成,3.2,0.2,4.5,5,,IP,3,,IP,3,,IP,4,,IP,6,,IP,6,,IP,4,5,IP,3,,IP,6,,IP,6,5,IP,石渡 翔一郎,5.8,0.18,3.0,3,,IP,2,,IP,3,,IP,4,,IP,2,6,G3,3,,IP,2,,IP,5,,IP,4,,IP,3,,IP,山本 稔太朗,4.0,0.2,4.4,6,,IP,2,,IP,6,,IP,3,,IP,4,,G3,3,4,G3,4,,IP,4,,G3,4,,G3,5,,IP
202609080306,2026-09-08,03,06R,松本 博昭,7.2,0.18,4.3,3,2,IP,1,,IP,3,,IP,5,,IP,2,,IP,2,,IP,2,,IP,1,,IP,3,,IP,2,,IP,小川 知行,4.9,0.14,3.0,1,,IP,4,,IP,5,,IP,3,,IP,6,,IP,2,,IP,3,,IP,2,,IP,5,,IP,5,,IP,渡辺 豊,5.1,0.19,3.5,2,,IP,5,6,IP,4,,IP,4,,IP,6,,IP,5,,IP,1,,IP,4,,G3,1,,IP,3,,IP,関根 彰人,4.4,0.25,4.3,4,5,IP,2,,IP,6,,IP,5,,IP,3,,IP,3,3,G3,4,,G3,6,,G3,2,5,IP,4,,IP,金児 隆太,5.2,0.18,3.2,6,,IP,2,,IP,2,,IP,4,,IP,6,4,IP,2,4,IP,5,,IP,4,,IP,3,,IP,2,,IP,山ノ内 雅人,2.8,0.13,2.5,4,,IP,5,,IP,5,,IP,3,,IP,5,,IP,5,,IP,3,,IP,6,,IP,6,,IP,5,,IP
202609080307,2026-09-08,03,07R,鈴木 賢一,6.1,0.16,3.6,2,,IP,1,,G3,5,,G3,3,2,IP,4,,IP,5,,G3,2,,G3,1,,IP,1,,IP,6,,IP,三角 哲男,7.2,0.19,3.0,2,,IP,2,,IP,1,,IP,3,,IP,5,,IP,6,,IP,1,3,G3,1,,G3,2,,IP,3,,IP,山口 広樹,5.0,0.21,3.3,3,,IP,2,,IP,5,,IP,6,,IP,4,,IP,2,,IP,6,,IP,1,4,IP,2,,IP,5,,IP,野見山 拓己,5.6,0.12,2.5,4,,IP,2,,IP,4,,IP,4,,IP,4,,IP,5,,IP,4,,G3,2,,IP,1,6,IP,2,,IP,荒井 輝年,6.0,0.17,3.6,4,,IP,3,6,IP,3,,G2,4,,G2,3,,IP,5,,IP,2,,IP,3,,IP,2,,IP,2,,IP,牧山 敦也,3.3,0.16,4.9,4,,IP,5,,IP,5,,IP,4,,IP,5,,IP,5,,IP,4,5,IP,3,5,IP,6,,G3,3,,IP
202609080308,2026-09-08,03,08R,広次 修,8.2,0.18,3.4,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,3,,IP,1,,IP,5,,IP,中北 将史,6.2,0.13,2.9,1,,IP,2,,IP,2,,IP,4,,IP,2,,IP,4,,IP,2,,IP,2,,IP,5,,IP,5,,IP,森作 雄大,6.3,0.12,2.3,1,,IP,1,,IP,5,,IP,6,,IP,2,,IP,1,,IP,5,,IP,4,,IP,1,4,IP,3,2,IP,岩瀬 裕亮,5.2,0.17,3.4,5,,SG,5,,IP,5,,SG,4,,G2,4,,G2,2,,IP,5,,IP,4,,IP,2,,IP,1,,IP,港 理樹,3.1,0.2,4.6,5,,IP,6,6,IP,3,,IP,6,,IP,5,,IP,4,6,IP,5,6,IP,2,6,IP,6,,G3,4,,IP,山本 浩輔,3.8,0.21,4.1,5,5,G3,4,5,IP,2,,IP,5,,IP,3,,IP,4,,IP,5,,IP,4,,IP,4,5,IP,5,,IP
202609080309,2026-09-08,03,09R,新田 泰章,9.7,0.14,2.9,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,G3,1,,IP,1,,IP,1,,IP,山口 裕二,8.0,0.15,4.1,2,,IP,2,,IP,1,,IP,4,,G2,3,,G2,2,,IP,1,1,IP,2,,IP,1,,IP,3,,IP,花本 剛,3.8,0.19,4.1,5,,IP,5,,IP,2,,IP,6,,IP,2,4,IP,6,,IP,5,,IP,1,,IP,5,,IP,5,,IP,本橋 克洋,3.3,0.24,5.2,6,,IP,4,,IP,4,,IP,6,,IP,5,,IP,2,,IP,6,,IP,5,,IP,4,,IP,3,3,IP,鹿島 敏弘,2.0,0.17,4.3,5,,G3,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP,5,,IP,6,,G2,6,,IP,3,,IP,平野 和明,3.6,0.17,4.4,2,,IP,6,,IP,6,,IP,3,,IP,5,,IP,6,5,IP,4,5,G3,6,,IP,3,,IP,3,,IP
202609080310,2026-09-08,03,10R,秦 英悟,8.9,0.14,2.2,2,,IP,2,,IP,5,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,浅井 翼,2.0,0.19,3.7,6,,G3,6,,IP,6,,IP,5,,IP,5,,IP,6,,IP,6,3,IP,5,4,IP,6,,IP,2,,IP,川上 剛,6.8,0.19,3.3,1,,IP,4,,IP,4,,IP,1,,IP,2,2,IP,2,,IP,4,,IP,4,,IP,1,,IP,4,,IP,山ノ内 雅人,3.9,0.15,3.4,F,,IP,3,3,IP,4,,IP,6,,IP,3,,IP,5,,IP,4,,IP,4,,IP,4,,IP,2,,IP,加藤 政彦,5.3,0.1,2.2,5,,IP,3,,IP,4,,IP,4,,IP,1,,IP,転,,IP,6,,IP,1,6,IP,1,,IP,4,,IP,多羅尾 達之,2.3,0.14,3.0,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,5,,IP,6,,IP,4,,IP,4,5,IP,3,,IP
202609080311,2026-09-08,03,11R,茅原 悠紀,9.7,0.14,3.1,2,,IP,1,,SG,1,,IP,1,,IP,1,,IP,3,,IP,1,,SG,3,,SG,1,,G3,1,,G3,渡辺 豊,4.1,0.19,4.6,2,,IP,4,,IP,4,,IP,4,,IP,4,,IP,5,,IP,4,,G3,6,3,IP,4,,IP,3,,IP,松尾 祭,5.5,0.14,2.8,4,,IP,2,,IP,1,,IP,6,6,IP,1,2,IP,4,,IP,5,,G2,2,,IP,6,,IP,3,,IP,黒崎 竜也,6.4,0.12,3.0,3,,IP,2,,IP,3,,G3,6,,G3,1,,IP,4,5,G2,1,,IP,4,5,G3,2,,G3,3,,IP,鈴木 結平太,1.11,0.17,4.2,6,6,IP,6,,IP,6,,IP,6,6,IP,6,6,IP,6,,IP,6,,IP,転,6,IP,6,,IP,5,6,IP,山口 広樹,2.0,0.24,5.5,6,,IP,3,,IP,6,,IP,6,,IP,4,5,IP,6,,IP,6,,IP,不,,IP,5,,IP,6,,IP
202609080312,2026-09-08,03,12R,三角 哲男,7.4,0.12,3.3,5,,IP,2,,IP,2,,IP,2,,IP,3,,IP,3,,IP,1,,IP,3,,IP,1,,IP,1,,IP,金児 隆太,7.0,0.2,4.0,2,,IP,1,,IP,2,,IP,3,,IP,1,,IP,3,,IP,3,,IP,4,1,IP,5,,IP,1,,IP,澤崎 雄哉,4.8,0.16,3.5,6,,IP,6,,IP,3,,IP,2,,IP,5,4,IP,5,,G3,2,,IP,3,,IP,2,,G3,3,,G3,中島 昂章,4.7,0.14,3.7,3,,IP,5,,IP,4,,IP,4,,IP,1,,IP,1,,IP,6,,G3,5,,IP,2,,IP,妨,,IP,横澤 剛治,3.5,0.16,3.3,3,,IP,5,,IP,6,,IP,4,,G3,1,,G3,6,,IP,4,,IP,5,,IP,6,,G1,5,,G1,佐藤 航,4.6,0.19,4.6,5,,G3,6,,IP,2,,IP,2,,IP,3,5,G3,2,5,G3,6,,IP,6,,IP,3,4,IP,4,5,G2
202609080401,2026-09-08,04,01R,小川 時光,6.8,0.13,2.7,1,,IP,2,,IP,2,,IP,2,,IP,3,,IP,1,,IP,2,,IP,5,,IP,4,,IP,4,2,IP,喜井 つかさ,6.2,0.15,3.7,1,,IP,F,,IP,1,,IP,2,,IP,5,,G1,4,,G1,2,,IP,4,,IP,3,,G3,2,,G3,西舘 果里,3.5,0.15,2.0,5,,IP,6,,IP,3,,IP,4,,IP,6,,IP,2,,G3,6,,IP,2,,IP,4,,IP,F,,IP,永井 聖美,5.5,0.18,3.1,1,,IP,2,,G3,2,,G3,6,,IP,5,,IP,5,,IP,3,6,IP,2,,IP,2,,IP,5,,IP,大澤 真菜,3.1,0.16,3.6,6,,IP,4,,IP,3,,G3,6,,G3,4,,G3,6,4,IP,4,,IP,5,,IP,3,,IP,5,,IP,中谷 朋子,4.4,0.2,3.6,2,2,IP,4,3,G3,4,4,G3,2,2,IP,5,,IP,6,,IP,4,4,G3,1,3,G3,6,5,G3,5,4,G3
202609080402,2026-09-08,04,02R,黒澤 めぐみ,7.8,0.2,3.4,2,,IP,1,,IP,1,,G3,2,,G3,4,,IP,2,,IP,3,,IP,3,,IP,2,,IP,1,,IP,菅野 はやか,4.4,0.22,4.7,4,,G3,5,,G3,2,,G3,3,,G3,5,,IP,4,,IP,6,,IP,6,4,IP,2,,G3,2,,G3,日隈 茜,1.0,0.15,3.5,6,,IP,6,,IP,6,,IP,6,,IP,,,,,,,,,,,,,,,,,,IP,中村 尊,6.1,0.14,2.3,3,,IP,3,,IP,1,,IP,2,,IP,2,,IP,5,,IP,1,,IP,6,,IP,4,,IP,3,,IP,今井 裕梨,5.5,0.13,2.4,3,,IP,4,,IP,4,,IP,2,4,IP,1,,G3,1,4,G3,6,,IP,5,,IP,4,,IP,3,,IP,小林 愛実,2.5,0.22,4.6,3,,IP,5,,IP,6,,IP,4,,IP,5,,IP,5,,IP,落,,IP,6,,IP,6,,IP,3,,IP
202609080403,2026-09-08,04,03R,田中 瀬里奈,1.8,0.21,4.7,4,,IP,6,,IP,5,,IP,6,,IP,6,,G3,4,,G3,6,,IP,5,,IP,6,,IP,6,,IP,来田 衣織,5.1,0.2,4.1,2,,IP,6,,IP,5,,IP,5,,G3,4,,G3,5,,G3,2,,IP,2,,IP,2,,IP,2,,IP,藤井 太雅,3.2,0.26,4.9,3,,IP,4,,IP,4,,IP,6,,IP,3,,IP,6,,IP,6,,IP,4,,IP,4,,IP,6,,IP,平山 智加,5.1,0.15,2.1,1,,IP,2,,G1,2,,IP,5,,IP,5,,IP,2,,IP,2,,IP,5,,IP,6,,IP,6,,IP,土屋 実沙希,3.6,0.16,3.6,2,,IP,5,6,IP,6,,IP,3,,IP,6,,IP,4,,IP,4,,IP,5,,IP,4,,IP,4,3,IP,谷島 咲希,1.2,0.2,5.0,転,,IP,6,,IP,6,,IP,5,,IP,6,,IP,5,,IP,6,,IP,6,,IP,5,,IP,6,,IP
202609080404,2026-09-08,04,04R,湯淺 紀香,8.1,0.15,2.7,4,,IP,1,,G3,1,,G3,6,,G3,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,2,,IP,土屋 蘭,4.9,0.19,4.0,2,3,IP,4,,IP,4,,IP,6,,IP,3,3,IP,3,,IP,3,,IP,3,,IP,3,,IP,5,,IP,登 みひ果,6.2,0.16,3.0,1,,IP,5,,G3,2,,IP,4,,IP,1,,IP,3,,IP,2,,IP,5,,IP,5,,IP,2,,IP,村上 奈穂,3.1,0.17,4.0,5,,IP,4,,IP,3,,G3,5,,G3,5,,G2,5,5,G2,4,,IP,4,,IP,5,,IP,6,,IP,長田 頼宗,4.9,0.17,3.9,3,,SG,6,,IP,6,,SG,5,,SG,2,,IP,4,,IP,5,,SG,3,4,IP,5,,G2,2,,IP,池田 奈津美,4.4,0.15,2.3,6,2,IP,妨,2,IP,6,2,IP,3,1,IP,3,2,IP,2,2,IP,3,2,IP,2,2,IP,4,1,IP,4,2,G3
202609080405,2026-09-08,04,05R,植竹 玲奈,3.86,0.35,5.0,5,,IP,6,,IP,3,,IP,3,,IP,2,,IP,5,,IP,5,,IP,,,,,,,,,IP,中村 かなえ,4.8,0.14,2.3,3,,IP,2,,IP,4,,IP,3,,IP,2,,IP,4,,IP,5,,IP,5,,IP,5,,IP,3,,IP,金田 幸子,5.0,0.17,3.5,4,,IP,5,,G3,1,,IP,1,,G3,6,,G3,2,,G3,5,,G3,3,,G3,3,,G3,6,,IP,真子 奈津実,4.2,0.14,2.4,1,,IP,2,,IP,5,,IP,5,,IP,4,,G3,4,,G3,6,,IP,6,,IP,5,,IP,2,,IP,佐藤 隆太郎,7.2,0.15,3.4,6,,SG,4,,SG,1,,IP,5,,SG,2,6,SG,1,,IP,3,2,G2,2,,SG,6,,G1,2,,SG,瀧川 千依,2.4,0.32,5.6,3,5,IP,6,,IP,4,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,4,,IP,4,,IP
202609080406,2026-09-08,04,06R,中曽 瑠華,4.0,0.14,3.2,6,,IP,4,,IP,5,,IP,5,,IP,5,,IP,2,,G3,6,,IP,転,,IP,1,,IP,1,,IP,黒澤 めぐみ,7.1,0.17,3.5,3,,IP,1,,IP,2,,G3,2,,G3,2,,IP,2,,IP,1,,IP,6,,IP,3,,IP,3,,IP,櫻本 あゆみ,6.2,0.12,2.2,2,,IP,3,,G1,1,,G3,5,,G2,5,,IP,4,5,IP,4,,IP,4,,IP,1,,IP,2,,G3,樋口 由加里,2.1,0.16,3.9,6,,IP,4,,IP,6,,G3,6,,G3,5,,IP,6,,IP,6,,IP,4,,IP,4,,IP,5,,IP,小川 時光,2.4,0.17,3.8,3,4,IP,4,,IP,6,,IP,6,,IP,6,6,IP,6,,IP,5,,IP,5,,IP,5,,IP,4,,IP,落合 直子,3.4,0.17,3.3,1,5,IP,6,,G1,5,,G1,4,,IP,5,,G3,6,,G3,5,,IP,3,4,IP,5,,IP,5,,G3
202609080407,2026-09-08,04,07R,藤井 太雅,3.9,0.23,4.6,6,,IP,1,,IP,5,,IP,3,,IP,1,,IP,5,,IP,4,2,IP,6,,IP,5,,IP,6,,IP,中谷 朋子,5.3,0.2,5.2,4,,IP,2,,IP,5,,G3,2,,G3,2,,G3,1,,G3,5,,IP,2,,IP,6,,IP,5,,IP,石井 裕美,4.4,0.16,4.0,3,,IP,4,,IP,4,,IP,4,,IP,4,,IP,5,,G3,3,,G3,5,,IP,3,,G3,3,,IP,日隈 茜,1.8,0.16,2.7,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,F,,G3,2,,IP,5,,IP,6,,IP,藤田 美代,2.7,0.17,4.0,4,,IP,6,,IP,6,,IP,5,,IP,6,,IP,4,,IP,6,,IP,5,,G3,6,,G3,1,,G3,大橋 由珠,2.6,0.13,3.0,6,,IP,6,,IP,3,,IP,6,,IP,4,,IP,4,,IP,6,,IP,5,,IP,4,,IP,5,,IP
202609080408,2026-09-08,04,08R,関野 文,7.5,0.17,4.1,2,,IP,1,,IP,1,,IP,2,,G3,3,,G3,1,,G3,3,,G3,6,,IP,3,,IP,1,,IP,今井 裕梨,5.4,0.16,2.7,5,,IP,4,,IP,3,,IP,4,,IP,5,,G3,1,,G3,5,,IP,1,,IP,2,,IP,3,,G3,孫崎 百世,3.9,0.22,4.5,6,,IP,2,,IP,6,,IP,5,,G3,4,,G3,3,,IP,4,6,IP,1,,IP,5,,IP,6,,IP,西舘 果里,2.3,0.21,4.1,4,,IP,6,5,IP,5,5,IP,6,,IP,5,,IP,6,,IP,5,,IP,4,,G3,5,,G3,4,,IP,谷島 咲希,1.8,0.21,4.5,6,6,IP,5,6,IP,5,6,IP,5,6,IP,6,6,IP,4,6,IP,6,6,IP,5,6,IP,5,6,IP,6,6,IP,村上 宗太郎,4.9,0.21,4.3,6,,IP,3,,IP,3,,IP,4,,IP,3,,IP,3,,IP,5,,IP,3,4,IP,2,3,IP,4,,IP
