レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609070111,2026-09-07,01,11R,田村 隆信,6.5,0.19,4.5,1,,IP,3,,IP,1,,IP,2,,IP,1,,IP,5,,IP,6,,IP,5,,IP,3,,IP,1,,IP,山本 寛久,6.6,0.1,2.0,3,,G3,1,,G3,1,,G3,5,,IP,5,,G2,2,,G2,2,,G2,3,,IP,4,,IP,4,,IP,谷野 錬志,5.7,0.14,2.4,5,,G3,4,,IP,2,,IP,6,,IP,3,,IP,2,,IP,4,,G2,3,4,G2,3,,SG,3,,SG,宇佐見 淳,5.3,0.16,3.7,3,,IP,5,,IP,4,,IP,5,,IP,3,,IP,3,,IP,6,,G3,1,,G3,4,,IP,1,,IP,齋藤 勇,3.3,0.2,4.0,3,,IP,4,,IP,6,,IP,6,,IP,3,,IP,6,4,IP,5,,IP,3,3,IP,5,,IP,4,,IP,眞鳥 康太,4.3,0.19,4.2,3,,IP,4,,IP,4,,IP,2,,IP,3,,IP,6,,IP,3,,IP,5,,IP,4,,IP,5,,G3
202609070112,2026-09-07,01,12R,湯川 浩司,8.3,0.12,2.3,1,,IP,2,,IP,3,,IP,1,,IP,1,,SG,2,,SG,欠,,G2,2,,G2,1,,IP,2,,IP,林 美憲,4.5,0.16,3.5,5,,IP,4,,IP,3,,IP,6,,IP,6,3,IP,2,,IP,1,,IP,6,3,IP,5,3,IP,1,,IP,河野 真也,6.3,0.14,3.0,2,,IP,4,,IP,3,,IP,1,,IP,3,,IP,2,,IP,4,2,IP,5,,IP,2,,IP,3,,IP,山崎 義明,4.4,0.17,3.0,5,,IP,4,,IP,5,5,G3,1,,G3,6,,IP,1,,IP,6,,IP,3,,IP,5,,IP,3,,IP,廣瀬 篤哉,2.6,0.15,2.5,5,6,IP,5,,IP,6,,IP,6,,IP,5,,IP,2,,IP,6,,IP,6,,IP,4,,IP,4,,IP,萩原 知哉,3.6,0.19,4.2,3,,IP,5,,IP,5,,IP,4,,IP,4,,IP,5,,IP,4,5,IP,4,,IP,3,,IP,5,,IP
202609070301,2026-09-07,03,01R,渡辺 豊,6.6,0.15,2.7,4,,IP,1,,IP,1,,IP,4,,IP,2,,IP,5,,IP,1,,G3,2,,G3,2,,IP,5,,IP,山本 稔太朗,5.8,0.13,2.1,4,,IP,3,,IP,1,,IP,5,,G3,2,,IP,2,,IP,1,,G3,5,,IP,5,,IP,3,,IP,古川 健,4.4,0.15,2.8,3,,IP,3,,IP,2,,IP,5,,IP,2,,IP,5,,IP,5,,IP,3,,IP,5,,IP,5,,IP,浅井 翼,3.2,0.15,2.9,6,,IP,5,,IP,2,,IP,6,,IP,1,,IP,4,,IP,5,,IP,5,,IP,5,,IP,転,,IP,川合 理司,1.3,0.18,2.9,6,,IP,6,6,IP,5,,IP,6,,IP,5,,IP,6,,IP,5,,IP,6,6,IP,6,,IP,6,,IP,中北 将史,2.6,0.17,3.7,4,,IP,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,4,,IP,4,5,IP,3,5,IP
202609070302,2026-09-07,03,02R,多羅尾 達之,5.9,0.15,3.1,1,,IP,2,,IP,5,,IP,1,,IP,4,,IP,1,,IP,5,,IP,6,,IP,3,,IP,3,,IP,中島 昂章,6.5,0.19,4.6,2,,IP,3,,IP,2,,IP,1,,IP,5,,IP,3,,IP,4,,G3,6,,G3,1,,IP,2,,IP,広次 修,3.7,0.13,3.2,4,4,IP,3,,IP,6,,IP,3,,IP,3,,IP,2,,IP,5,,IP,6,,IP,5,,IP,6,,IP,岡谷 健吾,4.6,0.16,2.8,5,6,IP,4,,IP,4,,IP,4,,IP,4,,IP,4,,IP,4,,IP,4,,IP,2,5,IP,2,,IP,山本 浩輔,4.3,0.2,3.7,5,,G3,4,,G3,3,,IP,4,,IP,1,,IP,5,,IP,5,,IP,2,,IP,6,4,IP,4,,IP,古田 祐貴,3.4,0.2,4.1,3,,IP,5,,IP,5,,IP,5,,G3,3,,IP,6,,IP,3,,IP,5,,IP,6,,G3,3,,G3
202609070303,2026-09-07,03,03R,関根 彰人,5.9,0.17,3.0,6,,IP,4,,IP,4,,IP,2,,IP,2,,IP,1,,IP,4,2,G3,1,,G3,5,,IP,2,,IP,野見山 拓己,4.0,0.15,3.0,2,,IP,6,,IP,4,,IP,3,,IP,5,,IP,5,,IP,2,,IP,6,,IP,5,,G3,3,,IP,金児 隆太,6.0,0.16,2.6,2,,IP,3,,IP,5,1,IP,2,,IP,5,,IP,5,,IP,1,,IP,1,,IP,1,,IP,5,,IP,山口 裕二,3.8,0.19,3.2,5,,IP,4,,G2,5,,G2,3,,IP,3,,IP,5,,IP,4,,IP,5,,IP,2,,IP,F,5,G1,岩瀬 裕亮,6.5,0.17,4.5,5,,SG,3,,IP,2,,IP,2,,SG,3,,G2,4,,G2,2,4,IP,1,,IP,4,,IP,5,,G1,大江 純,2.4,0.18,3.4,5,,IP,5,,IP,3,,IP,5,,IP,6,,IP,6,,IP,6,,G3,6,,IP,3,,IP,5,,IP
202609070304,2026-09-07,03,04R,村本 大成,6.1,0.15,3.2,5,,IP,6,,IP,5,,IP,1,,IP,2,,IP,3,,IP,1,,IP,3,,IP,3,,IP,1,,IP,阿波 勝哉,3.9,0.16,3.5,5,,IP,2,,IP,5,,IP,4,,IP,6,4,IP,6,6,G3,6,6,G3,3,,IP,2,,IP,3,,IP,鈴木 結平太,2.0,0.16,5.0,6,,IP,4,,IP,6,,IP,,,,,,,,,,,,,,,,,,,,,IP,小川 知行,3.9,0.13,3.1,3,,IP,6,,IP,4,,IP,6,,IP,2,,IP,5,,IP,6,,IP,3,,IP,2,,IP,5,,IP,秦 英悟,6.4,0.14,3.3,3,,IP,3,,IP,1,,IP,1,,IP,6,,IP,1,,IP,5,6,IP,4,,G1,4,,IP,2,,IP,荒井 輝年,4.0,0.21,4.0,6,,IP,6,,IP,5,,G2,4,,IP,6,4,IP,4,,IP,2,,IP,5,,IP,2,,IP,3,,IP
202609070305,2026-09-07,03,05R,山口 広樹,7.0,0.18,3.1,1,,IP,1,,IP,1,,IP,2,,IP,5,,IP,2,,IP,1,,IP,F,,IP,3,,IP,3,,IP,本橋 克洋,3.8,0.21,4.9,4,,IP,6,,IP,3,,IP,3,,IP,5,,IP,3,,IP,3,,IP,F,,IP,6,,IP,3,,IP,澤崎 雄哉,5.3,0.16,3.4,6,,IP,3,,IP,2,,IP,5,4,IP,5,,G3,2,,IP,3,,IP,2,,G3,3,,G3,3,,IP,川上 剛,5.2,0.18,3.8,5,,IP,3,,IP,4,,IP,2,,IP,3,,IP,1,,IP,4,,IP,4,3,IP,5,,IP,3,,IP,港 理樹,3.7,0.2,4.7,6,6,IP,3,,IP,6,,IP,5,,IP,4,6,IP,5,6,IP,2,6,IP,6,,G3,4,,IP,2,,IP,茅原 悠紀,6.4,0.14,3.6,5,,SG,4,,SG,2,5,IP,2,4,IP,3,,SG,4,5,G3,2,,G3,4,,IP,3,,SG,5,,SG
202609070306,2026-09-07,03,06R,鹿島 敏弘,8.3,0.15,3.1,3,,IP,1,,IP,1,,IP,4,,IP,2,,IP,2,,G2,1,,IP,2,,IP,1,,IP,2,,IP,森作 雄大,5.4,0.11,1.7,1,,IP,1,,IP,3,,IP,4,,IP,5,,IP,5,,IP,5,,IP,4,,IP,1,,IP,4,,IP,三角 哲男,6.1,0.12,2.8,1,,IP,1,4,IP,2,,IP,6,,IP,4,,IP,2,,IP,2,,IP,5,,IP,6,,IP,2,,IP,松本 博昭,6.4,0.13,3.1,2,,IP,4,,IP,3,,IP,2,5,IP,1,,IP,3,,IP,4,,IP,2,3,IP,4,,IP,3,,IP,岡谷 健吾,3.4,0.17,4.0,6,,IP,5,,IP,3,,IP,3,,IP,6,,IP,3,,IP,4,,IP,4,,IP,5,,IP,5,,IP,川合 理司,1.5,0.22,4.5,5,,IP,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP,5,5,IP,6,,IP,6,,IP,5,,IP
202609070307,2026-09-07,03,07R,野見山 拓己,5.3,0.12,2.1,3,,IP,2,,IP,6,,IP,3,,IP,2,,IP,F,,G3,1,,IP,3,,IP,5,,G3,3,,IP,多羅尾 達之,5.33,0.15,3.1,2,,IP,欠,,IP,6,,IP,3,3,IP,2,,IP,5,,IP,6,,IP,2,,IP,2,,IP,3,,IP,佐藤 航,7.8,0.12,2.5,4,4,G3,2,2,G3,2,,IP,1,,IP,1,,IP,1,,IP,3,,G3,1,,IP,2,,IP,5,,G2,新田 泰章,5.1,0.14,2.6,1,,IP,6,,IP,2,,IP,5,,IP,3,,IP,2,,IP,4,,IP,4,5,IP,3,,IP,6,,G1,浅井 翼,3.44,0.17,2.8,5,,G3,転,,IP,6,,IP,2,,IP,転,,IP,4,4,IP,4,,IP,4,,IP,3,,IP,5,,IP,花本 剛,2.1,0.2,4.6,6,,IP,3,,IP,6,,IP,6,,IP,5,,IP,5,,IP,妨,5,IP,6,,IP,3,,IP,6,,IP
202609070308,2026-09-07,03,08R,横澤 剛治,8.5,0.18,4.0,2,,IP,1,,IP,6,2,IP,1,,G3,1,,IP,2,,IP,1,,IP,1,,IP,3,,G1,1,,G1,鈴木 賢一,5.4,0.15,3.7,1,,IP,5,,IP,4,,G3,2,,IP,5,,IP,2,,IP,2,,G3,6,3,G3,1,,IP,6,,IP,阿波 勝哉,5.1,0.16,3.0,3,,IP,4,,IP,5,,IP,5,,IP,2,6,G3,6,,IP,4,6,IP,1,,IP,4,,IP,1,,IP,加藤 政彦,4.6,0.13,3.1,2,,IP,4,,IP,6,,IP,4,,IP,2,,IP,3,,IP,6,,IP,4,,IP,3,,IP,4,5,IP,古田 祐貴,4.8,0.14,3.4,5,6,IP,6,,IP,6,,G3,3,,G3,4,,G3,2,,IP,3,4,IP,2,,IP,2,,IP,4,,IP,松尾 祭,3.1,0.17,3.8,4,,IP,3,4,IP,5,,IP,4,,IP,4,,IP,4,,IP,6,4,IP,5,,IP,6,,G2,5,,IP
202609070309,2026-09-07,03,09R,山ノ内 雅人,8.8,0.11,2.8,1,,IP,1,,IP,2,,IP,1,,IP,3,,IP,2,,IP,3,,IP,1,,IP,1,,IP,1,,IP,澤崎 雄哉,5.8,0.15,3.1,1,,IP,4,,IP,5,,IP,4,,IP,3,,G3,3,,G3,3,6,IP,2,,IP,3,,G3,3,,G3,石渡 翔一郎,4.4,0.13,2.4,1,,IP,4,4,IP,3,,IP,3,,IP,2,,IP,落,,IP,5,,G3,欠,,G3,5,,IP,3,,IP,秦 英悟,7.2,0.15,3.0,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,5,,IP,2,,IP,1,,IP,6,,G1,6,,G1,中島 昂章,5.5,0.19,4.4,2,,IP,3,,IP,4,,IP,2,,IP,3,,G3,5,,G3,2,,G3,2,,IP,6,,IP,4,6,IP,古川 健,2.0,0.15,3.3,5,,IP,6,,IP,5,,IP,4,,IP,6,,IP,6,,IP,4,,IP,5,,IP,5,,IP,6,,IP
202609070310,2026-09-07,03,10R,黒崎 竜也,9.0,0.12,2.8,4,,IP,1,,IP,1,,IP,1,,G3,1,,G3,1,,IP,4,,IP,1,,G2,1,,G2,1,,IP,茅原 悠紀,7.3,0.13,3.3,4,3,SG,3,,IP,3,,SG,2,,G3,2,,G3,2,,IP,1,,IP,4,,SG,5,,SG,2,,IP,関根 彰人,5.1,0.15,3.4,5,4,IP,2,,IP,2,,IP,2,,IP,3,,G3,3,,G3,5,,G3,5,5,G3,2,,IP,6,,IP,鹿島 敏弘,4.2,0.16,3.1,3,,G3,6,,IP,3,,IP,4,,IP,3,,IP,5,,G2,6,,G2,2,,IP,4,,IP,5,,IP,中北 将史,3.0,0.16,2.8,6,,IP,5,,IP,5,,IP,4,,IP,6,,IP,5,,IP,4,,IP,3,,IP,3,,IP,5,,IP,広次 修,4.0,0.16,4.6,3,5,IP,3,,IP,6,,IP,6,,IP,4,,IP,6,,IP,6,,IP,3,5,IP,2,,IP,3,,IP
202609070311,2026-09-07,03,11R,平野 和明,7.4,0.15,2.0,1,,IP,4,,IP,2,,IP,3,,IP,4,,IP,3,,IP,2,,IP,1,,IP,1,,IP,2,,IP,山口 裕二,8.0,0.15,3.8,2,,IP,1,,IP,4,,G2,3,,G2,2,,IP,1,1,IP,2,,IP,1,,IP,3,,IP,2,,IP,山本 浩輔,4.0,0.17,3.7,2,,G3,5,,G3,3,,IP,5,,IP,5,,IP,3,,IP,2,,IP,5,2,IP,4,,IP,F,,IP,三角 哲男,6.2,0.15,3.2,5,,IP,3,,IP,3,,IP,2,,IP,5,,IP,2,,IP,1,,IP,3,,G3,4,,IP,2,,IP,山本 稔太朗,2.6,0.17,4.5,6,,IP,6,,IP,4,,IP,5,,IP,5,,G3,3,,IP,5,,IP,5,,G3,4,,IP,5,,IP,小川 知行,2.2,0.16,2.9,5,,IP,5,,IP,5,,IP,5,,IP,6,,IP,6,,IP,4,,IP,5,,IP,5,,IP,4,,IP
202609070312,2026-09-07,03,12R,新田 泰章,9.7,0.13,2.6,2,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,G3,1,,IP,1,,IP,1,,IP,1,,IP,川上 剛,5.7,0.16,4.1,1,,IP,4,,IP,4,,IP,1,1,IP,5,,IP,4,1,IP,2,,IP,6,,IP,2,,IP,3,3,IP,牧山 敦也,6.2,0.16,3.3,5,,IP,2,,IP,3,,IP,2,,IP,2,4,IP,2,,IP,3,,IP,5,,IP,2,4,IP,3,,IP,大江 純,6.0,0.1,2.4,F,,IP,2,,IP,4,,IP,2,,IP,1,,IP,2,,IP,3,,IP,5,,IP,4,,IP,1,,G3,村本 大成,1.8,0.2,4.2,6,,IP,6,,IP,6,,IP,3,,IP,5,,IP,5,,IP,6,,IP,5,,IP,6,,IP,6,,IP,松本 博昭,5.0,0.19,4.2,4,5,IP,3,,IP,3,,IP,6,,IP,4,,IP,6,,IP,3,,IP,3,,IP,1,5,IP,3,,IP
202609070401,2026-09-07,04,01R,西舘 果里,7.8,0.14,2.7,1,,IP,2,,IP,1,,G3,2,,IP,4,,IP,1,,IP,3,,IP,2,,IP,4,,IP,1,,IP,渡邉 真奈美,6.6,0.14,3.0,1,,IP,2,,IP,6,,G1,2,,IP,3,,IP,2,,IP,1,,IP,3,,IP,3,,IP,5,,IP,田中 瀬里奈,1.8,0.16,3.1,6,,IP,6,,IP,6,,IP,4,,IP,5,,IP,6,,G3,4,,G3,5,,G3,6,,IP,6,,IP,大橋 由珠,3.6,0.14,2.5,6,,IP,2,,IP,6,,IP,2,,IP,3,,IP,4,,IP,6,,IP,6,,IP,5,,IP,4,,IP,樋口 由加里,3.0,0.15,2.5,4,,IP,4,4,IP,6,,G3,6,,IP,6,,IP,4,,IP,6,,IP,4,,IP,5,,IP,2,,IP,川尻 泰輔,3.0,0.11,2.1,4,,IP,5,,IP,5,,IP,3,,IP,4,5,IP,4,,IP,6,,IP,6,,IP,4,,IP,5,,IP
202609070402,2026-09-07,04,02R,藤田 美代,5.6,0.23,4.0,3,,IP,2,,IP,1,,IP,6,,IP,6,,IP,2,,IP,5,,G3,2,,G3,5,,IP,1,,IP,門間 雄大,5.0,0.15,3.0,F,,IP,転,,IP,1,,IP,3,,IP,2,,IP,4,,IP,2,,G3,2,,G2,5,,G2,5,,G3,井上 未都,6.0,0.17,2.7,4,,IP,3,,IP,4,,IP,3,,G3,3,,IP,5,,IP,4,,IP,1,,IP,1,,IP,2,,IP,土屋 蘭,5.0,0.22,3.9,3,5,IP,3,6,IP,2,,IP,3,5,IP,6,,IP,6,,IP,3,,IP,4,,IP,2,,IP,4,,IP,永井 聖美,4.8,0.17,3.1,1,,G3,3,,G3,2,4,IP,3,,IP,6,,IP,3,,IP,3,,G3,5,4,IP,6,,IP,5,,IP,谷島 咲希,1.3,0.21,5.2,6,,IP,6,,IP,5,,IP,6,,IP,5,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP
202609070403,2026-09-07,04,03R,登 みひ果,7.3,0.19,3.1,1,,IP,4,,G3,3,,G3,3,,IP,1,,IP,3,,IP,4,,G3,2,,G2,1,,IP,2,,IP,高石 梨菜,6.5,0.15,3.2,1,,IP,3,,IP,5,,IP,6,,IP,2,,IP,2,,G3,4,,IP,1,,IP,1,,G3,3,,G3,瀧川 千依,3.0,0.22,4.4,1,,IP,6,,IP,6,,IP,5,,IP,3,,IP,6,,IP,6,,IP,4,,IP,5,,IP,5,6,IP,落合 直子,5.6,0.15,2.6,2,,IP,6,,IP,1,5,IP,6,,G3,5,,G3,5,,G3,1,,G3,1,,G3,4,,G3,2,,IP,喜井 つかさ,5.1,0.15,3.5,3,,IP,3,,IP,2,,IP,6,,G1,5,,G1,1,,IP,3,,IP,4,,G3,4,,IP,5,,IP,村上 宗太郎,5.4,0.19,4.3,3,,IP,3,,IP,4,,IP,3,,IP,3,,IP,5,,IP,3,4,IP,2,3,IP,4,,IP,3,,IP
202609070404,2026-09-07,04,04R,来田 衣織,6.3,0.2,4.4,5,,IP,2,,IP,3,,G3,1,,G3,6,,IP,5,,IP,1,,IP,4,,IP,1,,IP,1,,IP,藤井 太雅,4.89,0.2,4.1,3,,IP,5,,IP,2,,IP,2,,IP,4,,IP,落,,IP,4,,IP,5,,IP,5,,IP,2,,IP,森田 梨湖,1.9,0.22,4.1,5,,IP,5,,G3,6,,G3,5,,IP,6,,IP,6,,IP,5,,IP,5,,IP,4,,IP,5,,IP,関野 文,7.2,0.12,2.3,5,,IP,1,,G3,4,,G3,2,,G3,1,,G3,1,,IP,2,,IP,3,,IP,2,,IP,3,,IP,岩崎 麗子,2.8,0.13,2.2,6,,IP,転,,IP,3,6,IP,6,,IP,6,,IP,5,,G3,4,,IP,4,,IP,2,4,IP,6,,IP,池田 奈津美,4.5,0.14,2.0,妨,2,IP,6,2,IP,3,1,IP,3,2,IP,2,2,IP,3,2,IP,2,2,IP,4,1,IP,4,2,G3,5,2,G3
202609070405,2026-09-07,04,05R,土屋 実沙希,7.4,0.12,2.3,2,,IP,2,,IP,1,,IP,3,,IP,1,,IP,1,,IP,3,,IP,4,,IP,5,,IP,1,,IP,中村 尊,4.2,0.16,3.6,2,,IP,4,,IP,6,,IP,4,,IP,2,,IP,4,,IP,4,,IP,5,,IP,6,,IP,4,,IP,中谷 朋子,6.1,0.22,4.3,2,,IP,5,,IP,5,,G3,1,,G3,4,,IP,3,,IP,2,,IP,6,,G3,1,,G3,1,,G3,中村 かなえ,5.2,0.11,1.9,2,,IP,4,,IP,4,,IP,5,,IP,5,,IP,2,,IP,2,,IP,4,,IP,4,,IP,2,,IP,湯淺 紀香,4.4,0.18,3.6,2,,IP,5,,IP,6,,G3,1,,G3,6,,G3,4,,G3,3,,IP,3,,IP,4,,IP,5,,IP,村上 奈穂,2.9,0.22,4.9,5,5,IP,4,,IP,4,,IP,6,,G3,3,,G2,6,,IP,4,,IP,4,,IP,6,,IP,6,,IP
202609070406,2026-09-07,04,06R,金田 幸子,8.0,0.17,3.7,1,,IP,3,,IP,4,,G3,1,,G3,1,,G3,5,,IP,1,,G3,2,,IP,1,,IP,1,,G3,長田 頼宗,6.6,0.2,3.6,5,,SG,1,,SG,2,,IP,6,,SG,2,,SG,3,3,IP,6,,SG,6,,SG,3,,IP,1,,G2,真子 奈津実,3.7,0.13,2.5,5,,IP,1,,IP,2,,IP,6,,G3,3,,G3,6,,G3,4,,IP,6,,G3,5,,IP,5,,IP,中曽 瑠華,2.6,0.16,2.8,4,,IP,4,,IP,5,,IP,6,,IP,6,,IP,4,,IP,5,5,IP,5,,IP,4,,IP,5,,G3,日隈 茜,1.4,0.19,3.8,4,6,IP,6,6,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,6,IP,6,,IP,5,,IP,6,,IP,渡邉 真奈美,2.0,0.13,2.9,6,,IP,6,,IP,6,,G1,4,,IP,6,,IP,5,,IP,5,5,IP,4,,IP,6,,IP,5,,IP
202609070407,2026-09-07,04,07R,大澤 真菜,6.6,0.17,3.0,1,,IP,2,,G3,2,,IP,6,,IP,4,,IP,6,,IP,2,,IP,2,,IP,2,,IP,1,,IP,平山 智加,7.3,0.18,3.6,2,,IP,1,,G1,5,,IP,3,,IP,5,,IP,1,,IP,4,,IP,1,,IP,2,,IP,1,,IP,藤田 美代,3.9,0.16,3.7,3,,IP,4,,IP,5,,IP,4,,IP,4,,IP,4,,IP,4,,IP,3,,IP,4,,IP,6,,IP,小川 時光,4.3,0.13,2.7,3,,IP,5,,IP,6,,IP,1,,IP,3,,IP,4,,IP,5,5,IP,5,,IP,5,,IP,2,,IP,植竹 玲奈,2.22,0.16,3.5,5,,IP,6,,IP,5,,IP,6,,IP,5,,IP,4,,IP,3,,IP,6,,IP,落,,IP,6,,IP,今井 裕梨,3.3,0.13,2.3,5,5,IP,1,5,IP,5,,G3,6,,IP,6,,IP,6,,IP,6,,IP,6,,G3,3,,IP,2,,IP
202609070408,2026-09-07,04,08R,菅野 はやか,4.2,0.23,4.8,4,,G3,4,,G3,5,,IP,3,,IP,5,4,IP,2,,G3,4,,G3,5,,G3,3,,IP,4,,IP,石井 裕美,5.1,0.2,3.8,3,,IP,4,,IP,2,,G3,4,,G3,3,,IP,3,,IP,3,,G3,3,,G3,6,,IP,4,,IP,小林 愛実,5.2,0.17,4.1,6,,IP,3,,IP,3,,IP,1,,IP,3,,IP,2,,IP,2,,IP,4,,IP,6,,IP,5,,IP,佐藤 隆太郎,5.3,0.13,3.1,6,5,SG,3,,IP,5,,SG,5,,IP,2,,IP,3,3,G2,2,,IP,5,,SG,4,,G1,4,,SG,谷島 咲希,1.8,0.18,4.1,5,6,IP,5,6,IP,5,6,IP,6,6,IP,4,6,IP,6,6,IP,5,6,IP,5,6,IP,6,6,IP,6,6,IP,喜井 つかさ,3.67,0.19,3.9,落,,IP,5,,G1,4,,IP,6,,IP,4,,G3,4,,IP,3,,IP,6,,G3,4,,G3,3,,IP
