レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609110211,2026-09-11,02,11R,青木 蓮,9.5,0.12,2.4,1,,IP,1,,G3,1,,IP,3,,IP,1,,IP,2,,IP,1,,IP,1,,G3,1,,G3,1,,IP,藤山 雅弘,5.3,0.17,2.9,4,,IP,4,,IP,1,,IP,3,,IP,4,,IP,5,,IP,2,,IP,4,,IP,6,,IP,1,,IP,竹腰 正樹,5.2,0.11,2.6,2,,IP,3,,IP,6,,IP,3,,IP,2,,IP,5,,IP,2,4,G3,3,4,G3,6,,IP,3,,IP,岡部 大輝,5.4,0.12,2.4,1,,IP,5,,IP,5,,IP,6,,IP,2,,IP,3,,IP,1,,IP,1,,IP,6,5,IP,4,,IP,渡部 悟,4.3,0.15,2.5,3,,G3,6,,G3,2,,IP,4,,IP,6,,IP,3,,IP,3,,IP,2,,IP,5,,IP,6,,IP,金子 賢志,3.5,0.13,2.8,5,,IP,4,,IP,6,,IP,5,,IP,4,,G3,5,,G3,3,5,IP,3,,G2,6,,G2,6,,IP
202609110212,2026-09-11,02,12R,小坂 尚哉,9.4,0.12,3.6,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,3,,IP,2,,IP,1,,IP,1,,IP,里岡 右貴,7.9,0.12,1.8,2,,IP,1,,IP,2,,IP,3,,IP,2,,IP,1,,IP,3,,IP,2,,IP,1,,IP,4,,IP,山口 達也,7.1,0.17,3.7,1,1,IP,5,,IP,1,,G3,1,1,G3,6,2,G2,2,,G2,2,,IP,1,1,IP,6,,IP,2,,IP,藤原 啓史朗,6.6,0.15,2.5,1,3,IP,3,,IP,6,,IP,2,,IP,2,,IP,1,,G2,1,,IP,6,,G1,5,,G1,4,,G1,渡邉 俊介,5.5,0.14,2.8,6,,IP,6,,IP,3,,IP,3,,IP,2,,IP,4,,G2,3,,IP,3,,IP,2,,IP,2,,IP,山下 大輝,5.89,0.14,3.6,4,,IP,3,,IP,5,,IP,5,,IP,1,5,IP,2,5,IP,3,,IP,3,,IP,2,,IP,転,,IP
202609110301,2026-09-11,03,01R,多羅尾 達之,6.1,0.14,3.0,2,,IP,1,,IP,2,,IP,5,,IP,1,,IP,4,,IP,1,,IP,5,,IP,6,,IP,3,,IP,渡辺 豊,3.9,0.18,4.3,4,,IP,2,,IP,4,,IP,4,,IP,4,,IP,4,,IP,5,,IP,4,,G3,6,3,IP,4,,IP,鈴木 賢一,4.33,0.16,2.7,4,,IP,5,,IP,5,,G3,4,,G3,3,4,IP,2,,G3,2,,IP,エ,,IP,4,,IP,6,,IP,牧山 敦也,5.3,0.18,3.3,3,,IP,3,,IP,1,,IP,5,,IP,4,,IP,4,,IP,1,,IP,6,,IP,5,,IP,2,,IP,川合 理司,1.3,0.18,3.1,6,,IP,6,,IP,6,6,IP,5,,IP,6,,IP,5,,IP,6,,IP,5,,IP,6,6,IP,6,,IP,横澤 剛治,5.3,0.19,3.6,6,,IP,1,,IP,3,,IP,4,5,IP,3,5,G3,5,,IP,1,4,IP,4,,G1,6,,G1,3,,G1
202609110302,2026-09-11,03,02R,平野 和明,7.0,0.16,1.9,2,,IP,3,,IP,1,,IP,4,,IP,2,,IP,3,,IP,4,,IP,3,,IP,2,,IP,1,,IP,山口 広樹,3.2,0.19,3.2,5,,IP,3,3,IP,2,,IP,5,,IP,4,,IP,5,,IP,5,,IP,6,,IP,4,,IP,6,,IP,古川 健,4.6,0.15,2.4,4,,IP,3,,IP,3,,IP,2,,IP,5,,IP,2,,IP,5,,IP,5,,IP,3,,IP,5,,IP,広次 修,5.0,0.15,2.9,4,,IP,3,,IP,4,,IP,4,,IP,3,,IP,3,,IP,2,,IP,2,,IP,5,,IP,5,,IP,港 理樹,2.8,0.18,4.1,6,,IP,5,,IP,6,6,IP,3,,IP,6,,IP,5,,IP,4,6,IP,5,6,IP,2,6,IP,6,,G3,加藤 政彦,3.3,0.18,3.4,3,,IP,5,,IP,3,,IP,5,,IP,4,,IP,4,,IP,6,,IP,4,,IP,5,5,IP,5,,IP
202609110303,2026-09-11,03,03R,鈴木 結平太,4.67,0.16,4.7,1,,IP,5,,IP,5,,IP,,,,,,,,,,,,,,,,,,,,,IP,村本 大成,4.7,0.16,4.3,3,,IP,5,,IP,4,,IP,6,,IP,2,,IP,2,,IP,4,,IP,4,,IP,5,,IP,2,,IP,山ノ内 雅人,5.7,0.14,2.6,6,,IP,2,,IP,4,,IP,4,,IP,2,,IP,5,,IP,1,,IP,3,,IP,3,,IP,2,,IP,浅井 翼,3.4,0.16,3.3,5,,IP,6,,IP,5,,IP,2,,IP,6,,IP,1,,IP,4,,IP,5,,IP,5,,IP,5,,IP,黒崎 竜也,4.6,0.11,2.6,1,,IP,5,,IP,3,,IP,4,,IP,5,6,G3,4,,IP,2,6,G2,6,,IP,4,,IP,4,6,G3,秦 英悟,6.4,0.13,2.5,4,,IP,4,,IP,2,,IP,1,,IP,3,,IP,3,5,IP,2,,IP,3,5,IP,6,,G1,1,5,IP
202609110304,2026-09-11,03,04R,岡谷 健吾,8.8,0.17,2.6,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,5,,IP,2,,IP,関根 彰人,4.8,0.18,3.5,5,,IP,2,,IP,6,3,IP,1,,IP,2,,IP,6,,IP,2,,G3,5,,G3,3,,G3,5,4,G3,中北 将史,6.7,0.15,2.0,2,,IP,1,,IP,1,,IP,2,,IP,3,,IP,2,,IP,4,,IP,6,,IP,4,,IP,2,,IP,松本 博昭,5.9,0.13,3.0,6,,IP,4,,IP,2,,IP,4,,IP,3,,IP,2,5,IP,1,,IP,3,,IP,4,,IP,2,3,IP,本橋 克洋,4.67,0.23,4.4,6,,IP,5,6,IP,3,,IP,3,,IP,4,,IP,1,,IP,2,,IP,4,,IP,6,4,IP,転,,IP,荒井 輝年,3.6,0.21,4.4,3,,IP,3,,IP,5,,IP,6,,IP,6,,IP,5,,G2,4,,IP,6,4,IP,4,,IP,2,,IP
202609110305,2026-09-11,03,05R,澤崎 雄哉,6.7,0.16,3.7,2,,IP,1,,IP,6,,IP,3,,IP,1,,G3,2,,IP,1,,IP,2,,G3,5,,IP,4,,IP,石渡 翔一郎,7.2,0.15,2.9,1,,IP,3,,IP,2,,IP,転,,IP,2,,IP,1,,IP,1,,IP,2,,G3,3,,G3,3,,IP,山本 稔太朗,5.5,0.17,2.8,5,,IP,6,,IP,1,,IP,3,,G3,2,,G3,4,,IP,3,4,G3,4,,G3,3,,IP,2,,IP,佐藤 航,5.8,0.17,3.4,1,,IP,2,,G3,5,,G3,2,,G3,6,,G3,2,,IP,3,,G3,3,,G3,5,,G3,3,,IP,山口 裕二,4.6,0.21,4.5,5,,IP,6,,G2,4,,IP,2,,IP,5,,IP,6,,IP,2,4,IP,4,,G1,3,,IP,2,,IP,川合 理司,1.5,0.23,5.0,6,,IP,5,,IP,6,,IP,5,,IP,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP,5,5,IP
202609110306,2026-09-11,03,06R,小川 知行,7.1,0.12,2.0,6,,IP,1,,IP,3,,IP,1,,IP,2,,IP,3,,IP,1,,IP,5,,IP,2,,IP,1,,IP,広次 修,5.4,0.16,3.8,5,,IP,3,,IP,5,,IP,2,,IP,3,,IP,2,,IP,5,3,IP,5,,IP,2,3,IP,1,,IP,野見山 拓己,5.6,0.11,2.4,5,,IP,3,,IP,1,,IP,4,,IP,3,,IP,5,,IP,2,,IP,4,4,IP,2,,IP,3,,IP,森作 雄大,6.1,0.08,1.2,3,,IP,3,,IP,2,,IP,5,,IP,6,,IP,4,,IP,1,,IP,1,5,IP,1,,IP,4,,IP,多羅尾 達之,2.3,0.11,2.4,6,,IP,4,,IP,6,,IP,5,,IP,3,,IP,6,,IP,5,,IP,6,,IP,6,6,IP,4,,IP,古田 祐貴,4.5,0.2,4.2,3,,IP,2,,IP,3,,IP,3,,IP,5,,IP,5,,IP,5,,G3,3,,IP,6,,IP,3,,IP
202609110307,2026-09-11,03,07R,浅井 翼,5.2,0.17,3.1,3,,IP,3,,IP,1,,IP,2,,IP,1,,IP,2,,IP,6,,IP,6,2,IP,6,,IP,6,,IP,牧山 敦也,5.8,0.18,4.7,1,,IP,2,,IP,2,,IP,3,,IP,6,,IP,2,3,IP,3,,IP,3,,IP,6,,IP,4,,IP,山本 浩輔,4.2,0.17,3.8,5,,IP,2,,G3,5,,G3,3,,IP,5,,IP,5,,IP,3,,IP,2,,IP,5,2,IP,4,,IP,港 理樹,3.1,0.21,4.1,6,,IP,4,,IP,3,5,IP,6,,IP,3,6,IP,6,,IP,6,5,IP,3,,IP,4,5,IP,6,6,IP,金児 隆太,5.4,0.17,2.9,1,,IP,6,,IP,2,,IP,2,,IP,4,,IP,6,4,IP,2,4,IP,5,,IP,4,,IP,3,,IP,黒崎 竜也,4.6,0.14,2.4,3,,IP,4,,IP,3,,IP,3,,IP,3,,G3,3,,G3,5,,IP,6,,IP,4,,IP,4,,G2
202609110308,2026-09-11,03,08R,阿波 勝哉,6.89,0.16,3.2,4,,IP,1,,IP,4,,IP,3,,IP,3,2,IP,1,,IP,1,6,G3,転,2,IP,1,,IP,5,2,IP,鹿島 敏弘,6.2,0.13,2.9,3,,IP,3,,G3,3,,IP,1,,IP,2,3,IP,2,,IP,3,,G2,2,,IP,6,,IP,5,,IP,鈴木 結平太,1.75,0.16,4.8,6,,IP,6,,IP,4,,IP,6,,IP,,,,,,,,,,,,,,,,,,IP,岡谷 健吾,4.0,0.15,2.8,5,,IP,5,6,IP,4,,IP,4,,IP,4,,IP,4,,IP,4,,IP,4,,IP,4,,IP,2,5,IP,荒井 輝年,5.0,0.19,4.3,4,,IP,5,,IP,4,,IP,3,6,IP,3,,G2,4,,G2,3,,IP,5,,IP,2,,IP,3,,IP,川上 剛,4.3,0.2,4.1,4,,IP,3,,IP,3,,IP,1,5,IP,3,5,IP,6,5,IP,5,,IP,5,,IP,4,5,IP,5,2,IP
202609110309,2026-09-11,03,09R,渡辺 豊,7.2,0.13,2.5,2,,IP,4,,IP,1,,IP,1,,IP,4,,IP,2,,IP,5,,IP,1,,G3,2,,G3,2,,IP,本橋 克洋,3.6,0.21,4.9,4,,IP,4,,IP,6,,IP,3,,IP,3,,IP,5,,IP,3,,IP,3,,IP,F,,IP,6,,IP,佐藤 航,8.3,0.14,2.7,2,,IP,4,4,G3,2,2,G3,2,,IP,1,,IP,1,,IP,1,,IP,3,,G3,1,,IP,2,,IP,山ノ内 雅人,3.3,0.16,3.8,5,,IP,F,,IP,3,3,IP,4,,IP,6,,IP,3,,IP,5,,IP,4,,IP,4,,IP,4,,IP,山口 広樹,3.2,0.17,3.5,5,,IP,4,,IP,5,,IP,3,,IP,5,,IP,6,,IP,6,,IP,3,,IP,4,6,IP,4,,IP,澤崎 雄哉,2.7,0.17,3.8,3,,IP,3,,IP,5,,IP,6,,G3,4,,IP,5,5,IP,5,,G3,6,,IP,6,,IP,5,,IP
202609110310,2026-09-11,03,10R,加藤 政彦,9.2,0.13,2.1,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,2,,IP,山口 裕二,8.2,0.14,3.9,2,,IP,2,,IP,2,,IP,1,,IP,4,,G2,3,,G2,2,,IP,1,1,IP,2,,IP,1,,IP,松本 博昭,6.9,0.15,3.0,1,,IP,1,,IP,3,,IP,1,,IP,2,,IP,5,,IP,2,4,IP,1,,IP,4,,IP,6,,IP,鈴木 賢一,5.22,0.18,4.0,3,,IP,3,,IP,5,,G3,1,,IP,転,,IP,2,5,G3,3,,IP,4,,IP,6,,IP,4,,IP,村本 大成,2.1,0.19,3.9,4,,IP,6,,IP,6,,IP,6,,IP,3,,IP,5,,IP,5,,IP,6,,IP,5,,IP,6,,IP,小川 知行,2.2,0.15,2.7,4,,IP,5,,IP,5,,IP,5,,IP,5,,IP,6,,IP,6,,IP,4,,IP,5,,IP,5,,IP
202609110311,2026-09-11,03,11R,秦 英悟,8.7,0.13,2.2,2,,IP,2,,IP,2,,IP,5,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,金児 隆太,6.1,0.21,4.0,6,,IP,2,,IP,1,,IP,2,,IP,3,,IP,1,,IP,3,,IP,3,,IP,4,1,IP,5,,IP,森作 雄大,5.2,0.12,2.4,6,,IP,4,,IP,1,,IP,1,,IP,5,,IP,6,,IP,2,,IP,1,,IP,5,,IP,4,,IP,中北 将史,4.6,0.16,4.3,2,,IP,5,,IP,2,,IP,4,,IP,3,,IP,6,,IP,6,,IP,3,,IP,5,,IP,2,,IP,石渡 翔一郎,5.4,0.19,3.3,5,,IP,3,,IP,2,,IP,3,,IP,4,,IP,2,6,G3,3,,IP,2,,IP,5,,IP,4,,IP,平野 和明,3.2,0.18,4.7,5,,IP,2,,IP,6,,IP,6,,IP,3,,IP,5,,IP,6,5,IP,4,5,G3,6,,IP,3,,IP
202609110312,2026-09-11,03,12R,三角 哲男,7.4,0.11,3.1,1,,IP,1,,IP,5,,IP,2,,IP,2,,IP,2,,IP,3,,IP,3,,IP,1,,IP,3,,IP,茅原 悠紀,7.3,0.13,3.2,2,,IP,4,3,SG,3,,IP,3,,SG,2,,G3,2,,G3,2,,IP,1,,IP,4,,SG,5,,SG,新田 泰章,6.0,0.15,3.5,2,,IP,4,,IP,1,,IP,2,,G3,4,,G3,2,,IP,2,,IP,5,,IP,3,,IP,6,,IP,岩瀬 裕亮,5.0,0.18,3.8,2,,IP,5,,SG,5,,IP,5,,SG,4,,G2,4,,G2,2,,IP,5,,IP,4,,IP,2,,IP,中島 昂章,5.3,0.18,4.3,5,,IP,2,,IP,3,,IP,4,,IP,2,,IP,3,,G3,5,,G3,2,,G3,2,,IP,6,,IP,松尾 祭,3.5,0.17,3.6,3,,IP,4,,IP,3,4,IP,5,,IP,4,,IP,4,,IP,4,,IP,6,4,IP,5,,IP,6,,G2
202609110501,2026-09-11,05,01R,一柳 和孝,8.2,0.11,2.3,3,,G3,2,,IP,1,,IP,1,,IP,2,,IP,1,,IP,4,,G3,1,,G3,2,,IP,2,,IP,寺本 昇平,4.1,0.17,3.7,5,,IP,5,,IP,1,,IP,5,,IP,5,,IP,4,,IP,3,,G3,4,,IP,6,,IP,2,,IP,一瀬 明,7.5,0.18,3.0,6,,IP,4,,IP,3,,IP,3,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,松村 康太,5.3,0.14,3.2,3,,IP,5,,IP,2,,IP,3,,IP,2,,IP,6,,IP,2,,IP,5,,IP,3,,IP,3,,IP,乙津 康志,2.7,0.17,3.2,6,,IP,6,,IP,6,,IP,4,,IP,4,,IP,5,,IP,5,,IP,3,,IP,5,,IP,4,,IP,山本 兼士,3.2,0.17,3.1,4,,IP,5,,IP,6,,IP,4,,G3,5,,IP,5,,IP,1,,IP,6,,IP,4,,IP,5,,IP
202609110502,2026-09-11,05,02R,大澤 大夢,9.0,0.13,2.4,2,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,4,,IP,1,,IP,1,,IP,1,,IP,飯島 誠,7.1,0.15,2.8,6,,IP,4,,IP,1,,IP,2,,IP,2,,IP,2,,IP,2,,IP,2,,IP,2,,IP,2,,IP,大澤 普司,6.1,0.16,3.0,3,,IP,4,,IP,3,,IP,1,,IP,3,,IP,6,,G3,2,,IP,3,,IP,3,4,IP,2,,G3,北中 元樹,5.9,0.12,2.3,3,,IP,6,,IP,1,,IP,1,,IP,転,,IP,1,,IP,6,,IP,1,5,IP,1,,IP,6,,IP,伊藤 誠二,3.4,0.22,4.4,6,,IP,2,,IP,6,,IP,4,,IP,4,,G3,5,,IP,4,,IP,4,,IP,3,,IP,転,6,G3,大西 賢,4.0,0.24,5.3,4,,IP,2,,IP,5,,IP,3,,IP,3,,IP,6,,IP,4,,IP,4,,IP,転,,IP,6,,IP
202609110503,2026-09-11,05,03R,鋤柄 貴俊,6.5,0.21,4.1,4,,IP,3,,IP,1,,IP,6,,G3,5,,IP,1,,IP,2,,IP,1,,IP,4,,IP,1,,IP,柳橋 宏紀,5.9,0.14,2.4,2,,IP,4,,IP,1,,IP,3,,IP,4,,IP,2,,IP,4,,IP,6,,IP,2,,IP,3,,G3,芝田 京介,5.1,0.16,3.3,4,,IP,2,,IP,5,,IP,3,,IP,1,,IP,6,2,IP,2,,IP,5,,IP,3,,IP,4,,IP,北村 征嗣,5.3,0.18,3.3,4,3,IP,4,,IP,2,,G3,1,,G3,4,,IP,4,,IP,2,,IP,4,,IP,6,,G3,3,,G3,杉江 浩明,2.4,0.2,4.0,5,,IP,5,,IP,6,,IP,6,6,IP,5,,IP,4,,IP,5,,IP,6,,IP,2,,IP,6,,IP,津久井 拓也,3.3,0.18,4.6,3,,IP,4,,IP,4,,IP,5,,IP,6,,IP,4,,IP,6,,G2,4,,G2,4,5,IP,6,,IP
202609110504,2026-09-11,05,04R,芹澤 克彦,7.2,0.15,3.0,2,2,IP,4,,IP,1,,IP,2,,G3,4,,IP,1,,IP,3,,IP,5,,G3,1,,IP,1,,IP,田中 豪,6.2,0.19,4.8,3,,IP,4,,IP,3,,IP,3,,IP,2,,IP,1,,IP,3,,IP,2,3,IP,5,,IP,3,,IP,西村 豪洋,4.9,0.17,2.5,4,,IP,4,,IP,4,,IP,3,,IP,2,,IP,5,,IP,3,,IP,1,,IP,6,,IP,4,,IP,佐藤 大介,6.0,0.18,4.3,3,,IP,4,,IP,4,,IP,5,,IP,2,,G3,3,,IP,3,,IP,3,,IP,1,3,IP,2,,IP,大崎 翔,3.9,0.13,2.3,5,,IP,5,,IP,1,,IP,3,,IP,4,,IP,5,,G3,5,,IP,4,,IP,6,,IP,3,,IP,米本 圭佑,1.7,0.23,4.5,5,,IP,4,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,5,,IP,5,,IP,6,,IP
202609110505,2026-09-11,05,05R,冨田 秀幸,5.2,0.15,3.0,4,,IP,2,,IP,1,,IP,5,,IP,3,,IP,F,,IP,3,,IP,4,,IP,2,,IP,4,,IP,鈴木 章司,5.2,0.2,4.4,2,,IP,2,,IP,4,,IP,3,,IP,F,,IP,2,,IP,1,,IP,4,,IP,5,,IP,5,,IP,木田 峰由季,5.9,0.18,3.3,4,,IP,2,,IP,2,,IP,6,,IP,6,,IP,1,,IP,6,,IP,1,,IP,3,,IP,1,,IP,上村 純一,7.6,0.14,2.4,1,,IP,3,,IP,2,,IP,1,,IP,3,,IP,2,,G3,3,,G3,2,,G2,2,,G2,4,3,IP,伊藤 雄二,2.8,0.19,4.3,3,,IP,6,,IP,6,,IP,5,,IP,6,,IP,5,,IP,6,,IP,4,,IP,4,4,IP,3,,G3,乙津 康志,3.0,0.19,3.4,5,,IP,2,5,IP,5,,IP,6,5,IP,6,,IP,5,,IP,6,,IP,6,,IP,3,,IP,3,,IP
202609110506,2026-09-11,05,06R,大場 敏,9.6,0.13,2.3,1,,G3,1,,G3,1,,G3,1,,G3,2,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,大澤 大夢,5.1,0.14,2.7,4,,IP,2,,IP,2,,IP,6,,IP,5,,IP,3,,IP,1,,IP,5,3,IP,4,,IP,3,,IP,高橋 二朗,3.3,0.28,5.1,6,,IP,3,,IP,4,2,IP,6,,IP,4,,IP,3,,IP,4,,IP,5,,IP,6,,IP,4,,IP,藤田 靖弘,5.9,0.15,3.3,5,,IP,4,,IP,2,,IP,3,,IP,5,6,IP,3,,IP,2,,IP,2,,IP,3,,G3,2,,IP,一瀬 明,3.0,0.18,4.8,5,,IP,5,,IP,6,,IP,2,,IP,6,,IP,転,,IP,5,,IP,3,,IP,4,4,IP,6,,IP,川上 聡介,3.1,0.18,3.9,5,,IP,5,,IP,5,,IP,6,,IP,6,,IP,2,,IP,6,,IP,5,,IP,2,,IP,4,,IP
202609110507,2026-09-11,05,07R,安達 裕樹,8.3,0.16,2.3,4,,IP,2,,IP,2,,G3,2,,G3,3,,G2,1,,G2,2,,G2,1,,IP,3,,G2,1,,G2,北中 元樹,5.0,0.22,4.0,4,,IP,5,,IP,5,,IP,1,,IP,3,,IP,5,,IP,4,,IP,2,,IP,1,,IP,5,,IP,山本 兼士,5.3,0.15,3.4,4,,IP,5,,IP,3,4,IP,2,4,G3,6,,IP,4,,IP,1,,IP,4,,IP,3,,IP,2,,IP,杉江 浩明,3.7,0.19,4.3,5,6,IP,6,,IP,4,5,IP,3,,IP,4,,IP,2,,IP,2,,IP,5,,IP,6,,G3,6,,G3,永田 秀二,5.2,0.19,4.2,6,,IP,1,,IP,1,,IP,4,,G3,6,,G3,6,,G2,3,,IP,3,,IP,4,,IP,2,6,IP,芝田 京介,1.3,0.23,5.1,6,,IP,5,,IP,5,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609110508,2026-09-11,05,08R,寺本 昇平,6.7,0.14,3.4,2,,IP,2,,IP,5,,IP,1,,IP,4,,IP,1,,IP,2,,IP,1,,G3,3,,G3,6,,IP,平田 健之佑,8.6,0.14,2.7,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,3,IP,1,,IP,2,,IP,4,,IP,2,,IP,畑田 汰一,6.5,0.12,2.6,F,4,IP,1,,G3,5,,G3,2,,IP,2,,IP,4,,IP,2,,IP,1,,G2,2,,IP,3,,IP,飯島 誠,4.8,0.18,3.5,5,6,IP,6,,IP,4,,IP,3,,IP,4,,IP,1,,IP,6,,IP,2,,IP,3,,IP,3,5,IP,西村 豪洋,3.4,0.15,3.4,6,,IP,4,,IP,5,,IP,6,,IP,6,,IP,5,,IP,3,,IP,6,,IP,3,,IP,1,,IP,堀井 涼平,1.0,0.18,3.5,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609110509,2026-09-11,05,09R,吉川 昭男,9.5,0.12,2.5,2,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,津久井 拓也,6.4,0.12,3.2,3,,IP,2,1,IP,3,,IP,2,,IP,5,,IP,2,3,IP,2,,IP,2,,IP,2,,IP,6,,G2,伏田 裕隆,6.6,0.14,3.2,4,,IP,3,5,IP,4,6,IP,2,,IP,3,,IP,2,,IP,1,,IP,2,,IP,5,,IP,2,,IP,大澤 普司,4.5,0.19,3.5,4,,IP,6,,IP,5,,IP,3,,IP,5,,IP,2,,G3,4,,IP,6,,IP,3,5,G3,1,,G3,米本 圭佑,3.4,0.17,4.2,5,,IP,5,,IP,2,,IP,5,,IP,3,,IP,2,,IP,4,,IP,転,,IP,6,,IP,6,,IP,松村 康太,5.2,0.18,3.6,1,,IP,5,,IP,5,,IP,3,4,IP,3,,IP,3,,IP,1,,IP,5,,IP,4,,IP,4,,IP
