レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609140211,2026-09-14,02,11R,松崎 祐太郎,8.2,0.14,2.4,1,,IP,1,,IP,2,,IP,3,,IP,1,,IP,5,,IP,1,,IP,1,,IP,1,,IP,3,,IP,渡邉 俊介,5.8,0.14,3.0,1,,IP,4,,IP,2,,IP,3,3,IP,3,,IP,5,,IP,3,,IP,4,,G2,5,,G2,2,,IP,中村 裕将,5.0,0.12,2.2,2,,IP,3,,IP,2,,IP,6,,IP,4,,IP,5,,IP,6,,IP,3,5,IP,3,,IP,2,,IP,山下 大輝,9.0,0.12,2.5,1,,IP,2,,IP,3,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,藤山 雅弘,5.2,0.17,3.0,3,,IP,1,,IP,3,4,IP,6,,IP,5,,IP,3,,IP,1,4,IP,6,,IP,2,,IP,5,,IP,富永 大一,3.8,0.18,3.4,2,5,IP,5,,IP,3,5,IP,4,,IP,5,,IP,4,,IP,6,,IP,6,,IP,4,,IP,3,5,IP
202609140212,2026-09-14,02,12R,山口 達也,9.7,0.14,2.5,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,G3,1,,G3,2,,G2,藤原 啓史朗,8.3,0.11,2.8,1,3,IP,3,,IP,2,,IP,1,,IP,3,,IP,3,,IP,2,,IP,1,,IP,1,,IP,2,,IP,里岡 右貴,8.6,0.11,2.1,1,,IP,2,,IP,2,,IP,2,,IP,2,,IP,1,,IP,2,,IP,1,,IP,3,,IP,2,,IP,青木 蓮,5.8,0.12,2.2,2,,IP,6,,G3,5,,IP,1,,IP,3,,IP,1,,G3,2,5,G3,6,,IP,3,,IP,3,,IP,山崎 裕司,5.0,0.16,4.2,3,,IP,4,,IP,5,,IP,3,,IP,4,,IP,5,,IP,2,,IP,2,,IP,3,,IP,4,,IP,小坂 尚哉,7.0,0.13,2.7,1,5,IP,2,,IP,1,,IP,5,,IP,2,,IP,4,,IP,2,,IP,2,,IP,3,,IP,3,,IP
202609140401,2026-09-14,04,01R,宮迫 暢彦,4.4,0.18,3.9,5,,IP,2,,IP,3,,IP,6,2,IP,6,,IP,3,,IP,F,,G3,1,,IP,4,,IP,3,,IP,山口 修路,3.5,0.18,4.1,2,,IP,5,,IP,3,,IP,3,,IP,6,,IP,4,,IP,5,,IP,4,,IP,6,,IP,6,,IP,久永 祥平,5.5,0.17,3.3,4,,IP,2,2,IP,5,,G3,5,,IP,2,,IP,2,,IP,4,,IP,5,,IP,1,,IP,3,,IP,本吉 正樹,3.4,0.16,3.9,5,,IP,5,,IP,4,,IP,4,,IP,5,,IP,3,,IP,5,,IP,4,,IP,3,,IP,5,,IP,國弘 翔平,2.9,0.19,4.0,6,,IP,4,,IP,5,,IP,2,,IP,6,,IP,4,,IP,5,,IP,5,,IP,6,,IP,4,,IP,藤原 駿,1.0,0.15,3.8,6,,IP,6,,IP,6,,IP,5,,IP,F,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609140402,2026-09-14,04,02R,澤崎 雄哉,6.9,0.15,3.3,3,,IP,2,,IP,1,,IP,6,,IP,3,,IP,1,,G3,2,,IP,1,,IP,2,,G3,5,,IP,富田 恕生,4.7,0.22,4.2,4,,IP,2,,IP,4,,IP,3,,IP,5,,IP,2,,IP,5,,IP,6,,IP,3,,IP,3,,IP,木下 翔太,7.2,0.12,2.8,4,,IP,1,,IP,5,,IP,4,,IP,2,,IP,1,,IP,4,,SG,1,,IP,3,,G2,1,,G2,篠原 飛翔,4.3,0.21,4.3,2,,IP,4,,IP,3,,IP,6,,IP,6,,IP,2,,IP,6,,IP,5,,IP,4,,IP,2,,IP,三浦 裕貴,3.4,0.19,4.6,5,6,IP,5,,IP,3,,IP,4,,IP,6,,G3,4,,IP,3,4,IP,4,,IP,4,,IP,6,,IP,石川 吉鎬,2.63,0.24,5.0,3,,IP,落,,IP,転,5,IP,4,,IP,5,3,IP,6,,IP,落,,IP,5,,IP,5,,IP,4,5,IP
202609140403,2026-09-14,04,03R,平岡 重典,5.4,0.16,3.7,4,,IP,2,,IP,1,,IP,4,,IP,3,,IP,5,,IP,5,,IP,3,,IP,4,,IP,2,,IP,折下 寛法,4.2,0.14,3.6,4,,IP,5,,IP,4,,IP,4,,IP,5,,IP,2,,G3,5,,G3,3,,IP,5,,IP,2,,IP,國崎 良春,4.9,0.16,2.7,6,6,G3,1,4,IP,3,,IP,4,,IP,4,,IP,3,,IP,4,,IP,3,,IP,4,,IP,4,,IP,早川 尚人,3.5,0.18,3.5,5,,IP,5,,IP,5,,IP,4,,IP,5,,IP,3,,IP,2,,IP,6,,IP,4,,IP,4,,IP,馬場 剛,4.8,0.13,3.2,6,6,G3,5,,IP,2,,IP,4,,IP,3,,IP,4,,IP,4,,IP,3,,IP,2,,IP,4,,IP,渡辺 空依,3.0,0.2,4.2,5,,IP,6,,IP,5,,IP,3,5,IP,6,,IP,4,,IP,2,,IP,6,,IP,4,5,IP,6,,IP
202609140404,2026-09-14,04,04R,森作 広大,4.3,0.13,3.0,2,,IP,5,,IP,5,,IP,4,3,IP,1,,IP,3,,IP,4,,IP,6,,IP,3,,IP,F,,IP,大場 広孝,5.6,0.11,3.4,2,,IP,2,,IP,5,,IP,5,,IP,3,,IP,3,,IP,3,,IP,2,,IP,5,,IP,2,,IP,内山 文典,4.8,0.15,2.4,5,,G3,4,,G3,4,,IP,3,,IP,転,,IP,4,,IP,3,,IP,1,,IP,2,,IP,4,,IP,野間 大樹,2.5,0.21,4.2,3,,IP,3,,IP,転,,IP,6,,IP,4,,G3,4,,G3,F,,IP,6,,IP,6,,IP,5,,IP,永松 良教,5.2,0.18,3.8,3,,IP,5,,IP,5,,IP,4,,IP,2,,IP,3,,IP,3,,IP,4,,IP,1,,IP,4,,IP,大平 誉史明,3.89,0.15,3.6,4,,IP,2,,IP,6,,IP,6,,IP,5,,IP,6,5,IP,2,5,IP,欠,,IP,3,5,IP,4,,IP
202609140405,2026-09-14,04,05R,桑原 啓,6.0,0.18,3.0,2,,G3,1,,G3,1,,IP,6,,G3,2,,IP,5,,G3,1,,G3,5,,IP,2,,IP,6,4,IP,金山 立樹,4.9,0.22,4.7,5,,IP,4,,IP,2,,IP,1,,IP,3,,IP,6,,IP,2,,IP,4,,G3,4,,G3,5,,IP,阿波 勝哉,4.2,0.17,3.2,6,,IP,3,,IP,4,,IP,5,,IP,5,,IP,2,6,G3,6,,IP,4,6,IP,1,,IP,4,,IP,濱本 優一,5.1,0.14,2.1,3,,IP,1,,G3,5,,G3,4,,G3,2,,IP,3,,IP,4,,IP,3,,IP,6,,IP,4,,IP,繁野谷 圭介,6.0,0.16,3.6,2,,IP,4,,IP,5,,IP,5,,IP,2,,IP,3,,IP,1,,G3,2,,G3,4,,IP,2,6,G3,中辻 崇人,5.3,0.16,3.5,4,,IP,3,,IP,6,,IP,5,,IP,1,,IP,3,2,IP,4,2,IP,1,1,IP,2,,G1,6,,IP
202609140406,2026-09-14,04,06R,佐藤 大騎,5.9,0.21,4.0,1,,IP,1,,IP,5,,IP,1,,IP,4,,IP,2,,IP,4,,IP,6,,IP,3,,IP,4,2,IP,芦澤 望,6.0,0.16,3.6,4,,G3,1,,G3,1,,IP,3,,IP,3,,IP,5,,IP,3,,IP,5,,IP,3,,IP,2,,IP,森 貴洋,6.0,0.19,3.8,6,,IP,2,,IP,2,,IP,3,4,IP,6,,IP,3,,IP,2,,IP,1,,IP,3,,IP,3,,IP,山口 修路,5.4,0.19,4.9,3,,IP,5,,IP,5,,IP,3,,IP,2,,IP,2,,IP,3,,IP,2,,IP,3,,IP,5,,IP,木下 陽介,5.0,0.13,2.0,4,,IP,3,,IP,2,,IP,3,,IP,転,,IP,6,,IP,2,4,IP,3,,IP,5,,IP,4,,IP,新開 航,5.0,0.19,4.6,4,,IP,4,,IP,3,,IP,2,5,IP,3,,SG,4,,IP,5,,G2,転,,G2,5,,SG,5,,SG
202609140407,2026-09-14,04,07R,上野 秀和,7.8,0.2,3.9,1,,IP,1,,IP,1,,IP,2,,IP,3,,IP,5,,IP,2,,IP,1,,IP,4,,IP,1,,IP,宮迫 暢彦,5.8,0.13,2.3,3,,IP,4,,IP,3,,IP,3,,IP,3,,IP,5,,IP,3,,IP,1,,IP,2,,IP,4,,IP,佐藤 大佑,5.3,0.25,3.9,6,,IP,2,,IP,4,,IP,2,,IP,3,,IP,4,,G2,1,,G2,2,,IP,5,,IP,F,,IP,伊藤 尚汰,3.4,0.16,3.6,3,,IP,5,,IP,6,5,IP,6,5,IP,3,,IP,6,,IP,6,,IP,4,,IP,5,,IP,1,,IP,濱崎 誠,4.0,0.23,4.5,6,6,IP,4,,G3,6,,G3,3,,G3,5,,G3,2,6,G3,5,,IP,4,,IP,2,,IP,4,,IP,熊倉 幹太,1.0,0.2,5.0,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,落,,IP,6,,IP,6,,IP,5,,IP,6,,IP
202609140408,2026-09-14,04,08R,久永 祥平,6.9,0.13,2.4,1,,IP,4,,IP,F,,G3,3,,IP,2,,IP,1,,IP,1,,IP,6,,IP,1,,IP,1,,IP,永井 亮次,5.8,0.13,3.0,3,,IP,6,,IP,3,,IP,1,,IP,3,3,IP,2,,IP,4,,IP,2,,IP,6,,IP,2,,IP,原田 秀弥,6.8,0.18,3.9,2,,IP,2,,IP,4,,IP,4,,IP,1,,IP,4,,IP,3,,IP,1,,IP,3,,IP,2,,IP,折下 寛法,4.1,0.12,2.5,3,,IP,6,,IP,4,,IP,4,,IP,2,,G3,3,,G3,3,,IP,5,,IP,5,,IP,5,,IP,篠原 飛翔,5.7,0.21,3.3,2,,IP,5,,IP,6,,IP,4,,IP,4,,IP,2,,IP,2,,IP,3,,IP,2,,IP,2,6,IP,小野 京平,2.5,0.2,4.7,5,,IP,5,,IP,5,,IP,4,5,IP,4,,IP,4,,IP,5,,IP,5,,IP,5,,IP,6,,IP
202609140409,2026-09-14,04,09R,山田 丈,9.9,0.13,2.6,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,G2,1,,IP,1,,IP,牧 宏次,5.6,0.16,3.1,1,,IP,4,,IP,4,,IP,2,,IP,2,,IP,1,,IP,3,,IP,6,,IP,4,6,IP,6,,IP,平岡 重典,3.6,0.16,3.1,5,,IP,6,,IP,6,,IP,5,,IP,1,,IP,4,,IP,5,,IP,4,,IP,4,,IP,3,,IP,國弘 翔平,5.0,0.18,3.8,4,,IP,2,,IP,3,5,IP,3,,IP,4,,IP,3,,IP,5,,IP,2,,IP,4,,IP,5,,IP,野間 大樹,4.11,0.17,3.9,不,,IP,4,,IP,5,,IP,1,,IP,4,4,G3,4,6,G3,6,,IP,1,6,IP,6,,IP,6,,IP,三浦 裕貴,3.1,0.16,4.3,2,,IP,5,,IP,6,,IP,6,,G3,5,,G3,5,,IP,6,,IP,4,,IP,3,,IP,4,,IP
202609140410,2026-09-14,04,10R,濱本 優一,9.0,0.13,1.8,1,,IP,1,,IP,1,,G3,1,,G3,5,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,國崎 良春,6.5,0.16,3.5,2,,IP,1,,IP,3,,IP,1,,IP,1,,IP,6,,IP,6,,IP,5,,IP,2,,IP,2,,IP,大場 広孝,3.7,0.14,3.0,6,,IP,4,,IP,2,,IP,5,,IP,4,,IP,5,,IP,2,,IP,4,,IP,5,,IP,5,,IP,渡邉 睦広,4.8,0.17,3.2,4,,IP,6,,IP,1,,IP,6,,IP,4,,IP,5,,IP,2,5,IP,4,,G3,3,,IP,2,,IP,石川 吉鎬,3.7,0.23,5.0,4,4,IP,6,6,IP,3,,IP,5,,IP,5,,IP,5,,IP,2,4,IP,5,,IP,3,,IP,4,,IP,本吉 正樹,3.2,0.19,4.3,5,,IP,5,,IP,6,,IP,5,,IP,4,,IP,5,,IP,4,,IP,6,,IP,2,,IP,3,,IP
202609140411,2026-09-14,04,11R,永田 啓二,9.2,0.14,2.6,2,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,繁野谷 圭介,7.6,0.2,4.6,1,,IP,2,,IP,5,3,IP,2,,IP,2,,IP,2,,IP,3,,IP,1,,IP,2,,G3,2,,IP,渡辺 空依,5.4,0.14,2.5,2,,IP,5,,IP,3,4,IP,6,,IP,3,,IP,3,,IP,1,,IP,3,,IP,2,,IP,6,,IP,河野 主樹,5.3,0.14,2.0,3,,IP,5,,IP,2,5,IP,5,,IP,3,,IP,5,,IP,2,,IP,1,,IP,5,,IP,3,,IP,澤崎 雄哉,3.6,0.15,3.5,5,,IP,2,,IP,4,,IP,6,,IP,6,,IP,5,,G3,3,,G3,2,,IP,5,,G3,5,,G3,芦澤 望,3.1,0.18,3.5,6,5,G3,5,5,IP,5,,IP,3,,IP,3,,IP,6,,IP,5,,IP,4,,IP,3,,IP,6,,IP
202609140412,2026-09-14,04,12R,佐藤 大佑,7.8,0.13,3.1,1,,IP,1,,IP,1,,IP,6,,IP,1,,IP,3,,G2,1,,G2,2,,IP,6,,IP,1,,IP,大平 誉史明,6.7,0.17,4.0,3,,IP,2,,IP,3,,IP,3,,IP,2,3,IP,2,,IP,4,,IP,4,,IP,1,3,IP,3,,IP,中辻 崇人,6.2,0.18,3.6,2,,IP,2,,IP,5,1,IP,1,,IP,1,1,IP,3,,IP,5,,G1,6,,IP,5,,IP,1,5,IP,馬場 剛,7.6,0.1,1.8,5,,G3,2,,IP,1,,IP,6,,IP,2,,IP,1,,IP,1,,IP,1,,IP,2,,IP,2,,G2,新開 航,5.5,0.15,4.1,4,,IP,3,,IP,5,4,IP,5,,SG,5,,SG,2,,IP,3,,G2,6,,SG,3,,G1,1,4,IP,木下 翔太,6.8,0.16,3.6,4,5,IP,1,,IP,1,5,IP,4,,SG,2,,G2,5,,G2,2,,G2,4,,G2,4,,IP,2,5,IP
202609140601,2026-09-14,06,01R,小森 信雄,6.7,0.17,3.4,5,,IP,4,,IP,1,,IP,2,,IP,3,,IP,1,,IP,3,,IP,1,,IP,6,,IP,1,,IP,宮崎 奏磨,1.57,0.16,4.3,6,,IP,6,,IP,3,,IP,F,3,IP,6,,IP,6,,IP,6,,IP,,,,,,,,,IP,梅木 敬太,3.6,0.15,3.0,4,,G3,3,,G3,5,,IP,6,4,IP,5,,IP,1,,IP,5,,IP,6,,IP,3,,IP,5,,IP,待鳥 雄紀,3.4,0.1,2.2,3,,IP,5,,IP,4,,IP,4,,IP,4,,IP,4,3,IP,6,,IP,4,,IP,6,,IP,4,,IP,吉原 聖人,2.5,0.21,4.4,5,,IP,3,,IP,5,,IP,6,,IP,6,,IP,5,,IP,6,,IP,5,,IP,4,,G3,4,,G3,幸田 智裕,2.8,0.15,3.4,5,,IP,4,,IP,5,,IP,5,,IP,4,,IP,3,5,IP,6,,IP,5,,IP,4,,IP,6,,IP
202609140602,2026-09-14,06,02R,岡崎 凪汰,5.1,0.12,3.4,1,,IP,2,,IP,5,,IP,2,,IP,5,,IP,4,,IP,6,,IP,1,,IP,3,,IP,転,,IP,梶原 正,3.2,0.13,3.7,3,,IP,4,,IP,4,,IP,4,,IP,6,,IP,6,,IP,3,,IP,4,,IP,6,,IP,6,,IP,東本 勝利,6.4,0.19,4.1,1,,IP,1,,IP,4,,IP,2,,IP,4,,IP,2,,IP,5,,IP,2,,IP,3,4,G3,4,,G3,渡辺 真至,5.0,0.17,3.9,2,,IP,4,,IP,4,,IP,4,,IP,5,,IP,2,,IP,4,,IP,3,,IP,3,,IP,4,,IP,日笠 勝弘,3.3,0.16,3.8,6,,IP,3,,IP,4,,IP,4,,IP,1,,IP,5,6,IP,5,,IP,6,,IP,5,,IP,6,,IP,田中 京介,2.1,0.2,4.2,6,,IP,4,,IP,5,,IP,6,,IP,4,,IP,4,,IP,6,,IP,6,,IP,5,,IP,6,,IP
202609140603,2026-09-14,06,03R,飯山 晃三,6.4,0.15,2.8,6,,IP,1,,G3,4,,IP,5,,IP,1,,IP,6,,IP,1,,IP,2,,IP,1,,IP,2,,IP,楠原 翔太,6.2,0.11,3.6,2,,IP,2,,IP,3,,IP,4,,IP,4,,G3,2,,IP,2,,IP,4,,IP,3,,IP,3,,IP,田路 朋史,6.1,0.16,3.3,1,,IP,4,,IP,6,,IP,2,,IP,4,,IP,2,,IP,1,,IP,5,,IP,2,,IP,3,,IP,片橋 幸貴,5.5,0.12,2.1,5,,IP,2,,IP,4,,IP,4,,IP,2,,IP,2,,IP,6,,IP,4,,IP,2,,IP,2,,IP,山田 雄太,5.2,0.12,2.7,5,,G3,3,6,IP,3,,IP,4,,IP,5,,IP,2,,IP,2,,IP,4,,IP,3,,IP,3,,IP,長野 道臣,2.5,0.18,3.6,4,5,IP,5,,IP,5,,G3,4,,G3,6,,G3,4,,G3,5,,IP,5,,G3,5,,G3,5,,IP
202609140604,2026-09-14,06,04R,鈴木 孝明,8.6,0.16,3.2,1,,IP,1,,G3,1,,IP,1,,IP,3,,IP,2,,IP,1,,IP,1,,G3,1,,G3,5,,IP,松田 竜馬,5.8,0.11,2.2,2,,IP,3,,IP,4,,IP,2,,IP,5,,G2,6,,IP,3,,IP,2,,IP,3,,IP,2,,IP,松本 庸平,4.5,0.21,4.1,2,,IP,5,,IP,3,,IP,3,,IP,5,,IP,5,,IP,3,,IP,6,,IP,4,,IP,2,,IP,星野 太郎,5.3,0.18,4.1,3,,IP,1,,IP,5,,IP,4,,IP,1,,IP,3,,IP,6,5,IP,2,,IP,5,,IP,4,,IP,為本 智也,5.3,0.16,3.2,4,,IP,6,,G3,3,4,G3,5,,IP,4,2,IP,1,,IP,1,,IP,4,,IP,2,,IP,4,,IP,出口 飛龍,1.4,0.22,4.9,6,,IP,6,,IP,4,,IP,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP
202609140605,2026-09-14,06,05R,向井田 佑紀,5.7,0.14,2.5,3,,IP,6,,IP,6,,IP,2,,IP,1,,IP,2,,IP,3,,IP,6,,IP,3,,IP,1,,IP,樋口 亮,4.89,0.15,3.7,4,,IP,3,,IP,3,4,IP,3,,IP,欠,,IP,2,4,IP,6,,G2,4,,IP,4,,IP,4,,IP,草川 壮良,4.0,0.17,3.8,3,,IP,2,,IP,6,,IP,6,,IP,6,,IP,4,5,IP,6,,IP,1,,IP,5,,IP,3,,IP,石塚 裕介,5.4,0.15,3.4,2,,IP,6,5,IP,2,,IP,1,,IP,4,,G3,6,,G3,1,,IP,4,,IP,3,,G3,5,,G3,篠田 優也,4.8,0.14,2.7,6,,IP,2,,IP,2,,IP,5,,IP,4,,IP,3,,IP,4,4,IP,3,,IP,6,,IP,2,,IP,杉山 裕也,4.2,0.13,3.2,5,,IP,3,,G3,1,,G3,3,,IP,4,5,G3,3,,G3,5,,G3,5,,G2,6,,IP,5,,IP
202609140606,2026-09-14,06,06R,丹下 将,8.2,0.11,2.4,1,,IP,2,,IP,4,,IP,2,,IP,2,,IP,1,,IP,4,,IP,1,,IP,1,,G3,1,,G3,吉原 聖人,6.0,0.15,3.0,5,,IP,4,,IP,5,,IP,3,,IP,2,,IP,3,,IP,3,,G3,2,,G3,1,,IP,2,,G3,雑賀 勇貴,4.3,0.14,3.4,4,,G3,4,,IP,4,,IP,3,,G3,5,,G3,6,,IP,1,,IP,4,,IP,3,,IP,5,,IP,占部 一真,4.1,0.16,2.7,1,,IP,5,,IP,6,1,IP,6,3,IP,5,,IP,1,,IP,6,,IP,5,,IP,2,,IP,4,3,IP,田中 辰彦,4.5,0.18,3.2,4,,IP,4,,IP,6,,IP,2,,IP,3,,IP,3,,IP,2,,IP,5,,IP,4,,IP,5,,IP,中村 魁生,5.2,0.16,3.0,2,,IP,5,,G3,6,,IP,6,,IP,2,,IP,3,,IP,3,5,G3,3,,G3,1,,IP,4,,IP
202609140607,2026-09-14,06,07R,守田 俊介,8.8,0.11,1.9,3,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,4,,IP,1,,IP,田中 京介,6.8,0.15,2.6,6,,IP,2,,IP,2,,IP,2,,IP,2,,IP,1,,IP,6,,IP,1,,IP,3,,IP,2,,IP,長野 道臣,4.1,0.18,3.6,4,,IP,1,,IP,4,,IP,5,,G3,6,,G3,4,,G3,6,4,IP,2,,G3,3,,IP,6,,IP,梅木 敬太,5.2,0.19,3.3,3,,IP,2,,G3,5,6,IP,2,,IP,4,,IP,3,,IP,3,,IP,5,,IP,4,5,IP,3,,IP,坂東 満,3.5,0.15,3.6,1,,IP,6,,IP,6,,IP,6,,IP,3,,IP,2,,IP,6,,IP,5,,IP,4,,IP,6,,IP,浜先 真範,5.6,0.11,1.8,4,,IP,2,,IP,3,5,IP,3,,IP,4,,IP,4,5,IP,4,,IP,4,,IP,1,,IP,4,,IP
202609140608,2026-09-14,06,08R,井上 恵一,7.2,0.19,4.0,2,,IP,2,,IP,1,,IP,1,,IP,3,,IP,1,,IP,2,,IP,1,,IP,6,,G3,6,,G3,渡辺 真至,6.6,0.19,4.0,2,,IP,4,,IP,1,,IP,2,,IP,F,,IP,4,,IP,5,,IP,1,,IP,1,,IP,1,,IP,星野 太郎,4.8,0.15,3.2,4,,IP,6,,IP,2,,IP,2,,IP,5,,IP,5,,IP,3,,IP,6,4,IP,2,,IP,2,,IP,西舘 健,4.1,0.13,3.4,6,,IP,6,,G3,6,,IP,F,,IP,4,,G3,3,,G3,2,5,IP,4,,IP,1,,IP,3,,IP,宮崎 奏磨,1.0,0.16,3.7,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,武田 正紀,2.6,0.12,3.2,6,,IP,6,,IP,3,5,IP,4,,IP,5,,IP,3,,IP,6,,IP,6,,IP,5,,IP,5,,IP
