レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202609100110,2026-09-10,01,10R,daily,68.49,25.96,72.73,14.24,41.47,5.12,50.0,10.9,50.0,4.18,60.4,52.33,19.84,47.47,9.29,55.66,6.88,50.0,10.9,50.0,4.18,51.09,52.57,19.93,54.69,10.7,34.36,4.25,50.0,10.9,50.0,4.18,49.96,47.29,17.93,42.06,8.23,55.64,6.88,50.0,10.9,50.0,4.18,48.12,44.66,16.93,51.08,10.0,41.25,5.1,50.0,10.9,50.0,4.18,47.11,34.48,13.07,45.67,8.94,59.18,7.31,50.0,10.9,50.0,4.18,44.4
202609100111,2026-09-10,01,11R,daily,68.49,25.96,43.86,8.59,47.3,5.85,50.0,10.9,50.0,4.18,55.47,52.33,19.84,45.67,8.94,50.59,6.25,50.0,10.9,50.0,4.18,50.11,52.57,19.93,49.28,9.64,43.42,5.37,50.0,10.9,50.0,4.18,50.02,47.29,17.93,43.86,8.59,57.46,7.1,50.0,10.9,50.0,4.18,48.69,44.66,16.93,49.28,9.64,39.78,4.92,50.0,10.9,50.0,4.18,46.57,34.48,13.07,49.28,9.64,32.19,3.98,50.0,10.9,50.0,4.18,41.77
202609100112,2026-09-10,01,12R,daily,68.49,25.96,60.1,11.76,58.43,7.22,50.0,10.9,50.0,4.18,60.03,52.33,19.84,63.71,12.47,48.71,6.02,50.0,10.9,50.0,4.18,53.41,52.57,19.93,54.69,10.7,46.87,5.79,50.0,10.9,50.0,4.18,51.5,47.29,17.93,61.91,12.12,58.44,7.22,50.0,10.9,50.0,4.18,52.35,44.66,16.93,60.1,11.76,59.71,7.38,50.0,10.9,50.0,4.18,51.15,34.48,13.07,60.1,11.76,50.05,6.18,50.0,10.9,50.0,4.18,46.1
202609100301,2026-09-10,03,1R,daily,67.26,30.43,52.24,14.23,49.02,5.25,50.0,3.6,50.0,4.8,58.31,54.05,24.46,49.65,13.52,47.0,5.03,50.0,3.6,50.0,4.8,51.42,52.8,23.89,49.65,13.52,42.52,4.55,50.0,3.6,50.0,4.8,50.37,46.35,20.97,41.89,11.41,51.39,5.5,50.0,3.6,50.0,4.8,46.29,42.93,19.42,47.07,12.82,62.18,6.66,50.0,3.6,50.0,4.8,47.3,37.66,17.04,49.65,13.52,54.9,5.88,50.0,3.6,50.0,4.8,44.85
202609100301,2026-09-10,03,1R,realtime,67.26,30.43,52.24,14.23,49.02,5.25,44.49,3.21,48.54,4.66,57.78,54.05,24.46,49.65,13.52,47.0,5.03,44.49,3.21,25.68,2.46,48.69,52.8,23.89,49.65,13.52,42.52,4.55,44.49,3.21,66.61,6.39,51.57,46.35,20.97,41.89,11.41,51.39,5.5,40.62,2.93,56.56,5.42,46.24,42.93,19.42,47.07,12.82,62.18,6.66,69.63,5.02,51.3,4.92,48.84,37.66,17.04,49.65,13.52,54.9,5.88,56.09,4.04,51.57,4.95,45.44
202609100302,2026-09-10,03,2R,daily,67.26,30.43,52.24,14.23,56.53,6.05,50.0,3.6,50.0,4.8,59.12,54.05,24.46,57.42,15.64,36.77,3.94,50.0,3.6,50.0,4.8,52.43,52.8,23.89,39.3,10.71,59.15,6.34,50.0,3.6,50.0,4.8,49.33,46.35,20.97,44.48,12.12,56.26,6.03,50.0,3.6,50.0,4.8,47.52,42.93,19.42,47.07,12.82,37.71,4.04,50.0,3.6,50.0,4.8,44.68,37.66,17.04,39.3,10.71,46.55,4.99,50.0,3.6,50.0,4.8,41.13
202609100302,2026-09-10,03,2R,realtime,67.26,30.43,52.24,14.23,56.53,6.05,53.03,3.82,48.54,4.66,59.2,54.05,24.46,57.42,15.64,36.77,3.94,46.34,3.34,25.68,2.46,49.84,52.8,23.89,39.3,10.71,59.15,6.34,51.36,3.7,66.61,6.39,51.02,46.35,20.97,44.48,12.12,56.26,6.03,68.08,4.91,56.56,5.42,49.45,42.93,19.42,47.07,12.82,37.71,4.04,34.63,2.5,51.3,4.92,43.7,37.66,17.04,39.3,10.71,46.55,4.99,46.34,3.34,51.57,4.95,41.02
202609100303,2026-09-10,03,3R,daily,67.26,30.43,52.24,14.23,54.28,5.81,50.0,3.6,50.0,4.8,58.88,54.05,24.46,44.48,12.12,60.97,6.53,50.0,3.6,50.0,4.8,51.5,52.8,23.89,44.48,12.12,53.68,5.75,50.0,3.6,50.0,4.8,50.16,46.35,20.97,39.3,10.71,46.5,4.98,50.0,3.6,50.0,4.8,45.06,42.93,19.42,57.42,15.64,51.69,5.54,50.0,3.6,50.0,4.8,49.0,37.66,17.04,52.24,14.23,29.29,3.14,50.0,3.6,50.0,4.8,42.81
202609100303,2026-09-10,03,3R,realtime,67.26,30.43,52.24,14.23,54.28,5.81,51.8,3.73,56.83,5.45,59.66,54.05,24.46,44.48,12.12,60.97,6.53,58.09,4.19,41.24,3.96,51.25,52.8,23.89,44.48,12.12,53.68,5.75,53.38,3.85,48.49,4.65,50.26,46.35,20.97,39.3,10.71,46.5,4.98,34.49,2.49,39.35,3.77,42.92,42.93,19.42,57.42,15.64,51.69,5.54,62.82,4.53,51.79,4.97,50.1,37.66,17.04,52.24,14.23,29.29,3.14,39.22,2.83,62.54,6.0,43.23
202609100304,2026-09-10,03,4R,daily,67.26,30.43,62.59,17.05,53.38,5.72,50.0,3.6,50.0,4.8,61.6,54.05,24.46,39.3,10.71,53.81,5.76,50.0,3.6,50.0,4.8,49.33,52.8,23.89,49.65,13.52,47.58,5.1,50.0,3.6,50.0,4.8,50.91,46.35,20.97,49.65,13.52,62.09,6.65,50.0,3.6,50.0,4.8,49.55,42.93,19.42,52.24,14.23,53.65,5.75,50.0,3.6,50.0,4.8,47.8,37.66,17.04,54.83,14.93,61.82,6.62,50.0,3.6,50.0,4.8,47.0
202609100304,2026-09-10,03,4R,realtime,67.26,30.43,62.59,17.05,53.38,5.72,47.78,3.44,55.13,5.29,61.93,54.05,24.46,39.3,10.71,53.81,5.76,42.51,3.06,37.97,3.64,47.63,52.8,23.89,49.65,13.52,47.58,5.1,45.14,3.25,50.55,4.85,50.62,46.35,20.97,49.65,13.52,62.09,6.65,71.46,5.15,39.82,3.82,50.12,42.93,19.42,52.24,14.23,53.65,5.75,50.41,3.63,53.13,5.1,48.13,37.66,17.04,54.83,14.93,61.82,6.62,42.51,3.06,63.66,6.11,47.77
202609100305,2026-09-10,03,5R,daily,67.26,30.43,62.59,17.05,52.82,5.66,50.0,3.6,50.0,4.8,61.54,54.05,24.46,52.24,14.23,57.01,6.11,50.0,3.6,50.0,4.8,53.19,52.8,23.89,47.07,12.82,29.95,3.21,50.0,3.6,50.0,4.8,48.32,46.35,20.97,49.65,13.52,66.93,7.17,50.0,3.6,50.0,4.8,50.07,42.93,19.42,49.65,13.52,28.8,3.09,50.0,3.6,50.0,4.8,44.44,37.66,17.04,41.89,11.41,43.98,4.71,50.0,3.6,50.0,4.8,41.56
202609100305,2026-09-10,03,5R,realtime,67.26,30.43,62.59,17.05,52.82,5.66,55.84,4.03,55.13,5.29,62.45,54.05,24.46,52.24,14.23,57.01,6.11,63.4,4.57,37.97,3.64,53.01,52.8,23.89,47.07,12.82,29.95,3.21,44.51,3.21,50.55,4.85,47.98,46.35,20.97,49.65,13.52,66.93,7.17,58.36,4.21,39.82,3.82,49.69,42.93,19.42,49.65,13.52,28.8,3.08,43.25,3.12,53.13,5.1,44.25,37.66,17.04,41.89,11.41,43.98,4.71,34.44,2.48,63.66,6.11,41.75
202609100306,2026-09-10,03,6R,daily,67.26,30.43,44.48,12.12,70.3,7.53,50.0,3.6,50.0,4.8,58.48,54.05,24.46,47.07,12.82,49.39,5.29,50.0,3.6,50.0,4.8,50.97,52.8,23.89,49.65,13.52,40.73,4.36,50.0,3.6,50.0,4.8,50.18,46.35,20.97,54.83,14.93,63.44,6.8,50.0,3.6,50.0,4.8,51.1,42.93,19.42,49.65,13.52,54.9,5.88,50.0,3.6,50.0,4.8,47.23,37.66,17.04,83.29,22.69,38.77,4.15,50.0,3.6,50.0,4.8,52.28
202609100306,2026-09-10,03,6R,realtime,67.26,30.43,44.48,12.12,70.3,7.53,64.61,4.66,46.84,4.49,59.23,54.05,24.46,47.07,12.82,49.39,5.29,53.27,3.84,22.41,2.15,48.56,52.8,23.89,49.65,13.52,40.73,4.36,50.44,3.64,68.67,6.59,52.0,46.35,20.97,54.83,14.93,63.44,6.8,41.94,3.02,57.02,5.47,51.2,42.93,19.42,49.65,13.52,54.9,5.88,33.43,2.41,52.63,5.05,46.29,37.66,17.04,83.29,22.69,38.77,4.15,56.11,4.05,52.69,5.05,52.98
202609100307,2026-09-10,03,7R,daily,67.26,30.43,39.3,10.71,59.15,6.34,50.0,3.6,50.0,4.8,55.88,54.05,24.46,47.07,12.82,53.26,5.7,50.0,3.6,50.0,4.8,51.38,52.8,23.89,52.24,14.23,41.53,4.45,50.0,3.6,50.0,4.8,50.97,46.35,20.97,49.65,13.52,47.0,5.03,50.0,3.6,50.0,4.8,47.93,42.93,19.42,78.12,21.28,67.02,7.18,50.0,3.6,50.0,4.8,56.28,37.66,17.04,52.24,14.23,65.41,7.01,50.0,3.6,50.0,4.8,46.68
202609100307,2026-09-10,03,7R,realtime,67.26,30.43,39.3,10.71,59.15,6.34,59.51,4.29,46.84,4.49,56.26,54.05,24.46,47.07,12.82,53.26,5.7,36.61,2.64,22.41,2.15,47.77,52.8,23.89,52.24,14.23,41.53,4.45,66.04,4.76,68.67,6.59,53.92,46.35,20.97,49.65,13.52,47.0,5.03,44.79,3.23,57.02,5.47,48.23,42.93,19.42,78.12,21.28,67.02,7.18,43.15,3.11,52.63,5.05,56.04,37.66,17.04,52.24,14.23,65.41,7.01,49.7,3.58,52.69,5.05,46.91
202609100308,2026-09-10,03,8R,daily,67.26,30.43,44.48,12.12,55.54,5.95,50.0,3.6,50.0,4.8,56.9,54.05,24.46,49.65,13.52,62.09,6.65,50.0,3.6,50.0,4.8,53.03,52.8,23.89,52.24,14.23,58.69,6.29,50.0,3.6,50.0,4.8,52.81,46.35,20.97,49.65,13.52,38.27,4.1,50.0,3.6,50.0,4.8,47.0,42.93,19.42,52.24,14.23,29.29,3.14,50.0,3.6,50.0,4.8,45.19,37.66,17.04,31.54,8.59,55.98,6.0,50.0,3.6,50.0,4.8,40.03
202609100308,2026-09-10,03,8R,realtime,67.26,30.43,44.48,12.12,55.54,5.95,54.9,3.96,47.49,4.55,57.01,54.05,24.46,49.65,13.52,62.09,6.65,41.44,2.99,25.36,2.43,50.05,52.8,23.89,52.24,14.23,58.69,6.29,68.37,4.93,67.09,6.44,55.77,46.35,20.97,49.65,13.52,38.27,4.1,38.75,2.79,57.23,5.49,46.88,42.93,19.42,52.24,14.23,29.29,3.14,44.13,3.18,52.14,5.0,44.97,37.66,17.04,31.54,8.59,55.98,6.0,52.21,3.76,50.95,4.89,40.28
202609100309,2026-09-10,03,9R,daily,67.26,30.43,44.48,12.12,53.68,5.75,50.0,3.6,50.0,4.8,56.7,54.05,24.46,44.48,12.12,56.26,6.03,50.0,3.6,50.0,4.8,51.0,52.8,23.89,49.65,13.52,28.8,3.09,50.0,3.6,50.0,4.8,48.9,46.35,20.97,49.65,13.52,30.59,3.28,50.0,3.6,50.0,4.8,46.18,42.93,19.42,49.65,13.52,42.52,4.55,50.0,3.6,50.0,4.8,45.9,37.66,17.04,49.65,13.52,47.58,5.1,50.0,3.6,50.0,4.8,44.06
202609100309,2026-09-10,03,9R,realtime,67.26,30.43,44.48,12.12,53.68,5.75,61.98,4.47,56.43,5.41,58.18,54.05,24.46,44.48,12.12,56.26,6.03,52.04,3.75,43.88,4.21,50.56,52.8,23.89,49.65,13.52,28.8,3.08,37.13,2.68,47.4,4.55,47.72,46.35,20.97,49.65,13.52,30.59,3.28,58.26,4.2,40.22,3.86,45.83,42.93,19.42,49.65,13.52,42.52,4.55,35.88,2.59,52.14,5.0,45.09,37.66,17.04,49.65,13.52,47.58,5.1,54.52,3.93,60.18,5.77,45.37
202609100310,2026-09-10,03,10R,daily,67.26,30.43,52.24,14.23,53.65,5.75,50.0,3.6,50.0,4.8,58.81,54.05,24.46,47.07,12.82,62.18,6.66,50.0,3.6,50.0,4.8,52.34,52.8,23.89,52.24,14.23,50.87,5.45,50.0,3.6,50.0,4.8,51.97,46.35,20.97,44.48,12.12,60.97,6.53,50.0,3.6,50.0,4.8,48.02,42.93,19.42,47.07,12.82,29.95,3.21,50.0,3.6,50.0,4.8,43.85,37.66,17.04,39.3,10.71,38.08,4.08,50.0,3.6,50.0,4.8,40.23
202609100310,2026-09-10,03,10R,realtime,67.26,30.43,52.24,14.23,53.65,5.75,71.34,5.14,48.54,4.66,60.21,54.05,24.46,47.07,12.82,62.18,6.66,46.36,3.34,25.68,2.46,49.74,52.8,23.89,52.24,14.23,50.87,5.45,46.36,3.34,66.61,6.39,53.3,46.35,20.97,44.48,12.12,60.97,6.53,49.69,3.58,56.56,5.42,48.63,42.93,19.42,47.07,12.82,29.95,3.21,39.7,2.86,51.3,4.92,43.23,37.66,17.04,39.3,10.71,38.08,4.08,46.36,3.34,51.57,4.95,40.12
202609100311,2026-09-10,03,11R,daily,67.26,30.43,83.29,22.69,38.77,4.15,50.0,3.6,50.0,4.8,65.67,54.05,24.46,57.42,15.64,51.69,5.54,50.0,3.6,50.0,4.8,54.03,52.8,23.89,49.65,13.52,66.93,7.17,50.0,3.6,50.0,4.8,52.98,46.35,20.97,52.24,14.23,41.53,4.45,50.0,3.6,50.0,4.8,48.05,42.93,19.42,57.42,15.64,36.77,3.94,50.0,3.6,50.0,4.8,47.4,37.66,17.04,62.59,17.05,53.38,5.72,50.0,3.6,50.0,4.8,48.21
202609100312,2026-09-10,03,12R,daily,67.26,30.43,54.83,14.93,61.82,6.62,50.0,3.6,50.0,4.8,60.39,54.05,24.46,78.12,21.28,67.02,7.18,50.0,3.6,50.0,4.8,61.31,52.8,23.89,54.83,14.93,63.44,6.8,50.0,3.6,50.0,4.8,54.02,46.35,20.97,52.24,14.23,58.69,6.29,50.0,3.6,50.0,4.8,49.89,42.93,19.42,52.24,14.23,57.01,6.11,50.0,3.6,50.0,4.8,48.16,37.66,17.04,52.24,14.23,54.28,5.81,50.0,3.6,50.0,4.8,45.49
202609100401,2026-09-10,04,1R,daily,68.6,22.21,40.15,12.59,43.9,5.18,50.0,10.36,50.0,1.87,52.21,53.19,17.22,44.93,14.09,47.01,5.54,50.0,10.36,50.0,1.87,49.09,50.76,16.44,44.93,14.09,32.26,3.8,50.0,10.36,50.0,1.87,46.56,48.3,15.64,42.54,13.34,54.7,6.45,50.0,10.36,50.0,1.87,47.66,42.68,13.82,52.09,16.34,28.5,3.36,50.0,10.36,50.0,1.87,45.75,35.78,11.58,35.37,11.09,48.65,5.74,50.0,10.36,50.0,1.87,40.65
202609100401,2026-09-10,04,1R,realtime,68.6,22.21,40.15,12.59,43.9,5.18,34.95,7.24,49.72,1.86,49.08,53.19,17.22,44.93,14.09,47.01,5.54,50.82,10.53,41.55,1.56,48.94,50.76,16.44,44.93,14.09,32.26,3.8,51.16,10.6,52.23,1.96,46.89,48.3,15.64,42.54,13.34,54.7,6.45,45.35,9.4,51.34,1.92,46.75,42.68,13.82,52.09,16.34,28.5,3.36,57.71,11.96,70.72,2.65,48.12,35.78,11.58,35.37,11.09,48.65,5.74,60.09,12.45,34.14,1.28,42.14
202609100402,2026-09-10,04,2R,daily,68.6,22.21,37.76,11.84,46.62,5.5,50.0,10.36,50.0,1.87,51.79,53.19,17.22,52.09,16.34,40.42,4.76,50.0,10.36,50.0,1.87,50.56,50.76,16.44,44.93,14.09,39.67,4.68,50.0,10.36,50.0,1.87,47.44,48.3,15.64,54.48,17.09,39.21,4.62,50.0,10.36,50.0,1.87,49.58,42.68,13.82,40.15,12.59,58.58,6.91,50.0,10.36,50.0,1.87,45.55,35.78,11.58,44.93,14.09,37.68,4.44,50.0,10.36,50.0,1.87,42.35
202609100402,2026-09-10,04,2R,realtime,68.6,22.21,37.76,11.84,46.62,5.5,52.89,10.96,49.72,1.86,52.37,50.76,16.44,52.09,16.34,40.42,4.77,55.67,11.54,52.23,1.96,51.03,48.3,15.64,44.93,14.09,39.67,4.68,58.01,12.02,51.34,1.92,48.35,42.68,13.82,54.48,17.09,39.21,4.62,47.69,9.88,70.72,2.65,48.06,35.78,11.58,40.15,12.59,58.58,6.91,48.07,9.96,34.14,1.28,42.32,53.19,17.22,44.93,14.09,37.68,4.44,37.77,7.83,41.55,1.56,45.14
202609100403,2026-09-10,04,3R,daily,68.6,22.21,37.76,11.84,45.29,5.34,50.0,10.36,50.0,1.87,51.63,53.19,17.22,52.09,16.34,56.54,6.67,50.0,10.36,50.0,1.87,52.46,50.76,16.44,44.93,14.09,46.61,5.5,50.0,10.36,50.0,1.87,48.26,48.3,15.64,56.87,17.84,43.58,5.14,50.0,10.36,50.0,1.87,50.85,42.68,13.82,42.54,13.34,47.36,5.58,50.0,10.36,50.0,1.87,44.98,35.78,11.58,49.71,15.59,49.22,5.8,50.0,10.36,50.0,1.87,45.21
202609100403,2026-09-10,04,3R,realtime,68.6,22.21,37.76,11.84,45.29,5.34,62.64,12.98,50.98,1.91,54.28,53.19,17.22,52.09,16.34,56.54,6.67,47.75,9.9,48.13,1.8,51.93,50.76,16.44,44.93,14.09,46.61,5.5,40.99,8.5,36.43,1.36,45.88,48.3,15.64,56.87,17.84,43.58,5.14,37.21,7.71,51.82,1.94,48.27,42.68,13.82,42.54,13.34,47.36,5.58,48.08,9.97,68.86,2.58,45.29,35.78,11.58,49.71,15.59,49.22,5.8,63.39,13.14,43.49,1.63,47.74
202609100404,2026-09-10,04,4R,daily,68.6,22.21,49.71,15.59,59.16,6.97,50.0,10.36,50.0,1.87,57.01,53.19,17.22,47.32,14.84,33.76,3.98,50.0,10.36,50.0,1.87,48.28,50.76,16.44,52.09,16.34,46.11,5.44,50.0,10.36,50.0,1.87,50.45,48.3,15.64,52.09,16.34,49.09,5.79,50.0,10.36,50.0,1.87,50.0,42.68,13.82,32.98,10.34,41.69,4.92,50.0,10.36,50.0,1.87,41.31,35.78,11.58,37.76,11.84,33.83,3.99,50.0,10.36,50.0,1.87,39.65
202609100404,2026-09-10,04,4R,realtime,68.6,22.21,49.71,15.59,59.16,6.97,52.67,10.92,49.72,1.86,57.55,53.19,17.22,47.32,14.84,33.76,3.98,56.19,11.65,41.55,1.56,49.24,50.76,16.44,52.09,16.34,46.11,5.44,48.18,9.99,52.23,1.96,50.15,48.3,15.64,52.09,16.34,49.09,5.79,63.05,13.07,51.34,1.92,52.75,35.78,11.58,32.98,10.34,41.69,4.92,40.59,8.41,34.14,1.28,36.53,42.68,13.82,37.76,11.84,33.83,3.99,39.39,8.16,70.72,2.65,40.46
