レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202609080403,2026-09-08,04,3R,daily,68.6,22.21,30.59,9.59,36.55,4.31,50.0,10.36,50.0,1.87,48.35,53.19,17.22,44.93,14.09,34.72,4.09,50.0,10.36,50.0,1.87,47.64,50.76,16.44,42.54,13.34,55.81,6.58,50.0,10.36,50.0,1.87,48.59,48.3,15.64,61.65,19.34,58.18,6.86,50.0,10.36,50.0,1.87,54.07,42.68,13.82,49.71,15.59,59.8,7.05,50.0,10.36,50.0,1.87,48.69,35.78,11.58,32.98,10.34,48.25,5.69,50.0,10.36,50.0,1.87,39.85
202609080403,2026-09-08,04,3R,realtime,68.6,22.21,30.59,9.59,36.55,4.31,50.04,10.37,52.66,1.97,48.46,53.19,17.22,44.93,14.09,34.72,4.09,57.28,11.87,41.35,1.55,48.83,50.76,16.44,42.54,13.34,55.81,6.58,57.86,11.99,52.93,1.98,50.33,48.3,15.64,61.65,19.34,58.18,6.86,48.21,9.99,51.76,1.94,53.76,42.68,13.82,49.71,15.59,59.8,7.05,40.61,8.42,67.68,2.53,47.41,35.78,11.58,32.98,10.34,48.25,5.69,46.05,9.54,33.32,1.25,38.41
202609080404,2026-09-08,04,4R,daily,68.6,22.21,44.93,14.09,33.5,3.95,50.0,10.36,50.0,1.87,52.49,53.19,17.22,42.54,13.34,44.55,5.25,50.0,10.36,50.0,1.87,48.05,50.76,16.44,44.93,14.09,42.38,5.0,50.0,10.36,50.0,1.87,47.76,48.3,15.64,44.93,14.09,47.8,5.64,50.0,10.36,50.0,1.87,47.6,42.68,13.82,78.38,24.58,49.82,5.87,50.0,10.36,50.0,1.87,56.51,35.78,11.58,44.93,14.09,38.75,4.57,50.0,10.36,50.0,1.87,42.48
202609080404,2026-09-08,04,4R,realtime,68.6,22.21,44.93,14.09,33.5,3.95,60.66,12.57,52.66,1.97,54.8,48.3,15.64,42.54,13.34,44.55,5.25,47.23,9.79,51.76,1.94,45.96,35.78,11.58,44.93,14.09,42.38,5.0,50.09,10.38,33.32,1.25,42.3,42.68,13.82,44.93,14.09,47.8,5.64,35.47,7.35,67.68,2.53,43.43,53.19,17.22,78.38,24.58,49.82,5.87,63.92,13.25,41.35,1.55,62.47,50.76,16.44,44.93,14.09,38.75,4.57,42.7,8.85,52.93,1.98,45.92
202609080405,2026-09-08,04,5R,daily,68.6,22.21,37.76,11.84,42.29,4.99,50.0,10.36,50.0,1.87,51.28,53.19,17.22,49.71,15.59,58.23,6.87,50.0,10.36,50.0,1.87,51.91,50.76,16.44,52.09,16.34,40.4,4.76,50.0,10.36,50.0,1.87,49.77,48.3,15.64,44.93,14.09,48.53,5.72,50.0,10.36,50.0,1.87,47.69,42.68,13.82,71.21,22.33,45.82,5.4,50.0,10.36,50.0,1.87,53.79,35.78,11.58,40.15,12.59,55.36,6.53,50.0,10.36,50.0,1.87,42.94
202609080405,2026-09-08,04,5R,realtime,68.6,22.21,37.76,11.84,42.29,4.99,68.58,14.21,51.92,1.94,55.2,53.19,17.22,49.71,15.59,58.23,6.87,51.32,10.64,47.13,1.76,52.08,50.76,16.44,52.09,16.34,40.4,4.76,42.08,8.72,50.3,1.88,48.14,48.3,15.64,44.93,14.09,48.53,5.72,31.29,6.48,49.9,1.87,43.8,42.68,13.82,71.21,22.33,45.82,5.4,61.72,12.79,63.52,2.38,56.72,35.78,11.58,40.15,12.59,55.36,6.53,45.08,9.34,36.94,1.38,41.43
202609080406,2026-09-08,04,6R,daily,68.6,22.21,35.37,11.09,50.84,5.99,50.0,10.36,50.0,1.87,51.53,53.19,17.22,52.09,16.34,42.66,5.03,50.0,10.36,50.0,1.87,50.83,50.76,16.44,61.65,19.34,53.42,6.3,50.0,10.36,50.0,1.87,54.31,48.3,15.64,54.48,17.09,42.23,4.98,50.0,10.36,50.0,1.87,49.94,42.68,13.82,37.76,11.84,44.33,5.23,50.0,10.36,50.0,1.87,43.12,35.78,11.58,54.48,17.09,37.68,4.44,50.0,10.36,50.0,1.87,45.35
202609080407,2026-09-08,04,7R,daily,68.6,22.21,42.54,13.34,55.81,6.58,50.0,10.36,50.0,1.87,54.37,53.19,17.22,52.09,16.34,43.06,5.08,50.0,10.36,50.0,1.87,50.87,50.76,16.44,42.54,13.34,44.33,5.23,50.0,10.36,50.0,1.87,47.24,48.3,15.64,30.59,9.59,44.29,5.22,50.0,10.36,50.0,1.87,42.69,42.68,13.82,42.54,13.34,59.8,7.05,50.0,10.36,50.0,1.87,46.44,35.78,11.58,44.93,14.09,63.99,7.54,50.0,10.36,50.0,1.87,45.45
202609080408,2026-09-08,04,8R,daily,68.6,22.21,56.87,17.84,41.74,4.92,50.0,10.36,50.0,1.87,57.21,53.19,17.22,52.09,16.34,26.91,3.17,50.0,10.36,50.0,1.87,48.97,50.76,16.44,44.93,14.09,40.47,4.77,50.0,10.36,50.0,1.87,47.53,48.3,15.64,37.76,11.84,42.26,4.98,50.0,10.36,50.0,1.87,44.7,42.68,13.82,32.98,10.34,48.25,5.69,50.0,10.36,50.0,1.87,42.08,35.78,11.58,49.71,15.59,48.04,5.66,50.0,10.36,50.0,1.87,45.07
202609080409,2026-09-08,04,9R,daily,68.6,22.21,54.48,17.09,52.08,6.14,50.0,10.36,50.0,1.87,57.67,53.19,17.22,30.59,9.59,36.55,4.31,50.0,10.36,50.0,1.87,43.36,50.76,16.44,78.38,24.58,49.82,5.87,50.0,10.36,50.0,1.87,59.13,48.3,15.64,52.09,16.34,54.93,6.48,50.0,10.36,50.0,1.87,50.69,42.68,13.82,47.32,14.84,34.69,4.09,50.0,10.36,50.0,1.87,44.98,35.78,11.58,37.76,11.84,31.59,3.72,50.0,10.36,50.0,1.87,39.38
202609080410,2026-09-08,04,10R,daily,68.6,22.21,61.65,19.34,58.18,6.86,50.0,10.36,50.0,1.87,60.64,53.19,17.22,44.93,14.09,47.8,5.64,50.0,10.36,50.0,1.87,49.18,50.76,16.44,47.32,14.84,42.17,4.97,50.0,10.36,50.0,1.87,48.48,48.3,15.64,52.09,16.34,40.4,4.76,50.0,10.36,50.0,1.87,48.98,42.68,13.82,35.37,11.09,50.84,5.99,50.0,10.36,50.0,1.87,43.14,35.78,11.58,37.76,11.84,47.08,5.55,50.0,10.36,50.0,1.87,41.21
