レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202609130501,2026-09-13,05,1R,realtime,68.91,25.09,42.3,11.41,34.09,3.04,62.3,12.58,40.3,3.03,55.14,51.23,18.65,39.88,10.76,26.67,2.38,52.68,10.64,61.81,4.65,47.07,50.59,18.42,44.71,12.06,34.47,3.07,46.9,9.47,64.84,4.87,47.89,44.78,16.3,51.94,14.01,53.49,4.77,58.01,11.71,42.74,3.21,50.01,35.65,12.98,49.53,13.36,39.83,3.55,43.94,8.87,40.6,3.05,41.81,48.62,17.7,44.71,12.06,33.63,3.0,36.08,7.28,49.49,3.72,43.76
202609130502,2026-09-13,05,2R,daily,68.91,25.09,61.59,16.61,37.39,3.33,50.0,10.1,50.0,3.76,58.88,51.23,18.65,44.71,12.06,48.98,4.37,50.0,10.1,50.0,3.76,48.93,50.59,18.42,44.71,12.06,66.6,5.94,50.0,10.1,50.0,3.76,50.27,48.62,17.7,49.53,13.36,48.51,4.33,50.0,10.1,50.0,3.76,49.24,44.78,16.3,44.71,12.06,46.17,4.12,50.0,10.1,50.0,3.76,46.33,35.65,12.98,30.24,8.16,42.75,3.81,50.0,10.1,50.0,3.76,38.8
202609130503,2026-09-13,05,3R,daily,68.91,25.09,49.53,13.36,41.02,3.66,50.0,10.1,50.0,3.76,55.96,51.23,18.65,49.53,13.36,67.0,5.97,50.0,10.1,50.0,3.76,51.84,50.59,18.42,47.12,12.71,46.62,4.16,50.0,10.1,50.0,3.76,49.14,48.62,17.7,49.53,13.36,62.41,5.56,50.0,10.1,50.0,3.76,50.48,44.78,16.3,42.3,11.41,25.9,2.31,50.0,10.1,50.0,3.76,43.87,35.65,12.98,42.3,11.41,42.8,3.82,50.0,10.1,50.0,3.76,42.06
202609130504,2026-09-13,05,4R,daily,68.91,25.09,39.88,10.76,61.32,5.47,50.0,10.1,50.0,3.76,55.17,51.23,18.65,47.12,12.71,42.59,3.8,50.0,10.1,50.0,3.76,49.01,50.59,18.42,51.94,14.01,43.07,3.84,50.0,10.1,50.0,3.76,50.12,48.62,17.7,49.53,13.36,44.47,3.97,50.0,10.1,50.0,3.76,48.88,44.78,16.3,49.53,13.36,48.98,4.37,50.0,10.1,50.0,3.76,47.88,35.65,12.98,51.94,14.01,50.47,4.5,50.0,10.1,50.0,3.76,45.34
202609130505,2026-09-13,05,5R,daily,68.91,25.09,37.47,10.11,49.39,4.4,50.0,10.1,50.0,3.76,53.45,51.23,18.65,47.12,12.71,48.05,4.28,50.0,10.1,50.0,3.76,49.5,50.59,18.42,44.71,12.06,51.39,4.58,50.0,10.1,50.0,3.76,48.91,48.62,17.7,47.12,12.71,42.71,3.81,50.0,10.1,50.0,3.76,48.07,44.78,16.3,35.06,9.46,60.01,5.35,50.0,10.1,50.0,3.76,44.96,35.65,12.98,54.35,14.66,44.9,4.0,50.0,10.1,50.0,3.76,45.49
202609130506,2026-09-13,05,6R,daily,68.91,25.09,49.53,13.36,33.96,3.03,50.0,10.1,50.0,3.76,55.33,51.23,18.65,51.94,14.01,41.77,3.72,50.0,10.1,50.0,3.76,50.24,50.59,18.42,44.71,12.06,42.01,3.75,50.0,10.1,50.0,3.76,48.07,48.62,17.7,39.88,10.76,26.67,2.38,50.0,10.1,50.0,3.76,44.69,44.78,16.3,44.71,12.06,48.98,4.37,50.0,10.1,50.0,3.76,46.58,35.65,12.98,56.76,15.31,63.75,5.68,50.0,10.1,50.0,3.76,47.83
202609130507,2026-09-13,05,7R,daily,68.91,25.09,47.12,12.71,34.94,3.12,50.0,10.1,50.0,3.76,54.76,51.23,18.65,49.53,13.36,39.83,3.55,50.0,10.1,50.0,3.76,49.41,50.59,18.42,42.3,11.41,42.8,3.82,50.0,10.1,50.0,3.76,47.49,48.62,17.7,44.71,12.06,34.47,3.07,50.0,10.1,50.0,3.76,46.69,44.78,16.3,61.59,16.61,46.17,4.12,50.0,10.1,50.0,3.76,50.88,35.65,12.98,30.24,8.16,42.75,3.81,50.0,10.1,50.0,3.76,38.8
202609130508,2026-09-13,05,8R,daily,68.91,25.09,49.53,13.36,48.98,4.37,50.0,10.1,50.0,3.76,56.67,51.23,18.65,44.71,12.06,46.17,4.12,50.0,10.1,50.0,3.76,48.68,50.59,18.42,42.3,11.41,25.9,2.31,50.0,10.1,50.0,3.76,45.99,48.62,17.7,42.3,11.41,34.09,3.04,50.0,10.1,50.0,3.76,46.0,44.78,16.3,47.12,12.71,42.59,3.8,50.0,10.1,50.0,3.76,46.66,35.65,12.98,51.94,14.01,58.34,5.2,50.0,10.1,50.0,3.76,46.04
202609130509,2026-09-13,05,9R,daily,68.91,25.09,54.35,14.66,44.9,4.0,50.0,10.1,50.0,3.76,57.6,51.23,18.65,51.94,14.01,43.07,3.84,50.0,10.1,50.0,3.76,50.35,50.59,18.42,49.53,13.36,48.51,4.33,50.0,10.1,50.0,3.76,49.95,48.62,17.7,44.71,12.06,51.39,4.58,50.0,10.1,50.0,3.76,48.2,44.78,16.3,47.12,12.71,46.62,4.16,50.0,10.1,50.0,3.76,47.02,35.65,12.98,39.88,10.76,61.32,5.47,50.0,10.1,50.0,3.76,43.06
202609130510,2026-09-13,05,10R,daily,68.91,25.09,56.76,15.31,63.75,5.68,50.0,10.1,50.0,3.76,59.93,51.23,18.65,51.94,14.01,53.49,4.77,50.0,10.1,50.0,3.76,51.28,50.59,18.42,49.53,13.36,44.47,3.97,50.0,10.1,50.0,3.76,49.59,48.62,17.7,49.53,13.36,67.0,5.97,50.0,10.1,50.0,3.76,50.89,44.78,16.3,47.12,12.71,48.05,4.28,50.0,10.1,50.0,3.76,47.15,35.65,12.98,49.53,13.36,41.02,3.66,50.0,10.1,50.0,3.76,43.85
202609130511,2026-09-13,05,11R,daily,68.91,25.09,51.94,14.01,50.47,4.5,50.0,10.1,50.0,3.76,57.45,51.23,18.65,61.59,16.61,46.17,4.12,50.0,10.1,50.0,3.76,53.23,50.59,18.42,49.53,13.36,62.41,5.56,50.0,10.1,50.0,3.76,51.19,48.62,17.7,44.71,12.06,66.6,5.94,50.0,10.1,50.0,3.76,49.55,44.78,16.3,51.94,14.01,41.77,3.72,50.0,10.1,50.0,3.76,47.89,35.65,12.98,61.59,16.61,37.39,3.33,50.0,10.1,50.0,3.76,46.78
202609130512,2026-09-13,05,12R,daily,68.91,25.09,49.53,13.36,52.66,4.7,50.0,10.1,50.0,3.76,56.99,51.23,18.65,51.94,14.01,52.49,4.68,50.0,10.1,50.0,3.76,51.19,50.59,18.42,44.71,12.06,44.76,3.99,50.0,10.1,50.0,3.76,48.32,48.62,17.7,56.76,15.31,58.37,5.2,50.0,10.1,50.0,3.76,52.07,44.78,16.3,54.35,14.66,50.54,4.51,50.0,10.1,50.0,3.76,49.32,35.65,12.98,44.71,12.06,49.07,4.38,50.0,10.1,50.0,3.76,43.27
202609130601,2026-09-13,06,1R,daily,69.51,24.92,43.96,9.19,55.08,5.03,50.0,13.18,50.0,3.87,56.2,52.05,18.66,39.79,8.32,51.75,4.73,50.0,13.18,50.0,3.87,48.76,51.1,18.32,48.12,10.06,63.36,5.79,50.0,13.18,50.0,3.87,51.22,48.86,17.52,48.12,10.06,61.58,5.63,50.0,13.18,50.0,3.87,50.26,45.83,16.43,46.04,9.63,54.39,4.97,50.0,13.18,50.0,3.87,48.08,32.64,11.7,31.46,6.58,50.15,4.58,50.0,13.18,50.0,3.87,39.91
202609130602,2026-09-13,06,2R,daily,69.51,24.92,46.04,9.63,55.39,5.06,50.0,13.18,50.0,3.87,56.66,52.05,18.66,58.54,12.24,54.24,4.96,50.0,13.18,50.0,3.87,52.91,51.1,18.32,43.96,9.19,51.12,4.67,50.0,13.18,50.0,3.87,49.23,48.86,17.52,48.12,10.06,54.36,4.97,50.0,13.18,50.0,3.87,49.6,45.83,16.43,39.79,8.32,56.37,5.15,50.0,13.18,50.0,3.87,46.95,32.64,11.7,41.87,8.76,43.29,3.96,50.0,13.18,50.0,3.87,41.46
202609130603,2026-09-13,06,3R,daily,69.51,24.92,41.87,8.76,53.39,4.88,50.0,13.18,50.0,3.87,55.6,52.05,18.66,43.96,9.19,36.07,3.3,50.0,13.18,50.0,3.87,48.2,51.1,18.32,48.12,10.06,42.56,3.89,50.0,13.18,50.0,3.87,49.32,48.86,17.52,46.04,9.63,42.13,3.85,50.0,13.18,50.0,3.87,48.04,45.83,16.43,64.79,13.55,47.83,4.37,50.0,13.18,50.0,3.87,51.4,32.64,11.7,48.12,10.06,67.22,6.14,50.0,13.18,50.0,3.87,44.96
202609130604,2026-09-13,06,4R,daily,69.51,24.92,52.29,10.93,67.93,6.21,50.0,13.18,50.0,3.87,59.11,52.05,18.66,41.87,8.76,49.53,4.53,50.0,13.18,50.0,3.87,48.99,51.1,18.32,41.87,8.76,51.13,4.67,50.0,13.18,50.0,3.87,48.8,48.86,17.52,43.96,9.19,54.25,4.96,50.0,13.18,50.0,3.87,48.72,45.83,16.43,43.96,9.19,41.44,3.79,50.0,13.18,50.0,3.87,46.46,32.64,11.7,37.71,7.88,67.22,6.14,50.0,13.18,50.0,3.87,42.78
202609130605,2026-09-13,06,5R,daily,69.51,24.92,43.96,9.19,48.51,4.43,50.0,13.18,50.0,3.87,55.6,52.05,18.66,48.12,10.06,63.36,5.79,50.0,13.18,50.0,3.87,51.56,51.1,18.32,46.04,9.63,56.92,5.2,50.0,13.18,50.0,3.87,50.2,48.86,17.52,50.21,10.5,57.3,5.24,50.0,13.18,50.0,3.87,50.3,45.83,16.43,48.12,10.06,33.25,3.04,50.0,13.18,50.0,3.87,46.58,32.64,11.7,48.12,10.06,65.62,6.0,50.0,13.18,50.0,3.87,44.81
202609130606,2026-09-13,06,6R,daily,69.51,24.92,46.04,9.63,71.75,6.56,50.0,13.18,50.0,3.87,58.15,52.05,18.66,50.21,10.5,52.76,4.82,50.0,13.18,50.0,3.87,51.03,51.1,18.32,50.21,10.5,48.49,4.43,50.0,13.18,50.0,3.87,50.3,48.86,17.52,39.79,8.32,56.37,5.15,50.0,13.18,50.0,3.87,48.04,45.83,16.43,31.46,6.58,50.15,4.58,50.0,13.18,50.0,3.87,44.64,32.64,11.7,50.21,10.5,24.72,2.26,50.0,13.18,50.0,3.87,41.51
202609130607,2026-09-13,06,7R,daily,69.51,24.92,46.04,9.63,42.13,3.85,50.0,13.18,50.0,3.87,55.45,52.05,18.66,52.29,10.93,42.13,3.85,50.0,13.18,50.0,3.87,50.49,51.1,18.32,43.96,9.19,21.38,1.95,50.0,13.18,50.0,3.87,46.51,48.86,17.52,43.96,9.19,55.08,5.03,50.0,13.18,50.0,3.87,48.79,45.83,16.43,48.12,10.06,53.76,4.91,50.0,13.18,50.0,3.87,48.45,32.64,11.7,48.12,10.06,51.6,4.72,50.0,13.18,50.0,3.87,43.53
202609130608,2026-09-13,06,8R,daily,69.51,24.92,48.12,10.06,61.58,5.63,50.0,13.18,50.0,3.87,57.66,52.05,18.66,43.96,9.19,54.25,4.96,50.0,13.18,50.0,3.87,49.86,51.1,18.32,48.12,10.06,54.36,4.97,50.0,13.18,50.0,3.87,50.4,48.86,17.52,48.12,10.06,58.87,5.38,50.0,13.18,50.0,3.87,50.01,45.83,16.43,41.87,8.76,56.06,5.12,50.0,13.18,50.0,3.87,47.36,32.64,11.7,48.12,10.06,42.56,3.89,50.0,13.18,50.0,3.87,42.71
202609130609,2026-09-13,06,9R,daily,69.51,24.92,41.87,8.76,51.13,4.67,50.0,13.18,50.0,3.87,55.4,52.05,18.66,64.79,13.55,47.83,4.37,50.0,13.18,50.0,3.87,53.63,51.1,18.32,46.04,9.63,55.39,5.06,50.0,13.18,50.0,3.87,50.06,48.86,17.52,43.96,9.19,43.78,4.0,50.0,13.18,50.0,3.87,47.76,45.83,16.43,39.79,8.32,51.75,4.73,50.0,13.18,50.0,3.87,46.53,32.64,11.7,50.21,10.5,45.78,4.18,50.0,13.18,50.0,3.87,43.44
202609130610,2026-09-13,06,10R,daily,69.51,24.92,58.54,12.24,54.24,4.96,50.0,13.18,50.0,3.87,59.17,52.05,18.66,46.04,9.63,54.39,4.97,50.0,13.18,50.0,3.87,50.31,51.1,18.32,43.96,9.19,41.44,3.79,50.0,13.18,50.0,3.87,48.35,48.86,17.52,46.04,9.63,71.75,6.56,50.0,13.18,50.0,3.87,50.75,45.83,16.43,46.04,9.63,56.92,5.2,50.0,13.18,50.0,3.87,48.31,32.64,11.7,43.96,9.19,36.07,3.3,50.0,13.18,50.0,3.87,41.24
202609130611,2026-09-13,06,11R,daily,69.51,24.92,48.12,10.06,53.76,4.91,50.0,13.18,50.0,3.87,56.95,52.05,18.66,48.12,10.06,65.62,6.0,50.0,13.18,50.0,3.87,51.77,51.1,18.32,50.21,10.5,52.76,4.82,50.0,13.18,50.0,3.87,50.69,48.86,17.52,52.29,10.93,67.93,6.21,50.0,13.18,50.0,3.87,51.71,45.83,16.43,41.87,8.76,53.39,4.88,50.0,13.18,50.0,3.87,47.11,32.64,11.7,43.96,9.19,51.12,4.67,50.0,13.18,50.0,3.87,42.62
202609130612,2026-09-13,06,12R,daily,69.51,24.92,48.12,10.06,58.87,5.38,50.0,13.18,50.0,3.87,57.41,52.05,18.66,50.21,10.5,24.72,2.26,50.0,13.18,50.0,3.87,48.47,51.1,18.32,48.12,10.06,67.22,6.14,50.0,13.18,50.0,3.87,51.57,48.86,17.52,41.87,8.76,43.29,3.96,50.0,13.18,50.0,3.87,47.28,45.83,16.43,52.29,10.93,42.13,3.85,50.0,13.18,50.0,3.87,48.26,32.64,11.7,48.12,10.06,33.25,3.04,50.0,13.18,50.0,3.87,41.85
202609130701,2026-09-13,07,1R,daily,71.22,28.01,40.8,9.44,41.02,2.94,50.0,10.75,50.0,4.44,55.57,52.67,20.71,42.61,9.86,48.92,3.5,50.0,10.75,50.0,4.44,49.26,50.32,19.79,40.8,9.44,36.45,2.61,50.0,10.75,50.0,4.44,47.03,48.67,19.14,49.87,11.54,58.45,4.19,50.0,10.75,50.0,4.44,50.05,43.91,17.27,38.98,9.02,47.45,3.4,50.0,10.75,50.0,4.44,44.87,32.79,12.9,38.98,9.02,58.94,4.22,50.0,10.75,50.0,4.44,41.32
202609130702,2026-09-13,07,2R,daily,71.22,28.01,48.06,11.12,31.54,2.26,50.0,10.75,50.0,4.44,56.57,52.67,20.71,42.61,9.86,32.97,2.36,50.0,10.75,50.0,4.44,48.12,50.32,19.79,42.61,9.86,11.94,0.86,50.0,10.75,50.0,4.44,45.69,48.67,19.14,48.06,11.12,47.09,3.37,50.0,10.75,50.0,4.44,48.82,43.91,17.27,46.24,10.7,55.44,3.97,50.0,10.75,50.0,4.44,47.13,32.79,12.9,44.43,10.28,69.59,4.99,50.0,10.75,50.0,4.44,43.35
202609130703,2026-09-13,07,3R,daily,71.22,28.01,49.87,11.54,58.6,4.2,50.0,10.75,50.0,4.44,58.93,52.67,20.71,46.24,10.7,65.7,4.71,50.0,10.75,50.0,4.44,51.31,50.32,19.79,48.06,11.12,36.14,2.59,50.0,10.75,50.0,4.44,48.68,48.67,19.14,42.61,9.86,58.4,4.18,50.0,10.75,50.0,4.44,48.37,43.91,17.27,37.17,8.6,34.47,2.47,50.0,10.75,50.0,4.44,43.52,32.79,12.9,44.43,10.28,54.47,3.9,50.0,10.75,50.0,4.44,42.26
202609130704,2026-09-13,07,4R,daily,71.22,28.01,46.24,10.7,59.12,4.24,50.0,10.75,50.0,4.44,58.13,52.67,20.71,49.87,11.54,64.86,4.65,50.0,10.75,50.0,4.44,52.08,50.32,19.79,42.61,9.86,57.58,4.13,50.0,10.75,50.0,4.44,48.96,48.67,19.14,49.87,11.54,63.03,4.52,50.0,10.75,50.0,4.44,50.38,43.91,17.27,38.98,9.02,50.91,3.65,50.0,10.75,50.0,4.44,45.12,32.79,12.9,44.43,10.28,34.98,2.51,50.0,10.75,50.0,4.44,40.87
