レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609070111,2026-09-07,01,11R,4028,0.1431,0.1047,0.1816,3874,0.1453,0.1046,0.186,4342,0.1384,0.0959,0.1809,4118,0.1446,0.1077,0.1814,3277,0.1638,0.1223,0.2053,5048,0.186,0.1463,0.2256
202609070112,2026-09-07,01,12R,4044,0.1211,0.0824,0.1597,3743,0.1432,0.1039,0.1824,4513,0.1565,0.118,0.1949,3319,0.1551,0.1204,0.1899,4992,0.1483,0.1146,0.182,4440,0.1825,0.133,0.2321
202609070301,2026-09-07,03,01R,3303,0.1869,0.1366,0.2373,5120,0.1705,0.1271,0.2139,4257,0.1293,0.0889,0.1697,5315,0.1734,0.1241,0.2227,3839,0.1987,0.1463,0.2512,4623,0.1651,0.1246,0.2057
202609070302,2026-09-07,03,02R,3859,0.1366,0.0953,0.178,4661,0.1702,0.1243,0.2162,4179,0.1462,0.1108,0.1815,4173,0.1653,0.1243,0.2063,4004,0.1697,0.1284,0.2109,4583,0.1711,0.1318,0.2104
202609070303,2026-09-07,03,03R,4258,0.1833,0.1324,0.2342,5071,0.1455,0.1028,0.1882,4888,0.1657,0.1245,0.2069,3944,0.1886,0.1414,0.2358,4604,0.1341,0.0989,0.1693,5098,0.1573,0.1175,0.1972
202609070304,2026-09-07,03,04R,5138,0.1665,0.1272,0.2057,3857,0.1819,0.1395,0.2242,5378,0.2051,0.1513,0.2589,3850,0.1327,0.0986,0.1668,4427,0.1317,0.0987,0.1647,3685,0.2071,0.1554,0.2588
202609070305,2026-09-07,03,05R,5053,0.181,0.1411,0.2209,3655,0.2077,0.1694,0.246,4880,0.1509,0.1171,0.1847,4189,0.1793,0.1403,0.2184,5427,0.204,0.1618,0.2461,4418,0.1295,0.0957,0.1633
202609070306,2026-09-07,03,06R,4407,0.155,0.1157,0.1944,4438,0.1133,0.0747,0.1519,3256,0.1352,0.0946,0.1758,4000,0.1569,0.1183,0.1955,4173,0.1682,0.1272,0.2092,3839,0.2122,0.1598,0.2647
202609070307,2026-09-07,03,07R,5071,0.138,0.0953,0.1807,3859,0.1441,0.1028,0.1855,5087,0.1639,0.1259,0.2019,4471,0.1431,0.0993,0.187,5315,0.1763,0.127,0.2256,4896,0.2112,0.1592,0.2632
202609070308,2026-09-07,03,08R,3956,0.152,0.1153,0.1887,3664,0.1673,0.1278,0.2069,3857,0.1759,0.1335,0.2182,4598,0.1414,0.0969,0.1858,4583,0.1576,0.1183,0.1969,4452,0.1786,0.1372,0.2199
202609070309,2026-09-07,03,09R,4640,0.1532,0.1109,0.1954,4880,0.1569,0.1231,0.1907,5279,0.1403,0.0933,0.1873,4427,0.1288,0.0958,0.1618,4661,0.1701,0.1242,0.2161,4257,0.1487,0.1083,0.1891
202609070310,2026-09-07,03,10R,3931,0.1307,0.0881,0.1733,4418,0.1161,0.0823,0.1499,4258,0.1848,0.1339,0.2357,4407,0.1595,0.1202,0.1989,4623,0.1516,0.1111,0.1922,4179,0.1656,0.1302,0.2009
202609070311,2026-09-07,03,11R,4142,0.1669,0.1305,0.2033,3944,0.1916,0.1444,0.2388,4004,0.1638,0.1225,0.205,3256,0.1382,0.0976,0.1788,5120,0.1704,0.127,0.2138,3850,0.1491,0.115,0.1832
202609070312,2026-09-07,03,12R,4471,0.1386,0.0948,0.1825,4189,0.1823,0.1433,0.2214,4981,0.171,0.1302,0.2119,5098,0.1409,0.1011,0.1808,5138,0.1739,0.1346,0.2131,4000,0.1733,0.1347,0.2119
202609070401,2026-09-07,04,01R,4781,0.1934,0.1397,0.2471,4893,0.1365,0.0933,0.1796,5357,0.1556,0.1026,0.2085,4854,0.1725,0.1363,0.2087,4501,0.1533,0.0949,0.2117,4175,0.1411,0.1032,0.1789
202609070402,2026-09-07,04,02R,3551,0.1717,0.1245,0.2188,4895,0.1583,0.1148,0.2018,5277,0.1518,0.1151,0.1885,5310,0.2084,0.1397,0.277,3993,0.1529,0.1076,0.1982,5454,0.2161,0.1717,0.2606
202609070403,2026-09-07,04,03R,5264,0.171,0.1266,0.2154,4690,0.1735,0.1292,0.2177,4882,0.1892,0.1418,0.2367,4289,0.148,0.107,0.1889,4536,0.1643,0.1219,0.2068,5201,0.1948,0.1578,0.2318
202609070404,2026-09-07,04,04R,5003,0.1651,0.0945,0.2357,5253,0.2535,0.2096,0.2974,5164,0.1987,0.1534,0.2439,4927,0.1473,0.1134,0.1812,5320,0.1625,0.1205,0.2044,4874,0.1819,0.1369,0.227
202609070405,2026-09-07,04,05R,4730,0.1389,0.0978,0.18,4090,0.1497,0.1182,0.1812,3845,0.1945,0.1539,0.2351,4998,0.1197,0.0829,0.1565,5213,0.1826,0.1487,0.2165,4844,0.1814,0.1376,0.2253
202609070406,2026-09-07,04,06R,4065,0.1627,0.1208,0.2047,4266,0.1454,0.0908,0.2,4525,0.1376,0.0988,0.1765,5314,0.1693,0.121,0.2177,5370,0.1906,0.1404,0.2408,4893,0.1499,0.1067,0.193
202609070407,2026-09-07,04,07R,4414,0.1657,0.1177,0.2137,4387,0.1416,0.1032,0.18,3551,0.1732,0.126,0.2203,4186,0.1441,0.0992,0.189,5361,0.2109,0.1596,0.2622,4240,0.1505,0.1138,0.1872
202609070408,2026-09-07,04,08R,4275,0.2026,0.1588,0.2464,4283,0.1725,0.1257,0.2193,5165,0.1605,0.109,0.2121,4847,0.1249,0.0877,0.1621,5454,0.2026,0.1582,0.2471,4536,0.1778,0.1354,0.2203
202609070409,2026-09-07,04,09R,4289,0.1435,0.1025,0.1844,4854,0.1755,0.1393,0.2117,3993,0.147,0.1017,0.1923,5320,0.1596,0.1176,0.2015,4478,0.1491,0.1086,0.1895,4090,0.1631,0.1316,0.1946
202609070410,2026-09-07,04,10R,4927,0.1428,0.1089,0.1767,4730,0.1464,0.1053,0.1875,4791,0.1759,0.1342,0.2176,4175,0.1247,0.0868,0.1625,5264,0.1784,0.134,0.2228,4525,0.157,0.1182,0.1959
202609070411,2026-09-07,04,11R,3845,0.193,0.1524,0.2336,5164,0.2047,0.1594,0.2499,4690,0.1675,0.1232,0.2117,4895,0.1553,0.1118,0.1988,4941,0.2075,0.1703,0.2446,4501,0.1668,0.1084,0.2252
202609070412,2026-09-07,04,12R,4266,0.1379,0.0833,0.1925,4882,0.1952,0.1478,0.2427,4240,0.1311,0.0944,0.1678,5003,0.1696,0.099,0.2402,5277,0.1577,0.121,0.1944,4998,0.1361,0.0993,0.1729
202609070701,2026-09-07,07,01R,5349,0.2011,0.156,0.2462,4469,0.1677,0.1291,0.2062,3401,0.1875,0.1467,0.2283,4016,0.1445,0.1027,0.1864,3546,0.182,0.1373,0.2266,3773,0.1658,0.1233,0.2083
202609070702,2026-09-07,07,02R,3652,0.1656,0.1194,0.2118,4523,0.1567,0.1205,0.1929,4214,0.1681,0.1275,0.2086,4197,0.1839,0.1417,0.2262,4459,0.1404,0.1079,0.1728,4527,0.1786,0.1371,0.22
202609070703,2026-09-07,07,03R,5366,0.1879,0.129,0.2469,3875,0.175,0.1363,0.2136,4323,0.141,0.1009,0.1811,4435,0.1725,0.1281,0.2169,4914,0.14,0.1037,0.1762,4219,0.2425,0.1965,0.2885
202609070704,2026-09-07,07,04R,3981,0.1822,0.1432,0.2212,4693,0.1858,0.1474,0.2242,4151,0.1811,0.1394,0.2227,4362,0.1357,0.1019,0.1694,4365,0.1695,0.1231,0.216,3660,0.2094,0.1658,0.253
202609070705,2026-09-07,07,05R,3825,0.1348,0.091,0.1786,3680,0.1914,0.145,0.2379,3679,0.1386,0.1038,0.1734,3773,0.1494,0.1069,0.1919,3957,0.1716,0.1326,0.2106,4682,0.1496,0.1181,0.1812
202609070706,2026-09-07,07,06R,5064,0.1556,0.112,0.1992,3282,0.1842,0.1488,0.2197,4520,0.1538,0.1135,0.194,4603,0.1511,0.1158,0.1863,4237,0.1417,0.0989,0.1844,4197,0.2003,0.1581,0.2426
202609070707,2026-09-07,07,07R,5196,0.2183,0.172,0.2645,3945,0.1884,0.1464,0.2304,4319,0.1636,0.1267,0.2005,3661,0.1648,0.1225,0.207,4234,0.1738,0.1296,0.218,4872,0.2087,0.1614,0.2561
202609070708,2026-09-07,07,08R,4469,0.1602,0.1216,0.1987,4917,0.1395,0.1033,0.1756,4041,0.2164,0.1631,0.2697,3652,0.1701,0.1239,0.2163,3876,0.1674,0.1242,0.2107,3872,0.1979,0.1462,0.2496
202609070709,2026-09-07,07,09R,4682,0.1287,0.0972,0.1603,4914,0.1401,0.1038,0.1763,3680,0.1854,0.139,0.2319,4214,0.1711,0.1305,0.2116,4362,0.1386,0.1048,0.1723,4016,0.1609,0.1191,0.2028
202609070710,2026-09-07,07,10R,4459,0.133,0.1005,0.1654,5064,0.1631,0.1195,0.2067,3546,0.1761,0.1314,0.2207,4323,0.144,0.1039,0.1841,4693,0.1857,0.1473,0.2241,3679,0.158,0.1232,0.1928
202609070711,2026-09-07,07,11R,4237,0.1343,0.0915,0.177,3825,0.1423,0.0985,0.1861,5196,0.2198,0.1735,0.266,4151,0.1841,0.1424,0.2257,4523,0.1566,0.1204,0.1928,4435,0.1889,0.1445,0.2333
202609070712,2026-09-07,07,12R,3876,0.16,0.1168,0.2033,4527,0.1652,0.1237,0.2066,3660,0.19,0.1464,0.2336,4520,0.1568,0.1165,0.197,4219,0.229,0.183,0.275,3945,0.2018,0.1598,0.2438
202609070901,2026-09-07,09,01R,4547,0.1371,0.0966,0.1777,4713,0.1199,0.0854,0.1544,4804,0.174,0.1357,0.2123,4743,0.1234,0.087,0.1599,4980,0.1415,0.1041,0.1789,4468,0.1757,0.133,0.2184
202609070902,2026-09-07,09,02R,4415,0.1398,0.1015,0.1782,4472,0.1363,0.0989,0.1736,4537,0.1337,0.0971,0.1702,5017,0.1237,0.0813,0.166,4013,0.1373,0.0965,0.178,5034,0.1353,0.0952,0.1754
202609070903,2026-09-07,09,03R,4772,0.0991,0.066,0.1323,4528,0.1564,0.1144,0.1984,4391,0.1446,0.1075,0.1816,4337,0.1179,0.0837,0.1521,4796,0.1484,0.1068,0.19,4361,0.1593,0.1195,0.199
202609070904,2026-09-07,09,04R,4477,0.1234,0.0884,0.1583,4856,0.1317,0.0974,0.166,4852,0.1508,0.115,0.1865,3941,0.1181,0.0777,0.1585,4456,0.1691,0.1316,0.2067,4953,0.1645,0.1283,0.2006
202609070905,2026-09-07,09,05R,4445,0.1126,0.0779,0.1472,4980,0.1416,0.1042,0.179,4760,0.1252,0.0906,0.1598,4857,0.1351,0.0953,0.1749,4713,0.1198,0.0853,0.1543,5256,0.184,0.1477,0.2204
202609070906,2026-09-07,09,06R,5017,0.1192,0.0768,0.1615,4468,0.1623,0.1196,0.205,4205,0.1197,0.0852,0.1543,4547,0.1416,0.1011,0.1822,4415,0.1472,0.1089,0.1856,4739,0.1652,0.1278,0.2025
202609070907,2026-09-07,09,07R,4743,0.1189,0.0825,0.1554,5112,0.152,0.1141,0.1898,4013,0.1314,0.0906,0.1721,4804,0.177,0.1387,0.2153,4772,0.1065,0.0734,0.1397,4472,0.1497,0.1123,0.187
202609070908,2026-09-07,09,08R,4337,0.1134,0.0792,0.1476,4456,0.1692,0.1317,0.2068,5034,0.1159,0.0758,0.156,4528,0.1534,0.1114,0.1954,4537,0.1396,0.103,0.1761,4856,0.1451,0.1108,0.1794
202609070909,2026-09-07,09,09R,3941,0.1136,0.0732,0.154,4857,0.1381,0.0983,0.1779,4796,0.1425,0.1009,0.1841,4445,0.1171,0.0824,0.1517,4477,0.1308,0.0958,0.1657,4391,0.164,0.1269,0.201
202609070910,2026-09-07,09,10R,4444,0.1146,0.0792,0.15,4586,0.1151,0.0838,0.1464,4024,0.1479,0.1106,0.1852,4512,0.1427,0.1083,0.1771,4566,0.1419,0.104,0.1798,4826,0.1402,0.1037,0.1766
202609070911,2026-09-07,09,11R,4851,0.111,0.079,0.143,5267,0.1389,0.1017,0.176,4305,0.1239,0.0824,0.1654,5015,0.1232,0.092,0.1544,4397,0.1293,0.0924,0.1663,4502,0.1532,0.1096,0.1968
202609070912,2026-09-07,09,12R,3960,0.0891,0.0582,0.12,4256,0.1478,0.1146,0.181,3897,0.1088,0.0749,0.1427,4448,0.1408,0.0998,0.1819,4083,0.1463,0.1119,0.1806,5084,0.1504,0.1086,0.1923
202609071001,2026-09-07,10,01R,4394,0.1184,0.0831,0.1538,4552,0.163,0.1204,0.2055,5115,0.1278,0.091,0.1645,4879,0.1647,0.1208,0.2086,4128,0.1611,0.1212,0.2011,4169,0.1966,0.1551,0.2381
202609071002,2026-09-07,10,02R,4061,0.1247,0.0907,0.1586,4509,0.1698,0.1265,0.213,4340,0.2019,0.1561,0.2476,4252,0.1841,0.1357,0.2325,4489,0.1468,0.1049,0.1887,4346,0.1886,0.1455,0.2318
202609071003,2026-09-07,10,03R,4215,0.1442,0.104,0.1843,5027,0.1898,0.1514,0.2282,3959,0.131,0.0962,0.1658,4580,0.1541,0.1188,0.1895,5037,0.1698,0.1276,0.212,5470,0.2384,0.1837,0.2932
202609071004,2026-09-07,10,04R,4822,0.1429,0.1023,0.1834,3730,0.1607,0.1198,0.2017,4669,0.1487,0.107,0.1905,4575,0.1491,0.116,0.1822,4166,0.1184,0.0861,0.1506,3812,0.1821,0.135,0.2291
202609071005,2026-09-07,10,05R,4709,0.1706,0.1343,0.207,3804,0.1537,0.1114,0.1959,4731,0.1739,0.1333,0.2146,5023,0.1724,0.1267,0.2181,4073,0.1443,0.1131,0.1755,4270,0.1766,0.1377,0.2154
202609071006,2026-09-07,10,06R,4346,0.1677,0.1246,0.2109,4169,0.1832,0.1417,0.2247,4982,0.1775,0.1377,0.2172,4933,0.1206,0.088,0.1533,4685,0.1579,0.1216,0.1943,3776,0.1931,0.1407,0.2455
202609071007,2026-09-07,10,07R,4633,0.1524,0.1168,0.188,4128,0.1612,0.1213,0.2012,4252,0.1811,0.1327,0.2295,3989,0.2036,0.1592,0.248,4168,0.1608,0.1183,0.2034,5282,0.156,0.108,0.2039
202609071008,2026-09-07,10,08R,3692,0.133,0.0944,0.1716,4489,0.1469,0.105,0.1888,4664,0.1851,0.1445,0.2258,4511,0.1632,0.1236,0.2028,5027,0.1897,0.1513,0.2281,4552,0.1764,0.1338,0.2189
202609071009,2026-09-07,10,09R,4718,0.1958,0.1504,0.2412,5037,0.1699,0.1277,0.2121,4196,0.1706,0.1191,0.2222,5161,0.146,0.1052,0.1868,3804,0.1536,0.1113,0.1958,3730,0.1741,0.1332,0.2151
202609071010,2026-09-07,10,10R,4933,0.1161,0.0835,0.1488,4073,0.1444,0.1132,0.1756,4575,0.1461,0.113,0.1792,5115,0.1308,0.094,0.1675,4394,0.1258,0.0905,0.1612,4215,0.1651,0.1249,0.2052
202609071011,2026-09-07,10,11R,4685,0.1505,0.1142,0.1869,4166,0.1185,0.0862,0.1507,5023,0.1694,0.1237,0.2151,3959,0.134,0.0992,0.1688,4633,0.1598,0.1242,0.1954,4061,0.1456,0.1116,0.1795
202609071012,2026-09-07,10,12R,4168,0.1534,0.1109,0.196,4580,0.1571,0.1218,0.1925,3989,0.2006,0.1562,0.245,4509,0.1668,0.1235,0.21,4822,0.1503,0.1097,0.1908,3692,0.1539,0.1153,0.1925
202609071101,2026-09-07,11,01R,5379,0.1642,0.1082,0.2202,5271,0.1543,0.1108,0.1977,5368,0.1336,0.0935,0.1738,5298,0.1322,0.0964,0.168,5343,0.1569,0.1109,0.2029,5273,0.2013,0.1589,0.2438
202609071102,2026-09-07,11,02R,5234,0.1341,0.0939,0.1743,5157,0.1662,0.1231,0.2092,5179,0.1726,0.1282,0.217,5290,0.1584,0.1186,0.1981,5388,0.2457,0.1962,0.2953,5216,0.167,0.1306,0.2035
202609071103,2026-09-07,11,03R,5186,0.162,0.1206,0.2034,5106,0.1766,0.1287,0.2245,5135,0.1752,0.128,0.2223,5255,0.1878,0.1416,0.2341,5268,0.1827,0.1263,0.239,5010,0.1585,0.1215,0.1956
202609071104,2026-09-07,11,04R,5177,0.1919,0.1522,0.2316,5060,0.1523,0.1121,0.1925,5222,0.175,0.1351,0.2148,5421,0.2334,0.1787,0.2881,5376,0.1606,0.1163,0.2049,5154,0.1762,0.1357,0.2167
202609071105,2026-09-07,11,05R,5136,0.1257,0.0902,0.1612,5212,0.1256,0.0867,0.1646,5354,0.1622,0.116,0.2084,5343,0.154,0.108,0.2,5329,0.1747,0.1317,0.2177,5210,0.1611,0.1265,0.1958
202609071106,2026-09-07,11,06R,5134,0.1323,0.0989,0.1657,5167,0.1529,0.1021,0.2037,5280,0.1407,0.1012,0.1802,5271,0.1513,0.1078,0.1947,5460,0.1762,0.1325,0.2198,5276,0.1614,0.1183,0.2044
202609071107,2026-09-07,11,07R,5152,0.2055,0.1584,0.2527,5298,0.1352,0.0994,0.171,5157,0.1602,0.1171,0.2032,5018,0.1386,0.1006,0.1767,5130,0.1737,0.1353,0.212,5377,0.1848,0.149,0.2205
202609071108,2026-09-07,11,08R,5268,0.1753,0.1189,0.2316,5238,0.1536,0.1119,0.1954,5379,0.1657,0.1097,0.2217,5421,0.2334,0.1787,0.2881,5275,0.1379,0.0966,0.1791,5247,0.1805,0.1417,0.2194
202609071109,2026-09-07,11,09R,5221,0.1434,0.1088,0.1779,5246,0.1561,0.1123,0.1998,5177,0.1934,0.1537,0.2331,5186,0.1665,0.1251,0.2079,5212,0.1255,0.0866,0.1645,5226,0.1675,0.1253,0.2098
202609071110,2026-09-07,11,10R,5222,0.1735,0.1336,0.2133,5199,0.1129,0.0778,0.1479,5136,0.1272,0.0917,0.1627,5303,0.157,0.1128,0.2013,5167,0.1528,0.102,0.2036,5135,0.1946,0.1474,0.2417
202609071111,2026-09-07,11,11R,5255,0.1833,0.1371,0.2296,5134,0.1398,0.1064,0.1732,5152,0.207,0.1599,0.2542,5234,0.1386,0.0984,0.1788,5060,0.1522,0.112,0.1924,5354,0.1816,0.1354,0.2278
202609071112,2026-09-07,11,12R,5018,0.1341,0.0961,0.1722,5216,0.1536,0.1172,0.1901,5154,0.1568,0.1163,0.1973,5238,0.1506,0.1089,0.1924,5368,0.1395,0.0994,0.1797,5106,0.19,0.1421,0.2379
202609071301,2026-09-07,13,01R,4750,0.1512,0.11,0.1925,5307,0.1679,0.1135,0.2223,4172,0.1477,0.1046,0.1908,4902,0.1854,0.149,0.2219,3860,0.1864,0.1418,0.231,5372,0.2045,0.1316,0.2774
202609071302,2026-09-07,13,02R,4176,0.1518,0.107,0.1967,4608,0.158,0.1164,0.1996,2878,0.1611,0.1199,0.2022,3548,0.1169,0.0841,0.1497,4567,0.2165,0.1689,0.2642,3663,0.1846,0.1481,0.2211
202609071303,2026-09-07,13,03R,3731,0.1632,0.1257,0.2007,4308,0.1577,0.1158,0.1996,4247,0.1423,0.1,0.1847,4042,0.1806,0.1385,0.2228,5244,0.1708,0.1271,0.2145,5448,0.2036,0.1496,0.2576
202609071304,2026-09-07,13,04R,3577,0.1415,0.1018,0.1812,4121,0.1313,0.0955,0.1671,3643,0.1722,0.1293,0.2152,3736,0.1854,0.1432,0.2276,3984,0.1566,0.1239,0.1893,5339,0.1737,0.1308,0.2167
202609071305,2026-09-07,13,05R,3838,0.1378,0.1033,0.1723,5089,0.1487,0.1115,0.1858,4515,0.1581,0.1207,0.1955,4049,0.1502,0.1075,0.1929,4729,0.179,0.1406,0.2173,4251,0.2076,0.1619,0.2532
202609071306,2026-09-07,13,06R,4184,0.1404,0.1009,0.18,3870,0.1802,0.1337,0.2267,4672,0.1593,0.1196,0.1991,4036,0.1451,0.1055,0.1847,5328,0.1547,0.1139,0.1955,3584,0.1843,0.1469,0.2218
202609071307,2026-09-07,13,07R,4039,0.1411,0.1,0.1822,4297,0.1221,0.0881,0.1562,3663,0.1652,0.1287,0.2017,3574,0.1464,0.1088,0.184,3975,0.1364,0.1023,0.1705,5307,0.1813,0.1269,0.2357
202609071308,2026-09-07,13,08R,3548,0.1124,0.0796,0.1452,3581,0.1791,0.1402,0.218,4002,0.1371,0.1018,0.1723,3853,0.1722,0.1297,0.2147,4750,0.1586,0.1174,0.1999,4247,0.1617,0.1194,0.2041
202609071309,2026-09-07,13,09R,4049,0.1457,0.103,0.1884,3860,0.1865,0.1419,0.2311,4079,0.1479,0.115,0.1808,3643,0.1752,0.1323,0.2182,3731,0.1706,0.1331,0.2081,4152,0.1887,0.1493,0.228
202609071310,2026-09-07,13,10R,4042,0.1761,0.134,0.2183,4902,0.1884,0.152,0.2249,3584,0.1649,0.1275,0.2024,4608,0.155,0.1134,0.1966,3838,0.1452,0.1107,0.1797,4121,0.1447,0.1089,0.1805
202609071311,2026-09-07,13,11R,4036,0.1406,0.101,0.1802,3574,0.1494,0.1118,0.187,5339,0.1543,0.1114,0.1973,4515,0.1611,0.1237,0.1985,2878,0.167,0.1258,0.2081,4172,0.1671,0.124,0.2102
202609071312,2026-09-07,13,12R,4002,0.1356,0.1003,0.1708,3984,0.1567,0.124,0.1894,4184,0.1419,0.1024,0.1815,4308,0.1547,0.1128,0.1966,4297,0.122,0.088,0.1561,5089,0.1621,0.1249,0.1992
202609071401,2026-09-07,14,01R,4347,0.1616,0.1243,0.1988,5108,0.2354,0.1892,0.2815,4900,0.1567,0.1121,0.2013,4720,0.1889,0.1477,0.2301,5380,0.2654,0.221,0.3097,5056,0.1871,0.1519,0.2223
202609071402,2026-09-07,14,02R,5334,0.2174,0.1675,0.2674,4845,0.2037,0.1604,0.2469,4689,0.1518,0.1143,0.1892,4784,0.2133,0.1683,0.2584,4746,0.1822,0.1321,0.2323,4974,0.1936,0.1576,0.2295
202609071403,2026-09-07,14,03R,4642,0.152,0.1172,0.1869,5153,0.1692,0.123,0.2154,4901,0.1651,0.1275,0.2027,4678,0.1849,0.1471,0.2227,4611,0.1391,0.0915,0.1867,4965,0.181,0.1338,0.2281
202609071404,2026-09-07,14,04R,5193,0.1459,0.1037,0.188,5069,0.1512,0.1101,0.1924,4372,0.1519,0.1171,0.1868,4400,0.1839,0.1399,0.2279,4733,0.1361,0.099,0.1731,4627,0.1568,0.1175,0.1961
202609071405,2026-09-07,14,05R,5342,0.1669,0.1205,0.2133,4885,0.137,0.0959,0.1781,4843,0.1697,0.1274,0.2119,4680,0.1857,0.1418,0.2295,4714,0.1662,0.1221,0.2104,4984,0.2074,0.1565,0.2582
202609071406,2026-09-07,14,06R,5198,0.1753,0.1321,0.2185,4050,0.1511,0.1107,0.1915,5195,0.1446,0.1053,0.184,4450,0.1752,0.1323,0.2181,5108,0.2353,0.1891,0.2814,5390,0.1774,0.1367,0.218
202609071407,2026-09-07,14,07R,4746,0.1748,0.1247,0.2249,4775,0.1351,0.0861,0.184,5180,0.1798,0.1259,0.2338,5189,0.1863,0.137,0.2357,4530,0.1417,0.1018,0.1817,5380,0.2789,0.2345,0.3232
202609071408,2026-09-07,14,08R,4901,0.1636,0.126,0.2012,4546,0.151,0.1129,0.1891,4071,0.1645,0.1186,0.2104,4878,0.169,0.1296,0.2084,4845,0.2036,0.1603,0.2468,5069,0.1646,0.1235,0.2058
202609071409,2026-09-07,14,09R,3470,0.1666,0.1177,0.2155,4984,0.194,0.1431,0.2448,4627,0.1374,0.0981,0.1767,4642,0.1565,0.1217,0.1914,4900,0.1626,0.118,0.2072,5440,0.1903,0.1435,0.2371
202609071410,2026-09-07,14,10R,4738,0.1629,0.1282,0.1977,5056,0.1737,0.1385,0.2089,4714,0.1603,0.1162,0.2045,4050,0.1481,0.1077,0.1885,5153,0.1691,0.1229,0.2153,4400,0.2003,0.1563,0.2443
202609071411,2026-09-07,14,11R,4678,0.1804,0.1426,0.2182,4733,0.1362,0.0991,0.1732,5189,0.1833,0.134,0.2327,4974,0.1772,0.1412,0.2131,5195,0.1505,0.1112,0.1899,4885,0.1504,0.1093,0.1915
202609071412,2026-09-07,14,12R,4530,0.1343,0.0944,0.1743,4611,0.1392,0.0916,0.1868,4450,0.1722,0.1293,0.2151,4347,0.1661,0.1288,0.2033,4372,0.1578,0.123,0.1927,4546,0.1644,0.1263,0.2025
202609071601,2026-09-07,16,01R,4441,0.1069,0.0743,0.1395,4924,0.1685,0.1286,0.2085,5286,0.1332,0.0924,0.1739,3284,0.2122,0.1604,0.264,4343,0.1724,0.1319,0.2128,5423,0.221,0.165,0.2771
