レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609131205,2026-09-13,12,05R,4579,0.1334,0.0966,0.1702,4836,0.17,0.1249,0.2151,4047,0.1835,0.1448,0.2222,5321,0.1969,0.1526,0.2413,5187,0.2156,0.1728,0.2583,3502,0.1792,0.1305,0.2279
202609131206,2026-09-13,12,06R,3293,0.177,0.1306,0.2234,4287,0.1561,0.117,0.1952,3775,0.164,0.1225,0.2054,4253,0.169,0.133,0.205,4218,0.1537,0.1189,0.1886,4724,0.193,0.1389,0.247
202609131207,2026-09-13,12,07R,3955,0.1695,0.127,0.212,4229,0.1721,0.1327,0.2115,4260,0.1634,0.123,0.2038,3558,0.1661,0.1219,0.2103,5158,0.1416,0.1013,0.1818,4679,0.1677,0.1292,0.2062
202609131208,2026-09-13,12,08R,3300,0.1513,0.1127,0.19,4794,0.1365,0.1002,0.1728,4875,0.1523,0.1093,0.1953,3757,0.1594,0.1154,0.2033,3471,0.1734,0.1276,0.2192,4727,0.1564,0.1149,0.1979
202609131209,2026-09-13,12,09R,5009,0.1814,0.136,0.2268,3630,0.156,0.1146,0.1974,3502,0.1598,0.1111,0.2085,4404,0.1978,0.1559,0.2398,5285,0.1828,0.1372,0.2284,4063,0.1332,0.0939,0.1726
202609131210,2026-09-13,12,10R,4311,0.1652,0.1219,0.2085,4624,0.1692,0.1201,0.2184,4626,0.1958,0.147,0.2447,3293,0.1815,0.1351,0.2279,4375,0.1541,0.1056,0.2027,3957,0.1911,0.1515,0.2308
202609131211,2026-09-13,12,11R,5139,0.162,0.1139,0.2102,4401,0.1378,0.0951,0.1806,4959,0.1265,0.0924,0.1605,4218,0.1508,0.116,0.1857,5110,0.1526,0.1122,0.193,4898,0.1752,0.1268,0.2236
202609131212,2026-09-13,12,12R,5043,0.1202,0.0846,0.1559,3471,0.1735,0.1277,0.2193,4962,0.1417,0.1054,0.178,5158,0.1387,0.0984,0.1789,5321,0.1998,0.1555,0.2442,4287,0.1695,0.1304,0.2086
202609131701,2026-09-13,17,01R,3662,0.1554,0.1146,0.1962,5236,0.1569,0.1158,0.1979,4158,0.1507,0.116,0.1853,4461,0.1525,0.1085,0.1965,4023,0.1736,0.1328,0.2143,5249,0.1596,0.1153,0.2038
202609131702,2026-09-13,17,02R,3920,0.1598,0.1209,0.1987,3637,0.1775,0.1311,0.2239,4570,0.1458,0.1087,0.1828,3503,0.1465,0.1062,0.1868,3868,0.183,0.1445,0.2216,5450,0.2047,0.1523,0.2571
202609131703,2026-09-13,17,03R,5036,0.1232,0.086,0.1604,4637,0.1649,0.126,0.2037,4332,0.1951,0.1469,0.2432,4134,0.1637,0.1277,0.1998,3748,0.1762,0.1351,0.2172,5452,0.2086,0.1636,0.2536
202609131704,2026-09-13,17,04R,4650,0.1386,0.0985,0.1788,4241,0.1568,0.108,0.2057,4406,0.1376,0.1006,0.1746,3684,0.174,0.1175,0.2306,4231,0.1718,0.1367,0.2069,5311,0.1727,0.125,0.2204
202609131705,2026-09-13,17,05R,3333,0.1368,0.0938,0.1798,4201,0.1506,0.1101,0.1911,5035,0.149,0.108,0.19,5041,0.1995,0.1501,0.2489,4158,0.1566,0.1219,0.1912,4952,0.1843,0.1391,0.2295
202609131706,2026-09-13,17,06R,4428,0.1129,0.0776,0.1481,4839,0.1314,0.088,0.1748,4023,0.1677,0.1269,0.2084,5236,0.1539,0.1128,0.1949,3637,0.1774,0.131,0.2238,4732,0.1273,0.0905,0.164
202609131707,2026-09-13,17,07R,4832,0.1438,0.0966,0.191,4134,0.1667,0.1307,0.2028,3868,0.1771,0.1386,0.2157,4570,0.1488,0.1117,0.1858,4332,0.201,0.1528,0.2491,4969,0.1886,0.1359,0.2414
202609131708,2026-09-13,17,08R,4808,0.1537,0.1091,0.1984,3748,0.1763,0.1352,0.2173,4461,0.1495,0.1055,0.1935,4241,0.1538,0.105,0.2027,4637,0.1648,0.1259,0.2036,5384,0.2196,0.166,0.2733
202609131709,2026-09-13,17,09R,5249,0.1387,0.0944,0.1829,3503,0.1495,0.1092,0.1898,3684,0.171,0.1145,0.2276,4406,0.1406,0.1036,0.1776,5035,0.1549,0.1139,0.1959,5036,0.1441,0.1069,0.1813
202609131710,2026-09-13,17,10R,5311,0.1518,0.1041,0.1995,4428,0.1204,0.0851,0.1556,5041,0.1965,0.1471,0.2459,3333,0.1413,0.0983,0.1843,3920,0.1672,0.1283,0.2061,4839,0.1448,0.1014,0.1882
202609131711,2026-09-13,17,11R,4732,0.1064,0.0696,0.1431,4808,0.1612,0.1166,0.2059,4650,0.1401,0.1,0.1803,4832,0.1483,0.1011,0.1955,3662,0.1628,0.122,0.2036,4201,0.164,0.1235,0.2045
202609131712,2026-09-13,17,12R,3556,0.1414,0.1038,0.179,4601,0.1156,0.078,0.1532,4302,0.1309,0.0932,0.1686,4574,0.176,0.1332,0.2187,4593,0.1473,0.1081,0.1865,3265,0.1609,0.1215,0.2002
202609131801,2026-09-13,18,01R,4713,0.1111,0.076,0.1461,5267,0.1383,0.1019,0.1748,4344,0.1708,0.1228,0.2187,4362,0.1372,0.1028,0.1716,4239,0.1376,0.0965,0.1787,4448,0.1562,0.1159,0.1964
202609131802,2026-09-13,18,02R,4528,0.1506,0.1114,0.1899,4586,0.1179,0.0847,0.1512,4759,0.1391,0.1039,0.1742,4760,0.1275,0.0925,0.1625,4985,0.1401,0.1016,0.1787,4739,0.1674,0.1304,0.2044
202609131803,2026-09-13,18,03R,3942,0.1305,0.0969,0.164,4547,0.1438,0.1041,0.1834,5015,0.1209,0.0901,0.1518,4305,0.1297,0.09,0.1693,4928,0.1409,0.099,0.1828,3960,0.1112,0.0807,0.1418
202609131804,2026-09-13,18,04R,4566,0.1396,0.1009,0.1783,4939,0.1254,0.092,0.1588,4397,0.1218,0.0855,0.158,4415,0.1428,0.1053,0.1804,4444,0.1253,0.0885,0.162,4361,0.1622,0.1238,0.2006
202609131805,2026-09-13,18,05R,4826,0.122,0.0867,0.1572,4796,0.1465,0.1062,0.1868,4831,0.1327,0.1013,0.1642,4851,0.1172,0.0838,0.1506,4537,0.1392,0.1022,0.1762,4980,0.153,0.1164,0.1897
202609131806,2026-09-13,18,06R,4682,0.1296,0.0988,0.1604,5142,0.1495,0.1089,0.1902,4024,0.1486,0.1126,0.1845,5112,0.1516,0.1148,0.1884,4448,0.1427,0.1024,0.1829,3897,0.132,0.0982,0.1658
202609131807,2026-09-13,18,07R,4344,0.1693,0.1213,0.2172,4928,0.141,0.0991,0.1829,4324,0.1211,0.0856,0.1565,4256,0.1465,0.1143,0.1786,5017,0.1245,0.0833,0.1658,4586,0.1313,0.0981,0.1646
202609131808,2026-09-13,18,08R,4985,0.1327,0.0942,0.1713,5084,0.1351,0.0958,0.1745,3960,0.0918,0.0613,0.1224,4852,0.1499,0.114,0.1857,5267,0.1382,0.1018,0.1747,4074,0.1489,0.1122,0.1856
202609131809,2026-09-13,18,09R,4239,0.1302,0.0891,0.1713,4444,0.1254,0.0886,0.1621,4391,0.1452,0.109,0.1813,3744,0.1195,0.0777,0.1613,4759,0.145,0.1098,0.1801,5015,0.1403,0.1095,0.1712
202609131810,2026-09-13,18,10R,4851,0.1127,0.0793,0.1461,4528,0.1581,0.1189,0.1974,3942,0.132,0.0984,0.1655,4713,0.1156,0.0805,0.1506,3959,0.1348,0.0997,0.1699,4397,0.1412,0.1049,0.1774
202609131811,2026-09-13,18,11R,4939,0.1179,0.0845,0.1513,3897,0.1186,0.0848,0.1524,4739,0.148,0.111,0.185,4537,0.1363,0.0993,0.1733,4547,0.1437,0.104,0.1833,4362,0.1536,0.1192,0.188
202609131812,2026-09-13,18,12R,3941,0.1113,0.0724,0.1502,4237,0.1375,0.096,0.179,4168,0.1534,0.1127,0.1941,4205,0.1246,0.0913,0.1578,4013,0.1347,0.0934,0.1759,4445,0.1357,0.0947,0.1767
202609131901,2026-09-13,19,01R,4226,0.1348,0.0966,0.173,3912,0.1371,0.0944,0.1798,4548,0.2411,0.2021,0.2801,4978,0.1674,0.1273,0.2074,3742,0.1707,0.1253,0.216,4054,0.1662,0.1148,0.2177
202609131902,2026-09-13,19,02R,3606,0.1481,0.11,0.1861,3572,0.1988,0.1531,0.2446,3455,0.1653,0.1078,0.2227,4339,0.171,0.1291,0.2129,4300,0.1597,0.1192,0.2003,4159,0.1638,0.1288,0.1988
202609131903,2026-09-13,19,03R,3882,0.1611,0.1156,0.2066,5212,0.1222,0.0843,0.1601,4761,0.1182,0.0842,0.1522,3212,0.1701,0.1273,0.213,5217,0.2171,0.1708,0.2634,5409,0.163,0.1159,0.2101
202609131904,2026-09-13,19,04R,3741,0.1546,0.1165,0.1927,5013,0.1582,0.1174,0.199,4276,0.149,0.1007,0.1974,3361,0.1589,0.1199,0.1978,3717,0.1528,0.1127,0.1928,3898,0.1572,0.1168,0.1975
202609131905,2026-09-13,19,05R,4857,0.13,0.0906,0.1693,4113,0.1703,0.1324,0.2082,3616,0.1419,0.1025,0.1813,4015,0.164,0.1251,0.2029,4900,0.1609,0.12,0.2017,5451,0.2606,0.2118,0.3093
202609131906,2026-09-13,19,06R,3742,0.1633,0.1179,0.2086,3070,0.1448,0.1019,0.1877,5064,0.1556,0.1132,0.198,4383,0.1837,0.1485,0.2189,4339,0.1739,0.132,0.2158,4700,0.1644,0.1211,0.2077
202609131907,2026-09-13,19,07R,4099,0.1417,0.1029,0.1804,5355,0.1795,0.131,0.2279,5210,0.1456,0.1108,0.1804,4226,0.1393,0.1011,0.1775,4292,0.1449,0.1026,0.1872,3455,0.1847,0.1272,0.2421
202609131908,2026-09-13,19,08R,5111,0.1313,0.0924,0.1702,5216,0.1543,0.119,0.1896,4978,0.1644,0.1243,0.2044,3882,0.1656,0.1201,0.2111,5412,0.1709,0.1212,0.2206,3572,0.2122,0.1665,0.258
202609131909,2026-09-13,19,09R,5281,0.1469,0.1023,0.1915,4300,0.1598,0.1193,0.2004,4900,0.155,0.1141,0.1958,5013,0.1552,0.1144,0.196,5227,0.184,0.1333,0.2347,4994,0.1918,0.1496,0.2339
202609131910,2026-09-13,19,10R,3717,0.1454,0.1053,0.1854,4159,0.1504,0.1154,0.1854,4383,0.1807,0.1455,0.2159,4054,0.1498,0.0984,0.2013,4113,0.1702,0.1323,0.2081,4761,0.1376,0.1036,0.1716
202609131911,2026-09-13,19,11R,4015,0.1595,0.1206,0.1984,4700,0.151,0.1077,0.1943,3606,0.1496,0.1115,0.1876,4099,0.1462,0.1074,0.1849,3912,0.137,0.0943,0.1797,5212,0.1356,0.0977,0.1735
202609131912,2026-09-13,19,12R,5217,0.2097,0.1634,0.256,3898,0.1438,0.1034,0.1841,4292,0.139,0.0967,0.1813,5064,0.1586,0.1162,0.201,4857,0.1374,0.098,0.1767,5216,0.1677,0.1324,0.203
202609132001,2026-09-13,20,01R,5014,0.1569,0.1175,0.1963,4085,0.1958,0.147,0.2447,4462,0.1392,0.1009,0.1775,4204,0.1789,0.1339,0.2238,4396,0.1783,0.1288,0.2277,5429,0.2256,0.1764,0.2747
202609132002,2026-09-13,20,02R,5248,0.1762,0.1262,0.2262,4034,0.189,0.1501,0.2279,4873,0.1768,0.1327,0.2209,4551,0.1793,0.1267,0.2319,3999,0.1798,0.1401,0.2194,4600,0.1712,0.1276,0.2147
202609132003,2026-09-13,20,03R,4484,0.1879,0.1179,0.2579,5219,0.1639,0.119,0.2088,4009,0.1296,0.0966,0.1625,5033,0.1799,0.1328,0.2271,3388,0.1704,0.1304,0.2104,3737,0.1584,0.1174,0.1993
202609132004,2026-09-13,20,04R,4014,0.1812,0.1408,0.2216,4891,0.148,0.1086,0.1873,3539,0.1746,0.135,0.2143,4518,0.1945,0.1503,0.2386,5382,0.181,0.1361,0.2258,4296,0.1479,0.1103,0.1855
202609132005,2026-09-13,20,05R,4373,0.1745,0.1319,0.2171,3833,0.1283,0.0879,0.1688,3175,0.1474,0.1083,0.1865,4529,0.1231,0.0892,0.1571,5263,0.1626,0.1249,0.2003,5373,0.2238,0.1505,0.2971
202609132006,2026-09-13,20,06R,4424,0.143,0.1048,0.1813,3362,0.1734,0.1339,0.2129,4043,0.1459,0.1063,0.1856,4094,0.1705,0.1371,0.204,5085,0.1908,0.1488,0.2327,4357,0.1719,0.1338,0.21
202609132007,2026-09-13,20,07R,4816,0.1326,0.0904,0.1748,3880,0.1897,0.1481,0.2313,4273,0.1771,0.1308,0.2234,4209,0.1606,0.1256,0.1955,4230,0.1711,0.1317,0.2105,5468,0.2071,0.1541,0.26
202609132008,2026-09-13,20,08R,4600,0.1503,0.1067,0.1938,4518,0.1975,0.1533,0.2416,3388,0.1645,0.1245,0.2045,4873,0.1798,0.1357,0.2239,4009,0.1355,0.1025,0.1684,5316,0.1716,0.1343,0.2089
202609132009,2026-09-13,20,09R,3737,0.1375,0.0965,0.1784,4551,0.1823,0.1297,0.2349,3833,0.1223,0.0819,0.1628,4014,0.1857,0.1453,0.2261,5219,0.1638,0.1189,0.2087,4076,0.208,0.169,0.247
202609132010,2026-09-13,20,10R,4296,0.127,0.0894,0.1646,4529,0.1261,0.0922,0.1601,4373,0.176,0.1334,0.2186,4424,0.1475,0.1093,0.1858,4891,0.1479,0.1085,0.1872,4462,0.1586,0.1203,0.1969
202609132011,2026-09-13,20,11R,4357,0.151,0.1129,0.1891,4209,0.1636,0.1286,0.1985,3999,0.1739,0.1342,0.2135,4085,0.1928,0.144,0.2417,4816,0.14,0.0978,0.1822,4484,0.2088,0.1388,0.2788
202609132012,2026-09-13,20,12R,4043,0.1444,0.1048,0.1841,4273,0.1831,0.1368,0.2294,4230,0.1652,0.1258,0.2046,5085,0.1879,0.1459,0.2298,5014,0.1643,0.1249,0.2037,5033,0.1963,0.1492,0.2435
202609132101,2026-09-13,21,01R,4389,0.1627,0.1206,0.2048,4638,0.174,0.1325,0.2155,4443,0.1761,0.1347,0.2175,3357,0.1956,0.1473,0.244,5469,0.1952,0.137,0.2535,5082,0.211,0.1626,0.2593
202609132102,2026-09-13,21,02R,4261,0.1507,0.1096,0.1919,5317,0.1675,0.1202,0.2148,4966,0.1585,0.1191,0.1978,3473,0.1402,0.1046,0.1757,4408,0.1783,0.1372,0.2195,4840,0.1804,0.1335,0.2273
202609132103,2026-09-13,21,03R,4861,0.135,0.0956,0.1744,4594,0.1415,0.1048,0.1783,4848,0.1385,0.095,0.1819,3998,0.1605,0.1254,0.1956,4330,0.1232,0.0868,0.1595,5457,0.2061,0.1537,0.2585
202609132104,2026-09-13,21,04R,4137,0.1135,0.0765,0.1505,4092,0.1607,0.1244,0.1971,4437,0.1532,0.1169,0.1895,5208,0.1771,0.1345,0.2197,4793,0.1184,0.0843,0.1524,4384,0.1702,0.1233,0.217
202609132105,2026-09-13,21,05R,4771,0.1335,0.0988,0.1682,4675,0.1151,0.079,0.1512,3873,0.1642,0.122,0.2065,4850,0.099,0.0644,0.1335,5383,0.1418,0.0962,0.1873,4812,0.1397,0.0979,0.1816
202609132106,2026-09-13,21,06R,4408,0.1709,0.1298,0.2121,3509,0.139,0.0942,0.1839,4744,0.1953,0.1541,0.2365,4443,0.1791,0.1377,0.2205,5317,0.1674,0.1201,0.2147,5447,0.1977,0.127,0.2684
202609132107,2026-09-13,21,07R,4853,0.1913,0.1429,0.2396,3357,0.1986,0.1503,0.247,4521,0.2039,0.1516,0.2563,3843,0.1541,0.109,0.1992,4594,0.1414,0.1047,0.1782,4652,0.1887,0.1364,0.241
202609132108,2026-09-13,21,08R,4020,0.1595,0.1206,0.1984,3541,0.1686,0.1313,0.2058,5143,0.174,0.1315,0.2166,4384,0.1538,0.1069,0.2006,4840,0.1669,0.12,0.2138,3837,0.164,0.1278,0.2002
202609132109,2026-09-13,21,09R,5160,0.137,0.1034,0.1705,5261,0.1586,0.1165,0.2007,5208,0.1741,0.1315,0.2167,4834,0.1525,0.1114,0.1937,4966,0.1644,0.125,0.2037,3473,0.1566,0.121,0.1921
202609132110,2026-09-13,21,10R,4330,0.1158,0.0794,0.1521,3873,0.1702,0.128,0.2125,4675,0.1091,0.073,0.1452,4261,0.1552,0.1141,0.1964,4638,0.1739,0.1324,0.2154,4092,0.1741,0.1378,0.2105
202609132111,2026-09-13,21,11R,4848,0.137,0.0935,0.1804,4771,0.141,0.1063,0.1757,4850,0.096,0.0614,0.1305,4793,0.1155,0.0814,0.1495,4861,0.1424,0.103,0.1818,4521,0.2233,0.171,0.2757
202609132112,2026-09-13,21,12R,4812,0.1188,0.077,0.1607,4137,0.121,0.084,0.158,3837,0.1446,0.1084,0.1808,3541,0.1656,0.1283,0.2028,4437,0.1591,0.1228,0.1954,4389,0.1836,0.1415,0.2257
202609132201,2026-09-13,22,01R,5018,0.1305,0.0933,0.1678,4248,0.1718,0.1266,0.217,5386,0.1438,0.1011,0.1865,3696,0.1589,0.1212,0.1966,5404,0.1881,0.1471,0.2292,4813,0.2202,0.1758,0.2646
202609132202,2026-09-13,22,02R,4693,0.1804,0.1429,0.2179,4592,0.1523,0.1102,0.1944,4925,0.1233,0.0899,0.1566,3712,0.1409,0.1001,0.1817,4630,0.175,0.1402,0.2097,5418,0.2105,0.1693,0.2518
202609132203,2026-09-13,22,03R,5151,0.1951,0.1556,0.2347,3863,0.1568,0.1159,0.1977,4914,0.1355,0.1006,0.1703,3297,0.2014,0.1577,0.245,4951,0.1474,0.1092,0.1856,5462,0.2047,0.1556,0.2538
202609132204,2026-09-13,22,04R,3807,0.1495,0.1053,0.1938,4823,0.1479,0.1114,0.1843,5050,0.138,0.1013,0.1746,4948,0.1419,0.1068,0.1769,4059,0.1978,0.1538,0.2419,4856,0.1476,0.1117,0.1834
202609132205,2026-09-13,22,05R,5386,0.1423,0.0996,0.185,4553,0.1553,0.121,0.1896,3614,0.1664,0.1265,0.2064,4505,0.1537,0.1123,0.1951,5395,0.1787,0.1294,0.228,4475,0.1671,0.1318,0.2024
202609132206,2026-09-13,22,06R,4685,0.145,0.1087,0.1813,3505,0.1381,0.0993,0.1769,3605,0.1866,0.1449,0.2284,3615,0.1417,0.1084,0.1749,4089,0.1568,0.1142,0.1993,5404,0.2016,0.1606,0.2427
202609132207,2026-09-13,22,07R,3769,0.1588,0.1188,0.1989,3712,0.1439,0.1031,0.1847,3696,0.1559,0.1182,0.1936,3863,0.1538,0.1129,0.1947,5392,0.1672,0.1154,0.2189,3554,0.2004,0.1616,0.2392
202609132208,2026-09-13,22,08R,4590,0.1508,0.1129,0.1887,4313,0.1534,0.1141,0.1927,3801,0.1583,0.117,0.1997,4823,0.1449,0.1084,0.1813,5151,0.2025,0.163,0.2421,5428,0.2126,0.1604,0.2648
202609132209,2026-09-13,22,09R,3436,0.1388,0.0913,0.1864,4475,0.1537,0.1184,0.189,3297,0.1984,0.1547,0.242,4925,0.1263,0.0929,0.1596,5050,0.1439,0.1072,0.1805,4248,0.1852,0.14,0.2304
202609132210,2026-09-13,22,10R,3841,0.1465,0.1086,0.1844,4089,0.1569,0.1143,0.1994,5125,0.1881,0.1423,0.2339,4951,0.1445,0.1063,0.1827,5018,0.1379,0.1007,0.1752,4948,0.1583,0.1232,0.1933
202609132211,2026-09-13,22,11R,4614,0.1344,0.0932,0.1756,4630,0.1751,0.1403,0.2098,3807,0.151,0.1068,0.1953,3769,0.1633,0.1233,0.2034,3505,0.138,0.0992,0.1768,4553,0.1687,0.1344,0.203
202609132212,2026-09-13,22,12R,4914,0.134,0.0991,0.1688,4590,0.1583,0.1204,0.1962,4685,0.1465,0.1102,0.1828,4856,0.1312,0.0953,0.167,3554,0.1869,0.1481,0.2257,4505,0.1701,0.1287,0.2115
