レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609140608,2026-09-14,06,08R,3627,0.19,0.1506,0.2295,3939,0.1742,0.1377,0.2108,3842,0.1742,0.1308,0.2175,4345,0.1559,0.1193,0.1924,5349,0.2073,0.1636,0.2509,3306,0.1673,0.1229,0.2116
202609140609,2026-09-14,06,09R,4381,0.1465,0.1081,0.185,4358,0.2097,0.1669,0.2525,4022,0.1313,0.0938,0.1689,5353,0.1985,0.1516,0.2454,3714,0.1425,0.1035,0.1815,3811,0.1745,0.1365,0.2124
202609140610,2026-09-14,06,10R,4269,0.1281,0.0973,0.1588,5066,0.1464,0.1057,0.1872,4150,0.1258,0.0931,0.1586,4336,0.132,0.0959,0.1681,4369,0.1381,0.0962,0.1799,4066,0.1674,0.129,0.2058
202609140611,2026-09-14,06,11R,4967,0.1441,0.1057,0.1826,4666,0.1455,0.106,0.1849,4654,0.1411,0.1018,0.1804,3721,0.111,0.0762,0.1458,4068,0.1487,0.109,0.1884,4677,0.1534,0.1199,0.187
202609140612,2026-09-14,06,12R,4798,0.1005,0.0638,0.1372,4431,0.1556,0.1088,0.2025,5091,0.1489,0.1116,0.1861,4434,0.1565,0.1212,0.1917,4684,0.1265,0.0914,0.1615,3627,0.2109,0.1715,0.2504
202609140701,2026-09-14,07,01R,5266,0.151,0.1087,0.1933,5331,0.1337,0.0903,0.1771,5207,0.1745,0.1305,0.2184,5288,0.1405,0.0952,0.1858,5166,0.1473,0.1091,0.1855,5258,0.1732,0.1238,0.2226
202609140702,2026-09-14,07,02R,5232,0.1583,0.1119,0.2047,5243,0.1502,0.1137,0.1867,5417,0.2045,0.1563,0.2526,5221,0.139,0.1032,0.1749,5337,0.1804,0.1333,0.2275,5325,0.1727,0.1348,0.2105
202609140703,2026-09-14,07,03R,5178,0.1725,0.1302,0.2147,5279,0.1386,0.0929,0.1843,5222,0.1731,0.1343,0.2118,5252,0.1269,0.0912,0.1626,5434,0.167,0.1256,0.2084,5385,0.1419,0.0981,0.1857
202609140704,2026-09-14,07,04R,5175,0.1497,0.1039,0.1955,5301,0.1494,0.1144,0.1844,5239,0.1485,0.1049,0.1921,5364,0.1591,0.1153,0.2029,5068,0.1412,0.0955,0.1869,5246,0.1739,0.1228,0.225
202609140705,2026-09-14,07,05R,5197,0.1432,0.098,0.1885,5145,0.1486,0.1149,0.1824,5266,0.1525,0.1102,0.1948,5411,0.1595,0.1158,0.2032,5234,0.1399,0.101,0.1788,5128,0.1826,0.1406,0.2246
202609140706,2026-09-14,07,06R,5196,0.2214,0.1755,0.2673,5303,0.1569,0.1145,0.1994,5214,0.1697,0.1241,0.2153,5240,0.1759,0.1136,0.2382,5432,0.1394,0.0953,0.1834,5255,0.207,0.1645,0.2495
202609140707,2026-09-14,07,07R,5256,0.1646,0.1299,0.1993,5232,0.1658,0.1194,0.2122,5330,0.134,0.0893,0.1788,5134,0.141,0.105,0.1769,5331,0.1336,0.0902,0.177,5434,0.1805,0.1391,0.2219
202609140708,2026-09-14,07,08R,5252,0.1224,0.0867,0.1581,5325,0.1593,0.1214,0.1971,5280,0.1362,0.0963,0.176,5169,0.18,0.1328,0.2272,5238,0.1606,0.1206,0.2006,5364,0.1755,0.1317,0.2193
202609140709,2026-09-14,07,09R,5269,0.1155,0.0769,0.1541,5385,0.1285,0.0847,0.1723,5308,0.1547,0.111,0.1984,5068,0.1383,0.0926,0.184,5197,0.1506,0.1054,0.1959,5275,0.1523,0.1105,0.1941
202609140710,2026-09-14,07,10R,5222,0.1716,0.1328,0.2103,5332,0.1711,0.131,0.2113,5243,0.1442,0.1077,0.1807,5196,0.2259,0.18,0.2718,5246,0.1604,0.1093,0.2115,5207,0.1939,0.1499,0.2378
202609140711,2026-09-14,07,11R,5234,0.1325,0.0936,0.1714,5166,0.1474,0.1092,0.1856,5178,0.174,0.1317,0.2162,5256,0.1691,0.1344,0.2038,5303,0.1568,0.1144,0.1993,5337,0.1939,0.1468,0.241
202609140712,2026-09-14,07,12R,5280,0.1347,0.0948,0.1745,5239,0.1545,0.1109,0.1981,5221,0.136,0.1002,0.1719,5255,0.1906,0.1481,0.2331,5279,0.1385,0.0928,0.1842,5330,0.1534,0.1087,0.1982
202609140801,2026-09-14,08,01R,5146,0.1499,0.1135,0.1863,5365,0.2221,0.1647,0.2795,5230,0.1919,0.1368,0.2471,5436,0.1976,0.1469,0.2484,4479,0.185,0.1452,0.2248,5254,0.2452,0.1938,0.2966
202609140802,2026-09-14,08,02R,4534,0.1888,0.1442,0.2334,5346,0.1954,0.1415,0.2493,5188,0.1337,0.0912,0.1761,4764,0.1724,0.1271,0.2176,5251,0.1793,0.1242,0.2343,5194,0.1896,0.1481,0.2311
202609140803,2026-09-14,08,03R,4897,0.174,0.1308,0.2172,4941,0.2017,0.1623,0.2411,4045,0.1497,0.1087,0.1907,5347,0.2013,0.146,0.2565,5297,0.1988,0.1563,0.2413,4825,0.1405,0.1035,0.1776
202609140804,2026-09-14,08,04R,5052,0.1475,0.0972,0.1979,4502,0.1398,0.0986,0.181,5079,0.1774,0.1308,0.2239,5438,0.1769,0.1358,0.2181,5129,0.1446,0.1055,0.1837,5324,0.2171,0.1749,0.2592
202609140805,2026-09-14,08,05R,4190,0.1627,0.121,0.2045,4433,0.1739,0.131,0.2168,4909,0.1624,0.1256,0.1992,5078,0.1796,0.1356,0.2237,5155,0.1379,0.0938,0.182,4208,0.1574,0.1202,0.1946
202609140806,2026-09-14,08,06R,5188,0.1322,0.0897,0.1746,4479,0.1851,0.1453,0.2249,5203,0.1387,0.1044,0.1731,4726,0.1434,0.1059,0.181,3232,0.1544,0.1203,0.1885,5439,0.2261,0.1691,0.2832
202609140807,2026-09-14,08,07R,5182,0.1378,0.0945,0.1812,5251,0.1794,0.1243,0.2344,4964,0.1345,0.0968,0.1721,4897,0.1785,0.1353,0.2217,5254,0.2317,0.1803,0.2831,4765,0.1832,0.1524,0.214
202609140808,2026-09-14,08,08R,5079,0.1759,0.1293,0.2224,4825,0.1271,0.0901,0.1642,5340,0.1489,0.0981,0.1998,5230,0.1949,0.1398,0.2501,4534,0.1962,0.1516,0.2408,5357,0.1832,0.1291,0.2374
202609140809,2026-09-14,08,09R,5297,0.1914,0.1489,0.2339,5272,0.1806,0.1382,0.223,5346,0.1894,0.1355,0.2433,5146,0.1544,0.118,0.1908,5438,0.1798,0.1387,0.221,4433,0.1873,0.1444,0.2302
202609140810,2026-09-14,08,10R,3232,0.147,0.1129,0.1811,5347,0.2043,0.149,0.2595,4764,0.1694,0.1241,0.2146,5365,0.2191,0.1617,0.2765,5052,0.1549,0.1046,0.2053,4556,0.1637,0.1261,0.2014
202609140811,2026-09-14,08,11R,4502,0.1323,0.0911,0.1735,5194,0.1762,0.1347,0.2177,5182,0.1393,0.096,0.1827,4208,0.141,0.1038,0.1782,4941,0.2016,0.1622,0.241,5203,0.1581,0.1238,0.1925
202609140812,2026-09-14,08,12R,4938,0.129,0.0922,0.1657,4045,0.1557,0.1147,0.1967,4190,0.1642,0.1225,0.206,5129,0.1417,0.1026,0.1808,4726,0.1463,0.1088,0.1839,5340,0.1683,0.1175,0.2192
202609140901,2026-09-14,09,01R,4824,0.1129,0.0766,0.1492,5356,0.1724,0.1303,0.2145,4458,0.1404,0.1042,0.1767,4106,0.1849,0.1421,0.2277,3827,0.1648,0.1211,0.2084,3448,0.2137,0.1676,0.2599
202609140902,2026-09-14,09,02R,5354,0.1558,0.105,0.2067,3901,0.2096,0.1608,0.2584,4390,0.1737,0.1319,0.2155,3973,0.1852,0.1447,0.2258,5277,0.1603,0.1192,0.2014,3619,0.1909,0.1564,0.2254
202609140903,2026-09-14,09,03R,4423,0.1435,0.0992,0.1879,3567,0.1747,0.133,0.2164,4757,0.1257,0.0863,0.1651,4977,0.1517,0.1077,0.1956,4058,0.179,0.14,0.218,5204,0.1808,0.135,0.2266
202609140904,2026-09-14,09,04R,5327,0.2009,0.1542,0.2476,4949,0.1529,0.1098,0.1961,5359,0.1671,0.1209,0.2132,4703,0.1382,0.0986,0.1778,4933,0.1223,0.0888,0.1558,4259,0.1591,0.1244,0.1937
202609140905,2026-09-14,09,05R,4581,0.1417,0.1038,0.1796,4119,0.1724,0.1267,0.2181,3900,0.1776,0.1361,0.2192,3268,0.1563,0.117,0.1956,3430,0.156,0.1192,0.1928,3211,0.1788,0.1374,0.2201
202609140906,2026-09-14,09,06R,3580,0.1674,0.1195,0.2153,5172,0.1812,0.1385,0.224,5005,0.138,0.0915,0.1844,4390,0.1767,0.1349,0.2185,4644,0.1387,0.1066,0.1708,4156,0.1587,0.1204,0.197
202609140907,2026-09-14,09,07R,4017,0.1695,0.135,0.204,3349,0.156,0.1124,0.1995,3827,0.1589,0.1152,0.2025,3629,0.165,0.1229,0.2071,3567,0.1746,0.1329,0.2163,4136,0.1756,0.1376,0.2135
202609140908,2026-09-14,09,08R,4458,0.1389,0.1027,0.1752,5277,0.1604,0.1193,0.2015,4318,0.1648,0.1216,0.208,4349,0.1783,0.1291,0.2276,4532,0.1517,0.1113,0.192,4058,0.1925,0.1535,0.2315
202609140909,2026-09-14,09,09R,5049,0.17,0.1304,0.2096,4191,0.1487,0.1099,0.1875,5356,0.1664,0.1243,0.2085,4695,0.1393,0.103,0.1756,4703,0.1411,0.1015,0.1807,3268,0.1727,0.1334,0.212
202609140910,2026-09-14,09,10R,4933,0.1149,0.0814,0.1484,5354,0.1633,0.1125,0.2142,5073,0.1645,0.1263,0.2027,4757,0.1287,0.0893,0.1681,5005,0.1439,0.0974,0.1903,3430,0.1695,0.1327,0.2063
202609140911,2026-09-14,09,11R,4702,0.1267,0.0894,0.1641,3900,0.1836,0.1421,0.2252,3448,0.1943,0.1482,0.2405,4136,0.1592,0.1212,0.1971,4949,0.1528,0.1097,0.196,5172,0.1946,0.1519,0.2374
202609140912,2026-09-14,09,12R,4644,0.1313,0.0992,0.1634,4977,0.1547,0.1107,0.1986,4824,0.1144,0.0781,0.1507,4581,0.1462,0.1083,0.1841,4017,0.1769,0.1424,0.2114,4318,0.1842,0.141,0.2274
202609141001,2026-09-14,10,01R,3968,0.1578,0.1156,0.2001,3620,0.1709,0.1359,0.2058,4139,0.1616,0.1164,0.2069,3482,0.1384,0.1001,0.1766,3587,0.1627,0.1222,0.2033,4081,0.1766,0.1379,0.2154
202609141002,2026-09-14,10,02R,4890,0.1405,0.1005,0.1805,3251,0.1869,0.1488,0.2249,3967,0.2179,0.1512,0.2846,4003,0.1527,0.1161,0.1893,5294,0.1513,0.1092,0.1933,3645,0.1725,0.1351,0.2099
202609141003,2026-09-14,10,03R,4155,0.1392,0.1024,0.1759,3442,0.1481,0.1129,0.1833,5029,0.1263,0.0886,0.1641,4429,0.1702,0.1292,0.2112,3156,0.175,0.1336,0.2164,4317,0.1853,0.1427,0.2279
202609141004,2026-09-14,10,04R,3746,0.1553,0.1207,0.19,4432,0.1353,0.096,0.1747,4203,0.1418,0.1024,0.1812,5141,0.1421,0.1068,0.1773,3940,0.1363,0.1042,0.1684,4694,0.1831,0.1397,0.2264
202609141005,2026-09-14,10,05R,3474,0.1657,0.1244,0.207,3805,0.1314,0.0989,0.1639,4931,0.1249,0.0897,0.16,3968,0.1623,0.1201,0.2046,4953,0.1482,0.1133,0.1831,3699,0.1962,0.1513,0.2412
202609141006,2026-09-14,10,06R,4081,0.1557,0.117,0.1945,4233,0.1594,0.1176,0.2011,5323,0.1432,0.0981,0.1883,5045,0.2002,0.1561,0.2443,3788,0.1268,0.0849,0.1687,4199,0.1523,0.1134,0.1913
202609141007,2026-09-14,10,07R,3563,0.1373,0.0993,0.1754,3587,0.1628,0.1223,0.2034,5294,0.1454,0.1033,0.1874,3620,0.1679,0.1329,0.2028,4589,0.1499,0.1094,0.1905,4564,0.1796,0.1455,0.2136
202609141008,2026-09-14,10,08R,3645,0.1516,0.1142,0.189,3156,0.1751,0.1337,0.2165,5034,0.1122,0.0732,0.1512,3613,0.1379,0.1027,0.1732,4139,0.1675,0.1223,0.2128,3659,0.1821,0.1407,0.2235
202609141009,2026-09-14,10,09R,3482,0.1339,0.0956,0.1721,4930,0.1303,0.091,0.1697,4694,0.1637,0.1203,0.207,4950,0.1408,0.1053,0.1762,3442,0.148,0.1128,0.1832,4890,0.1614,0.1214,0.2014
202609141010,2026-09-14,10,10R,4199,0.1314,0.0925,0.1704,4317,0.1719,0.1293,0.2145,4003,0.1497,0.1131,0.1863,3251,0.1839,0.1458,0.2219,4931,0.1308,0.0956,0.1659,3746,0.1762,0.1416,0.2109
202609141011,2026-09-14,10,11R,5045,0.1957,0.1516,0.2398,3699,0.1828,0.1379,0.2278,3940,0.1304,0.0983,0.1625,5029,0.1293,0.0916,0.1671,4432,0.1352,0.0959,0.1746,3563,0.1582,0.1202,0.1963
202609141012,2026-09-14,10,12R,4953,0.1408,0.1059,0.1757,5141,0.1451,0.1098,0.1803,4589,0.144,0.1035,0.1846,4155,0.1437,0.1069,0.1804,3805,0.1313,0.0988,0.1638,5034,0.1316,0.0926,0.1706
202609141101,2026-09-14,11,01R,3896,0.1425,0.1028,0.1821,4947,0.1772,0.1347,0.2196,3441,0.1676,0.1235,0.2117,4186,0.1431,0.1001,0.1861,3797,0.1954,0.1572,0.2336,5472,0.2463,0.1936,0.299
202609141102,2026-09-14,11,02R,4183,0.168,0.1267,0.2094,4894,0.1662,0.129,0.2034,4012,0.1351,0.0953,0.1749,4786,0.1389,0.0932,0.1846,4766,0.1394,0.0998,0.1791,5055,0.1511,0.1082,0.194
202609141103,2026-09-14,11,03R,4216,0.1406,0.1034,0.1778,4486,0.1785,0.1341,0.2228,5132,0.1344,0.0966,0.1721,4254,0.1472,0.1065,0.1879,4660,0.1932,0.1462,0.2402,3793,0.1605,0.1117,0.2092
202609141104,2026-09-14,11,04R,5032,0.1429,0.1004,0.1854,4779,0.1494,0.1076,0.1913,4111,0.1421,0.0996,0.1846,4957,0.1498,0.1106,0.189,4747,0.1833,0.1469,0.2197,4974,0.1845,0.1503,0.2188
202609141105,2026-09-14,11,05R,3905,0.1352,0.0974,0.173,5170,0.1444,0.1046,0.1842,3918,0.1564,0.1191,0.1937,4821,0.1645,0.1257,0.2033,4540,0.1335,0.0883,0.1788,5472,0.2463,0.1936,0.299
202609141106,2026-09-14,11,06R,3708,0.1479,0.109,0.1869,5278,0.1625,0.1194,0.2056,3797,0.1895,0.1513,0.2277,5011,0.1481,0.1054,0.1908,4124,0.1765,0.134,0.219,4108,0.1372,0.0997,0.1748
202609141107,2026-09-14,11,07R,3518,0.192,0.1356,0.2484,4254,0.1502,0.1095,0.1909,4835,0.134,0.1013,0.1667,3896,0.147,0.1073,0.1866,3454,0.147,0.1101,0.184,4983,0.1736,0.1363,0.2108
202609141108,2026-09-14,11,08R,3441,0.1661,0.122,0.2102,4786,0.1419,0.0962,0.1876,5032,0.1444,0.1019,0.1869,3435,0.1465,0.1056,0.1874,4216,0.148,0.1108,0.1852,5410,0.177,0.1374,0.2165
202609141109,2026-09-14,11,09R,4111,0.1406,0.0981,0.1831,4186,0.1461,0.1031,0.1891,3961,0.1546,0.1158,0.1935,4607,0.1522,0.1062,0.1982,4183,0.1754,0.1341,0.2168,4116,0.2187,0.1798,0.2577
202609141110,2026-09-14,11,10R,4540,0.1261,0.0809,0.1714,3793,0.1471,0.0983,0.1958,5055,0.1317,0.0888,0.1746,5278,0.1595,0.1164,0.2026,4947,0.1771,0.1346,0.2195,4380,0.1636,0.1159,0.2112
202609141111,2026-09-14,11,11R,5132,0.1329,0.0951,0.1706,4108,0.1238,0.0863,0.1614,4957,0.1468,0.1076,0.186,4012,0.1381,0.0983,0.1779,3905,0.1426,0.1048,0.1804,4835,0.1534,0.1207,0.1861
202609141112,2026-09-14,11,12R,3918,0.1549,0.1176,0.1922,4124,0.1766,0.1341,0.2191,4983,0.1542,0.1169,0.1914,4779,0.1464,0.1046,0.1883,4894,0.1661,0.1289,0.2033,4486,0.1919,0.1475,0.2362
202609141201,2026-09-14,12,01R,5093,0.1841,0.1405,0.2276,3718,0.1672,0.1257,0.2088,3477,0.1773,0.1388,0.2158,4679,0.149,0.1099,0.188,3558,0.1672,0.1234,0.2109,4710,0.1393,0.1002,0.1783
202609141202,2026-09-14,12,02R,3775,0.1605,0.1184,0.2026,4260,0.1677,0.1272,0.2081,4836,0.1711,0.1194,0.2228,3300,0.1556,0.1175,0.1937,4311,0.17,0.1263,0.2137,5285,0.1946,0.1493,0.2398
202609141203,2026-09-14,12,03R,5110,0.1453,0.1056,0.1849,4253,0.1725,0.1369,0.208,4229,0.1647,0.1259,0.2035,4047,0.1878,0.1496,0.2261,4401,0.1392,0.0968,0.1817,4060,0.1693,0.1323,0.2062
202609141204,2026-09-14,12,04R,4724,0.1709,0.1176,0.2242,5187,0.2058,0.1597,0.252,4579,0.1386,0.0994,0.1777,3654,0.1405,0.0982,0.1828,4626,0.1962,0.1471,0.2454,5139,0.1851,0.1371,0.2331
202609141205,2026-09-14,12,05R,4375,0.1422,0.0933,0.1912,4404,0.203,0.1613,0.2446,3630,0.1492,0.1091,0.1893,4416,0.1706,0.1257,0.2154,3477,0.1832,0.1447,0.2217,4959,0.1456,0.1119,0.1792
202609141206,2026-09-14,12,06R,4727,0.1348,0.0939,0.1757,4898,0.1573,0.1081,0.2065,4287,0.1504,0.1108,0.19,4624,0.1653,0.1166,0.2139,4836,0.177,0.1253,0.2287,3718,0.1806,0.1391,0.2222
202609141207,2026-09-14,12,07R,5321,0.1899,0.1465,0.2332,5043,0.1262,0.0912,0.1613,3293,0.1784,0.1312,0.2256,4710,0.1229,0.0838,0.1619,4260,0.1676,0.1271,0.208,4253,0.1859,0.1503,0.2214
202609141208,2026-09-14,12,08R,4679,0.1445,0.1054,0.1835,3957,0.1775,0.1377,0.2173,4794,0.1322,0.0964,0.168,5110,0.1498,0.1101,0.1894,4579,0.1445,0.1053,0.1836,4875,0.1723,0.13,0.2146
202609141209,2026-09-14,12,09R,3502,0.1558,0.1075,0.2041,4962,0.149,0.1121,0.1859,4218,0.1481,0.1134,0.1828,4724,0.1754,0.1221,0.2287,5093,0.1915,0.1479,0.235,4047,0.2042,0.166,0.2425
202609141210,2026-09-14,12,10R,3757,0.1518,0.1076,0.196,4063,0.1192,0.0802,0.1581,5139,0.1657,0.1177,0.2137,4060,0.1529,0.1159,0.1898,4416,0.1735,0.1286,0.2183,3300,0.172,0.1339,0.2101
202609141211,2026-09-14,12,11R,5158,0.1311,0.0907,0.1714,3654,0.1435,0.1012,0.1858,4311,0.1641,0.1204,0.2078,3471,0.1665,0.1208,0.2122,4624,0.1682,0.1195,0.2168,5009,0.2025,0.1583,0.2467
202609141212,2026-09-14,12,12R,4959,0.1247,0.091,0.1583,5285,0.1812,0.1359,0.2264,4401,0.1333,0.0909,0.1758,4727,0.1393,0.0984,0.1802,4794,0.1381,0.1023,0.1739,5043,0.1396,0.1046,0.1747
202609141801,2026-09-14,18,01R,4256,0.14,0.1071,0.1729,4074,0.1334,0.096,0.1707,4851,0.1162,0.0828,0.1496,5142,0.1474,0.1071,0.1876,4739,0.1531,0.1165,0.1896,3744,0.1356,0.0943,0.177
