レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609120904,2026-09-12,09,04R,5359,0.1708,0.1223,0.2193,4581,0.1513,0.1126,0.19,3973,0.1862,0.1472,0.2252,4949,0.1453,0.1038,0.1868,4318,0.1721,0.1285,0.2157,3901,0.2241,0.1751,0.2731
202609120905,2026-09-12,09,05R,3900,0.1751,0.1317,0.2185,4349,0.1804,0.1291,0.2316,5204,0.1574,0.1141,0.2008,4017,0.1708,0.1359,0.2057,3580,0.175,0.1253,0.2247,5277,0.1681,0.13,0.2062
202609120906,2026-09-12,09,06R,4119,0.1636,0.1191,0.2081,4423,0.1461,0.1041,0.1882,4702,0.1269,0.0879,0.1659,4259,0.141,0.106,0.1759,5327,0.204,0.1559,0.252,4757,0.145,0.1052,0.1847
202609120907,2026-09-12,09,07R,5356,0.1686,0.1255,0.2117,3629,0.1679,0.1245,0.2113,4644,0.1319,0.0986,0.1652,3567,0.1766,0.1347,0.2185,5049,0.1832,0.1437,0.2227,4933,0.1356,0.1025,0.1686
202609120908,2026-09-12,09,08R,3827,0.1548,0.1113,0.1982,4058,0.1806,0.1411,0.2201,5172,0.1753,0.1308,0.2199,4532,0.1397,0.1027,0.1767,3268,0.1568,0.1183,0.1954,4695,0.1529,0.1164,0.1893
202609120909,2026-09-12,09,09R,5073,0.1613,0.1231,0.1994,5005,0.1412,0.0944,0.1879,4017,0.1678,0.1329,0.2027,3430,0.1544,0.1182,0.1906,4156,0.1435,0.1057,0.1814,4949,0.1617,0.1202,0.2032
202609120910,2026-09-12,09,10R,4318,0.1647,0.1211,0.2083,3448,0.2048,0.1623,0.2474,3349,0.1489,0.1045,0.1933,5354,0.1629,0.1105,0.2153,3900,0.1825,0.1391,0.2259,4977,0.1663,0.1216,0.2111
202609120911,2026-09-12,09,11R,4191,0.1385,0.0991,0.1779,4933,0.1222,0.0891,0.1552,5277,0.1487,0.1106,0.1868,4702,0.1299,0.0909,0.1689,4458,0.1463,0.1086,0.184,4824,0.1321,0.0953,0.169
202609120912,2026-09-12,09,12R,4532,0.1352,0.0982,0.1722,4757,0.1316,0.0918,0.1713,4703,0.1331,0.0928,0.1735,4644,0.1349,0.1016,0.1682,4136,0.1629,0.1265,0.1993,4581,0.1647,0.126,0.2034
202609121001,2026-09-12,10,01R,5029,0.1237,0.0858,0.1616,4317,0.1733,0.1293,0.2173,4432,0.1256,0.0871,0.164,4203,0.1486,0.1113,0.1859,4081,0.1618,0.1222,0.2014,4429,0.1889,0.1515,0.2262
202609121002,2026-09-12,10,02R,3251,0.1807,0.142,0.2194,5141,0.1428,0.1078,0.1778,3620,0.1695,0.1344,0.2045,4139,0.1607,0.1174,0.204,3563,0.1462,0.1074,0.1851,3587,0.1792,0.1372,0.2213
202609121003,2026-09-12,10,03R,4950,0.1417,0.1088,0.1745,3699,0.1908,0.1476,0.2339,3659,0.1606,0.1233,0.1978,3442,0.1456,0.1092,0.182,4694,0.1761,0.1329,0.2194,3805,0.1449,0.1116,0.1781
202609121004,2026-09-12,10,04R,5034,0.1137,0.0743,0.153,4564,0.1653,0.1315,0.1991,4003,0.1532,0.1166,0.1898,4155,0.1455,0.1089,0.1821,3645,0.1547,0.1147,0.1946,4233,0.1753,0.1346,0.216
202609121005,2026-09-12,10,05R,4930,0.1271,0.0884,0.1658,3482,0.1427,0.1066,0.1788,4890,0.1417,0.1007,0.1826,4317,0.1703,0.1263,0.2143,3967,0.225,0.1556,0.2943,4953,0.1632,0.1274,0.199
202609121006,2026-09-12,10,06R,3620,0.168,0.1329,0.203,5045,0.2031,0.1605,0.2458,4429,0.1695,0.1321,0.2068,3940,0.1359,0.1028,0.169,3968,0.1676,0.1258,0.2094,3788,0.1404,0.0965,0.1842
202609121007,2026-09-12,10,07R,4432,0.1241,0.0856,0.1625,3746,0.1647,0.1309,0.1985,3474,0.1693,0.1275,0.2112,3587,0.1628,0.1208,0.2049,3613,0.1396,0.1035,0.1758,4931,0.1459,0.1102,0.1816
202609121008,2026-09-12,10,08R,3442,0.1411,0.1047,0.1775,4842,0.1725,0.1334,0.2117,3251,0.1822,0.1435,0.2209,4199,0.1406,0.102,0.1792,4564,0.1652,0.1314,0.199,5294,0.171,0.1297,0.2124
202609121009,2026-09-12,10,09R,4589,0.1456,0.1038,0.1873,3563,0.1463,0.1075,0.1852,4930,0.1286,0.0899,0.1673,4233,0.1589,0.1182,0.1996,4950,0.1491,0.1162,0.1819,5323,0.1677,0.1209,0.2145
202609121010,2026-09-12,10,10R,3156,0.1716,0.1288,0.2143,4890,0.1477,0.1067,0.1886,3805,0.1255,0.0922,0.1587,4081,0.1589,0.1193,0.1985,4155,0.1484,0.1118,0.185,5045,0.2165,0.1739,0.2592
202609121011,2026-09-12,10,11R,4003,0.1517,0.1151,0.1883,3968,0.1677,0.1259,0.2095,4953,0.1438,0.108,0.1796,3746,0.1617,0.1279,0.1955,3659,0.1665,0.1292,0.2037,4139,0.1771,0.1338,0.2204
202609121012,2026-09-12,10,12R,3940,0.1314,0.0983,0.1645,4931,0.1325,0.0968,0.1682,4199,0.1376,0.099,0.1762,5029,0.1282,0.0903,0.1661,5034,0.1211,0.0817,0.1604,5141,0.1562,0.1212,0.1912
202609121201,2026-09-12,12,01R,3718,0.1608,0.1196,0.2019,3955,0.1803,0.1384,0.2223,4416,0.1714,0.1256,0.2172,4401,0.1387,0.0959,0.1814,5093,0.1915,0.1456,0.2374,5187,0.2276,0.1842,0.271
202609121202,2026-09-12,12,02R,4404,0.1917,0.1493,0.2341,4047,0.1911,0.1515,0.2306,5110,0.1444,0.1028,0.1861,4875,0.1532,0.1104,0.1961,4679,0.1535,0.115,0.1919,3477,0.1963,0.1563,0.2364
202609121203,2026-09-12,12,03R,5285,0.1764,0.1299,0.223,3558,0.1679,0.1233,0.2125,4724,0.178,0.1235,0.2324,4898,0.1601,0.1112,0.2091,5139,0.1708,0.1219,0.2198,4626,0.2137,0.1644,0.263
202609121204,2026-09-12,12,04R,3471,0.1691,0.1238,0.2144,4579,0.1411,0.1032,0.1789,4060,0.1491,0.1126,0.1857,3293,0.1839,0.1376,0.2303,3654,0.1458,0.1035,0.1881,4260,0.1856,0.1448,0.2264
202609121205,2026-09-12,12,05R,4710,0.1174,0.0771,0.1577,3775,0.1694,0.1275,0.2114,5093,0.1856,0.1397,0.2315,4229,0.1689,0.1288,0.2089,4253,0.1722,0.1355,0.209,4624,0.1853,0.1354,0.2352
202609121206,2026-09-12,12,06R,4836,0.1614,0.1164,0.2063,5321,0.1971,0.1531,0.2411,5009,0.1808,0.1365,0.225,3477,0.1799,0.1399,0.22,4794,0.1378,0.1022,0.1735,4401,0.1551,0.1123,0.1978
202609121207,2026-09-12,12,07R,3957,0.1688,0.1291,0.2085,3300,0.1575,0.1195,0.1955,3718,0.1623,0.1211,0.2034,4311,0.1665,0.124,0.2089,4727,0.1451,0.1029,0.1873,3630,0.1679,0.1262,0.2097
202609121208,2026-09-12,12,08R,4416,0.1699,0.1241,0.2157,4375,0.1554,0.1064,0.2044,5285,0.1779,0.1314,0.2245,4063,0.1172,0.0774,0.1569,4047,0.191,0.1514,0.2305,4579,0.1545,0.1166,0.1923
202609121209,2026-09-12,12,09R,4962,0.1399,0.1031,0.1766,4959,0.1315,0.0973,0.1658,4253,0.1663,0.1296,0.2031,4287,0.1533,0.1137,0.1929,4060,0.155,0.1185,0.1916,5110,0.1638,0.1222,0.2055
202609121210,2026-09-12,12,10R,3654,0.1384,0.0961,0.1807,5158,0.1407,0.1002,0.1813,4710,0.1189,0.0786,0.1592,4836,0.1659,0.1209,0.2108,4724,0.1839,0.1294,0.2383,3757,0.1777,0.1337,0.2217
202609121211,2026-09-12,12,11R,4218,0.147,0.1118,0.1821,4727,0.1452,0.103,0.1874,4624,0.1659,0.116,0.2158,5009,0.1838,0.1395,0.228,3502,0.1672,0.1182,0.2161,5043,0.1412,0.1051,0.1773
202609121212,2026-09-12,12,12R,4063,0.1127,0.0729,0.1524,5139,0.1709,0.122,0.2199,4679,0.1476,0.1091,0.186,4260,0.1692,0.1284,0.21,3300,0.1574,0.1194,0.1954,4794,0.1513,0.1157,0.187
202609121601,2026-09-12,16,01R,3988,0.1223,0.0873,0.1574,5292,0.1836,0.1303,0.2368,5265,0.1497,0.1102,0.1891,5074,0.1809,0.141,0.2208,5464,0.2005,0.1457,0.2553,3866,0.2113,0.1644,0.2582
202609121602,2026-09-12,16,02R,5109,0.1388,0.0899,0.1877,4449,0.1562,0.1104,0.2019,5358,0.2128,0.1654,0.2602,5335,0.168,0.1213,0.2147,5286,0.1446,0.1024,0.1868,5423,0.2644,0.2044,0.3245
202609121603,2026-09-12,16,03R,4382,0.1557,0.1164,0.1949,4067,0.1546,0.1173,0.192,4499,0.1866,0.1404,0.2328,4410,0.1468,0.1088,0.1848,4754,0.154,0.1227,0.1854,4286,0.1532,0.1179,0.1884
202609121604,2026-09-12,16,04R,4728,0.2022,0.1653,0.239,5338,0.135,0.0848,0.1852,4072,0.1205,0.0852,0.1559,4797,0.2158,0.1683,0.2634,4924,0.1743,0.1339,0.2147,5047,0.1705,0.1235,0.2176
202609121605,2026-09-12,16,05R,3284,0.2153,0.1656,0.2651,5265,0.1557,0.1162,0.1951,4446,0.1339,0.0997,0.1681,5076,0.1511,0.1048,0.1973,5326,0.1619,0.1201,0.2037,4789,0.1643,0.1144,0.2141
202609121606,2026-09-12,16,06R,4314,0.1387,0.0922,0.1852,4788,0.1327,0.0911,0.1742,4374,0.1507,0.119,0.1823,5292,0.1806,0.1273,0.2338,5335,0.1709,0.1242,0.2176,4364,0.1387,0.1061,0.1713
202609121607,2026-09-12,16,07R,5299,0.1099,0.0732,0.1466,4286,0.1398,0.1045,0.175,4343,0.1669,0.1219,0.212,5109,0.1433,0.0944,0.1922,5124,0.1453,0.1061,0.1844,5464,0.214,0.1592,0.2688
202609121608,2026-09-12,16,08R,4410,0.1423,0.1043,0.1803,5074,0.1839,0.144,0.2238,4449,0.1502,0.1044,0.1959,5358,0.2158,0.1684,0.2632,5338,0.1349,0.0847,0.1851,4499,0.206,0.1598,0.2522
202609121609,2026-09-12,16,09R,4789,0.1434,0.0935,0.1932,5286,0.1447,0.1025,0.1869,3866,0.1919,0.145,0.2388,4728,0.2067,0.1698,0.2435,4797,0.2187,0.1712,0.2663,4382,0.1766,0.1373,0.2158
202609121610,2026-09-12,16,10R,4364,0.1178,0.0852,0.1504,3988,0.1298,0.0948,0.1649,4754,0.1481,0.1168,0.1795,4072,0.1235,0.0882,0.1589,4067,0.1545,0.1172,0.1919,3284,0.2362,0.1865,0.286
202609121611,2026-09-12,16,11R,5047,0.1496,0.1026,0.1967,5299,0.1174,0.0807,0.1541,5076,0.1481,0.1018,0.1943,4446,0.1369,0.1027,0.1711,4788,0.1326,0.091,0.1741,4314,0.1596,0.1131,0.2061
202609121612,2026-09-12,16,12R,4441,0.1092,0.0738,0.1446,4350,0.1249,0.0926,0.1572,4828,0.1635,0.1243,0.2027,4030,0.132,0.0965,0.1676,4460,0.1388,0.0907,0.1868,4436,0.1786,0.1433,0.214
202609121701,2026-09-12,17,01R,5311,0.1562,0.1089,0.2034,4332,0.2001,0.1524,0.2479,4650,0.1433,0.1029,0.1837,4969,0.1769,0.124,0.2297,5452,0.2031,0.1601,0.2461,5236,0.1719,0.1307,0.2131
202609121702,2026-09-12,17,02R,4574,0.1737,0.1304,0.2169,4023,0.1727,0.1316,0.2139,4201,0.143,0.1019,0.1841,4952,0.1733,0.1285,0.218,4732,0.1154,0.0782,0.1526,5384,0.2266,0.1741,0.2792
202609121703,2026-09-12,17,03R,3920,0.1608,0.1202,0.2013,5036,0.1327,0.0951,0.1704,4428,0.1124,0.0773,0.1475,3637,0.1772,0.1307,0.2236,4241,0.1586,0.1096,0.2076,5249,0.163,0.1185,0.2074
202609121704,2026-09-12,17,04R,5041,0.1907,0.1408,0.2405,3868,0.1829,0.1437,0.222,4406,0.1368,0.0997,0.174,4593,0.1451,0.105,0.1853,3503,0.1507,0.1103,0.1911,4601,0.1274,0.091,0.1638
202609121705,2026-09-12,17,05R,4514,0.1736,0.131,0.2162,3662,0.1613,0.1212,0.2015,4461,0.1479,0.104,0.1919,3684,0.1721,0.115,0.2292,5450,0.1856,0.1328,0.2385,4302,0.1466,0.1098,0.1834
202609121706,2026-09-12,17,06R,4832,0.1396,0.0944,0.1847,4158,0.1569,0.1218,0.192,3748,0.172,0.1307,0.2133,4808,0.1526,0.11,0.1952,4332,0.2,0.1523,0.2478,3556,0.162,0.1253,0.1987
202609121707,2026-09-12,17,07R,4969,0.1724,0.1195,0.2252,3265,0.1462,0.107,0.1854,4231,0.1654,0.1308,0.2,5384,0.2102,0.1577,0.2628,4134,0.1669,0.1305,0.2034,5036,0.1461,0.1085,0.1838
202609121708,2026-09-12,17,08R,3333,0.134,0.0925,0.1756,4201,0.149,0.1079,0.1901,4839,0.1243,0.0806,0.1679,4637,0.163,0.1237,0.2023,4406,0.1427,0.1056,0.1799,5452,0.2166,0.1736,0.2596
202609121709,2026-09-12,17,09R,4952,0.1688,0.124,0.2135,5249,0.1496,0.1051,0.194,5035,0.1514,0.111,0.1918,4570,0.15,0.1127,0.1872,4461,0.1538,0.1099,0.1978,5450,0.1991,0.1463,0.252
202609121710,2026-09-12,17,10R,4601,0.1065,0.0701,0.1429,4574,0.1812,0.1379,0.2244,5311,0.1577,0.1104,0.2049,4650,0.1463,0.1059,0.1867,3662,0.1612,0.1211,0.2014,4514,0.1945,0.1519,0.2371
202609121711,2026-09-12,17,11R,4302,0.1257,0.0889,0.1625,4832,0.1471,0.1019,0.1922,4808,0.1496,0.107,0.1922,4428,0.1154,0.0803,0.1505,5041,0.1981,0.1482,0.2479,3265,0.1596,0.1204,0.1988
202609121712,2026-09-12,17,12R,3556,0.1411,0.1044,0.1778,4732,0.1155,0.0783,0.1527,4593,0.1421,0.102,0.1823,4231,0.1684,0.1338,0.203,3920,0.1682,0.1276,0.2087,3333,0.1549,0.1134,0.1965
202609121801,2026-09-12,18,01R,4980,0.1335,0.096,0.171,4682,0.1369,0.1058,0.168,4772,0.1009,0.0679,0.1338,4013,0.1324,0.0912,0.1737,5084,0.1346,0.0937,0.1754,5112,0.1668,0.1294,0.2042
