レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609102102,2026-09-10,21,02R,4389,0.1638,0.1264,0.2011,4744,0.1995,0.1565,0.2425,5261,0.1514,0.1069,0.1959,4771,0.1365,0.1011,0.1719,4020,0.1654,0.1257,0.2051,5469,0.2126,0.1538,0.2714
202609102103,2026-09-10,21,03R,4675,0.1125,0.0765,0.1484,5143,0.1813,0.1389,0.2236,4848,0.1384,0.0926,0.1842,5447,0.1968,0.1233,0.2703,4793,0.1172,0.0834,0.151,3998,0.176,0.1401,0.212
202609102104,2026-09-10,21,04R,4384,0.1499,0.105,0.1947,4408,0.1839,0.142,0.2257,4261,0.1572,0.1154,0.199,5317,0.1581,0.1112,0.205,4092,0.1628,0.1268,0.1987,3837,0.1669,0.1308,0.203
202609102105,2026-09-10,21,05R,4834,0.1468,0.1075,0.1862,4991,0.1716,0.131,0.2122,4330,0.1184,0.0832,0.1535,5383,0.1413,0.093,0.1897,3873,0.1741,0.1302,0.218,3541,0.1819,0.1465,0.2174
202609102106,2026-09-10,21,06R,4443,0.1721,0.1308,0.2133,4850,0.1054,0.0715,0.1394,5208,0.1711,0.1259,0.2162,3509,0.1445,0.0999,0.1891,4137,0.1238,0.0883,0.1594,3473,0.1576,0.1213,0.1939
202609102107,2026-09-10,21,07R,4638,0.1639,0.1228,0.205,3998,0.1626,0.1267,0.1986,4652,0.1753,0.1221,0.2284,4966,0.1698,0.1317,0.208,5082,0.1999,0.1495,0.2502,5457,0.2087,0.1568,0.2607
202609102108,2026-09-10,21,08R,4594,0.1339,0.0965,0.1712,3837,0.1535,0.1174,0.1896,5143,0.1753,0.1329,0.2176,4853,0.1984,0.1513,0.2454,5447,0.1997,0.1262,0.2732,4812,0.1417,0.0975,0.1859
202609102109,2026-09-10,21,09R,4793,0.1098,0.076,0.1436,3843,0.1639,0.1185,0.2093,4744,0.1935,0.1505,0.2365,4408,0.1809,0.139,0.2227,4330,0.1243,0.0891,0.1594,4521,0.228,0.1776,0.2785
202609102110,2026-09-10,21,10R,4861,0.1416,0.1034,0.1798,4840,0.165,0.117,0.213,5317,0.1551,0.1082,0.202,5469,0.1962,0.1374,0.255,4848,0.1443,0.0985,0.1901,4991,0.185,0.1444,0.2256
202609102111,2026-09-10,21,11R,4437,0.1548,0.1181,0.1915,4137,0.1239,0.0884,0.1595,4389,0.1653,0.1279,0.2026,3541,0.1655,0.1301,0.201,4638,0.1713,0.1302,0.2124,4261,0.1766,0.1348,0.2184
202609102112,2026-09-10,21,12R,4771,0.132,0.0966,0.1674,4675,0.12,0.084,0.1559,5160,0.1415,0.1066,0.1764,4092,0.1599,0.1239,0.1958,4834,0.1542,0.1149,0.1936,4850,0.1188,0.0849,0.1528
202609102401,2026-09-10,24,01R,5028,0.1416,0.094,0.1892,4715,0.1326,0.0952,0.17,3590,0.1131,0.0723,0.1539,4719,0.1225,0.09,0.155,4704,0.1286,0.0931,0.1641,5224,0.1492,0.1121,0.1863
202609102402,2026-09-10,24,02R,5026,0.1519,0.1005,0.2034,5088,0.1583,0.1156,0.201,4483,0.131,0.0961,0.1658,3716,0.1227,0.0891,0.1562,4544,0.1903,0.1502,0.2304,4238,0.143,0.1069,0.1792
202609102403,2026-09-10,24,03R,4910,0.1342,0.0947,0.1737,3983,0.1372,0.0991,0.1752,4494,0.1532,0.1149,0.1914,5191,0.1251,0.0825,0.1678,3779,0.1234,0.0874,0.1594,3909,0.109,0.0803,0.1376
202609102404,2026-09-10,24,04R,4084,0.1366,0.1045,0.1686,4686,0.1244,0.0887,0.16,4571,0.1449,0.099,0.1908,4482,0.1637,0.1254,0.2019,4371,0.1298,0.0915,0.1681,4174,0.1698,0.1308,0.2089
202609102405,2026-09-10,24,05R,4335,0.1236,0.0873,0.1598,4961,0.1562,0.1136,0.1988,4188,0.1059,0.0699,0.142,4497,0.1414,0.1038,0.1789,3415,0.1346,0.0983,0.1709,4352,0.1502,0.1137,0.1867
202609102406,2026-09-10,24,06R,4398,0.1287,0.0926,0.1649,4719,0.1255,0.093,0.158,4096,0.1394,0.1003,0.1785,4262,0.1293,0.0984,0.1603,5058,0.1723,0.1264,0.2182,4543,0.1865,0.1431,0.2299
202609102407,2026-09-10,24,07R,4494,0.1517,0.1134,0.1899,4238,0.1296,0.0935,0.1658,3783,0.1346,0.0951,0.1741,5028,0.1461,0.0985,0.1937,3719,0.1453,0.1091,0.1814,5051,0.1581,0.1192,0.1969
202609102408,2026-09-10,24,08R,4960,0.1187,0.0836,0.1537,3779,0.1235,0.0875,0.1595,4688,0.1281,0.091,0.1653,4544,0.1874,0.1473,0.2275,3952,0.1278,0.0906,0.1651,3590,0.1325,0.0917,0.1733
202609102409,2026-09-10,24,09R,4503,0.1091,0.0751,0.143,4075,0.1181,0.0815,0.1546,4524,0.142,0.1051,0.179,4371,0.1269,0.0886,0.1652,5026,0.1593,0.1079,0.2108,4907,0.144,0.1174,0.1706
202609102410,2026-09-10,24,10R,4500,0.1173,0.0828,0.1518,4704,0.1287,0.0932,0.1642,4335,0.1251,0.0888,0.1613,5088,0.1553,0.1126,0.198,4686,0.1243,0.0886,0.1599,5191,0.1415,0.0989,0.1842
202609102411,2026-09-10,24,11R,4262,0.1248,0.0939,0.1558,3716,0.1257,0.0921,0.1592,3909,0.0896,0.0609,0.1182,3415,0.1317,0.0954,0.168,5016,0.1355,0.0927,0.1784,4482,0.1801,0.1418,0.2183
202609102412,2026-09-10,24,12R,4908,0.1256,0.0864,0.1648,4910,0.1417,0.1022,0.1812,4398,0.1302,0.0941,0.1664,4483,0.134,0.0991,0.1688,4497,0.1443,0.1067,0.1818,4571,0.1643,0.1184,0.2102
